date,CVX_unscaled,CVX_monthly,scale,CVX
2023-04-09,13,34.0,0.34,4.42
2023-04-10,65,34.0,0.34,22.1
2023-04-11,67,34.0,0.34,22.78
2023-04-12,51,34.0,0.34,17.34
2023-04-13,63,34.0,0.34,21.42
2023-04-14,65,34.0,0.34,22.1
2023-04-15,18,34.0,0.34,6.12
2023-04-16,24,34.0,0.34,8.16
2023-04-17,56,34.0,0.34,19.040000000000003
2023-04-18,50,34.0,0.34,17.0
2023-04-19,52,34.0,0.34,17.68
2023-04-20,66,34.0,0.34,22.44
2023-04-21,63,34.0,0.34,21.42
2023-04-22,20,34.0,0.34,6.800000000000001
2023-04-23,18,34.0,0.34,6.12
2023-04-24,63,34.0,0.34,21.42
2023-04-25,52,34.0,0.34,17.68
2023-04-26,71,34.0,0.34,24.14
2023-04-27,67,34.0,0.34,22.78
2023-04-28,86,34.0,0.34,29.240000000000002
2023-04-29,12,34.0,0.34,4.08
2023-04-30,28,34.0,0.34,9.520000000000001
2023-05-01,78,33.0,0.33,25.740000000000002
2023-05-02,91,33.0,0.33,30.03
2023-05-03,99,33.0,0.33,32.67
2023-05-04,90,33.0,0.33,29.700000000000003
2023-05-05,78,33.0,0.33,25.740000000000002
2023-05-06,20,33.0,0.33,6.6000000000000005
2023-05-07,19,33.0,0.33,6.2700000000000005
2023-05-08,87,33.0,0.33,28.71
2023-05-09,78,33.0,0.33,25.740000000000002
2023-05-10,77,33.0,0.33,25.41
2023-05-11,91,33.0,0.33,30.03
2023-05-12,61,33.0,0.33,20.130000000000003
2023-05-13,19,33.0,0.33,6.2700000000000005
2023-05-14,11,33.0,0.33,3.6300000000000003
2023-05-15,78,33.0,0.33,25.740000000000002
2023-05-16,64,33.0,0.33,21.12
2023-05-17,71,33.0,0.33,23.43
2023-05-18,97,33.0,0.33,32.01
2023-05-19,77,33.0,0.33,25.41
2023-05-20,29,33.0,0.33,9.57
2023-05-21,13,33.0,0.33,4.29
2023-05-22,100,33.0,0.33,33.0
2023-05-23,89,33.0,0.33,29.37
2023-05-24,69,33.0,0.33,22.77
2023-05-25,81,33.0,0.33,26.73
2023-05-26,75,33.0,0.33,24.75
2023-05-27,23,33.0,0.33,7.590000000000001
2023-05-28,16,33.0,0.33,5.28
2023-05-29,22,33.0,0.33,7.260000000000001
2023-05-30,63,33.0,0.33,20.790000000000003
2023-05-31,67,33.0,0.33,22.11
2023-06-01,71,31.0,0.31,22.01
2023-06-02,77,31.0,0.31,23.87
2023-06-03,31,31.0,0.31,9.61
2023-06-04,30,31.0,0.31,9.3
2023-06-05,91,31.0,0.31,28.21
2023-06-06,71,31.0,0.31,22.01
2023-06-07,87,31.0,0.31,26.97
2023-06-08,78,31.0,0.31,24.18
2023-06-09,77,31.0,0.31,23.87
2023-06-10,16,31.0,0.31,4.96
2023-06-11,12,31.0,0.31,3.7199999999999998
2023-06-12,90,31.0,0.31,27.9
2023-06-13,76,31.0,0.31,23.56
2023-06-14,59,31.0,0.31,18.29
2023-06-15,88,31.0,0.31,27.28
2023-06-16,54,31.0,0.31,16.74
2023-06-17,35,31.0,0.31,10.85
2023-06-18,26,31.0,0.31,8.06
2023-06-19,42,31.0,0.31,13.02
2023-06-20,69,31.0,0.31,21.39
2023-06-21,63,31.0,0.31,19.53
2023-06-22,76,31.0,0.31,23.56
2023-06-23,60,31.0,0.31,18.6
2023-06-24,13,31.0,0.31,4.03
2023-06-25,17,31.0,0.31,5.27
2023-06-26,100,31.0,0.31,31.0
2023-06-27,75,31.0,0.31,23.25
2023-06-28,59,31.0,0.31,18.29
2023-06-29,66,31.0,0.31,20.46
2023-06-30,63,31.0,0.31,19.53
2023-07-01,19,34.0,0.34,6.460000000000001
2023-07-02,19,34.0,0.34,6.460000000000001
2023-07-03,49,34.0,0.34,16.66
2023-07-04,15,34.0,0.34,5.1000000000000005
2023-07-05,45,34.0,0.34,15.3
2023-07-06,50,34.0,0.34,17.0
2023-07-07,42,34.0,0.34,14.280000000000001
2023-07-08,0,34.0,0.34,0.0
2023-07-09,21,34.0,0.34,7.140000000000001
2023-07-10,53,34.0,0.34,18.02
2023-07-11,50,34.0,0.34,17.0
2023-07-12,45,34.0,0.34,15.3
2023-07-13,42,34.0,0.34,14.280000000000001
2023-07-14,45,34.0,0.34,15.3
2023-07-15,38,34.0,0.34,12.920000000000002
2023-07-16,11,34.0,0.34,3.74
2023-07-17,49,34.0,0.34,16.66
2023-07-18,46,34.0,0.34,15.64
2023-07-19,58,34.0,0.34,19.720000000000002
2023-07-20,46,34.0,0.34,15.64
2023-07-21,51,34.0,0.34,17.34
2023-07-22,19,34.0,0.34,6.460000000000001
2023-07-23,33,34.0,0.34,11.22
2023-07-24,100,34.0,0.34,34.0
2023-07-25,61,34.0,0.34,20.740000000000002
2023-07-26,60,34.0,0.34,20.400000000000002
2023-07-27,55,34.0,0.34,18.700000000000003
2023-07-28,70,34.0,0.34,23.8
2023-07-29,24,34.0,0.34,8.16
2023-07-30,24,34.0,0.34,8.16
2023-07-31,75,34.0,0.34,25.500000000000004
2023-08-01,83,33.0,0.33,27.39
2023-08-02,84,33.0,0.33,27.720000000000002
2023-08-03,90,33.0,0.33,29.700000000000003
2023-08-04,72,33.0,0.33,23.76
2023-08-05,24,33.0,0.33,7.92
2023-08-06,17,33.0,0.33,5.61
2023-08-07,69,33.0,0.33,22.77
2023-08-08,78,33.0,0.33,25.740000000000002
2023-08-09,100,33.0,0.33,33.0
2023-08-10,62,33.0,0.33,20.46
2023-08-11,72,33.0,0.33,23.76
2023-08-12,23,33.0,0.33,7.590000000000001
2023-08-13,28,33.0,0.33,9.24
2023-08-14,75,33.0,0.33,24.75
2023-08-15,61,33.0,0.33,20.130000000000003
2023-08-16,95,33.0,0.33,31.35
2023-08-17,74,33.0,0.33,24.42
2023-08-18,79,33.0,0.33,26.07
2023-08-19,20,33.0,0.33,6.6000000000000005
2023-08-20,27,33.0,0.33,8.91
2023-08-21,73,33.0,0.33,24.09
2023-08-22,38,33.0,0.33,12.540000000000001
2023-08-23,75,33.0,0.33,24.75
2023-08-24,48,33.0,0.33,15.84
2023-08-25,70,33.0,0.33,23.1
2023-08-26,18,33.0,0.33,5.94
2023-08-27,19,33.0,0.33,6.2700000000000005
2023-08-28,65,33.0,0.33,21.45
2023-08-29,51,33.0,0.33,16.830000000000002
2023-08-30,75,33.0,0.33,24.75
2023-08-31,79,33.0,0.33,26.07
2023-09-01,47,30.0,0.3,14.1
2023-09-02,31,30.0,0.3,9.299999999999999
2023-09-03,6,30.0,0.3,1.7999999999999998
2023-09-04,21,30.0,0.3,6.3
2023-09-05,77,30.0,0.3,23.099999999999998
2023-09-06,63,30.0,0.3,18.9
2023-09-07,54,30.0,0.3,16.2
2023-09-08,65,30.0,0.3,19.5
2023-09-09,16,30.0,0.3,4.8
2023-09-10,15,30.0,0.3,4.5
2023-09-11,45,30.0,0.3,13.5
2023-09-12,82,30.0,0.3,24.599999999999998
2023-09-13,54,30.0,0.3,16.2
2023-09-14,100,30.0,0.3,30.0
2023-09-15,57,30.0,0.3,17.099999999999998
2023-09-16,24,30.0,0.3,7.199999999999999
2023-09-17,24,30.0,0.3,7.199999999999999
2023-09-18,67,30.0,0.3,20.099999999999998
2023-09-19,83,30.0,0.3,24.9
2023-09-20,54,30.0,0.3,16.2
2023-09-21,56,30.0,0.3,16.8
2023-09-22,67,30.0,0.3,20.099999999999998
2023-09-23,23,30.0,0.3,6.8999999999999995
2023-09-24,13,30.0,0.3,3.9
2023-09-25,76,30.0,0.3,22.8
2023-09-26,49,30.0,0.3,14.7
2023-09-27,76,30.0,0.3,22.8
2023-09-28,76,30.0,0.3,22.8
2023-09-29,46,30.0,0.3,13.799999999999999
2023-09-30,17,30.0,0.3,5.1
2023-10-01,15,39.0,0.39,5.8500000000000005
2023-10-02,45,39.0,0.39,17.55
2023-10-03,36,39.0,0.39,14.040000000000001
2023-10-04,49,39.0,0.39,19.11
2023-10-05,42,39.0,0.39,16.38
2023-10-06,40,39.0,0.39,15.600000000000001
2023-10-07,14,39.0,0.39,5.46
2023-10-08,10,39.0,0.39,3.9000000000000004
2023-10-09,67,39.0,0.39,26.130000000000003
2023-10-10,60,39.0,0.39,23.400000000000002
2023-10-11,51,39.0,0.39,19.89
2023-10-12,57,39.0,0.39,22.23
2023-10-13,44,39.0,0.39,17.16
2023-10-14,14,39.0,0.39,5.46
2023-10-15,10,39.0,0.39,3.9000000000000004
2023-10-16,45,39.0,0.39,17.55
2023-10-17,63,39.0,0.39,24.57
2023-10-18,60,39.0,0.39,23.400000000000002
2023-10-19,42,39.0,0.39,16.38
2023-10-20,41,39.0,0.39,15.99
2023-10-21,17,39.0,0.39,6.63
2023-10-22,11,39.0,0.39,4.29
2023-10-23,100,39.0,0.39,39.0
2023-10-24,65,39.0,0.39,25.35
2023-10-25,68,39.0,0.39,26.52
2023-10-26,50,39.0,0.39,19.5
2023-10-27,79,39.0,0.39,30.810000000000002
2023-10-28,29,39.0,0.39,11.31
2023-10-29,23,39.0,0.39,8.97
2023-10-30,66,39.0,0.39,25.740000000000002
2023-10-31,66,39.0,0.39,25.740000000000002
2023-11-01,82,36.0,0.36,29.52
2023-11-02,80,36.0,0.36,28.799999999999997
2023-11-03,88,36.0,0.36,31.68
2023-11-04,17,36.0,0.36,6.12
2023-11-05,37,36.0,0.36,13.32
2023-11-06,94,36.0,0.36,33.839999999999996
2023-11-07,85,36.0,0.36,30.599999999999998
2023-11-08,100,36.0,0.36,36.0
2023-11-09,89,36.0,0.36,32.04
2023-11-10,91,36.0,0.36,32.76
2023-11-11,47,36.0,0.36,16.919999999999998
2023-11-12,20,36.0,0.36,7.199999999999999
2023-11-13,70,36.0,0.36,25.2
2023-11-14,98,36.0,0.36,35.28
2023-11-15,95,36.0,0.36,34.199999999999996
2023-11-16,96,36.0,0.36,34.56
2023-11-17,66,36.0,0.36,23.759999999999998
2023-11-18,24,36.0,0.36,8.64
2023-11-19,19,36.0,0.36,6.84
2023-11-20,95,36.0,0.36,34.199999999999996
2023-11-21,88,36.0,0.36,31.68
2023-11-22,80,36.0,0.36,28.799999999999997
2023-11-23,16,36.0,0.36,5.76
2023-11-24,58,36.0,0.36,20.88
2023-11-25,24,36.0,0.36,8.64
2023-11-26,26,36.0,0.36,9.36
2023-11-27,51,36.0,0.36,18.36
2023-11-28,88,36.0,0.36,31.68
2023-11-29,97,36.0,0.36,34.92
2023-11-30,77,36.0,0.36,27.72
2023-12-01,66,32.0,0.32,21.12
2023-12-02,36,32.0,0.32,11.52
2023-12-03,19,32.0,0.32,6.08
2023-12-04,60,32.0,0.32,19.2
2023-12-05,63,32.0,0.32,20.16
2023-12-06,72,32.0,0.32,23.04
2023-12-07,89,32.0,0.32,28.48
2023-12-08,84,32.0,0.32,26.88
2023-12-09,13,32.0,0.32,4.16
2023-12-10,24,32.0,0.32,7.68
2023-12-11,65,32.0,0.32,20.8
2023-12-12,73,32.0,0.32,23.36
2023-12-13,60,32.0,0.32,19.2
2023-12-14,83,32.0,0.32,26.560000000000002
2023-12-15,100,32.0,0.32,32.0
2023-12-16,26,32.0,0.32,8.32
2023-12-17,20,32.0,0.32,6.4
2023-12-18,70,32.0,0.32,22.400000000000002
2023-12-19,72,32.0,0.32,23.04
2023-12-20,83,32.0,0.32,26.560000000000002
2023-12-21,73,32.0,0.32,23.36
2023-12-22,92,32.0,0.32,29.44
2023-12-23,49,32.0,0.32,15.68
2023-12-24,17,32.0,0.32,5.44
2023-12-25,13,32.0,0.32,4.16
2023-12-26,65,32.0,0.32,20.8
2023-12-27,69,32.0,0.32,22.080000000000002
2023-12-28,61,32.0,0.32,19.52
2023-12-29,61,32.0,0.32,19.52
2023-12-30,30,32.0,0.32,9.6
2023-12-31,18,32.0,0.32,5.76
