date,HD_unscaled,HD_monthly,scale,HD
2016-06-18,88,52.0,0.52,45.760000000000005
2016-06-19,83,52.0,0.52,43.160000000000004
2016-06-20,79,52.0,0.52,41.08
2016-06-21,90,52.0,0.52,46.800000000000004
2016-06-22,81,52.0,0.52,42.120000000000005
2016-06-23,80,52.0,0.52,41.6
2016-06-24,84,52.0,0.52,43.68
2016-06-25,76,52.0,0.52,39.52
2016-06-26,100,52.0,0.52,52.0
2016-06-27,79,52.0,0.52,41.08
2016-06-28,86,52.0,0.52,44.72
2016-06-29,83,52.0,0.52,43.160000000000004
2016-06-30,82,52.0,0.52,42.64
2016-07-01,81,52.0,0.52,42.120000000000005
2016-07-02,86,52.0,0.52,44.72
2016-07-03,91,52.0,0.52,47.32
2016-07-04,86,52.0,0.52,44.72
2016-07-05,86,52.0,0.52,44.72
2016-07-06,79,52.0,0.52,41.08
2016-07-07,77,52.0,0.52,40.04
2016-07-08,82,52.0,0.52,42.64
2016-07-09,92,52.0,0.52,47.84
2016-07-10,89,52.0,0.52,46.28
2016-07-11,79,52.0,0.52,41.08
2016-07-12,79,52.0,0.52,41.08
2016-07-13,84,52.0,0.52,43.68
2016-07-14,78,52.0,0.52,40.56
2016-07-15,79,52.0,0.52,41.08
2016-07-16,96,52.0,0.52,49.92
2016-07-17,93,52.0,0.52,48.36
2016-07-18,86,52.0,0.52,44.72
2016-07-19,81,52.0,0.52,42.120000000000005
2016-07-20,80,52.0,0.52,41.6
2016-07-21,85,52.0,0.52,44.2
2016-07-22,76,52.0,0.52,39.52
2016-07-23,96,52.0,0.52,49.92
2016-07-24,100,52.0,0.52,52.0
2016-07-25,87,52.0,0.52,45.24
2016-07-26,93,52.0,0.52,48.36
2016-07-27,82,52.0,0.52,42.64
2016-07-28,81,52.0,0.52,42.120000000000005
2016-07-29,79,52.0,0.52,41.08
2016-07-30,87,52.0,0.52,45.24
2016-07-31,91,52.0,0.52,47.32
2016-08-01,79,57.0,0.57,45.029999999999994
2016-08-02,73,57.0,0.57,41.61
2016-08-03,86,57.0,0.57,49.019999999999996
2016-08-04,86,57.0,0.57,49.019999999999996
2016-08-05,81,57.0,0.57,46.169999999999995
2016-08-06,100,57.0,0.57,56.99999999999999
2016-08-07,100,57.0,0.57,56.99999999999999
2016-08-08,82,57.0,0.57,46.739999999999995
2016-08-09,86,57.0,0.57,49.019999999999996
2016-08-10,76,57.0,0.57,43.31999999999999
2016-08-11,77,57.0,0.57,43.88999999999999
2016-08-12,75,57.0,0.57,42.74999999999999
2016-08-13,94,57.0,0.57,53.58
2016-08-14,87,57.0,0.57,49.589999999999996
2016-08-15,92,57.0,0.57,52.44
2016-08-16,91,57.0,0.57,51.87
2016-08-17,85,57.0,0.57,48.449999999999996
2016-08-18,80,57.0,0.57,45.599999999999994
2016-08-19,83,57.0,0.57,47.309999999999995
2016-08-20,89,57.0,0.57,50.73
2016-08-21,100,57.0,0.57,56.99999999999999
2016-08-22,83,57.0,0.57,47.309999999999995
2016-08-23,84,57.0,0.57,47.879999999999995
2016-08-24,83,57.0,0.57,47.309999999999995
2016-08-25,77,57.0,0.57,43.88999999999999
2016-08-26,81,57.0,0.57,46.169999999999995
2016-08-27,88,57.0,0.57,50.16
2016-08-28,94,57.0,0.57,53.58
2016-08-29,76,57.0,0.57,43.31999999999999
2016-08-30,76,57.0,0.57,43.31999999999999
2016-08-31,71,57.0,0.57,40.47
2016-09-01,77,59.0,0.59,45.43
2016-09-02,89,59.0,0.59,52.51
2016-09-03,92,59.0,0.59,54.279999999999994
2016-09-04,95,59.0,0.59,56.05
2016-09-05,90,59.0,0.59,53.099999999999994
2016-09-06,84,59.0,0.59,49.559999999999995
2016-09-07,78,59.0,0.59,46.019999999999996
2016-09-08,83,59.0,0.59,48.97
2016-09-09,87,59.0,0.59,51.33
2016-09-10,91,59.0,0.59,53.69
2016-09-11,96,59.0,0.59,56.64
2016-09-12,79,59.0,0.59,46.61
2016-09-13,78,59.0,0.59,46.019999999999996
2016-09-14,82,59.0,0.59,48.379999999999995
2016-09-15,85,59.0,0.59,50.15
2016-09-16,85,59.0,0.59,50.15
2016-09-17,97,59.0,0.59,57.23
2016-09-18,100,59.0,0.59,59.0
2016-09-19,77,59.0,0.59,45.43
2016-09-20,73,59.0,0.59,43.07
2016-09-21,73,59.0,0.59,43.07
2016-09-22,76,59.0,0.59,44.839999999999996
2016-09-23,78,59.0,0.59,46.019999999999996
2016-09-24,87,59.0,0.59,51.33
2016-09-25,92,59.0,0.59,54.279999999999994
2016-09-26,74,59.0,0.59,43.66
2016-09-27,74,59.0,0.59,43.66
2016-09-28,76,59.0,0.59,44.839999999999996
2016-09-29,70,59.0,0.59,41.3
2016-09-30,78,59.0,0.59,46.019999999999996
2016-10-01,93,57.0,0.57,53.01
2016-10-02,88,57.0,0.57,50.16
2016-10-03,71,57.0,0.57,40.47
2016-10-04,76,57.0,0.57,43.31999999999999
2016-10-05,77,57.0,0.57,43.88999999999999
2016-10-06,73,57.0,0.57,41.61
2016-10-07,72,57.0,0.57,41.04
2016-10-08,86,57.0,0.57,49.019999999999996
2016-10-09,91,57.0,0.57,51.87
2016-10-10,72,57.0,0.57,41.04
2016-10-11,76,57.0,0.57,43.31999999999999
2016-10-12,81,57.0,0.57,46.169999999999995
2016-10-13,81,57.0,0.57,46.169999999999995
2016-10-14,81,57.0,0.57,46.169999999999995
2016-10-15,96,57.0,0.57,54.72
2016-10-16,96,57.0,0.57,54.72
2016-10-17,76,57.0,0.57,43.31999999999999
2016-10-18,76,57.0,0.57,43.31999999999999
2016-10-19,81,57.0,0.57,46.169999999999995
2016-10-20,80,57.0,0.57,45.599999999999994
2016-10-21,78,57.0,0.57,44.459999999999994
2016-10-22,100,57.0,0.57,56.99999999999999
2016-10-23,93,57.0,0.57,53.01
2016-10-24,77,57.0,0.57,43.88999999999999
2016-10-25,79,57.0,0.57,45.029999999999994
2016-10-26,80,57.0,0.57,45.599999999999994
2016-10-27,90,57.0,0.57,51.3
2016-10-28,80,57.0,0.57,45.599999999999994
2016-10-29,97,57.0,0.57,55.28999999999999
2016-10-30,94,57.0,0.57,53.58
2016-10-31,79,57.0,0.57,45.029999999999994
2016-11-01,62,61.0,0.61,37.82
2016-11-02,60,61.0,0.61,36.6
2016-11-03,55,61.0,0.61,33.55
2016-11-04,60,61.0,0.61,36.6
2016-11-05,68,61.0,0.61,41.48
2016-11-06,67,61.0,0.61,40.87
2016-11-07,58,61.0,0.61,35.38
2016-11-08,59,61.0,0.61,35.99
2016-11-09,42,61.0,0.61,25.62
2016-11-10,58,61.0,0.61,35.38
2016-11-11,60,61.0,0.61,36.6
2016-11-12,68,61.0,0.61,41.48
2016-11-13,70,61.0,0.61,42.699999999999996
2016-11-14,58,61.0,0.61,35.38
2016-11-15,56,61.0,0.61,34.16
2016-11-16,63,61.0,0.61,38.43
2016-11-17,58,61.0,0.61,35.38
2016-11-18,61,61.0,0.61,37.21
2016-11-19,68,61.0,0.61,41.48
2016-11-20,83,61.0,0.61,50.629999999999995
2016-11-21,63,61.0,0.61,38.43
2016-11-22,69,61.0,0.61,42.089999999999996
2016-11-23,74,61.0,0.61,45.14
2016-11-24,84,61.0,0.61,51.24
2016-11-25,100,61.0,0.61,61.0
2016-11-26,85,61.0,0.61,51.85
2016-11-27,79,61.0,0.61,48.19
2016-11-28,70,61.0,0.61,42.699999999999996
2016-11-29,70,61.0,0.61,42.699999999999996
2016-11-30,64,61.0,0.61,39.04
2016-12-01,69,63.0,0.63,43.47
2016-12-02,67,63.0,0.63,42.21
2016-12-03,82,63.0,0.63,51.660000000000004
2016-12-04,77,63.0,0.63,48.51
2016-12-05,65,63.0,0.63,40.95
2016-12-06,63,63.0,0.63,39.69
2016-12-07,65,63.0,0.63,40.95
2016-12-08,66,63.0,0.63,41.58
2016-12-09,71,63.0,0.63,44.73
2016-12-10,84,63.0,0.63,52.92
2016-12-11,78,63.0,0.63,49.14
2016-12-12,66,63.0,0.63,41.58
2016-12-13,75,63.0,0.63,47.25
2016-12-14,64,63.0,0.63,40.32
2016-12-15,67,63.0,0.63,42.21
2016-12-16,67,63.0,0.63,42.21
2016-12-17,83,63.0,0.63,52.29
2016-12-18,80,63.0,0.63,50.4
2016-12-19,68,63.0,0.63,42.84
2016-12-20,78,63.0,0.63,49.14
2016-12-21,69,63.0,0.63,43.47
2016-12-22,76,63.0,0.63,47.88
2016-12-23,74,63.0,0.63,46.62
2016-12-24,86,63.0,0.63,54.18
2016-12-25,100,63.0,0.63,63.0
2016-12-26,92,63.0,0.63,57.96
2016-12-27,80,63.0,0.63,50.4
2016-12-28,79,63.0,0.63,49.77
2016-12-29,79,63.0,0.63,49.77
2016-12-30,77,63.0,0.63,48.51
2016-12-31,76,63.0,0.63,47.88
2017-01-01,93,59.0,0.59,54.87
2017-01-02,100,59.0,0.59,59.0
2017-01-03,86,59.0,0.59,50.739999999999995
2017-01-04,83,59.0,0.59,48.97
2017-01-05,91,59.0,0.59,53.69
2017-01-06,76,59.0,0.59,44.839999999999996
2017-01-07,91,59.0,0.59,53.69
2017-01-08,93,59.0,0.59,54.87
2017-01-09,78,59.0,0.59,46.019999999999996
2017-01-10,82,59.0,0.59,48.379999999999995
2017-01-11,75,59.0,0.59,44.25
2017-01-12,90,59.0,0.59,53.099999999999994
2017-01-13,81,59.0,0.59,47.79
2017-01-14,96,59.0,0.59,56.64
2017-01-15,92,59.0,0.59,54.279999999999994
2017-01-16,95,59.0,0.59,56.05
2017-01-17,83,59.0,0.59,48.97
2017-01-18,81,59.0,0.59,47.79
2017-01-19,82,59.0,0.59,48.379999999999995
2017-01-20,74,59.0,0.59,43.66
2017-01-21,88,59.0,0.59,51.919999999999995
2017-01-22,93,59.0,0.59,54.87
2017-01-23,83,59.0,0.59,48.97
2017-01-24,77,59.0,0.59,45.43
2017-01-25,82,59.0,0.59,48.379999999999995
2017-01-26,78,59.0,0.59,46.019999999999996
2017-01-27,79,59.0,0.59,46.61
2017-01-28,98,59.0,0.59,57.82
2017-01-29,94,59.0,0.59,55.459999999999994
2017-01-30,79,59.0,0.59,46.61
2017-01-31,79,59.0,0.59,46.61
2017-02-01,80,57.0,0.57,45.599999999999994
2017-02-02,79,57.0,0.57,45.029999999999994
2017-02-03,78,57.0,0.57,44.459999999999994
2017-02-04,95,57.0,0.57,54.15
2017-02-05,97,57.0,0.57,55.28999999999999
2017-02-06,76,57.0,0.57,43.31999999999999
2017-02-07,74,57.0,0.57,42.18
2017-02-08,71,57.0,0.57,40.47
2017-02-09,79,57.0,0.57,45.029999999999994
2017-02-10,78,57.0,0.57,44.459999999999994
2017-02-11,94,57.0,0.57,53.58
2017-02-12,94,57.0,0.57,53.58
2017-02-13,76,57.0,0.57,43.31999999999999
2017-02-14,76,57.0,0.57,43.31999999999999
2017-02-15,80,57.0,0.57,45.599999999999994
2017-02-16,77,57.0,0.57,43.88999999999999
2017-02-17,83,57.0,0.57,47.309999999999995
2017-02-18,85,57.0,0.57,48.449999999999996
2017-02-19,100,57.0,0.57,56.99999999999999
2017-02-20,89,57.0,0.57,50.73
2017-02-21,80,57.0,0.57,45.599999999999994
2017-02-22,74,57.0,0.57,42.18
2017-02-23,78,57.0,0.57,44.459999999999994
2017-02-24,79,57.0,0.57,45.029999999999994
2017-02-25,88,57.0,0.57,50.16
2017-02-26,97,57.0,0.57,55.28999999999999
2017-02-27,74,57.0,0.57,42.18
2017-02-28,78,57.0,0.57,44.459999999999994
2017-03-01,72,54.0,0.54,38.88
2017-03-02,72,54.0,0.54,38.88
2017-03-03,74,54.0,0.54,39.96
2017-03-04,88,54.0,0.54,47.52
2017-03-05,94,54.0,0.54,50.760000000000005
2017-03-06,73,54.0,0.54,39.42
2017-03-07,79,54.0,0.54,42.660000000000004
2017-03-08,79,54.0,0.54,42.660000000000004
2017-03-09,80,54.0,0.54,43.2
2017-03-10,76,54.0,0.54,41.040000000000006
2017-03-11,100,54.0,0.54,54.0
2017-03-12,91,54.0,0.54,49.14
2017-03-13,79,54.0,0.54,42.660000000000004
2017-03-14,83,54.0,0.54,44.82
2017-03-15,83,54.0,0.54,44.82
2017-03-16,86,54.0,0.54,46.440000000000005
2017-03-17,84,54.0,0.54,45.36
2017-03-18,93,54.0,0.54,50.220000000000006
2017-03-19,95,54.0,0.54,51.300000000000004
2017-03-20,85,54.0,0.54,45.900000000000006
2017-03-21,80,54.0,0.54,43.2
2017-03-22,76,54.0,0.54,41.040000000000006
2017-03-23,81,54.0,0.54,43.74
2017-03-24,87,54.0,0.54,46.980000000000004
2017-03-25,98,54.0,0.54,52.92
2017-03-26,98,54.0,0.54,52.92
2017-03-27,78,54.0,0.54,42.120000000000005
2017-03-28,83,54.0,0.54,44.82
2017-03-29,76,54.0,0.54,41.040000000000006
2017-03-30,79,54.0,0.54,42.660000000000004
2017-03-31,79,54.0,0.54,42.660000000000004
2017-04-01,97,53.0,0.53,51.410000000000004
2017-04-02,98,53.0,0.53,51.940000000000005
2017-04-03,80,53.0,0.53,42.400000000000006
2017-04-04,86,53.0,0.53,45.580000000000005
2017-04-05,82,53.0,0.53,43.46
2017-04-06,84,53.0,0.53,44.52
2017-04-07,84,53.0,0.53,44.52
2017-04-08,93,53.0,0.53,49.29
2017-04-09,94,53.0,0.53,49.82
2017-04-10,80,53.0,0.53,42.400000000000006
2017-04-11,78,53.0,0.53,41.34
2017-04-12,77,53.0,0.53,40.81
2017-04-13,83,53.0,0.53,43.99
2017-04-14,80,53.0,0.53,42.400000000000006
2017-04-15,94,53.0,0.53,49.82
2017-04-16,100,53.0,0.53,53.0
2017-04-17,82,53.0,0.53,43.46
2017-04-18,75,53.0,0.53,39.75
2017-04-19,72,53.0,0.53,38.160000000000004
2017-04-20,76,53.0,0.53,40.28
2017-04-21,75,53.0,0.53,39.75
2017-04-22,91,53.0,0.53,48.230000000000004
2017-04-23,91,53.0,0.53,48.230000000000004
2017-04-24,77,53.0,0.53,40.81
2017-04-25,78,53.0,0.53,41.34
2017-04-26,81,53.0,0.53,42.93
2017-04-27,74,53.0,0.53,39.22
2017-04-28,77,53.0,0.53,40.81
2017-04-29,87,53.0,0.53,46.11
2017-04-30,88,53.0,0.53,46.64
2017-05-01,81,52.0,0.52,42.120000000000005
2017-05-02,81,52.0,0.52,42.120000000000005
2017-05-03,81,52.0,0.52,42.120000000000005
2017-05-04,83,52.0,0.52,43.160000000000004
2017-05-05,85,52.0,0.52,44.2
2017-05-06,97,52.0,0.52,50.440000000000005
2017-05-07,94,52.0,0.52,48.88
2017-05-08,85,52.0,0.52,44.2
2017-05-09,79,52.0,0.52,41.08
2017-05-10,77,52.0,0.52,40.04
2017-05-11,73,52.0,0.52,37.96
2017-05-12,84,52.0,0.52,43.68
2017-05-13,96,52.0,0.52,49.92
2017-05-14,100,52.0,0.52,52.0
2017-05-15,81,52.0,0.52,42.120000000000005
2017-05-16,88,52.0,0.52,45.760000000000005
2017-05-17,84,52.0,0.52,43.68
2017-05-18,81,52.0,0.52,42.120000000000005
2017-05-19,87,52.0,0.52,45.24
2017-05-20,92,52.0,0.52,47.84
2017-05-21,99,52.0,0.52,51.480000000000004
2017-05-22,87,52.0,0.52,45.24
2017-05-23,81,52.0,0.52,42.120000000000005
2017-05-24,84,52.0,0.52,43.68
2017-05-25,83,52.0,0.52,43.160000000000004
2017-05-26,81,52.0,0.52,42.120000000000005
2017-05-27,80,52.0,0.52,41.6
2017-05-28,85,52.0,0.52,44.2
2017-05-29,89,52.0,0.52,46.28
2017-05-30,76,52.0,0.52,39.52
2017-05-31,77,52.0,0.52,40.04
2017-06-01,85,51.0,0.51,43.35
2017-06-02,90,51.0,0.51,45.9
2017-06-03,94,51.0,0.51,47.94
2017-06-04,100,51.0,0.51,51.0
2017-06-05,87,51.0,0.51,44.37
2017-06-06,86,51.0,0.51,43.86
2017-06-07,82,51.0,0.51,41.82
2017-06-08,86,51.0,0.51,43.86
2017-06-09,89,51.0,0.51,45.39
2017-06-10,97,51.0,0.51,49.47
2017-06-11,97,51.0,0.51,49.47
2017-06-12,90,51.0,0.51,45.9
2017-06-13,83,51.0,0.51,42.33
2017-06-14,82,51.0,0.51,41.82
2017-06-15,92,51.0,0.51,46.92
2017-06-16,85,51.0,0.51,43.35
2017-06-17,93,51.0,0.51,47.43
2017-06-18,100,51.0,0.51,51.0
2017-06-19,93,51.0,0.51,47.43
2017-06-20,81,51.0,0.51,41.31
2017-06-21,85,51.0,0.51,43.35
2017-06-22,77,51.0,0.51,39.27
2017-06-23,84,51.0,0.51,42.84
2017-06-24,90,51.0,0.51,45.9
2017-06-25,96,51.0,0.51,48.96
2017-06-26,80,51.0,0.51,40.8
2017-06-27,82,51.0,0.51,41.82
2017-06-28,91,51.0,0.51,46.410000000000004
2017-06-29,90,51.0,0.51,45.9
2017-06-30,81,51.0,0.51,41.31
2017-07-01,85,52.0,0.52,44.2
2017-07-02,88,52.0,0.52,45.760000000000005
2017-07-03,86,52.0,0.52,44.72
2017-07-04,90,52.0,0.52,46.800000000000004
2017-07-05,77,52.0,0.52,40.04
2017-07-06,83,52.0,0.52,43.160000000000004
2017-07-07,77,52.0,0.52,40.04
2017-07-08,84,52.0,0.52,43.68
2017-07-09,91,52.0,0.52,47.32
2017-07-10,82,52.0,0.52,42.64
2017-07-11,94,52.0,0.52,48.88
2017-07-12,86,52.0,0.52,44.72
2017-07-13,83,52.0,0.52,43.160000000000004
2017-07-14,89,52.0,0.52,46.28
2017-07-15,100,52.0,0.52,52.0
2017-07-16,100,52.0,0.52,52.0
2017-07-17,84,52.0,0.52,43.68
2017-07-18,76,52.0,0.52,39.52
2017-07-19,76,52.0,0.52,39.52
2017-07-20,82,52.0,0.52,42.64
2017-07-21,83,52.0,0.52,43.160000000000004
2017-07-22,88,52.0,0.52,45.760000000000005
2017-07-23,87,52.0,0.52,45.24
2017-07-24,84,52.0,0.52,43.68
2017-07-25,83,52.0,0.52,43.160000000000004
2017-07-26,74,52.0,0.52,38.480000000000004
2017-07-27,79,52.0,0.52,41.08
2017-07-28,80,52.0,0.52,41.6
2017-07-29,80,52.0,0.52,41.6
2017-07-30,91,52.0,0.52,47.32
2017-07-31,82,52.0,0.52,42.64
2017-08-01,81,54.0,0.54,43.74
2017-08-02,73,54.0,0.54,39.42
2017-08-03,73,54.0,0.54,39.42
2017-08-04,74,54.0,0.54,39.96
2017-08-05,85,54.0,0.54,45.900000000000006
2017-08-06,86,54.0,0.54,46.440000000000005
2017-08-07,75,54.0,0.54,40.5
2017-08-08,70,54.0,0.54,37.800000000000004
2017-08-09,77,54.0,0.54,41.580000000000005
2017-08-10,83,54.0,0.54,44.82
2017-08-11,80,54.0,0.54,43.2
2017-08-12,92,54.0,0.54,49.68000000000001
2017-08-13,88,54.0,0.54,47.52
2017-08-14,79,54.0,0.54,42.660000000000004
2017-08-15,88,54.0,0.54,47.52
2017-08-16,81,54.0,0.54,43.74
2017-08-17,82,54.0,0.54,44.28
2017-08-18,78,54.0,0.54,42.120000000000005
2017-08-19,100,54.0,0.54,54.0
2017-08-20,94,54.0,0.54,50.760000000000005
2017-08-21,80,54.0,0.54,43.2
2017-08-22,84,54.0,0.54,45.36
2017-08-23,87,54.0,0.54,46.980000000000004
2017-08-24,79,54.0,0.54,42.660000000000004
2017-08-25,74,54.0,0.54,39.96
2017-08-26,89,54.0,0.54,48.06
2017-08-27,93,54.0,0.54,50.220000000000006
2017-08-28,82,54.0,0.54,44.28
2017-08-29,78,54.0,0.54,42.120000000000005
2017-08-30,83,54.0,0.54,44.82
2017-08-31,74,54.0,0.54,39.96
2017-09-01,79,53.0,0.53,41.870000000000005
2017-09-02,98,53.0,0.53,51.940000000000005
2017-09-03,93,53.0,0.53,49.29
2017-09-04,100,53.0,0.53,53.0
2017-09-05,73,53.0,0.53,38.690000000000005
2017-09-06,73,53.0,0.53,38.690000000000005
2017-09-07,81,53.0,0.53,42.93
2017-09-08,77,53.0,0.53,40.81
2017-09-09,90,53.0,0.53,47.7
2017-09-10,98,53.0,0.53,51.940000000000005
2017-09-11,77,53.0,0.53,40.81
2017-09-12,79,53.0,0.53,41.870000000000005
2017-09-13,84,53.0,0.53,44.52
2017-09-14,78,53.0,0.53,41.34
2017-09-15,76,53.0,0.53,40.28
2017-09-16,95,53.0,0.53,50.35
2017-09-17,90,53.0,0.53,47.7
2017-09-18,70,53.0,0.53,37.1
2017-09-19,72,53.0,0.53,38.160000000000004
2017-09-20,73,53.0,0.53,38.690000000000005
2017-09-21,70,53.0,0.53,37.1
2017-09-22,72,53.0,0.53,38.160000000000004
2017-09-23,77,53.0,0.53,40.81
2017-09-24,84,53.0,0.53,44.52
2017-09-25,71,53.0,0.53,37.63
2017-09-26,74,53.0,0.53,39.22
2017-09-27,75,53.0,0.53,39.75
2017-09-28,73,53.0,0.53,38.690000000000005
2017-09-29,77,53.0,0.53,40.81
2017-09-30,89,53.0,0.53,47.17
2017-10-01,97,51.0,0.51,49.47
2017-10-02,87,51.0,0.51,44.37
2017-10-03,82,51.0,0.51,41.82
2017-10-04,85,51.0,0.51,43.35
2017-10-05,88,51.0,0.51,44.88
2017-10-06,79,51.0,0.51,40.29
2017-10-07,100,51.0,0.51,51.0
2017-10-08,94,51.0,0.51,47.94
2017-10-09,85,51.0,0.51,43.35
2017-10-10,88,51.0,0.51,44.88
2017-10-11,82,51.0,0.51,41.82
2017-10-12,81,51.0,0.51,41.31
2017-10-13,88,51.0,0.51,44.88
2017-10-14,97,51.0,0.51,49.47
2017-10-15,91,51.0,0.51,46.410000000000004
2017-10-16,78,51.0,0.51,39.78
2017-10-17,78,51.0,0.51,39.78
2017-10-18,83,51.0,0.51,42.33
2017-10-19,79,51.0,0.51,40.29
2017-10-20,84,51.0,0.51,42.84
2017-10-21,87,51.0,0.51,44.37
2017-10-22,91,51.0,0.51,46.410000000000004
2017-10-23,72,51.0,0.51,36.72
2017-10-24,78,51.0,0.51,39.78
2017-10-25,77,51.0,0.51,39.27
2017-10-26,73,51.0,0.51,37.230000000000004
2017-10-27,79,51.0,0.51,40.29
2017-10-28,96,51.0,0.51,48.96
2017-10-29,93,51.0,0.51,47.43
2017-10-30,80,51.0,0.51,40.8
2017-10-31,77,51.0,0.51,39.27
2017-11-01,72,46.0,0.46,33.120000000000005
2017-11-02,76,46.0,0.46,34.96
2017-11-03,59,46.0,0.46,27.14
2017-11-04,81,46.0,0.46,37.260000000000005
2017-11-05,69,46.0,0.46,31.740000000000002
2017-11-06,69,46.0,0.46,31.740000000000002
2017-11-07,68,46.0,0.46,31.28
2017-11-08,65,46.0,0.46,29.900000000000002
2017-11-09,70,46.0,0.46,32.2
2017-11-10,72,46.0,0.46,33.120000000000005
2017-11-11,78,46.0,0.46,35.88
2017-11-12,84,46.0,0.46,38.64
2017-11-13,69,46.0,0.46,31.740000000000002
2017-11-14,65,46.0,0.46,29.900000000000002
2017-11-15,68,46.0,0.46,31.28
2017-11-16,63,46.0,0.46,28.98
2017-11-17,61,46.0,0.46,28.060000000000002
2017-11-18,71,46.0,0.46,32.660000000000004
2017-11-19,75,46.0,0.46,34.5
2017-11-20,65,46.0,0.46,29.900000000000002
2017-11-21,69,46.0,0.46,31.740000000000002
2017-11-22,71,46.0,0.46,32.660000000000004
2017-11-23,87,46.0,0.46,40.02
2017-11-24,100,46.0,0.46,46.0
2017-11-25,89,46.0,0.46,40.940000000000005
2017-11-26,87,46.0,0.46,40.02
2017-11-27,85,46.0,0.46,39.1
2017-11-28,70,46.0,0.46,32.2
2017-11-29,67,46.0,0.46,30.82
2017-11-30,57,46.0,0.46,26.220000000000002
2017-12-01,77,41.0,0.41,31.569999999999997
2017-12-02,86,41.0,0.41,35.26
2017-12-03,88,41.0,0.41,36.08
2017-12-04,76,41.0,0.41,31.159999999999997
2017-12-05,68,41.0,0.41,27.88
2017-12-06,67,41.0,0.41,27.47
2017-12-07,76,41.0,0.41,31.159999999999997
2017-12-08,71,41.0,0.41,29.11
2017-12-09,84,41.0,0.41,34.44
2017-12-10,90,41.0,0.41,36.9
2017-12-11,74,41.0,0.41,30.34
2017-12-12,69,41.0,0.41,28.29
2017-12-13,71,41.0,0.41,29.11
2017-12-14,74,41.0,0.41,30.34
2017-12-15,79,41.0,0.41,32.39
2017-12-16,87,41.0,0.41,35.669999999999995
2017-12-17,81,41.0,0.41,33.21
2017-12-18,70,41.0,0.41,28.7
2017-12-19,72,41.0,0.41,29.52
2017-12-20,82,41.0,0.41,33.62
2017-12-21,78,41.0,0.41,31.979999999999997
2017-12-22,70,41.0,0.41,28.7
2017-12-23,86,41.0,0.41,35.26
2017-12-24,88,41.0,0.41,36.08
2017-12-25,99,41.0,0.41,40.589999999999996
2017-12-26,100,41.0,0.41,41.0
2017-12-27,87,41.0,0.41,35.669999999999995
2017-12-28,82,41.0,0.41,33.62
2017-12-29,87,41.0,0.41,35.669999999999995
2017-12-30,81,41.0,0.41,33.21
2017-12-31,90,41.0,0.41,36.9
2018-01-01,91,40.0,0.4,36.4
2018-01-02,79,40.0,0.4,31.6
2018-01-03,79,40.0,0.4,31.6
2018-01-04,88,40.0,0.4,35.2
2018-01-05,81,40.0,0.4,32.4
2018-01-06,85,40.0,0.4,34.0
2018-01-07,100,40.0,0.4,40.0
2018-01-08,77,40.0,0.4,30.8
2018-01-09,71,40.0,0.4,28.400000000000002
2018-01-10,70,40.0,0.4,28.0
2018-01-11,78,40.0,0.4,31.200000000000003
2018-01-12,77,40.0,0.4,30.8
2018-01-13,93,40.0,0.4,37.2
2018-01-14,87,40.0,0.4,34.800000000000004
2018-01-15,80,40.0,0.4,32.0
2018-01-16,72,40.0,0.4,28.8
2018-01-17,79,40.0,0.4,31.6
2018-01-18,75,40.0,0.4,30.0
2018-01-19,74,40.0,0.4,29.6
2018-01-20,82,40.0,0.4,32.800000000000004
2018-01-21,92,40.0,0.4,36.800000000000004
2018-01-22,72,40.0,0.4,28.8
2018-01-23,72,40.0,0.4,28.8
2018-01-24,75,40.0,0.4,30.0
2018-01-25,66,40.0,0.4,26.400000000000002
2018-01-26,74,40.0,0.4,29.6
2018-01-27,87,40.0,0.4,34.800000000000004
2018-01-28,89,40.0,0.4,35.6
2018-01-29,76,40.0,0.4,30.400000000000002
2018-01-30,71,40.0,0.4,28.400000000000002
2018-01-31,75,40.0,0.4,30.0
2018-02-01,78,39.0,0.39,30.42
2018-02-02,77,39.0,0.39,30.03
2018-02-03,94,39.0,0.39,36.660000000000004
2018-02-04,100,39.0,0.39,39.0
2018-02-05,77,39.0,0.39,30.03
2018-02-06,76,39.0,0.39,29.64
2018-02-07,75,39.0,0.39,29.25
2018-02-08,82,39.0,0.39,31.98
2018-02-09,78,39.0,0.39,30.42
2018-02-10,94,39.0,0.39,36.660000000000004
2018-02-11,92,39.0,0.39,35.88
2018-02-12,76,39.0,0.39,29.64
2018-02-13,77,39.0,0.39,30.03
2018-02-14,73,39.0,0.39,28.470000000000002
2018-02-15,74,39.0,0.39,28.86
2018-02-16,76,39.0,0.39,29.64
2018-02-17,93,39.0,0.39,36.27
2018-02-18,89,39.0,0.39,34.71
2018-02-19,77,39.0,0.39,30.03
2018-02-20,82,39.0,0.39,31.98
2018-02-21,78,39.0,0.39,30.42
2018-02-22,76,39.0,0.39,29.64
2018-02-23,82,39.0,0.39,31.98
2018-02-24,83,39.0,0.39,32.370000000000005
2018-02-25,85,39.0,0.39,33.15
2018-02-26,72,39.0,0.39,28.080000000000002
2018-02-27,77,39.0,0.39,30.03
2018-02-28,77,39.0,0.39,30.03
2018-03-01,74,37.0,0.37,27.38
2018-03-02,88,37.0,0.37,32.56
2018-03-03,93,37.0,0.37,34.41
2018-03-04,87,37.0,0.37,32.19
2018-03-05,87,37.0,0.37,32.19
