date,GS
2014-12-29,73.0
2014-12-30,64.97
2014-12-31,62.78
2015-01-01,54.6
2015-01-02,66.3
2015-01-03,62.400000000000006
2015-01-04,63.18
2015-01-05,70.2
2015-01-06,71.76
2015-01-07,72.54
2015-01-08,68.64
2015-01-09,67.86
2015-01-10,66.3
2015-01-11,59.28
2015-01-12,62.400000000000006
2015-01-13,67.08
2015-01-14,78.0
2015-01-15,70.2
2015-01-16,77.22
2015-01-17,63.18
2015-01-18,67.08
2015-01-19,56.160000000000004
2015-01-20,74.10000000000001
2015-01-21,65.52
2015-01-22,65.52
2015-01-23,69.42
2015-01-24,61.620000000000005
2015-01-25,60.84
2015-01-26,69.42
2015-01-27,63.18
2015-01-28,65.52
2015-01-29,70.98
2015-01-30,63.18
2015-01-31,63.18
2015-02-01,60.029999999999994
2015-02-02,50.37
2015-02-03,62.78999999999999
2015-02-04,61.41
2015-02-05,62.78999999999999
2015-02-06,69.0
2015-02-07,60.72
2015-02-08,60.72
2015-02-09,62.099999999999994
2015-02-10,67.61999999999999
2015-02-11,61.41
2015-02-12,68.30999999999999
2015-02-13,64.17
2015-02-14,60.029999999999994
2015-02-15,57.959999999999994
2015-02-16,54.51
2015-02-17,57.269999999999996
2015-02-18,64.86
2015-02-19,62.78999999999999
2015-02-20,60.029999999999994
2015-02-21,62.099999999999994
2015-02-22,59.339999999999996
2015-02-23,56.58
2015-02-24,58.65
2015-02-25,62.78999999999999
2015-02-26,65.55
2015-02-27,65.55
2015-02-28,60.72
2015-03-01,53.13
2015-03-02,53.13
2015-03-03,59.29
2015-03-04,65.45
2015-03-05,55.44
2015-03-06,59.29
2015-03-07,63.14
2015-03-08,77.0
2015-03-09,63.910000000000004
2015-03-10,60.83
2015-03-11,62.370000000000005
2015-03-12,57.75
2015-03-13,60.83
2015-03-14,62.370000000000005
2015-03-15,53.9
2015-03-16,62.370000000000005
2015-03-17,66.22
2015-03-18,58.52
2015-03-19,60.83
2015-03-20,56.980000000000004
2015-03-21,65.45
2015-03-22,56.980000000000004
2015-03-23,60.06
2015-03-24,65.45
2015-03-25,61.6
2015-03-26,69.3
2015-03-27,62.370000000000005
2015-03-28,56.21
2015-03-29,52.36
2015-03-30,58.52
2015-03-31,55.44
2015-04-01,69.52000000000001
2015-04-02,65.57000000000001
2015-04-03,69.52000000000001
2015-04-04,59.25
2015-04-05,73.47
2015-04-06,64.78
2015-04-07,71.10000000000001
2015-04-08,70.31
2015-04-09,67.94
2015-04-10,66.36
2015-04-11,61.620000000000005
2015-04-12,59.25
2015-04-13,61.620000000000005
2015-04-14,72.68
2015-04-15,67.15
2015-04-16,70.31
2015-04-17,69.52000000000001
2015-04-18,69.52000000000001
2015-04-19,79.0
2015-04-20,75.84
2015-04-21,71.89
2015-04-22,69.52000000000001
2015-04-23,67.94
2015-04-24,76.63000000000001
2015-04-25,63.99
2015-04-26,70.31
2015-04-27,62.410000000000004
2015-04-28,68.73
2015-04-29,67.94
2015-04-30,68.73
2015-05-01,47.12
2015-05-02,50.160000000000004
2015-05-03,44.08
2015-05-04,50.92
2015-05-05,57.76
2015-05-06,60.8
2015-05-07,53.2
2015-05-08,55.480000000000004
2015-05-09,50.92
2015-05-10,60.8
2015-05-11,55.480000000000004
2015-05-12,54.72
2015-05-13,51.68
2015-05-14,67.64
2015-05-15,57.76
2015-05-16,68.4
2015-05-17,59.28
2015-05-18,56.24
2015-05-19,57.0
2015-05-20,66.12
2015-05-21,57.76
2015-05-22,70.68
2015-05-23,53.96
2015-05-24,70.68
2015-05-25,59.28
2015-05-26,66.12
2015-05-27,57.0
2015-05-28,76.0
2015-05-29,52.44
2015-05-30,52.44
2015-05-31,53.2
2015-06-01,37.260000000000005
2015-06-02,42.120000000000005
2015-06-03,46.980000000000004
2015-06-04,46.17
2015-06-05,54.27
2015-06-06,42.93
2015-06-07,42.120000000000005
2015-06-08,55.89
2015-06-09,37.260000000000005
2015-06-10,56.7
2015-06-11,45.36
2015-06-12,65.61
2015-06-13,41.31
2015-06-14,44.550000000000004
2015-06-15,57.510000000000005
2015-06-16,46.980000000000004
2015-06-17,81.0
2015-06-18,46.17
2015-06-19,38.07
2015-06-20,37.260000000000005
2015-06-21,35.64
2015-06-22,41.31
2015-06-23,41.31
2015-06-24,42.93
2015-06-25,40.5
2015-06-26,38.07
2015-06-27,34.830000000000005
2015-06-28,35.64
2015-06-29,38.88
2015-06-30,39.690000000000005
2015-07-01,60.75
2015-07-02,67.5
2015-07-03,58.5
2015-07-04,62.25
2015-07-05,57.75
2015-07-06,71.25
2015-07-07,63.0
2015-07-08,74.25
2015-07-09,66.75
2015-07-10,61.5
2015-07-11,62.25
2015-07-12,63.0
2015-07-13,62.25
2015-07-14,67.5
2015-07-15,66.75
2015-07-16,72.0
2015-07-17,68.25
2015-07-18,66.75
2015-07-19,60.75
2015-07-20,69.75
2015-07-21,71.25
2015-07-22,66.0
2015-07-23,72.75
2015-07-24,75.0
2015-07-25,64.5
2015-07-26,59.25
2015-07-27,64.5
2015-07-28,65.25
2015-07-29,63.0
2015-07-30,74.25
2015-07-31,72.75
