date,MCD
2015-01-13,14.040000000000001
2015-01-14,20.02
2015-01-15,13.52
2015-01-16,11.440000000000001
2015-01-17,9.36
2015-01-18,9.88
2015-01-19,15.860000000000001
2015-01-20,14.040000000000001
2015-01-21,10.14
2015-01-22,17.68
2015-01-23,21.060000000000002
2015-01-24,14.040000000000001
2015-01-25,12.74
2015-01-26,16.38
2015-01-27,15.860000000000001
2015-01-28,15.860000000000001
2015-01-29,26.0
2015-01-30,19.240000000000002
2015-01-31,15.08
2015-02-01,10.0
2015-02-02,16.25
2015-02-03,17.25
2015-02-04,19.75
2015-02-05,22.75
2015-02-06,19.75
2015-02-07,12.75
2015-02-08,17.75
2015-02-09,25.0
2015-02-10,21.75
2015-02-11,21.5
2015-02-12,16.0
2015-02-13,23.5
2015-02-14,14.5
2015-02-15,12.0
2015-02-16,13.5
2015-02-17,16.5
2015-02-18,16.75
2015-02-19,19.25
2015-02-20,16.25
2015-02-21,18.25
2015-02-22,10.5
2015-02-23,21.5
2015-02-24,19.5
2015-02-25,21.0
2015-02-26,19.0
2015-02-27,18.75
2015-02-28,8.5
2015-03-01,16.900000000000002
2015-03-02,19.240000000000002
2015-03-03,20.28
2015-03-04,23.92
2015-03-05,17.16
2015-03-06,22.62
2015-03-07,13.52
2015-03-08,12.48
2015-03-09,26.0
2015-03-10,20.8
2015-03-11,24.44
2015-03-12,21.32
2015-03-13,17.16
2015-03-14,17.16
2015-03-15,17.16
2015-03-16,23.400000000000002
2015-03-17,15.860000000000001
2015-03-18,15.08
2015-03-19,11.440000000000001
2015-03-20,12.48
2015-03-21,14.82
2015-03-22,8.32
2015-03-23,16.12
2015-03-24,18.98
2015-03-25,17.42
2015-03-26,15.860000000000001
2015-03-27,16.12
2015-03-28,10.4
2015-03-29,14.3
2015-03-30,16.38
2015-03-31,18.98
2015-04-01,26.0
2015-04-02,22.36
2015-04-03,17.94
2015-04-04,13.26
2015-04-05,15.08
2015-04-06,21.060000000000002
2015-04-07,12.74
2015-04-08,11.96
2015-04-09,22.1
2015-04-10,18.72
2015-04-11,17.42
2015-04-12,14.040000000000001
2015-04-13,18.46
2015-04-14,16.900000000000002
2015-04-15,15.08
2015-04-16,20.54
2015-04-17,18.46
2015-04-18,14.56
2015-04-19,4.68
2015-04-20,21.580000000000002
2015-04-21,18.72
2015-04-22,17.42
2015-04-23,19.5
2015-04-24,16.64
2015-04-25,11.18
2015-04-26,18.72
