date,Visa_unscaled,Visa_monthly,scale,Visa
2020-08-01,69,55.0,0.55,37.95
2020-08-02,68,55.0,0.55,37.400000000000006
2020-08-03,85,55.0,0.55,46.75000000000001
2020-08-04,93,55.0,0.55,51.150000000000006
2020-08-05,84,55.0,0.55,46.2
2020-08-06,90,55.0,0.55,49.50000000000001
2020-08-07,73,55.0,0.55,40.150000000000006
2020-08-08,68,55.0,0.55,37.400000000000006
2020-08-09,65,55.0,0.55,35.75
2020-08-10,85,55.0,0.55,46.75000000000001
2020-08-11,90,55.0,0.55,49.50000000000001
2020-08-12,85,55.0,0.55,46.75000000000001
2020-08-13,92,55.0,0.55,50.6
2020-08-14,80,55.0,0.55,44.0
2020-08-15,73,55.0,0.55,40.150000000000006
2020-08-16,72,55.0,0.55,39.6
2020-08-17,100,55.0,0.55,55.00000000000001
2020-08-18,84,55.0,0.55,46.2
2020-08-19,92,55.0,0.55,50.6
2020-08-20,76,55.0,0.55,41.800000000000004
2020-08-21,77,55.0,0.55,42.35
2020-08-22,69,55.0,0.55,37.95
2020-08-23,67,55.0,0.55,36.85
2020-08-24,81,55.0,0.55,44.550000000000004
2020-08-25,81,55.0,0.55,44.550000000000004
2020-08-26,77,55.0,0.55,42.35
2020-08-27,75,55.0,0.55,41.25
2020-08-28,73,55.0,0.55,40.150000000000006
2020-08-29,65,55.0,0.55,35.75
2020-08-30,68,55.0,0.55,37.400000000000006
2020-08-31,82,55.0,0.55,45.1
2020-09-01,59,57.0,0.57,33.629999999999995
2020-09-02,55,57.0,0.57,31.349999999999998
2020-09-03,60,57.0,0.57,34.199999999999996
2020-09-04,49,57.0,0.57,27.929999999999996
2020-09-05,51,57.0,0.57,29.069999999999997
2020-09-06,49,57.0,0.57,27.929999999999996
2020-09-07,54,57.0,0.57,30.779999999999998
2020-09-08,55,57.0,0.57,31.349999999999998
2020-09-09,54,57.0,0.57,30.779999999999998
2020-09-10,57,57.0,0.57,32.489999999999995
2020-09-11,54,57.0,0.57,30.779999999999998
2020-09-12,48,57.0,0.57,27.36
2020-09-13,50,57.0,0.57,28.499999999999996
2020-09-14,59,57.0,0.57,33.629999999999995
2020-09-15,63,57.0,0.57,35.91
2020-09-16,60,57.0,0.57,34.199999999999996
2020-09-17,64,57.0,0.57,36.48
2020-09-18,67,57.0,0.57,38.19
2020-09-19,53,57.0,0.57,30.209999999999997
2020-09-20,51,57.0,0.57,29.069999999999997
2020-09-21,78,57.0,0.57,44.459999999999994
2020-09-22,74,57.0,0.57,42.18
2020-09-23,76,57.0,0.57,43.31999999999999
2020-09-24,100,57.0,0.57,56.99999999999999
2020-09-25,73,57.0,0.57,41.61
2020-09-26,55,57.0,0.57,31.349999999999998
2020-09-27,54,57.0,0.57,30.779999999999998
2020-09-28,59,57.0,0.57,33.629999999999995
2020-09-29,58,57.0,0.57,33.059999999999995
2020-09-30,60,57.0,0.57,34.199999999999996
2020-10-01,60,66.0,0.66,39.6
2020-10-02,59,66.0,0.66,38.940000000000005
2020-10-03,51,66.0,0.66,33.660000000000004
2020-10-04,51,66.0,0.66,33.660000000000004
2020-10-05,61,66.0,0.66,40.260000000000005
2020-10-06,60,66.0,0.66,39.6
2020-10-07,74,66.0,0.66,48.84
2020-10-08,64,66.0,0.66,42.24
2020-10-09,60,66.0,0.66,39.6
2020-10-10,51,66.0,0.66,33.660000000000004
2020-10-11,54,66.0,0.66,35.64
2020-10-12,60,66.0,0.66,39.6
2020-10-13,62,66.0,0.66,40.92
2020-10-14,62,66.0,0.66,40.92
2020-10-15,65,66.0,0.66,42.9
2020-10-16,60,66.0,0.66,39.6
2020-10-17,57,66.0,0.66,37.620000000000005
2020-10-18,53,66.0,0.66,34.980000000000004
2020-10-19,69,66.0,0.66,45.54
2020-10-20,77,66.0,0.66,50.82
2020-10-21,72,66.0,0.66,47.52
2020-10-22,79,66.0,0.66,52.14
2020-10-23,77,66.0,0.66,50.82
2020-10-24,58,66.0,0.66,38.28
2020-10-25,52,66.0,0.66,34.32
2020-10-26,88,66.0,0.66,58.080000000000005
2020-10-27,100,66.0,0.66,66.0
2020-10-28,92,66.0,0.66,60.720000000000006
2020-10-29,88,66.0,0.66,58.080000000000005
2020-10-30,59,66.0,0.66,38.940000000000005
2020-10-31,52,66.0,0.66,34.32
2020-11-01,82,55.0,0.55,45.1
2020-11-02,93,55.0,0.55,51.150000000000006
2020-11-03,89,55.0,0.55,48.95
2020-11-04,59,55.0,0.55,32.45
2020-11-05,71,55.0,0.55,39.050000000000004
2020-11-06,69,55.0,0.55,37.95
2020-11-07,69,55.0,0.55,37.95
2020-11-08,77,55.0,0.55,42.35
2020-11-09,98,55.0,0.55,53.900000000000006
2020-11-10,94,55.0,0.55,51.7
2020-11-11,82,55.0,0.55,45.1
2020-11-12,84,55.0,0.55,46.2
2020-11-13,85,55.0,0.55,46.75000000000001
2020-11-14,79,55.0,0.55,43.45
2020-11-15,76,55.0,0.55,41.800000000000004
2020-11-16,89,55.0,0.55,48.95
2020-11-17,93,55.0,0.55,51.150000000000006
2020-11-18,98,55.0,0.55,53.900000000000006
2020-11-19,90,55.0,0.55,49.50000000000001
2020-11-20,100,55.0,0.55,55.00000000000001
2020-11-21,81,55.0,0.55,44.550000000000004
2020-11-22,78,55.0,0.55,42.900000000000006
2020-11-23,88,55.0,0.55,48.400000000000006
2020-11-24,93,55.0,0.55,51.150000000000006
2020-11-25,85,55.0,0.55,46.75000000000001
2020-11-26,72,55.0,0.55,39.6
2020-11-27,80,55.0,0.55,44.0
2020-11-28,82,55.0,0.55,45.1
2020-11-29,79,55.0,0.55,43.45
2020-11-30,92,55.0,0.55,50.6
2020-12-01,68,68.0,0.68,46.24
2020-12-02,67,68.0,0.68,45.56
2020-12-03,63,68.0,0.68,42.84
2020-12-04,64,68.0,0.68,43.52
2020-12-05,54,68.0,0.68,36.720000000000006
2020-12-06,54,68.0,0.68,36.720000000000006
2020-12-07,63,68.0,0.68,42.84
2020-12-08,63,68.0,0.68,42.84
2020-12-09,62,68.0,0.68,42.160000000000004
2020-12-10,67,68.0,0.68,45.56
2020-12-11,68,68.0,0.68,46.24
2020-12-12,59,68.0,0.68,40.120000000000005
2020-12-13,56,68.0,0.68,38.080000000000005
2020-12-14,65,68.0,0.68,44.2
2020-12-15,69,68.0,0.68,46.92
2020-12-16,68,68.0,0.68,46.24
2020-12-17,70,68.0,0.68,47.6
2020-12-18,74,68.0,0.68,50.32
2020-12-19,65,68.0,0.68,44.2
2020-12-20,62,68.0,0.68,42.160000000000004
2020-12-21,74,68.0,0.68,50.32
2020-12-22,83,68.0,0.68,56.440000000000005
2020-12-23,83,68.0,0.68,56.440000000000005
2020-12-24,72,68.0,0.68,48.96
2020-12-25,80,68.0,0.68,54.400000000000006
2020-12-26,94,68.0,0.68,63.92
2020-12-27,80,68.0,0.68,54.400000000000006
2020-12-28,100,68.0,0.68,68.0
2020-12-29,93,68.0,0.68,63.24
2020-12-30,77,68.0,0.68,52.36000000000001
2020-12-31,67,68.0,0.68,45.56
2021-01-01,85,67.0,0.67,56.95
2021-01-02,90,67.0,0.67,60.300000000000004
2021-01-03,87,67.0,0.67,58.290000000000006
2021-01-04,96,67.0,0.67,64.32000000000001
2021-01-05,100,67.0,0.67,67.0
2021-01-06,86,67.0,0.67,57.620000000000005
2021-01-07,81,67.0,0.67,54.27
2021-01-08,85,67.0,0.67,56.95
2021-01-09,82,67.0,0.67,54.940000000000005
2021-01-10,74,67.0,0.67,49.580000000000005
2021-01-11,81,67.0,0.67,54.27
2021-01-12,92,67.0,0.67,61.64
2021-01-13,93,67.0,0.67,62.31
2021-01-14,93,67.0,0.67,62.31
2021-01-15,88,67.0,0.67,58.96
2021-01-16,73,67.0,0.67,48.910000000000004
2021-01-17,72,67.0,0.67,48.24
2021-01-18,76,67.0,0.67,50.92
2021-01-19,89,67.0,0.67,59.63
2021-01-20,82,67.0,0.67,54.940000000000005
2021-01-21,93,67.0,0.67,62.31
2021-01-22,91,67.0,0.67,60.970000000000006
2021-01-23,73,67.0,0.67,48.910000000000004
2021-01-24,71,67.0,0.67,47.57
2021-01-25,89,67.0,0.67,59.63
2021-01-26,80,67.0,0.67,53.6
2021-01-27,90,67.0,0.67,60.300000000000004
2021-01-28,85,67.0,0.67,56.95
2021-01-29,81,67.0,0.67,54.27
2021-01-30,73,67.0,0.67,48.910000000000004
2021-01-31,71,67.0,0.67,47.57
2021-02-01,86,64.0,0.64,55.04
2021-02-02,85,64.0,0.64,54.4
2021-02-03,94,64.0,0.64,60.160000000000004
2021-02-04,82,64.0,0.64,52.480000000000004
2021-02-05,83,64.0,0.64,53.120000000000005
2021-02-06,78,64.0,0.64,49.92
2021-02-07,69,64.0,0.64,44.160000000000004
2021-02-08,75,64.0,0.64,48.0
2021-02-09,84,64.0,0.64,53.76
2021-02-10,73,64.0,0.64,46.72
2021-02-11,80,64.0,0.64,51.2
2021-02-12,79,64.0,0.64,50.56
2021-02-13,69,64.0,0.64,44.160000000000004
2021-02-14,69,64.0,0.64,44.160000000000004
2021-02-15,76,64.0,0.64,48.64
2021-02-16,86,64.0,0.64,55.04
2021-02-17,79,64.0,0.64,50.56
2021-02-18,87,64.0,0.64,55.68
2021-02-19,86,64.0,0.64,55.04
2021-02-20,76,64.0,0.64,48.64
2021-02-21,74,64.0,0.64,47.36
2021-02-22,89,64.0,0.64,56.96
2021-02-23,100,64.0,0.64,64.0
2021-02-24,91,64.0,0.64,58.24
2021-02-25,89,64.0,0.64,56.96
2021-02-26,81,64.0,0.64,51.84
2021-02-27,75,64.0,0.64,48.0
2021-02-28,71,64.0,0.64,45.44
2021-03-01,92,60.0,0.6,55.199999999999996
2021-03-02,98,60.0,0.6,58.8
2021-03-03,83,60.0,0.6,49.8
2021-03-04,95,60.0,0.6,57.0
2021-03-05,82,60.0,0.6,49.199999999999996
2021-03-06,78,60.0,0.6,46.8
2021-03-07,77,60.0,0.6,46.199999999999996
2021-03-08,89,60.0,0.6,53.4
2021-03-09,91,60.0,0.6,54.6
2021-03-10,94,60.0,0.6,56.4
2021-03-11,89,60.0,0.6,53.4
2021-03-12,90,60.0,0.6,54.0
2021-03-13,81,60.0,0.6,48.6
2021-03-14,77,60.0,0.6,46.199999999999996
2021-03-15,91,60.0,0.6,54.6
2021-03-16,91,60.0,0.6,54.6
2021-03-17,96,60.0,0.6,57.599999999999994
2021-03-18,91,60.0,0.6,54.6
2021-03-19,93,60.0,0.6,55.8
2021-03-20,77,60.0,0.6,46.199999999999996
2021-03-21,78,60.0,0.6,46.8
2021-03-22,88,60.0,0.6,52.8
2021-03-23,89,60.0,0.6,53.4
2021-03-24,86,60.0,0.6,51.6
2021-03-25,89,60.0,0.6,53.4
2021-03-26,80,60.0,0.6,48.0
2021-03-27,74,60.0,0.6,44.4
2021-03-28,78,60.0,0.6,46.8
2021-03-29,93,60.0,0.6,55.8
2021-03-30,100,60.0,0.6,60.0
2021-03-31,92,60.0,0.6,55.199999999999996
2021-04-01,86,60.0,0.6,51.6
2021-04-02,85,60.0,0.6,51.0
2021-04-03,73,60.0,0.6,43.8
2021-04-04,70,60.0,0.6,42.0
2021-04-05,91,60.0,0.6,54.6
2021-04-06,91,60.0,0.6,54.6
2021-04-07,90,60.0,0.6,54.0
2021-04-08,89,60.0,0.6,53.4
2021-04-09,83,60.0,0.6,49.8
2021-04-10,78,60.0,0.6,46.8
2021-04-11,71,60.0,0.6,42.6
2021-04-12,80,60.0,0.6,48.0
2021-04-13,85,60.0,0.6,51.0
2021-04-14,97,60.0,0.6,58.199999999999996
2021-04-15,90,60.0,0.6,54.0
2021-04-16,91,60.0,0.6,54.6
2021-04-17,74,60.0,0.6,44.4
2021-04-18,78,60.0,0.6,46.8
2021-04-19,100,60.0,0.6,60.0
2021-04-20,100,60.0,0.6,60.0
2021-04-21,88,60.0,0.6,52.8
2021-04-22,88,60.0,0.6,52.8
2021-04-23,77,60.0,0.6,46.199999999999996
2021-04-24,72,60.0,0.6,43.199999999999996
2021-04-25,69,60.0,0.6,41.4
2021-04-26,85,60.0,0.6,51.0
2021-04-27,90,60.0,0.6,54.0
2021-04-28,86,60.0,0.6,51.6
2021-04-29,76,60.0,0.6,45.6
2021-04-30,77,60.0,0.6,46.199999999999996
2021-05-01,66,62.0,0.62,40.92
2021-05-02,67,62.0,0.62,41.54
2021-05-03,78,62.0,0.62,48.36
2021-05-04,77,62.0,0.62,47.74
2021-05-05,78,62.0,0.62,48.36
2021-05-06,83,62.0,0.62,51.46
2021-05-07,77,62.0,0.62,47.74
2021-05-08,75,62.0,0.62,46.5
2021-05-09,71,62.0,0.62,44.02
2021-05-10,85,62.0,0.62,52.7
2021-05-11,84,62.0,0.62,52.08
2021-05-12,87,62.0,0.62,53.94
2021-05-13,79,62.0,0.62,48.98
2021-05-14,79,62.0,0.62,48.98
2021-05-15,71,62.0,0.62,44.02
2021-05-16,66,62.0,0.62,40.92
2021-05-17,89,62.0,0.62,55.18
2021-05-18,93,62.0,0.62,57.66
2021-05-19,100,62.0,0.62,62.0
2021-05-20,85,62.0,0.62,52.7
2021-05-21,77,62.0,0.62,47.74
2021-05-22,69,62.0,0.62,42.78
2021-05-23,69,62.0,0.62,42.78
2021-05-24,84,62.0,0.62,52.08
2021-05-25,84,62.0,0.62,52.08
2021-05-26,81,62.0,0.62,50.22
2021-05-27,77,62.0,0.62,47.74
2021-05-28,75,62.0,0.62,46.5
2021-05-29,71,62.0,0.62,44.02
2021-05-30,68,62.0,0.62,42.16
2021-05-31,76,62.0,0.62,47.12
2021-06-01,80,65.0,0.65,52.0
2021-06-02,78,65.0,0.65,50.7
2021-06-03,75,65.0,0.65,48.75
2021-06-04,71,65.0,0.65,46.15
2021-06-05,65,65.0,0.65,42.25
2021-06-06,56,65.0,0.65,36.4
2021-06-07,75,65.0,0.65,48.75
2021-06-08,76,65.0,0.65,49.4
2021-06-09,79,65.0,0.65,51.35
2021-06-10,76,65.0,0.65,49.4
2021-06-11,74,65.0,0.65,48.1
2021-06-12,63,65.0,0.65,40.95
2021-06-13,63,65.0,0.65,40.95
2021-06-14,94,65.0,0.65,61.1
2021-06-15,95,65.0,0.65,61.75
2021-06-16,100,65.0,0.65,65.0
2021-06-17,96,65.0,0.65,62.400000000000006
2021-06-18,79,65.0,0.65,51.35
2021-06-19,62,65.0,0.65,40.300000000000004
2021-06-20,62,65.0,0.65,40.300000000000004
2021-06-21,86,65.0,0.65,55.9
2021-06-22,83,65.0,0.65,53.95
2021-06-23,82,65.0,0.65,53.300000000000004
2021-06-24,83,65.0,0.65,53.95
2021-06-25,73,65.0,0.65,47.45
2021-06-26,64,65.0,0.65,41.6
2021-06-27,59,65.0,0.65,38.35
2021-06-28,85,65.0,0.65,55.25
2021-06-29,79,65.0,0.65,51.35
2021-06-30,81,65.0,0.65,52.65
2021-07-01,79,63.0,0.63,49.77
2021-07-02,78,63.0,0.63,49.14
2021-07-03,64,63.0,0.63,40.32
2021-07-04,63,63.0,0.63,39.69
2021-07-05,69,63.0,0.63,43.47
2021-07-06,86,63.0,0.63,54.18
2021-07-07,84,63.0,0.63,52.92
2021-07-08,90,63.0,0.63,56.7
2021-07-09,79,63.0,0.63,49.77
2021-07-10,68,63.0,0.63,42.84
2021-07-11,64,63.0,0.63,40.32
2021-07-12,87,63.0,0.63,54.81
2021-07-13,100,63.0,0.63,63.0
2021-07-14,99,63.0,0.63,62.37
2021-07-15,89,63.0,0.63,56.07
2021-07-16,83,63.0,0.63,52.29
2021-07-17,64,63.0,0.63,40.32
2021-07-18,69,63.0,0.63,43.47
2021-07-19,85,63.0,0.63,53.55
2021-07-20,89,63.0,0.63,56.07
2021-07-21,80,63.0,0.63,50.4
2021-07-22,84,63.0,0.63,52.92
2021-07-23,74,63.0,0.63,46.62
2021-07-24,65,63.0,0.63,40.95
2021-07-25,65,63.0,0.63,40.95
2021-07-26,87,63.0,0.63,54.81
2021-07-27,89,63.0,0.63,56.07
2021-07-28,79,63.0,0.63,49.77
2021-07-29,74,63.0,0.63,46.62
2021-07-30,76,63.0,0.63,47.88
2021-07-31,64,63.0,0.63,40.32
2021-08-01,71,69.0,0.69,48.989999999999995
2021-08-02,96,69.0,0.69,66.24
2021-08-03,92,69.0,0.69,63.48
2021-08-04,90,69.0,0.69,62.099999999999994
2021-08-05,85,69.0,0.69,58.65
2021-08-06,80,69.0,0.69,55.199999999999996
2021-08-07,71,69.0,0.69,48.989999999999995
2021-08-08,71,69.0,0.69,48.989999999999995
2021-08-09,92,69.0,0.69,63.48
2021-08-10,94,69.0,0.69,64.86
2021-08-11,90,69.0,0.69,62.099999999999994
2021-08-12,95,69.0,0.69,65.55
2021-08-13,96,69.0,0.69,66.24
2021-08-14,75,69.0,0.69,51.74999999999999
2021-08-15,71,69.0,0.69,48.989999999999995
2021-08-16,93,69.0,0.69,64.17
2021-08-17,100,69.0,0.69,69.0
2021-08-18,88,69.0,0.69,60.72
2021-08-19,91,69.0,0.69,62.78999999999999
2021-08-20,87,69.0,0.69,60.029999999999994
2021-08-21,76,69.0,0.69,52.44
2021-08-22,73,69.0,0.69,50.37
2021-08-23,96,69.0,0.69,66.24
2021-08-24,88,69.0,0.69,60.72
2021-08-25,92,69.0,0.69,63.48
2021-08-26,90,69.0,0.69,62.099999999999994
2021-08-27,85,69.0,0.69,58.65
2021-08-28,72,69.0,0.69,49.67999999999999
2021-08-29,66,69.0,0.69,45.54
2021-08-30,81,69.0,0.69,55.88999999999999
2021-08-31,87,69.0,0.69,60.029999999999994
2021-09-01,93,65.0,0.65,60.45
2021-09-02,85,65.0,0.65,55.25
2021-09-03,80,65.0,0.65,52.0
2021-09-04,68,65.0,0.65,44.2
2021-09-05,70,65.0,0.65,45.5
2021-09-06,71,65.0,0.65,46.15
2021-09-07,89,65.0,0.65,57.85
2021-09-08,91,65.0,0.65,59.15
2021-09-09,81,65.0,0.65,52.65
2021-09-10,85,65.0,0.65,55.25
2021-09-11,70,65.0,0.65,45.5
2021-09-12,70,65.0,0.65,45.5
2021-09-13,100,65.0,0.65,65.0
2021-09-14,95,65.0,0.65,61.75
2021-09-15,90,65.0,0.65,58.5
2021-09-16,89,65.0,0.65,57.85
2021-09-17,76,65.0,0.65,49.4
2021-09-18,70,65.0,0.65,45.5
2021-09-19,75,65.0,0.65,48.75
2021-09-20,85,65.0,0.65,55.25
2021-09-21,88,65.0,0.65,57.2
2021-09-22,88,65.0,0.65,57.2
2021-09-23,84,65.0,0.65,54.6
2021-09-24,81,65.0,0.65,52.65
2021-09-25,71,65.0,0.65,46.15
2021-09-26,74,65.0,0.65,48.1
2021-09-27,85,65.0,0.65,55.25
2021-09-28,85,65.0,0.65,55.25
2021-09-29,92,65.0,0.65,59.800000000000004
2021-09-30,88,65.0,0.65,57.2
2021-10-01,67,68.0,0.68,45.56
2021-10-02,58,68.0,0.68,39.440000000000005
2021-10-03,57,68.0,0.68,38.760000000000005
2021-10-04,67,68.0,0.68,45.56
2021-10-05,71,68.0,0.68,48.28
2021-10-06,75,68.0,0.68,51.00000000000001
2021-10-07,78,68.0,0.68,53.040000000000006
2021-10-08,67,68.0,0.68,45.56
2021-10-09,59,68.0,0.68,40.120000000000005
2021-10-10,59,68.0,0.68,40.120000000000005
2021-10-11,72,68.0,0.68,48.96
2021-10-12,70,68.0,0.68,47.6
2021-10-13,82,68.0,0.68,55.760000000000005
2021-10-14,100,68.0,0.68,68.0
2021-10-15,76,68.0,0.68,51.68000000000001
2021-10-16,62,68.0,0.68,42.160000000000004
2021-10-17,57,68.0,0.68,38.760000000000005
2021-10-18,71,68.0,0.68,48.28
2021-10-19,77,68.0,0.68,52.36000000000001
2021-10-20,71,68.0,0.68,48.28
2021-10-21,71,68.0,0.68,48.28
2021-10-22,67,68.0,0.68,45.56
2021-10-23,57,68.0,0.68,38.760000000000005
2021-10-24,50,68.0,0.68,34.0
2021-10-25,70,68.0,0.68,47.6
2021-10-26,72,68.0,0.68,48.96
2021-10-27,81,68.0,0.68,55.080000000000005
2021-10-28,74,68.0,0.68,50.32
2021-10-29,67,68.0,0.68,45.56
2021-10-30,59,68.0,0.68,40.120000000000005
2021-10-31,54,68.0,0.68,36.720000000000006
2021-11-01,78,73.0,0.73,56.94
2021-11-02,79,73.0,0.73,57.67
2021-11-03,81,73.0,0.73,59.129999999999995
2021-11-04,72,73.0,0.73,52.56
2021-11-05,72,73.0,0.73,52.56
2021-11-06,62,73.0,0.73,45.26
2021-11-07,63,73.0,0.73,45.99
2021-11-08,89,73.0,0.73,64.97
2021-11-09,89,73.0,0.73,64.97
2021-11-10,87,73.0,0.73,63.51
2021-11-11,92,73.0,0.73,67.16
2021-11-12,91,73.0,0.73,66.42999999999999
2021-11-13,63,73.0,0.73,45.99
2021-11-14,63,73.0,0.73,45.99
2021-11-15,98,73.0,0.73,71.53999999999999
2021-11-16,87,73.0,0.73,63.51
2021-11-17,100,73.0,0.73,73.0
2021-11-18,89,73.0,0.73,64.97
2021-11-19,73,73.0,0.73,53.29
2021-11-20,64,73.0,0.73,46.72
2021-11-21,62,73.0,0.73,45.26
2021-11-22,74,73.0,0.73,54.019999999999996
2021-11-23,78,73.0,0.73,56.94
2021-11-24,73,73.0,0.73,53.29
2021-11-25,55,73.0,0.73,40.15
2021-11-26,62,73.0,0.73,45.26
2021-11-27,63,73.0,0.73,45.99
2021-11-28,61,73.0,0.73,44.53
2021-11-29,75,73.0,0.73,54.75
2021-11-30,81,73.0,0.73,59.129999999999995
2021-12-01,70,78.0,0.78,54.6
2021-12-02,69,78.0,0.78,53.82
2021-12-03,68,78.0,0.78,53.04
2021-12-04,57,78.0,0.78,44.46
2021-12-05,56,78.0,0.78,43.68
2021-12-06,66,78.0,0.78,51.480000000000004
2021-12-07,73,78.0,0.78,56.940000000000005
2021-12-08,69,78.0,0.78,53.82
2021-12-09,68,78.0,0.78,53.04
2021-12-10,66,78.0,0.78,51.480000000000004
2021-12-11,58,78.0,0.78,45.24
2021-12-12,57,78.0,0.78,44.46
2021-12-13,75,78.0,0.78,58.5
2021-12-14,73,78.0,0.78,56.940000000000005
2021-12-15,75,78.0,0.78,58.5
2021-12-16,72,78.0,0.78,56.160000000000004
2021-12-17,69,78.0,0.78,53.82
2021-12-18,63,78.0,0.78,49.14
2021-12-19,61,78.0,0.78,47.58
2021-12-20,73,78.0,0.78,56.940000000000005
2021-12-21,79,78.0,0.78,61.620000000000005
2021-12-22,75,78.0,0.78,58.5
2021-12-23,76,78.0,0.78,59.28
2021-12-24,73,78.0,0.78,56.940000000000005
2021-12-25,92,78.0,0.78,71.76
2021-12-26,91,78.0,0.78,70.98
2021-12-27,100,78.0,0.78,78.0
2021-12-28,83,78.0,0.78,64.74000000000001
2021-12-29,88,78.0,0.78,68.64
2021-12-30,74,78.0,0.78,57.72
2021-12-31,62,78.0,0.78,48.36
2022-01-01,49,81.0,0.81,39.690000000000005
2022-01-02,56,81.0,0.81,45.36
2022-01-03,69,81.0,0.81,55.89
2022-01-04,100,81.0,0.81,81.0
2022-01-05,88,81.0,0.81,71.28
2022-01-06,70,81.0,0.81,56.7
2022-01-07,67,81.0,0.81,54.27
2022-01-08,60,81.0,0.81,48.6
2022-01-09,54,81.0,0.81,43.74
2022-01-10,68,81.0,0.81,55.080000000000005
2022-01-11,68,81.0,0.81,55.080000000000005
2022-01-12,67,81.0,0.81,54.27
2022-01-13,94,81.0,0.81,76.14
2022-01-14,70,81.0,0.81,56.7
2022-01-15,58,81.0,0.81,46.980000000000004
2022-01-16,65,81.0,0.81,52.650000000000006
2022-01-17,61,81.0,0.81,49.410000000000004
2022-01-18,61,81.0,0.81,49.410000000000004
2022-01-19,61,81.0,0.81,49.410000000000004
2022-01-20,62,81.0,0.81,50.220000000000006
2022-01-21,59,81.0,0.81,47.790000000000006
2022-01-22,51,81.0,0.81,41.31
2022-01-23,51,81.0,0.81,41.31
2022-01-24,97,81.0,0.81,78.57000000000001
2022-01-25,77,81.0,0.81,62.370000000000005
2022-01-26,62,81.0,0.81,50.220000000000006
2022-01-27,66,81.0,0.81,53.46
2022-01-28,66,81.0,0.81,53.46
2022-01-29,56,81.0,0.81,45.36
2022-01-30,51,81.0,0.81,41.31
2022-01-31,60,81.0,0.81,48.6
2022-02-01,81,78.0,0.78,63.18
2022-02-02,75,78.0,0.78,58.5
2022-02-03,67,78.0,0.78,52.260000000000005
2022-02-04,72,78.0,0.78,56.160000000000004
2022-02-05,64,78.0,0.78,49.92
2022-02-06,60,78.0,0.78,46.800000000000004
2022-02-07,85,78.0,0.78,66.3
2022-02-08,95,78.0,0.78,74.10000000000001
2022-02-09,81,78.0,0.78,63.18
2022-02-10,95,78.0,0.78,74.10000000000001
2022-02-11,82,78.0,0.78,63.96
2022-02-12,65,78.0,0.78,50.7
2022-02-13,68,78.0,0.78,53.04
2022-02-14,84,78.0,0.78,65.52
2022-02-15,90,78.0,0.78,70.2
2022-02-16,100,78.0,0.78,78.0
2022-02-17,90,78.0,0.78,70.2
2022-02-18,81,78.0,0.78,63.18
2022-02-19,68,78.0,0.78,53.04
2022-02-20,73,78.0,0.78,56.940000000000005
2022-02-21,89,78.0,0.78,69.42
2022-02-22,82,78.0,0.78,63.96
2022-02-23,83,78.0,0.78,64.74000000000001
2022-02-24,81,78.0,0.78,63.18
2022-02-25,75,78.0,0.78,58.5
2022-02-26,66,78.0,0.78,51.480000000000004
2022-02-27,75,78.0,0.78,58.5
2022-02-28,85,78.0,0.78,66.3
2022-03-01,82,82.0,0.82,67.24
2022-03-02,90,82.0,0.82,73.8
2022-03-03,86,82.0,0.82,70.52
2022-03-04,83,82.0,0.82,68.06
2022-03-05,77,82.0,0.82,63.13999999999999
2022-03-06,81,82.0,0.82,66.42
2022-03-07,85,82.0,0.82,69.7
2022-03-08,84,82.0,0.82,68.88
2022-03-09,92,82.0,0.82,75.44
2022-03-10,86,82.0,0.82,70.52
2022-03-11,80,82.0,0.82,65.6
2022-03-12,63,82.0,0.82,51.66
2022-03-13,74,82.0,0.82,60.68
2022-03-14,81,82.0,0.82,66.42
2022-03-15,90,82.0,0.82,73.8
2022-03-16,100,82.0,0.82,82.0
2022-03-17,85,82.0,0.82,69.7
2022-03-18,85,82.0,0.82,69.7
2022-03-19,62,82.0,0.82,50.839999999999996
2022-03-20,64,82.0,0.82,52.48
2022-03-21,76,82.0,0.82,62.31999999999999
2022-03-22,83,82.0,0.82,68.06
2022-03-23,81,82.0,0.82,66.42
2022-03-24,81,82.0,0.82,66.42
2022-03-25,73,82.0,0.82,59.86
2022-03-26,72,82.0,0.82,59.04
2022-03-27,77,82.0,0.82,63.13999999999999
2022-03-28,79,82.0,0.82,64.78
2022-03-29,80,82.0,0.82,65.6
2022-03-30,90,82.0,0.82,73.8
2022-03-31,79,82.0,0.82,64.78
2022-04-01,92,84.0,0.84,77.28
2022-04-02,79,84.0,0.84,66.36
2022-04-03,84,84.0,0.84,70.56
2022-04-04,77,84.0,0.84,64.67999999999999
2022-04-05,92,84.0,0.84,77.28
2022-04-06,96,84.0,0.84,80.64
2022-04-07,95,84.0,0.84,79.8
2022-04-08,94,84.0,0.84,78.96
2022-04-09,84,84.0,0.84,70.56
2022-04-10,76,84.0,0.84,63.839999999999996
2022-04-11,93,84.0,0.84,78.11999999999999
2022-04-12,93,84.0,0.84,78.11999999999999
2022-04-13,95,84.0,0.84,79.8
2022-04-14,100,84.0,0.84,84.0
2022-04-15,90,84.0,0.84,75.6
2022-04-16,69,84.0,0.84,57.96
2022-04-17,77,84.0,0.84,64.67999999999999
2022-04-18,95,84.0,0.84,79.8
2022-04-19,98,84.0,0.84,82.32
2022-04-20,85,84.0,0.84,71.39999999999999
2022-04-21,87,84.0,0.84,73.08
2022-04-22,86,84.0,0.84,72.24
