date,HON
2014-03-30,61.620000000000005
2014-03-31,70.98
2014-04-01,67.76
2014-04-02,72.38
2014-04-03,54.67
2014-04-04,61.6
2014-04-05,58.52
2014-04-06,57.75
2014-04-07,59.29
2014-04-08,67.76
2014-04-09,67.76
2014-04-10,77.0
2014-04-11,68.53
2014-04-12,66.22
2014-04-13,53.13
2014-04-14,53.9
2014-04-15,53.9
2014-04-16,67.76
2014-04-17,65.45
2014-04-18,62.370000000000005
2014-04-19,54.67
2014-04-20,60.83
2014-04-21,63.910000000000004
2014-04-22,59.29
2014-04-23,66.99
2014-04-24,57.75
2014-04-25,66.99
2014-04-26,61.6
2014-04-27,50.050000000000004
2014-04-28,56.980000000000004
2014-04-29,70.07000000000001
2014-04-30,66.22
2014-05-01,62.25
2014-05-02,61.419999999999995
2014-05-03,65.57
2014-05-04,58.099999999999994
2014-05-05,58.099999999999994
2014-05-06,63.08
2014-05-07,50.629999999999995
2014-05-08,58.93
2014-05-09,65.57
2014-05-10,83.0
2014-05-11,61.419999999999995
2014-05-12,69.72
2014-05-13,73.86999999999999
2014-05-14,68.89
2014-05-15,56.44
2014-05-16,54.779999999999994
2014-05-17,69.72
2014-05-18,63.91
2014-05-19,67.22999999999999
2014-05-20,67.22999999999999
2014-05-21,70.55
2014-05-22,68.06
2014-05-23,65.57
2014-05-24,72.21
2014-05-25,70.55
2014-05-26,68.89
2014-05-27,80.50999999999999
2014-05-28,76.36
2014-05-29,72.21
2014-05-30,69.72
2014-05-31,76.36
2014-06-01,53.68
2014-06-02,54.56
2014-06-03,60.72
2014-06-04,55.44
2014-06-05,56.32
2014-06-06,64.24
2014-06-07,57.2
2014-06-08,64.24
2014-06-09,58.08
2014-06-10,65.12
2014-06-11,71.28
2014-06-12,72.16
2014-06-13,58.08
2014-06-14,76.56
2014-06-15,88.0
2014-06-16,72.16
2014-06-17,57.2
2014-06-18,73.04
2014-06-19,69.52
2014-06-20,70.4
2014-06-21,84.48
2014-06-22,77.44
2014-06-23,69.52
2014-06-24,63.36
2014-06-25,54.56
2014-06-26,60.72
2014-06-27,64.24
2014-06-28,51.92
2014-06-29,51.04
2014-06-30,64.24
2014-07-01,53.010000000000005
2014-07-02,55.800000000000004
2014-07-03,57.660000000000004
2014-07-04,56.730000000000004
2014-07-05,57.660000000000004
2014-07-06,62.31
2014-07-07,64.17
2014-07-08,58.59
2014-07-09,61.38
2014-07-10,59.52
2014-07-11,68.82000000000001
2014-07-12,56.730000000000004
2014-07-13,66.03
2014-07-14,64.17
2014-07-15,58.59
2014-07-16,66.96000000000001
2014-07-17,75.33
2014-07-18,93.0
2014-07-19,69.75
2014-07-20,61.38
2014-07-21,74.4
2014-07-22,62.31
2014-07-23,65.10000000000001
2014-07-24,75.33
2014-07-25,71.61
2014-07-26,73.47
2014-07-27,69.75
2014-07-28,62.31
2014-07-29,75.33
2014-07-30,66.96000000000001
2014-07-31,73.47
2014-08-01,85.54
2014-08-02,77.35000000000001
2014-08-03,82.81
2014-08-04,87.36
2014-08-05,86.45
2014-08-06,81.9
2014-08-07,70.98
2014-08-08,91.0
2014-08-09,83.72
2014-08-10,80.99000000000001
2014-08-11,81.9
2014-08-12,76.44
2014-08-13,88.27
2014-08-14,90.09
2014-08-15,74.62
2014-08-16,71.89
2014-08-17,74.62
2014-08-18,74.62
2014-08-19,85.54
2014-08-20,70.07000000000001
2014-08-21,73.71000000000001
2014-08-22,81.9
2014-08-23,91.0
2014-08-24,73.71000000000001
2014-08-25,75.53
2014-08-26,69.16
2014-08-27,75.53
2014-08-28,78.26
2014-08-29,77.35000000000001
2014-08-30,59.15
2014-08-31,71.89
2014-09-01,58.46
2014-09-02,60.040000000000006
2014-09-03,59.25
2014-09-04,79.0
2014-09-05,63.99
2014-09-06,58.46
2014-09-07,60.040000000000006
2014-09-08,62.410000000000004
2014-09-09,67.94
2014-09-10,72.68
2014-09-11,60.830000000000005
2014-09-12,65.57000000000001
2014-09-13,72.68
2014-09-14,51.35
2014-09-15,67.15
2014-09-16,70.31
2014-09-17,75.05
2014-09-18,66.36
2014-09-19,71.89
2014-09-20,69.52000000000001
2014-09-21,67.94
2014-09-22,56.88
2014-09-23,71.89
2014-09-24,73.47
2014-09-25,67.94
2014-09-26,67.94
2014-09-27,43.45
2014-09-28,65.57000000000001
2014-09-29,75.05
