date,AAPL_unscaled,AAPL_monthly,scale,AAPL
2014-10-05,11,60.0,0.6,6.6
2014-10-06,46,60.0,0.6,27.599999999999998
2014-10-07,48,60.0,0.6,28.799999999999997
2014-10-08,50,60.0,0.6,30.0
2014-10-09,61,60.0,0.6,36.6
2014-10-10,51,60.0,0.6,30.599999999999998
2014-10-11,11,60.0,0.6,6.6
2014-10-12,9,60.0,0.6,5.3999999999999995
2014-10-13,47,60.0,0.6,28.2
2014-10-14,46,60.0,0.6,27.599999999999998
2014-10-15,57,60.0,0.6,34.199999999999996
2014-10-16,65,60.0,0.6,39.0
2014-10-17,54,60.0,0.6,32.4
2014-10-18,15,60.0,0.6,9.0
2014-10-19,9,60.0,0.6,5.3999999999999995
2014-10-20,100,60.0,0.6,60.0
2014-10-21,99,60.0,0.6,59.4
2014-10-22,63,60.0,0.6,37.8
2014-10-23,65,60.0,0.6,39.0
2014-10-24,64,60.0,0.6,38.4
2014-10-25,17,60.0,0.6,10.2
2014-10-26,13,60.0,0.6,7.8
2014-10-27,50,60.0,0.6,30.0
2014-10-28,61,60.0,0.6,36.6
2014-10-29,52,60.0,0.6,31.2
2014-10-30,62,60.0,0.6,37.199999999999996
2014-10-31,58,60.0,0.6,34.8
2014-11-01,33,44.0,0.44,14.52
2014-11-02,22,44.0,0.44,9.68
2014-11-03,99,44.0,0.44,43.56
2014-11-04,97,44.0,0.44,42.68
2014-11-05,89,44.0,0.44,39.160000000000004
2014-11-06,93,44.0,0.44,40.92
2014-11-07,84,44.0,0.44,36.96
2014-11-08,30,44.0,0.44,13.2
2014-11-09,16,44.0,0.44,7.04
2014-11-10,77,44.0,0.44,33.88
2014-11-11,77,44.0,0.44,33.88
2014-11-12,87,44.0,0.44,38.28
2014-11-13,95,44.0,0.44,41.8
2014-11-14,98,44.0,0.44,43.12
2014-11-15,30,44.0,0.44,13.2
2014-11-16,16,44.0,0.44,7.04
2014-11-17,82,44.0,0.44,36.08
2014-11-18,91,44.0,0.44,40.04
2014-11-19,91,44.0,0.44,40.04
2014-11-20,90,44.0,0.44,39.6
2014-11-21,92,44.0,0.44,40.48
2014-11-22,30,44.0,0.44,13.2
2014-11-23,19,44.0,0.44,8.36
2014-11-24,82,44.0,0.44,36.08
2014-11-25,100,44.0,0.44,44.0
2014-11-26,88,44.0,0.44,38.72
2014-11-27,32,44.0,0.44,14.08
2014-11-28,59,44.0,0.44,25.96
2014-11-29,26,44.0,0.44,11.44
2014-11-30,13,44.0,0.44,5.72
2014-12-01,100,40.0,0.4,40.0
2014-12-02,92,40.0,0.4,36.800000000000004
2014-12-03,97,40.0,0.4,38.800000000000004
2014-12-04,83,40.0,0.4,33.2
2014-12-05,75,40.0,0.4,30.0
2014-12-06,25,40.0,0.4,10.0
2014-12-07,20,40.0,0.4,8.0
2014-12-08,81,40.0,0.4,32.4
2014-12-09,85,40.0,0.4,34.0
2014-12-10,83,40.0,0.4,33.2
2014-12-11,81,40.0,0.4,32.4
2014-12-12,74,40.0,0.4,29.6
2014-12-13,27,40.0,0.4,10.8
2014-12-14,16,40.0,0.4,6.4
2014-12-15,75,40.0,0.4,30.0
2014-12-16,83,40.0,0.4,33.2
2014-12-17,86,40.0,0.4,34.4
2014-12-18,90,40.0,0.4,36.0
2014-12-19,89,40.0,0.4,35.6
2014-12-20,28,40.0,0.4,11.200000000000001
2014-12-21,15,40.0,0.4,6.0
2014-12-22,72,40.0,0.4,28.8
2014-12-23,82,40.0,0.4,32.800000000000004
2014-12-24,58,40.0,0.4,23.200000000000003
2014-12-25,23,40.0,0.4,9.200000000000001
2014-12-26,57,40.0,0.4,22.8
2014-12-27,26,40.0,0.4,10.4
2014-12-28,17,40.0,0.4,6.800000000000001
2014-12-29,67,40.0,0.4,26.8
2014-12-30,79,40.0,0.4,31.6
2014-12-31,69,40.0,0.4,27.6
2015-01-01,8,46.0,0.46,3.68
2015-01-02,26,46.0,0.46,11.96
2015-01-03,7,46.0,0.46,3.22
2015-01-04,5,46.0,0.46,2.3000000000000003
2015-01-05,31,46.0,0.46,14.26
2015-01-06,28,46.0,0.46,12.88
2015-01-07,27,46.0,0.46,12.42
2015-01-08,31,46.0,0.46,14.26
2015-01-09,32,46.0,0.46,14.72
2015-01-10,9,46.0,0.46,4.140000000000001
2015-01-11,5,46.0,0.46,2.3000000000000003
2015-01-12,26,46.0,0.46,11.96
2015-01-13,28,46.0,0.46,12.88
2015-01-14,29,46.0,0.46,13.34
2015-01-15,26,46.0,0.46,11.96
2015-01-16,28,46.0,0.46,12.88
2015-01-17,10,46.0,0.46,4.6000000000000005
2015-01-18,6,46.0,0.46,2.7600000000000002
2015-01-19,12,46.0,0.46,5.5200000000000005
2015-01-20,29,46.0,0.46,13.34
2015-01-21,31,46.0,0.46,14.26
2015-01-22,34,46.0,0.46,15.64
2015-01-23,32,46.0,0.46,14.72
2015-01-24,11,46.0,0.46,5.0600000000000005
2015-01-25,6,46.0,0.46,2.7600000000000002
2015-01-26,33,46.0,0.46,15.180000000000001
2015-01-27,81,46.0,0.46,37.260000000000005
2015-01-28,100,46.0,0.46,46.0
2015-01-29,57,46.0,0.46,26.220000000000002
2015-01-30,48,46.0,0.46,22.080000000000002
2015-01-31,16,46.0,0.46,7.36
2015-02-01,15,48.0,0.48,7.199999999999999
2015-02-02,67,48.0,0.48,32.16
2015-02-03,75,48.0,0.48,36.0
2015-02-04,75,48.0,0.48,36.0
2015-02-05,71,48.0,0.48,34.08
2015-02-06,72,48.0,0.48,34.56
2015-02-07,21,48.0,0.48,10.08
2015-02-08,14,48.0,0.48,6.72
2015-02-09,57,48.0,0.48,27.36
2015-02-10,70,48.0,0.48,33.6
2015-02-11,90,48.0,0.48,43.199999999999996
2015-02-12,100,48.0,0.48,48.0
2015-02-13,84,48.0,0.48,40.32
2015-02-14,31,48.0,0.48,14.879999999999999
2015-02-15,21,48.0,0.48,10.08
2015-02-16,41,48.0,0.48,19.68
2015-02-17,83,48.0,0.48,39.839999999999996
2015-02-18,83,48.0,0.48,39.839999999999996
2015-02-19,75,48.0,0.48,36.0
2015-02-20,79,48.0,0.48,37.92
2015-02-21,33,48.0,0.48,15.84
2015-02-22,16,48.0,0.48,7.68
2015-02-23,84,48.0,0.48,40.32
2015-02-24,87,48.0,0.48,41.76
2015-02-25,77,48.0,0.48,36.96
2015-02-26,87,48.0,0.48,41.76
2015-02-27,78,48.0,0.48,37.44
2015-02-28,27,48.0,0.48,12.959999999999999
2015-03-01,12,48.0,0.48,5.76
2015-03-02,51,48.0,0.48,24.48
2015-03-03,53,48.0,0.48,25.439999999999998
2015-03-04,51,48.0,0.48,24.48
2015-03-05,49,48.0,0.48,23.52
2015-03-06,64,48.0,0.48,30.72
2015-03-07,18,48.0,0.48,8.64
2015-03-08,16,48.0,0.48,7.68
2015-03-09,100,48.0,0.48,48.0
2015-03-10,73,48.0,0.48,35.04
2015-03-11,62,48.0,0.48,29.759999999999998
2015-03-12,55,48.0,0.48,26.4
2015-03-13,54,48.0,0.48,25.919999999999998
2015-03-14,21,48.0,0.48,10.08
2015-03-15,10,48.0,0.48,4.8
2015-03-16,46,48.0,0.48,22.08
2015-03-17,52,48.0,0.48,24.96
2015-03-18,51,48.0,0.48,24.48
2015-03-19,49,48.0,0.48,23.52
2015-03-20,53,48.0,0.48,25.439999999999998
2015-03-21,17,48.0,0.48,8.16
2015-03-22,13,48.0,0.48,6.24
2015-03-23,45,48.0,0.48,21.599999999999998
2015-03-24,44,48.0,0.48,21.119999999999997
2015-03-25,35,48.0,0.48,16.8
2015-03-26,49,48.0,0.48,23.52
2015-03-27,40,48.0,0.48,19.2
2015-03-28,14,48.0,0.48,6.72
2015-03-29,8,48.0,0.48,3.84
2015-03-30,44,48.0,0.48,21.119999999999997
2015-03-31,44,48.0,0.48,21.119999999999997
2015-04-01,30,50.0,0.5,15.0
2015-04-02,29,50.0,0.5,14.5
2015-04-03,22,50.0,0.5,11.0
2015-04-04,7,50.0,0.5,3.5
2015-04-05,7,50.0,0.5,3.5
2015-04-06,31,50.0,0.5,15.5
2015-04-07,35,50.0,0.5,17.5
2015-04-08,32,50.0,0.5,16.0
2015-04-09,33,50.0,0.5,16.5
2015-04-10,42,50.0,0.5,21.0
2015-04-11,13,50.0,0.5,6.5
2015-04-12,8,50.0,0.5,4.0
2015-04-13,39,50.0,0.5,19.5
2015-04-14,35,50.0,0.5,17.5
2015-04-15,35,50.0,0.5,17.5
2015-04-16,33,50.0,0.5,16.5
2015-04-17,34,50.0,0.5,17.0
2015-04-18,12,50.0,0.5,6.0
2015-04-19,6,50.0,0.5,3.0
2015-04-20,38,50.0,0.5,19.0
2015-04-21,34,50.0,0.5,17.0
2015-04-22,30,50.0,0.5,15.0
2015-04-23,41,50.0,0.5,20.5
2015-04-24,48,50.0,0.5,24.0
2015-04-25,14,50.0,0.5,7.0
2015-04-26,12,50.0,0.5,6.0
2015-04-27,100,50.0,0.5,50.0
2015-04-28,99,50.0,0.5,49.5
2015-04-29,57,50.0,0.5,28.5
2015-04-30,47,50.0,0.5,23.5
2015-05-01,100,41.0,0.41,41.0
2015-05-02,31,41.0,0.41,12.709999999999999
2015-05-03,19,41.0,0.41,7.789999999999999
2015-05-04,90,41.0,0.41,36.9
2015-05-05,85,41.0,0.41,34.85
2015-05-06,89,41.0,0.41,36.489999999999995
2015-05-07,81,41.0,0.41,33.21
2015-05-08,87,41.0,0.41,35.669999999999995
2015-05-09,27,41.0,0.41,11.069999999999999
2015-05-10,21,41.0,0.41,8.61
2015-05-11,73,41.0,0.41,29.93
2015-05-12,71,41.0,0.41,29.11
2015-05-13,73,41.0,0.41,29.93
2015-05-14,80,41.0,0.41,32.8
2015-05-15,77,41.0,0.41,31.569999999999997
2015-05-16,17,41.0,0.41,6.97
2015-05-17,18,41.0,0.41,7.38
2015-05-18,83,41.0,0.41,34.03
2015-05-19,89,41.0,0.41,36.489999999999995
2015-05-20,71,41.0,0.41,29.11
2015-05-21,73,41.0,0.41,29.93
2015-05-22,87,41.0,0.41,35.669999999999995
2015-05-23,26,41.0,0.41,10.66
2015-05-24,16,41.0,0.41,6.56
2015-05-25,21,41.0,0.41,8.61
2015-05-26,82,41.0,0.41,33.62
2015-05-27,76,41.0,0.41,31.159999999999997
2015-05-28,79,41.0,0.41,32.39
2015-05-29,63,41.0,0.41,25.83
2015-05-30,21,41.0,0.41,8.61
2015-05-31,18,41.0,0.41,7.38
2015-06-01,86,37.0,0.37,31.82
2015-06-02,83,37.0,0.37,30.71
2015-06-03,84,37.0,0.37,31.08
2015-06-04,77,37.0,0.37,28.49
2015-06-05,85,37.0,0.37,31.45
2015-06-06,28,37.0,0.37,10.36
2015-06-07,18,37.0,0.37,6.66
2015-06-08,100,37.0,0.37,37.0
2015-06-09,97,37.0,0.37,35.89
2015-06-10,92,37.0,0.37,34.04
2015-06-11,90,37.0,0.37,33.3
2015-06-12,80,37.0,0.37,29.6
2015-06-13,24,37.0,0.37,8.879999999999999
2015-06-14,17,37.0,0.37,6.29
2015-06-15,79,37.0,0.37,29.23
2015-06-16,72,37.0,0.37,26.64
2015-06-17,75,37.0,0.37,27.75
2015-06-18,83,37.0,0.37,30.71
2015-06-19,71,37.0,0.37,26.27
2015-06-20,19,37.0,0.37,7.03
2015-06-21,18,37.0,0.37,6.66
2015-06-22,73,37.0,0.37,27.009999999999998
2015-06-23,76,37.0,0.37,28.12
2015-06-24,89,37.0,0.37,32.93
2015-06-25,90,37.0,0.37,33.3
2015-06-26,73,37.0,0.37,27.009999999999998
2015-06-27,23,37.0,0.37,8.51
2015-06-28,17,37.0,0.37,6.29
2015-06-29,90,37.0,0.37,33.3
2015-06-30,97,37.0,0.37,35.89
2015-07-01,29,47.0,0.47,13.629999999999999
2015-07-02,24,47.0,0.47,11.28
2015-07-03,12,47.0,0.47,5.64
2015-07-04,3,47.0,0.47,1.41
2015-07-05,4,47.0,0.47,1.88
2015-07-06,26,47.0,0.47,12.219999999999999
2015-07-07,28,47.0,0.47,13.16
2015-07-08,33,47.0,0.47,15.51
2015-07-09,38,47.0,0.47,17.86
2015-07-10,38,47.0,0.47,17.86
2015-07-11,10,47.0,0.47,4.699999999999999
2015-07-12,6,47.0,0.47,2.82
2015-07-13,35,47.0,0.47,16.45
2015-07-14,35,47.0,0.47,16.45
2015-07-15,31,47.0,0.47,14.569999999999999
2015-07-16,32,47.0,0.47,15.04
2015-07-17,39,47.0,0.47,18.33
2015-07-18,14,47.0,0.47,6.58
2015-07-19,8,47.0,0.47,3.76
2015-07-20,46,47.0,0.47,21.619999999999997
2015-07-21,94,47.0,0.47,44.18
2015-07-22,100,47.0,0.47,47.0
2015-07-23,57,47.0,0.47,26.79
2015-07-24,41,47.0,0.47,19.27
2015-07-25,12,47.0,0.47,5.64
2015-07-26,6,47.0,0.47,2.82
2015-07-27,36,47.0,0.47,16.919999999999998
2015-07-28,31,47.0,0.47,14.569999999999999
2015-07-29,31,47.0,0.47,14.569999999999999
2015-07-30,30,47.0,0.47,14.1
2015-07-31,30,47.0,0.47,14.1
2015-08-01,10,64.0,0.64,6.4
2015-08-02,7,64.0,0.64,4.48
2015-08-03,35,64.0,0.64,22.400000000000002
2015-08-04,63,64.0,0.64,40.32
2015-08-05,54,64.0,0.64,34.56
2015-08-06,43,64.0,0.64,27.52
2015-08-07,40,64.0,0.64,25.6
2015-08-08,11,64.0,0.64,7.04
2015-08-09,6,64.0,0.64,3.84
2015-08-10,40,64.0,0.64,25.6
2015-08-11,48,64.0,0.64,30.72
2015-08-12,49,64.0,0.64,31.36
2015-08-13,41,64.0,0.64,26.240000000000002
2015-08-14,37,64.0,0.64,23.68
2015-08-15,10,64.0,0.64,6.4
2015-08-16,7,64.0,0.64,4.48
2015-08-17,36,64.0,0.64,23.04
2015-08-18,31,64.0,0.64,19.84
2015-08-19,29,64.0,0.64,18.56
2015-08-20,32,64.0,0.64,20.48
2015-08-21,52,64.0,0.64,33.28
2015-08-22,21,64.0,0.64,13.44
2015-08-23,12,64.0,0.64,7.68
2015-08-24,100,64.0,0.64,64.0
2015-08-25,84,64.0,0.64,53.76
2015-08-26,62,64.0,0.64,39.68
2015-08-27,63,64.0,0.64,40.32
2015-08-28,46,64.0,0.64,29.44
2015-08-29,11,64.0,0.64,7.04
2015-08-30,8,64.0,0.64,5.12
2015-08-31,35,64.0,0.64,22.400000000000002
2015-09-01,55,45.0,0.45,24.75
2015-09-02,52,45.0,0.45,23.400000000000002
2015-09-03,51,45.0,0.45,22.95
2015-09-04,42,45.0,0.45,18.900000000000002
2015-09-05,15,45.0,0.45,6.75
2015-09-06,9,45.0,0.45,4.05
2015-09-07,11,45.0,0.45,4.95
2015-09-08,51,45.0,0.45,22.95
2015-09-09,100,45.0,0.45,45.0
2015-09-10,69,45.0,0.45,31.05
2015-09-11,49,45.0,0.45,22.05
2015-09-12,16,45.0,0.45,7.2
2015-09-13,12,45.0,0.45,5.4
2015-09-14,50,45.0,0.45,22.5
2015-09-15,50,45.0,0.45,22.5
2015-09-16,46,45.0,0.45,20.7
2015-09-17,48,45.0,0.45,21.6
2015-09-18,43,45.0,0.45,19.35
2015-09-19,12,45.0,0.45,5.4
2015-09-20,7,45.0,0.45,3.15
2015-09-21,40,45.0,0.45,18.0
2015-09-22,43,45.0,0.45,19.35
2015-09-23,38,45.0,0.45,17.1
2015-09-24,35,45.0,0.45,15.75
2015-09-25,37,45.0,0.45,16.650000000000002
2015-09-26,12,45.0,0.45,5.4
2015-09-27,9,45.0,0.45,4.05
2015-09-28,40,45.0,0.45,18.0
2015-09-29,43,45.0,0.45,19.35
2015-09-30,44,45.0,0.45,19.8
2015-10-01,40,44.0,0.44,17.6
2015-10-02,34,44.0,0.44,14.96
2015-10-03,11,44.0,0.44,4.84
2015-10-04,8,44.0,0.44,3.52
2015-10-05,37,44.0,0.44,16.28
2015-10-06,37,44.0,0.44,16.28
2015-10-07,32,44.0,0.44,14.08
2015-10-08,37,44.0,0.44,16.28
2015-10-09,33,44.0,0.44,14.52
2015-10-10,9,44.0,0.44,3.96
2015-10-11,7,44.0,0.44,3.08
2015-10-12,31,44.0,0.44,13.64
2015-10-13,35,44.0,0.44,15.4
2015-10-14,33,44.0,0.44,14.52
2015-10-15,33,44.0,0.44,14.52
2015-10-16,33,44.0,0.44,14.52
2015-10-17,9,44.0,0.44,3.96
2015-10-18,6,44.0,0.44,2.64
2015-10-19,31,44.0,0.44,13.64
2015-10-20,34,44.0,0.44,14.96
2015-10-21,34,44.0,0.44,14.96
2015-10-22,35,44.0,0.44,15.4
2015-10-23,45,44.0,0.44,19.8
2015-10-24,14,44.0,0.44,6.16
2015-10-25,11,44.0,0.44,4.84
2015-10-26,45,44.0,0.44,19.8
2015-10-27,100,44.0,0.44,44.0
2015-10-28,92,44.0,0.44,40.48
2015-10-29,49,44.0,0.44,21.56
2015-10-30,48,44.0,0.44,21.12
2015-10-31,11,44.0,0.44,4.84
2015-11-01,16,33.0,0.33,5.28
2015-11-02,93,33.0,0.33,30.69
2015-11-03,100,33.0,0.33,33.0
2015-11-04,94,33.0,0.33,31.020000000000003
2015-11-05,87,33.0,0.33,28.71
2015-11-06,85,33.0,0.33,28.05
2015-11-07,23,33.0,0.33,7.590000000000001
2015-11-08,16,33.0,0.33,5.28
2015-11-09,78,33.0,0.33,25.740000000000002
2015-11-10,100,33.0,0.33,33.0
2015-11-11,90,33.0,0.33,29.700000000000003
2015-11-12,84,33.0,0.33,27.720000000000002
2015-11-13,73,33.0,0.33,24.09
2015-11-14,26,33.0,0.33,8.58
2015-11-15,13,33.0,0.33,4.29
2015-11-16,73,33.0,0.33,24.09
2015-11-17,73,33.0,0.33,24.09
2015-11-18,78,33.0,0.33,25.740000000000002
2015-11-19,89,33.0,0.33,29.37
2015-11-20,85,33.0,0.33,28.05
2015-11-21,28,33.0,0.33,9.24
2015-11-22,14,33.0,0.33,4.62
2015-11-23,69,33.0,0.33,22.77
2015-11-24,74,33.0,0.33,24.42
2015-11-25,71,33.0,0.33,23.43
2015-11-26,22,33.0,0.33,7.260000000000001
2015-11-27,46,33.0,0.33,15.180000000000001
2015-11-28,20,33.0,0.33,6.6000000000000005
2015-11-29,14,33.0,0.33,4.62
2015-11-30,61,33.0,0.33,20.130000000000003
2015-12-01,77,30.0,0.3,23.099999999999998
2015-12-02,74,30.0,0.3,22.2
2015-12-03,76,30.0,0.3,22.8
2015-12-04,77,30.0,0.3,23.099999999999998
2015-12-05,28,30.0,0.3,8.4
2015-12-06,19,30.0,0.3,5.7
2015-12-07,76,30.0,0.3,22.8
2015-12-08,71,30.0,0.3,21.3
2015-12-09,77,30.0,0.3,23.099999999999998
2015-12-10,73,30.0,0.3,21.9
2015-12-11,76,30.0,0.3,22.8
2015-12-12,25,30.0,0.3,7.5
2015-12-13,16,30.0,0.3,4.8
2015-12-14,79,30.0,0.3,23.7
2015-12-15,91,30.0,0.3,27.3
2015-12-16,98,30.0,0.3,29.4
2015-12-17,91,30.0,0.3,27.3
2015-12-18,94,30.0,0.3,28.2
2015-12-19,28,30.0,0.3,8.4
2015-12-20,22,30.0,0.3,6.6
2015-12-21,100,30.0,0.3,30.0
2015-12-22,100,30.0,0.3,30.0
2015-12-23,77,30.0,0.3,23.099999999999998
2015-12-24,70,30.0,0.3,21.0
2015-12-25,25,30.0,0.3,7.5
2015-12-26,21,30.0,0.3,6.3
2015-12-27,18,30.0,0.3,5.3999999999999995
2015-12-28,72,30.0,0.3,21.599999999999998
2015-12-29,83,30.0,0.3,24.9
2015-12-30,67,30.0,0.3,20.099999999999998
2015-12-31,76,30.0,0.3,22.8
2016-01-01,7,53.0,0.53,3.71
2016-01-02,6,53.0,0.53,3.18
2016-01-03,7,53.0,0.53,3.71
2016-01-04,37,53.0,0.53,19.61
2016-01-05,43,53.0,0.53,22.790000000000003
2016-01-06,56,53.0,0.53,29.68
2016-01-07,65,53.0,0.53,34.45
2016-01-08,60,53.0,0.53,31.8
2016-01-09,12,53.0,0.53,6.36
2016-01-10,7,53.0,0.53,3.71
2016-01-11,40,53.0,0.53,21.200000000000003
2016-01-12,45,53.0,0.53,23.85
2016-01-13,47,53.0,0.53,24.91
2016-01-14,36,53.0,0.53,19.080000000000002
2016-01-15,46,53.0,0.53,24.380000000000003
2016-01-16,12,53.0,0.53,6.36
2016-01-17,6,53.0,0.53,3.18
2016-01-18,14,53.0,0.53,7.42
2016-01-19,36,53.0,0.53,19.080000000000002
2016-01-20,46,53.0,0.53,24.380000000000003
2016-01-21,40,53.0,0.53,21.200000000000003
2016-01-22,46,53.0,0.53,24.380000000000003
2016-01-23,13,53.0,0.53,6.890000000000001
2016-01-24,8,53.0,0.53,4.24
2016-01-25,40,53.0,0.53,21.200000000000003
2016-01-26,89,53.0,0.53,47.17
2016-01-27,100,53.0,0.53,53.0
2016-01-28,63,53.0,0.53,33.39
2016-01-29,50,53.0,0.53,26.5
2016-01-30,15,53.0,0.53,7.95
2016-01-31,8,53.0,0.53,4.24
2016-02-01,92,36.0,0.36,33.12
2016-02-02,99,36.0,0.36,35.64
2016-02-03,95,36.0,0.36,34.199999999999996
2016-02-04,92,36.0,0.36,33.12
2016-02-05,90,36.0,0.36,32.4
2016-02-06,26,36.0,0.36,9.36
2016-02-07,18,36.0,0.36,6.4799999999999995
2016-02-08,85,36.0,0.36,30.599999999999998
2016-02-09,93,36.0,0.36,33.48
2016-02-10,79,36.0,0.36,28.439999999999998
2016-02-11,79,36.0,0.36,28.439999999999998
2016-02-12,79,36.0,0.36,28.439999999999998
2016-02-13,23,36.0,0.36,8.28
2016-02-14,15,36.0,0.36,5.3999999999999995
2016-02-15,37,36.0,0.36,13.32
2016-02-16,86,36.0,0.36,30.959999999999997
2016-02-17,100,36.0,0.36,36.0
2016-02-18,85,36.0,0.36,30.599999999999998
2016-02-19,75,36.0,0.36,27.0
2016-02-20,21,36.0,0.36,7.56
2016-02-21,12,36.0,0.36,4.32
2016-02-22,75,36.0,0.36,27.0
2016-02-23,75,36.0,0.36,27.0
2016-02-24,72,36.0,0.36,25.919999999999998
2016-02-25,74,36.0,0.36,26.64
2016-02-26,71,36.0,0.36,25.56
2016-02-27,22,36.0,0.36,7.92
2016-02-28,11,36.0,0.36,3.96
2016-02-29,68,36.0,0.36,24.48
2016-03-01,66,38.0,0.38,25.080000000000002
2016-03-02,65,38.0,0.38,24.7
2016-03-03,62,38.0,0.38,23.56
2016-03-04,59,38.0,0.38,22.42
2016-03-05,15,38.0,0.38,5.7
2016-03-06,11,38.0,0.38,4.18
2016-03-07,59,38.0,0.38,22.42
2016-03-08,52,38.0,0.38,19.76
2016-03-09,52,38.0,0.38,19.76
2016-03-10,50,38.0,0.38,19.0
2016-03-11,47,38.0,0.38,17.86
2016-03-12,13,38.0,0.38,4.94
2016-03-13,7,38.0,0.38,2.66
2016-03-14,48,38.0,0.38,18.240000000000002
2016-03-15,61,38.0,0.38,23.18
2016-03-16,61,38.0,0.38,23.18
2016-03-17,59,38.0,0.38,22.42
2016-03-18,56,38.0,0.38,21.28
2016-03-19,12,38.0,0.38,4.5600000000000005
2016-03-20,11,38.0,0.38,4.18
2016-03-21,100,38.0,0.38,38.0
2016-03-22,71,38.0,0.38,26.98
2016-03-23,60,38.0,0.38,22.8
2016-03-24,51,38.0,0.38,19.38
2016-03-25,28,38.0,0.38,10.64
2016-03-26,10,38.0,0.38,3.8
2016-03-27,6,38.0,0.38,2.2800000000000002
2016-03-28,47,38.0,0.38,17.86
2016-03-29,62,38.0,0.38,23.56
2016-03-30,71,38.0,0.38,26.98
2016-03-31,58,38.0,0.38,22.04
2016-04-01,29,46.0,0.46,13.34
2016-04-02,8,46.0,0.46,3.68
2016-04-03,4,46.0,0.46,1.84
2016-04-04,32,46.0,0.46,14.72
2016-04-05,33,46.0,0.46,15.180000000000001
2016-04-06,31,46.0,0.46,14.26
2016-04-07,27,46.0,0.46,12.42
2016-04-08,25,46.0,0.46,11.5
2016-04-09,6,46.0,0.46,2.7600000000000002
2016-04-10,5,46.0,0.46,2.3000000000000003
2016-04-11,28,46.0,0.46,12.88
2016-04-12,27,46.0,0.46,12.42
2016-04-13,29,46.0,0.46,13.34
2016-04-14,29,46.0,0.46,13.34
2016-04-15,28,46.0,0.46,12.88
2016-04-16,6,46.0,0.46,2.7600000000000002
2016-04-17,5,46.0,0.46,2.3000000000000003
2016-04-18,29,46.0,0.46,13.34
2016-04-19,31,46.0,0.46,14.26
2016-04-20,27,46.0,0.46,12.42
2016-04-21,28,46.0,0.46,12.88
2016-04-22,25,46.0,0.46,11.5
2016-04-23,8,46.0,0.46,3.68
2016-04-24,5,46.0,0.46,2.3000000000000003
2016-04-25,31,46.0,0.46,14.26
2016-04-26,83,46.0,0.46,38.18
2016-04-27,100,46.0,0.46,46.0
2016-04-28,59,46.0,0.46,27.14
2016-04-29,56,46.0,0.46,25.76
2016-04-30,12,46.0,0.46,5.5200000000000005
2016-05-01,12,50.0,0.5,6.0
2016-05-02,71,50.0,0.5,35.5
2016-05-03,81,50.0,0.5,40.5
2016-05-04,60,50.0,0.5,30.0
2016-05-05,56,50.0,0.5,28.0
2016-05-06,56,50.0,0.5,28.0
2016-05-07,17,50.0,0.5,8.5
2016-05-08,10,50.0,0.5,5.0
2016-05-09,51,50.0,0.5,25.5
2016-05-10,58,50.0,0.5,29.0
2016-05-11,53,50.0,0.5,26.5
2016-05-12,74,50.0,0.5,37.0
2016-05-13,76,50.0,0.5,38.0
2016-05-14,17,50.0,0.5,8.5
2016-05-15,8,50.0,0.5,4.0
2016-05-16,100,50.0,0.5,50.0
2016-05-17,77,50.0,0.5,38.5
2016-05-18,60,50.0,0.5,30.0
2016-05-19,54,50.0,0.5,27.0
2016-05-20,54,50.0,0.5,27.0
2016-05-21,13,50.0,0.5,6.5
2016-05-22,11,50.0,0.5,5.5
2016-05-23,54,50.0,0.5,27.0
2016-05-24,64,50.0,0.5,32.0
2016-05-25,71,50.0,0.5,35.5
2016-05-26,63,50.0,0.5,31.5
2016-05-27,60,50.0,0.5,30.0
2016-05-28,14,50.0,0.5,7.0
2016-05-29,8,50.0,0.5,4.0
2016-05-30,9,50.0,0.5,4.5
2016-05-31,58,50.0,0.5,29.0
2016-06-01,53,36.0,0.36,19.08
2016-06-02,49,36.0,0.36,17.64
2016-06-03,48,36.0,0.36,17.28
2016-06-04,11,36.0,0.36,3.96
2016-06-05,9,36.0,0.36,3.2399999999999998
2016-06-06,52,36.0,0.36,18.72
2016-06-07,55,36.0,0.36,19.8
2016-06-08,50,36.0,0.36,18.0
2016-06-09,46,36.0,0.36,16.56
2016-06-10,45,36.0,0.36,16.2
2016-06-11,12,36.0,0.36,4.32
2016-06-12,8,36.0,0.36,2.88
2016-06-13,60,36.0,0.36,21.599999999999998
2016-06-14,45,36.0,0.36,16.2
2016-06-15,43,36.0,0.36,15.479999999999999
2016-06-16,44,36.0,0.36,15.84
2016-06-17,52,36.0,0.36,18.72
2016-06-18,13,36.0,0.36,4.68
2016-06-19,8,36.0,0.36,2.88
2016-06-20,49,36.0,0.36,17.64
2016-06-21,43,36.0,0.36,15.479999999999999
2016-06-22,41,36.0,0.36,14.76
2016-06-23,47,36.0,0.36,16.919999999999998
2016-06-24,100,36.0,0.36,36.0
2016-06-25,18,36.0,0.36,6.4799999999999995
2016-06-26,8,36.0,0.36,2.88
2016-06-27,62,36.0,0.36,22.32
2016-06-28,57,36.0,0.36,20.52
2016-06-29,56,36.0,0.36,20.16
2016-06-30,50,36.0,0.36,18.0
2016-07-01,27,40.0,0.4,10.8
2016-07-02,7,40.0,0.4,2.8000000000000003
2016-07-03,6,40.0,0.4,2.4000000000000004
2016-07-04,5,40.0,0.4,2.0
2016-07-05,27,40.0,0.4,10.8
