date,CSCO
2015-12-27,0.0
2015-12-28,14.7
2015-12-29,10.2
2015-12-30,26.099999999999998
2015-12-31,14.399999999999999
2016-01-01,11.96
2016-01-02,6.9
2016-01-03,7.82
2016-01-04,40.480000000000004
2016-01-05,33.58
2016-01-06,45.080000000000005
2016-01-07,43.24
2016-01-08,29.44
2016-01-09,6.9
2016-01-10,0.0
2016-01-11,30.82
2016-01-12,21.62
2016-01-13,25.3
2016-01-14,9.200000000000001
2016-01-15,32.660000000000004
2016-01-16,9.200000000000001
2016-01-17,0.0
2016-01-18,20.240000000000002
2016-01-19,35.42
2016-01-20,46.0
2016-01-21,29.900000000000002
2016-01-22,26.68
2016-01-23,4.140000000000001
2016-01-24,7.82
2016-01-25,34.96
2016-01-26,36.34
2016-01-27,37.260000000000005
2016-01-28,40.480000000000004
2016-01-29,34.96
2016-01-30,4.6000000000000005
2016-01-31,6.9
2016-02-01,12.389999999999999
2016-02-02,13.569999999999999
2016-02-03,17.11
2016-02-04,18.29
2016-02-05,14.75
2016-02-06,3.54
2016-02-07,4.72
2016-02-08,14.16
2016-02-09,14.16
2016-02-10,41.3
2016-02-11,59.0
2016-02-12,38.94
2016-02-13,9.44
2016-02-14,2.36
2016-02-15,7.67
2016-02-16,17.11
2016-02-17,23.009999999999998
2016-02-18,20.06
2016-02-19,17.7
2016-02-20,4.72
2016-02-21,8.26
2016-02-22,17.11
2016-02-23,12.979999999999999
2016-02-24,16.52
2016-02-25,19.47
2016-02-26,15.93
2016-02-27,6.489999999999999
2016-02-28,4.13
2016-02-29,14.75
2016-03-01,38.22
2016-03-02,37.24
2016-03-03,49.0
2016-03-04,24.99
2016-03-05,8.33
2016-03-06,8.33
2016-03-07,31.849999999999998
2016-03-08,31.849999999999998
2016-03-09,29.89
2016-03-10,41.65
2016-03-11,37.73
2016-03-12,14.7
2016-03-13,4.9
2016-03-14,32.83
2016-03-15,21.56
2016-03-16,29.89
2016-03-17,36.75
2016-03-18,37.24
2016-03-19,13.23
2016-03-20,3.92
2016-03-21,29.89
