date,CSCO_unscaled,CSCO_monthly,scale,CSCO
2013-01-01,42,58.0,0.58,24.36
2013-01-02,84,58.0,0.58,48.72
2013-01-03,68,58.0,0.58,39.44
2013-01-04,71,58.0,0.58,41.18
2013-01-05,0,58.0,0.58,0.0
2013-01-06,24,58.0,0.58,13.919999999999998
2013-01-07,69,58.0,0.58,40.019999999999996
2013-01-08,75,58.0,0.58,43.5
2013-01-09,44,58.0,0.58,25.52
2013-01-10,49,58.0,0.58,28.419999999999998
2013-01-11,84,58.0,0.58,48.72
2013-01-12,14,58.0,0.58,8.12
2013-01-13,8,58.0,0.58,4.64
2013-01-14,66,58.0,0.58,38.279999999999994
2013-01-15,77,58.0,0.58,44.66
2013-01-16,59,58.0,0.58,34.22
2013-01-17,81,58.0,0.58,46.98
2013-01-18,61,58.0,0.58,35.379999999999995
2013-01-19,17,58.0,0.58,9.86
2013-01-20,13,58.0,0.58,7.539999999999999
2013-01-21,26,58.0,0.58,15.079999999999998
2013-01-22,63,58.0,0.58,36.54
2013-01-23,69,58.0,0.58,40.019999999999996
2013-01-24,76,58.0,0.58,44.08
2013-01-25,100,58.0,0.58,57.99999999999999
2013-01-26,33,58.0,0.58,19.139999999999997
2013-01-27,33,58.0,0.58,19.139999999999997
2013-01-28,40,58.0,0.58,23.2
2013-01-29,59,58.0,0.58,34.22
2013-01-30,65,58.0,0.58,37.699999999999996
2013-01-31,42,58.0,0.58,24.36
2013-02-01,28,64.0,0.64,17.92
2013-02-02,13,64.0,0.64,8.32
2013-02-03,4,64.0,0.64,2.56
2013-02-04,41,64.0,0.64,26.240000000000002
2013-02-05,35,64.0,0.64,22.400000000000002
2013-02-06,52,64.0,0.64,33.28
2013-02-07,33,64.0,0.64,21.12
2013-02-08,36,64.0,0.64,23.04
2013-02-09,20,64.0,0.64,12.8
2013-02-10,11,64.0,0.64,7.04
2013-02-11,36,64.0,0.64,23.04
2013-02-12,48,64.0,0.64,30.72
2013-02-13,100,64.0,0.64,64.0
2013-02-14,91,64.0,0.64,58.24
2013-02-15,44,64.0,0.64,28.16
2013-02-16,10,64.0,0.64,6.4
2013-02-17,0,64.0,0.64,0.0
2013-02-18,30,64.0,0.64,19.2
2013-02-19,49,64.0,0.64,31.36
2013-02-20,40,64.0,0.64,25.6
2013-02-21,37,64.0,0.64,23.68
2013-02-22,41,64.0,0.64,26.240000000000002
2013-02-23,10,64.0,0.64,6.4
2013-02-24,7,64.0,0.64,4.48
2013-02-25,15,64.0,0.64,9.6
2013-02-26,40,64.0,0.64,25.6
2013-02-27,40,64.0,0.64,25.6
2013-02-28,34,64.0,0.64,21.76
2013-03-01,50,54.0,0.54,27.0
2013-03-02,33,54.0,0.54,17.82
2013-03-03,7,54.0,0.54,3.7800000000000002
2013-03-04,42,54.0,0.54,22.68
2013-03-05,81,54.0,0.54,43.74
2013-03-06,66,54.0,0.54,35.64
2013-03-07,100,54.0,0.54,54.0
2013-03-08,80,54.0,0.54,43.2
2013-03-09,45,54.0,0.54,24.3
2013-03-10,34,54.0,0.54,18.36
2013-03-11,91,54.0,0.54,49.14
2013-03-12,73,54.0,0.54,39.42
2013-03-13,60,54.0,0.54,32.400000000000006
2013-03-14,70,54.0,0.54,37.800000000000004
2013-03-15,65,54.0,0.54,35.1
2013-03-16,34,54.0,0.54,18.36
2013-03-17,12,54.0,0.54,6.48
2013-03-18,72,54.0,0.54,38.88
2013-03-19,83,54.0,0.54,44.82
2013-03-20,52,54.0,0.54,28.080000000000002
2013-03-21,94,54.0,0.54,50.760000000000005
2013-03-22,81,54.0,0.54,43.74
2013-03-23,32,54.0,0.54,17.28
2013-03-24,11,54.0,0.54,5.94
2013-03-25,70,54.0,0.54,37.800000000000004
2013-03-26,60,54.0,0.54,32.400000000000006
2013-03-27,79,54.0,0.54,42.660000000000004
2013-03-28,68,54.0,0.54,36.72
2013-03-29,38,54.0,0.54,20.520000000000003
2013-03-30,21,54.0,0.54,11.34
2013-03-31,12,54.0,0.54,6.48
2013-04-01,87,53.0,0.53,46.11
2013-04-02,100,53.0,0.53,53.0
2013-04-03,53,53.0,0.53,28.09
2013-04-04,69,53.0,0.53,36.57
2013-04-05,93,53.0,0.53,49.29
2013-04-06,20,53.0,0.53,10.600000000000001
2013-04-07,17,53.0,0.53,9.01
2013-04-08,60,53.0,0.53,31.8
2013-04-09,59,53.0,0.53,31.270000000000003
2013-04-10,77,53.0,0.53,40.81
2013-04-11,86,53.0,0.53,45.580000000000005
2013-04-12,55,53.0,0.53,29.150000000000002
2013-04-13,16,53.0,0.53,8.48
2013-04-14,36,53.0,0.53,19.080000000000002
2013-04-15,61,53.0,0.53,32.33
2013-04-16,56,53.0,0.53,29.68
2013-04-17,73,53.0,0.53,38.690000000000005
2013-04-18,42,53.0,0.53,22.26
2013-04-19,70,53.0,0.53,37.1
2013-04-20,14,53.0,0.53,7.42
2013-04-21,0,53.0,0.53,0.0
2013-04-22,46,53.0,0.53,24.380000000000003
2013-04-23,29,53.0,0.53,15.370000000000001
2013-04-24,72,53.0,0.53,38.160000000000004
2013-04-25,91,53.0,0.53,48.230000000000004
2013-04-26,63,53.0,0.53,33.39
2013-04-27,53,53.0,0.53,28.09
2013-04-28,0,53.0,0.53,0.0
2013-04-29,34,53.0,0.53,18.02
2013-04-30,71,53.0,0.53,37.63
2013-05-01,12,76.0,0.76,9.120000000000001
2013-05-02,12,76.0,0.76,9.120000000000001
2013-05-03,14,76.0,0.76,10.64
2013-05-04,3,76.0,0.76,2.2800000000000002
2013-05-05,4,76.0,0.76,3.04
2013-05-06,16,76.0,0.76,12.16
2013-05-07,21,76.0,0.76,15.96
2013-05-08,14,76.0,0.76,10.64
2013-05-09,22,76.0,0.76,16.72
2013-05-10,6,76.0,0.76,4.5600000000000005
2013-05-11,7,76.0,0.76,5.32
2013-05-12,0,76.0,0.76,0.0
2013-05-13,24,76.0,0.76,18.240000000000002
2013-05-14,26,76.0,0.76,19.76
2013-05-15,54,76.0,0.76,41.04
2013-05-16,100,76.0,0.76,76.0
2013-05-17,69,76.0,0.76,52.44
2013-05-18,16,76.0,0.76,12.16
2013-05-19,12,76.0,0.76,9.120000000000001
2013-05-20,29,76.0,0.76,22.04
2013-05-21,31,76.0,0.76,23.56
2013-05-22,31,76.0,0.76,23.56
2013-05-23,34,76.0,0.76,25.84
2013-05-24,27,76.0,0.76,20.52
2013-05-25,9,76.0,0.76,6.84
2013-05-26,5,76.0,0.76,3.8
2013-05-27,7,76.0,0.76,5.32
2013-05-28,29,76.0,0.76,22.04
2013-05-29,24,76.0,0.76,18.240000000000002
2013-05-30,22,76.0,0.76,16.72
2013-05-31,26,76.0,0.76,19.76
2013-06-01,40,58.0,0.58,23.2
2013-06-02,0,58.0,0.58,0.0
2013-06-03,76,58.0,0.58,44.08
2013-06-04,87,58.0,0.58,50.459999999999994
2013-06-05,95,58.0,0.58,55.099999999999994
2013-06-06,49,58.0,0.58,28.419999999999998
2013-06-07,77,58.0,0.58,44.66
2013-06-08,19,58.0,0.58,11.02
2013-06-09,0,58.0,0.58,0.0
2013-06-10,63,58.0,0.58,36.54
2013-06-11,51,58.0,0.58,29.58
2013-06-12,73,58.0,0.58,42.339999999999996
2013-06-13,59,58.0,0.58,34.22
2013-06-14,53,58.0,0.58,30.74
2013-06-15,27,58.0,0.58,15.659999999999998
2013-06-16,0,58.0,0.58,0.0
2013-06-17,74,58.0,0.58,42.919999999999995
2013-06-18,82,58.0,0.58,47.559999999999995
2013-06-19,100,58.0,0.58,57.99999999999999
2013-06-20,71,58.0,0.58,41.18
2013-06-21,44,58.0,0.58,25.52
2013-06-22,0,58.0,0.58,0.0
2013-06-23,10,58.0,0.58,5.8
2013-06-24,35,58.0,0.58,20.299999999999997
2013-06-25,70,58.0,0.58,40.599999999999994
2013-06-26,53,58.0,0.58,30.74
2013-06-27,64,58.0,0.58,37.12
2013-06-28,63,58.0,0.58,36.54
2013-06-29,28,58.0,0.58,16.24
2013-06-30,13,58.0,0.58,7.539999999999999
2013-07-01,73,61.0,0.61,44.53
2013-07-02,47,61.0,0.61,28.669999999999998
2013-07-03,47,61.0,0.61,28.669999999999998
2013-07-04,29,61.0,0.61,17.69
2013-07-05,46,61.0,0.61,28.06
2013-07-06,26,61.0,0.61,15.86
2013-07-07,0,61.0,0.61,0.0
2013-07-08,47,61.0,0.61,28.669999999999998
2013-07-09,100,61.0,0.61,61.0
2013-07-10,70,61.0,0.61,42.699999999999996
2013-07-11,87,61.0,0.61,53.07
2013-07-12,78,61.0,0.61,47.58
2013-07-13,18,61.0,0.61,10.98
2013-07-14,13,61.0,0.61,7.93
2013-07-15,65,61.0,0.61,39.65
2013-07-16,60,61.0,0.61,36.6
2013-07-17,63,61.0,0.61,38.43
2013-07-18,79,61.0,0.61,48.19
2013-07-19,71,61.0,0.61,43.31
2013-07-20,7,61.0,0.61,4.27
2013-07-21,31,61.0,0.61,18.91
2013-07-22,77,61.0,0.61,46.97
2013-07-23,90,61.0,0.61,54.9
2013-07-24,87,61.0,0.61,53.07
2013-07-25,63,61.0,0.61,38.43
2013-07-26,57,61.0,0.61,34.769999999999996
2013-07-27,25,61.0,0.61,15.25
2013-07-28,14,61.0,0.61,8.54
2013-07-29,48,61.0,0.61,29.28
2013-07-30,68,61.0,0.61,41.48
2013-07-31,71,61.0,0.61,43.31
2013-08-01,25,81.0,0.81,20.25
2013-08-02,28,81.0,0.81,22.68
2013-08-03,5,81.0,0.81,4.050000000000001
2013-08-04,7,81.0,0.81,5.67
2013-08-05,22,81.0,0.81,17.82
2013-08-06,30,81.0,0.81,24.3
2013-08-07,18,81.0,0.81,14.580000000000002
2013-08-08,17,81.0,0.81,13.770000000000001
2013-08-09,25,81.0,0.81,20.25
2013-08-10,4,81.0,0.81,3.24
2013-08-11,4,81.0,0.81,3.24
2013-08-12,21,81.0,0.81,17.01
2013-08-13,23,81.0,0.81,18.630000000000003
2013-08-14,84,81.0,0.81,68.04
2013-08-15,100,81.0,0.81,81.0
2013-08-16,47,81.0,0.81,38.07
2013-08-17,12,81.0,0.81,9.72
2013-08-18,0,81.0,0.81,0.0
2013-08-19,28,81.0,0.81,22.68
2013-08-20,28,81.0,0.81,22.68
2013-08-21,24,81.0,0.81,19.44
2013-08-22,19,81.0,0.81,15.39
2013-08-23,26,81.0,0.81,21.060000000000002
2013-08-24,8,81.0,0.81,6.48
2013-08-25,6,81.0,0.81,4.86
2013-08-26,16,81.0,0.81,12.96
2013-08-27,23,81.0,0.81,18.630000000000003
2013-08-28,14,81.0,0.81,11.34
2013-08-29,14,81.0,0.81,11.34
2013-08-30,17,81.0,0.81,13.770000000000001
2013-08-31,7,81.0,0.81,5.67
2013-09-01,0,49.0,0.49,0.0
2013-09-02,31,49.0,0.49,15.19
2013-09-03,71,49.0,0.49,34.79
2013-09-04,100,49.0,0.49,49.0
2013-09-05,73,49.0,0.49,35.769999999999996
2013-09-06,62,49.0,0.49,30.38
2013-09-07,18,49.0,0.49,8.82
2013-09-08,28,49.0,0.49,13.719999999999999
2013-09-09,69,49.0,0.49,33.81
2013-09-10,85,49.0,0.49,41.65
2013-09-11,87,49.0,0.49,42.63
2013-09-12,65,49.0,0.49,31.849999999999998
2013-09-13,72,49.0,0.49,35.28
2013-09-14,21,49.0,0.49,10.29
2013-09-15,9,49.0,0.49,4.41
2013-09-16,83,49.0,0.49,40.67
2013-09-17,87,49.0,0.49,42.63
2013-09-18,95,49.0,0.49,46.55
2013-09-19,64,49.0,0.49,31.36
2013-09-20,84,49.0,0.49,41.16
2013-09-21,31,49.0,0.49,15.19
2013-09-22,14,49.0,0.49,6.859999999999999
2013-09-23,85,49.0,0.49,41.65
2013-09-24,83,49.0,0.49,40.67
2013-09-25,71,49.0,0.49,34.79
2013-09-26,65,49.0,0.49,31.849999999999998
2013-09-27,92,49.0,0.49,45.08
2013-09-28,21,49.0,0.49,10.29
2013-09-29,22,49.0,0.49,10.78
2013-09-30,77,49.0,0.49,37.73
2013-10-01,50,52.0,0.52,26.0
2013-10-02,61,52.0,0.52,31.720000000000002
2013-10-03,80,52.0,0.52,41.6
2013-10-04,55,52.0,0.52,28.6
2013-10-05,29,52.0,0.52,15.08
2013-10-06,0,52.0,0.52,0.0
2013-10-07,49,52.0,0.52,25.48
2013-10-08,66,52.0,0.52,34.32
2013-10-09,63,52.0,0.52,32.76
2013-10-10,54,52.0,0.52,28.080000000000002
2013-10-11,51,52.0,0.52,26.52
2013-10-12,14,52.0,0.52,7.28
2013-10-13,14,52.0,0.52,7.28
2013-10-14,25,52.0,0.52,13.0
2013-10-15,73,52.0,0.52,37.96
2013-10-16,54,52.0,0.52,28.080000000000002
2013-10-17,89,52.0,0.52,46.28
2013-10-18,100,52.0,0.52,52.0
2013-10-19,18,52.0,0.52,9.36
2013-10-20,11,52.0,0.52,5.720000000000001
2013-10-21,47,52.0,0.52,24.44
2013-10-22,71,52.0,0.52,36.92
2013-10-23,69,52.0,0.52,35.88
2013-10-24,64,52.0,0.52,33.28
2013-10-25,72,52.0,0.52,37.44
2013-10-26,6,52.0,0.52,3.12
2013-10-27,0,52.0,0.52,0.0
2013-10-28,58,52.0,0.52,30.16
2013-10-29,59,52.0,0.52,30.68
2013-10-30,50,52.0,0.52,26.0
2013-10-31,42,52.0,0.52,21.84
2013-11-01,13,78.0,0.78,10.14
2013-11-02,3,78.0,0.78,2.34
2013-11-03,5,78.0,0.78,3.9000000000000004
2013-11-04,10,78.0,0.78,7.800000000000001
2013-11-05,15,78.0,0.78,11.700000000000001
2013-11-06,16,78.0,0.78,12.48
2013-11-07,18,78.0,0.78,14.040000000000001
2013-11-08,19,78.0,0.78,14.82
2013-11-09,4,78.0,0.78,3.12
2013-11-10,3,78.0,0.78,2.34
2013-11-11,14,78.0,0.78,10.92
2013-11-12,20,78.0,0.78,15.600000000000001
2013-11-13,51,78.0,0.78,39.78
2013-11-14,100,78.0,0.78,78.0
2013-11-15,54,78.0,0.78,42.120000000000005
2013-11-16,10,78.0,0.78,7.800000000000001
2013-11-17,4,78.0,0.78,3.12
2013-11-18,24,78.0,0.78,18.72
2013-11-19,21,78.0,0.78,16.38
2013-11-20,19,78.0,0.78,14.82
2013-11-21,21,78.0,0.78,16.38
2013-11-22,17,78.0,0.78,13.26
2013-11-23,6,78.0,0.78,4.68
2013-11-24,3,78.0,0.78,2.34
2013-11-25,16,78.0,0.78,12.48
2013-11-26,16,78.0,0.78,12.48
2013-11-27,12,78.0,0.78,9.36
2013-11-28,3,78.0,0.78,2.34
2013-11-29,8,78.0,0.78,6.24
2013-11-30,6,78.0,0.78,4.68
2013-12-01,27,51.0,0.51,13.77
2013-12-02,44,51.0,0.51,22.44
2013-12-03,86,51.0,0.51,43.86
2013-12-04,72,51.0,0.51,36.72
2013-12-05,64,51.0,0.51,32.64
2013-12-06,57,51.0,0.51,29.07
2013-12-07,22,51.0,0.51,11.22
2013-12-08,12,51.0,0.51,6.12
2013-12-09,55,51.0,0.51,28.05
2013-12-10,32,51.0,0.51,16.32
2013-12-11,79,51.0,0.51,40.29
2013-12-12,78,51.0,0.51,39.78
2013-12-13,73,51.0,0.51,37.230000000000004
2013-12-14,23,51.0,0.51,11.73
2013-12-15,0,51.0,0.51,0.0
2013-12-16,78,51.0,0.51,39.78
2013-12-17,92,51.0,0.51,46.92
2013-12-18,100,51.0,0.51,51.0
2013-12-19,80,51.0,0.51,40.8
2013-12-20,68,51.0,0.51,34.68
2013-12-21,10,51.0,0.51,5.1
2013-12-22,37,51.0,0.51,18.87
2013-12-23,84,51.0,0.51,42.84
2013-12-24,89,51.0,0.51,45.39
2013-12-25,9,51.0,0.51,4.59
2013-12-26,88,51.0,0.51,44.88
2013-12-27,85,51.0,0.51,43.35
2013-12-28,12,51.0,0.51,6.12
2013-12-29,33,51.0,0.51,16.830000000000002
2013-12-30,83,51.0,0.51,42.33
2013-12-31,68,51.0,0.51,34.68
2014-01-01,39,61.0,0.61,23.79
2014-01-02,71,61.0,0.61,43.31
2014-01-03,80,61.0,0.61,48.8
2014-01-04,15,61.0,0.61,9.15
2014-01-05,17,61.0,0.61,10.37
2014-01-06,33,61.0,0.61,20.13
2014-01-07,64,61.0,0.61,39.04
2014-01-08,70,61.0,0.61,42.699999999999996
2014-01-09,57,61.0,0.61,34.769999999999996
2014-01-10,57,61.0,0.61,34.769999999999996
2014-01-11,27,61.0,0.61,16.47
2014-01-12,31,61.0,0.61,18.91
2014-01-13,77,61.0,0.61,46.97
2014-01-14,100,61.0,0.61,61.0
2014-01-15,87,61.0,0.61,53.07
2014-01-16,87,61.0,0.61,53.07
2014-01-17,76,61.0,0.61,46.36
2014-01-18,25,61.0,0.61,15.25
2014-01-19,20,61.0,0.61,12.2
2014-01-20,23,61.0,0.61,14.03
2014-01-21,59,61.0,0.61,35.99
2014-01-22,48,61.0,0.61,29.28
2014-01-23,63,61.0,0.61,38.43
2014-01-24,61,61.0,0.61,37.21
2014-01-25,7,61.0,0.61,4.27
2014-01-26,13,61.0,0.61,7.93
2014-01-27,79,61.0,0.61,48.19
2014-01-28,77,61.0,0.61,46.97
2014-01-29,60,61.0,0.61,36.6
2014-01-30,82,61.0,0.61,50.019999999999996
2014-01-31,37,61.0,0.61,22.57
2014-02-01,9,65.0,0.65,5.8500000000000005
2014-02-02,5,65.0,0.65,3.25
2014-02-03,26,65.0,0.65,16.900000000000002
2014-02-04,24,65.0,0.65,15.600000000000001
2014-02-05,19,65.0,0.65,12.35
2014-02-06,25,65.0,0.65,16.25
2014-02-07,40,65.0,0.65,26.0
2014-02-08,10,65.0,0.65,6.5
2014-02-09,6,65.0,0.65,3.9000000000000004
2014-02-10,30,65.0,0.65,19.5
2014-02-11,33,65.0,0.65,21.45
2014-02-12,100,65.0,0.65,65.0
2014-02-13,81,65.0,0.65,52.65
2014-02-14,45,65.0,0.65,29.25
2014-02-15,14,65.0,0.65,9.1
2014-02-16,13,65.0,0.65,8.450000000000001
2014-02-17,19,65.0,0.65,12.35
2014-02-18,33,65.0,0.65,21.45
2014-02-19,25,65.0,0.65,16.25
2014-02-20,22,65.0,0.65,14.3
2014-02-21,16,65.0,0.65,10.4
2014-02-22,10,65.0,0.65,6.5
2014-02-23,7,65.0,0.65,4.55
2014-02-24,34,65.0,0.65,22.1
2014-02-25,23,65.0,0.65,14.950000000000001
2014-02-26,22,65.0,0.65,14.3
2014-02-27,22,65.0,0.65,14.3
2014-02-28,31,65.0,0.65,20.150000000000002
2014-03-01,23,39.0,0.39,8.97
2014-03-02,0,39.0,0.39,0.0
2014-03-03,73,39.0,0.39,28.470000000000002
2014-03-04,59,39.0,0.39,23.01
2014-03-05,86,39.0,0.39,33.54
2014-03-06,73,39.0,0.39,28.470000000000002
2014-03-07,89,39.0,0.39,34.71
2014-03-08,18,39.0,0.39,7.0200000000000005
2014-03-09,12,39.0,0.39,4.68
2014-03-10,66,39.0,0.39,25.740000000000002
2014-03-11,50,39.0,0.39,19.5
2014-03-12,46,39.0,0.39,17.94
2014-03-13,77,39.0,0.39,30.03
2014-03-14,78,39.0,0.39,30.42
2014-03-15,0,39.0,0.39,0.0
2014-03-16,12,39.0,0.39,4.68
2014-03-17,65,39.0,0.39,25.35
2014-03-18,80,39.0,0.39,31.200000000000003
2014-03-19,65,39.0,0.39,25.35
2014-03-20,69,39.0,0.39,26.91
2014-03-21,80,39.0,0.39,31.200000000000003
2014-03-22,24,39.0,0.39,9.36
2014-03-23,0,39.0,0.39,0.0
2014-03-24,92,39.0,0.39,35.88
2014-03-25,96,39.0,0.39,37.44
2014-03-26,69,39.0,0.39,26.91
2014-03-27,58,39.0,0.39,22.62
2014-03-28,78,39.0,0.39,30.42
2014-03-29,20,39.0,0.39,7.800000000000001
2014-03-30,21,39.0,0.39,8.19
2014-03-31,100,39.0,0.39,39.0
2014-04-01,100,50.0,0.5,50.0
2014-04-02,52,50.0,0.5,26.0
2014-04-03,65,50.0,0.5,32.5
2014-04-04,61,50.0,0.5,30.5
2014-04-05,26,50.0,0.5,13.0
2014-04-06,0,50.0,0.5,0.0
2014-04-07,73,50.0,0.5,36.5
2014-04-08,66,50.0,0.5,33.0
2014-04-09,65,50.0,0.5,32.5
2014-04-10,62,50.0,0.5,31.0
2014-04-11,88,50.0,0.5,44.0
2014-04-12,22,50.0,0.5,11.0
2014-04-13,0,50.0,0.5,0.0
2014-04-14,55,50.0,0.5,27.5
2014-04-15,59,50.0,0.5,29.5
2014-04-16,74,50.0,0.5,37.0
2014-04-17,48,50.0,0.5,24.0
2014-04-18,46,50.0,0.5,23.0
2014-04-19,24,50.0,0.5,12.0
2014-04-20,18,50.0,0.5,9.0
2014-04-21,48,50.0,0.5,24.0
2014-04-22,63,50.0,0.5,31.5
2014-04-23,71,50.0,0.5,35.5
2014-04-24,66,50.0,0.5,33.0
2014-04-25,76,50.0,0.5,38.0
2014-04-26,42,50.0,0.5,21.0
2014-04-27,32,50.0,0.5,16.0
2014-04-28,68,50.0,0.5,34.0
2014-04-29,73,50.0,0.5,36.5
2014-04-30,54,50.0,0.5,27.0
2014-05-01,18,65.0,0.65,11.700000000000001
2014-05-02,23,65.0,0.65,14.950000000000001
2014-05-03,0,65.0,0.65,0.0
2014-05-04,0,65.0,0.65,0.0
2014-05-05,24,65.0,0.65,15.600000000000001
2014-05-06,21,65.0,0.65,13.65
2014-05-07,24,65.0,0.65,15.600000000000001
2014-05-08,21,65.0,0.65,13.65
2014-05-09,23,65.0,0.65,14.950000000000001
2014-05-10,15,65.0,0.65,9.75
2014-05-11,11,65.0,0.65,7.15
2014-05-12,27,65.0,0.65,17.55
2014-05-13,29,65.0,0.65,18.85
2014-05-14,81,65.0,0.65,52.65
2014-05-15,100,65.0,0.65,65.0
2014-05-16,53,65.0,0.65,34.45
2014-05-17,13,65.0,0.65,8.450000000000001
2014-05-18,16,65.0,0.65,10.4
2014-05-19,35,65.0,0.65,22.75
2014-05-20,29,65.0,0.65,18.85
2014-05-21,33,65.0,0.65,21.45
2014-05-22,28,65.0,0.65,18.2
2014-05-23,23,65.0,0.65,14.950000000000001
2014-05-24,13,65.0,0.65,8.450000000000001
2014-05-25,0,65.0,0.65,0.0
2014-05-26,0,65.0,0.65,0.0
2014-05-27,39,65.0,0.65,25.35
2014-05-28,34,65.0,0.65,22.1
2014-05-29,26,65.0,0.65,16.900000000000002
2014-05-30,34,65.0,0.65,22.1
2014-05-31,5,65.0,0.65,3.25
2014-06-01,15,47.0,0.47,7.05
2014-06-02,71,47.0,0.47,33.37
2014-06-03,75,47.0,0.47,35.25
2014-06-04,82,47.0,0.47,38.54
2014-06-05,67,47.0,0.47,31.49
2014-06-06,100,47.0,0.47,47.0
2014-06-07,16,47.0,0.47,7.52
2014-06-08,76,47.0,0.47,35.72
2014-06-09,77,47.0,0.47,36.19
2014-06-10,100,47.0,0.47,47.0
2014-06-11,80,47.0,0.47,37.599999999999994
2014-06-12,54,47.0,0.47,25.38
2014-06-13,82,47.0,0.47,38.54
2014-06-14,0,47.0,0.47,0.0
2014-06-15,22,47.0,0.47,10.34
2014-06-16,32,47.0,0.47,15.04
2014-06-17,66,47.0,0.47,31.02
2014-06-18,72,47.0,0.47,33.839999999999996
2014-06-19,69,47.0,0.47,32.43
2014-06-20,56,47.0,0.47,26.32
2014-06-21,26,47.0,0.47,12.219999999999999
2014-06-22,0,47.0,0.47,0.0
2014-06-23,56,47.0,0.47,26.32
2014-06-24,61,47.0,0.47,28.669999999999998
2014-06-25,62,47.0,0.47,29.139999999999997
2014-06-26,66,47.0,0.47,31.02
2014-06-27,73,47.0,0.47,34.309999999999995
2014-06-28,24,47.0,0.47,11.28
2014-06-29,18,47.0,0.47,8.459999999999999
2014-06-30,49,47.0,0.47,23.029999999999998
2014-07-01,100,50.0,0.5,50.0
2014-07-02,91,50.0,0.5,45.5
2014-07-03,57,50.0,0.5,28.5
2014-07-04,25,50.0,0.5,12.5
2014-07-05,29,50.0,0.5,14.5
2014-07-06,0,50.0,0.5,0.0
2014-07-07,63,50.0,0.5,31.5
2014-07-08,29,50.0,0.5,14.5
2014-07-09,81,50.0,0.5,40.5
2014-07-10,77,50.0,0.5,38.5
2014-07-11,68,50.0,0.5,34.0
2014-07-12,0,50.0,0.5,0.0
2014-07-13,16,50.0,0.5,8.0
2014-07-14,44,50.0,0.5,22.0
2014-07-15,69,50.0,0.5,34.5
2014-07-16,76,50.0,0.5,38.0
2014-07-17,84,50.0,0.5,42.0
2014-07-18,71,50.0,0.5,35.5
2014-07-19,44,50.0,0.5,22.0
2014-07-20,17,50.0,0.5,8.5
2014-07-21,72,50.0,0.5,36.0
2014-07-22,71,50.0,0.5,35.5
2014-07-23,85,50.0,0.5,42.5
2014-07-24,63,50.0,0.5,31.5
2014-07-25,69,50.0,0.5,34.5
2014-07-26,30,50.0,0.5,15.0
2014-07-27,19,50.0,0.5,9.5
2014-07-28,62,50.0,0.5,31.0
2014-07-29,89,50.0,0.5,44.5
2014-07-30,82,50.0,0.5,41.0
2014-07-31,60,50.0,0.5,30.0
2014-08-01,24,55.0,0.55,13.200000000000001
2014-08-02,11,55.0,0.55,6.050000000000001
2014-08-03,6,55.0,0.55,3.3000000000000003
2014-08-04,21,55.0,0.55,11.55
2014-08-05,17,55.0,0.55,9.350000000000001
2014-08-06,14,55.0,0.55,7.700000000000001
2014-08-07,36,55.0,0.55,19.8
2014-08-08,15,55.0,0.55,8.25
2014-08-09,9,55.0,0.55,4.95
2014-08-10,0,55.0,0.55,0.0
2014-08-11,30,55.0,0.55,16.5
2014-08-12,34,55.0,0.55,18.700000000000003
2014-08-13,99,55.0,0.55,54.45
2014-08-14,100,55.0,0.55,55.00000000000001
2014-08-15,33,55.0,0.55,18.150000000000002
2014-08-16,14,55.0,0.55,7.700000000000001
2014-08-17,11,55.0,0.55,6.050000000000001
2014-08-18,34,55.0,0.55,18.700000000000003
2014-08-19,29,55.0,0.55,15.950000000000001
2014-08-20,25,55.0,0.55,13.750000000000002
2014-08-21,20,55.0,0.55,11.0
2014-08-22,20,55.0,0.55,11.0
2014-08-23,5,55.0,0.55,2.75
2014-08-24,7,55.0,0.55,3.8500000000000005
2014-08-25,8,55.0,0.55,4.4
2014-08-26,27,55.0,0.55,14.850000000000001
2014-08-27,23,55.0,0.55,12.65
2014-08-28,29,55.0,0.55,15.950000000000001
2014-08-29,30,55.0,0.55,16.5
2014-08-30,0,55.0,0.55,0.0
2014-08-31,6,55.0,0.55,3.3000000000000003
2014-09-01,20,34.0,0.34,6.800000000000001
2014-09-02,50,34.0,0.34,17.0
2014-09-03,48,34.0,0.34,16.32
2014-09-04,70,34.0,0.34,23.8
2014-09-05,52,34.0,0.34,17.68
2014-09-06,0,34.0,0.34,0.0
2014-09-07,0,34.0,0.34,0.0
2014-09-08,56,34.0,0.34,19.040000000000003
2014-09-09,46,34.0,0.34,15.64
2014-09-10,89,34.0,0.34,30.26
2014-09-11,86,34.0,0.34,29.240000000000002
2014-09-12,63,34.0,0.34,21.42
2014-09-13,33,34.0,0.34,11.22
2014-09-14,0,34.0,0.34,0.0
2014-09-15,45,34.0,0.34,15.3
2014-09-16,99,34.0,0.34,33.660000000000004
2014-09-17,55,34.0,0.34,18.700000000000003
2014-09-18,92,34.0,0.34,31.28
2014-09-19,59,34.0,0.34,20.060000000000002
2014-09-20,11,34.0,0.34,3.74
2014-09-21,12,34.0,0.34,4.08
2014-09-22,72,34.0,0.34,24.48
2014-09-23,73,34.0,0.34,24.82
2014-09-24,49,34.0,0.34,16.66
2014-09-25,67,34.0,0.34,22.78
2014-09-26,97,34.0,0.34,32.980000000000004
2014-09-27,26,34.0,0.34,8.84
2014-09-28,15,34.0,0.34,5.1000000000000005
2014-09-29,45,34.0,0.34,15.3
