date,WMT_unscaled,WMT_monthly,scale,WMT
2014-09-30,75,18.0,0.18,13.5
2014-10-01,59,20.0,0.2,11.8
2014-10-02,59,20.0,0.2,11.8
2014-10-03,62,20.0,0.2,12.4
2014-10-04,47,20.0,0.2,9.4
2014-10-05,18,20.0,0.2,3.6
2014-10-06,40,20.0,0.2,8.0
2014-10-07,58,20.0,0.2,11.600000000000001
2014-10-08,61,20.0,0.2,12.200000000000001
2014-10-09,64,20.0,0.2,12.8
2014-10-10,75,20.0,0.2,15.0
2014-10-11,69,20.0,0.2,13.8
2014-10-12,12,20.0,0.2,2.4000000000000004
2014-10-13,78,20.0,0.2,15.600000000000001
2014-10-14,33,20.0,0.2,6.6000000000000005
2014-10-15,84,20.0,0.2,16.8
2014-10-16,100,20.0,0.2,20.0
2014-10-17,75,20.0,0.2,15.0
2014-10-18,22,20.0,0.2,4.4
2014-10-19,19,20.0,0.2,3.8000000000000003
2014-10-20,64,20.0,0.2,12.8
2014-10-21,39,20.0,0.2,7.800000000000001
2014-10-22,43,20.0,0.2,8.6
2014-10-23,60,20.0,0.2,12.0
2014-10-24,41,20.0,0.2,8.200000000000001
2014-10-25,39,20.0,0.2,7.800000000000001
2014-10-26,48,20.0,0.2,9.600000000000001
2014-10-27,40,20.0,0.2,8.0
2014-10-28,61,20.0,0.2,12.200000000000001
2014-10-29,54,20.0,0.2,10.8
2014-10-30,38,20.0,0.2,7.6000000000000005
2014-10-31,77,20.0,0.2,15.4
2014-11-01,22,27.0,0.27,5.94
2014-11-02,11,27.0,0.27,2.97
2014-11-03,54,27.0,0.27,14.580000000000002
2014-11-04,48,27.0,0.27,12.96
2014-11-05,45,27.0,0.27,12.15
2014-11-06,29,27.0,0.27,7.83
2014-11-07,42,27.0,0.27,11.34
2014-11-08,33,27.0,0.27,8.91
2014-11-09,58,27.0,0.27,15.66
2014-11-10,37,27.0,0.27,9.99
2014-11-11,36,27.0,0.27,9.72
2014-11-12,51,27.0,0.27,13.770000000000001
2014-11-13,100,27.0,0.27,27.0
2014-11-14,85,27.0,0.27,22.950000000000003
2014-11-15,50,27.0,0.27,13.5
2014-11-16,38,27.0,0.27,10.260000000000002
2014-11-17,50,27.0,0.27,13.5
2014-11-18,76,27.0,0.27,20.520000000000003
2014-11-19,69,27.0,0.27,18.630000000000003
2014-11-20,62,27.0,0.27,16.740000000000002
2014-11-21,72,27.0,0.27,19.44
2014-11-22,39,27.0,0.27,10.530000000000001
2014-11-23,18,27.0,0.27,4.86
2014-11-24,53,27.0,0.27,14.31
2014-11-25,66,27.0,0.27,17.82
2014-11-26,45,27.0,0.27,12.15
2014-11-27,17,27.0,0.27,4.59
2014-11-28,82,27.0,0.27,22.14
2014-11-29,27,27.0,0.27,7.290000000000001
2014-11-30,8,27.0,0.27,2.16
2014-12-01,95,24.0,0.24,22.8
2014-12-02,89,24.0,0.24,21.36
2014-12-03,92,24.0,0.24,22.08
2014-12-04,99,24.0,0.24,23.759999999999998
2014-12-05,83,24.0,0.24,19.919999999999998
2014-12-06,44,24.0,0.24,10.559999999999999
2014-12-07,20,24.0,0.24,4.8
2014-12-08,73,24.0,0.24,17.52
2014-12-09,82,24.0,0.24,19.68
2014-12-10,62,24.0,0.24,14.879999999999999
2014-12-11,54,24.0,0.24,12.959999999999999
2014-12-12,54,24.0,0.24,12.959999999999999
2014-12-13,57,24.0,0.24,13.68
2014-12-14,18,24.0,0.24,4.32
2014-12-15,64,24.0,0.24,15.36
2014-12-16,62,24.0,0.24,14.879999999999999
2014-12-17,100,24.0,0.24,24.0
2014-12-18,98,24.0,0.24,23.52
2014-12-19,78,24.0,0.24,18.72
2014-12-20,36,24.0,0.24,8.64
2014-12-21,51,24.0,0.24,12.24
2014-12-22,58,24.0,0.24,13.92
2014-12-23,72,24.0,0.24,17.28
2014-12-24,45,24.0,0.24,10.799999999999999
2014-12-25,15,24.0,0.24,3.5999999999999996
2014-12-26,71,24.0,0.24,17.04
2014-12-27,27,24.0,0.24,6.4799999999999995
2014-12-28,63,24.0,0.24,15.12
2014-12-29,75,24.0,0.24,18.0
2014-12-30,62,24.0,0.24,14.879999999999999
2014-12-31,88,24.0,0.24,21.119999999999997
2015-01-01,59,24.0,0.24,14.16
2015-01-02,44,24.0,0.24,10.559999999999999
2015-01-03,9,24.0,0.24,2.16
2015-01-04,34,24.0,0.24,8.16
2015-01-05,45,24.0,0.24,10.799999999999999
2015-01-06,100,24.0,0.24,24.0
2015-01-07,75,24.0,0.24,18.0
2015-01-08,75,24.0,0.24,18.0
2015-01-09,96,24.0,0.24,23.04
2015-01-10,44,24.0,0.24,10.559999999999999
2015-01-11,9,24.0,0.24,2.16
2015-01-12,54,24.0,0.24,12.959999999999999
2015-01-13,65,24.0,0.24,15.6
2015-01-14,55,24.0,0.24,13.2
2015-01-15,93,24.0,0.24,22.32
2015-01-16,57,24.0,0.24,13.68
2015-01-17,27,24.0,0.24,6.4799999999999995
2015-01-18,21,24.0,0.24,5.04
2015-01-19,52,24.0,0.24,12.48
2015-01-20,56,24.0,0.24,13.44
2015-01-21,54,24.0,0.24,12.959999999999999
2015-01-22,58,24.0,0.24,13.92
2015-01-23,69,24.0,0.24,16.56
2015-01-24,51,24.0,0.24,12.24
2015-01-25,28,24.0,0.24,6.72
2015-01-26,66,24.0,0.24,15.84
2015-01-27,65,24.0,0.24,15.6
2015-01-28,61,24.0,0.24,14.639999999999999
2015-01-29,56,24.0,0.24,13.44
2015-01-30,57,24.0,0.24,13.68
2015-01-31,33,24.0,0.24,7.92
2015-02-01,19,22.0,0.22,4.18
2015-02-02,32,22.0,0.22,7.04
2015-02-03,43,22.0,0.22,9.46
2015-02-04,32,22.0,0.22,7.04
2015-02-05,46,22.0,0.22,10.12
2015-02-06,32,22.0,0.22,7.04
2015-02-07,31,22.0,0.22,6.82
2015-02-08,22,22.0,0.22,4.84
2015-02-09,41,22.0,0.22,9.02
2015-02-10,31,22.0,0.22,6.82
2015-02-11,48,22.0,0.22,10.56
2015-02-12,41,22.0,0.22,9.02
2015-02-13,35,22.0,0.22,7.7
2015-02-14,0,22.0,0.22,0.0
2015-02-15,25,22.0,0.22,5.5
2015-02-16,17,22.0,0.22,3.74
2015-02-17,37,22.0,0.22,8.14
2015-02-18,44,22.0,0.22,9.68
2015-02-19,100,22.0,0.22,22.0
2015-02-20,65,22.0,0.22,14.3
2015-02-21,26,22.0,0.22,5.72
2015-02-22,33,22.0,0.22,7.26
2015-02-23,61,22.0,0.22,13.42
2015-02-24,46,22.0,0.22,10.12
2015-02-25,32,22.0,0.22,7.04
2015-02-26,49,22.0,0.22,10.78
2015-02-27,44,22.0,0.22,9.68
2015-02-28,17,22.0,0.22,3.74
2015-03-01,38,19.0,0.19,7.22
2015-03-02,36,19.0,0.19,6.84
2015-03-03,72,19.0,0.19,13.68
2015-03-04,68,19.0,0.19,12.92
2015-03-05,73,19.0,0.19,13.870000000000001
2015-03-06,60,19.0,0.19,11.4
2015-03-07,32,19.0,0.19,6.08
2015-03-08,21,19.0,0.19,3.99
2015-03-09,70,19.0,0.19,13.3
2015-03-10,23,19.0,0.19,4.37
2015-03-11,100,19.0,0.19,19.0
2015-03-12,64,19.0,0.19,12.16
2015-03-13,33,19.0,0.19,6.2700000000000005
2015-03-14,18,19.0,0.19,3.42
2015-03-15,36,19.0,0.19,6.84
2015-03-16,51,19.0,0.19,9.69
2015-03-17,63,19.0,0.19,11.97
2015-03-18,67,19.0,0.19,12.73
2015-03-19,89,19.0,0.19,16.91
2015-03-20,53,19.0,0.19,10.07
2015-03-21,28,19.0,0.19,5.32
2015-03-22,32,19.0,0.19,6.08
2015-03-23,53,19.0,0.19,10.07
2015-03-24,53,19.0,0.19,10.07
2015-03-25,31,19.0,0.19,5.89
2015-03-26,41,19.0,0.19,7.79
2015-03-27,52,19.0,0.19,9.88
2015-03-28,0,19.0,0.19,0.0
2015-03-29,15,19.0,0.19,2.85
2015-03-30,75,19.0,0.19,14.25
2015-03-31,60,19.0,0.19,11.4
2015-04-01,62,20.0,0.2,12.4
2015-04-02,73,20.0,0.2,14.600000000000001
2015-04-03,68,20.0,0.2,13.600000000000001
2015-04-04,34,20.0,0.2,6.800000000000001
2015-04-05,0,20.0,0.2,0.0
2015-04-06,85,20.0,0.2,17.0
2015-04-07,80,20.0,0.2,16.0
2015-04-08,69,20.0,0.2,13.8
2015-04-09,78,20.0,0.2,15.600000000000001
2015-04-10,50,20.0,0.2,10.0
2015-04-11,26,20.0,0.2,5.2
2015-04-12,20,20.0,0.2,4.0
2015-04-13,69,20.0,0.2,13.8
2015-04-14,65,20.0,0.2,13.0
2015-04-15,97,20.0,0.2,19.400000000000002
2015-04-16,79,20.0,0.2,15.8
2015-04-17,54,20.0,0.2,10.8
2015-04-18,54,20.0,0.2,10.8
2015-04-19,29,20.0,0.2,5.800000000000001
2015-04-20,90,20.0,0.2,18.0
2015-04-21,83,20.0,0.2,16.6
2015-04-22,93,20.0,0.2,18.6
2015-04-23,75,20.0,0.2,15.0
2015-04-24,91,20.0,0.2,18.2
2015-04-25,64,20.0,0.2,12.8
2015-04-26,20,20.0,0.2,4.0
2015-04-27,35,20.0,0.2,7.0
2015-04-28,31,20.0,0.2,6.2
2015-04-29,82,20.0,0.2,16.400000000000002
2015-04-30,100,20.0,0.2,20.0
2015-05-01,54,20.0,0.2,10.8
2015-05-02,24,20.0,0.2,4.800000000000001
2015-05-03,17,20.0,0.2,3.4000000000000004
2015-05-04,30,20.0,0.2,6.0
2015-05-05,37,20.0,0.2,7.4
2015-05-06,17,20.0,0.2,3.4000000000000004
2015-05-07,33,20.0,0.2,6.6000000000000005
2015-05-08,59,20.0,0.2,11.8
2015-05-09,28,20.0,0.2,5.6000000000000005
2015-05-10,28,20.0,0.2,5.6000000000000005
2015-05-11,31,20.0,0.2,6.2
2015-05-12,41,20.0,0.2,8.200000000000001
2015-05-13,40,20.0,0.2,8.0
2015-05-14,42,20.0,0.2,8.4
2015-05-15,35,20.0,0.2,7.0
2015-05-16,21,20.0,0.2,4.2
2015-05-17,0,20.0,0.2,0.0
2015-05-18,43,20.0,0.2,8.6
2015-05-19,100,20.0,0.2,20.0
2015-05-20,79,20.0,0.2,15.8
2015-05-21,51,20.0,0.2,10.200000000000001
2015-05-22,45,20.0,0.2,9.0
2015-05-23,28,20.0,0.2,5.6000000000000005
2015-05-24,16,20.0,0.2,3.2
2015-05-25,20,20.0,0.2,4.0
2015-05-26,35,20.0,0.2,7.0
2015-05-27,38,20.0,0.2,7.6000000000000005
2015-05-28,33,20.0,0.2,6.6000000000000005
2015-05-29,53,20.0,0.2,10.600000000000001
2015-05-30,24,20.0,0.2,4.800000000000001
2015-05-31,18,20.0,0.2,3.6
2015-06-01,17,24.0,0.24,4.08
2015-06-02,62,24.0,0.24,14.879999999999999
2015-06-03,75,24.0,0.24,18.0
2015-06-04,57,24.0,0.24,13.68
2015-06-05,100,24.0,0.24,24.0
2015-06-06,33,24.0,0.24,7.92
2015-06-07,47,24.0,0.24,11.28
2015-06-08,65,24.0,0.24,15.6
2015-06-09,55,24.0,0.24,13.2
2015-06-10,67,24.0,0.24,16.08
2015-06-11,77,24.0,0.24,18.48
2015-06-12,58,24.0,0.24,13.92
2015-06-13,27,24.0,0.24,6.4799999999999995
2015-06-14,0,24.0,0.24,0.0
2015-06-15,65,24.0,0.24,15.6
2015-06-16,79,24.0,0.24,18.96
2015-06-17,34,24.0,0.24,8.16
2015-06-18,41,24.0,0.24,9.84
2015-06-19,54,24.0,0.24,12.959999999999999
2015-06-20,19,24.0,0.24,4.56
2015-06-21,13,24.0,0.24,3.12
2015-06-22,59,24.0,0.24,14.16
2015-06-23,71,24.0,0.24,17.04
2015-06-24,68,24.0,0.24,16.32
2015-06-25,78,24.0,0.24,18.72
2015-06-26,40,24.0,0.24,9.6
2015-06-27,22,24.0,0.24,5.279999999999999
2015-06-28,35,24.0,0.24,8.4
2015-06-29,42,24.0,0.24,10.08
2015-06-30,79,24.0,0.24,18.96
2015-07-01,76,23.0,0.23,17.48
2015-07-02,76,23.0,0.23,17.48
2015-07-03,44,23.0,0.23,10.120000000000001
2015-07-04,16,23.0,0.23,3.68
2015-07-05,39,23.0,0.23,8.97
2015-07-06,58,23.0,0.23,13.34
2015-07-07,82,23.0,0.23,18.86
2015-07-08,89,23.0,0.23,20.470000000000002
2015-07-09,81,23.0,0.23,18.630000000000003
2015-07-10,67,23.0,0.23,15.41
2015-07-11,29,23.0,0.23,6.67
2015-07-12,13,23.0,0.23,2.99
2015-07-13,85,23.0,0.23,19.55
2015-07-14,61,23.0,0.23,14.030000000000001
2015-07-15,53,23.0,0.23,12.190000000000001
2015-07-16,100,23.0,0.23,23.0
2015-07-17,49,23.0,0.23,11.270000000000001
2015-07-18,25,23.0,0.23,5.75
2015-07-19,62,23.0,0.23,14.26
2015-07-20,66,23.0,0.23,15.180000000000001
2015-07-21,58,23.0,0.23,13.34
2015-07-22,54,23.0,0.23,12.42
2015-07-23,54,23.0,0.23,12.42
2015-07-24,91,23.0,0.23,20.93
2015-07-25,44,23.0,0.23,10.120000000000001
2015-07-26,36,23.0,0.23,8.280000000000001
2015-07-27,46,23.0,0.23,10.58
2015-07-28,77,23.0,0.23,17.71
2015-07-29,69,23.0,0.23,15.870000000000001
2015-07-30,70,23.0,0.23,16.1
2015-07-31,85,23.0,0.23,19.55
2015-08-01,8,31.0,0.31,2.48
2015-08-02,9,31.0,0.31,2.79
2015-08-03,35,31.0,0.31,10.85
2015-08-04,19,31.0,0.31,5.89
2015-08-05,52,31.0,0.31,16.12
2015-08-06,38,31.0,0.31,11.78
2015-08-07,22,31.0,0.31,6.82
2015-08-08,16,31.0,0.31,4.96
2015-08-09,10,31.0,0.31,3.1
2015-08-10,41,31.0,0.31,12.709999999999999
2015-08-11,38,31.0,0.31,11.78
2015-08-12,41,31.0,0.31,12.709999999999999
2015-08-13,31,31.0,0.31,9.61
2015-08-14,38,31.0,0.31,11.78
2015-08-15,30,31.0,0.31,9.3
2015-08-16,17,31.0,0.31,5.27
2015-08-17,57,31.0,0.31,17.669999999999998
2015-08-18,100,31.0,0.31,31.0
2015-08-19,95,31.0,0.31,29.45
2015-08-20,44,31.0,0.31,13.64
2015-08-21,67,31.0,0.31,20.77
2015-08-22,21,31.0,0.31,6.51
2015-08-23,15,31.0,0.31,4.65
2015-08-24,84,31.0,0.31,26.04
2015-08-25,81,31.0,0.31,25.11
2015-08-26,86,31.0,0.31,26.66
2015-08-27,75,31.0,0.31,23.25
2015-08-28,62,31.0,0.31,19.22
2015-08-29,40,31.0,0.31,12.4
2015-08-30,16,31.0,0.31,4.96
2015-08-31,29,31.0,0.31,8.99
2015-09-01,100,25.0,0.25,25.0
2015-09-02,84,25.0,0.25,21.0
2015-09-03,83,25.0,0.25,20.75
2015-09-04,84,25.0,0.25,21.0
2015-09-05,53,25.0,0.25,13.25
2015-09-06,32,25.0,0.25,8.0
2015-09-07,20,25.0,0.25,5.0
2015-09-08,72,25.0,0.25,18.0
2015-09-09,62,25.0,0.25,15.5
2015-09-10,70,25.0,0.25,17.5
2015-09-11,54,25.0,0.25,13.5
2015-09-12,29,25.0,0.25,7.25
2015-09-13,36,25.0,0.25,9.0
2015-09-14,46,25.0,0.25,11.5
2015-09-15,80,25.0,0.25,20.0
2015-09-16,54,25.0,0.25,13.5
2015-09-17,62,25.0,0.25,15.5
2015-09-18,77,25.0,0.25,19.25
2015-09-19,29,25.0,0.25,7.25
2015-09-20,19,25.0,0.25,4.75
2015-09-21,54,25.0,0.25,13.5
2015-09-22,61,25.0,0.25,15.25
2015-09-23,64,25.0,0.25,16.0
2015-09-24,61,25.0,0.25,15.25
2015-09-25,76,25.0,0.25,19.0
2015-09-26,16,25.0,0.25,4.0
2015-09-27,9,25.0,0.25,2.25
2015-09-28,68,25.0,0.25,17.0
2015-09-29,66,25.0,0.25,16.5
2015-09-30,61,25.0,0.25,15.25
2015-10-01,17,47.0,0.47,7.989999999999999
2015-10-02,16,47.0,0.47,7.52
2015-10-03,8,47.0,0.47,3.76
2015-10-04,10,47.0,0.47,4.699999999999999
2015-10-05,13,47.0,0.47,6.109999999999999
2015-10-06,19,47.0,0.47,8.93
2015-10-07,9,47.0,0.47,4.2299999999999995
2015-10-08,13,47.0,0.47,6.109999999999999
2015-10-09,13,47.0,0.47,6.109999999999999
2015-10-10,4,47.0,0.47,1.88
2015-10-11,4,47.0,0.47,1.88
2015-10-12,11,47.0,0.47,5.17
2015-10-13,15,47.0,0.47,7.05
2015-10-14,95,47.0,0.47,44.65
2015-10-15,100,47.0,0.47,47.0
2015-10-16,66,47.0,0.47,31.02
2015-10-17,13,47.0,0.47,6.109999999999999
2015-10-18,15,47.0,0.47,7.05
2015-10-19,37,47.0,0.47,17.39
2015-10-20,39,47.0,0.47,18.33
2015-10-21,20,47.0,0.47,9.399999999999999
2015-10-22,31,47.0,0.47,14.569999999999999
2015-10-23,34,47.0,0.47,15.979999999999999
2015-10-24,11,47.0,0.47,5.17
2015-10-25,3,47.0,0.47,1.41
2015-10-26,19,47.0,0.47,8.93
2015-10-27,28,47.0,0.47,13.16
2015-10-28,25,47.0,0.47,11.75
2015-10-29,24,47.0,0.47,11.28
2015-10-30,24,47.0,0.47,11.28
2015-10-31,8,47.0,0.47,3.76
2015-11-01,16,42.0,0.42,6.72
2015-11-02,49,42.0,0.42,20.58
2015-11-03,71,42.0,0.42,29.82
2015-11-04,45,42.0,0.42,18.9
2015-11-05,54,42.0,0.42,22.68
2015-11-06,52,42.0,0.42,21.84
2015-11-07,26,42.0,0.42,10.92
2015-11-08,32,42.0,0.42,13.44
2015-11-09,42,42.0,0.42,17.64
2015-11-10,49,42.0,0.42,20.58
2015-11-11,47,42.0,0.42,19.74
2015-11-12,52,42.0,0.42,21.84
2015-11-13,51,42.0,0.42,21.419999999999998
2015-11-14,25,42.0,0.42,10.5
2015-11-15,14,42.0,0.42,5.88
2015-11-16,52,42.0,0.42,21.84
2015-11-17,100,42.0,0.42,42.0
2015-11-18,73,42.0,0.42,30.66
2015-11-19,46,42.0,0.42,19.32
2015-11-20,42,42.0,0.42,17.64
2015-11-21,39,42.0,0.42,16.38
2015-11-22,9,42.0,0.42,3.78
2015-11-23,49,42.0,0.42,20.58
2015-11-24,55,42.0,0.42,23.099999999999998
2015-11-25,32,42.0,0.42,13.44
2015-11-26,26,42.0,0.42,10.92
2015-11-27,39,42.0,0.42,16.38
2015-11-28,32,42.0,0.42,13.44
2015-11-29,24,42.0,0.42,10.08
2015-11-30,43,42.0,0.42,18.06
2015-12-01,100,32.0,0.32,32.0
2015-12-02,64,32.0,0.32,20.48
2015-12-03,62,32.0,0.32,19.84
2015-12-04,70,32.0,0.32,22.400000000000002
2015-12-05,57,32.0,0.32,18.240000000000002
2015-12-06,8,32.0,0.32,2.56
2015-12-07,74,32.0,0.32,23.68
2015-12-08,80,32.0,0.32,25.6
2015-12-09,57,32.0,0.32,18.240000000000002
2015-12-10,80,32.0,0.32,25.6
2015-12-11,69,32.0,0.32,22.080000000000002
2015-12-12,15,32.0,0.32,4.8
2015-12-13,16,32.0,0.32,5.12
2015-12-14,72,32.0,0.32,23.04
2015-12-15,76,32.0,0.32,24.32
2015-12-16,52,32.0,0.32,16.64
2015-12-17,78,32.0,0.32,24.96
2015-12-18,49,32.0,0.32,15.68
2015-12-19,35,32.0,0.32,11.200000000000001
2015-12-20,19,32.0,0.32,6.08
2015-12-21,35,32.0,0.32,11.200000000000001
2015-12-22,63,32.0,0.32,20.16
2015-12-23,74,32.0,0.32,23.68
2015-12-24,71,32.0,0.32,22.72
2015-12-25,21,32.0,0.32,6.72
2015-12-26,28,32.0,0.32,8.96
2015-12-27,43,32.0,0.32,13.76
2015-12-28,77,32.0,0.32,24.64
2015-12-29,59,32.0,0.32,18.88
2015-12-30,96,32.0,0.32,30.72
2015-12-31,76,32.0,0.32,24.32
2016-01-01,23,39.0,0.39,8.97
2016-01-02,13,39.0,0.39,5.07
2016-01-03,14,39.0,0.39,5.46
2016-01-04,50,39.0,0.39,19.5
2016-01-05,48,39.0,0.39,18.72
2016-01-06,38,39.0,0.39,14.82
2016-01-07,69,39.0,0.39,26.91
2016-01-08,70,39.0,0.39,27.3
2016-01-09,33,39.0,0.39,12.870000000000001
2016-01-10,11,39.0,0.39,4.29
2016-01-11,35,39.0,0.39,13.65
2016-01-12,38,39.0,0.39,14.82
2016-01-13,36,39.0,0.39,14.040000000000001
2016-01-14,39,39.0,0.39,15.21
2016-01-15,100,39.0,0.39,39.0
2016-01-16,37,39.0,0.39,14.43
2016-01-17,15,39.0,0.39,5.8500000000000005
2016-01-18,17,39.0,0.39,6.63
2016-01-19,37,39.0,0.39,14.43
2016-01-20,56,39.0,0.39,21.84
2016-01-21,45,39.0,0.39,17.55
2016-01-22,30,39.0,0.39,11.700000000000001
2016-01-23,12,39.0,0.39,4.68
2016-01-24,15,39.0,0.39,5.8500000000000005
2016-01-25,32,39.0,0.39,12.48
2016-01-26,39,39.0,0.39,15.21
2016-01-27,34,39.0,0.39,13.26
2016-01-28,37,39.0,0.39,14.43
2016-01-29,47,39.0,0.39,18.330000000000002
2016-01-30,25,39.0,0.39,9.75
2016-01-31,0,39.0,0.39,0.0
2016-02-01,30,35.0,0.35,10.5
2016-02-02,54,35.0,0.35,18.9
2016-02-03,35,35.0,0.35,12.25
2016-02-04,40,35.0,0.35,14.0
2016-02-05,35,35.0,0.35,12.25
2016-02-06,14,35.0,0.35,4.8999999999999995
2016-02-07,11,35.0,0.35,3.8499999999999996
2016-02-08,38,35.0,0.35,13.299999999999999
2016-02-09,44,35.0,0.35,15.399999999999999
2016-02-10,32,35.0,0.35,11.2
2016-02-11,51,35.0,0.35,17.849999999999998
2016-02-12,36,35.0,0.35,12.6
2016-02-13,17,35.0,0.35,5.949999999999999
2016-02-14,7,35.0,0.35,2.4499999999999997
2016-02-15,20,35.0,0.35,7.0
2016-02-16,32,35.0,0.35,11.2
2016-02-17,30,35.0,0.35,10.5
2016-02-18,100,35.0,0.35,35.0
2016-02-19,48,35.0,0.35,16.799999999999997
2016-02-20,16,35.0,0.35,5.6
2016-02-21,7,35.0,0.35,2.4499999999999997
2016-02-22,27,35.0,0.35,9.45
2016-02-23,33,35.0,0.35,11.549999999999999
2016-02-24,32,35.0,0.35,11.2
2016-02-25,41,35.0,0.35,14.35
2016-02-26,41,35.0,0.35,14.35
2016-02-27,15,35.0,0.35,5.25
2016-02-28,13,35.0,0.35,4.55
2016-02-29,22,35.0,0.35,7.699999999999999
2016-03-01,68,31.0,0.31,21.08
2016-03-02,64,31.0,0.31,19.84
2016-03-03,61,31.0,0.31,18.91
2016-03-04,60,31.0,0.31,18.6
2016-03-05,25,31.0,0.31,7.75
2016-03-06,22,31.0,0.31,6.82
2016-03-07,58,31.0,0.31,17.98
2016-03-08,88,31.0,0.31,27.28
2016-03-09,57,31.0,0.31,17.669999999999998
2016-03-10,65,31.0,0.31,20.15
2016-03-11,100,31.0,0.31,31.0
2016-03-12,32,31.0,0.31,9.92
2016-03-13,17,31.0,0.31,5.27
2016-03-14,48,31.0,0.31,14.879999999999999
2016-03-15,86,31.0,0.31,26.66
2016-03-16,56,31.0,0.31,17.36
2016-03-17,89,31.0,0.31,27.59
2016-03-18,84,31.0,0.31,26.04
2016-03-19,24,31.0,0.31,7.4399999999999995
2016-03-20,18,31.0,0.31,5.58
2016-03-21,66,31.0,0.31,20.46
2016-03-22,50,31.0,0.31,15.5
2016-03-23,53,31.0,0.31,16.43
2016-03-24,41,31.0,0.31,12.709999999999999
2016-03-25,28,31.0,0.31,8.68
2016-03-26,25,31.0,0.31,7.75
2016-03-27,20,31.0,0.31,6.2
2016-03-28,42,31.0,0.31,13.02
2016-03-29,57,31.0,0.31,17.669999999999998
2016-03-30,63,31.0,0.31,19.53
2016-03-31,71,31.0,0.31,22.01
2016-04-01,79,28.0,0.28,22.12
2016-04-02,42,28.0,0.28,11.760000000000002
2016-04-03,29,28.0,0.28,8.120000000000001
2016-04-04,64,28.0,0.28,17.92
2016-04-05,56,28.0,0.28,15.680000000000001
2016-04-06,64,28.0,0.28,17.92
2016-04-07,66,28.0,0.28,18.48
2016-04-08,72,28.0,0.28,20.160000000000004
2016-04-09,28,28.0,0.28,7.840000000000001
2016-04-10,43,28.0,0.28,12.040000000000001
2016-04-11,62,28.0,0.28,17.360000000000003
2016-04-12,82,28.0,0.28,22.96
2016-04-13,81,28.0,0.28,22.680000000000003
2016-04-14,79,28.0,0.28,22.12
2016-04-15,83,28.0,0.28,23.240000000000002
2016-04-16,25,28.0,0.28,7.000000000000001
2016-04-17,40,28.0,0.28,11.200000000000001
2016-04-18,100,28.0,0.28,28.000000000000004
2016-04-19,81,28.0,0.28,22.680000000000003
2016-04-20,75,28.0,0.28,21.000000000000004
2016-04-21,69,28.0,0.28,19.32
2016-04-22,70,28.0,0.28,19.6
2016-04-23,24,28.0,0.28,6.720000000000001
2016-04-24,8,28.0,0.28,2.24
2016-04-25,54,28.0,0.28,15.120000000000001
2016-04-26,74,28.0,0.28,20.720000000000002
2016-04-27,73,28.0,0.28,20.44
2016-04-28,84,28.0,0.28,23.520000000000003
2016-04-29,95,28.0,0.28,26.6
2016-04-30,20,28.0,0.28,5.6000000000000005
2016-05-01,14,37.0,0.37,5.18
2016-05-02,28,37.0,0.37,10.36
2016-05-03,32,37.0,0.37,11.84
2016-05-04,16,37.0,0.37,5.92
2016-05-05,27,37.0,0.37,9.99
2016-05-06,25,37.0,0.37,9.25
2016-05-07,13,37.0,0.37,4.81
2016-05-08,6,37.0,0.37,2.2199999999999998
2016-05-09,20,37.0,0.37,7.4
2016-05-10,32,37.0,0.37,11.84
2016-05-11,40,37.0,0.37,14.8
2016-05-12,42,37.0,0.37,15.54
2016-05-13,42,37.0,0.37,15.54
2016-05-14,16,37.0,0.37,5.92
2016-05-15,10,37.0,0.37,3.7
2016-05-16,35,37.0,0.37,12.95
2016-05-17,34,37.0,0.37,12.58
2016-05-18,47,37.0,0.37,17.39
2016-05-19,100,37.0,0.37,37.0
2016-05-20,74,37.0,0.37,27.38
2016-05-21,22,37.0,0.37,8.14
2016-05-22,22,37.0,0.37,8.14
2016-05-23,35,37.0,0.37,12.95
2016-05-24,40,37.0,0.37,14.8
2016-05-25,41,37.0,0.37,15.17
2016-05-26,33,37.0,0.37,12.209999999999999
2016-05-27,39,37.0,0.37,14.43
2016-05-28,11,37.0,0.37,4.07
2016-05-29,9,37.0,0.37,3.33
2016-05-30,15,37.0,0.37,5.55
2016-05-31,26,37.0,0.37,9.62
2016-06-01,41,32.0,0.32,13.120000000000001
2016-06-02,38,32.0,0.32,12.16
2016-06-03,44,32.0,0.32,14.08
2016-06-04,23,32.0,0.32,7.36
2016-06-05,25,32.0,0.32,8.0
2016-06-06,51,32.0,0.32,16.32
2016-06-07,49,32.0,0.32,15.68
2016-06-08,53,32.0,0.32,16.96
2016-06-09,30,32.0,0.32,9.6
2016-06-10,39,32.0,0.32,12.48
2016-06-11,11,32.0,0.32,3.52
2016-06-12,17,32.0,0.32,5.44
2016-06-13,39,32.0,0.32,12.48
2016-06-14,42,32.0,0.32,13.44
2016-06-15,35,32.0,0.32,11.200000000000001
2016-06-16,46,32.0,0.32,14.72
2016-06-17,46,32.0,0.32,14.72
2016-06-18,13,32.0,0.32,4.16
2016-06-19,0,32.0,0.32,0.0
2016-06-20,50,32.0,0.32,16.0
2016-06-21,54,32.0,0.32,17.28
2016-06-22,43,32.0,0.32,13.76
2016-06-23,39,32.0,0.32,12.48
2016-06-24,100,32.0,0.32,32.0
2016-06-25,37,32.0,0.32,11.84
2016-06-26,0,32.0,0.32,0.0
2016-06-27,52,32.0,0.32,16.64
