date,KO_unscaled,KO_monthly,scale,KO
2021-06-14,80,50.0,0.5,40.0
2021-06-15,70,50.0,0.5,35.0
2021-06-16,86,50.0,0.5,43.0
2021-06-17,87,50.0,0.5,43.5
2021-06-18,83,50.0,0.5,41.5
2021-06-19,77,50.0,0.5,38.5
2021-06-20,85,50.0,0.5,42.5
2021-06-21,82,50.0,0.5,41.0
2021-06-22,75,50.0,0.5,37.5
2021-06-23,72,50.0,0.5,36.0
2021-06-24,85,50.0,0.5,42.5
2021-06-25,81,50.0,0.5,40.5
2021-06-26,75,50.0,0.5,37.5
2021-06-27,98,50.0,0.5,49.0
2021-06-28,89,50.0,0.5,44.5
2021-06-29,69,50.0,0.5,34.5
2021-06-30,74,50.0,0.5,37.0
2021-07-01,69,47.0,0.47,32.43
2021-07-02,71,47.0,0.47,33.37
2021-07-03,72,47.0,0.47,33.839999999999996
2021-07-04,75,47.0,0.47,35.25
2021-07-05,70,47.0,0.47,32.9
2021-07-06,72,47.0,0.47,33.839999999999996
2021-07-07,63,47.0,0.47,29.61
2021-07-08,74,47.0,0.47,34.78
2021-07-09,69,47.0,0.47,32.43
2021-07-10,72,47.0,0.47,33.839999999999996
2021-07-11,100,47.0,0.47,47.0
2021-07-12,83,47.0,0.47,39.01
2021-07-13,74,47.0,0.47,34.78
2021-07-14,68,47.0,0.47,31.959999999999997
2021-07-15,72,47.0,0.47,33.839999999999996
2021-07-16,67,47.0,0.47,31.49
2021-07-17,59,47.0,0.47,27.729999999999997
2021-07-18,59,47.0,0.47,27.729999999999997
2021-07-19,74,47.0,0.47,34.78
2021-07-20,74,47.0,0.47,34.78
2021-07-21,73,47.0,0.47,34.309999999999995
2021-07-22,76,47.0,0.47,35.72
2021-07-23,71,47.0,0.47,33.37
2021-07-24,75,47.0,0.47,35.25
2021-07-25,71,47.0,0.47,33.37
2021-07-26,67,47.0,0.47,31.49
2021-07-27,69,47.0,0.47,32.43
2021-07-28,65,47.0,0.47,30.549999999999997
2021-07-29,75,47.0,0.47,35.25
2021-07-30,63,47.0,0.47,29.61
2021-07-31,65,47.0,0.47,30.549999999999997
2021-08-01,47,53.0,0.53,24.91
2021-08-02,43,53.0,0.53,22.790000000000003
2021-08-03,42,53.0,0.53,22.26
2021-08-04,46,53.0,0.53,24.380000000000003
2021-08-05,50,53.0,0.53,26.5
2021-08-06,47,53.0,0.53,24.91
2021-08-07,100,53.0,0.53,53.0
2021-08-08,54,53.0,0.53,28.62
2021-08-09,43,53.0,0.53,22.790000000000003
2021-08-10,42,53.0,0.53,22.26
2021-08-11,38,53.0,0.53,20.14
2021-08-12,40,53.0,0.53,21.200000000000003
2021-08-13,40,53.0,0.53,21.200000000000003
2021-08-14,38,53.0,0.53,20.14
2021-08-15,45,53.0,0.53,23.85
2021-08-16,41,53.0,0.53,21.73
2021-08-17,38,53.0,0.53,20.14
2021-08-18,39,53.0,0.53,20.67
2021-08-19,44,53.0,0.53,23.32
2021-08-20,40,53.0,0.53,21.200000000000003
2021-08-21,39,53.0,0.53,20.67
2021-08-22,43,53.0,0.53,22.790000000000003
2021-08-23,42,53.0,0.53,22.26
2021-08-24,39,53.0,0.53,20.67
2021-08-25,37,53.0,0.53,19.61
2021-08-26,39,53.0,0.53,20.67
2021-08-27,41,53.0,0.53,21.73
2021-08-28,33,53.0,0.53,17.490000000000002
2021-08-29,51,53.0,0.53,27.03
2021-08-30,40,53.0,0.53,21.200000000000003
2021-08-31,38,53.0,0.53,20.14
2021-09-01,84,44.0,0.44,36.96
2021-09-02,75,44.0,0.44,33.0
2021-09-03,90,44.0,0.44,39.6
2021-09-04,91,44.0,0.44,40.04
2021-09-05,87,44.0,0.44,38.28
2021-09-06,83,44.0,0.44,36.52
2021-09-07,81,44.0,0.44,35.64
2021-09-08,80,44.0,0.44,35.2
2021-09-09,82,44.0,0.44,36.08
2021-09-10,79,44.0,0.44,34.76
2021-09-11,82,44.0,0.44,36.08
2021-09-12,100,44.0,0.44,44.0
2021-09-13,76,44.0,0.44,33.44
2021-09-14,73,44.0,0.44,32.12
2021-09-15,81,44.0,0.44,35.64
2021-09-16,81,44.0,0.44,35.64
2021-09-17,85,44.0,0.44,37.4
2021-09-18,85,44.0,0.44,37.4
2021-09-19,80,44.0,0.44,35.2
2021-09-20,93,44.0,0.44,40.92
2021-09-21,88,44.0,0.44,38.72
2021-09-22,87,44.0,0.44,38.28
2021-09-23,83,44.0,0.44,36.52
2021-09-24,84,44.0,0.44,36.96
2021-09-25,85,44.0,0.44,37.4
2021-09-26,91,44.0,0.44,40.04
2021-09-27,95,44.0,0.44,41.8
2021-09-28,90,44.0,0.44,39.6
2021-09-29,83,44.0,0.44,36.52
2021-09-30,83,44.0,0.44,36.52
2021-10-01,71,47.0,0.47,33.37
2021-10-02,67,47.0,0.47,31.49
2021-10-03,74,47.0,0.47,34.78
2021-10-04,62,47.0,0.47,29.139999999999997
2021-10-05,68,47.0,0.47,31.959999999999997
2021-10-06,67,47.0,0.47,31.49
2021-10-07,71,47.0,0.47,33.37
2021-10-08,63,47.0,0.47,29.61
2021-10-09,60,47.0,0.47,28.2
2021-10-10,100,47.0,0.47,47.0
2021-10-11,73,47.0,0.47,34.309999999999995
2021-10-12,69,47.0,0.47,32.43
2021-10-13,67,47.0,0.47,31.49
2021-10-14,66,47.0,0.47,31.02
2021-10-15,69,47.0,0.47,32.43
2021-10-16,66,47.0,0.47,31.02
2021-10-17,69,47.0,0.47,32.43
2021-10-18,62,47.0,0.47,29.139999999999997
2021-10-19,67,47.0,0.47,31.49
2021-10-20,66,47.0,0.47,31.02
2021-10-21,73,47.0,0.47,34.309999999999995
2021-10-22,77,47.0,0.47,36.19
2021-10-23,74,47.0,0.47,34.78
2021-10-24,77,47.0,0.47,36.19
2021-10-25,74,47.0,0.47,34.78
2021-10-26,73,47.0,0.47,34.309999999999995
2021-10-27,73,47.0,0.47,34.309999999999995
2021-10-28,70,47.0,0.47,32.9
2021-10-29,59,47.0,0.47,27.729999999999997
2021-10-30,65,47.0,0.47,30.549999999999997
2021-10-31,63,47.0,0.47,29.61
2021-11-01,70,46.0,0.46,32.2
2021-11-02,68,46.0,0.46,31.28
2021-11-03,69,46.0,0.46,31.740000000000002
2021-11-04,74,46.0,0.46,34.04
2021-11-05,68,46.0,0.46,31.28
2021-11-06,63,46.0,0.46,28.98
2021-11-07,100,46.0,0.46,46.0
2021-11-08,78,46.0,0.46,35.88
2021-11-09,77,46.0,0.46,35.42
2021-11-10,71,46.0,0.46,32.660000000000004
2021-11-11,75,46.0,0.46,34.5
2021-11-12,75,46.0,0.46,34.5
2021-11-13,82,46.0,0.46,37.72
2021-11-14,77,46.0,0.46,35.42
2021-11-15,80,46.0,0.46,36.800000000000004
2021-11-16,72,46.0,0.46,33.120000000000005
2021-11-17,75,46.0,0.46,34.5
2021-11-18,68,46.0,0.46,31.28
2021-11-19,69,46.0,0.46,31.740000000000002
2021-11-20,72,46.0,0.46,33.120000000000005
2021-11-21,77,46.0,0.46,35.42
2021-11-22,88,46.0,0.46,40.480000000000004
2021-11-23,74,46.0,0.46,34.04
2021-11-24,79,46.0,0.46,36.34
2021-11-25,60,46.0,0.46,27.6
2021-11-26,70,46.0,0.46,32.2
2021-11-27,68,46.0,0.46,31.28
2021-11-28,71,46.0,0.46,32.660000000000004
2021-11-29,71,46.0,0.46,32.660000000000004
2021-11-30,67,46.0,0.46,30.82
2021-12-01,55,47.0,0.47,25.849999999999998
2021-12-02,57,47.0,0.47,26.79
2021-12-03,52,47.0,0.47,24.439999999999998
2021-12-04,57,47.0,0.47,26.79
2021-12-05,51,47.0,0.47,23.97
2021-12-06,60,47.0,0.47,28.2
2021-12-07,64,47.0,0.47,30.08
2021-12-08,67,47.0,0.47,31.49
2021-12-09,62,47.0,0.47,29.139999999999997
2021-12-10,57,47.0,0.47,26.79
2021-12-11,56,47.0,0.47,26.32
2021-12-12,56,47.0,0.47,26.32
2021-12-13,55,47.0,0.47,25.849999999999998
2021-12-14,59,47.0,0.47,27.729999999999997
2021-12-15,58,47.0,0.47,27.259999999999998
2021-12-16,55,47.0,0.47,25.849999999999998
2021-12-17,58,47.0,0.47,27.259999999999998
2021-12-18,53,47.0,0.47,24.91
2021-12-19,93,47.0,0.47,43.71
2021-12-20,100,47.0,0.47,47.0
2021-12-21,81,47.0,0.47,38.07
2021-12-22,59,47.0,0.47,27.729999999999997
2021-12-23,60,47.0,0.47,28.2
2021-12-24,59,47.0,0.47,27.729999999999997
2021-12-25,62,47.0,0.47,29.139999999999997
2021-12-26,58,47.0,0.47,27.259999999999998
2021-12-27,62,47.0,0.47,29.139999999999997
2021-12-28,52,47.0,0.47,24.439999999999998
2021-12-29,56,47.0,0.47,26.32
2021-12-30,62,47.0,0.47,29.139999999999997
2021-12-31,56,47.0,0.47,26.32
2022-01-01,69,46.0,0.46,31.740000000000002
2022-01-02,62,46.0,0.46,28.52
2022-01-03,65,46.0,0.46,29.900000000000002
2022-01-04,96,46.0,0.46,44.160000000000004
2022-01-05,89,46.0,0.46,40.940000000000005
2022-01-06,73,46.0,0.46,33.58
2022-01-07,73,46.0,0.46,33.58
2022-01-08,71,46.0,0.46,32.660000000000004
2022-01-09,68,46.0,0.46,31.28
2022-01-10,62,46.0,0.46,28.52
2022-01-11,64,46.0,0.46,29.44
2022-01-12,70,46.0,0.46,32.2
2022-01-13,82,46.0,0.46,37.72
2022-01-14,73,46.0,0.46,33.58
2022-01-15,71,46.0,0.46,32.660000000000004
2022-01-16,88,46.0,0.46,40.480000000000004
2022-01-17,62,46.0,0.46,28.52
2022-01-18,65,46.0,0.46,29.900000000000002
2022-01-19,63,46.0,0.46,28.98
2022-01-20,69,46.0,0.46,31.740000000000002
2022-01-21,69,46.0,0.46,31.740000000000002
2022-01-22,74,46.0,0.46,34.04
2022-01-23,67,46.0,0.46,30.82
2022-01-24,100,46.0,0.46,46.0
2022-01-25,81,46.0,0.46,37.260000000000005
2022-01-26,65,46.0,0.46,29.900000000000002
2022-01-27,70,46.0,0.46,32.2
2022-01-28,75,46.0,0.46,34.5
2022-01-29,78,46.0,0.46,35.88
2022-01-30,85,46.0,0.46,39.1
2022-01-31,77,46.0,0.46,35.42
2022-02-01,81,48.0,0.48,38.879999999999995
2022-02-02,76,48.0,0.48,36.48
2022-02-03,77,48.0,0.48,36.96
2022-02-04,87,48.0,0.48,41.76
2022-02-05,89,48.0,0.48,42.72
2022-02-06,72,48.0,0.48,34.56
2022-02-07,74,48.0,0.48,35.519999999999996
2022-02-08,76,48.0,0.48,36.48
2022-02-09,79,48.0,0.48,37.92
2022-02-10,100,48.0,0.48,48.0
2022-02-11,76,48.0,0.48,36.48
2022-02-12,85,48.0,0.48,40.8
2022-02-13,86,48.0,0.48,41.28
2022-02-14,76,48.0,0.48,36.48
2022-02-15,77,48.0,0.48,36.96
2022-02-16,75,48.0,0.48,36.0
2022-02-17,76,48.0,0.48,36.48
2022-02-18,83,48.0,0.48,39.839999999999996
2022-02-19,73,48.0,0.48,35.04
2022-02-20,85,48.0,0.48,40.8
2022-02-21,74,48.0,0.48,35.519999999999996
2022-02-22,77,48.0,0.48,36.96
2022-02-23,73,48.0,0.48,35.04
2022-02-24,72,48.0,0.48,34.56
2022-02-25,74,48.0,0.48,35.519999999999996
2022-02-26,74,48.0,0.48,35.519999999999996
2022-02-27,73,48.0,0.48,35.04
2022-02-28,75,48.0,0.48,36.0
2022-03-01,80,47.0,0.47,37.599999999999994
2022-03-02,76,47.0,0.47,35.72
2022-03-03,90,47.0,0.47,42.3
2022-03-04,92,47.0,0.47,43.239999999999995
2022-03-05,90,47.0,0.47,42.3
2022-03-06,100,47.0,0.47,47.0
2022-03-07,90,47.0,0.47,42.3
2022-03-08,85,47.0,0.47,39.949999999999996
2022-03-09,89,47.0,0.47,41.83
2022-03-10,87,47.0,0.47,40.89
2022-03-11,92,47.0,0.47,43.239999999999995
2022-03-12,90,47.0,0.47,42.3
2022-03-13,88,47.0,0.47,41.36
2022-03-14,82,47.0,0.47,38.54
2022-03-15,87,47.0,0.47,40.89
2022-03-16,89,47.0,0.47,41.83
2022-03-17,86,47.0,0.47,40.419999999999995
2022-03-18,88,47.0,0.47,41.36
2022-03-19,84,47.0,0.47,39.48
2022-03-20,83,47.0,0.47,39.01
2022-03-21,87,47.0,0.47,40.89
2022-03-22,84,47.0,0.47,39.48
2022-03-23,87,47.0,0.47,40.89
2022-03-24,95,47.0,0.47,44.65
2022-03-25,85,47.0,0.47,39.949999999999996
2022-03-26,89,47.0,0.47,41.83
2022-03-27,98,47.0,0.47,46.059999999999995
2022-03-28,82,47.0,0.47,38.54
2022-03-29,85,47.0,0.47,39.949999999999996
2022-03-30,82,47.0,0.47,38.54
2022-03-31,85,47.0,0.47,39.949999999999996
2022-04-01,100,48.0,0.48,48.0
2022-04-02,82,48.0,0.48,39.36
2022-04-03,88,48.0,0.48,42.239999999999995
2022-04-04,78,48.0,0.48,37.44
2022-04-05,71,48.0,0.48,34.08
2022-04-06,73,48.0,0.48,35.04
2022-04-07,80,48.0,0.48,38.4
2022-04-08,82,48.0,0.48,39.36
2022-04-09,72,48.0,0.48,34.56
2022-04-10,87,48.0,0.48,41.76
2022-04-11,89,48.0,0.48,42.72
2022-04-12,85,48.0,0.48,40.8
2022-04-13,78,48.0,0.48,37.44
2022-04-14,81,48.0,0.48,38.879999999999995
2022-04-15,86,48.0,0.48,41.28
2022-04-16,76,48.0,0.48,36.48
2022-04-17,80,48.0,0.48,38.4
2022-04-18,77,48.0,0.48,36.96
2022-04-19,75,48.0,0.48,36.0
2022-04-20,80,48.0,0.48,38.4
2022-04-21,77,48.0,0.48,36.96
2022-04-22,78,48.0,0.48,37.44
2022-04-23,91,48.0,0.48,43.68
2022-04-24,97,48.0,0.48,46.559999999999995
2022-04-25,95,48.0,0.48,45.6
2022-04-26,83,48.0,0.48,39.839999999999996
2022-04-27,82,48.0,0.48,39.36
2022-04-28,81,48.0,0.48,38.879999999999995
2022-04-29,79,48.0,0.48,37.92
2022-04-30,89,48.0,0.48,42.72
2022-05-01,80,54.0,0.54,43.2
2022-05-02,81,54.0,0.54,43.74
2022-05-03,81,54.0,0.54,43.74
2022-05-04,65,54.0,0.54,35.1
2022-05-05,65,54.0,0.54,35.1
2022-05-06,62,54.0,0.54,33.480000000000004
2022-05-07,73,54.0,0.54,39.42
2022-05-08,92,54.0,0.54,49.68000000000001
2022-05-09,67,54.0,0.54,36.18
2022-05-10,100,54.0,0.54,54.0
2022-05-11,78,54.0,0.54,42.120000000000005
2022-05-12,65,54.0,0.54,35.1
2022-05-13,70,54.0,0.54,37.800000000000004
2022-05-14,66,54.0,0.54,35.64
2022-05-15,75,54.0,0.54,40.5
2022-05-16,66,54.0,0.54,35.64
2022-05-17,70,54.0,0.54,37.800000000000004
2022-05-18,66,54.0,0.54,35.64
2022-05-19,66,54.0,0.54,35.64
2022-05-20,65,54.0,0.54,35.1
2022-05-21,68,54.0,0.54,36.72
2022-05-22,59,54.0,0.54,31.860000000000003
2022-05-23,59,54.0,0.54,31.860000000000003
2022-05-24,61,54.0,0.54,32.940000000000005
2022-05-25,65,54.0,0.54,35.1
2022-05-26,63,54.0,0.54,34.02
2022-05-27,69,54.0,0.54,37.260000000000005
2022-05-28,62,54.0,0.54,33.480000000000004
2022-05-29,70,54.0,0.54,37.800000000000004
2022-05-30,68,54.0,0.54,36.72
2022-05-31,60,54.0,0.54,32.400000000000006
2022-06-01,76,48.0,0.48,36.48
2022-06-02,73,48.0,0.48,35.04
2022-06-03,75,48.0,0.48,36.0
2022-06-04,76,48.0,0.48,36.48
2022-06-05,100,48.0,0.48,48.0
2022-06-06,74,48.0,0.48,35.519999999999996
2022-06-07,78,48.0,0.48,37.44
2022-06-08,69,48.0,0.48,33.12
2022-06-09,78,48.0,0.48,37.44
2022-06-10,82,48.0,0.48,39.36
2022-06-11,68,48.0,0.48,32.64
2022-06-12,89,48.0,0.48,42.72
2022-06-13,73,48.0,0.48,35.04
2022-06-14,80,48.0,0.48,38.4
2022-06-15,72,48.0,0.48,34.56
2022-06-16,69,48.0,0.48,33.12
2022-06-17,71,48.0,0.48,34.08
2022-06-18,76,48.0,0.48,36.48
2022-06-19,86,48.0,0.48,41.28
2022-06-20,68,48.0,0.48,32.64
2022-06-21,65,48.0,0.48,31.2
2022-06-22,70,48.0,0.48,33.6
2022-06-23,71,48.0,0.48,34.08
2022-06-24,78,48.0,0.48,37.44
2022-06-25,80,48.0,0.48,38.4
2022-06-26,77,48.0,0.48,36.96
2022-06-27,75,48.0,0.48,36.0
2022-06-28,67,48.0,0.48,32.16
2022-06-29,73,48.0,0.48,35.04
2022-06-30,69,48.0,0.48,33.12
2022-07-01,86,46.0,0.46,39.56
2022-07-02,83,46.0,0.46,38.18
2022-07-03,87,46.0,0.46,40.02
2022-07-04,77,46.0,0.46,35.42
2022-07-05,90,46.0,0.46,41.4
2022-07-06,87,46.0,0.46,40.02
2022-07-07,81,46.0,0.46,37.260000000000005
2022-07-08,83,46.0,0.46,38.18
2022-07-09,75,46.0,0.46,34.5
2022-07-10,79,46.0,0.46,36.34
2022-07-11,87,46.0,0.46,40.02
2022-07-12,80,46.0,0.46,36.800000000000004
2022-07-13,86,46.0,0.46,39.56
2022-07-14,90,46.0,0.46,41.4
2022-07-15,86,46.0,0.46,39.56
2022-07-16,81,46.0,0.46,37.260000000000005
2022-07-17,87,46.0,0.46,40.02
2022-07-18,94,46.0,0.46,43.24
2022-07-19,92,46.0,0.46,42.32
2022-07-20,82,46.0,0.46,37.72
2022-07-21,86,46.0,0.46,39.56
2022-07-22,92,46.0,0.46,42.32
2022-07-23,89,46.0,0.46,40.940000000000005
2022-07-24,91,46.0,0.46,41.86
2022-07-25,93,46.0,0.46,42.78
2022-07-26,99,46.0,0.46,45.54
2022-07-27,88,46.0,0.46,40.480000000000004
2022-07-28,83,46.0,0.46,38.18
2022-07-29,95,46.0,0.46,43.7
2022-07-30,95,46.0,0.46,43.7
2022-07-31,100,46.0,0.46,46.0
2022-08-01,50,48.0,0.48,24.0
2022-08-02,43,48.0,0.48,20.64
2022-08-03,47,48.0,0.48,22.56
2022-08-04,44,48.0,0.48,21.119999999999997
2022-08-05,46,48.0,0.48,22.08
2022-08-06,46,48.0,0.48,22.08
2022-08-07,49,48.0,0.48,23.52
2022-08-08,45,48.0,0.48,21.599999999999998
2022-08-09,43,48.0,0.48,20.64
2022-08-10,46,48.0,0.48,22.08
2022-08-11,44,48.0,0.48,21.119999999999997
2022-08-12,44,48.0,0.48,21.119999999999997
2022-08-13,42,48.0,0.48,20.16
2022-08-14,50,48.0,0.48,24.0
2022-08-15,46,48.0,0.48,22.08
2022-08-16,43,48.0,0.48,20.64
2022-08-17,40,48.0,0.48,19.2
2022-08-18,47,48.0,0.48,22.56
2022-08-19,47,48.0,0.48,22.56
2022-08-20,46,48.0,0.48,22.08
2022-08-21,100,48.0,0.48,48.0
2022-08-22,66,48.0,0.48,31.68
2022-08-23,49,48.0,0.48,23.52
2022-08-24,43,48.0,0.48,20.64
2022-08-25,40,48.0,0.48,19.2
2022-08-26,45,48.0,0.48,21.599999999999998
2022-08-27,46,48.0,0.48,22.08
2022-08-28,51,48.0,0.48,24.48
2022-08-29,46,48.0,0.48,22.08
2022-08-30,44,48.0,0.48,21.119999999999997
2022-08-31,39,48.0,0.48,18.72
2022-09-01,88,41.0,0.41,36.08
2022-09-02,92,41.0,0.41,37.72
2022-09-03,98,41.0,0.41,40.18
2022-09-04,100,41.0,0.41,41.0
2022-09-05,95,41.0,0.41,38.949999999999996
2022-09-06,79,41.0,0.41,32.39
2022-09-07,89,41.0,0.41,36.489999999999995
2022-09-08,80,41.0,0.41,32.8
2022-09-09,80,41.0,0.41,32.8
2022-09-10,94,41.0,0.41,38.54
2022-09-11,94,41.0,0.41,38.54
2022-09-12,91,41.0,0.41,37.309999999999995
2022-09-13,84,41.0,0.41,34.44
2022-09-14,91,41.0,0.41,37.309999999999995
2022-09-15,93,41.0,0.41,38.129999999999995
2022-09-16,82,41.0,0.41,33.62
2022-09-17,88,41.0,0.41,36.08
2022-09-18,92,41.0,0.41,37.72
2022-09-19,80,41.0,0.41,32.8
2022-09-20,81,41.0,0.41,33.21
2022-09-21,83,41.0,0.41,34.03
2022-09-22,89,41.0,0.41,36.489999999999995
2022-09-23,89,41.0,0.41,36.489999999999995
2022-09-24,91,41.0,0.41,37.309999999999995
2022-09-25,84,41.0,0.41,34.44
2022-09-26,86,41.0,0.41,35.26
2022-09-27,90,41.0,0.41,36.9
2022-09-28,88,41.0,0.41,36.08
2022-09-29,94,41.0,0.41,38.54
2022-09-30,95,41.0,0.41,38.949999999999996
2022-10-01,88,44.0,0.44,38.72
2022-10-02,83,44.0,0.44,36.52
2022-10-03,85,44.0,0.44,37.4
2022-10-04,81,44.0,0.44,35.64
2022-10-05,81,44.0,0.44,35.64
2022-10-06,86,44.0,0.44,37.84
2022-10-07,83,44.0,0.44,36.52
2022-10-08,75,44.0,0.44,33.0
2022-10-09,87,44.0,0.44,38.28
2022-10-10,83,44.0,0.44,36.52
2022-10-11,76,44.0,0.44,33.44
2022-10-12,85,44.0,0.44,37.4
2022-10-13,82,44.0,0.44,36.08
2022-10-14,86,44.0,0.44,37.84
2022-10-15,86,44.0,0.44,37.84
2022-10-16,97,44.0,0.44,42.68
2022-10-17,86,44.0,0.44,37.84
2022-10-18,84,44.0,0.44,36.96
2022-10-19,88,44.0,0.44,38.72
2022-10-20,86,44.0,0.44,37.84
2022-10-21,88,44.0,0.44,38.72
2022-10-22,95,44.0,0.44,41.8
2022-10-23,100,44.0,0.44,44.0
2022-10-24,89,44.0,0.44,39.160000000000004
2022-10-25,94,44.0,0.44,41.36
2022-10-26,83,44.0,0.44,36.52
2022-10-27,83,44.0,0.44,36.52
2022-10-28,86,44.0,0.44,37.84
2022-10-29,79,44.0,0.44,34.76
2022-10-30,86,44.0,0.44,37.84
2022-10-31,87,44.0,0.44,38.28
2022-11-01,65,40.0,0.4,26.0
2022-11-02,66,40.0,0.4,26.400000000000002
2022-11-03,65,40.0,0.4,26.0
2022-11-04,65,40.0,0.4,26.0
2022-11-05,60,40.0,0.4,24.0
2022-11-06,65,40.0,0.4,26.0
2022-11-07,64,40.0,0.4,25.6
2022-11-08,55,40.0,0.4,22.0
2022-11-09,56,40.0,0.4,22.400000000000002
2022-11-10,60,40.0,0.4,24.0
2022-11-11,66,40.0,0.4,26.400000000000002
2022-11-12,62,40.0,0.4,24.8
2022-11-13,89,40.0,0.4,35.6
2022-11-14,66,40.0,0.4,26.400000000000002
2022-11-15,59,40.0,0.4,23.6
2022-11-16,63,40.0,0.4,25.200000000000003
2022-11-17,63,40.0,0.4,25.200000000000003
2022-11-18,72,40.0,0.4,28.8
2022-11-19,82,40.0,0.4,32.800000000000004
2022-11-20,100,40.0,0.4,40.0
2022-11-21,82,40.0,0.4,32.800000000000004
2022-11-22,63,40.0,0.4,25.200000000000003
2022-11-23,73,40.0,0.4,29.200000000000003
2022-11-24,64,40.0,0.4,25.6
2022-11-25,57,40.0,0.4,22.8
2022-11-26,59,40.0,0.4,23.6
2022-11-27,77,40.0,0.4,30.8
2022-11-28,60,40.0,0.4,24.0
2022-11-29,65,40.0,0.4,26.0
2022-11-30,66,40.0,0.4,26.400000000000002
2022-12-01,82,40.0,0.4,32.800000000000004
2022-12-02,81,40.0,0.4,32.4
2022-12-03,72,40.0,0.4,28.8
2022-12-04,84,40.0,0.4,33.6
2022-12-05,81,40.0,0.4,32.4
2022-12-06,84,40.0,0.4,33.6
2022-12-07,77,40.0,0.4,30.8
2022-12-08,89,40.0,0.4,35.6
2022-12-09,73,40.0,0.4,29.200000000000003
2022-12-10,85,40.0,0.4,34.0
2022-12-11,87,40.0,0.4,34.800000000000004
2022-12-12,90,40.0,0.4,36.0
2022-12-13,89,40.0,0.4,35.6
2022-12-14,83,40.0,0.4,33.2
2022-12-15,84,40.0,0.4,33.6
2022-12-16,89,40.0,0.4,35.6
2022-12-17,84,40.0,0.4,33.6
2022-12-18,81,40.0,0.4,32.4
2022-12-19,86,40.0,0.4,34.4
2022-12-20,83,40.0,0.4,33.2
2022-12-21,88,40.0,0.4,35.2
2022-12-22,81,40.0,0.4,32.4
2022-12-23,82,40.0,0.4,32.800000000000004
2022-12-24,76,40.0,0.4,30.400000000000002
2022-12-25,94,40.0,0.4,37.6
2022-12-26,86,40.0,0.4,34.4
2022-12-27,93,40.0,0.4,37.2
2022-12-28,93,40.0,0.4,37.2
2022-12-29,88,40.0,0.4,35.2
2022-12-30,100,40.0,0.4,40.0
2022-12-31,98,40.0,0.4,39.2
2023-01-01,87,42.0,0.42,36.54
2023-01-02,76,42.0,0.42,31.919999999999998
2023-01-03,81,42.0,0.42,34.019999999999996
2023-01-04,79,42.0,0.42,33.18
2023-01-05,82,42.0,0.42,34.44
2023-01-06,82,42.0,0.42,34.44
2023-01-07,81,42.0,0.42,34.019999999999996
2023-01-08,89,42.0,0.42,37.379999999999995
2023-01-09,89,42.0,0.42,37.379999999999995
2023-01-10,80,42.0,0.42,33.6
2023-01-11,71,42.0,0.42,29.82
2023-01-12,78,42.0,0.42,32.76
2023-01-13,79,42.0,0.42,33.18
2023-01-14,99,42.0,0.42,41.58
2023-01-15,80,42.0,0.42,33.6
2023-01-16,100,42.0,0.42,42.0
2023-01-17,80,42.0,0.42,33.6
2023-01-18,90,42.0,0.42,37.8
2023-01-19,88,42.0,0.42,36.96
2023-01-20,82,42.0,0.42,34.44
2023-01-21,85,42.0,0.42,35.699999999999996
2023-01-22,83,42.0,0.42,34.86
2023-01-23,74,42.0,0.42,31.08
2023-01-24,85,42.0,0.42,35.699999999999996
2023-01-25,78,42.0,0.42,32.76
2023-01-26,78,42.0,0.42,32.76
2023-01-27,79,42.0,0.42,33.18
2023-01-28,85,42.0,0.42,35.699999999999996
2023-01-29,86,42.0,0.42,36.12
2023-01-30,76,42.0,0.42,31.919999999999998
2023-01-31,74,42.0,0.42,31.08
2023-02-01,83,47.0,0.47,39.01
2023-02-02,89,47.0,0.47,41.83
2023-02-03,100,47.0,0.47,47.0
2023-02-04,81,47.0,0.47,38.07
2023-02-05,86,47.0,0.47,40.419999999999995
2023-02-06,89,47.0,0.47,41.83
2023-02-07,85,47.0,0.47,39.949999999999996
2023-02-08,84,47.0,0.47,39.48
2023-02-09,81,47.0,0.47,38.07
2023-02-10,83,47.0,0.47,39.01
2023-02-11,79,47.0,0.47,37.129999999999995
2023-02-12,90,47.0,0.47,42.3
2023-02-13,75,47.0,0.47,35.25
2023-02-14,89,47.0,0.47,41.83
2023-02-15,87,47.0,0.47,40.89
2023-02-16,86,47.0,0.47,40.419999999999995
2023-02-17,83,47.0,0.47,39.01
2023-02-18,71,47.0,0.47,33.37
2023-02-19,91,47.0,0.47,42.769999999999996
2023-02-20,89,47.0,0.47,41.83
2023-02-21,88,47.0,0.47,41.36
2023-02-22,93,47.0,0.47,43.71
2023-02-23,98,47.0,0.47,46.059999999999995
2023-02-24,94,47.0,0.47,44.18
2023-02-25,95,47.0,0.47,44.65
2023-02-26,93,47.0,0.47,43.71
2023-02-27,87,47.0,0.47,40.89
2023-02-28,89,47.0,0.47,41.83
2023-03-01,75,43.0,0.43,32.25
2023-03-02,88,43.0,0.43,37.839999999999996
2023-03-03,77,43.0,0.43,33.11
2023-03-04,74,43.0,0.43,31.82
2023-03-05,100,43.0,0.43,43.0
2023-03-06,73,43.0,0.43,31.39
2023-03-07,74,43.0,0.43,31.82
2023-03-08,71,43.0,0.43,30.53
2023-03-09,80,43.0,0.43,34.4
2023-03-10,79,43.0,0.43,33.97
2023-03-11,72,43.0,0.43,30.96
2023-03-12,81,43.0,0.43,34.83
