date,Intel Stock Price_unscaled,Intel Stock Price_monthly,scale,Intel Stock Price
2019-04-11,34,47.0,0.47,15.979999999999999
2019-04-12,53,47.0,0.47,24.91
2019-04-13,0,47.0,0.47,0.0
2019-04-14,0,47.0,0.47,0.0
2019-04-15,27,47.0,0.47,12.69
2019-04-16,46,47.0,0.47,21.619999999999997
2019-04-17,75,47.0,0.47,35.25
2019-04-18,40,47.0,0.47,18.799999999999997
2019-04-19,31,47.0,0.47,14.569999999999999
2019-04-20,19,47.0,0.47,8.93
2019-04-21,0,47.0,0.47,0.0
2019-04-22,35,47.0,0.47,16.45
2019-04-23,44,47.0,0.47,20.68
2019-04-24,40,47.0,0.47,18.799999999999997
2019-04-25,49,47.0,0.47,23.029999999999998
2019-04-26,100,47.0,0.47,47.0
2019-04-27,33,47.0,0.47,15.51
2019-04-28,34,47.0,0.47,15.979999999999999
2019-04-29,53,47.0,0.47,24.91
2019-04-30,33,47.0,0.47,15.51
2019-05-01,68,50.0,0.5,34.0
2019-05-02,40,50.0,0.5,20.0
2019-05-03,44,50.0,0.5,22.0
2019-05-04,16,50.0,0.5,8.0
2019-05-05,18,50.0,0.5,9.0
2019-05-06,61,50.0,0.5,30.5
2019-05-07,77,50.0,0.5,38.5
2019-05-08,60,50.0,0.5,30.0
2019-05-09,72,50.0,0.5,36.0
2019-05-10,89,50.0,0.5,44.5
2019-05-11,16,50.0,0.5,8.0
2019-05-12,13,50.0,0.5,6.5
2019-05-13,73,50.0,0.5,36.5
2019-05-14,68,50.0,0.5,34.0
2019-05-15,58,50.0,0.5,29.0
2019-05-16,52,50.0,0.5,26.0
2019-05-17,66,50.0,0.5,33.0
2019-05-18,0,50.0,0.5,0.0
2019-05-19,12,50.0,0.5,6.0
2019-05-20,68,50.0,0.5,34.0
2019-05-21,100,50.0,0.5,50.0
2019-05-22,50,50.0,0.5,25.0
2019-05-23,54,50.0,0.5,27.0
2019-05-24,69,50.0,0.5,34.5
2019-05-25,42,50.0,0.5,21.0
2019-05-26,32,50.0,0.5,16.0
2019-05-27,34,50.0,0.5,17.0
2019-05-28,50,50.0,0.5,25.0
2019-05-29,21,50.0,0.5,10.5
2019-05-30,43,50.0,0.5,21.5
2019-05-31,79,50.0,0.5,39.5
2019-06-01,0,36.0,0.36,0.0
2019-06-02,16,36.0,0.36,5.76
2019-06-03,53,36.0,0.36,19.08
2019-06-04,37,36.0,0.36,13.32
2019-06-05,71,36.0,0.36,25.56
2019-06-06,100,36.0,0.36,36.0
2019-06-07,53,36.0,0.36,19.08
2019-06-08,10,36.0,0.36,3.5999999999999996
2019-06-09,31,36.0,0.36,11.16
2019-06-10,39,36.0,0.36,14.04
2019-06-11,62,36.0,0.36,22.32
2019-06-12,57,36.0,0.36,20.52
2019-06-13,23,36.0,0.36,8.28
2019-06-14,21,36.0,0.36,7.56
2019-06-15,17,36.0,0.36,6.12
2019-06-16,35,36.0,0.36,12.6
2019-06-17,0,36.0,0.36,0.0
2019-06-18,70,36.0,0.36,25.2
2019-06-19,78,36.0,0.36,28.08
2019-06-20,10,36.0,0.36,3.5999999999999996
2019-06-21,51,36.0,0.36,18.36
2019-06-22,14,36.0,0.36,5.04
2019-06-23,0,36.0,0.36,0.0
2019-06-24,0,36.0,0.36,0.0
2019-06-25,36,36.0,0.36,12.959999999999999
2019-06-26,0,36.0,0.36,0.0
2019-06-27,72,36.0,0.36,25.919999999999998
2019-06-28,21,36.0,0.36,7.56
2019-06-29,11,36.0,0.36,3.96
2019-06-30,14,36.0,0.36,5.04
2019-07-01,35,38.0,0.38,13.3
2019-07-02,41,38.0,0.38,15.58
2019-07-03,39,38.0,0.38,14.82
2019-07-04,0,38.0,0.38,0.0
2019-07-05,27,38.0,0.38,10.26
2019-07-06,10,38.0,0.38,3.8
2019-07-07,10,38.0,0.38,3.8
2019-07-08,23,38.0,0.38,8.74
2019-07-09,8,38.0,0.38,3.04
2019-07-10,33,38.0,0.38,12.540000000000001
2019-07-11,40,38.0,0.38,15.2
2019-07-12,52,38.0,0.38,19.76
2019-07-13,0,38.0,0.38,0.0
2019-07-14,11,38.0,0.38,4.18
2019-07-15,25,38.0,0.38,9.5
2019-07-16,40,38.0,0.38,15.2
2019-07-17,27,38.0,0.38,10.26
2019-07-18,40,38.0,0.38,15.2
2019-07-19,34,38.0,0.38,12.92
2019-07-20,0,38.0,0.38,0.0
2019-07-21,18,38.0,0.38,6.84
2019-07-22,41,38.0,0.38,15.58
2019-07-23,27,38.0,0.38,10.26
2019-07-24,66,38.0,0.38,25.080000000000002
2019-07-25,54,38.0,0.38,20.52
2019-07-26,100,38.0,0.38,38.0
2019-07-27,26,38.0,0.38,9.88
2019-07-28,21,38.0,0.38,7.98
2019-07-29,35,38.0,0.38,13.3
2019-07-30,22,38.0,0.38,8.36
2019-07-31,22,38.0,0.38,8.36
2019-08-01,100,34.0,0.34,34.0
2019-08-02,0,34.0,0.34,0.0
2019-08-03,60,34.0,0.34,20.400000000000002
2019-08-04,23,34.0,0.34,7.82
2019-08-05,70,34.0,0.34,23.8
2019-08-06,29,34.0,0.34,9.860000000000001
2019-08-07,51,34.0,0.34,17.34
2019-08-08,53,34.0,0.34,18.02
2019-08-09,70,34.0,0.34,23.8
2019-08-10,50,34.0,0.34,17.0
2019-08-11,41,34.0,0.34,13.940000000000001
2019-08-12,34,34.0,0.34,11.56
2019-08-13,40,34.0,0.34,13.600000000000001
2019-08-14,57,34.0,0.34,19.380000000000003
2019-08-15,53,34.0,0.34,18.02
2019-08-16,72,34.0,0.34,24.48
2019-08-17,0,34.0,0.34,0.0
2019-08-18,0,34.0,0.34,0.0
2019-08-19,21,34.0,0.34,7.140000000000001
2019-08-20,57,34.0,0.34,19.380000000000003
2019-08-21,91,34.0,0.34,30.94
2019-08-22,61,34.0,0.34,20.740000000000002
2019-08-23,30,34.0,0.34,10.200000000000001
2019-08-24,0,34.0,0.34,0.0
2019-08-25,15,34.0,0.34,5.1000000000000005
2019-08-26,66,34.0,0.34,22.44
2019-08-27,78,34.0,0.34,26.520000000000003
2019-08-28,90,34.0,0.34,30.6
2019-08-29,62,34.0,0.34,21.080000000000002
2019-08-30,17,34.0,0.34,5.78
2019-08-31,0,34.0,0.34,0.0
2019-09-01,0,29.0,0.29,0.0
2019-09-02,33,29.0,0.29,9.569999999999999
2019-09-03,93,29.0,0.29,26.97
2019-09-04,64,29.0,0.29,18.56
2019-09-05,51,29.0,0.29,14.79
2019-09-06,75,29.0,0.29,21.75
2019-09-07,0,29.0,0.29,0.0
2019-09-08,0,29.0,0.29,0.0
2019-09-09,71,29.0,0.29,20.59
2019-09-10,100,29.0,0.29,28.999999999999996
2019-09-11,37,29.0,0.29,10.729999999999999
2019-09-12,59,29.0,0.29,17.11
2019-09-13,88,29.0,0.29,25.52
2019-09-14,15,29.0,0.29,4.35
2019-09-15,0,29.0,0.29,0.0
2019-09-16,60,29.0,0.29,17.4
2019-09-17,28,29.0,0.29,8.12
2019-09-18,65,29.0,0.29,18.849999999999998
2019-09-19,68,29.0,0.29,19.72
2019-09-20,62,29.0,0.29,17.98
2019-09-21,0,29.0,0.29,0.0
2019-09-22,18,29.0,0.29,5.22
2019-09-23,80,29.0,0.29,23.2
2019-09-24,44,29.0,0.29,12.76
2019-09-25,62,29.0,0.29,17.98
2019-09-26,79,29.0,0.29,22.91
2019-09-27,74,29.0,0.29,21.459999999999997
2019-09-28,0,29.0,0.29,0.0
2019-09-29,0,29.0,0.29,0.0
2019-09-30,52,29.0,0.29,15.079999999999998
2019-10-01,78,34.0,0.34,26.520000000000003
2019-10-02,49,34.0,0.34,16.66
2019-10-03,49,34.0,0.34,16.66
2019-10-04,17,34.0,0.34,5.78
2019-10-05,23,34.0,0.34,7.82
2019-10-06,0,34.0,0.34,0.0
2019-10-07,21,34.0,0.34,7.140000000000001
2019-10-08,39,34.0,0.34,13.260000000000002
2019-10-09,41,34.0,0.34,13.940000000000001
2019-10-10,49,34.0,0.34,16.66
2019-10-11,55,34.0,0.34,18.700000000000003
2019-10-12,0,34.0,0.34,0.0
2019-10-13,0,34.0,0.34,0.0
2019-10-14,56,34.0,0.34,19.040000000000003
2019-10-15,67,34.0,0.34,22.78
2019-10-16,12,34.0,0.34,4.08
2019-10-17,57,34.0,0.34,19.380000000000003
2019-10-18,48,34.0,0.34,16.32
2019-10-19,0,34.0,0.34,0.0
2019-10-20,0,34.0,0.34,0.0
2019-10-21,58,34.0,0.34,19.720000000000002
2019-10-22,51,34.0,0.34,17.34
2019-10-23,81,34.0,0.34,27.540000000000003
2019-10-24,99,34.0,0.34,33.660000000000004
2019-10-25,100,34.0,0.34,34.0
2019-10-26,0,34.0,0.34,0.0
2019-10-27,39,34.0,0.34,13.260000000000002
2019-10-28,87,34.0,0.34,29.580000000000002
2019-10-29,85,34.0,0.34,28.900000000000002
2019-10-30,41,34.0,0.34,13.940000000000001
2019-10-31,67,34.0,0.34,22.78
2019-11-01,54,36.0,0.36,19.439999999999998
2019-11-02,42,36.0,0.36,15.12
2019-11-03,0,36.0,0.36,0.0
2019-11-04,69,36.0,0.36,24.84
2019-11-05,100,36.0,0.36,36.0
2019-11-06,63,36.0,0.36,22.68
2019-11-07,55,36.0,0.36,19.8
2019-11-08,85,36.0,0.36,30.599999999999998
2019-11-09,22,36.0,0.36,7.92
2019-11-10,0,36.0,0.36,0.0
2019-11-11,37,36.0,0.36,13.32
2019-11-12,88,36.0,0.36,31.68
2019-11-13,60,36.0,0.36,21.599999999999998
2019-11-14,46,36.0,0.36,16.56
2019-11-15,33,36.0,0.36,11.879999999999999
2019-11-16,0,36.0,0.36,0.0
2019-11-17,0,36.0,0.36,0.0
2019-11-18,60,36.0,0.36,21.599999999999998
2019-11-19,46,36.0,0.36,16.56
2019-11-20,77,36.0,0.36,27.72
2019-11-21,63,36.0,0.36,22.68
2019-11-22,38,36.0,0.36,13.68
2019-11-23,0,36.0,0.36,0.0
2019-11-24,16,36.0,0.36,5.76
2019-11-25,56,36.0,0.36,20.16
2019-11-26,40,36.0,0.36,14.399999999999999
2019-11-27,0,36.0,0.36,0.0
2019-11-28,22,36.0,0.36,7.92
2019-11-29,33,36.0,0.36,11.879999999999999
2019-11-30,0,36.0,0.36,0.0
2019-12-01,27,34.0,0.34,9.180000000000001
2019-12-02,51,34.0,0.34,17.34
2019-12-03,100,34.0,0.34,34.0
2019-12-04,67,34.0,0.34,22.78
2019-12-05,30,34.0,0.34,10.200000000000001
2019-12-06,78,34.0,0.34,26.520000000000003
2019-12-07,0,34.0,0.34,0.0
2019-12-08,0,34.0,0.34,0.0
2019-12-09,30,34.0,0.34,10.200000000000001
2019-12-10,23,34.0,0.34,7.82
2019-12-11,29,34.0,0.34,9.860000000000001
2019-12-12,75,34.0,0.34,25.500000000000004
2019-12-13,72,34.0,0.34,24.48
2019-12-14,19,34.0,0.34,6.460000000000001
2019-12-15,0,34.0,0.34,0.0
2019-12-16,22,34.0,0.34,7.48
2019-12-17,97,34.0,0.34,32.980000000000004
2019-12-18,45,34.0,0.34,15.3
2019-12-19,66,34.0,0.34,22.44
2019-12-20,46,34.0,0.34,15.64
2019-12-21,40,34.0,0.34,13.600000000000001
2019-12-22,28,34.0,0.34,9.520000000000001
2019-12-23,48,34.0,0.34,16.32
2019-12-24,94,34.0,0.34,31.96
2019-12-25,15,34.0,0.34,5.1000000000000005
2019-12-26,45,34.0,0.34,15.3
2019-12-27,97,34.0,0.34,32.980000000000004
2019-12-28,23,34.0,0.34,7.82
2019-12-29,17,34.0,0.34,5.78
2019-12-30,61,34.0,0.34,20.740000000000002
2019-12-31,64,34.0,0.34,21.76
2020-01-01,16,54.0,0.54,8.64
2020-01-02,60,54.0,0.54,32.400000000000006
2020-01-03,25,54.0,0.54,13.5
2020-01-04,12,54.0,0.54,6.48
2020-01-05,0,54.0,0.54,0.0
2020-01-06,35,54.0,0.54,18.900000000000002
2020-01-07,23,54.0,0.54,12.420000000000002
2020-01-08,39,54.0,0.54,21.060000000000002
2020-01-09,22,54.0,0.54,11.88
2020-01-10,18,54.0,0.54,9.72
2020-01-11,11,54.0,0.54,5.94
2020-01-12,0,54.0,0.54,0.0
2020-01-13,14,54.0,0.54,7.5600000000000005
2020-01-14,27,54.0,0.54,14.580000000000002
2020-01-15,26,54.0,0.54,14.040000000000001
2020-01-16,27,54.0,0.54,14.580000000000002
2020-01-17,17,54.0,0.54,9.18
2020-01-18,0,54.0,0.54,0.0
2020-01-19,0,54.0,0.54,0.0
2020-01-20,7,54.0,0.54,3.7800000000000002
2020-01-21,26,54.0,0.54,14.040000000000001
2020-01-22,31,54.0,0.54,16.740000000000002
2020-01-23,61,54.0,0.54,32.940000000000005
2020-01-24,100,54.0,0.54,54.0
2020-01-25,40,54.0,0.54,21.6
2020-01-26,15,54.0,0.54,8.100000000000001
2020-01-27,53,54.0,0.54,28.62
2020-01-28,38,54.0,0.54,20.520000000000003
2020-01-29,63,54.0,0.54,34.02
2020-01-30,40,54.0,0.54,21.6
2020-01-31,35,54.0,0.54,18.900000000000002
2020-02-01,0,51.0,0.51,0.0
2020-02-02,26,51.0,0.51,13.26
2020-02-03,68,51.0,0.51,34.68
2020-02-04,61,51.0,0.51,31.11
2020-02-05,98,51.0,0.51,49.980000000000004
2020-02-06,68,51.0,0.51,34.68
2020-02-07,59,51.0,0.51,30.09
2020-02-08,32,51.0,0.51,16.32
2020-02-09,21,51.0,0.51,10.71
2020-02-10,55,51.0,0.51,28.05
2020-02-11,86,51.0,0.51,43.86
2020-02-12,66,51.0,0.51,33.660000000000004
2020-02-13,79,51.0,0.51,40.29
2020-02-14,85,51.0,0.51,43.35
2020-02-15,19,51.0,0.51,9.69
2020-02-16,0,51.0,0.51,0.0
2020-02-17,0,51.0,0.51,0.0
2020-02-18,62,51.0,0.51,31.62
2020-02-19,60,51.0,0.51,30.6
2020-02-20,30,51.0,0.51,15.3
2020-02-21,64,51.0,0.51,32.64
2020-02-22,16,51.0,0.51,8.16
2020-02-23,22,51.0,0.51,11.22
2020-02-24,46,51.0,0.51,23.46
2020-02-25,74,51.0,0.51,37.74
2020-02-26,66,51.0,0.51,33.660000000000004
2020-02-27,100,51.0,0.51,51.0
2020-02-28,83,51.0,0.51,42.33
2020-02-29,45,51.0,0.51,22.95
2020-03-01,23,81.0,0.81,18.630000000000003
2020-03-02,49,81.0,0.81,39.690000000000005
2020-03-03,39,81.0,0.81,31.590000000000003
2020-03-04,53,81.0,0.81,42.93
2020-03-05,58,81.0,0.81,46.980000000000004
2020-03-06,55,81.0,0.81,44.550000000000004
2020-03-07,18,81.0,0.81,14.580000000000002
2020-03-08,16,81.0,0.81,12.96
2020-03-09,76,81.0,0.81,61.56
2020-03-10,51,81.0,0.81,41.31
2020-03-11,62,81.0,0.81,50.220000000000006
2020-03-12,98,81.0,0.81,79.38000000000001
2020-03-13,100,81.0,0.81,81.0
2020-03-14,53,81.0,0.81,42.93
2020-03-15,17,81.0,0.81,13.770000000000001
2020-03-16,63,81.0,0.81,51.03
2020-03-17,81,81.0,0.81,65.61
2020-03-18,67,81.0,0.81,54.27
2020-03-19,75,81.0,0.81,60.75000000000001
2020-03-20,73,81.0,0.81,59.13
2020-03-21,15,81.0,0.81,12.15
2020-03-22,32,81.0,0.81,25.92
2020-03-23,82,81.0,0.81,66.42
2020-03-24,66,81.0,0.81,53.46
2020-03-25,87,81.0,0.81,70.47
2020-03-26,91,81.0,0.81,73.71000000000001
2020-03-27,69,81.0,0.81,55.89
2020-03-28,31,81.0,0.81,25.110000000000003
2020-03-29,26,81.0,0.81,21.060000000000002
2020-03-30,64,81.0,0.81,51.84
2020-03-31,78,81.0,0.81,63.18000000000001
2020-04-01,49,67.0,0.67,32.830000000000005
2020-04-02,71,67.0,0.67,47.57
2020-04-03,60,67.0,0.67,40.2
2020-04-04,20,67.0,0.67,13.4
2020-04-05,0,67.0,0.67,0.0
2020-04-06,81,67.0,0.67,54.27
2020-04-07,38,67.0,0.67,25.46
2020-04-08,55,67.0,0.67,36.85
2020-04-09,91,67.0,0.67,60.970000000000006
2020-04-10,33,67.0,0.67,22.110000000000003
2020-04-11,8,67.0,0.67,5.36
2020-04-12,6,67.0,0.67,4.0200000000000005
2020-04-13,56,67.0,0.67,37.52
2020-04-14,67,67.0,0.67,44.89
2020-04-15,81,67.0,0.67,54.27
2020-04-16,26,67.0,0.67,17.42
2020-04-17,70,67.0,0.67,46.900000000000006
2020-04-18,18,67.0,0.67,12.06
2020-04-19,10,67.0,0.67,6.7
2020-04-20,47,67.0,0.67,31.490000000000002
2020-04-21,59,67.0,0.67,39.53
2020-04-22,47,67.0,0.67,31.490000000000002
2020-04-23,100,67.0,0.67,67.0
2020-04-24,91,67.0,0.67,60.970000000000006
2020-04-25,26,67.0,0.67,17.42
2020-04-26,12,67.0,0.67,8.040000000000001
2020-04-27,69,67.0,0.67,46.230000000000004
2020-04-28,50,67.0,0.67,33.5
2020-04-29,38,67.0,0.67,25.46
2020-04-30,81,67.0,0.67,54.27
2020-05-01,74,51.0,0.51,37.74
2020-05-02,23,51.0,0.51,11.73
2020-05-03,17,51.0,0.51,8.67
2020-05-04,94,51.0,0.51,47.94
2020-05-05,79,51.0,0.51,40.29
2020-05-06,48,51.0,0.51,24.48
2020-05-07,37,51.0,0.51,18.87
2020-05-08,69,51.0,0.51,35.19
2020-05-09,45,51.0,0.51,22.95
2020-05-10,30,51.0,0.51,15.3
2020-05-11,62,51.0,0.51,31.62
2020-05-12,63,51.0,0.51,32.13
2020-05-13,50,51.0,0.51,25.5
2020-05-14,64,51.0,0.51,32.64
2020-05-15,37,51.0,0.51,18.87
2020-05-16,37,51.0,0.51,18.87
2020-05-17,25,51.0,0.51,12.75
2020-05-18,57,51.0,0.51,29.07
2020-05-19,100,51.0,0.51,51.0
2020-05-20,54,51.0,0.51,27.54
2020-05-21,67,51.0,0.51,34.17
2020-05-22,59,51.0,0.51,30.09
2020-05-23,20,51.0,0.51,10.2
2020-05-24,14,51.0,0.51,7.140000000000001
2020-05-25,19,51.0,0.51,9.69
2020-05-26,46,51.0,0.51,23.46
2020-05-27,51,51.0,0.51,26.01
2020-05-28,60,51.0,0.51,30.6
2020-05-29,48,51.0,0.51,24.48
2020-05-30,9,51.0,0.51,4.59
2020-05-31,11,51.0,0.51,5.61
2020-06-01,52,54.0,0.54,28.080000000000002
2020-06-02,67,54.0,0.54,36.18
2020-06-03,57,54.0,0.54,30.78
2020-06-04,49,54.0,0.54,26.46
2020-06-05,79,54.0,0.54,42.660000000000004
2020-06-06,11,54.0,0.54,5.94
2020-06-07,11,54.0,0.54,5.94
2020-06-08,51,54.0,0.54,27.540000000000003
2020-06-09,37,54.0,0.54,19.98
2020-06-10,66,54.0,0.54,35.64
2020-06-11,66,54.0,0.54,35.64
2020-06-12,49,54.0,0.54,26.46
2020-06-13,0,54.0,0.54,0.0
2020-06-14,10,54.0,0.54,5.4
2020-06-15,46,54.0,0.54,24.840000000000003
2020-06-16,64,54.0,0.54,34.56
2020-06-17,49,54.0,0.54,26.46
2020-06-18,34,54.0,0.54,18.36
2020-06-19,43,54.0,0.54,23.220000000000002
2020-06-20,30,54.0,0.54,16.200000000000003
2020-06-21,0,54.0,0.54,0.0
2020-06-22,98,54.0,0.54,52.92
2020-06-23,100,54.0,0.54,54.0
2020-06-24,24,54.0,0.54,12.96
2020-06-25,50,54.0,0.54,27.0
2020-06-26,41,54.0,0.54,22.14
2020-06-27,0,54.0,0.54,0.0
2020-06-28,9,54.0,0.54,4.86
2020-06-29,42,54.0,0.54,22.68
2020-06-30,49,54.0,0.54,26.46
2020-07-01,14,74.0,0.74,10.36
2020-07-02,21,74.0,0.74,15.54
2020-07-03,6,74.0,0.74,4.4399999999999995
2020-07-04,5,74.0,0.74,3.7
2020-07-05,10,74.0,0.74,7.4
2020-07-06,31,74.0,0.74,22.94
2020-07-07,20,74.0,0.74,14.8
2020-07-08,22,74.0,0.74,16.28
2020-07-09,24,74.0,0.74,17.759999999999998
2020-07-10,24,74.0,0.74,17.759999999999998
2020-07-11,0,74.0,0.74,0.0
2020-07-12,4,74.0,0.74,2.96
2020-07-13,22,74.0,0.74,16.28
2020-07-14,20,74.0,0.74,14.8
2020-07-15,22,74.0,0.74,16.28
2020-07-16,11,74.0,0.74,8.14
2020-07-17,23,74.0,0.74,17.02
2020-07-18,11,74.0,0.74,8.14
2020-07-19,0,74.0,0.74,0.0
2020-07-20,11,74.0,0.74,8.14
2020-07-21,20,74.0,0.74,14.8
2020-07-22,32,74.0,0.74,23.68
2020-07-23,36,74.0,0.74,26.64
2020-07-24,100,74.0,0.74,74.0
2020-07-25,45,74.0,0.74,33.3
2020-07-26,25,74.0,0.74,18.5
2020-07-27,60,74.0,0.74,44.4
2020-07-28,63,74.0,0.74,46.62
2020-07-29,58,74.0,0.74,42.92
2020-07-30,55,74.0,0.74,40.7
2020-07-31,53,74.0,0.74,39.22
2020-08-01,30,81.0,0.81,24.3
2020-08-02,36,81.0,0.81,29.160000000000004
2020-08-03,100,81.0,0.81,81.0
2020-08-04,60,81.0,0.81,48.6
2020-08-05,89,81.0,0.81,72.09
2020-08-06,91,81.0,0.81,73.71000000000001
2020-08-07,77,81.0,0.81,62.370000000000005
2020-08-08,23,81.0,0.81,18.630000000000003
2020-08-09,17,81.0,0.81,13.770000000000001
2020-08-10,78,81.0,0.81,63.18000000000001
2020-08-11,89,81.0,0.81,72.09
2020-08-12,66,81.0,0.81,53.46
2020-08-13,71,81.0,0.81,57.510000000000005
2020-08-14,42,81.0,0.81,34.02
2020-08-15,37,81.0,0.81,29.970000000000002
2020-08-16,26,81.0,0.81,21.060000000000002
2020-08-17,52,81.0,0.81,42.120000000000005
2020-08-18,60,81.0,0.81,48.6
2020-08-19,49,81.0,0.81,39.690000000000005
2020-08-20,96,81.0,0.81,77.76
2020-08-21,67,81.0,0.81,54.27
2020-08-22,26,81.0,0.81,21.060000000000002
2020-08-23,14,81.0,0.81,11.34
2020-08-24,68,81.0,0.81,55.080000000000005
2020-08-25,46,81.0,0.81,37.260000000000005
2020-08-26,48,81.0,0.81,38.88
2020-08-27,44,81.0,0.81,35.64
2020-08-28,53,81.0,0.81,42.93
2020-08-29,18,81.0,0.81,14.580000000000002
2020-08-30,15,81.0,0.81,12.15
2020-08-31,56,81.0,0.81,45.36
2020-09-01,69,61.0,0.61,42.089999999999996
2020-09-02,100,61.0,0.61,61.0
2020-09-03,91,61.0,0.61,55.51
2020-09-04,79,61.0,0.61,48.19
2020-09-05,17,61.0,0.61,10.37
2020-09-06,9,61.0,0.61,5.49
2020-09-07,12,61.0,0.61,7.32
2020-09-08,64,61.0,0.61,39.04
2020-09-09,62,61.0,0.61,37.82
2020-09-10,66,61.0,0.61,40.26
2020-09-11,57,61.0,0.61,34.769999999999996
2020-09-12,18,61.0,0.61,10.98
2020-09-13,20,61.0,0.61,12.2
2020-09-14,64,61.0,0.61,39.04
2020-09-15,57,61.0,0.61,34.769999999999996
2020-09-16,48,61.0,0.61,29.28
2020-09-17,52,61.0,0.61,31.72
2020-09-18,41,61.0,0.61,25.009999999999998
2020-09-19,31,61.0,0.61,18.91
2020-09-20,0,61.0,0.61,0.0
2020-09-21,61,61.0,0.61,37.21
2020-09-22,49,61.0,0.61,29.89
2020-09-23,27,61.0,0.61,16.47
2020-09-24,37,61.0,0.61,22.57
2020-09-25,67,61.0,0.61,40.87
2020-09-26,0,61.0,0.61,0.0
2020-09-27,0,61.0,0.61,0.0
2020-09-28,38,61.0,0.61,23.18
2020-09-29,42,61.0,0.61,25.62
2020-09-30,54,61.0,0.61,32.94
2020-10-01,27,60.0,0.6,16.2
2020-10-02,48,60.0,0.6,28.799999999999997
2020-10-03,13,60.0,0.6,7.8
2020-10-04,0,60.0,0.6,0.0
2020-10-05,30,60.0,0.6,18.0
2020-10-06,31,60.0,0.6,18.599999999999998
2020-10-07,23,60.0,0.6,13.799999999999999
2020-10-08,42,60.0,0.6,25.2
2020-10-09,47,60.0,0.6,28.2
2020-10-10,7,60.0,0.6,4.2
2020-10-11,7,60.0,0.6,4.2
2020-10-12,62,60.0,0.6,37.199999999999996
2020-10-13,44,60.0,0.6,26.4
2020-10-14,52,60.0,0.6,31.2
2020-10-15,20,60.0,0.6,12.0
2020-10-16,17,60.0,0.6,10.2
2020-10-17,15,60.0,0.6,9.0
2020-10-18,6,60.0,0.6,3.5999999999999996
2020-10-19,32,60.0,0.6,19.2
2020-10-20,36,60.0,0.6,21.599999999999998
2020-10-21,36,60.0,0.6,21.599999999999998
2020-10-22,74,60.0,0.6,44.4
2020-10-23,100,60.0,0.6,60.0
2020-10-24,30,60.0,0.6,18.0
2020-10-25,13,60.0,0.6,7.8
2020-10-26,53,60.0,0.6,31.799999999999997
2020-10-27,51,60.0,0.6,30.599999999999998
2020-10-28,41,60.0,0.6,24.599999999999998
2020-10-29,56,60.0,0.6,33.6
2020-10-30,24,60.0,0.6,14.399999999999999
2020-10-31,8,60.0,0.6,4.8
2020-11-01,13,55.0,0.55,7.15
2020-11-02,50,55.0,0.55,27.500000000000004
2020-11-03,76,55.0,0.55,41.800000000000004
2020-11-04,48,55.0,0.55,26.400000000000002
2020-11-05,43,55.0,0.55,23.650000000000002
2020-11-06,60,55.0,0.55,33.0
2020-11-07,29,55.0,0.55,15.950000000000001
2020-11-08,21,55.0,0.55,11.55
2020-11-09,73,55.0,0.55,40.150000000000006
2020-11-10,85,55.0,0.55,46.75000000000001
2020-11-11,67,55.0,0.55,36.85
2020-11-12,55,55.0,0.55,30.250000000000004
2020-11-13,66,55.0,0.55,36.300000000000004
2020-11-14,15,55.0,0.55,8.25
2020-11-15,12,55.0,0.55,6.6000000000000005
2020-11-16,88,55.0,0.55,48.400000000000006
2020-11-17,61,55.0,0.55,33.550000000000004
2020-11-18,73,55.0,0.55,40.150000000000006
2020-11-19,68,55.0,0.55,37.400000000000006
2020-11-20,48,55.0,0.55,26.400000000000002
2020-11-21,22,55.0,0.55,12.100000000000001
2020-11-22,11,55.0,0.55,6.050000000000001
2020-11-23,78,55.0,0.55,42.900000000000006
2020-11-24,100,55.0,0.55,55.00000000000001
2020-11-25,46,55.0,0.55,25.3
2020-11-26,22,55.0,0.55,12.100000000000001
2020-11-27,36,55.0,0.55,19.8
2020-11-28,19,55.0,0.55,10.450000000000001
2020-11-29,13,55.0,0.55,7.15
2020-11-30,60,55.0,0.55,33.0
2020-12-01,100,59.0,0.59,59.0
2020-12-02,69,59.0,0.59,40.71
2020-12-03,68,59.0,0.59,40.12
2020-12-04,67,59.0,0.59,39.53
2020-12-05,49,59.0,0.59,28.91
2020-12-06,27,59.0,0.59,15.93
2020-12-07,86,59.0,0.59,50.739999999999995
2020-12-08,51,59.0,0.59,30.09
2020-12-09,74,59.0,0.59,43.66
2020-12-10,82,59.0,0.59,48.379999999999995
2020-12-11,76,59.0,0.59,44.839999999999996
2020-12-12,35,59.0,0.59,20.65
2020-12-13,0,59.0,0.59,0.0
2020-12-14,58,59.0,0.59,34.22
2020-12-15,74,59.0,0.59,43.66
2020-12-16,74,59.0,0.59,43.66
2020-12-17,83,59.0,0.59,48.97
2020-12-18,92,59.0,0.59,54.279999999999994
2020-12-19,11,59.0,0.59,6.489999999999999
2020-12-20,29,59.0,0.59,17.11
2020-12-21,75,59.0,0.59,44.25
2020-12-22,81,59.0,0.59,47.79
2020-12-23,51,59.0,0.59,30.09
2020-12-24,61,59.0,0.59,35.989999999999995
2020-12-25,11,59.0,0.59,6.489999999999999
2020-12-26,40,59.0,0.59,23.599999999999998
2020-12-27,15,59.0,0.59,8.85
2020-12-28,85,59.0,0.59,50.15
2020-12-29,95,59.0,0.59,56.05
2020-12-30,55,59.0,0.59,32.449999999999996
