date,Merck Stock Price
2023-02-17,15.96
2023-02-18,0.0
2023-02-19,6.44
2023-02-20,4.760000000000001
2023-02-21,20.72
2023-02-22,11.2
2023-02-23,15.96
2023-02-24,12.04
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,9.8
2023-02-28,17.64
2023-03-01,9.18
2023-03-02,9.18
2023-03-03,8.64
2023-03-04,0.0
2023-03-05,8.64
2023-03-06,15.66
2023-03-07,11.88
2023-03-08,12.96
2023-03-09,15.39
2023-03-10,14.04
2023-03-11,0.0
2023-03-12,11.07
2023-03-13,12.69
2023-03-14,7.290000000000001
2023-03-15,11.07
2023-03-16,17.55
2023-03-17,10.53
2023-03-18,0.0
2023-03-19,5.130000000000001
2023-03-20,27.0
2023-03-21,9.72
2023-03-22,16.740000000000002
2023-03-23,13.23
2023-03-24,25.65
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,8.64
2023-03-28,20.520000000000003
2023-03-29,8.64
2023-03-30,11.88
2023-03-31,13.23
2023-04-01,4.93
2023-04-02,0.0
2023-04-03,11.31
2023-04-04,11.02
2023-04-05,6.67
2023-04-06,16.82
2023-04-07,4.35
2023-04-08,0.0
2023-04-09,8.7
2023-04-10,16.24
2023-04-11,22.62
2023-04-12,18.27
2023-04-13,29.0
2023-04-14,22.04
2023-04-15,6.38
2023-04-16,6.67
2023-04-17,15.37
2023-04-18,13.919999999999998
2023-04-19,13.34
2023-04-20,14.21
2023-04-21,8.7
2023-04-22,0.0
2023-04-23,4.93
2023-04-24,12.47
2023-04-25,9.28
2023-04-26,7.539999999999999
2023-04-27,14.79
2023-04-28,17.98
2023-04-29,7.249999999999999
2023-04-30,2.9
2023-05-01,10.44
2023-05-02,14.79
2023-05-03,9.28
2023-05-04,6.67
2023-05-05,12.47
2023-05-06,6.09
2023-05-07,0.0
2023-05-08,12.76
2023-05-09,3.77
2023-05-10,8.12
2023-05-11,8.41
2023-05-12,8.41
2023-05-13,3.77
2023-05-14,2.9
2023-05-15,5.8
2023-05-16,12.76
2023-05-17,12.76
2023-05-18,10.44
2023-05-19,13.919999999999998
2023-05-20,0.0
2023-05-21,5.51
2023-05-22,2.61
2023-05-23,11.6
2023-05-24,8.12
2023-05-25,29.0
2023-05-26,11.02
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,13.05
2023-05-31,9.28
2023-06-01,16.8
2023-06-02,10.080000000000002
2023-06-03,7.56
2023-06-04,0.0
2023-06-05,13.44
2023-06-06,12.88
2023-06-07,7.280000000000001
2023-06-08,14.840000000000002
2023-06-09,5.32
2023-06-10,0.0
2023-06-11,9.24
2023-06-12,13.160000000000002
2023-06-13,16.8
2023-06-14,14.28
2023-06-15,8.96
2023-06-16,16.520000000000003
2023-06-17,7.840000000000001
2023-06-18,0.0
2023-06-19,7.000000000000001
2023-06-20,10.920000000000002
2023-06-21,4.2
2023-06-22,7.280000000000001
2023-06-23,13.160000000000002
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,11.48
2023-06-27,14.000000000000002
2023-06-28,13.72
2023-06-29,20.160000000000004
2023-06-30,28.000000000000004
2023-07-01,0.0
2023-07-02,7.25
2023-07-03,22.75
2023-07-04,4.75
2023-07-05,8.75
2023-07-06,13.0
2023-07-07,11.75
2023-07-08,13.5
2023-07-09,0.0
2023-07-10,13.0
2023-07-11,11.25
2023-07-12,14.0
2023-07-13,16.5
2023-07-14,10.5
2023-07-15,0.0
2023-07-16,15.0
2023-07-17,25.0
2023-07-18,17.25
2023-07-19,20.75
2023-07-20,11.5
2023-07-21,18.75
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,9.0
2023-07-25,16.25
2023-07-26,20.25
2023-07-27,0.0
2023-07-28,17.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,16.75
2023-08-01,22.14
2023-08-02,23.49
2023-08-03,17.55
2023-08-04,10.260000000000002
2023-08-05,0.0
2023-08-06,8.100000000000001
2023-08-07,12.420000000000002
2023-08-08,8.91
2023-08-09,7.56
2023-08-10,10.53
2023-08-11,27.0
2023-08-12,0.0
2023-08-13,4.86
2023-08-14,12.15
2023-08-15,15.66
2023-08-16,0.0
2023-08-17,9.18
2023-08-18,15.93
2023-08-19,18.9
2023-08-20,0.0
2023-08-21,6.48
2023-08-22,9.99
2023-08-23,14.04
2023-08-24,22.14
2023-08-25,19.44
2023-08-26,4.59
2023-08-27,0.0
2023-08-28,8.64
2023-08-29,20.520000000000003
2023-08-30,21.87
2023-08-31,7.83
2023-09-01,7.92
2023-09-02,5.72
2023-09-03,0.0
2023-09-04,3.52
2023-09-05,3.3
2023-09-06,0.0
2023-09-07,9.68
2023-09-08,8.36
2023-09-09,0.0
2023-09-10,3.96
2023-09-11,11.22
2023-09-12,18.7
2023-09-13,11.66
2023-09-14,11.0
2023-09-15,20.24
2023-09-16,5.5
2023-09-17,5.5
2023-09-18,17.38
2023-09-19,13.2
2023-09-20,7.04
2023-09-21,10.78
2023-09-22,4.62
2023-09-23,6.38
2023-09-24,0.0
2023-09-25,10.12
2023-09-26,22.0
2023-09-27,10.56
2023-09-28,0.0
2023-09-29,20.9
2023-09-30,0.0
2023-10-01,8.14
2023-10-02,13.64
2023-10-03,7.92
2023-10-04,7.26
2023-10-05,8.8
2023-10-06,11.0
2023-10-07,22.0
2023-10-08,0.0
2023-10-09,5.94
2023-10-10,14.74
2023-10-11,7.92
2023-10-12,11.66
2023-10-13,10.34
2023-10-14,0.0
2023-10-15,3.96
2023-10-16,5.72
2023-10-17,6.16
2023-10-18,10.78
2023-10-19,0.0
2023-10-20,10.34
2023-10-21,6.6
2023-10-22,5.72
2023-10-23,13.86
2023-10-24,12.1
2023-10-25,11.44
2023-10-26,14.96
2023-10-27,17.82
2023-10-28,5.94
2023-10-29,3.52
2023-10-30,12.1
2023-10-31,8.8
2023-11-01,21.0
2023-11-02,2.52
2023-11-03,16.169999999999998
2023-11-04,3.15
2023-11-05,0.0
2023-11-06,5.04
2023-11-07,6.51
2023-11-08,8.82
2023-11-09,5.67
2023-11-10,5.25
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,6.93
2023-11-14,5.46
2023-11-15,6.09
2023-11-16,7.35
2023-11-17,4.83
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,7.77
2023-11-21,13.02
2023-11-22,5.46
2023-11-23,0.0
2023-11-24,3.57
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,8.4
2023-11-28,3.15
2023-11-29,6.72
2023-11-30,14.07
2023-12-01,14.52
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,9.24
2023-12-05,17.82
2023-12-06,8.8
2023-12-07,3.52
2023-12-08,6.38
2023-12-09,0.0
2023-12-10,3.52
2023-12-11,10.56
2023-12-12,0.0
2023-12-13,9.46
2023-12-14,16.06
2023-12-15,10.12
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,6.82
2023-12-19,0.0
2023-12-20,10.34
2023-12-21,9.46
2023-12-22,0.0
2023-12-23,5.28
2023-12-24,3.96
2023-12-25,8.8
2023-12-26,22.0
2023-12-27,11.88
2023-12-28,8.8
2023-12-29,9.02
2023-12-30,0.0
2023-12-31,0.0
