date,Verizon Stock Price
2023-01-17,20.21
2023-01-18,26.66
2023-01-19,22.79
2023-01-20,35.26
2023-01-21,14.62
2023-01-22,0.0
2023-01-23,31.39
2023-01-24,43.0
2023-01-25,30.1
2023-01-26,26.23
2023-01-27,33.97
2023-01-28,9.89
2023-01-29,0.0
2023-01-30,24.94
2023-01-31,29.67
2023-02-01,30.6
2023-02-02,45.0
2023-02-03,36.0
2023-02-04,13.5
2023-02-05,4.05
2023-02-06,31.05
2023-02-07,18.45
2023-02-08,32.4
2023-02-09,32.85
2023-02-10,40.05
2023-02-11,17.1
2023-02-12,6.3
2023-02-13,21.15
2023-02-14,30.15
2023-02-15,25.65
2023-02-16,15.75
2023-02-17,20.25
2023-02-18,9.0
2023-02-19,4.5
2023-02-20,0.0
2023-02-21,29.25
2023-02-22,28.8
2023-02-23,36.0
2023-02-24,25.65
2023-02-25,5.4
2023-02-26,0.0
2023-02-27,30.6
2023-02-28,22.05
2023-03-01,27.26
2023-03-02,37.13
2023-03-03,32.43
2023-03-04,13.63
2023-03-05,6.109999999999999
2023-03-06,18.33
2023-03-07,37.13
2023-03-08,33.84
2023-03-09,23.5
2023-03-10,42.77
2023-03-11,16.45
2023-03-12,8.93
2023-03-13,47.0
2023-03-14,24.44
2023-03-15,26.79
2023-03-16,38.07
2023-03-17,39.48
2023-03-18,8.459999999999999
2023-03-19,0.0
2023-03-20,25.38
2023-03-21,10.81
2023-03-22,28.2
2023-03-23,31.49
2023-03-24,29.14
2023-03-25,16.45
2023-03-26,5.64
2023-03-27,29.61
2023-03-28,25.38
2023-03-29,37.6
2023-03-30,29.61
2023-03-31,33.84
2023-04-01,7.74
2023-04-02,8.17
2023-04-03,30.53
2023-04-04,22.36
2023-04-05,32.68
2023-04-06,28.38
2023-04-07,9.89
2023-04-08,15.05
2023-04-09,0.0
2023-04-10,34.83
2023-04-11,24.94
2023-04-12,34.83
2023-04-13,38.7
2023-04-14,43.0
2023-04-15,6.02
2023-04-16,7.31
2023-04-17,31.39
2023-04-18,18.06
2023-04-19,23.65
2023-04-20,24.08
2023-04-21,31.82
2023-04-22,17.63
2023-04-23,6.45
2023-04-24,21.93
2023-04-25,39.56
2023-04-26,37.84
2023-04-27,22.36
2023-04-28,24.51
2023-04-29,9.03
2023-04-30,6.88
2023-05-01,29.200000000000003
2023-05-02,21.6
2023-05-03,23.6
2023-05-04,24.4
2023-05-05,36.0
2023-05-06,13.2
2023-05-07,0.0
2023-05-08,17.2
2023-05-09,22.8
2023-05-10,17.6
2023-05-11,19.200000000000003
2023-05-12,22.4
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,20.8
2023-05-16,28.8
2023-05-17,19.6
2023-05-18,27.6
2023-05-19,30.8
2023-05-20,14.0
2023-05-21,0.0
2023-05-22,18.0
2023-05-23,18.4
2023-05-24,19.200000000000003
2023-05-25,28.4
2023-05-26,40.0
2023-05-27,15.2
2023-05-28,9.2
2023-05-29,4.0
2023-05-30,27.6
2023-05-31,30.8
2023-06-01,27.04
2023-06-02,52.0
2023-06-03,14.04
2023-06-04,9.88
2023-06-05,33.800000000000004
2023-06-06,37.44
2023-06-07,35.36
2023-06-08,17.68
2023-06-09,33.800000000000004
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,35.88
2023-06-13,33.800000000000004
2023-06-14,26.0
2023-06-15,26.52
2023-06-16,19.76
2023-06-17,6.76
2023-06-18,3.12
2023-06-19,15.08
2023-06-20,24.96
2023-06-21,33.28
2023-06-22,15.08
2023-06-23,19.24
2023-06-24,5.2
2023-06-25,8.84
2023-06-26,32.76
2023-06-27,38.48
2023-06-28,27.56
2023-06-29,36.4
2023-06-30,40.56
2023-07-01,8.82
2023-07-02,4.41
2023-07-03,23.94
2023-07-04,11.34
2023-07-05,33.39
2023-07-06,38.43
2023-07-07,23.94
2023-07-08,7.56
2023-07-09,11.34
2023-07-10,47.25
2023-07-11,51.03
2023-07-12,32.76
2023-07-13,30.87
2023-07-14,49.14
2023-07-15,10.08
2023-07-16,17.64
2023-07-17,59.22
2023-07-18,61.74
2023-07-19,63.0
2023-07-20,30.87
2023-07-21,30.87
2023-07-22,11.97
2023-07-23,11.97
2023-07-24,49.77
2023-07-25,54.81
2023-07-26,40.95
2023-07-27,50.4
2023-07-28,35.28
2023-07-29,8.19
2023-07-30,5.67
2023-07-31,40.95
2023-08-01,30.24
2023-08-02,47.52
2023-08-03,42.72
2023-08-04,31.68
2023-08-05,11.04
2023-08-06,0.0
2023-08-07,36.48
2023-08-08,32.64
2023-08-09,28.8
2023-08-10,38.88
2023-08-11,42.24
2023-08-12,18.72
2023-08-13,6.24
2023-08-14,42.72
2023-08-15,26.88
2023-08-16,37.92
2023-08-17,35.52
2023-08-18,34.08
2023-08-19,5.76
2023-08-20,0.0
2023-08-21,31.2
2023-08-22,18.72
2023-08-23,48.0
2023-08-24,18.72
2023-08-25,28.8
2023-08-26,25.44
2023-08-27,12.0
2023-08-28,47.52
2023-08-29,42.24
2023-08-30,40.8
2023-08-31,34.56
2023-09-01,34.32
2023-09-02,14.04
2023-09-03,7.800000000000001
2023-09-04,10.53
2023-09-05,17.94
2023-09-06,23.4
2023-09-07,25.35
2023-09-08,17.94
2023-09-09,7.800000000000001
2023-09-10,4.68
2023-09-11,35.1
2023-09-12,31.200000000000003
2023-09-13,28.08
2023-09-14,31.200000000000003
2023-09-15,17.94
2023-09-16,22.23
2023-09-17,5.46
2023-09-18,39.0
2023-09-19,9.36
2023-09-20,19.11
2023-09-21,23.01
2023-09-22,31.200000000000003
2023-09-23,4.68
2023-09-24,0.0
2023-09-25,29.25
2023-09-26,20.67
2023-09-27,23.01
2023-09-28,10.92
2023-09-29,17.94
2023-09-30,3.9
2023-10-01,4.699999999999999
2023-10-02,28.67
2023-10-03,29.61
2023-10-04,23.97
2023-10-05,26.32
2023-10-06,35.25
2023-10-07,7.989999999999999
2023-10-08,0.0
2023-10-09,19.27
2023-10-10,34.78
2023-10-11,43.24
2023-10-12,13.63
2023-10-13,28.67
2023-10-14,5.17
2023-10-15,0.0
2023-10-16,18.33
2023-10-17,32.9
2023-10-18,25.85
2023-10-19,23.97
2023-10-20,25.38
2023-10-21,5.17
2023-10-22,4.699999999999999
2023-10-23,25.38
2023-10-24,47.0
2023-10-25,46.06
2023-10-26,29.14
2023-10-27,34.78
2023-10-28,15.51
2023-10-29,4.23
2023-10-30,34.78
2023-10-31,31.49
2023-11-01,32.480000000000004
2023-11-02,44.8
2023-11-03,38.64
2023-11-04,11.2
2023-11-05,6.16
2023-11-06,56.00000000000001
2023-11-07,38.080000000000005
2023-11-08,34.720000000000006
2023-11-09,27.44
2023-11-10,29.120000000000005
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,34.160000000000004
2023-11-14,49.84
2023-11-15,27.44
2023-11-16,47.040000000000006
2023-11-17,41.440000000000005
2023-11-18,16.240000000000002
2023-11-19,16.240000000000002
2023-11-20,24.64
2023-11-21,49.28
2023-11-22,45.92
2023-11-23,11.760000000000002
2023-11-24,17.360000000000003
2023-11-25,6.720000000000001
2023-11-26,11.2
2023-11-27,19.040000000000003
2023-11-28,32.480000000000004
2023-11-29,35.84
2023-11-30,40.32000000000001
2023-12-01,44.65
2023-12-02,15.98
2023-12-03,13.63
2023-12-04,28.67
2023-12-05,31.96
2023-12-06,27.73
2023-12-07,29.61
2023-12-08,23.5
2023-12-09,10.34
2023-12-10,11.28
2023-12-11,40.89
2023-12-12,36.19
2023-12-13,41.83
2023-12-14,41.36
2023-12-15,32.43
2023-12-16,19.74
2023-12-17,9.4
2023-12-18,30.08
2023-12-19,47.0
2023-12-20,32.9
2023-12-21,39.01
2023-12-22,40.89
2023-12-23,15.04
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,47.0
2023-12-27,30.08
2023-12-28,40.42
2023-12-29,34.309999999999995
2023-12-30,6.109999999999999
2023-12-31,0.0
