date,McDonald's Stock Price_unscaled,McDonald's Stock Price_monthly,scale,McDonald's Stock Price
2005-10-22,0,0.0,0.0,0.0
2005-10-23,32,0.0,0.0,0.0
2005-10-24,0,0.0,0.0,0.0
2005-10-25,43,0.0,0.0,0.0
2005-10-26,100,0.0,0.0,0.0
2005-10-27,32,0.0,0.0,0.0
2005-10-28,27,0.0,0.0,0.0
2005-10-29,0,0.0,0.0,0.0
2005-10-30,0,0.0,0.0,0.0
2005-10-31,37,0.0,0.0,0.0
2005-11-01,0,10.0,0.1,0.0
2005-11-02,0,10.0,0.1,0.0
2005-11-03,0,10.0,0.1,0.0
2005-11-04,0,10.0,0.1,0.0
2005-11-05,0,10.0,0.1,0.0
2005-11-06,0,10.0,0.1,0.0
2005-11-07,0,10.0,0.1,0.0
2005-11-08,0,10.0,0.1,0.0
2005-11-09,100,10.0,0.1,10.0
2005-11-10,0,10.0,0.1,0.0
2005-11-11,0,10.0,0.1,0.0
2005-11-12,0,10.0,0.1,0.0
2005-11-13,0,10.0,0.1,0.0
2005-11-14,0,10.0,0.1,0.0
2005-11-15,0,10.0,0.1,0.0
2005-11-16,0,10.0,0.1,0.0
2005-11-17,0,10.0,0.1,0.0
2005-11-18,0,10.0,0.1,0.0
2005-11-19,0,10.0,0.1,0.0
2005-11-20,0,10.0,0.1,0.0
2005-11-21,0,10.0,0.1,0.0
2005-11-22,0,10.0,0.1,0.0
2005-11-23,51,10.0,0.1,5.1000000000000005
2005-11-24,0,10.0,0.1,0.0
2005-11-25,0,10.0,0.1,0.0
2005-11-26,0,10.0,0.1,0.0
2005-11-27,0,10.0,0.1,0.0
2005-11-28,0,10.0,0.1,0.0
2005-11-29,0,10.0,0.1,0.0
2005-11-30,0,10.0,0.1,0.0
2005-12-01,0,0.0,0.0,0.0
2005-12-02,0,0.0,0.0,0.0
2005-12-03,0,0.0,0.0,0.0
2005-12-04,0,0.0,0.0,0.0
2005-12-05,0,0.0,0.0,0.0
2005-12-06,0,0.0,0.0,0.0
2005-12-07,0,0.0,0.0,0.0
2005-12-08,0,0.0,0.0,0.0
2005-12-09,26,0.0,0.0,0.0
2005-12-10,0,0.0,0.0,0.0
2005-12-11,0,0.0,0.0,0.0
2005-12-12,0,0.0,0.0,0.0
2005-12-13,0,0.0,0.0,0.0
2005-12-14,0,0.0,0.0,0.0
2005-12-15,0,0.0,0.0,0.0
2005-12-16,0,0.0,0.0,0.0
2005-12-17,100,0.0,0.0,0.0
2005-12-18,0,0.0,0.0,0.0
2005-12-19,0,0.0,0.0,0.0
2005-12-20,0,0.0,0.0,0.0
2005-12-21,0,0.0,0.0,0.0
2005-12-22,0,0.0,0.0,0.0
2005-12-23,0,0.0,0.0,0.0
2005-12-24,0,0.0,0.0,0.0
2005-12-25,0,0.0,0.0,0.0
2005-12-26,0,0.0,0.0,0.0
2005-12-27,0,0.0,0.0,0.0
2005-12-28,19,0.0,0.0,0.0
2005-12-29,0,0.0,0.0,0.0
2005-12-30,0,0.0,0.0,0.0
2005-12-31,30,0.0,0.0,0.0
2006-01-01,0,14.0,0.14,0.0
2006-01-02,0,14.0,0.14,0.0
2006-01-03,0,14.0,0.14,0.0
2006-01-04,23,14.0,0.14,3.22
2006-01-05,0,14.0,0.14,0.0
2006-01-06,0,14.0,0.14,0.0
2006-01-07,100,14.0,0.14,14.000000000000002
2006-01-08,0,14.0,0.14,0.0
2006-01-09,0,14.0,0.14,0.0
2006-01-10,0,14.0,0.14,0.0
2006-01-11,0,14.0,0.14,0.0
2006-01-12,0,14.0,0.14,0.0
2006-01-13,0,14.0,0.14,0.0
2006-01-14,0,14.0,0.14,0.0
2006-01-15,72,14.0,0.14,10.080000000000002
2006-01-16,0,14.0,0.14,0.0
2006-01-17,0,14.0,0.14,0.0
2006-01-18,0,14.0,0.14,0.0
2006-01-19,0,14.0,0.14,0.0
2006-01-20,0,14.0,0.14,0.0
2006-01-21,0,14.0,0.14,0.0
2006-01-22,0,14.0,0.14,0.0
2006-01-23,0,14.0,0.14,0.0
2006-01-24,37,14.0,0.14,5.180000000000001
2006-01-25,0,14.0,0.14,0.0
2006-01-26,0,14.0,0.14,0.0
2006-01-27,0,14.0,0.14,0.0
2006-01-28,0,14.0,0.14,0.0
2006-01-29,0,14.0,0.14,0.0
2006-01-30,0,14.0,0.14,0.0
2006-01-31,0,14.0,0.14,0.0
2006-02-01,0,9.0,0.09,0.0
2006-02-02,0,9.0,0.09,0.0
2006-02-03,0,9.0,0.09,0.0
2006-02-04,0,9.0,0.09,0.0
2006-02-05,0,9.0,0.09,0.0
2006-02-06,0,9.0,0.09,0.0
2006-02-07,0,9.0,0.09,0.0
2006-02-08,78,9.0,0.09,7.02
2006-02-09,0,9.0,0.09,0.0
2006-02-10,0,9.0,0.09,0.0
2006-02-11,73,9.0,0.09,6.569999999999999
2006-02-12,0,9.0,0.09,0.0
2006-02-13,0,9.0,0.09,0.0
2006-02-14,0,9.0,0.09,0.0
2006-02-15,0,9.0,0.09,0.0
2006-02-16,0,9.0,0.09,0.0
2006-02-17,0,9.0,0.09,0.0
2006-02-18,0,9.0,0.09,0.0
2006-02-19,0,9.0,0.09,0.0
2006-02-20,94,9.0,0.09,8.459999999999999
2006-02-21,0,9.0,0.09,0.0
2006-02-22,45,9.0,0.09,4.05
2006-02-23,0,9.0,0.09,0.0
2006-02-24,100,9.0,0.09,9.0
2006-02-25,0,9.0,0.09,0.0
2006-02-26,0,9.0,0.09,0.0
2006-02-27,0,9.0,0.09,0.0
2006-02-28,0,9.0,0.09,0.0
2006-03-01,40,14.0,0.14,5.6000000000000005
2006-03-02,0,14.0,0.14,0.0
2006-03-03,100,14.0,0.14,14.000000000000002
2006-03-04,0,14.0,0.14,0.0
2006-03-05,43,14.0,0.14,6.0200000000000005
2006-03-06,21,14.0,0.14,2.9400000000000004
2006-03-07,56,14.0,0.14,7.840000000000001
2006-03-08,0,14.0,0.14,0.0
2006-03-09,0,14.0,0.14,0.0
2006-03-10,0,14.0,0.14,0.0
2006-03-11,0,14.0,0.14,0.0
2006-03-12,0,14.0,0.14,0.0
2006-03-13,0,14.0,0.14,0.0
2006-03-14,0,14.0,0.14,0.0
2006-03-15,42,14.0,0.14,5.880000000000001
2006-03-16,0,14.0,0.14,0.0
2006-03-17,66,14.0,0.14,9.24
2006-03-18,60,14.0,0.14,8.4
2006-03-19,0,14.0,0.14,0.0
2006-03-20,78,14.0,0.14,10.920000000000002
2006-03-21,0,14.0,0.14,0.0
2006-03-22,0,14.0,0.14,0.0
2006-03-23,20,14.0,0.14,2.8000000000000003
2006-03-24,0,14.0,0.14,0.0
2006-03-25,0,14.0,0.14,0.0
2006-03-26,0,14.0,0.14,0.0
2006-03-27,0,14.0,0.14,0.0
2006-03-28,0,14.0,0.14,0.0
2006-03-29,0,14.0,0.14,0.0
2006-03-30,29,14.0,0.14,4.0600000000000005
2006-03-31,0,14.0,0.14,0.0
2006-04-01,0,8.0,0.08,0.0
2006-04-02,81,8.0,0.08,6.48
2006-04-03,0,8.0,0.08,0.0
2006-04-04,69,8.0,0.08,5.5200000000000005
2006-04-05,0,8.0,0.08,0.0
2006-04-06,0,8.0,0.08,0.0
2006-04-07,100,8.0,0.08,8.0
2006-04-08,0,8.0,0.08,0.0
2006-04-09,91,8.0,0.08,7.28
2006-04-10,0,8.0,0.08,0.0
2006-04-11,0,8.0,0.08,0.0
2006-04-12,0,8.0,0.08,0.0
2006-04-13,0,8.0,0.08,0.0
2006-04-14,0,8.0,0.08,0.0
2006-04-15,0,8.0,0.08,0.0
2006-04-16,0,8.0,0.08,0.0
2006-04-17,0,8.0,0.08,0.0
2006-04-18,0,8.0,0.08,0.0
2006-04-19,58,8.0,0.08,4.64
2006-04-20,56,8.0,0.08,4.48
2006-04-21,0,8.0,0.08,0.0
2006-04-22,0,8.0,0.08,0.0
2006-04-23,0,8.0,0.08,0.0
2006-04-24,78,8.0,0.08,6.24
2006-04-25,0,8.0,0.08,0.0
2006-04-26,0,8.0,0.08,0.0
2006-04-27,0,8.0,0.08,0.0
2006-04-28,0,8.0,0.08,0.0
2006-04-29,0,8.0,0.08,0.0
2006-04-30,0,8.0,0.08,0.0
2006-05-01,0,18.0,0.18,0.0
2006-05-02,42,18.0,0.18,7.56
2006-05-03,96,18.0,0.18,17.28
2006-05-04,0,18.0,0.18,0.0
2006-05-05,0,18.0,0.18,0.0
2006-05-06,0,18.0,0.18,0.0
2006-05-07,0,18.0,0.18,0.0
2006-05-08,56,18.0,0.18,10.08
2006-05-09,0,18.0,0.18,0.0
2006-05-10,0,18.0,0.18,0.0
2006-05-11,0,18.0,0.18,0.0
2006-05-12,0,18.0,0.18,0.0
2006-05-13,0,18.0,0.18,0.0
2006-05-14,0,18.0,0.18,0.0
2006-05-15,0,18.0,0.18,0.0
2006-05-16,85,18.0,0.18,15.299999999999999
2006-05-17,0,18.0,0.18,0.0
2006-05-18,60,18.0,0.18,10.799999999999999
2006-05-19,0,18.0,0.18,0.0
2006-05-20,0,18.0,0.18,0.0
2006-05-21,0,18.0,0.18,0.0
2006-05-22,0,18.0,0.18,0.0
2006-05-23,100,18.0,0.18,18.0
2006-05-24,0,18.0,0.18,0.0
2006-05-25,0,18.0,0.18,0.0
2006-05-26,0,18.0,0.18,0.0
2006-05-27,0,18.0,0.18,0.0
2006-05-28,0,18.0,0.18,0.0
2006-05-29,0,18.0,0.18,0.0
2006-05-30,0,18.0,0.18,0.0
2006-05-31,0,18.0,0.18,0.0
2006-06-01,32,6.0,0.06,1.92
2006-06-02,0,6.0,0.06,0.0
2006-06-03,100,6.0,0.06,6.0
2006-06-04,0,6.0,0.06,0.0
2006-06-05,0,6.0,0.06,0.0
2006-06-06,0,6.0,0.06,0.0
2006-06-07,26,6.0,0.06,1.56
2006-06-08,0,6.0,0.06,0.0
2006-06-09,0,6.0,0.06,0.0
2006-06-10,0,6.0,0.06,0.0
2006-06-11,0,6.0,0.06,0.0
2006-06-12,0,6.0,0.06,0.0
2006-06-13,0,6.0,0.06,0.0
2006-06-14,0,6.0,0.06,0.0
2006-06-15,42,6.0,0.06,2.52
2006-06-16,0,6.0,0.06,0.0
2006-06-17,0,6.0,0.06,0.0
2006-06-18,0,6.0,0.06,0.0
2006-06-19,0,6.0,0.06,0.0
2006-06-20,0,6.0,0.06,0.0
2006-06-21,0,6.0,0.06,0.0
2006-06-22,0,6.0,0.06,0.0
2006-06-23,0,6.0,0.06,0.0
2006-06-24,0,6.0,0.06,0.0
2006-06-25,0,6.0,0.06,0.0
2006-06-26,0,6.0,0.06,0.0
2006-06-27,0,6.0,0.06,0.0
2006-06-28,0,6.0,0.06,0.0
2006-06-29,0,6.0,0.06,0.0
2006-06-30,0,6.0,0.06,0.0
2006-07-01,0,0.0,0.0,0.0
2006-07-02,0,0.0,0.0,0.0
2006-07-03,0,0.0,0.0,0.0
2006-07-04,0,0.0,0.0,0.0
2006-07-05,34,0.0,0.0,0.0
2006-07-06,0,0.0,0.0,0.0
2006-07-07,0,0.0,0.0,0.0
2006-07-08,0,0.0,0.0,0.0
2006-07-09,0,0.0,0.0,0.0
2006-07-10,0,0.0,0.0,0.0
2006-07-11,0,0.0,0.0,0.0
2006-07-12,0,0.0,0.0,0.0
2006-07-13,0,0.0,0.0,0.0
2006-07-14,0,0.0,0.0,0.0
2006-07-15,0,0.0,0.0,0.0
2006-07-16,0,0.0,0.0,0.0
2006-07-17,0,0.0,0.0,0.0
2006-07-18,0,0.0,0.0,0.0
2006-07-19,0,0.0,0.0,0.0
2006-07-20,0,0.0,0.0,0.0
2006-07-21,0,0.0,0.0,0.0
2006-07-22,0,0.0,0.0,0.0
2006-07-23,0,0.0,0.0,0.0
2006-07-24,0,0.0,0.0,0.0
2006-07-25,0,0.0,0.0,0.0
2006-07-26,0,0.0,0.0,0.0
2006-07-27,0,0.0,0.0,0.0
2006-07-28,0,0.0,0.0,0.0
2006-07-29,40,0.0,0.0,0.0
2006-07-30,100,0.0,0.0,0.0
2006-07-31,22,0.0,0.0,0.0
2006-08-01,0,0.0,0.0,0.0
2006-08-02,0,0.0,0.0,0.0
2006-08-03,0,0.0,0.0,0.0
2006-08-04,90,0.0,0.0,0.0
2006-08-05,0,0.0,0.0,0.0
2006-08-06,0,0.0,0.0,0.0
2006-08-07,0,0.0,0.0,0.0
2006-08-08,0,0.0,0.0,0.0
2006-08-09,0,0.0,0.0,0.0
2006-08-10,0,0.0,0.0,0.0
2006-08-11,0,0.0,0.0,0.0
2006-08-12,65,0.0,0.0,0.0
2006-08-13,0,0.0,0.0,0.0
2006-08-14,0,0.0,0.0,0.0
2006-08-15,0,0.0,0.0,0.0
2006-08-16,53,0.0,0.0,0.0
2006-08-17,0,0.0,0.0,0.0
2006-08-18,0,0.0,0.0,0.0
2006-08-19,100,0.0,0.0,0.0
2006-08-20,0,0.0,0.0,0.0
2006-08-21,53,0.0,0.0,0.0
2006-08-22,0,0.0,0.0,0.0
2006-08-23,0,0.0,0.0,0.0
2006-08-24,56,0.0,0.0,0.0
2006-08-25,0,0.0,0.0,0.0
2006-08-26,0,0.0,0.0,0.0
2006-08-27,0,0.0,0.0,0.0
2006-08-28,79,0.0,0.0,0.0
2006-08-29,53,0.0,0.0,0.0
2006-08-30,0,0.0,0.0,0.0
2006-08-31,0,0.0,0.0,0.0
2006-09-01,0,0.0,0.0,0.0
2006-09-02,0,0.0,0.0,0.0
2006-09-03,46,0.0,0.0,0.0
2006-09-04,0,0.0,0.0,0.0
2006-09-05,0,0.0,0.0,0.0
2006-09-06,0,0.0,0.0,0.0
2006-09-07,0,0.0,0.0,0.0
2006-09-08,0,0.0,0.0,0.0
2006-09-09,32,0.0,0.0,0.0
2006-09-10,0,0.0,0.0,0.0
2006-09-11,0,0.0,0.0,0.0
2006-09-12,0,0.0,0.0,0.0
2006-09-13,0,0.0,0.0,0.0
2006-09-14,52,0.0,0.0,0.0
2006-09-15,0,0.0,0.0,0.0
2006-09-16,0,0.0,0.0,0.0
2006-09-17,0,0.0,0.0,0.0
2006-09-18,29,0.0,0.0,0.0
2006-09-19,0,0.0,0.0,0.0
2006-09-20,0,0.0,0.0,0.0
2006-09-21,0,0.0,0.0,0.0
2006-09-22,34,0.0,0.0,0.0
2006-09-23,0,0.0,0.0,0.0
2006-09-24,100,0.0,0.0,0.0
2006-09-25,0,0.0,0.0,0.0
2006-09-26,27,0.0,0.0,0.0
2006-09-27,0,0.0,0.0,0.0
2006-09-28,0,0.0,0.0,0.0
2006-09-29,0,0.0,0.0,0.0
2006-09-30,49,0.0,0.0,0.0
2006-10-01,0,0.0,0.0,0.0
2006-10-02,0,0.0,0.0,0.0
2006-10-03,68,0.0,0.0,0.0
2006-10-04,38,0.0,0.0,0.0
2006-10-05,0,0.0,0.0,0.0
2006-10-06,0,0.0,0.0,0.0
2006-10-07,0,0.0,0.0,0.0
2006-10-08,0,0.0,0.0,0.0
2006-10-09,0,0.0,0.0,0.0
2006-10-10,0,0.0,0.0,0.0
2006-10-11,40,0.0,0.0,0.0
2006-10-12,0,0.0,0.0,0.0
2006-10-13,0,0.0,0.0,0.0
2006-10-14,100,0.0,0.0,0.0
2006-10-15,0,0.0,0.0,0.0
2006-10-16,0,0.0,0.0,0.0
2006-10-17,0,0.0,0.0,0.0
2006-10-18,0,0.0,0.0,0.0
2006-10-19,0,0.0,0.0,0.0
2006-10-20,63,0.0,0.0,0.0
2006-10-21,0,0.0,0.0,0.0
2006-10-22,69,0.0,0.0,0.0
2006-10-23,44,0.0,0.0,0.0
2006-10-24,0,0.0,0.0,0.0
2006-10-25,0,0.0,0.0,0.0
2006-10-26,0,0.0,0.0,0.0
2006-10-27,0,0.0,0.0,0.0
2006-10-28,0,0.0,0.0,0.0
2006-10-29,0,0.0,0.0,0.0
2006-10-30,43,0.0,0.0,0.0
2006-10-31,0,0.0,0.0,0.0
2006-11-01,0,6.0,0.06,0.0
2006-11-02,63,6.0,0.06,3.78
2006-11-03,0,6.0,0.06,0.0
2006-11-04,0,6.0,0.06,0.0
2006-11-05,0,6.0,0.06,0.0
2006-11-06,0,6.0,0.06,0.0
2006-11-07,0,6.0,0.06,0.0
2006-11-08,68,6.0,0.06,4.08
2006-11-09,0,6.0,0.06,0.0
2006-11-10,0,6.0,0.06,0.0
2006-11-11,0,6.0,0.06,0.0
2006-11-12,0,6.0,0.06,0.0
2006-11-13,0,6.0,0.06,0.0
2006-11-14,0,6.0,0.06,0.0
2006-11-15,0,6.0,0.06,0.0
2006-11-16,100,6.0,0.06,6.0
2006-11-17,0,6.0,0.06,0.0
2006-11-18,0,6.0,0.06,0.0
2006-11-19,0,6.0,0.06,0.0
2006-11-20,0,6.0,0.06,0.0
2006-11-21,0,6.0,0.06,0.0
2006-11-22,66,6.0,0.06,3.96
2006-11-23,0,6.0,0.06,0.0
2006-11-24,0,6.0,0.06,0.0
2006-11-25,0,6.0,0.06,0.0
2006-11-26,0,6.0,0.06,0.0
2006-11-27,0,6.0,0.06,0.0
2006-11-28,0,6.0,0.06,0.0
2006-11-29,80,6.0,0.06,4.8
2006-11-30,0,6.0,0.06,0.0
2006-12-01,0,9.0,0.09,0.0
2006-12-02,0,9.0,0.09,0.0
2006-12-03,0,9.0,0.09,0.0
2006-12-04,0,9.0,0.09,0.0
2006-12-05,0,9.0,0.09,0.0
2006-12-06,0,9.0,0.09,0.0
2006-12-07,0,9.0,0.09,0.0
2006-12-08,0,9.0,0.09,0.0
2006-12-09,0,9.0,0.09,0.0
2006-12-10,98,9.0,0.09,8.82
2006-12-11,31,9.0,0.09,2.79
2006-12-12,44,9.0,0.09,3.96
2006-12-13,0,9.0,0.09,0.0
2006-12-14,0,9.0,0.09,0.0
2006-12-15,0,9.0,0.09,0.0
2006-12-16,0,9.0,0.09,0.0
2006-12-17,0,9.0,0.09,0.0
2006-12-18,0,9.0,0.09,0.0
2006-12-19,0,9.0,0.09,0.0
2006-12-20,35,9.0,0.09,3.15
2006-12-21,0,9.0,0.09,0.0
2006-12-22,0,9.0,0.09,0.0
2006-12-23,86,9.0,0.09,7.739999999999999
2006-12-24,100,9.0,0.09,9.0
2006-12-25,76,9.0,0.09,6.84
2006-12-26,0,9.0,0.09,0.0
2006-12-27,0,9.0,0.09,0.0
2006-12-28,0,9.0,0.09,0.0
2006-12-29,0,9.0,0.09,0.0
2006-12-30,0,9.0,0.09,0.0
2006-12-31,0,9.0,0.09,0.0
2007-01-01,0,6.0,0.06,0.0
2007-01-02,0,6.0,0.06,0.0
2007-01-03,0,6.0,0.06,0.0
2007-01-04,0,6.0,0.06,0.0
2007-01-05,0,6.0,0.06,0.0
2007-01-06,0,6.0,0.06,0.0
2007-01-07,0,6.0,0.06,0.0
2007-01-08,0,6.0,0.06,0.0
2007-01-09,0,6.0,0.06,0.0
2007-01-10,0,6.0,0.06,0.0
2007-01-11,0,6.0,0.06,0.0
2007-01-12,0,6.0,0.06,0.0
2007-01-13,0,6.0,0.06,0.0
2007-01-14,0,6.0,0.06,0.0
2007-01-15,0,6.0,0.06,0.0
2007-01-16,0,6.0,0.06,0.0
2007-01-17,0,6.0,0.06,0.0
2007-01-18,0,6.0,0.06,0.0
2007-01-19,30,6.0,0.06,1.7999999999999998
2007-01-20,100,6.0,0.06,6.0
2007-01-21,0,6.0,0.06,0.0
2007-01-22,22,6.0,0.06,1.3199999999999998
2007-01-23,0,6.0,0.06,0.0
2007-01-24,0,6.0,0.06,0.0
2007-01-25,0,6.0,0.06,0.0
2007-01-26,0,6.0,0.06,0.0
2007-01-27,0,6.0,0.06,0.0
2007-01-28,0,6.0,0.06,0.0
2007-01-29,0,6.0,0.06,0.0
2007-01-30,47,6.0,0.06,2.82
2007-01-31,0,6.0,0.06,0.0
2007-02-01,0,8.0,0.08,0.0
2007-02-02,88,8.0,0.08,7.04
2007-02-03,0,8.0,0.08,0.0
2007-02-04,0,8.0,0.08,0.0
2007-02-05,100,8.0,0.08,8.0
2007-02-06,0,8.0,0.08,0.0
2007-02-07,0,8.0,0.08,0.0
2007-02-08,45,8.0,0.08,3.6
2007-02-09,37,8.0,0.08,2.96
2007-02-10,0,8.0,0.08,0.0
2007-02-11,0,8.0,0.08,0.0
2007-02-12,0,8.0,0.08,0.0
2007-02-13,42,8.0,0.08,3.36
2007-02-14,34,8.0,0.08,2.72
2007-02-15,0,8.0,0.08,0.0
2007-02-16,0,8.0,0.08,0.0
2007-02-17,0,8.0,0.08,0.0
2007-02-18,0,8.0,0.08,0.0
2007-02-19,0,8.0,0.08,0.0
2007-02-20,0,8.0,0.08,0.0
2007-02-21,0,8.0,0.08,0.0
2007-02-22,0,8.0,0.08,0.0
2007-02-23,71,8.0,0.08,5.68
2007-02-24,0,8.0,0.08,0.0
2007-02-25,0,8.0,0.08,0.0
2007-02-26,0,8.0,0.08,0.0
2007-02-27,0,8.0,0.08,0.0
2007-02-28,0,8.0,0.08,0.0
2007-03-01,0,8.0,0.08,0.0
2007-03-02,0,8.0,0.08,0.0
2007-03-03,0,8.0,0.08,0.0
2007-03-04,0,8.0,0.08,0.0
2007-03-05,0,8.0,0.08,0.0
2007-03-06,0,8.0,0.08,0.0
2007-03-07,0,8.0,0.08,0.0
2007-03-08,0,8.0,0.08,0.0
2007-03-09,0,8.0,0.08,0.0
2007-03-10,44,8.0,0.08,3.52
2007-03-11,0,8.0,0.08,0.0
2007-03-12,26,8.0,0.08,2.08
2007-03-13,60,8.0,0.08,4.8
2007-03-14,43,8.0,0.08,3.44
2007-03-15,0,8.0,0.08,0.0
2007-03-16,0,8.0,0.08,0.0
2007-03-17,0,8.0,0.08,0.0
2007-03-18,0,8.0,0.08,0.0
2007-03-19,0,8.0,0.08,0.0
2007-03-20,0,8.0,0.08,0.0
2007-03-21,100,8.0,0.08,8.0
2007-03-22,0,8.0,0.08,0.0
2007-03-23,0,8.0,0.08,0.0
2007-03-24,0,8.0,0.08,0.0
2007-03-25,91,8.0,0.08,7.28
2007-03-26,0,8.0,0.08,0.0
2007-03-27,0,8.0,0.08,0.0
2007-03-28,0,8.0,0.08,0.0
2007-03-29,0,8.0,0.08,0.0
2007-03-30,0,8.0,0.08,0.0
2007-03-31,0,8.0,0.08,0.0
2007-04-01,0,17.0,0.17,0.0
2007-04-02,0,17.0,0.17,0.0
2007-04-03,0,17.0,0.17,0.0
2007-04-04,0,17.0,0.17,0.0
2007-04-05,0,17.0,0.17,0.0
2007-04-06,0,17.0,0.17,0.0
2007-04-07,0,17.0,0.17,0.0
2007-04-08,0,17.0,0.17,0.0
2007-04-09,0,17.0,0.17,0.0
2007-04-10,0,17.0,0.17,0.0
2007-04-11,0,17.0,0.17,0.0
2007-04-12,20,17.0,0.17,3.4000000000000004
2007-04-13,0,17.0,0.17,0.0
2007-04-14,36,17.0,0.17,6.12
2007-04-15,0,17.0,0.17,0.0
2007-04-16,24,17.0,0.17,4.08
2007-04-17,0,17.0,0.17,0.0
2007-04-18,0,17.0,0.17,0.0
2007-04-19,26,17.0,0.17,4.42
2007-04-20,25,17.0,0.17,4.25
2007-04-21,0,17.0,0.17,0.0
2007-04-22,0,17.0,0.17,0.0
2007-04-23,0,17.0,0.17,0.0
2007-04-24,0,17.0,0.17,0.0
2007-04-25,0,17.0,0.17,0.0
2007-04-26,0,17.0,0.17,0.0
2007-04-27,0,17.0,0.17,0.0
2007-04-28,0,17.0,0.17,0.0
2007-04-29,33,17.0,0.17,5.61
2007-04-30,100,17.0,0.17,17.0
2007-05-01,0,10.0,0.1,0.0
2007-05-02,0,10.0,0.1,0.0
2007-05-03,25,10.0,0.1,2.5
2007-05-04,0,10.0,0.1,0.0
2007-05-05,0,10.0,0.1,0.0
2007-05-06,39,10.0,0.1,3.9000000000000004
2007-05-07,0,10.0,0.1,0.0
2007-05-08,0,10.0,0.1,0.0
2007-05-09,0,10.0,0.1,0.0
2007-05-10,0,10.0,0.1,0.0
2007-05-11,0,10.0,0.1,0.0
2007-05-12,49,10.0,0.1,4.9
2007-05-13,0,10.0,0.1,0.0
2007-05-14,0,10.0,0.1,0.0
2007-05-15,0,10.0,0.1,0.0
2007-05-16,0,10.0,0.1,0.0
2007-05-17,0,10.0,0.1,0.0
2007-05-18,0,10.0,0.1,0.0
2007-05-19,0,10.0,0.1,0.0
2007-05-20,0,10.0,0.1,0.0
2007-05-21,0,10.0,0.1,0.0
2007-05-22,0,10.0,0.1,0.0
2007-05-23,19,10.0,0.1,1.9000000000000001
2007-05-24,0,10.0,0.1,0.0
2007-05-25,0,10.0,0.1,0.0
2007-05-26,0,10.0,0.1,0.0
2007-05-27,100,10.0,0.1,10.0
2007-05-28,0,10.0,0.1,0.0
2007-05-29,0,10.0,0.1,0.0
2007-05-30,0,10.0,0.1,0.0
2007-05-31,0,10.0,0.1,0.0
2007-06-01,0,8.0,0.08,0.0
2007-06-02,0,8.0,0.08,0.0
2007-06-03,0,8.0,0.08,0.0
2007-06-04,0,8.0,0.08,0.0
2007-06-05,0,8.0,0.08,0.0
2007-06-06,0,8.0,0.08,0.0
2007-06-07,32,8.0,0.08,2.56
2007-06-08,0,8.0,0.08,0.0
2007-06-09,0,8.0,0.08,0.0
2007-06-10,41,8.0,0.08,3.2800000000000002
2007-06-11,0,8.0,0.08,0.0
2007-06-12,26,8.0,0.08,2.08
2007-06-13,0,8.0,0.08,0.0
2007-06-14,0,8.0,0.08,0.0
2007-06-15,0,8.0,0.08,0.0
2007-06-16,0,8.0,0.08,0.0
2007-06-17,0,8.0,0.08,0.0
2007-06-18,47,8.0,0.08,3.7600000000000002
2007-06-19,100,8.0,0.08,8.0
2007-06-20,0,8.0,0.08,0.0
2007-06-21,0,8.0,0.08,0.0
2007-06-22,35,8.0,0.08,2.8000000000000003
2007-06-23,0,8.0,0.08,0.0
2007-06-24,0,8.0,0.08,0.0
2007-06-25,0,8.0,0.08,0.0
2007-06-26,0,8.0,0.08,0.0
2007-06-27,0,8.0,0.08,0.0
2007-06-28,0,8.0,0.08,0.0
2007-06-29,0,8.0,0.08,0.0
2007-06-30,0,8.0,0.08,0.0
2007-07-01,100,5.0,0.05,5.0
2007-07-02,0,5.0,0.05,0.0
2007-07-03,0,5.0,0.05,0.0
2007-07-04,0,5.0,0.05,0.0
2007-07-05,0,5.0,0.05,0.0
2007-07-06,87,5.0,0.05,4.3500000000000005
2007-07-07,0,5.0,0.05,0.0
2007-07-08,0,5.0,0.05,0.0
2007-07-09,0,5.0,0.05,0.0
2007-07-10,53,5.0,0.05,2.6500000000000004
2007-07-11,0,5.0,0.05,0.0
2007-07-12,0,5.0,0.05,0.0
2007-07-13,0,5.0,0.05,0.0
2007-07-14,56,5.0,0.05,2.8000000000000003
2007-07-15,0,5.0,0.05,0.0
2007-07-16,0,5.0,0.05,0.0
2007-07-17,0,5.0,0.05,0.0
2007-07-18,0,5.0,0.05,0.0
2007-07-19,0,5.0,0.05,0.0
2007-07-20,0,5.0,0.05,0.0
2007-07-21,0,5.0,0.05,0.0
2007-07-22,57,5.0,0.05,2.85
2007-07-23,0,5.0,0.05,0.0
2007-07-24,0,5.0,0.05,0.0
2007-07-25,0,5.0,0.05,0.0
2007-07-26,0,5.0,0.05,0.0
2007-07-27,0,5.0,0.05,0.0
2007-07-28,0,5.0,0.05,0.0
2007-07-29,0,5.0,0.05,0.0
2007-07-30,0,5.0,0.05,0.0
2007-07-31,37,5.0,0.05,1.85
2007-08-01,0,7.0,0.07,0.0
2007-08-02,0,7.0,0.07,0.0
2007-08-03,0,7.0,0.07,0.0
2007-08-04,0,7.0,0.07,0.0
2007-08-05,0,7.0,0.07,0.0
2007-08-06,0,7.0,0.07,0.0
2007-08-07,0,7.0,0.07,0.0
2007-08-08,0,7.0,0.07,0.0
2007-08-09,0,7.0,0.07,0.0
