date,Home Depot Stock Price
2023-02-07,27.47
2023-02-08,18.86
2023-02-09,21.32
2023-02-10,20.5
2023-02-11,9.02
2023-02-12,0.0
2023-02-13,22.55
2023-02-14,30.34
2023-02-15,22.55
2023-02-16,25.42
2023-02-17,12.3
2023-02-18,6.56
2023-02-19,8.2
2023-02-20,10.66
2023-02-21,41.0
2023-02-22,18.86
2023-02-23,20.91
2023-02-24,20.09
2023-02-25,15.989999999999998
2023-02-26,4.92
2023-02-27,27.88
2023-02-28,20.91
2023-03-01,23.18
2023-03-02,22.42
2023-03-03,22.04
2023-03-04,8.36
2023-03-05,0.0
2023-03-06,25.46
2023-03-07,19.38
2023-03-08,20.9
2023-03-09,24.32
2023-03-10,20.14
2023-03-11,6.08
2023-03-12,4.5600000000000005
2023-03-13,38.0
2023-03-14,15.2
2023-03-15,21.28
2023-03-16,26.6
2023-03-17,25.46
2023-03-18,4.94
2023-03-19,0.0
2023-03-20,15.96
2023-03-21,21.66
2023-03-22,22.8
2023-03-23,18.24
2023-03-24,13.68
2023-03-25,7.6
2023-03-26,3.42
2023-03-27,25.84
2023-03-28,25.08
2023-03-29,24.7
2023-03-30,22.04
2023-03-31,34.96
2023-04-01,20.8
2023-04-02,10.4
2023-04-03,22.8
2023-04-04,32.0
2023-04-05,25.6
2023-04-06,40.0
2023-04-07,18.0
2023-04-08,0.0
2023-04-09,4.0
2023-04-10,33.6
2023-04-11,40.0
2023-04-12,35.2
2023-04-13,40.0
2023-04-14,34.0
2023-04-15,11.2
2023-04-16,18.0
2023-04-17,24.0
2023-04-18,26.8
2023-04-19,29.6
2023-04-20,23.200000000000003
2023-04-21,38.8
2023-04-22,20.0
2023-04-23,10.0
2023-04-24,30.4
2023-04-25,30.4
2023-04-26,32.4
2023-04-27,22.4
2023-04-28,32.4
2023-04-29,19.200000000000003
2023-04-30,5.6000000000000005
2023-05-01,26.22
2023-05-02,13.8
2023-05-03,16.1
2023-05-04,14.72
2023-05-05,30.82
2023-05-06,11.04
2023-05-07,12.42
2023-05-08,23.46
2023-05-09,18.4
2023-05-10,21.16
2023-05-11,30.360000000000003
2023-05-12,19.78
2023-05-13,4.140000000000001
2023-05-14,3.22
2023-05-15,16.560000000000002
2023-05-16,46.0
2023-05-17,37.72
2023-05-18,30.82
2023-05-19,21.62
2023-05-20,14.26
2023-05-21,6.9
2023-05-22,21.16
2023-05-23,21.62
2023-05-24,23.46
2023-05-25,23.0
2023-05-26,26.68
2023-05-27,9.66
2023-05-28,11.5
2023-05-29,8.280000000000001
2023-05-30,27.14
2023-05-31,15.64
2023-06-01,36.49
2023-06-02,40.59
2023-06-03,15.17
2023-06-04,0.0
2023-06-05,27.06
2023-06-06,39.77
2023-06-07,40.18
2023-06-08,36.08
2023-06-09,28.29
2023-06-10,8.61
2023-06-11,12.71
2023-06-12,27.06
2023-06-13,34.44
2023-06-14,36.08
2023-06-15,34.85
2023-06-16,40.18
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,6.97
2023-06-20,41.0
2023-06-21,28.29
2023-06-22,17.63
2023-06-23,36.08
2023-06-24,0.0
2023-06-25,12.3
2023-06-26,34.44
2023-06-27,41.0
2023-06-28,15.989999999999998
2023-06-29,24.19
2023-06-30,33.62
2023-07-01,5.46
2023-07-02,10.92
2023-07-03,16.77
2023-07-04,10.14
2023-07-05,32.76
2023-07-06,14.04
2023-07-07,26.91
2023-07-08,9.36
2023-07-09,7.800000000000001
2023-07-10,17.55
2023-07-11,27.3
2023-07-12,19.11
2023-07-13,39.0
2023-07-14,25.35
2023-07-15,6.63
2023-07-16,0.0
2023-07-17,28.86
2023-07-18,36.27
2023-07-19,22.23
2023-07-20,24.96
2023-07-21,35.1
2023-07-22,12.48
2023-07-23,0.0
2023-07-24,20.67
2023-07-25,30.03
2023-07-26,30.03
2023-07-27,27.3
2023-07-28,30.42
2023-07-29,15.21
2023-07-30,7.41
2023-07-31,26.91
2023-08-01,21.24
2023-08-02,23.4
2023-08-03,17.28
2023-08-04,19.8
2023-08-05,3.24
2023-08-06,3.96
2023-08-07,15.84
2023-08-08,20.52
2023-08-09,18.0
2023-08-10,29.88
2023-08-11,34.2
2023-08-12,9.0
2023-08-13,4.68
2023-08-14,36.0
2023-08-15,30.6
2023-08-16,27.72
2023-08-17,23.4
2023-08-18,32.76
2023-08-19,11.52
2023-08-20,5.4
2023-08-21,22.68
2023-08-22,24.48
2023-08-23,30.24
2023-08-24,16.2
2023-08-25,19.08
2023-08-26,14.4
2023-08-27,0.0
2023-08-28,16.56
2023-08-29,17.64
2023-08-30,20.52
2023-08-31,17.64
2023-09-01,7.290000000000001
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,7.290000000000001
2023-09-05,24.03
2023-09-06,27.0
2023-09-07,21.87
2023-09-08,23.76
2023-09-09,11.07
2023-09-10,7.0200000000000005
2023-09-11,19.17
2023-09-12,15.66
2023-09-13,22.41
2023-09-14,27.0
2023-09-15,21.87
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,22.950000000000003
2023-09-19,26.46
2023-09-20,25.380000000000003
2023-09-21,24.840000000000003
2023-09-22,24.57
2023-09-23,4.59
2023-09-24,5.67
2023-09-25,21.06
2023-09-26,15.39
2023-09-27,14.04
2023-09-28,20.790000000000003
2023-09-29,14.31
2023-09-30,0.0
2023-10-01,2.8000000000000003
2023-10-02,14.560000000000002
2023-10-03,16.8
2023-10-04,20.160000000000004
2023-10-05,21.28
2023-10-06,12.6
2023-10-07,0.0
2023-10-08,3.92
2023-10-09,14.840000000000002
2023-10-10,28.000000000000004
2023-10-11,19.32
2023-10-12,17.92
2023-10-13,12.32
2023-10-14,0.0
2023-10-15,3.92
2023-10-16,20.160000000000004
2023-10-17,22.4
2023-10-18,17.92
2023-10-19,19.32
2023-10-20,14.28
2023-10-21,8.4
2023-10-22,15.68
2023-10-23,8.96
2023-10-24,16.8
2023-10-25,18.76
2023-10-26,11.2
2023-10-27,25.480000000000004
2023-10-28,5.32
2023-10-29,3.640000000000001
2023-10-30,22.4
2023-10-31,12.6
2023-11-01,17.34
2023-11-02,23.46
2023-11-03,17.68
2023-11-04,12.58
2023-11-05,0.0
2023-11-06,15.98
2023-11-07,25.16
2023-11-08,14.96
2023-11-09,11.9
2023-11-10,31.96
2023-11-11,0.0
2023-11-12,6.460000000000001
2023-11-13,18.700000000000003
2023-11-14,34.0
2023-11-15,18.700000000000003
2023-11-16,26.860000000000003
2023-11-17,28.22
2023-11-18,7.82
2023-11-19,3.4000000000000004
2023-11-20,24.82
2023-11-21,24.14
2023-11-22,27.540000000000003
2023-11-23,10.54
2023-11-24,21.42
2023-11-25,5.44
2023-11-26,0.0
2023-11-27,24.82
2023-11-28,20.06
2023-11-29,13.6
2023-11-30,29.24
2023-12-01,28.86
2023-12-02,8.879999999999999
2023-12-03,6.29
2023-12-04,19.61
2023-12-05,16.28
2023-12-06,22.2
2023-12-07,16.28
2023-12-08,20.35
2023-12-09,9.99
2023-12-10,0.0
2023-12-11,22.94
2023-12-12,17.02
2023-12-13,19.98
2023-12-14,23.31
2023-12-15,19.61
2023-12-16,11.84
2023-12-17,8.51
2023-12-18,18.13
2023-12-19,12.58
2023-12-20,18.13
2023-12-21,14.06
2023-12-22,19.24
2023-12-23,6.66
2023-12-24,11.47
2023-12-25,8.51
2023-12-26,37.0
2023-12-27,22.94
2023-12-28,7.03
2023-12-29,16.65
2023-12-30,3.7
2023-12-31,4.81
