gvkey,datadate,fqtr,tic,conm,net_income,revenue,total_assets,shareholders_equity,total_liabilities,total_debt,sales,operating_activities_cf,capital_expenditures,interest_expense,common_shares_outstanding,earnings_per_share,dividends_per_share
002991,2019-09-30,3,CVX,CHEVRON CORP,2580.0,34779.0,256537.0,155841.0,99645.0,27806.0,34779.0,21657.0,9906.0,197.0,1890.873,1.38,1.19
002991,2019-12-31,4,CVX,CHEVRON CORP,-6610.0,34574.0,237428.0,144213.0,92220.0,26299.0,34574.0,27314.0,14116.0,178.0,1882.168,-3.51,1.19
002991,2020-03-31,1,CVX,CHEVRON CORP,3599.0,29705.0,236677.0,143930.0,91763.0,23663.0,29705.0,4722.0,3133.0,162.0,1866.979,1.93,1.29
002991,2020-06-30,2,CVX,CHEVRON CORP,-8270.0,15926.0,223403.0,134118.0,89017.0,30302.0,15926.0,4802.0,5225.0,172.0,1867.268,-4.44,1.29
002991,2020-09-30,3,CVX,CHEVRON CORP,-207.0,23997.0,223063.0,131774.0,91025.0,34280.0,23997.0,8339.0,6855.0,164.0,1867.324,-0.12,1.29
002991,2020-12-31,4,CVX,CHEVRON CORP,-665.0,24843.0,239790.0,131688.0,107064.0,45382.0,24843.0,10577.0,8922.0,199.0,1925.186,-0.33,1.29
002991,2021-03-31,1,CVX,CHEVRON CORP,1377.0,31076.0,241645.0,131888.0,108712.0,40599.0,31076.0,4196.0,1746.0,198.0,1928.053,0.72,1.29
002991,2021-06-30,2,CVX,CHEVRON CORP,3082.0,36117.0,242806.0,133182.0,108895.0,39521.0,36117.0,11150.0,3543.0,185.0,1933.912,1.61,1.34
002991,2021-09-30,3,CVX,CHEVRON CORP,6111.0,42552.0,239948.0,135862.0,103226.0,37056.0,42552.0,19729.0,5450.0,174.0,1927.686,3.19,1.34
002991,2021-12-31,4,CVX,CHEVRON CORP,5055.0,45861.0,239535.0,139067.0,99595.0,33621.0,45861.0,29187.0,8056.0,155.0,1929.806,2.63,1.34
002991,2022-03-31,1,CVX,CHEVRON CORP,6259.0,52314.0,249048.0,146219.0,101948.0,29019.0,52314.0,8055.0,1960.0,136.0,1964.814,3.23,1.42
002991,2022-06-30,2,CVX,CHEVRON CORP,11622.0,65372.0,257936.0,153554.0,103374.0,23005.0,65372.0,21837.0,5144.0,129.0,1957.435,5.98,1.42
002991,2022-09-30,3,CVX,CHEVRON CORP,11231.0,63508.0,259735.0,158680.0,100108.0,21420.0,63508.0,37104.0,8139.0,128.0,1933.639,5.81,1.42
002991,2022-12-31,4,CVX,CHEVRON CORP,6353.0,54523.0,257709.0,159282.0,97467.0,24295.0,54523.0,49602.0,11974.0,123.0,1915.217,3.34,1.42
002991,2023-03-31,1,CVX,CHEVRON CORP,6574.0,48842.0,255886.0,159449.0,95452.0,20275.0,48842.0,7205.0,3038.0,115.0,1894.215,3.48,1.51
002991,2023-06-30,2,CVX,CHEVRON CORP,6010.0,47216.0,251779.0,158325.0,92481.0,20245.0,47216.0,13502.0,6795.0,120.0,1867.245,3.22,1.51
002991,2023-09-30,3,CVX,CHEVRON CORP,6526.0,51922.0,263927.0,165265.0,97679.0,20119.0,51922.0,23175.0,11468.0,114.0,1887.749,3.48,1.51
002991,2023-12-31,4,CVX,CHEVRON CORP,2259.0,48933.0,261632.0,160957.0,99703.0,20307.0,48933.0,35600.0,15900.0,120.0,1865.0,1.23,1.51
003980,2013-03-31,2,DIS,DISNEY (WALT) CO,1513.0,10554.0,81358.0,42089.0,37214.0,13381.0,10554.0,3304.0,1119.0,83.0,1800.0,0.84,0.0
003980,2013-06-30,3,DIS,DISNEY (WALT) CO,1847.0,11578.0,80565.0,43536.0,34658.0,12784.0,11578.0,6717.0,1809.0,93.0,1800.0,1.02,0.0
003980,2013-09-30,4,DIS,DISNEY (WALT) CO,1394.0,11568.0,81241.0,45429.0,33091.0,13050.0,11568.0,9452.0,2796.0,81.0,1773.0,0.78,0.0
003980,2013-12-31,1,DIS,DISNEY (WALT) CO,1840.0,12309.0,83166.0,44324.0,35870.0,11714.0,12309.0,1212.0,658.0,81.0,1700.0,1.04,0.86
003980,2014-03-31,2,DIS,DISNEY (WALT) CO,1917.0,11649.0,82580.0,44889.0,34940.0,10909.0,11649.0,3739.0,1359.0,67.0,1700.0,1.1,0.0
003980,2014-06-30,3,DIS,DISNEY (WALT) CO,2245.0,12466.0,83723.0,45520.0,35111.0,12920.0,12466.0,6675.0,2248.0,74.0,1700.0,1.3,0.0
003980,2014-09-30,4,DIS,DISNEY (WALT) CO,1499.0,12389.0,84186.0,44958.0,36008.0,12905.0,12389.0,9780.0,3311.0,72.0,1707.0,0.87,0.0
003980,2014-12-31,1,DIS,DISNEY (WALT) CO,2182.0,13391.0,87035.0,44165.0,39242.0,12167.0,13391.0,1855.0,998.0,69.0,1700.0,1.28,1.15
003980,2015-03-31,2,DIS,DISNEY (WALT) CO,2108.0,12461.0,85715.0,46038.0,35978.0,12186.0,12461.0,4773.0,1905.0,66.0,1700.0,1.24,0.0
003980,2015-06-30,3,DIS,DISNEY (WALT) CO,2483.0,13101.0,87367.0,46519.0,36860.0,12154.0,13101.0,7581.0,3061.0,62.0,1600.0,1.46,0.0
003980,2015-09-30,4,DIS,DISNEY (WALT) CO,1609.0,13512.0,88182.0,44525.0,39527.0,12968.0,13512.0,10909.0,4265.0,68.0,1661.0,0.96,0.66
003980,2015-12-31,1,DIS,DISNEY (WALT) CO,2880.0,15244.0,90121.0,43958.0,41923.0,12965.0,15244.0,2362.0,1406.0,66.0,1700.0,1.74,0.71
003980,2016-03-31,2,DIS,DISNEY (WALT) CO,2143.0,12969.0,90264.0,44124.0,42254.0,15367.0,12969.0,5762.0,2556.0,81.0,1700.0,1.31,0.0
003980,2016-06-30,3,DIS,DISNEY (WALT) CO,2597.0,14277.0,90914.0,44193.0,42768.0,15129.0,14277.0,9386.0,3691.0,88.0,1700.0,1.6,0.0
003980,2016-09-30,4,DIS,DISNEY (WALT) CO,1771.0,13142.0,92033.0,43265.0,44710.0,16657.0,13142.0,13213.0,4773.0,119.0,1597.0,1.1,0.71
003980,2016-12-31,1,DIS,DISNEY (WALT) CO,2479.0,14784.0,91576.0,43210.0,44399.0,14792.0,14784.0,1260.0,1040.0,121.0,1600.0,1.56,0.78
003980,2017-03-31,2,DIS,DISNEY (WALT) CO,2388.0,13336.0,91807.0,43784.0,44540.0,16788.0,13336.0,4698.0,1923.0,115.0,1600.0,1.51,0.0
003980,2017-06-30,3,DIS,DISNEY (WALT) CO,2366.0,14238.0,92752.0,42531.0,46701.0,18849.0,14238.0,8831.0,2728.0,134.0,1600.0,1.51,0.0
003980,2017-09-30,4,DIS,DISNEY (WALT) CO,1747.0,12779.0,95789.0,41315.0,49637.0,19248.0,12779.0,12343.0,3623.0,137.0,1517.0,1.14,0.78
003980,2017-12-31,1,DIS,DISNEY (WALT) CO,4423.0,15351.0,97734.0,43289.0,49509.0,20082.0,15351.0,2237.0,981.0,146.0,1500.0,2.93,0.84
003980,2018-03-31,2,DIS,DISNEY (WALT) CO,2937.0,14548.0,97943.0,45151.0,48142.0,18766.0,14548.0,6763.0,2044.0,172.0,1500.0,1.95,0.0
003980,2018-06-30,3,DIS,DISNEY (WALT) CO,2916.0,15228.0,98792.0,46088.0,47584.0,17681.0,15228.0,10442.0,3264.0,175.0,1500.0,1.96,0.0
003980,2018-09-30,4,DIS,DISNEY (WALT) CO,2322.0,14307.0,98598.0,48773.0,44643.0,17226.0,14307.0,14295.0,4465.0,189.0,1488.0,1.56,0.84
003980,2018-12-31,1,DIS,DISNEY (WALT) CO,2788.0,15303.0,99941.0,50316.0,44424.0,17176.0,15303.0,2099.0,1195.0,163.0,1490.0,1.87,0.88
003980,2019-03-31,2,DIS,DISNEY (WALT) CO,5452.0,14924.0,214342.0,89938.0,108900.0,37803.0,14924.0,5979.0,2390.0,98.0,1798.0,3.55,0.0
003980,2019-06-30,3,DIS,DISNEY (WALT) CO,1760.0,20262.0,209475.0,90472.0,104222.0,36311.0,20262.0,4586.0,3567.0,472.0,1801.0,0.79,0.0
003980,2019-09-30,4,DIS,DISNEY (WALT) CO,1054.0,19118.0,193984.0,88877.0,91132.0,38275.0,19118.0,6606.0,4876.0,413.0,1802.0,0.44,0.88
003980,2019-12-31,1,DIS,DISNEY (WALT) CO,2107.0,20877.0,200948.0,89757.0,97146.0,41079.0,20877.0,1611.0,1338.0,362.0,1805.0,1.18,0.88
003980,2020-03-31,2,DIS,DISNEY (WALT) CO,460.0,18025.0,206294.0,90407.0,102321.0,46021.0,18025.0,4791.0,2585.0,365.0,1806.0,0.26,0.0
003980,2020-06-30,3,DIS,DISNEY (WALT) CO,-4721.0,11779.0,207649.0,85866.0,108024.0,57247.0,11779.0,5951.0,3293.0,456.0,1807.0,-2.61,0.0
003980,2020-09-30,4,DIS,DISNEY (WALT) CO,-710.0,14707.0,201549.0,83583.0,104037.0,55828.0,14707.0,7618.0,4022.0,464.0,1810.0,-0.39,0.0
003980,2020-12-31,1,DIS,DISNEY (WALT) CO,17.0,16249.0,201888.0,84071.0,103830.0,52878.0,16249.0,84.0,760.0,404.0,1814.0,0.02,0.0
003980,2021-03-31,2,DIS,DISNEY (WALT) CO,901.0,15613.0,200250.0,85540.0,101054.0,50903.0,15613.0,1472.0,1530.0,415.0,1817.0,0.5,0.0
003980,2021-06-30,3,DIS,DISNEY (WALT) CO,918.0,17022.0,202221.0,86741.0,101607.0,51110.0,17022.0,2932.0,2468.0,404.0,1817.0,0.51,0.0
003980,2021-09-30,4,DIS,DISNEY (WALT) CO,159.0,18534.0,203609.0,88553.0,101385.0,51769.0,18534.0,5567.0,3578.0,323.0,1818.0,0.09,0.0
003980,2021-12-31,1,DIS,DISNEY (WALT) CO,1104.0,21819.0,203311.0,89864.0,99718.0,47349.0,21819.0,-201.0,981.0,361.0,1821.0,0.63,0.0
003980,2022-03-31,2,DIS,DISNEY (WALT) CO,470.0,20272.0,202453.0,90636.0,98440.0,46624.0,20272.0,1564.0,2060.0,374.0,1822.0,0.26,0.0
003980,2022-06-30,3,DIS,DISNEY (WALT) CO,1409.0,21504.0,204074.0,92500.0,98216.0,46022.0,21504.0,3486.0,3795.0,380.0,1823.0,0.77,0.0
003980,2022-09-30,4,DIS,DISNEY (WALT) CO,162.0,20150.0,203631.0,95008.0,95253.0,48538.0,20150.0,6010.0,4943.0,434.0,1824.0,0.09,0.0
003980,2022-12-31,1,DIS,DISNEY (WALT) CO,1279.0,23512.0,202124.0,96149.0,93246.0,45128.0,23512.0,-974.0,1181.0,465.0,1826.0,0.7,0.0
003980,2023-03-31,2,DIS,DISNEY (WALT) CO,1271.0,21815.0,204858.0,97859.0,94488.0,45066.0,21815.0,2262.0,2430.0,504.0,1827.0,0.7,0.0
003980,2023-06-30,3,DIS,DISNEY (WALT) CO,-460.0,22330.0,203783.0,97610.0,92841.0,44544.0,22330.0,5064.0,3595.0,503.0,1830.0,-0.25,0.0
003980,2023-09-30,4,DIS,DISNEY (WALT) CO,264.0,21241.0,205579.0,99277.0,92567.0,45565.0,21241.0,9866.0,4969.0,501.0,1830.0,0.14,0.0
003980,2023-12-31,1,DIS,DISNEY (WALT) CO,1911.0,23549.0,197774.0,100721.0,92273.0,41603.0,23549.0,2185.0,1299.0,528.0,1834.0,1.04,0.3
114628,2013-03-31,1,GS,GOLDMAN SACHS GROUP INC,2260.0,11773.0,959223.0,71028.0,881563.0,175979.0,11773.0,-5698.0,171.0,1590.0,478.6,4.53,0.5
114628,2013-06-30,2,GS,GOLDMAN SACHS GROUP INC,1931.0,10449.0,938456.0,70843.0,860072.0,169717.0,10449.0,5634.0,329.0,1736.0,468.5,3.92,0.5
114628,2013-09-30,3,GS,GOLDMAN SACHS GROUP INC,1517.0,8280.0,923223.0,70416.0,845199.0,175875.0,8280.0,2263.0,498.0,1460.0,458.5,3.07,0.5
114628,2013-12-31,4,GS,GOLDMAN SACHS GROUP INC,2332.0,10161.0,911507.0,71267.0,832714.0,168489.0,10161.0,4543.0,706.0,1495.0,467.4,4.8,0.55
114628,2014-03-31,1,GS,GOLDMAN SACHS GROUP INC,2033.0,10885.0,915665.0,71899.0,836292.0,172499.0,10885.0,-4221.0,164.0,1472.0,464.8,4.15,0.55
114628,2014-06-30,2,GS,GOLDMAN SACHS GROUP INC,2037.0,10704.0,859914.0,72429.0,778072.0,173458.0,10704.0,-3692.0,353.0,1497.0,457.8,4.21,0.55
114628,2014-09-30,3,GS,GOLDMAN SACHS GROUP INC,2241.0,9365.0,868933.0,73075.0,786265.0,172357.0,9365.0,-12591.0,508.0,1161.0,452.8,4.69,0.55
114628,2014-12-31,4,GS,GOLDMAN SACHS GROUP INC,2166.0,8842.0,856240.0,73597.0,773039.0,174820.0,8842.0,-7623.0,678.0,1094.0,451.5,4.5,0.6
114628,2015-03-31,1,GS,GOLDMAN SACHS GROUP INC,2844.0,11759.0,865458.0,75927.0,779912.0,173441.0,11759.0,6719.0,302.0,1091.0,450.9,6.05,0.6
114628,2015-06-30,2,GS,GOLDMAN SACHS GROUP INC,1048.0,10556.0,859879.0,76454.0,771573.0,181964.0,10556.0,-1132.0,698.0,1389.0,451.5,2.01,0.65
114628,2015-09-30,3,GS,GOLDMAN SACHS GROUP INC,1426.0,8138.0,880559.0,76503.0,792438.0,186859.0,8138.0,166.0,1205.0,1171.0,446.2,2.95,0.65
114628,2015-12-31,4,GS,GOLDMAN SACHS GROUP INC,765.0,8721.0,861395.0,75528.0,774208.0,185942.0,8721.0,6961.0,1833.0,1329.0,441.6,1.28,0.65
114628,2016-03-31,1,GS,GOLDMAN SACHS GROUP INC,1135.0,7803.0,878036.0,75634.0,790812.0,191185.0,7803.0,-3932.0,573.0,1296.0,437.2,2.71,0.65
114628,2016-06-30,2,GS,GOLDMAN SACHS GROUP INC,1822.0,9708.0,896843.0,75311.0,809929.0,192596.0,9708.0,5673.0,1242.0,1551.0,426.4,3.77,0.65
114628,2016-09-30,3,GS,GOLDMAN SACHS GROUP INC,2094.0,9943.0,879987.0,75907.0,792439.0,197876.0,9943.0,1773.0,2063.0,1542.0,418.8,4.96,0.65
114628,2016-12-31,4,GS,GOLDMAN SACHS GROUP INC,2347.0,10258.0,860165.0,75690.0,772766.0,197491.0,10258.0,5570.0,2876.0,1837.0,414.8,5.17,0.65
114628,2017-03-31,1,GS,GOLDMAN SACHS GROUP INC,2255.0,10256.0,894069.0,75714.0,806609.0,210497.0,10256.0,-3364.0,838.0,1956.0,409.3,5.23,0.65
114628,2017-06-30,2,GS,GOLDMAN SACHS GROUP INC,1831.0,10319.0,906518.0,75472.0,819321.0,215993.0,10319.0,-13853.0,1521.0,2117.0,402.9,4.0,0.75
114628,2017-09-30,3,GS,GOLDMAN SACHS GROUP INC,2128.0,11007.0,930132.0,75089.0,843272.0,223707.0,11007.0,-11119.0,2210.0,2300.0,393.7,5.09,0.75
114628,2017-12-31,4,GS,GOLDMAN SACHS GROUP INC,-1928.0,10672.0,916776.0,70390.0,833980.0,227579.0,10672.0,-17742.0,3185.0,2428.0,388.9,-5.51,0.75
114628,2018-03-31,1,GS,GOLDMAN SACHS GROUP INC,2832.0,13392.0,973535.0,72376.0,889328.0,236673.0,13392.0,-964.0,1563.0,2811.0,387.6,7.02,0.75
114628,2018-06-30,2,GS,GOLDMAN SACHS GROUP INC,2565.0,13554.0,968610.0,75396.0,880647.0,239387.0,13554.0,7634.0,3751.0,3288.0,387.9,6.04,0.8
114628,2018-09-30,3,GS,GOLDMAN SACHS GROUP INC,2524.0,12865.0,957190.0,75559.0,868944.0,242132.0,12865.0,2320.0,5947.0,3521.0,382.9,6.35,0.8
114628,2018-12-31,4,GS,GOLDMAN SACHS GROUP INC,2538.0,12557.0,931796.0,78982.0,840043.0,236027.0,12557.0,20421.0,7982.0,3686.0,380.9,6.11,0.8
114628,2019-03-31,1,GS,GOLDMAN SACHS GROUP INC,2251.0,13186.0,925349.0,79070.0,833511.0,239688.0,13186.0,-45006.0,2128.0,3522.0,378.2,5.73,0.8
114628,2019-06-30,2,GS,GOLDMAN SACHS GROUP INC,2421.0,14150.0,944903.0,79689.0,852417.0,234105.0,14150.0,-35567.0,4168.0,3802.0,372.2,5.86,0.85
114628,2019-09-30,3,GS,GOLDMAN SACHS GROUP INC,1877.0,12774.0,1007320.0,80809.0,913645.0,231106.0,12774.0,-27483.0,6397.0,3506.0,369.3,4.83,1.25
114628,2019-12-31,4,GS,GOLDMAN SACHS GROUP INC,1917.0,13812.0,992968.0,79062.0,900990.0,221414.0,13812.0,23868.0,8443.0,2978.0,361.8,4.74,1.25
114628,2020-03-31,1,GS,GOLDMAN SACHS GROUP INC,1213.0,12180.0,1089756.0,81176.0,996255.0,240865.0,12180.0,-53031.0,2843.0,2619.0,355.7,3.12,1.25
114628,2020-06-30,2,GS,GOLDMAN SACHS GROUP INC,373.0,15385.0,1141523.0,78826.0,1050469.0,238549.0,15385.0,-64678.0,3908.0,1431.0,355.8,0.53,1.25
114628,2020-09-30,3,GS,GOLDMAN SACHS GROUP INC,3367.0,12629.0,1132059.0,81447.0,1037741.0,229457.0,12629.0,-29742.0,4906.0,1343.0,356.0,9.07,1.25
114628,2020-12-31,4,GS,GOLDMAN SACHS GROUP INC,4506.0,13304.0,1163028.0,84729.0,1065456.0,228301.0,13304.0,-13728.0,6309.0,1159.0,358.8,12.23,1.25
114628,2021-03-31,1,GS,GOLDMAN SACHS GROUP INC,6836.0,19276.0,1301548.0,88461.0,1202151.0,233817.0,19276.0,-5183.0,1312.0,1229.0,352.7,18.8,1.25
114628,2021-06-30,2,GS,GOLDMAN SACHS GROUP INC,5486.0,16698.0,1387922.0,92687.0,1284401.0,253406.0,16698.0,15284.0,2665.0,994.0,349.9,15.22,1.25
114628,2021-09-30,3,GS,GOLDMAN SACHS GROUP INC,5378.0,15161.0,1443230.0,96344.0,1335335.0,254648.0,15161.0,-23976.0,3548.0,1234.0,347.5,15.14,2.0
114628,2021-12-31,4,GS,GOLDMAN SACHS GROUP INC,3935.0,13854.0,1463988.0,99223.0,1353222.0,265754.0,13854.0,921.0,4667.0,890.0,348.9,10.96,2.0
114628,2022-03-31,1,GS,GOLDMAN SACHS GROUP INC,3939.0,14318.0,1589441.0,104536.0,1473299.0,269526.0,14318.0,-22952.0,953.0,1015.0,356.4,10.87,2.0
114628,2022-06-30,2,GS,GOLDMAN SACHS GROUP INC,2927.0,14981.0,1601224.0,107168.0,1482509.0,261126.0,14981.0,15522.0,2004.0,2323.0,355.0,7.81,2.0
114628,2022-09-30,3,GS,GOLDMAN SACHS GROUP INC,3069.0,18482.0,1555994.0,108587.0,1435880.0,249698.0,18482.0,23705.0,2994.0,4696.0,352.3,8.35,2.5
114628,2022-12-31,4,GS,GOLDMAN SACHS GROUP INC,1326.0,20930.0,1441799.0,106486.0,1323961.0,256399.0,20930.0,8708.0,3748.0,7489.0,350.8,3.35,2.5
114628,2023-03-31,1,GS,GOLDMAN SACHS GROUP INC,3234.0,25381.0,1538349.0,106806.0,1420219.0,249955.0,25381.0,9404.0,597.0,9662.0,344.0,8.87,2.5
114628,2023-06-30,2,GS,GOLDMAN SACHS GROUP INC,1216.0,26047.0,1571386.0,105790.0,1454362.0,239028.0,26047.0,41305.0,1263.0,11121.0,342.0,3.09,2.5
114628,2023-09-30,3,GS,GOLDMAN SACHS GROUP INC,2058.0,28527.0,1577153.0,106074.0,1459405.0,232292.0,28527.0,15771.0,1770.0,12277.0,338.0,5.52,2.75
114628,2023-12-31,4,GS,GOLDMAN SACHS GROUP INC,2008.0,28463.0,1642000.0,,1525095.0,242000.0,28463.0,,,,337.1,5.52,2.75
005680,2013-01-31,4,HD,HOME DEPOT INC,1021.0,18246.0,41084.0,17777.0,23307.0,9475.0,18246.0,6975.0,1312.0,167.0,1484.0,0.69,0.29
005680,2013-04-30,1,HD,HOME DEPOT INC,1226.0,19124.0,44195.0,16393.0,27802.0,11460.0,19124.0,2697.0,278.0,165.0,1461.0,0.84,0.39
005680,2013-07-31,2,HD,HOME DEPOT INC,1795.0,22522.0,42192.0,15478.0,26714.0,11450.0,22522.0,4718.0,599.0,174.0,1435.0,1.25,0.39
005680,2013-10-31,3,HD,HOME DEPOT INC,1351.0,19470.0,43814.0,14214.0,29600.0,14692.0,19470.0,5981.0,964.0,192.0,1408.0,0.96,0.39
005680,2014-01-31,4,HD,HOME DEPOT INC,1013.0,17696.0,40518.0,12522.0,27996.0,14691.0,17696.0,7628.0,1389.0,182.0,1380.0,0.73,0.39
005680,2014-04-30,1,HD,HOME DEPOT INC,1379.0,19687.0,42629.0,12146.0,30483.0,14707.0,19687.0,2568.0,287.0,191.0,1368.0,1.01,0.47
005680,2014-07-31,2,HD,HOME DEPOT INC,2050.0,23811.0,43479.0,11457.0,32022.0,16702.0,23811.0,5285.0,631.0,209.0,1346.0,1.52,0.47
005680,2014-10-31,3,HD,HOME DEPOT INC,1537.0,20516.0,41512.0,10110.0,31402.0,16693.0,20516.0,6247.0,999.0,219.0,1318.0,1.16,0.47
005680,2015-01-31,4,HD,HOME DEPOT INC,1379.0,19162.0,39946.0,9322.0,30624.0,16869.0,19162.0,8242.0,1442.0,213.0,1307.0,1.06,0.47
005680,2015-04-30,1,HD,HOME DEPOT INC,1579.0,20891.0,42510.0,9204.0,33306.0,13818.0,20891.0,3404.0,322.0,197.0,1299.0,1.22,0.59
005680,2015-07-31,2,HD,HOME DEPOT INC,2234.0,24829.0,43798.0,8637.0,35161.0,16318.0,24829.0,5934.0,705.0,233.0,1284.0,1.74,0.59
005680,2015-10-31,3,HD,HOME DEPOT INC,1725.0,21819.0,44152.0,7619.0,36533.0,17815.0,21819.0,7366.0,1083.0,248.0,1268.0,1.36,0.59
005680,2016-01-31,4,HD,HOME DEPOT INC,1471.0,20980.0,42549.0,6316.0,36233.0,20888.0,20980.0,9373.0,1503.0,243.0,1252.0,1.17,0.59
005680,2016-04-30,1,HD,HOME DEPOT INC,1803.0,22762.0,44576.0,6335.0,38241.0,20904.0,22762.0,3636.0,325.0,244.0,1245.0,1.45,0.69
005680,2016-07-31,2,HD,HOME DEPOT INC,2441.0,26472.0,44247.0,6657.0,37590.0,20900.0,26472.0,6877.0,697.0,236.0,1236.0,1.98,0.69
005680,2016-10-31,3,HD,HOME DEPOT INC,1969.0,23154.0,44502.0,5622.0,38880.0,22338.0,23154.0,7919.0,1145.0,247.0,1220.0,1.61,0.69
005680,2017-01-31,4,HD,HOME DEPOT INC,1744.0,22207.0,42966.0,4333.0,38633.0,22349.0,22207.0,9783.0,1621.0,246.0,1203.0,1.45,0.69
005680,2017-04-30,1,HD,HOME DEPOT INC,2014.0,23887.0,44944.0,3962.0,40982.0,22393.0,23887.0,4564.0,458.0,254.0,1197.0,1.68,0.89
005680,2017-07-31,2,HD,HOME DEPOT INC,2672.0,28108.0,45959.0,3554.0,42405.0,24422.0,28108.0,7862.0,846.0,265.0,1181.0,2.26,0.89
005680,2017-10-31,3,HD,HOME DEPOT INC,2165.0,25026.0,45023.0,2543.0,42480.0,24266.0,25026.0,9741.0,1354.0,269.0,1168.0,1.85,0.89
005680,2018-01-31,4,HD,HOME DEPOT INC,1779.0,23883.0,44529.0,1454.0,43075.0,24267.0,23883.0,12031.0,1897.0,269.0,1158.0,1.53,0.89
005680,2018-04-30,1,HD,HOME DEPOT INC,2404.0,24947.0,46650.0,1687.0,44963.0,24244.0,24947.0,3981.0,556.0,261.0,1154.0,2.09,1.03
005680,2018-07-31,2,HD,HOME DEPOT INC,3506.0,30463.0,46232.0,2009.0,44223.0,23295.0,30463.0,7907.0,1091.0,272.0,1145.0,3.06,1.03
005680,2018-10-31,3,HD,HOME DEPOT INC,2867.0,26302.0,45200.0,1320.0,43880.0,23332.0,26302.0,10036.0,1711.0,249.0,1131.0,2.53,1.03
005680,2019-01-31,4,HD,HOME DEPOT INC,2344.0,26491.0,44003.0,-1878.0,45881.0,26807.0,26491.0,13038.0,2442.0,269.0,1105.0,2.1,1.03
005680,2019-04-30,1,HD,HOME DEPOT INC,2513.0,26381.0,51515.0,-2143.0,53658.0,31949.0,26381.0,4575.0,681.0,288.0,1101.0,2.28,1.36
005680,2019-07-31,2,HD,HOME DEPOT INC,3479.0,30839.0,52010.0,-1160.0,53170.0,32327.0,30839.0,8497.0,1246.0,302.0,1096.0,3.18,1.36
005680,2019-10-31,3,HD,HOME DEPOT INC,2769.0,27223.0,52309.0,-1082.0,53391.0,31710.0,27223.0,10664.0,1891.0,302.0,1090.0,2.54,1.36
005680,2020-01-31,4,HD,HOME DEPOT INC,2481.0,25782.0,51236.0,-3116.0,54352.0,33736.0,25782.0,13723.0,2678.0,309.0,1077.0,2.29,1.36
005680,2020-04-30,1,HD,HOME DEPOT INC,2245.0,28260.0,58737.0,-3490.0,62227.0,36697.0,28260.0,5737.0,586.0,324.0,1076.0,2.09,1.5
005680,2020-07-31,2,HD,HOME DEPOT INC,4332.0,38053.0,63349.0,-414.0,63763.0,37265.0,38053.0,14829.0,1032.0,346.0,1076.0,4.04,1.5
005680,2020-10-31,3,HD,HOME DEPOT INC,3432.0,33536.0,66919.0,1535.0,65384.0,37711.0,33536.0,17415.0,1503.0,340.0,1076.0,3.2,1.5
005680,2021-01-31,4,HD,HOME DEPOT INC,2857.0,32261.0,70581.0,3299.0,67282.0,41178.0,32261.0,18839.0,2463.0,337.0,1077.0,2.66,1.5
005680,2021-04-30,1,HD,HOME DEPOT INC,4145.0,37500.0,72567.0,1748.0,70819.0,39976.0,37500.0,6310.0,524.0,339.0,1065.0,3.87,1.65
005680,2021-07-31,2,HD,HOME DEPOT INC,4807.0,41118.0,70769.0,2069.0,68700.0,39106.0,41118.0,9947.0,1042.0,326.0,1056.0,4.54,1.65
005680,2021-10-31,3,HD,HOME DEPOT INC,4129.0,36820.0,73031.0,1035.0,71996.0,42002.0,36820.0,13386.0,1737.0,341.0,1046.0,3.94,1.65
005680,2022-01-31,4,HD,HOME DEPOT INC,3352.0,35719.0,71876.0,-1696.0,73572.0,41957.0,35719.0,16571.0,2566.0,341.0,1035.0,3.23,1.65
005680,2022-04-30,1,HD,HOME DEPOT INC,4231.0,38908.0,76567.0,-1709.0,78276.0,44493.0,38908.0,3789.0,704.0,372.0,1029.0,4.11,1.9
005680,2022-07-31,2,HD,HOME DEPOT INC,5173.0,43792.0,75825.0,237.0,75588.0,44702.0,43792.0,7182.0,1447.0,381.0,1024.0,5.06,1.9
005680,2022-10-31,3,HD,HOME DEPOT INC,4339.0,38872.0,76866.0,1298.0,75568.0,47547.0,38872.0,10021.0,2216.0,413.0,1020.0,4.25,1.9
005680,2023-01-31,4,HD,HOME DEPOT INC,3362.0,35831.0,76445.0,1562.0,74883.0,48188.0,35831.0,14615.0,3119.0,451.0,1016.0,3.31,1.9
005680,2023-04-30,1,HD,HOME DEPOT INC,3873.0,37257.0,76386.0,362.0,76024.0,47124.0,37257.0,5614.0,905.0,474.0,1007.0,3.83,2.09
005680,2023-07-31,2,HD,HOME DEPOT INC,4659.0,42916.0,76387.0,1335.0,75052.0,47130.0,42916.0,12205.0,1697.0,469.0,1001.0,4.66,2.09
005680,2023-10-31,3,HD,HOME DEPOT INC,3810.0,37710.0,75577.0,1430.0,74147.0,46867.0,37710.0,16439.0,2368.0,487.0,996.0,3.83,2.09
001300,2013-03-31,1,HON,HONEYWELL INTERNATIONAL INC,966.0,9328.0,41800.0,13442.0,28115.0,5787.0,9328.0,341.0,148.0,89.0,786.784,1.23,0.41
001300,2013-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1021.0,9693.0,42166.0,13777.0,28154.0,5779.0,9693.0,1597.0,344.0,85.0,784.843,1.3,0.41
