date,MSFT,AAPL,Visa,JPM,UNH,WMT,JNJ,PG,INTC,DIS,VZ,AMGN,IBM,CAT,NKE,AXP,HON,BA,GS,MMM,TRV,DOW
2004-05-14,3.52,0.28,61.42,0.0,30.68,0.0,0.0,12.24,0.0,0.0,0.0,0.0,71.38,35.64,0.0,28.49,24.0,21.840000000000003,30.87,6.48,0.0,2.58
2004-05-15,4.72,0.0,56.24,3.52,14.75,0.0,8.04,0.0,0.0,0.0,0.0,0.0,69.72,36.96,0.0,0.0,0.0,14.000000000000002,8.33,11.52,43.12,0.69
2004-05-16,0.0,0.0,51.06,0.0,14.16,0.0,0.0,0.0,11.52,14.76,0.0,0.0,52.29,38.72,0.0,0.0,11.6,13.160000000000002,36.26,7.38,0.0,1.77
2004-05-17,0.0,0.0,73.26,0.0,21.24,0.0,2.76,11.9,0.0,5.22,2.1,0.0,73.03999999999999,33.44,0.0,19.98,15.6,16.8,21.56,9.0,20.24,2.58
2004-05-18,0.0,0.0,61.42,7.76,12.39,2.88,0.0,11.56,3.84,3.78,0.0,0.0,65.57,36.96,0.0,0.0,28.4,11.2,37.24,12.78,0.0,2.34
2004-05-19,0.0,0.42,65.86,3.84,19.47,0.0,0.0,5.44,0.0,2.52,0.0,5.250000000000001,80.50999999999999,34.76,1.25,0.0,17.6,11.48,30.38,0.0,26.4,2.52
2004-05-20,3.84,0.0,74.0,0.0,14.16,0.0,0.0,11.9,0.0,3.78,0.0,7.000000000000001,73.86999999999999,35.2,0.0,0.0,18.8,16.8,30.38,4.68,48.4,1.98
2004-05-21,0.0,0.0,57.72,0.0,14.16,5.44,0.0,10.2,9.28,3.78,0.0,0.0,68.06,39.6,0.0,30.71,11.6,21.56,23.52,4.859999999999999,0.0,2.01
2004-05-22,0.0,0.0,55.5,0.0,12.98,6.24,0.0,9.86,0.0,5.94,0.0,0.0,53.95,40.04,0.0,0.0,0.0,15.400000000000002,35.28,0.0,0.0,0.96
2004-05-23,0.0,0.0,45.88,6.72,35.4,0.0,0.0,6.460000000000001,13.6,4.14,0.0,0.0,41.5,42.68,0.0,0.0,18.4,22.96,14.21,15.84,0.0,1.35
2004-05-24,4.4,0.0,71.78,0.0,18.29,0.0,3.12,14.62,4.32,0.0,4.2,0.0,67.22999999999999,31.24,0.0,0.0,21.200000000000003,20.72,30.87,8.82,0.0,2.22
2004-05-25,4.8,0.0,71.78,0.0,20.65,0.0,12.0,5.44,0.0,1.98,6.44,0.0,71.38,39.16,0.0,0.0,20.4,21.840000000000003,44.1,0.0,0.0,2.1
2004-05-26,2.72,0.0,61.42,0.0,0.0,0.0,8.52,7.82,4.8,4.68,0.0,0.0,83.0,35.2,0.0,0.0,31.200000000000003,15.12,38.71,17.28,46.64,1.83
2004-05-27,4.16,0.0,62.16,0.0,24.78,0.0,0.0,0.0,4.64,0.0,0.0,2.1700000000000004,78.85,35.2,0.0,0.0,12.0,17.92,38.71,4.859999999999999,0.0,2.01
2004-05-28,0.0,0.0,56.98,1.76,20.65,0.0,2.52,4.08,5.28,5.94,0.0,0.0,68.06,36.96,0.0,35.52,20.4,14.840000000000002,36.26,6.12,0.0,2.22
2004-05-29,0.0,0.0,53.28,0.0,0.0,0.0,0.0,0.0,0.0,10.26,0.0,6.370000000000001,59.76,44.0,4.3500000000000005,0.0,0.0,14.840000000000002,18.62,8.64,0.0,0.72
2004-05-30,0.0,0.58,46.62,0.0,27.73,16.0,0.0,19.72,12.96,0.0,0.0,0.0,42.33,42.68,2.1,0.0,14.0,17.92,29.89,0.0,0.0,1.02
2004-05-31,0.0,2.0,57.72,0.0,30.68,0.0,0.0,18.360000000000003,0.0,4.5,0.0,3.99,51.46,39.6,0.0,0.0,12.4,26.040000000000003,26.46,7.02,31.68,1.26
2004-06-01,0.0,0.0,78.11999999999999,3.43,15.96,9.44,0.0,23.04,0.0,6.2,3.91,0.0,63.24,34.96,0.0,0.0,17.94,11.34,35.75,15.0,50.05,2.4
2004-06-02,3.1,0.0,67.2,0.0,26.04,0.0,5.5,21.96,0.0,8.200000000000001,0.0,0.0,84.63000000000001,34.5,1.5,0.0,0.0,15.12,41.25,2.25,32.76,2.67
2004-06-03,0.0,0.0,62.16,2.03,24.36,0.0,11.0,33.84,0.0,6.6000000000000005,17.0,0.0,76.26,31.28,0.0,0.0,14.72,18.36,30.800000000000004,8.7,42.77,2.16
2004-06-04,5.6000000000000005,1.26,65.52,0.0,0.0,0.0,0.0,12.24,0.0,7.800000000000001,6.12,0.0,93.0,33.120000000000005,0.0,0.0,13.34,12.69,46.75000000000001,14.7,47.32,2.1
2004-06-05,0.0,0.0,59.64,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,49.29,46.0,0.0,0.0,20.7,10.8,26.4,0.0,0.0,1.29
2004-06-06,0.0,0.0,60.48,0.0,11.34,0.0,0.0,11.16,7.84,8.0,0.0,0.0,46.5,41.86,0.0,0.0,0.0,14.580000000000002,49.50000000000001,6.9,0.0,0.96
2004-06-07,0.0,0.0,77.28,3.2900000000000005,12.6,0.0,6.93,23.04,0.0,0.0,8.33,0.0,78.12,33.58,0.0,0.0,23.46,17.01,36.3,0.0,0.0,2.28
2004-06-08,3.3000000000000003,2.28,65.52,1.89,33.18,4.48,0.0,5.76,0.0,8.8,0.0,2.88,79.98,32.660000000000004,0.0,0.0,16.1,18.630000000000003,48.95,0.0,0.0,1.83
2004-06-09,0.0,0.0,68.88,0.0,25.62,0.0,0.0,9.0,0.0,10.2,0.0,0.0,83.7,32.2,0.5,0.0,8.74,11.07,43.45,3.15,0.0,2.25
2004-06-10,0.0,1.05,73.08,0.0,10.08,16.0,0.0,19.44,0.0,3.8,0.0,0.0,79.98,36.8,0.0,0.0,11.96,13.23,18.700000000000003,0.0,0.0,2.28
2004-06-11,0.0,0.0,63.84,0.0,0.0,0.0,8.91,21.6,0.0,12.8,0.0,3.33,73.47,37.72,0.0,0.0,15.64,12.69,28.05,6.45,24.57,1.65
2004-06-12,0.0,1.56,53.76,7.000000000000001,0.0,0.0,0.0,29.88,0.0,20.0,0.0,0.0,63.24,41.4,0.0,0.0,0.0,14.580000000000002,43.45,0.0,0.0,0.78
2004-06-13,0.0,0.0,65.52,0.0,0.0,0.0,0.0,19.44,0.0,0.0,0.0,0.0,51.150000000000006,42.32,0.0,23.68,16.1,25.380000000000003,40.150000000000006,0.0,0.0,1.29
2004-06-14,0.0,1.11,81.48,0.0,18.48,7.68,0.0,13.32,3.2,8.8,0.0,0.0,84.63000000000001,32.660000000000004,0.75,0.0,17.94,15.66,40.150000000000006,2.25,0.0,1.98
2004-06-15,9.1,0.0,68.88,0.0,9.24,0.0,0.0,33.48,0.0,11.2,0.0,0.0,79.05,32.2,0.0,0.0,17.02,15.66,36.85,0.0,0.0,2.1
2004-06-16,0.0,1.05,64.67999999999999,0.0,19.32,8.96,0.0,21.6,4.64,6.4,0.0,0.0,89.28,39.56,0.7000000000000001,0.0,23.46,20.790000000000003,41.8,0.0,0.0,1.92
2004-06-17,0.0,0.0,67.2,0.0,21.0,6.88,0.0,25.2,0.0,4.800000000000001,0.0,0.0,79.05,32.2,0.0,0.0,14.72,27.0,33.0,0.0,0.0,2.37
2004-06-18,10.0,3.0,65.52,0.0,0.0,0.0,0.0,16.919999999999998,0.0,6.2,0.0,0.0,76.26,31.74,0.0,10.88,17.94,13.5,34.650000000000006,4.95,0.0,1.5
2004-06-19,8.9,0.0,73.92,6.44,0.0,0.0,0.0,30.96,0.0,0.0,0.0,0.0,62.31,38.64,0.0,27.2,10.12,12.420000000000002,36.3,5.55,0.0,1.98
2004-06-20,0.0,0.0,64.67999999999999,0.0,0.0,0.0,0.0,23.04,0.0,0.0,0.0,0.0,54.870000000000005,46.0,0.0,32.0,46.0,10.8,52.8,6.6,40.04,1.35
2004-06-21,3.2,1.2,78.11999999999999,2.03,26.88,0.0,0.0,22.68,0.0,3.8,0.0,0.0,86.49000000000001,36.34,0.0,0.0,10.58,19.44,28.05,2.1,42.77,2.22
2004-06-22,5.1000000000000005,0.0,73.92,0.0,0.0,3.2,0.0,30.24,2.4,12.0,0.0,0.0,82.77000000000001,32.660000000000004,1.05,0.0,15.64,13.5,37.95,0.0,0.0,2.04
2004-06-23,6.2,1.11,69.72,0.0,0.0,0.0,0.0,26.28,0.0,13.6,0.0,2.61,83.7,35.42,0.0,0.0,15.64,18.09,42.35,3.45,0.0,2.13
2004-06-24,3.0,0.0,84.0,0.0,23.52,3.68,0.0,28.08,0.0,0.0,0.0,0.0,83.7,33.120000000000005,0.65,0.0,5.98,13.23,49.50000000000001,0.0,49.14,3.0
2004-06-25,0.0,1.71,78.96,0.0,22.68,4.32,0.0,18.36,9.6,5.0,5.44,5.49,71.61,32.2,0.0,0.0,23.0,14.31,40.7,4.2,0.0,1.68
2004-06-26,4.9,0.0,74.75999999999999,0.0,0.0,0.0,0.0,19.8,7.36,15.2,0.0,5.49,60.45,40.48,0.0,0.0,0.0,9.99,38.5,14.85,91.0,1.23
2004-06-27,0.0,0.0,61.32,0.0,15.96,0.0,0.0,36.0,0.0,0.0,0.0,0.0,70.68,42.78,5.0,0.0,9.2,12.15,18.15,4.05,56.42,0.3299999999999999
2004-06-28,8.9,0.0,84.0,0.0,0.0,0.0,8.69,14.4,0.0,7.4,6.630000000000001,0.0,71.61,36.8,0.0,0.0,16.560000000000002,18.09,28.05,4.05,68.25,2.49
2004-06-29,0.0,0.0,73.08,0.0,19.74,0.0,0.0,16.56,0.0,5.2,0.0,9.0,85.56,33.58,0.55,0.0,12.42,16.200000000000003,55.00000000000001,0.0,30.94,1.86
2004-06-30,9.0,1.35,80.64,0.0,42.0,0.0,10.78,20.88,0.0,0.0,3.91,0.0,80.91000000000001,33.58,0.0,0.0,13.34,16.740000000000002,29.15,0.0,18.2,1.65
2004-07-01,3.61,0.0,73.95,0.0,12.3,0.0,0.0,18.360000000000003,0.0,7.92,2.72,0.0,77.28,28.32,0.0,12.0,12.76,15.81,35.34,4.8,0.0,2.07
2004-07-02,0.0,1.84,63.75,0.0,23.78,0.0,0.0,17.0,0.0,4.32,16.0,0.0,69.92,29.76,0.0,0.0,15.4,15.19,34.72,0.0,11.88,1.41
2004-07-03,0.0,0.0,62.05,0.0,0.0,14.000000000000002,12.3,20.74,0.0,8.16,5.92,0.0,55.2,38.4,0.0,0.0,0.0,19.22,29.76,14.72,59.400000000000006,1.5
2004-07-04,0.0,0.0,45.9,0.0,18.45,0.0,0.0,18.700000000000003,0.0,0.0,0.0,0.0,48.760000000000005,35.52,0.0,0.0,15.84,11.78,22.32,0.0,0.0,0.51
2004-07-05,0.0,0.0,64.6,7.199999999999999,0.0,0.0,0.0,27.540000000000003,0.0,7.92,0.0,0.0,64.4,34.08,0.0,0.0,13.2,15.5,19.22,0.0,0.0,0.6599999999999999
2004-07-06,0.0,0.0,85.0,0.0,15.17,0.0,0.0,14.28,0.0,6.0,0.0,2.9000000000000004,71.76,27.84,0.0,7.4,20.24,18.29,21.7,8.32,0.0,1.71
2004-07-07,6.2700000000000005,0.0,83.3,0.0,17.22,0.0,0.0,27.200000000000003,0.0,3.84,0.0,10.0,76.36,30.24,0.0,4.6000000000000005,23.76,17.98,29.14,15.68,0.0,1.35
2004-07-08,0.0,0.0,65.45,7.319999999999999,0.0,0.0,0.0,14.62,0.0,4.56,0.0,0.0,73.60000000000001,29.28,0.0,0.0,9.24,16.43,22.94,0.0,0.0,1.44
2004-07-09,0.0,0.0,72.25,0.0,14.35,7.700000000000001,0.0,0.0,0.0,4.32,2.88,0.0,79.12,27.36,0.0,0.0,18.92,16.12,35.34,5.12,0.0,1.41
2004-07-10,0.0,0.0,56.1,5.52,29.52,0.0,0.0,18.700000000000003,0.0,12.48,0.0,0.0,53.36,37.44,0.0,20.0,15.4,17.98,27.28,0.0,66.0,1.23
2004-07-11,0.0,0.0,54.4,7.439999999999999,19.27,0.0,0.0,26.180000000000003,0.0,4.56,0.0,0.0,57.96,46.08,8.0,0.0,44.0,19.22,47.12,0.0,0.0,0.51
2004-07-12,0.0,1.16,80.75,0.0,19.27,9.1,0.0,34.0,0.0,6.96,2.56,0.0,72.68,29.76,0.0,0.0,28.16,13.02,31.0,0.0,9.9,1.53
2004-07-13,2.09,0.0,67.14999999999999,3.0,17.63,0.0,0.0,25.840000000000003,14.08,9.84,0.0,5.2,85.56,29.76,0.0,0.0,14.96,11.47,26.04,4.64,0.0,2.07
2004-07-14,0.0,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,69.92,48.0,0.0,0.0,0.0,31.0,62.0,0.0,50.16,3.0
2004-07-15,3.23,3.24,73.95,0.0,14.76,0.0,0.0,21.08,0.0,0.0,0.0,0.0,92.0,28.8,2.72,0.0,10.12,11.16,38.44,16.0,0.0,2.67
2004-07-16,0.0,0.0,66.3,0.0,0.0,12.46,4.8,21.08,0.0,3.36,2.72,3.4000000000000004,84.64,30.24,0.0,0.0,20.68,13.02,27.9,8.16,19.8,1.44
2004-07-17,6.2700000000000005,0.0,57.8,0.0,18.45,0.0,0.0,7.140000000000001,0.0,12.24,4.0,0.0,67.16,36.0,0.0,0.0,0.0,14.88,24.18,9.28,18.48,1.5
2004-07-18,0.0,0.0,59.5,0.0,20.91,0.0,0.0,19.040000000000003,0.0,5.04,0.0,0.0,47.84,37.44,0.0,0.0,25.08,15.19,27.9,8.96,0.0,0.6599999999999999
2004-07-19,0.0,1.12,85.0,4.92,22.55,9.1,0.0,27.540000000000003,0.0,0.0,0.0,0.0,72.68,31.2,0.0,0.0,23.32,11.47,21.7,6.5600000000000005,0.0,2.13
2004-07-20,0.0,0.0,71.39999999999999,0.0,0.0,0.0,0.0,14.96,0.0,7.68,6.4,2.6,91.08,32.16,0.0,4.4,17.6,11.16,28.52,0.0,13.2,2.16
2004-07-21,19.0,0.0,80.75,0.0,17.63,5.040000000000001,3.6,21.76,0.0,0.0,0.0,0.0,85.56,29.76,0.0,0.0,22.88,20.77,26.04,5.76,0.0,1.83
2004-07-22,9.12,0.0,76.5,3.0,33.62,0.0,0.0,19.72,22.0,3.6,0.0,0.0,83.72,32.16,0.0,4.6000000000000005,6.16,19.22,16.74,5.76,0.0,1.74
2004-07-23,6.08,4.0,57.8,5.04,17.63,11.340000000000002,0.0,17.0,20.24,4.56,0.0,0.0,84.64,35.04,0.0,0.0,7.92,13.02,36.58,0.0,0.0,1.68
2004-07-24,7.03,0.0,54.4,0.0,0.0,0.0,0.0,18.360000000000003,8.8,3.84,0.0,0.0,67.16,39.36,4.32,0.0,14.52,17.98,22.32,0.0,27.06,0.84
2004-07-25,0.0,3.2,45.05,0.0,20.5,0.0,0.0,14.62,0.0,10.56,0.0,0.0,51.52,39.84,0.0,0.0,14.96,28.83,12.4,14.24,0.0,0.27
2004-07-26,8.55,0.0,68.85,4.32,11.07,9.1,0.0,14.96,5.72,5.52,0.0,0.0,68.08,32.64,0.0,0.0,11.44,14.57,30.38,0.0,0.0,1.71
2004-07-27,5.13,4.0,72.25,12.0,11.07,14.000000000000002,0.0,9.18,0.0,8.4,0.0,0.0,84.64,32.64,0.0,0.0,15.4,8.68,29.14,9.28,0.0,1.47
2004-07-28,4.37,0.0,76.5,0.0,11.89,0.0,0.0,25.16,5.5,10.32,8.32,0.0,85.56,30.72,0.0,5.2,18.04,15.19,34.1,0.0,0.0,1.74
2004-07-29,11.02,0.0,70.55,2.88,19.27,0.0,4.05,31.62,0.0,6.72,3.84,0.0,85.56,29.76,2.56,0.0,7.92,9.92,37.2,0.0,9.9,1.5
2004-07-30,5.89,1.8,67.14999999999999,9.72,41.0,0.0,15.0,17.34,0.0,4.56,4.64,0.0,77.28,28.8,0.0,6.2,15.84,8.37,32.24,0.0,13.2,1.5
2004-07-31,5.51,0.0,64.6,0.0,18.45,0.0,6.0,16.32,0.0,6.72,0.0,6.800000000000001,66.24000000000001,36.0,7.28,0.0,10.56,15.81,26.66,9.12,21.12,0.48
2004-08-01,0.0,0.0,45.6,0.0,17.34,0.0,0.0,34.58,0.0,8.16,0.0,2.88,78.21,36.12,0.0,0.0,11.25,22.08,22.14,6.88,0.0,1.44
2004-08-02,0.0,0.0,59.85,0.0,17.85,0.0,0.0,12.92,0.0,6.800000000000001,0.0,0.0,83.16,31.39,3.7,0.0,9.9,13.44,48.06,4.16,50.82,2.37
2004-08-03,0.0,1.22,67.45,0.0,10.2,2.1,0.0,19.76,4.8,6.630000000000001,0.0,5.44,95.04,30.53,0.0,0.0,0.0,16.0,45.36,0.0,62.370000000000005,1.77
2004-08-04,2.8000000000000003,1.86,95.0,0.0,17.34,8.7,0.0,0.0,0.0,0.0,0.0,0.0,94.05,31.39,0.0,35.7,15.75,17.28,36.72,0.0,0.0,1.65
2004-08-05,0.0,1.44,83.6,0.0,13.26,2.1,0.0,15.2,0.0,4.42,0.0,1.36,96.03,30.53,0.0,37.23,0.0,15.36,37.260000000000005,7.04,42.35,2.64
2004-08-06,0.0,0.0,79.8,0.0,8.16,4.65,0.0,19.0,3.9,0.0,0.0,0.0,92.07,32.68,1.85,0.0,22.95,21.76,35.1,5.12,0.0,3.0
2004-08-07,0.0,2.0,56.05,9.0,27.03,0.0,0.0,19.0,0.0,0.0,0.0,0.0,70.29,36.55,0.0,0.0,14.85,11.84,21.06,16.0,0.0,1.11
2004-08-08,0.0,0.0,62.7,0.0,32.13,0.0,0.0,38.0,9.3,0.0,0.0,8.0,60.39,33.97,4.2,0.0,0.0,21.12,38.88,9.12,77.0,1.29
2004-08-09,3.6,0.68,61.75,0.0,6.12,0.0,0.0,12.92,3.6,9.69,1.92,0.0,83.16,36.98,0.0,44.37,11.7,19.2,31.32,0.0,63.91,2.94
2004-08-10,2.08,0.0,73.14999999999999,0.0,24.48,0.0,0.0,23.56,0.0,2.3800000000000003,0.0,0.0,79.2,30.1,0.0,0.0,14.85,17.28,38.34,6.88,0.0,2.4
2004-08-11,1.6,1.48,69.35,0.0,15.3,0.0,0.0,14.82,0.0,8.33,0.0,0.0,92.07,32.25,4.15,0.0,19.8,24.0,36.18,8.0,61.6,1.92
2004-08-12,0.0,0.0,61.75,1.89,0.0,1.7999999999999998,0.0,23.94,0.0,6.970000000000001,0.0,0.0,99.0,28.38,1.9,26.52,18.0,26.24,54.0,0.0,69.3,2.43
2004-08-13,0.0,0.0,64.6,0.0,0.0,1.95,0.0,12.92,0.0,9.35,0.0,1.44,90.09,31.39,0.0,0.0,14.85,25.6,36.72,0.0,0.0,2.49
2004-08-14,0.0,0.0,47.5,0.0,51.0,0.0,0.0,8.74,0.0,4.930000000000001,0.0,4.5600000000000005,63.36,36.12,3.25,25.5,25.2,18.24,31.860000000000003,5.28,46.2,0.8099999999999999
2004-08-15,0.0,0.0,44.65,0.0,11.73,0.0,0.0,0.0,0.0,0.0,12.0,2.48,53.46,36.55,0.0,0.0,0.0,15.36,22.68,8.16,0.0,0.57
2004-08-16,2.96,0.7000000000000001,58.9,0.0,16.830000000000002,0.0,0.0,26.6,0.0,6.970000000000001,2.76,0.0,88.11,30.96,0.0,0.0,16.2,21.76,32.940000000000005,0.0,62.370000000000005,1.77
2004-08-17,0.0,1.0,57.0,0.0,0.0,3.75,0.0,15.96,0.0,9.69,0.0,0.0,95.04,30.1,0.0,33.660000000000004,31.5,19.84,35.64,6.72,21.56,2.1
2004-08-18,0.0,0.0,56.05,5.76,19.89,0.0,0.0,22.8,0.0,0.0,1.7999999999999998,0.0,85.14,31.82,0.0,41.31,31.5,18.24,42.66,6.08,0.0,2.07
2004-08-19,0.0,1.16,58.9,0.0,6.12,0.0,2.09,16.34,0.0,3.06,2.76,0.0,96.03,29.24,0.0,37.74,13.5,20.8,49.68000000000001,0.0,51.59,2.82
2004-08-20,2.0,0.76,57.0,0.0,14.79,0.0,0.0,15.58,6.6,3.2300000000000004,0.0,0.0,79.2,34.4,0.0,0.0,34.65,16.32,54.0,12.96,0.0,2.25
2004-08-21,3.76,0.0,50.35,0.0,0.0,0.0,11.0,0.0,15.0,11.56,0.0,2.32,68.31,39.99,0.0,0.0,45.0,13.76,39.96,8.48,0.0,0.78
2004-08-22,0.0,0.0,36.1,0.0,15.81,0.0,0.0,0.0,13.65,10.71,0.0,0.0,59.4,43.0,3.25,51.0,0.0,32.0,38.34,0.0,0.0,0.99
2004-08-23,3.12,0.0,61.75,0.0,20.91,0.0,2.86,9.88,0.0,4.08,1.56,0.0,79.2,31.82,0.0,0.0,32.4,21.76,46.98,0.0,25.41,1.38
2004-08-24,3.6,0.0,67.45,0.0,14.28,1.65,0.0,17.86,0.0,11.9,0.0,0.0,94.05,30.96,5.0,20.4,14.4,11.2,39.96,0.0,36.96,1.59
2004-08-25,1.68,0.0,56.05,0.0,13.77,0.0,4.18,18.24,0.0,5.2700000000000005,0.0,0.0,93.06,32.68,0.0,38.25,9.45,19.84,43.74,4.32,0.0,2.28
2004-08-26,2.56,0.0,48.45,0.0,15.3,0.0,0.0,30.02,0.0,4.25,1.92,0.0,93.06,30.53,0.0,18.87,23.85,24.96,41.040000000000006,0.0,0.0,1.2
2004-08-27,8.0,1.06,55.1,0.0,0.0,0.0,0.0,19.0,0.0,10.03,0.0,0.0,87.12,33.97,0.0,0.0,30.15,23.36,37.260000000000005,6.72,30.8,1.68
2004-08-28,0.0,0.0,49.4,0.0,11.22,15.0,0.0,0.0,0.0,17.0,0.0,0.0,64.35,36.98,0.0,0.0,12.6,28.8,36.72,0.0,0.0,0.78
2004-08-29,0.0,0.0,41.8,0.0,24.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.37,36.12,2.85,0.0,0.0,18.88,38.34,0.0,0.0,0.87
2004-08-30,0.0,1.0,52.25,2.52,20.4,0.0,0.0,24.32,6.15,0.0,1.56,0.0,78.21,30.53,0.0,0.0,8.55,24.96,44.82,10.88,0.0,2.37
2004-08-31,0.0,1.08,64.6,2.52,39.78,0.0,2.2,18.24,0.0,3.06,0.0,0.0,88.11,32.25,0.0,14.79,0.0,23.04,35.64,5.28,30.8,2.22
2004-09-01,4.16,0.0,100.0,0.0,15.84,4.0,0.0,36.66,0.0,18.0,0.0,0.0,82.56,20.28,0.0,0.0,40.0,24.8,52.0,11.7,43.31,2.04
2004-09-02,4.48,1.08,29.0,0.0,49.68,4.1000000000000005,0.0,38.61,29.0,3.24,0.0,0.0,82.56,20.8,0.0,32.0,8.8,19.53,28.6,0.0,15.25,1.95
2004-09-03,6.16,1.14,17.0,0.0,45.36,0.0,0.0,24.96,9.86,15.3,0.0,0.0,79.67999999999999,19.76,0.0,14.4,11.2,17.05,32.76,10.2,25.01,1.95
2004-09-04,0.0,2.19,17.0,7.56,48.24,0.0,0.0,33.15,0.0,0.0,0.0,0.0,68.16,25.48,0.0,0.0,25.6,11.78,14.56,0.0,0.0,1.23
2004-09-05,5.6000000000000005,0.0,14.0,0.0,28.8,0.0,0.0,12.48,0.0,8.64,0.0,0.0,65.28,26.52,0.0,0.0,11.2,18.29,29.64,4.95,45.75,1.29
2004-09-06,6.5600000000000005,0.0,16.0,0.0,32.4,0.0,0.0,17.94,0.0,12.78,11.4,0.0,66.24,26.0,0.0,0.0,13.2,28.52,48.36,6.45,37.82,1.05
2004-09-07,8.0,0.0,22.0,0.0,54.0,0.0,0.0,27.69,26.97,14.04,0.0,0.0,81.6,22.36,0.0,6.08,13.6,19.84,40.04,3.6,0.0,2.58
2004-09-08,4.5600000000000005,1.2,19.0,0.0,59.04,0.0,0.0,13.65,0.0,6.84,15.0,14.000000000000002,83.52,20.28,0.0,0.0,16.0,12.4,40.56,3.9,23.18,2.73
2004-09-09,3.6,0.0,18.0,0.0,23.04,0.0,2.97,23.01,8.7,11.34,0.0,0.0,84.47999999999999,21.32,0.0,0.0,11.6,22.32,35.88,0.0,46.36,2.34
2004-09-10,3.28,1.86,18.0,8.1,35.28,0.0,0.0,13.65,0.0,5.4,0.0,0.0,96.0,21.32,0.0,15.04,0.0,17.669999999999998,40.04,0.0,0.0,1.83
2004-09-11,0.0,0.0,17.0,0.0,33.84,0.0,3.85,11.31,0.0,10.26,0.0,0.0,69.12,23.4,0.0,14.72,0.0,18.6,40.56,0.0,0.0,1.59
2004-09-12,4.4,3.0,17.0,0.0,72.0,0.0,0.0,16.38,0.0,8.28,0.0,0.0,50.88,25.48,2.0,0.0,0.0,12.71,43.68,0.0,0.0,0.69
2004-09-13,0.0,1.2,22.0,0.0,38.16,0.0,2.31,29.25,0.0,8.28,8.7,0.0,77.75999999999999,20.8,1.02,0.0,0.0,14.26,40.04,5.85,0.0,2.82
2004-09-14,0.0,0.0,20.0,0.0,66.24,0.0,0.0,37.44,14.499999999999998,9.72,9.6,0.0,82.56,19.24,0.0,0.0,18.0,17.669999999999998,46.28,0.0,42.7,2.55
2004-09-15,7.84,1.44,18.0,7.02,56.16,0.0,1.54,21.84,0.0,4.14,11.7,4.340000000000001,93.12,21.32,0.0,10.56,26.4,25.73,28.6,4.8,43.92,2.13
2004-09-16,3.44,0.72,24.0,0.0,42.48,2.7,0.0,37.05,22.33,0.0,5.25,0.0,84.47999999999999,21.84,0.0,0.0,19.200000000000003,14.26,43.16,0.0,52.46,2.73
2004-09-17,0.0,0.75,76.0,0.0,31.68,3.3000000000000003,3.3,31.98,16.529999999999998,5.04,0.0,9.8,84.47999999999999,20.8,0.0,0.0,14.8,13.33,36.92,4.65,0.0,2.13
2004-09-18,0.0,0.0,26.0,6.48,59.04,0.0,0.0,9.75,14.499999999999998,0.0,0.0,0.0,62.4,26.52,0.0,0.0,13.6,31.0,32.76,6.6,0.0,0.93
2004-09-19,0.0,0.0,33.0,0.0,30.24,10.0,2.86,22.62,0.0,7.38,0.0,0.0,51.84,24.96,0.0,0.0,0.0,20.77,26.52,0.0,61.0,1.17
2004-09-20,0.0,2.46,25.0,0.0,36.72,5.0,0.0,23.4,0.0,6.84,0.0,0.0,83.52,22.36,0.0,0.0,25.200000000000003,21.08,19.24,7.199999999999999,16.47,3.0
2004-09-21,0.0,0.63,24.0,0.0,34.56,0.0,0.0,33.93,0.0,4.5,3.75,0.0,88.32,19.76,0.0,0.0,20.0,16.74,49.4,0.0,0.0,1.92
2004-09-22,0.0,0.0,18.0,0.0,28.8,2.5,0.0,18.72,14.499999999999998,7.38,0.0,0.0,80.64,52.0,0.66,0.0,20.0,18.6,35.88,4.5,0.0,2.85
2004-09-23,2.72,0.87,19.0,0.0,54.0,0.0,0.0,32.76,0.0,14.94,0.0,0.0,84.47999999999999,40.04,0.0,0.0,22.4,25.73,36.92,0.0,0.0,2.43
2004-09-24,0.0,0.75,20.0,0.0,51.84,8.1,0.0,28.47,0.0,6.84,9.15,0.0,72.96,30.16,0.0,0.0,10.8,17.36,30.16,13.05,0.0,2.04
2004-09-25,0.0,0.0,15.0,0.0,31.68,0.0,0.0,20.28,27.55,0.0,0.0,0.0,52.8,29.12,0.0,9.6,32.4,18.29,45.760000000000005,15.0,0.0,0.8999999999999999
2004-09-26,0.0,1.05,15.0,0.0,0.0,0.0,11.0,15.99,0.0,0.0,0.0,0.0,61.44,24.96,0.0,0.0,26.8,17.669999999999998,7.28,5.1,0.0,1.59
2004-09-27,3.28,0.0,20.0,0.0,44.64,2.9000000000000004,2.31,27.3,6.38,8.459999999999999,0.0,6.720000000000001,73.92,23.92,0.0,5.44,18.8,21.08,32.76,0.0,0.0,2.73
2004-09-28,0.0,1.2,21.0,9.0,59.76,0.0,0.0,38.22,0.0,7.38,0.0,0.0,82.56,20.28,0.0,0.0,8.4,8.06,47.32,3.45,22.57,2.4
2004-09-29,0.0,1.17,19.0,4.41,46.8,0.0,0.0,29.25,0.0,8.459999999999999,0.0,4.760000000000001,78.72,23.92,0.0,0.0,6.800000000000001,17.669999999999998,36.92,8.1,24.4,2.64
