date,JPM_unscaled,JPM_monthly,isPartial,scale,JPM
2019-09-04,64,31.0,,0.31,19.84
2019-09-05,79,31.0,,0.31,24.49
2019-09-06,61,31.0,,0.31,18.91
2019-09-07,26,31.0,,0.31,8.06
2019-09-08,16,31.0,,0.31,4.96
2019-09-09,85,31.0,,0.31,26.35
2019-09-10,78,31.0,,0.31,24.18
2019-09-11,82,31.0,,0.31,25.419999999999998
2019-09-12,79,31.0,,0.31,24.49
2019-09-13,100,31.0,,0.31,31.0
2019-09-14,22,31.0,,0.31,6.82
2019-09-15,20,31.0,,0.31,6.2
2019-09-16,87,31.0,,0.31,26.97
2019-09-17,99,31.0,,0.31,30.69
2019-09-18,76,31.0,,0.31,23.56
2019-09-19,86,31.0,,0.31,26.66
2019-09-20,70,31.0,,0.31,21.7
2019-09-21,17,31.0,,0.31,5.27
2019-09-22,15,31.0,,0.31,4.65
2019-09-23,63,31.0,,0.31,19.53
2019-09-24,57,31.0,,0.31,17.669999999999998
2019-09-25,65,31.0,,0.31,20.15
2019-09-26,52,31.0,,0.31,16.12
2019-09-27,86,31.0,,0.31,26.66
2019-09-28,18,31.0,,0.31,5.58
2019-09-29,18,31.0,,0.31,5.58
2019-09-30,59,31.0,,0.31,18.29
2019-10-01,30,40.0,False,0.4,12.0
2019-10-02,27,40.0,,0.4,10.8
2019-10-03,28,40.0,,0.4,11.200000000000001
2019-10-04,28,40.0,,0.4,11.200000000000001
2019-10-05,10,40.0,,0.4,4.0
2019-10-06,9,40.0,,0.4,3.6
2019-10-07,30,40.0,,0.4,12.0
2019-10-08,25,40.0,,0.4,10.0
2019-10-09,34,40.0,,0.4,13.600000000000001
2019-10-10,32,40.0,,0.4,12.8
2019-10-11,33,40.0,,0.4,13.200000000000001
2019-10-12,7,40.0,,0.4,2.8000000000000003
2019-10-13,12,40.0,,0.4,4.800000000000001
2019-10-14,35,40.0,,0.4,14.0
2019-10-15,100,40.0,,0.4,40.0
2019-10-16,50,40.0,,0.4,20.0
2019-10-17,46,40.0,,0.4,18.400000000000002
2019-10-18,30,40.0,,0.4,12.0
2019-10-19,9,40.0,,0.4,3.6
2019-10-20,4,40.0,,0.4,1.6
2019-10-21,36,40.0,,0.4,14.4
2019-10-22,47,40.0,,0.4,18.8
2019-10-23,39,40.0,,0.4,15.600000000000001
2019-10-24,42,40.0,,0.4,16.8
2019-10-25,29,40.0,,0.4,11.600000000000001
2019-10-26,2,40.0,,0.4,0.8
2019-10-27,7,40.0,,0.4,2.8000000000000003
2019-10-28,40,40.0,,0.4,16.0
2019-10-29,35,40.0,,0.4,14.0
2019-10-30,36,40.0,,0.4,14.4
2019-10-31,35,40.0,,0.4,14.0
2019-11-01,69,29.0,False,0.29,20.009999999999998
2019-11-02,16,29.0,,0.29,4.64
2019-11-03,22,29.0,,0.29,6.38
2019-11-04,83,29.0,,0.29,24.069999999999997
2019-11-05,100,29.0,,0.29,28.999999999999996
2019-11-06,65,29.0,,0.29,18.849999999999998
2019-11-07,79,29.0,,0.29,22.91
2019-11-08,65,29.0,,0.29,18.849999999999998
2019-11-09,26,29.0,,0.29,7.539999999999999
2019-11-10,16,29.0,,0.29,4.64
2019-11-11,47,29.0,,0.29,13.629999999999999
2019-11-12,64,29.0,,0.29,18.56
2019-11-13,70,29.0,,0.29,20.299999999999997
2019-11-14,54,29.0,,0.29,15.659999999999998
2019-11-15,73,29.0,,0.29,21.169999999999998
2019-11-16,21,29.0,,0.29,6.09
2019-11-17,12,29.0,,0.29,3.4799999999999995
2019-11-18,65,29.0,,0.29,18.849999999999998
2019-11-19,56,29.0,,0.29,16.24
2019-11-20,51,29.0,,0.29,14.79
2019-11-21,59,29.0,,0.29,17.11
2019-11-22,59,29.0,,0.29,17.11
2019-11-23,19,29.0,,0.29,5.51
2019-11-24,15,29.0,,0.29,4.35
2019-11-25,61,29.0,,0.29,17.689999999999998
2019-11-26,67,29.0,,0.29,19.43
2019-11-27,64,29.0,,0.29,18.56
2019-11-28,13,29.0,,0.29,3.7699999999999996
2019-11-29,32,29.0,,0.29,9.28
2019-11-30,14,29.0,,0.29,4.06
2019-12-01,28,32.0,False,0.32,8.96
2019-12-02,68,32.0,,0.32,21.76
2019-12-03,70,32.0,,0.32,22.400000000000002
2019-12-04,89,32.0,,0.32,28.48
2019-12-05,78,32.0,,0.32,24.96
2019-12-06,69,32.0,,0.32,22.080000000000002
2019-12-07,39,32.0,,0.32,12.48
2019-12-08,19,32.0,,0.32,6.08
2019-12-09,65,32.0,,0.32,20.8
2019-12-10,84,32.0,,0.32,26.88
2019-12-11,100,32.0,,0.32,32.0
2019-12-12,95,32.0,,0.32,30.400000000000002
2019-12-13,93,32.0,,0.32,29.76
2019-12-14,30,32.0,,0.32,9.6
2019-12-15,21,32.0,,0.32,6.72
2019-12-16,93,32.0,,0.32,29.76
2019-12-17,96,32.0,,0.32,30.72
2019-12-18,85,32.0,,0.32,27.2
2019-12-19,82,32.0,,0.32,26.240000000000002
2019-12-20,90,32.0,,0.32,28.8
2019-12-21,23,32.0,,0.32,7.36
2019-12-22,22,32.0,,0.32,7.04
2019-12-23,65,32.0,,0.32,20.8
2019-12-24,47,32.0,,0.32,15.040000000000001
2019-12-25,24,32.0,,0.32,7.68
2019-12-26,70,32.0,,0.32,22.400000000000002
2019-12-27,79,32.0,,0.32,25.28
2019-12-28,34,32.0,,0.32,10.88
2019-12-29,18,32.0,,0.32,5.76
2019-12-30,65,32.0,,0.32,20.8
2019-12-31,67,32.0,,0.32,21.44
2020-01-01,9,52.0,False,0.52,4.68
2020-01-02,32,52.0,,0.52,16.64
2020-01-03,31,52.0,,0.52,16.12
2020-01-04,5,52.0,,0.52,2.6
2020-01-05,6,52.0,,0.52,3.12
2020-01-06,30,52.0,,0.52,15.600000000000001
2020-01-07,33,52.0,,0.52,17.16
2020-01-08,31,52.0,,0.52,16.12
2020-01-09,36,52.0,,0.52,18.72
2020-01-10,32,52.0,,0.52,16.64
2020-01-11,17,52.0,,0.52,8.84
2020-01-12,11,52.0,,0.52,5.720000000000001
2020-01-13,55,52.0,,0.52,28.6
2020-01-14,100,52.0,,0.52,52.0
2020-01-15,55,52.0,,0.52,28.6
2020-01-16,45,52.0,,0.52,23.400000000000002
2020-01-17,32,52.0,,0.52,16.64
2020-01-18,10,52.0,,0.52,5.2
2020-01-19,8,52.0,,0.52,4.16
2020-01-20,11,52.0,,0.52,5.720000000000001
2020-01-21,25,52.0,,0.52,13.0
2020-01-22,30,52.0,,0.52,15.600000000000001
2020-01-23,31,52.0,,0.52,16.12
2020-01-24,28,52.0,,0.52,14.56
2020-01-25,7,52.0,,0.52,3.64
2020-01-26,5,52.0,,0.52,2.6
2020-01-27,25,52.0,,0.52,13.0
2020-01-28,30,52.0,,0.52,15.600000000000001
2020-01-29,29,52.0,,0.52,15.08
2020-01-30,28,52.0,,0.52,14.56
2020-01-31,26,52.0,,0.52,13.52
2020-02-01,23,34.0,False,0.34,7.82
2020-02-02,13,34.0,,0.34,4.42
2020-02-03,43,34.0,,0.34,14.620000000000001
2020-02-04,60,34.0,,0.34,20.400000000000002
2020-02-05,60,34.0,,0.34,20.400000000000002
2020-02-06,59,34.0,,0.34,20.060000000000002
2020-02-07,32,34.0,,0.34,10.88
2020-02-08,17,34.0,,0.34,5.78
2020-02-09,14,34.0,,0.34,4.760000000000001
2020-02-10,46,34.0,,0.34,15.64
2020-02-11,45,34.0,,0.34,15.3
2020-02-12,49,34.0,,0.34,16.66
2020-02-13,51,34.0,,0.34,17.34
2020-02-14,43,34.0,,0.34,14.620000000000001
2020-02-15,10,34.0,,0.34,3.4000000000000004
2020-02-16,10,34.0,,0.34,3.4000000000000004
2020-02-17,22,34.0,,0.34,7.48
2020-02-18,46,34.0,,0.34,15.64
2020-02-19,50,34.0,,0.34,17.0
2020-02-20,38,34.0,,0.34,12.920000000000002
2020-02-21,44,34.0,,0.34,14.96
2020-02-22,18,34.0,,0.34,6.12
2020-02-23,14,34.0,,0.34,4.760000000000001
2020-02-24,63,34.0,,0.34,21.42
2020-02-25,71,34.0,,0.34,24.14
2020-02-26,71,34.0,,0.34,24.14
2020-02-27,66,34.0,,0.34,22.44
2020-02-28,100,34.0,,0.34,34.0
2020-02-29,30,34.0,,0.34,10.200000000000001
2020-03-01,9,93.0,False,0.93,8.370000000000001
2020-03-02,34,93.0,,0.93,31.62
2020-03-03,50,93.0,,0.93,46.5
2020-03-04,44,93.0,,0.93,40.92
2020-03-05,44,93.0,,0.93,40.92
2020-03-06,67,93.0,,0.93,62.31
2020-03-07,17,93.0,,0.93,15.81
2020-03-08,9,93.0,,0.93,8.370000000000001
2020-03-09,91,93.0,,0.93,84.63000000000001
2020-03-10,78,93.0,,0.93,72.54
2020-03-11,74,93.0,,0.93,68.82000000000001
2020-03-12,95,93.0,,0.93,88.35000000000001
2020-03-13,90,93.0,,0.93,83.7
2020-03-14,25,93.0,,0.93,23.25
2020-03-15,14,93.0,,0.93,13.020000000000001
2020-03-16,100,93.0,,0.93,93.0
2020-03-17,78,93.0,,0.93,72.54
2020-03-18,92,93.0,,0.93,85.56
2020-03-19,84,93.0,,0.93,78.12
2020-03-20,79,93.0,,0.93,73.47
2020-03-21,23,93.0,,0.93,21.39
2020-03-22,18,93.0,,0.93,16.740000000000002
2020-03-23,79,93.0,,0.93,73.47
2020-03-24,72,93.0,,0.93,66.96000000000001
2020-03-25,83,93.0,,0.93,77.19
2020-03-26,73,93.0,,0.93,67.89
2020-03-27,75,93.0,,0.93,69.75
2020-03-28,19,93.0,,0.93,17.67
2020-03-29,12,93.0,,0.93,11.16
2020-03-30,50,93.0,,0.93,46.5
2020-03-31,61,93.0,,0.93,56.730000000000004
2020-04-01,29,100.0,False,1.0,29.0
2020-04-02,26,100.0,,1.0,26.0
2020-04-03,26,100.0,,1.0,26.0
2020-04-04,7,100.0,,1.0,7.0
2020-04-05,5,100.0,,1.0,5.0
2020-04-06,32,100.0,,1.0,32.0
2020-04-07,25,100.0,,1.0,25.0
2020-04-08,22,100.0,,1.0,22.0
2020-04-09,29,100.0,,1.0,29.0
2020-04-10,14,100.0,,1.0,14.0
2020-04-11,7,100.0,,1.0,7.0
2020-04-12,8,100.0,,1.0,8.0
2020-04-13,32,100.0,,1.0,32.0
2020-04-14,100,100.0,,1.0,100.0
2020-04-15,45,100.0,,1.0,45.0
2020-04-16,37,100.0,,1.0,37.0
2020-04-17,38,100.0,,1.0,38.0
2020-04-18,10,100.0,,1.0,10.0
2020-04-19,7,100.0,,1.0,7.0
2020-04-20,27,100.0,,1.0,27.0
2020-04-21,28,100.0,,1.0,28.0
2020-04-22,25,100.0,,1.0,25.0
2020-04-23,27,100.0,,1.0,27.0
2020-04-24,24,100.0,,1.0,24.0
2020-04-25,7,100.0,,1.0,7.0
2020-04-26,5,100.0,,1.0,5.0
2020-04-27,27,100.0,,1.0,27.0
2020-04-28,24,100.0,,1.0,24.0
2020-04-29,27,100.0,,1.0,27.0
2020-04-30,23,100.0,,1.0,23.0
2020-05-01,63,76.0,False,0.76,47.88
2020-05-02,18,76.0,,0.76,13.68
2020-05-03,12,76.0,,0.76,9.120000000000001
2020-05-04,58,76.0,,0.76,44.08
2020-05-05,63,76.0,,0.76,47.88
2020-05-06,59,76.0,,0.76,44.84
2020-05-07,54,76.0,,0.76,41.04
2020-05-08,59,76.0,,0.76,44.84
2020-05-09,13,76.0,,0.76,9.88
2020-05-10,12,76.0,,0.76,9.120000000000001
2020-05-11,57,76.0,,0.76,43.32
2020-05-12,74,76.0,,0.76,56.24
2020-05-13,89,76.0,,0.76,67.64
2020-05-14,100,76.0,,0.76,76.0
2020-05-15,77,76.0,,0.76,58.52
2020-05-16,22,76.0,,0.76,16.72
2020-05-17,12,76.0,,0.76,9.120000000000001
2020-05-18,78,76.0,,0.76,59.28
2020-05-19,66,76.0,,0.76,50.160000000000004
2020-05-20,65,76.0,,0.76,49.4
2020-05-21,58,76.0,,0.76,44.08
2020-05-22,47,76.0,,0.76,35.72
2020-05-23,14,76.0,,0.76,10.64
2020-05-24,16,76.0,,0.76,12.16
2020-05-25,17,76.0,,0.76,12.92
2020-05-26,85,76.0,,0.76,64.6
2020-05-27,92,76.0,,0.76,69.92
2020-05-28,74,76.0,,0.76,56.24
2020-05-29,62,76.0,,0.76,47.12
2020-05-30,22,76.0,,0.76,16.72
2020-05-31,11,76.0,,0.76,8.36
2020-06-01,49,86.0,False,0.86,42.14
2020-06-02,70,86.0,,0.86,60.199999999999996
2020-06-03,82,86.0,,0.86,70.52
2020-06-04,60,86.0,,0.86,51.6
2020-06-05,86,86.0,,0.86,73.96
2020-06-06,22,86.0,,0.86,18.919999999999998
2020-06-07,17,86.0,,0.86,14.62
2020-06-08,73,86.0,,0.86,62.78
2020-06-09,74,86.0,,0.86,63.64
2020-06-10,76,86.0,,0.86,65.36
2020-06-11,78,86.0,,0.86,67.08
2020-06-12,82,86.0,,0.86,70.52
2020-06-13,20,86.0,,0.86,17.2
2020-06-14,12,86.0,,0.86,10.32
2020-06-15,69,86.0,,0.86,59.339999999999996
2020-06-16,79,86.0,,0.86,67.94
2020-06-17,64,86.0,,0.86,55.04
2020-06-18,59,86.0,,0.86,50.74
2020-06-19,60,86.0,,0.86,51.6
2020-06-20,18,86.0,,0.86,15.48
2020-06-21,13,86.0,,0.86,11.18
2020-06-22,65,86.0,,0.86,55.9
2020-06-23,65,86.0,,0.86,55.9
2020-06-24,65,86.0,,0.86,55.9
2020-06-25,91,86.0,,0.86,78.26
2020-06-26,100,86.0,,0.86,86.0
2020-06-27,26,86.0,,0.86,22.36
2020-06-28,16,86.0,,0.86,13.76
2020-06-29,74,86.0,,0.86,63.64
2020-06-30,81,86.0,,0.86,69.66
2020-07-01,31,92.0,False,0.92,28.52
2020-07-02,27,92.0,,0.92,24.84
2020-07-03,8,92.0,,0.92,7.36
2020-07-04,6,92.0,,0.92,5.5200000000000005
2020-07-05,4,92.0,,0.92,3.68
2020-07-06,29,92.0,,0.92,26.68
2020-07-07,28,92.0,,0.92,25.76
2020-07-08,30,92.0,,0.92,27.6
2020-07-09,27,92.0,,0.92,24.84
2020-07-10,30,92.0,,0.92,27.6
2020-07-11,10,92.0,,0.92,9.200000000000001
2020-07-12,8,92.0,,0.92,7.36
2020-07-13,43,92.0,,0.92,39.56
2020-07-14,100,92.0,,0.92,92.0
2020-07-15,43,92.0,,0.92,39.56
2020-07-16,31,92.0,,0.92,28.52
2020-07-17,23,92.0,,0.92,21.16
2020-07-18,9,92.0,,0.92,8.280000000000001
2020-07-19,6,92.0,,0.92,5.5200000000000005
2020-07-20,21,92.0,,0.92,19.32
2020-07-21,24,92.0,,0.92,22.080000000000002
2020-07-22,25,92.0,,0.92,23.0
2020-07-23,19,92.0,,0.92,17.48
2020-07-24,21,92.0,,0.92,19.32
2020-07-25,6,92.0,,0.92,5.5200000000000005
2020-07-26,5,92.0,,0.92,4.6000000000000005
2020-07-27,20,92.0,,0.92,18.400000000000002
2020-07-28,23,92.0,,0.92,21.16
2020-07-29,23,92.0,,0.92,21.16
2020-07-30,23,92.0,,0.92,21.16
2020-07-31,21,92.0,,0.92,19.32
2020-08-01,20,66.0,False,0.66,13.200000000000001
2020-08-02,15,66.0,,0.66,9.9
2020-08-03,69,66.0,,0.66,45.54
2020-08-04,62,66.0,,0.66,40.92
2020-08-05,75,66.0,,0.66,49.5
2020-08-06,66,66.0,,0.66,43.56
2020-08-07,70,66.0,,0.66,46.2
2020-08-08,26,66.0,,0.66,17.16
2020-08-09,14,66.0,,0.66,9.24
2020-08-10,66,66.0,,0.66,43.56
2020-08-11,100,66.0,,0.66,66.0
2020-08-12,92,66.0,,0.66,60.720000000000006
2020-08-13,75,66.0,,0.66,49.5
2020-08-14,62,66.0,,0.66,40.92
2020-08-15,25,66.0,,0.66,16.5
2020-08-16,18,66.0,,0.66,11.88
2020-08-17,59,66.0,,0.66,38.940000000000005
2020-08-18,78,66.0,,0.66,51.480000000000004
2020-08-19,61,66.0,,0.66,40.260000000000005
2020-08-20,65,66.0,,0.66,42.9
2020-08-21,68,66.0,,0.66,44.88
2020-08-22,18,66.0,,0.66,11.88
2020-08-23,19,66.0,,0.66,12.540000000000001
2020-08-24,68,66.0,,0.66,44.88
2020-08-25,71,66.0,,0.66,46.86
2020-08-26,66,66.0,,0.66,43.56
2020-08-27,67,66.0,,0.66,44.22
2020-08-28,62,66.0,,0.66,40.92
2020-08-29,18,66.0,,0.66,11.88
2020-08-30,16,66.0,,0.66,10.56
2020-08-31,65,66.0,,0.66,42.9
2020-09-01,84,64.0,False,0.64,53.76
2020-09-02,78,64.0,,0.64,49.92
2020-09-03,97,64.0,,0.64,62.08
2020-09-04,87,64.0,,0.64,55.68
2020-09-05,20,64.0,,0.64,12.8
2020-09-06,9,64.0,,0.64,5.76
2020-09-07,23,64.0,,0.64,14.72
2020-09-08,83,64.0,,0.64,53.120000000000005
2020-09-09,82,64.0,,0.64,52.480000000000004
2020-09-10,70,64.0,,0.64,44.800000000000004
2020-09-11,73,64.0,,0.64,46.72
2020-09-12,23,64.0,,0.64,14.72
2020-09-13,14,64.0,,0.64,8.96
2020-09-14,66,64.0,,0.64,42.24
2020-09-15,85,64.0,,0.64,54.4
2020-09-16,75,64.0,,0.64,48.0
2020-09-17,75,64.0,,0.64,48.0
2020-09-18,74,64.0,,0.64,47.36
2020-09-19,21,64.0,,0.64,13.44
2020-09-20,12,64.0,,0.64,7.68
2020-09-21,100,64.0,,0.64,64.0
2020-09-22,87,64.0,,0.64,55.68
2020-09-23,82,64.0,,0.64,52.480000000000004
2020-09-24,82,64.0,,0.64,52.480000000000004
2020-09-25,75,64.0,,0.64,48.0
2020-09-26,26,64.0,,0.64,16.64
2020-09-27,13,64.0,,0.64,8.32
2020-09-28,66,64.0,,0.64,42.24
2020-09-29,90,64.0,,0.64,57.6
2020-09-30,89,64.0,,0.64,56.96
2020-10-01,34,57.0,False,0.57,19.38
2020-10-02,38,57.0,,0.57,21.659999999999997
2020-10-03,7,57.0,,0.57,3.9899999999999998
2020-10-04,5,57.0,,0.57,2.8499999999999996
2020-10-05,31,57.0,,0.57,17.669999999999998
2020-10-06,41,57.0,,0.57,23.369999999999997
2020-10-07,37,57.0,,0.57,21.09
2020-10-08,37,57.0,,0.57,21.09
2020-10-09,44,57.0,,0.57,25.08
2020-10-10,13,57.0,,0.57,7.409999999999999
2020-10-11,5,57.0,,0.57,2.8499999999999996
2020-10-12,47,57.0,,0.57,26.79
2020-10-13,100,57.0,,0.57,56.99999999999999
2020-10-14,54,57.0,,0.57,30.779999999999998
2020-10-15,42,57.0,,0.57,23.939999999999998
2020-10-16,34,57.0,,0.57,19.38
2020-10-17,9,57.0,,0.57,5.13
2020-10-18,8,57.0,,0.57,4.56
2020-10-19,32,57.0,,0.57,18.24
2020-10-20,29,57.0,,0.57,16.529999999999998
2020-10-21,38,57.0,,0.57,21.659999999999997
2020-10-22,38,57.0,,0.57,21.659999999999997
2020-10-23,34,57.0,,0.57,19.38
2020-10-24,8,57.0,,0.57,4.56
2020-10-25,8,57.0,,0.57,4.56
2020-10-26,34,57.0,,0.57,19.38
2020-10-27,35,57.0,,0.57,19.95
2020-10-28,45,57.0,,0.57,25.65
2020-10-29,38,57.0,,0.57,21.659999999999997
2020-10-30,32,57.0,,0.57,18.24
2020-10-31,10,57.0,,0.57,5.699999999999999
2020-11-01,10,53.0,False,0.53,5.300000000000001
2020-11-02,45,53.0,,0.53,23.85
2020-11-03,65,53.0,,0.53,34.45
2020-11-04,33,53.0,,0.53,17.490000000000002
2020-11-05,43,53.0,,0.53,22.790000000000003
2020-11-06,38,53.0,,0.53,20.14
2020-11-07,9,53.0,,0.53,4.7700000000000005
2020-11-08,9,53.0,,0.53,4.7700000000000005
2020-11-09,100,53.0,,0.53,53.0
2020-11-10,67,53.0,,0.53,35.510000000000005
2020-11-11,62,53.0,,0.53,32.86
2020-11-12,54,53.0,,0.53,28.62
2020-11-13,44,53.0,,0.53,23.32
2020-11-14,19,53.0,,0.53,10.07
2020-11-15,12,53.0,,0.53,6.36
2020-11-16,65,53.0,,0.53,34.45
2020-11-17,63,53.0,,0.53,33.39
2020-11-18,56,53.0,,0.53,29.68
2020-11-19,46,53.0,,0.53,24.380000000000003
2020-11-20,43,53.0,,0.53,22.790000000000003
2020-11-21,15,53.0,,0.53,7.95
2020-11-22,7,53.0,,0.53,3.71
2020-11-23,41,53.0,,0.53,21.73
2020-11-24,71,53.0,,0.53,37.63
2020-11-25,46,53.0,,0.53,24.380000000000003
2020-11-26,9,53.0,,0.53,4.7700000000000005
2020-11-27,31,53.0,,0.53,16.43
2020-11-28,14,53.0,,0.53,7.42
2020-11-29,11,53.0,,0.53,5.83
2020-11-30,44,53.0,,0.53,23.32
2020-12-01,51,58.0,False,0.58,29.58
2020-12-02,52,58.0,,0.58,30.159999999999997
2020-12-03,52,58.0,,0.58,30.159999999999997
2020-12-04,55,58.0,,0.58,31.9
2020-12-05,20,58.0,,0.58,11.6
2020-12-06,9,58.0,,0.58,5.22
2020-12-07,49,58.0,,0.58,28.419999999999998
2020-12-08,47,58.0,,0.58,27.259999999999998
2020-12-09,53,58.0,,0.58,30.74
2020-12-10,49,58.0,,0.58,28.419999999999998
2020-12-11,43,58.0,,0.58,24.939999999999998
2020-12-12,17,58.0,,0.58,9.86
2020-12-13,10,58.0,,0.58,5.8
2020-12-14,44,58.0,,0.58,25.52
2020-12-15,46,58.0,,0.58,26.68
2020-12-16,43,58.0,,0.58,24.939999999999998
2020-12-17,56,58.0,,0.58,32.48
2020-12-18,61,58.0,,0.58,35.379999999999995
2020-12-19,49,58.0,,0.58,28.419999999999998
2020-12-20,25,58.0,,0.58,14.499999999999998
2020-12-21,100,58.0,,0.58,57.99999999999999
2020-12-22,74,58.0,,0.58,42.919999999999995
2020-12-23,55,58.0,,0.58,31.9
2020-12-24,39,58.0,,0.58,22.619999999999997
2020-12-25,20,58.0,,0.58,11.6
2020-12-26,12,58.0,,0.58,6.959999999999999
2020-12-27,11,58.0,,0.58,6.38
2020-12-28,49,58.0,,0.58,28.419999999999998
2020-12-29,52,58.0,,0.58,30.159999999999997
2020-12-30,44,58.0,,0.58,25.52
2020-12-31,44,58.0,,0.58,25.52
2021-01-01,8,64.0,False,0.64,5.12
2021-01-02,8,64.0,,0.64,5.12
2021-01-03,6,64.0,,0.64,3.84
2021-01-04,36,64.0,,0.64,23.04
2021-01-05,28,64.0,,0.64,17.92
2021-01-06,44,64.0,,0.64,28.16
2021-01-07,50,64.0,,0.64,32.0
2021-01-08,41,64.0,,0.64,26.240000000000002
2021-01-09,12,64.0,,0.64,7.68
2021-01-10,8,64.0,,0.64,5.12
2021-01-11,42,64.0,,0.64,26.88
2021-01-12,54,64.0,,0.64,34.56
2021-01-13,45,64.0,,0.64,28.8
2021-01-14,49,64.0,,0.64,31.36
2021-01-15,100,64.0,,0.64,64.0
2021-01-16,17,64.0,,0.64,10.88
2021-01-17,8,64.0,,0.64,5.12
2021-01-18,14,64.0,,0.64,8.96
2021-01-19,40,64.0,,0.64,25.6
2021-01-20,40,64.0,,0.64,25.6
2021-01-21,38,64.0,,0.64,24.32
2021-01-22,34,64.0,,0.64,21.76
2021-01-23,5,64.0,,0.64,3.2
2021-01-24,6,64.0,,0.64,3.84
2021-01-25,31,64.0,,0.64,19.84
2021-01-26,34,64.0,,0.64,21.76
2021-01-27,40,64.0,,0.64,25.6
2021-01-28,39,64.0,,0.64,24.96
2021-01-29,33,64.0,,0.64,21.12
2021-01-30,13,64.0,,0.64,8.32
2021-01-31,9,64.0,,0.64,5.76
2021-02-01,62,51.0,False,0.51,31.62
2021-02-02,90,51.0,,0.51,45.9
2021-02-03,99,51.0,,0.51,50.49
2021-02-04,93,51.0,,0.51,47.43
2021-02-05,74,51.0,,0.51,37.74
2021-02-06,23,51.0,,0.51,11.73
2021-02-07,25,51.0,,0.51,12.75
2021-02-08,58,51.0,,0.51,29.580000000000002
2021-02-09,56,51.0,,0.51,28.560000000000002
2021-02-10,58,51.0,,0.51,29.580000000000002
2021-02-11,57,51.0,,0.51,29.07
2021-02-12,53,51.0,,0.51,27.03
2021-02-13,20,51.0,,0.51,10.2
2021-02-14,21,51.0,,0.51,10.71
2021-02-15,26,51.0,,0.51,13.26
2021-02-16,90,51.0,,0.51,45.9
2021-02-17,92,51.0,,0.51,46.92
2021-02-18,64,51.0,,0.51,32.64
2021-02-19,82,51.0,,0.51,41.82
2021-02-20,30,51.0,,0.51,15.3
2021-02-21,20,51.0,,0.51,10.2
2021-02-22,94,51.0,,0.51,47.94
2021-02-23,89,51.0,,0.51,45.39
2021-02-24,94,51.0,,0.51,47.94
2021-02-25,100,51.0,,0.51,51.0
2021-02-26,77,51.0,,0.51,39.27
2021-02-27,35,51.0,,0.51,17.85
2021-02-28,17,51.0,,0.51,8.67
2021-03-01,88,56.0,False,0.56,49.28
2021-03-02,93,56.0,,0.56,52.080000000000005
2021-03-03,100,56.0,,0.56,56.00000000000001
2021-03-04,94,56.0,,0.56,52.64000000000001
2021-03-05,81,56.0,,0.56,45.36000000000001
2021-03-06,28,56.0,,0.56,15.680000000000001
2021-03-07,17,56.0,,0.56,9.520000000000001
2021-03-08,71,56.0,,0.56,39.760000000000005
2021-03-09,95,56.0,,0.56,53.2
2021-03-10,79,56.0,,0.56,44.24
2021-03-11,81,56.0,,0.56,45.36000000000001
2021-03-12,87,56.0,,0.56,48.720000000000006
2021-03-13,24,56.0,,0.56,13.440000000000001
2021-03-14,23,56.0,,0.56,12.88
2021-03-15,83,56.0,,0.56,46.480000000000004
2021-03-16,66,56.0,,0.56,36.96
2021-03-17,80,56.0,,0.56,44.800000000000004
2021-03-18,93,56.0,,0.56,52.080000000000005
2021-03-19,93,56.0,,0.56,52.080000000000005
2021-03-20,23,56.0,,0.56,12.88
2021-03-21,17,56.0,,0.56,9.520000000000001
2021-03-22,71,56.0,,0.56,39.760000000000005
2021-03-23,72,56.0,,0.56,40.32000000000001
2021-03-24,81,56.0,,0.56,45.36000000000001
2021-03-25,78,56.0,,0.56,43.68000000000001
2021-03-26,89,56.0,,0.56,49.84
2021-03-27,25,56.0,,0.56,14.000000000000002
2021-03-28,20,56.0,,0.56,11.200000000000001
2021-03-29,78,56.0,,0.56,43.68000000000001
2021-03-30,88,56.0,,0.56,49.28
2021-03-31,79,56.0,,0.56,44.24
2021-04-01,29,54.0,False,0.54,15.66
2021-04-02,17,54.0,,0.54,9.18
2021-04-03,8,54.0,,0.54,4.32
2021-04-04,6,54.0,,0.54,3.24
2021-04-05,37,54.0,,0.54,19.98
2021-04-06,25,54.0,,0.54,13.5
2021-04-07,36,54.0,,0.54,19.44
2021-04-08,36,54.0,,0.54,19.44
2021-04-09,33,54.0,,0.54,17.82
2021-04-10,8,54.0,,0.54,4.32
2021-04-11,10,54.0,,0.54,5.4
2021-04-12,31,54.0,,0.54,16.740000000000002
2021-04-13,39,54.0,,0.54,21.060000000000002
2021-04-14,100,54.0,,0.54,54.0
2021-04-15,52,54.0,,0.54,28.080000000000002
2021-04-16,40,54.0,,0.54,21.6
2021-04-17,10,54.0,,0.54,5.4
2021-04-18,7,54.0,,0.54,3.7800000000000002
2021-04-19,28,54.0,,0.54,15.120000000000001
2021-04-20,30,54.0,,0.54,16.200000000000003
2021-04-21,34,54.0,,0.54,18.36
2021-04-22,33,54.0,,0.54,17.82
2021-04-23,29,54.0,,0.54,15.66
2021-04-24,10,54.0,,0.54,5.4
2021-04-25,4,54.0,,0.54,2.16
2021-04-26,29,54.0,,0.54,15.66
2021-04-27,31,54.0,,0.54,16.740000000000002
2021-04-28,31,54.0,,0.54,16.740000000000002
2021-04-29,35,54.0,,0.54,18.900000000000002
