,date,VISA
6219,2021-01-10,5.4
6220,2021-01-11,22.95
6221,2021-01-12,22.95
6222,2021-01-13,20.25
6223,2021-01-14,37.35
6224,2021-01-15,20.25
6225,2021-01-16,5.8500000000000005
6226,2021-01-17,16.2
6227,2021-01-18,13.5
6228,2021-01-19,21.15
6229,2021-01-20,26.55
6230,2021-01-21,24.3
6231,2021-01-22,33.300000000000004
6232,2021-01-23,6.75
6233,2021-01-24,5.8500000000000005
6234,2021-01-25,33.75
6235,2021-01-26,27.45
6236,2021-01-27,37.8
6237,2021-01-28,45.0
6238,2021-01-29,29.7
6239,2021-01-30,26.55
6240,2021-01-31,5.8500000000000005
6241,2021-02-01,22.08
6242,2021-02-02,31.2
6243,2021-02-03,35.52
6244,2021-02-04,21.6
6245,2021-02-05,44.16
6246,2021-02-06,16.32
6247,2021-02-07,7.68
6248,2021-02-08,22.08
6249,2021-02-09,16.32
6250,2021-02-10,21.12
6251,2021-02-11,22.08
6252,2021-02-12,19.2
6253,2021-02-13,11.04
6254,2021-02-14,8.16
6255,2021-02-15,11.52
6256,2021-02-16,33.6
6257,2021-02-17,32.16
6258,2021-02-18,20.16
6259,2021-02-19,12.0
6260,2021-02-20,0.0
6261,2021-02-21,3.84
6262,2021-02-22,25.92
6263,2021-02-23,25.92
6264,2021-02-24,48.0
6265,2021-02-25,21.12
6266,2021-02-26,14.88
6267,2021-02-27,0.0
6268,2021-02-28,12.48
6269,2021-03-01,29.0
6270,2021-03-02,36.5
6271,2021-03-03,23.5
6272,2021-03-04,36.0
6273,2021-03-05,34.5
6274,2021-03-06,7.0
6275,2021-03-07,7.5
6276,2021-03-08,42.5
6277,2021-03-09,39.5
6278,2021-03-10,42.0
6279,2021-03-11,48.5
6280,2021-03-12,50.0
6281,2021-03-13,19.0
6282,2021-03-14,0.0
6283,2021-03-15,41.5
6284,2021-03-16,27.5
6285,2021-03-17,20.5
6286,2021-03-18,38.0
6287,2021-03-19,38.5
6288,2021-03-20,24.0
6289,2021-03-21,18.5
6290,2021-03-22,30.0
6291,2021-03-23,42.5
6292,2021-03-24,28.5
6293,2021-03-25,47.5
6294,2021-03-26,26.5
6295,2021-03-27,20.0
6296,2021-03-28,11.5
6297,2021-03-29,26.5
6298,2021-03-30,38.0
6299,2021-03-31,28.0
6300,2021-04-01,30.08
6301,2021-04-02,31.96
6302,2021-04-03,0.0
6303,2021-04-04,28.67
6304,2021-04-05,31.02
6305,2021-04-06,38.07
6306,2021-04-07,24.91
6307,2021-04-08,26.32
6308,2021-04-09,27.73
6309,2021-04-10,20.21
6310,2021-04-11,0.0
6311,2021-04-12,41.36
6312,2021-04-13,20.68
6313,2021-04-14,40.89
6314,2021-04-15,25.38
6315,2021-04-16,41.83
6316,2021-04-17,9.87
6317,2021-04-18,6.58
6318,2021-04-19,39.95
6319,2021-04-20,18.33
6320,2021-04-21,26.32
6321,2021-04-22,26.79
6322,2021-04-23,34.309999999999995
6323,2021-04-24,14.1
6324,2021-04-25,12.69
6325,2021-04-26,30.08
6326,2021-04-27,47.0
6327,2021-04-28,34.78
6328,2021-04-29,27.26
6329,2021-04-30,33.84
6330,2021-05-01,14.82
6331,2021-05-02,8.97
6332,2021-05-03,39.0
6333,2021-05-04,15.21
6334,2021-05-05,17.16
6335,2021-05-06,17.55
6336,2021-05-07,32.76
6337,2021-05-08,0.0
6338,2021-05-09,0.0
6339,2021-05-10,21.06
6340,2021-05-11,24.57
6341,2021-05-12,14.43
6342,2021-05-13,15.6
6343,2021-05-14,18.33
6344,2021-05-15,4.68
6345,2021-05-16,0.0
6346,2021-05-17,13.65
6347,2021-05-18,38.22
6348,2021-05-19,12.87
6349,2021-05-20,17.55
6350,2021-05-21,26.52
6351,2021-05-22,0.0
6352,2021-05-23,10.92
6353,2021-05-24,24.57
6354,2021-05-25,21.06
6355,2021-05-26,18.33
6356,2021-05-27,22.62
6357,2021-05-28,0.0
6358,2021-05-29,0.0
6359,2021-05-30,0.0
6360,2021-05-31,7.0200000000000005
6361,2021-06-01,42.0
6362,2021-06-02,34.44
6363,2021-06-03,27.3
6364,2021-06-04,18.9
6365,2021-06-05,6.3
6366,2021-06-06,6.72
6367,2021-06-07,18.48
6368,2021-06-08,15.54
6369,2021-06-09,31.08
6370,2021-06-10,33.6
6371,2021-06-11,19.74
6372,2021-06-12,9.24
6373,2021-06-13,0.0
6374,2021-06-14,19.74
6375,2021-06-15,33.6
6376,2021-06-16,26.04
6377,2021-06-17,21.84
6378,2021-06-18,15.12
6379,2021-06-19,0.0
6380,2021-06-20,4.62
6381,2021-06-21,16.38
6382,2021-06-22,18.9
6383,2021-06-23,34.02
6384,2021-06-24,29.4
6385,2021-06-25,21.42
6386,2021-06-26,8.82
6387,2021-06-27,0.0
6388,2021-06-28,21.42
6389,2021-06-29,35.7
6390,2021-06-30,25.62
6391,2021-07-01,17.94
6392,2021-07-02,23.01
6393,2021-07-03,8.19
6394,2021-07-04,0.0
6395,2021-07-05,12.48
6396,2021-07-06,19.11
6397,2021-07-07,16.77
6398,2021-07-08,30.42
6399,2021-07-09,13.65
6400,2021-07-10,10.53
6401,2021-07-11,0.0
6402,2021-07-12,39.0
6403,2021-07-13,15.99
6404,2021-07-14,35.88
6405,2021-07-15,31.98
6406,2021-07-16,20.28
6407,2021-07-17,10.14
6408,2021-07-18,0.0
6409,2021-07-19,22.62
6410,2021-07-20,17.16
6411,2021-07-21,22.62
6412,2021-07-22,23.01
6413,2021-07-23,22.23
6414,2021-07-24,5.8500000000000005
6415,2021-07-25,3.9
6416,2021-07-26,17.55
6417,2021-07-27,23.79
6418,2021-07-28,37.83
6419,2021-07-29,0.0
6420,2021-07-30,18.33
6421,2021-07-31,11.31
6422,2021-08-01,0.0
6423,2021-08-02,29.04
6424,2021-08-03,44.0
6425,2021-08-04,23.32
6426,2021-08-05,31.24
6427,2021-08-06,13.2
6428,2021-08-07,7.04
6429,2021-08-08,7.04
6430,2021-08-09,36.08
6431,2021-08-10,29.92
6432,2021-08-11,26.84
6433,2021-08-12,15.4
6434,2021-08-13,28.16
6435,2021-08-14,13.64
6436,2021-08-15,0.0
6437,2021-08-16,22.88
6438,2021-08-17,15.84
6439,2021-08-18,17.16
6440,2021-08-19,28.16
6441,2021-08-20,38.72
6442,2021-08-21,0.0
6443,2021-08-22,0.0
6444,2021-08-23,15.84
6445,2021-08-24,23.32
6446,2021-08-25,21.12
6447,2021-08-26,23.32
6448,2021-08-27,20.24
6449,2021-08-28,0.0
6450,2021-08-29,9.24
6451,2021-08-30,13.2
6452,2021-08-31,15.84
6453,2021-09-01,31.68
6454,2021-09-02,12.24
6455,2021-09-03,7.56
6456,2021-09-04,0.0
6457,2021-09-05,0.0
6458,2021-09-06,5.4
6459,2021-09-07,19.44
6460,2021-09-08,32.04
6461,2021-09-09,28.8
6462,2021-09-10,28.08
6463,2021-09-11,6.48
6464,2021-09-12,8.64
6465,2021-09-13,28.44
6466,2021-09-14,12.96
6467,2021-09-15,17.28
6468,2021-09-16,23.04
6469,2021-09-17,14.76
6470,2021-09-18,0.0
6471,2021-09-19,0.0
6472,2021-09-20,18.72
6473,2021-09-21,23.04
6474,2021-09-22,20.16
6475,2021-09-23,28.44
6476,2021-09-24,9.72
6477,2021-09-25,14.76
6478,2021-09-26,6.84
6479,2021-09-27,0.0
6480,2021-09-28,11.88
6481,2021-09-29,27.72
6482,2021-09-30,36.0
6483,2021-10-01,18.0
6484,2021-10-02,7.92
6485,2021-10-03,0.0
6486,2021-10-04,7.199999999999999
6487,2021-10-05,13.68
6488,2021-10-06,17.64
6489,2021-10-07,11.52
6490,2021-10-08,0.0
6491,2021-10-09,4.68
6492,2021-10-10,0.0
6493,2021-10-11,12.24
6494,2021-10-12,11.52
6495,2021-10-13,17.28
6496,2021-10-14,21.6
6497,2021-10-15,16.56
6498,2021-10-16,7.199999999999999
6499,2021-10-17,0.0
6500,2021-10-18,11.52
6501,2021-10-19,11.16
6502,2021-10-20,10.08
6503,2021-10-21,13.68
6504,2021-10-22,19.8
6505,2021-10-23,12.96
6506,2021-10-24,0.0
6507,2021-10-25,19.44
6508,2021-10-26,19.44
6509,2021-10-27,30.96
6510,2021-10-28,36.0
6511,2021-10-29,0.0
6512,2021-10-30,5.76
6513,2021-10-31,3.96
6514,2021-11-01,23.85
6515,2021-11-02,22.790000000000003
6516,2021-11-03,37.63
6517,2021-11-04,24.91
6518,2021-11-05,19.61
6519,2021-11-06,15.9
6520,2021-11-07,11.66
6521,2021-11-08,29.15
6522,2021-11-09,29.15
6523,2021-11-10,18.55
6524,2021-11-11,20.67
6525,2021-11-12,30.21
6526,2021-11-13,11.13
6527,2021-11-14,14.31
6528,2021-11-15,21.200000000000003
6529,2021-11-16,27.03
6530,2021-11-17,32.33
6531,2021-11-18,36.57
6532,2021-11-19,25.44
6533,2021-11-20,15.9
6534,2021-11-21,0.0
6535,2021-11-22,36.04
6536,2021-11-23,53.0
6537,2021-11-24,37.1
6538,2021-11-25,9.54
6539,2021-11-26,18.55
6540,2021-11-27,5.300000000000001
6541,2021-11-28,0.0
6542,2021-11-29,33.92
6543,2021-11-30,26.5
6544,2021-12-01,36.8
6545,2021-12-02,34.04
6546,2021-12-03,37.72
6547,2021-12-04,0.0
6548,2021-12-05,0.0
6549,2021-12-06,30.360000000000003
6550,2021-12-07,46.0
6551,2021-12-08,38.18
6552,2021-12-09,29.9
6553,2021-12-10,37.260000000000005
6554,2021-12-11,9.2
6555,2021-12-12,9.2
6556,2021-12-13,30.360000000000003
6557,2021-12-14,21.62
6558,2021-12-15,22.08
6559,2021-12-16,7.36
6560,2021-12-17,26.68
6561,2021-12-18,0.0
6562,2021-12-19,18.4
6563,2021-12-20,23.92
6564,2021-12-21,34.04
6565,2021-12-22,37.72
6566,2021-12-23,38.18
6567,2021-12-24,39.56
6568,2021-12-25,9.2
6569,2021-12-26,5.5200000000000005
6570,2021-12-27,38.18
6571,2021-12-28,20.24
6572,2021-12-29,15.18
6573,2021-12-30,28.06
6574,2021-12-31,11.04
6575,2022-01-01,5.59
6576,2022-01-02,5.59
6577,2022-01-03,24.94
6578,2022-01-04,33.97
6579,2022-01-05,27.95
6580,2022-01-06,27.52
6581,2022-01-07,15.05
6582,2022-01-08,8.17
6583,2022-01-09,5.16
6584,2022-01-10,12.47
6585,2022-01-11,21.5
6586,2022-01-12,17.63
6587,2022-01-13,35.69
6588,2022-01-14,0.0
6589,2022-01-15,0.0
6590,2022-01-16,16.34
6591,2022-01-17,15.05
6592,2022-01-18,18.92
6593,2022-01-19,10.75
6594,2022-01-20,21.5
6595,2022-01-21,11.61
6596,2022-01-22,3.44
6597,2022-01-23,9.46
6598,2022-01-24,38.27
6599,2022-01-25,36.98
6600,2022-01-26,25.8
6601,2022-01-27,15.48
6602,2022-01-28,43.0
6603,2022-01-29,8.6
6604,2022-01-30,0.0
6605,2022-01-31,29.24
6606,2022-02-01,29.44
6607,2022-02-02,19.78
6608,2022-02-03,20.7
6609,2022-02-04,25.76
6610,2022-02-05,0.0
6611,2022-02-06,5.98
6612,2022-02-07,29.9
6613,2022-02-08,29.9
6614,2022-02-09,33.120000000000005
6615,2022-02-10,46.0
6616,2022-02-11,14.72
6617,2022-02-12,8.74
6618,2022-02-13,10.58
6619,2022-02-14,19.78
6620,2022-02-15,21.62
6621,2022-02-16,22.08
6622,2022-02-17,15.64
6623,2022-02-18,24.84
6624,2022-02-19,7.36
6625,2022-02-20,3.68
6626,2022-02-21,9.66
6627,2022-02-22,20.24
6628,2022-02-23,31.74
6629,2022-02-24,28.52
6630,2022-02-25,33.120000000000005
6631,2022-02-26,4.140000000000001
6632,2022-02-27,12.88
6633,2022-02-28,22.540000000000003
6634,2022-03-01,12.47
6635,2022-03-02,28.81
6636,2022-03-03,20.21
6637,2022-03-04,24.94
6638,2022-03-05,11.18
6639,2022-03-06,7.74
6640,2022-03-07,23.22
6641,2022-03-08,43.0
6642,2022-03-09,18.06
6643,2022-03-10,18.06
6644,2022-03-11,10.32
6645,2022-03-12,15.05
6646,2022-03-13,0.0
6647,2022-03-14,16.34
6648,2022-03-15,24.94
6649,2022-03-16,21.07
6650,2022-03-17,18.06
6651,2022-03-18,13.33
6652,2022-03-19,8.17
6653,2022-03-20,8.6
6654,2022-03-21,26.66
6655,2022-03-22,19.78
6656,2022-03-23,15.05
6657,2022-03-24,23.65
6658,2022-03-25,14.62
6659,2022-03-26,3.44
6660,2022-03-27,4.73
6661,2022-03-28,18.49
6662,2022-03-29,8.6
6663,2022-03-30,14.19
6664,2022-03-31,15.91
6665,2022-04-01,9.86
6666,2022-04-02,2.72
6667,2022-04-03,2.3800000000000003
6668,2022-04-04,23.12
6669,2022-04-05,18.360000000000003
6670,2022-04-06,14.62
6671,2022-04-07,15.3
6672,2022-04-08,9.86
6673,2022-04-09,0.0
6674,2022-04-10,0.0
6675,2022-04-11,11.22
6676,2022-04-12,10.54
6677,2022-04-13,10.88
6678,2022-04-14,16.66
6679,2022-04-15,9.18
6680,2022-04-16,0.0
6681,2022-04-17,0.0
6682,2022-04-18,17.34
6683,2022-04-19,12.58
6684,2022-04-20,14.62
6685,2022-04-21,18.360000000000003
6686,2022-04-22,13.94
6687,2022-04-23,4.42
6688,2022-04-24,8.16
6689,2022-04-25,14.62
6690,2022-04-26,26.180000000000003
6691,2022-04-27,29.92
6692,2022-04-28,34.0
6693,2022-04-29,15.98
6694,2022-04-30,3.74
6695,2022-05-01,0.0
6696,2022-05-02,29.16
6697,2022-05-03,7.56
6698,2022-05-04,11.52
6699,2022-05-05,36.0
6700,2022-05-06,22.68
6701,2022-05-07,9.72
6702,2022-05-08,11.88
6703,2022-05-09,27.72
6704,2022-05-10,17.28
6705,2022-05-11,29.88
6706,2022-05-12,27.72
6707,2022-05-13,28.08
6708,2022-05-14,9.72
6709,2022-05-15,0.0
6710,2022-05-16,28.08
6711,2022-05-17,15.48
6712,2022-05-18,34.2
6713,2022-05-19,23.76
6714,2022-05-20,19.8
6715,2022-05-21,13.68
6716,2022-05-22,16.2
6717,2022-05-23,4.32
6718,2022-05-24,19.08
6719,2022-05-25,18.72
6720,2022-05-26,20.52
6721,2022-05-27,11.16
6722,2022-05-28,7.56
6723,2022-05-29,16.919999999999998
6724,2022-05-30,7.199999999999999
6725,2022-05-31,23.04
6726,2022-06-01,8.7
6727,2022-06-02,12.18
6728,2022-06-03,10.73
6729,2022-06-04,0.0
6730,2022-06-05,4.06
6731,2022-06-06,20.59
6732,2022-06-07,7.829999999999999
6733,2022-06-08,11.02
6734,2022-06-09,10.44
6735,2022-06-10,8.12
6736,2022-06-11,4.93
6737,2022-06-12,7.829999999999999
6738,2022-06-13,16.529999999999998
6739,2022-06-14,29.0
6740,2022-06-15,13.919999999999998
6741,2022-06-16,14.21
6742,2022-06-17,6.38
6743,2022-06-18,8.41
6744,2022-06-19,3.4799999999999995
6745,2022-06-20,5.51
6746,2022-06-21,15.079999999999998
6747,2022-06-22,4.06
6748,2022-06-23,9.86
6749,2022-06-24,6.09
6750,2022-06-25,5.22
6751,2022-06-26,0.0
6752,2022-06-27,16.82
6753,2022-06-28,6.38
6754,2022-06-29,14.79
6755,2022-06-30,0.0
6756,2022-07-01,14.08
6757,2022-07-02,4.48
6758,2022-07-03,11.2
6759,2022-07-04,13.12
6760,2022-07-05,14.72
6761,2022-07-06,7.04
6762,2022-07-07,23.68
6763,2022-07-08,17.28
6764,2022-07-09,5.12
6765,2022-07-10,5.12
6766,2022-07-11,22.08
6767,2022-07-12,6.72
6768,2022-07-13,22.72
6769,2022-07-14,18.56
6770,2022-07-15,24.0
6771,2022-07-16,0.0
6772,2022-07-17,0.0
6773,2022-07-18,27.84
6774,2022-07-19,9.6
6775,2022-07-20,17.28
6776,2022-07-21,12.8
6777,2022-07-22,15.36
6778,2022-07-23,8.64
6779,2022-07-24,7.04
6780,2022-07-25,9.6
6781,2022-07-26,24.96
6782,2022-07-27,32.0
6783,2022-07-28,23.04
6784,2022-07-29,29.44
6785,2022-07-30,6.4
6786,2022-07-31,6.4
6787,2022-08-01,3.3600000000000003
6788,2022-08-02,28.000000000000004
6789,2022-08-03,14.28
6790,2022-08-04,16.240000000000002
6791,2022-08-05,14.560000000000002
6792,2022-08-06,17.080000000000002
6793,2022-08-07,0.0
6794,2022-08-08,10.080000000000002
6795,2022-08-09,13.72
6796,2022-08-10,16.520000000000003
6797,2022-08-11,12.32
6798,2022-08-12,22.4
6799,2022-08-13,0.0
6800,2022-08-14,0.0
6801,2022-08-15,22.680000000000003
6802,2022-08-16,17.360000000000003
6803,2022-08-17,15.96
6804,2022-08-18,9.8
6805,2022-08-19,5.880000000000001
6806,2022-08-20,6.16
6807,2022-08-21,0.0
6808,2022-08-22,18.76
6809,2022-08-23,0.0
6810,2022-08-24,9.8
6811,2022-08-25,17.64
6812,2022-08-26,12.04
6813,2022-08-27,11.48
6814,2022-08-28,0.0
6815,2022-08-29,9.52
6816,2022-08-30,13.160000000000002
6817,2022-08-31,10.64
6818,2022-09-01,21.25
6819,2022-09-02,15.5
6820,2022-09-03,0.0
6821,2022-09-04,6.25
6822,2022-09-05,9.75
6823,2022-09-06,13.25
6824,2022-09-07,20.25
6825,2022-09-08,10.5
6826,2022-09-09,12.5
6827,2022-09-10,0.0
6828,2022-09-11,0.0
6829,2022-09-12,15.25
6830,2022-09-13,15.0
6831,2022-09-14,17.25
6832,2022-09-15,17.75
6833,2022-09-16,11.25
6834,2022-09-17,0.0
6835,2022-09-18,0.0
6836,2022-09-19,25.0
6837,2022-09-20,13.0
6838,2022-09-21,12.0
6839,2022-09-22,22.0
6840,2022-09-23,16.25
6841,2022-09-24,7.5
6842,2022-09-25,11.5
6843,2022-09-26,10.5
6844,2022-09-27,20.75
6845,2022-09-28,8.5
6846,2022-09-29,24.0
6847,2022-09-30,13.25
6848,2022-10-01,0.0
6849,2022-10-02,0.0
6850,2022-10-03,12.72
6851,2022-10-04,17.04
6852,2022-10-05,19.68
6853,2022-10-06,8.16
6854,2022-10-07,11.28
6855,2022-10-08,5.76
6856,2022-10-09,5.04
6857,2022-10-10,6.0
6858,2022-10-11,8.879999999999999
6859,2022-10-12,6.24
6860,2022-10-13,11.76
6861,2022-10-14,8.64
6862,2022-10-15,0.0
6863,2022-10-16,0.0
6864,2022-10-17,18.24
6865,2022-10-18,11.04
6866,2022-10-19,0.0
6867,2022-10-20,8.16
6868,2022-10-21,8.879999999999999
6869,2022-10-22,0.0
6870,2022-10-23,0.0
6871,2022-10-24,8.16
6872,2022-10-25,13.92
6873,2022-10-26,24.0
6874,2022-10-27,19.68
6875,2022-10-28,11.52
6876,2022-10-29,3.12
6877,2022-10-30,10.08
6878,2022-10-31,5.76
6879,2022-11-01,8.16
6880,2022-11-02,7.439999999999999
6881,2022-11-03,12.24
6882,2022-11-04,17.759999999999998
6883,2022-11-05,7.92
6884,2022-11-06,3.36
6885,2022-11-07,8.4
6886,2022-11-08,12.72
6887,2022-11-09,11.52
6888,2022-11-10,24.0
6889,2022-11-11,13.68
6890,2022-11-12,4.56
6891,2022-11-13,0.0
6892,2022-11-14,15.36
6893,2022-11-15,22.8
6894,2022-11-16,12.24
6895,2022-11-17,17.04
6896,2022-11-18,9.84
6897,2022-11-19,5.76
6898,2022-11-20,0.0
6899,2022-11-21,13.68
6900,2022-11-22,23.04
6901,2022-11-23,22.56
6902,2022-11-24,4.56
6903,2022-11-25,8.879999999999999
6904,2022-11-26,3.6
6905,2022-11-27,0.0
6906,2022-11-28,3.6
6907,2022-11-29,13.44
6908,2022-11-30,18.96
6909,2022-12-01,13.02
6910,2022-12-02,15.54
6911,2022-12-03,3.57
6912,2022-12-04,0.0
6913,2022-12-05,5.67
6914,2022-12-06,0.0
6915,2022-12-07,5.88
6916,2022-12-08,4.62
6917,2022-12-09,5.25
6918,2022-12-10,0.0
6919,2022-12-11,0.0
6920,2022-12-12,14.07
6921,2022-12-13,9.24
6922,2022-12-14,21.0
6923,2022-12-15,17.64
6924,2022-12-16,12.81
6925,2022-12-17,0.0
6926,2022-12-18,0.0
6927,2022-12-19,8.82
6928,2022-12-20,10.5
6929,2022-12-21,13.44
6930,2022-12-22,5.88
6931,2022-12-23,15.75
6932,2022-12-24,7.35
6933,2022-12-25,4.2
6934,2022-12-26,0.0
6935,2022-12-27,11.97
6936,2022-12-28,9.66
6937,2022-12-29,16.59
6938,2022-12-30,0.0
6939,2022-12-31,0.0
6940,2023-01-01,0.0
6941,2023-01-02,5.6000000000000005
6942,2023-01-03,13.160000000000002
6943,2023-01-04,12.88
6944,2023-01-05,14.000000000000002
6945,2023-01-06,28.000000000000004
6946,2023-01-07,5.6000000000000005
6947,2023-01-08,0.0
6948,2023-01-09,7.840000000000001
6949,2023-01-10,15.12
6950,2023-01-11,20.160000000000004
6951,2023-01-12,16.520000000000003
6952,2023-01-13,16.240000000000002
6953,2023-01-14,0.0
6954,2023-01-15,0.0
6955,2023-01-16,5.32
6956,2023-01-17,17.92
6957,2023-01-18,14.560000000000002
6958,2023-01-19,14.560000000000002
6959,2023-01-20,16.520000000000003
6960,2023-01-21,7.840000000000001
6961,2023-01-22,5.880000000000001
6962,2023-01-23,19.040000000000003
6963,2023-01-24,16.520000000000003
6964,2023-01-25,22.96
6965,2023-01-26,22.680000000000003
6966,2023-01-27,24.08
6967,2023-01-28,5.880000000000001
6968,2023-01-29,3.92
6969,2023-01-30,9.52
6970,2023-01-31,23.8
6971,2023-02-01,22.56
6972,2023-02-02,22.8
6973,2023-02-03,21.6
6974,2023-02-04,7.92
6975,2023-02-05,5.279999999999999
6976,2023-02-06,13.44
6977,2023-02-07,20.16
6978,2023-02-08,11.76
6979,2023-02-09,4.8
6980,2023-02-10,24.0
6981,2023-02-11,0.0
6982,2023-02-12,0.0
6983,2023-02-13,10.56
6984,2023-02-14,13.44
6985,2023-02-15,8.16
6986,2023-02-16,8.4
6987,2023-02-17,24.0
6988,2023-02-18,3.84
6989,2023-02-19,8.879999999999999
6990,2023-02-20,0.0
6991,2023-02-21,16.8
6992,2023-02-22,9.6
6993,2023-02-23,15.36
6994,2023-02-24,6.72
6995,2023-02-25,6.0
6996,2023-02-26,4.56
6997,2023-02-27,0.0
6998,2023-02-28,18.24
6999,2023-03-01,0.0
7000,2023-03-02,3.3
7001,2023-03-03,7.92
7002,2023-03-04,0.0
7003,2023-03-05,5.72
7004,2023-03-06,11.0
7005,2023-03-07,9.46
7006,2023-03-08,12.54
7007,2023-03-09,6.6
7008,2023-03-10,15.4
7009,2023-03-11,5.5
7010,2023-03-12,0.0
7011,2023-03-13,22.0
7012,2023-03-14,9.68
7013,2023-03-15,15.18
7014,2023-03-16,13.64
7015,2023-03-17,18.04
7016,2023-03-18,7.7
7017,2023-03-19,3.08
7018,2023-03-20,12.1
7019,2023-03-21,10.12
7020,2023-03-22,6.16
7021,2023-03-23,9.68
7022,2023-03-24,6.82
7023,2023-03-25,12.76
7024,2023-03-26,0.0
7025,2023-03-27,12.54
7026,2023-03-28,9.24
7027,2023-03-29,12.1
7028,2023-03-30,15.84
7029,2023-03-31,16.28
7030,2023-04-01,12.32
7031,2023-04-02,0.0
7032,2023-04-03,10.080000000000002
7033,2023-04-04,6.720000000000001
7034,2023-04-05,9.52
7035,2023-04-06,8.96
7036,2023-04-07,10.64
7037,2023-04-08,0.0
7038,2023-04-09,0.0
7039,2023-04-10,14.28
7040,2023-04-11,15.68
7041,2023-04-12,11.2
7042,2023-04-13,18.200000000000003
7043,2023-04-14,20.160000000000004
7044,2023-04-15,7.56
7045,2023-04-16,6.44
7046,2023-04-17,0.0
7047,2023-04-18,15.68
7048,2023-04-19,5.6000000000000005
7049,2023-04-20,13.160000000000002
7050,2023-04-21,15.12
7051,2023-04-22,8.4
7052,2023-04-23,0.0
7053,2023-04-24,9.8
7054,2023-04-25,23.8
7055,2023-04-26,14.000000000000002
7056,2023-04-27,28.000000000000004
7057,2023-04-28,24.360000000000003
7058,2023-04-29,0.0
7059,2023-04-30,0.0
7060,2023-05-01,16.8
7061,2023-05-02,10.56
7062,2023-05-03,10.56
7063,2023-05-04,14.64
7064,2023-05-05,12.72
7065,2023-05-06,7.199999999999999
7066,2023-05-07,6.0
7067,2023-05-08,24.0
7068,2023-05-09,16.08
7069,2023-05-10,13.2
7070,2023-05-11,10.32
7071,2023-05-12,12.24
7072,2023-05-13,12.72
7073,2023-05-14,0.0
7074,2023-05-15,10.8
7075,2023-05-16,21.12
7076,2023-05-17,18.96
7077,2023-05-18,16.32
7078,2023-05-19,11.28
7079,2023-05-20,10.56
7080,2023-05-21,0.0
7081,2023-05-22,16.08
7082,2023-05-23,12.0
7083,2023-05-24,13.44
7084,2023-05-25,6.0
7085,2023-05-26,14.4
7086,2023-05-27,9.36
7087,2023-05-28,0.0
7088,2023-05-29,0.0
7089,2023-05-30,18.0
7090,2023-05-31,7.439999999999999
7091,2023-06-01,18.36
7092,2023-06-02,18.36
7093,2023-06-03,8.100000000000001
7094,2023-06-04,0.0
7095,2023-06-05,10.260000000000002
7096,2023-06-06,24.03
7097,2023-06-07,11.88
7098,2023-06-08,17.55
7099,2023-06-09,16.740000000000002
7100,2023-06-10,0.0
7101,2023-06-11,7.290000000000001
7102,2023-06-12,24.840000000000003
7103,2023-06-13,8.100000000000001
7104,2023-06-14,14.31
7105,2023-06-15,18.9
7106,2023-06-16,12.15
7107,2023-06-17,9.72
7108,2023-06-18,0.0
7109,2023-06-19,12.420000000000002
7110,2023-06-20,19.17
7111,2023-06-21,12.96
7112,2023-06-22,16.470000000000002
7113,2023-06-23,13.23
7114,2023-06-24,5.4
7115,2023-06-25,8.64
7116,2023-06-26,19.98
7117,2023-06-27,24.840000000000003
7118,2023-06-28,16.470000000000002
7119,2023-06-29,16.470000000000002
7120,2023-06-30,27.0
7121,2023-07-01,0.0
7122,2023-07-02,0.0
7123,2023-07-03,4.16
7124,2023-07-04,10.24
7125,2023-07-05,23.04
7126,2023-07-06,13.12
7127,2023-07-07,17.92
7128,2023-07-08,8.96
7129,2023-07-09,8.32
7130,2023-07-10,0.0
7131,2023-07-11,31.04
7132,2023-07-12,22.08
7133,2023-07-13,31.68
7134,2023-07-14,26.88
7135,2023-07-15,11.84
7136,2023-07-16,0.0
7137,2023-07-17,11.84
7138,2023-07-18,22.08
7139,2023-07-19,26.24
7140,2023-07-20,30.08
7141,2023-07-21,20.48
7142,2023-07-22,7.36
7143,2023-07-23,0.0
7144,2023-07-24,19.52
7145,2023-07-25,23.68
7146,2023-07-26,32.0
7147,2023-07-27,10.88
7148,2023-07-28,18.24
7149,2023-07-29,0.0
7150,2023-07-30,8.0
7151,2023-07-31,22.72
7152,2023-08-01,16.64
7153,2023-08-02,10.4
7154,2023-08-03,15.86
7155,2023-08-04,17.16
7156,2023-08-05,10.4
7157,2023-08-06,0.0
7158,2023-08-07,16.64
7159,2023-08-08,0.0
7160,2023-08-09,16.38
7161,2023-08-10,10.66
7162,2023-08-11,17.94
7163,2023-08-12,11.44
7164,2023-08-13,4.94
7165,2023-08-14,16.38
7166,2023-08-15,8.58
7167,2023-08-16,11.44
7168,2023-08-17,26.0
7169,2023-08-18,7.0200000000000005
7170,2023-08-19,0.0
7171,2023-08-20,0.0
7172,2023-08-21,9.1
7173,2023-08-22,16.38
7174,2023-08-23,10.4
7175,2023-08-24,12.22
7176,2023-08-25,12.74
7177,2023-08-26,9.1
7178,2023-08-27,6.24
7179,2023-08-28,11.7
7180,2023-08-29,23.92
7181,2023-08-30,22.36
7182,2023-08-31,17.16
7183,2023-09-01,13.25
7184,2023-09-02,5.25
7185,2023-09-03,0.0
7186,2023-09-04,0.0
7187,2023-09-05,20.5
7188,2023-09-06,13.75
7189,2023-09-07,14.0
7190,2023-09-08,11.5
