date,NIKE Stock Price_unscaled,NIKE Stock Price_monthly,scale,NIKE Stock Price
2017-07-06,25,4.0,0.04,1.0
2017-07-07,49,4.0,0.04,1.96
2017-07-08,0,4.0,0.04,0.0
2017-07-09,24,4.0,0.04,0.96
2017-07-10,35,4.0,0.04,1.4000000000000001
2017-07-11,34,4.0,0.04,1.36
2017-07-12,98,4.0,0.04,3.92
2017-07-13,40,4.0,0.04,1.6
2017-07-14,65,4.0,0.04,2.6
2017-07-15,35,4.0,0.04,1.4000000000000001
2017-07-16,34,4.0,0.04,1.36
2017-07-17,23,4.0,0.04,0.92
2017-07-18,61,4.0,0.04,2.44
2017-07-19,46,4.0,0.04,1.84
2017-07-20,47,4.0,0.04,1.8800000000000001
2017-07-21,83,4.0,0.04,3.3200000000000003
2017-07-22,37,4.0,0.04,1.48
2017-07-23,0,4.0,0.04,0.0
2017-07-24,26,4.0,0.04,1.04
2017-07-25,25,4.0,0.04,1.0
2017-07-26,50,4.0,0.04,2.0
2017-07-27,40,4.0,0.04,1.6
2017-07-28,0,4.0,0.04,0.0
2017-07-29,0,4.0,0.04,0.0
2017-07-30,35,4.0,0.04,1.4000000000000001
2017-07-31,33,4.0,0.04,1.32
2017-08-01,80,4.0,0.04,3.2
2017-08-02,82,4.0,0.04,3.2800000000000002
2017-08-03,78,4.0,0.04,3.12
2017-08-04,82,4.0,0.04,3.2800000000000002
2017-08-05,0,4.0,0.04,0.0
2017-08-06,52,4.0,0.04,2.08
2017-08-07,65,4.0,0.04,2.6
2017-08-08,71,4.0,0.04,2.84
2017-08-09,75,4.0,0.04,3.0
2017-08-10,88,4.0,0.04,3.52
2017-08-11,53,4.0,0.04,2.12
2017-08-12,0,4.0,0.04,0.0
2017-08-13,96,4.0,0.04,3.84
2017-08-14,30,4.0,0.04,1.2
2017-08-15,70,4.0,0.04,2.8000000000000003
2017-08-16,54,4.0,0.04,2.16
2017-08-17,70,4.0,0.04,2.8000000000000003
2017-08-18,73,4.0,0.04,2.92
2017-08-19,0,4.0,0.04,0.0
2017-08-20,0,4.0,0.04,0.0
2017-08-21,44,4.0,0.04,1.76
2017-08-22,60,4.0,0.04,2.4
2017-08-23,68,4.0,0.04,2.72
2017-08-24,24,4.0,0.04,0.96
2017-08-25,69,4.0,0.04,2.7600000000000002
2017-08-26,58,4.0,0.04,2.32
2017-08-27,0,4.0,0.04,0.0
2017-08-28,45,4.0,0.04,1.8
2017-08-29,87,4.0,0.04,3.48
2017-08-30,100,4.0,0.04,4.0
2017-08-31,41,4.0,0.04,1.6400000000000001
2017-09-01,30,5.0,0.05,1.5
2017-09-02,26,5.0,0.05,1.3
2017-09-03,0,5.0,0.05,0.0
2017-09-04,26,5.0,0.05,1.3
2017-09-05,0,5.0,0.05,0.0
2017-09-06,43,5.0,0.05,2.15
2017-09-07,37,5.0,0.05,1.85
2017-09-08,50,5.0,0.05,2.5
2017-09-09,0,5.0,0.05,0.0
2017-09-10,0,5.0,0.05,0.0
2017-09-11,59,5.0,0.05,2.95
2017-09-12,77,5.0,0.05,3.85
2017-09-13,33,5.0,0.05,1.6500000000000001
2017-09-14,73,5.0,0.05,3.6500000000000004
2017-09-15,94,5.0,0.05,4.7
2017-09-16,0,5.0,0.05,0.0
2017-09-17,21,5.0,0.05,1.05
2017-09-18,63,5.0,0.05,3.1500000000000004
2017-09-19,82,5.0,0.05,4.1000000000000005
2017-09-20,50,5.0,0.05,2.5
2017-09-21,59,5.0,0.05,2.95
2017-09-22,88,5.0,0.05,4.4
2017-09-23,0,5.0,0.05,0.0
2017-09-24,29,5.0,0.05,1.4500000000000002
2017-09-25,0,5.0,0.05,0.0
2017-09-26,89,5.0,0.05,4.45
2017-09-27,100,5.0,0.05,5.0
2017-09-28,63,5.0,0.05,3.1500000000000004
2017-09-29,40,5.0,0.05,2.0
2017-09-30,79,5.0,0.05,3.95
2017-10-01,19,5.0,0.05,0.9500000000000001
2017-10-02,52,5.0,0.05,2.6
2017-10-03,44,5.0,0.05,2.2
2017-10-04,57,5.0,0.05,2.85
2017-10-05,59,5.0,0.05,2.95
2017-10-06,29,5.0,0.05,1.4500000000000002
2017-10-07,0,5.0,0.05,0.0
2017-10-08,0,5.0,0.05,0.0
2017-10-09,27,5.0,0.05,1.35
2017-10-10,36,5.0,0.05,1.8
2017-10-11,61,5.0,0.05,3.0500000000000003
2017-10-12,46,5.0,0.05,2.3000000000000003
2017-10-13,39,5.0,0.05,1.9500000000000002
2017-10-14,0,5.0,0.05,0.0
2017-10-15,18,5.0,0.05,0.9
2017-10-16,52,5.0,0.05,2.6
2017-10-17,75,5.0,0.05,3.75
2017-10-18,75,5.0,0.05,3.75
2017-10-19,28,5.0,0.05,1.4000000000000001
2017-10-20,33,5.0,0.05,1.6500000000000001
2017-10-21,57,5.0,0.05,2.85
2017-10-22,19,5.0,0.05,0.9500000000000001
2017-10-23,0,5.0,0.05,0.0
2017-10-24,51,5.0,0.05,2.5500000000000003
2017-10-25,65,5.0,0.05,3.25
2017-10-26,66,5.0,0.05,3.3000000000000003
2017-10-27,100,5.0,0.05,5.0
2017-10-28,0,5.0,0.05,0.0
2017-10-29,48,5.0,0.05,2.4000000000000004
2017-10-30,53,5.0,0.05,2.6500000000000004
2017-10-31,64,5.0,0.05,3.2
2017-11-01,47,5.0,0.05,2.35
2017-11-02,59,5.0,0.05,2.95
2017-11-03,55,5.0,0.05,2.75
2017-11-04,39,5.0,0.05,1.9500000000000002
2017-11-05,28,5.0,0.05,1.4000000000000001
2017-11-06,65,5.0,0.05,3.25
2017-11-07,80,5.0,0.05,4.0
2017-11-08,61,5.0,0.05,3.0500000000000003
2017-11-09,49,5.0,0.05,2.45
2017-11-10,19,5.0,0.05,0.9500000000000001
2017-11-11,28,5.0,0.05,1.4000000000000001
2017-11-12,0,5.0,0.05,0.0
2017-11-13,34,5.0,0.05,1.7000000000000002
2017-11-14,67,5.0,0.05,3.35
2017-11-15,50,5.0,0.05,2.5
2017-11-16,76,5.0,0.05,3.8000000000000003
2017-11-17,56,5.0,0.05,2.8000000000000003
2017-11-18,35,5.0,0.05,1.75
2017-11-19,0,5.0,0.05,0.0
2017-11-20,56,5.0,0.05,2.8000000000000003
2017-11-21,11,5.0,0.05,0.55
2017-11-22,40,5.0,0.05,2.0
2017-11-23,0,5.0,0.05,0.0
2017-11-24,39,5.0,0.05,1.9500000000000002
2017-11-25,31,5.0,0.05,1.55
2017-11-26,19,5.0,0.05,0.9500000000000001
2017-11-27,52,5.0,0.05,2.6
2017-11-28,58,5.0,0.05,2.9000000000000004
2017-11-29,59,5.0,0.05,2.95
2017-11-30,100,5.0,0.05,5.0
2017-12-01,81,6.0,0.06,4.859999999999999
2017-12-02,17,6.0,0.06,1.02
2017-12-03,12,6.0,0.06,0.72
2017-12-04,66,6.0,0.06,3.96
2017-12-05,39,6.0,0.06,2.34
2017-12-06,35,6.0,0.06,2.1
2017-12-07,49,6.0,0.06,2.94
2017-12-08,52,6.0,0.06,3.12
2017-12-09,0,6.0,0.06,0.0
2017-12-10,27,6.0,0.06,1.6199999999999999
2017-12-11,42,6.0,0.06,2.52
2017-12-12,34,6.0,0.06,2.04
2017-12-13,29,6.0,0.06,1.74
2017-12-14,65,6.0,0.06,3.9
2017-12-15,41,6.0,0.06,2.46
2017-12-16,40,6.0,0.06,2.4
2017-12-17,20,6.0,0.06,1.2
2017-12-18,61,6.0,0.06,3.6599999999999997
2017-12-19,47,6.0,0.06,2.82
2017-12-20,53,6.0,0.06,3.1799999999999997
2017-12-21,61,6.0,0.06,3.6599999999999997
2017-12-22,100,6.0,0.06,6.0
2017-12-23,28,6.0,0.06,1.68
2017-12-24,0,6.0,0.06,0.0
2017-12-25,36,6.0,0.06,2.16
2017-12-26,38,6.0,0.06,2.28
2017-12-27,81,6.0,0.06,4.859999999999999
2017-12-28,37,6.0,0.06,2.2199999999999998
2017-12-29,18,6.0,0.06,1.08
2017-12-30,13,6.0,0.06,0.78
2017-12-31,29,6.0,0.06,1.74
2018-01-01,12,7.0,0.07,0.8400000000000001
2018-01-02,45,7.0,0.07,3.1500000000000004
2018-01-03,36,7.0,0.07,2.5200000000000005
2018-01-04,50,7.0,0.07,3.5000000000000004
2018-01-05,73,7.0,0.07,5.11
2018-01-06,33,7.0,0.07,2.31
2018-01-07,0,7.0,0.07,0.0
2018-01-08,64,7.0,0.07,4.48
2018-01-09,74,7.0,0.07,5.180000000000001
2018-01-10,44,7.0,0.07,3.08
2018-01-11,57,7.0,0.07,3.99
2018-01-12,100,7.0,0.07,7.000000000000001
2018-01-13,0,7.0,0.07,0.0
2018-01-14,0,7.0,0.07,0.0
2018-01-15,31,7.0,0.07,2.1700000000000004
2018-01-16,54,7.0,0.07,3.7800000000000002
2018-01-17,41,7.0,0.07,2.87
2018-01-18,48,7.0,0.07,3.3600000000000003
2018-01-19,43,7.0,0.07,3.0100000000000002
2018-01-20,26,7.0,0.07,1.8200000000000003
2018-01-21,31,7.0,0.07,2.1700000000000004
2018-01-22,59,7.0,0.07,4.130000000000001
2018-01-23,95,7.0,0.07,6.65
2018-01-24,35,7.0,0.07,2.45
2018-01-25,33,7.0,0.07,2.31
2018-01-26,62,7.0,0.07,4.340000000000001
2018-01-27,72,7.0,0.07,5.040000000000001
2018-01-28,12,7.0,0.07,0.8400000000000001
2018-01-29,62,7.0,0.07,4.340000000000001
2018-01-30,54,7.0,0.07,3.7800000000000002
2018-01-31,53,7.0,0.07,3.7100000000000004
2018-02-01,69,6.0,0.06,4.14
2018-02-02,98,6.0,0.06,5.88
2018-02-03,40,6.0,0.06,2.4
2018-02-04,28,6.0,0.06,1.68
2018-02-05,40,6.0,0.06,2.4
2018-02-06,100,6.0,0.06,6.0
2018-02-07,64,6.0,0.06,3.84
2018-02-08,86,6.0,0.06,5.16
2018-02-09,74,6.0,0.06,4.4399999999999995
2018-02-10,25,6.0,0.06,1.5
2018-02-11,17,6.0,0.06,1.02
2018-02-12,36,6.0,0.06,2.16
2018-02-13,44,6.0,0.06,2.6399999999999997
2018-02-14,72,6.0,0.06,4.32
2018-02-15,51,6.0,0.06,3.06
2018-02-16,82,6.0,0.06,4.92
2018-02-17,29,6.0,0.06,1.74
2018-02-18,20,6.0,0.06,1.2
2018-02-19,28,6.0,0.06,1.68
2018-02-20,43,6.0,0.06,2.58
2018-02-21,38,6.0,0.06,2.28
2018-02-22,63,6.0,0.06,3.78
2018-02-23,60,6.0,0.06,3.5999999999999996
2018-02-24,0,6.0,0.06,0.0
2018-02-25,16,6.0,0.06,0.96
2018-02-26,40,6.0,0.06,2.4
2018-02-27,26,6.0,0.06,1.56
2018-02-28,54,6.0,0.06,3.2399999999999998
2018-03-01,46,5.0,0.05,2.3000000000000003
2018-03-02,67,5.0,0.05,3.35
2018-03-03,34,5.0,0.05,1.7000000000000002
2018-03-04,0,5.0,0.05,0.0
2018-03-05,20,5.0,0.05,1.0
2018-03-06,60,5.0,0.05,3.0
2018-03-07,54,5.0,0.05,2.7
2018-03-08,54,5.0,0.05,2.7
2018-03-09,69,5.0,0.05,3.45
2018-03-10,20,5.0,0.05,1.0
2018-03-11,0,5.0,0.05,0.0
2018-03-12,21,5.0,0.05,1.05
2018-03-13,100,5.0,0.05,5.0
2018-03-14,56,5.0,0.05,2.8000000000000003
2018-03-15,32,5.0,0.05,1.6
2018-03-16,53,5.0,0.05,2.6500000000000004
2018-03-17,0,5.0,0.05,0.0
2018-03-18,0,5.0,0.05,0.0
2018-03-19,32,5.0,0.05,1.6
2018-03-20,44,5.0,0.05,2.2
2018-03-21,49,5.0,0.05,2.45
2018-03-22,50,5.0,0.05,2.5
2018-03-23,97,5.0,0.05,4.8500000000000005
2018-03-24,0,5.0,0.05,0.0
2018-03-25,52,5.0,0.05,2.6
2018-03-26,44,5.0,0.05,2.2
2018-03-27,90,5.0,0.05,4.5
2018-03-28,48,5.0,0.05,2.4000000000000004
2018-03-29,43,5.0,0.05,2.15
2018-03-30,28,5.0,0.05,1.4000000000000001
2018-03-31,18,5.0,0.05,0.9
2018-04-01,0,5.0,0.05,0.0
2018-04-02,27,5.0,0.05,1.35
2018-04-03,54,5.0,0.05,2.7
2018-04-04,88,5.0,0.05,4.4
2018-04-05,0,5.0,0.05,0.0
2018-04-06,100,5.0,0.05,5.0
2018-04-07,0,5.0,0.05,0.0
2018-04-08,22,5.0,0.05,1.1
2018-04-09,70,5.0,0.05,3.5
2018-04-10,69,5.0,0.05,3.45
2018-04-11,63,5.0,0.05,3.1500000000000004
2018-04-12,79,5.0,0.05,3.95
2018-04-13,44,5.0,0.05,2.2
2018-04-14,0,5.0,0.05,0.0
2018-04-15,0,5.0,0.05,0.0
2018-04-16,56,5.0,0.05,2.8000000000000003
2018-04-17,15,5.0,0.05,0.75
2018-04-18,70,5.0,0.05,3.5
2018-04-19,69,5.0,0.05,3.45
2018-04-20,46,5.0,0.05,2.3000000000000003
2018-04-21,35,5.0,0.05,1.75
2018-04-22,18,5.0,0.05,0.9
2018-04-23,46,5.0,0.05,2.3000000000000003
2018-04-24,61,5.0,0.05,3.0500000000000003
2018-04-25,56,5.0,0.05,2.8000000000000003
2018-04-26,16,5.0,0.05,0.8
2018-04-27,66,5.0,0.05,3.3000000000000003
2018-04-28,28,5.0,0.05,1.4000000000000001
2018-04-29,25,5.0,0.05,1.25
2018-04-30,68,5.0,0.05,3.4000000000000004
2018-05-01,53,4.0,0.04,2.12
2018-05-02,70,4.0,0.04,2.8000000000000003
2018-05-03,70,4.0,0.04,2.8000000000000003
2018-05-04,43,4.0,0.04,1.72
2018-05-05,0,4.0,0.04,0.0
2018-05-06,33,4.0,0.04,1.32
2018-05-07,63,4.0,0.04,2.52
2018-05-08,65,4.0,0.04,2.6
2018-05-09,53,4.0,0.04,2.12
2018-05-10,78,4.0,0.04,3.12
2018-05-11,48,4.0,0.04,1.92
2018-05-12,47,4.0,0.04,1.8800000000000001
2018-05-13,0,4.0,0.04,0.0
2018-05-14,100,4.0,0.04,4.0
2018-05-15,92,4.0,0.04,3.68
2018-05-16,66,4.0,0.04,2.64
2018-05-17,75,4.0,0.04,3.0
2018-05-18,39,4.0,0.04,1.56
2018-05-19,0,4.0,0.04,0.0
2018-05-20,41,4.0,0.04,1.6400000000000001
2018-05-21,76,4.0,0.04,3.04
2018-05-22,60,4.0,0.04,2.4
2018-05-23,76,4.0,0.04,3.04
2018-05-24,52,4.0,0.04,2.08
2018-05-25,51,4.0,0.04,2.04
2018-05-26,36,4.0,0.04,1.44
2018-05-27,0,4.0,0.04,0.0
2018-05-28,31,4.0,0.04,1.24
2018-05-29,29,4.0,0.04,1.16
2018-05-30,67,4.0,0.04,2.68
2018-05-31,67,4.0,0.04,2.68
2018-06-01,22,3.0,0.03,0.6599999999999999
2018-06-02,31,3.0,0.03,0.9299999999999999
2018-06-03,0,3.0,0.03,0.0
2018-06-04,20,3.0,0.03,0.6
2018-06-05,30,3.0,0.03,0.8999999999999999
2018-06-06,82,3.0,0.03,2.46
2018-06-07,40,3.0,0.03,1.2
2018-06-08,0,3.0,0.03,0.0
2018-06-09,0,3.0,0.03,0.0
2018-06-10,23,3.0,0.03,0.69
2018-06-11,41,3.0,0.03,1.23
2018-06-12,34,3.0,0.03,1.02
2018-06-13,29,3.0,0.03,0.87
2018-06-14,35,3.0,0.03,1.05
2018-06-15,38,3.0,0.03,1.14
2018-06-16,0,3.0,0.03,0.0
2018-06-17,22,3.0,0.03,0.6599999999999999
2018-06-18,47,3.0,0.03,1.41
2018-06-19,17,3.0,0.03,0.51
2018-06-20,19,3.0,0.03,0.57
2018-06-21,14,3.0,0.03,0.42
2018-06-22,37,3.0,0.03,1.1099999999999999
2018-06-23,13,3.0,0.03,0.39
2018-06-24,0,3.0,0.03,0.0
2018-06-25,0,3.0,0.03,0.0
2018-06-26,0,3.0,0.03,0.0
2018-06-27,27,3.0,0.03,0.8099999999999999
2018-06-28,26,3.0,0.03,0.78
2018-06-29,100,3.0,0.03,3.0
2018-06-30,0,3.0,0.03,0.0
2018-07-01,0,2.0,0.02,0.0
2018-07-02,32,2.0,0.02,0.64
2018-07-03,43,2.0,0.02,0.86
2018-07-04,0,2.0,0.02,0.0
2018-07-05,31,2.0,0.02,0.62
2018-07-06,37,2.0,0.02,0.74
2018-07-07,0,2.0,0.02,0.0
2018-07-08,0,2.0,0.02,0.0
2018-07-09,25,2.0,0.02,0.5
2018-07-10,0,2.0,0.02,0.0
2018-07-11,39,2.0,0.02,0.78
2018-07-12,0,2.0,0.02,0.0
2018-07-13,33,2.0,0.02,0.66
2018-07-14,49,2.0,0.02,0.98
2018-07-15,0,2.0,0.02,0.0
2018-07-16,86,2.0,0.02,1.72
2018-07-17,25,2.0,0.02,0.5
2018-07-18,100,2.0,0.02,2.0
2018-07-19,0,2.0,0.02,0.0
2018-07-20,19,2.0,0.02,0.38
2018-07-21,37,2.0,0.02,0.74
2018-07-22,0,2.0,0.02,0.0
2018-07-23,0,2.0,0.02,0.0
2018-07-24,42,2.0,0.02,0.84
2018-07-25,0,2.0,0.02,0.0
2018-07-26,31,2.0,0.02,0.62
2018-07-27,25,2.0,0.02,0.5
2018-07-28,0,2.0,0.02,0.0
2018-07-29,0,2.0,0.02,0.0
2018-07-30,0,2.0,0.02,0.0
2018-07-31,17,2.0,0.02,0.34
2018-08-01,38,3.0,0.03,1.14
2018-08-02,32,3.0,0.03,0.96
2018-08-03,13,3.0,0.03,0.39
2018-08-04,20,3.0,0.03,0.6
2018-08-05,28,3.0,0.03,0.84
2018-08-06,14,3.0,0.03,0.42
2018-08-07,66,3.0,0.03,1.98
2018-08-08,26,3.0,0.03,0.78
2018-08-09,27,3.0,0.03,0.8099999999999999
2018-08-10,0,3.0,0.03,0.0
2018-08-11,16,3.0,0.03,0.48
2018-08-12,0,3.0,0.03,0.0
2018-08-13,0,3.0,0.03,0.0
2018-08-14,27,3.0,0.03,0.8099999999999999
2018-08-15,21,3.0,0.03,0.63
2018-08-16,30,3.0,0.03,0.8999999999999999
2018-08-17,26,3.0,0.03,0.78
2018-08-18,0,3.0,0.03,0.0
2018-08-19,0,3.0,0.03,0.0
2018-08-20,100,3.0,0.03,3.0
2018-08-21,51,3.0,0.03,1.53
2018-08-22,27,3.0,0.03,0.8099999999999999
2018-08-23,33,3.0,0.03,0.99
2018-08-24,25,3.0,0.03,0.75
2018-08-25,31,3.0,0.03,0.9299999999999999
2018-08-26,0,3.0,0.03,0.0
2018-08-27,33,3.0,0.03,0.99
2018-08-28,0,3.0,0.03,0.0
2018-08-29,43,3.0,0.03,1.29
2018-08-30,45,3.0,0.03,1.3499999999999999
2018-08-31,69,3.0,0.03,2.07
2018-09-01,1,100.0,1.0,1.0
2018-09-02,0,100.0,1.0,0.0
2018-09-03,2,100.0,1.0,2.0
2018-09-04,82,100.0,1.0,82.0
2018-09-05,100,100.0,1.0,100.0
2018-09-06,70,100.0,1.0,70.0
2018-09-07,42,100.0,1.0,42.0
2018-09-08,23,100.0,1.0,23.0
2018-09-09,13,100.0,1.0,13.0
2018-09-10,14,100.0,1.0,14.0
2018-09-11,13,100.0,1.0,13.0
2018-09-12,7,100.0,1.0,7.0
2018-09-13,7,100.0,1.0,7.0
2018-09-14,8,100.0,1.0,8.0
2018-09-15,10,100.0,1.0,10.0
2018-09-16,4,100.0,1.0,4.0
2018-09-17,5,100.0,1.0,5.0
2018-09-18,4,100.0,1.0,4.0
2018-09-19,6,100.0,1.0,6.0
2018-09-20,5,100.0,1.0,5.0
2018-09-21,3,100.0,1.0,3.0
2018-09-22,2,100.0,1.0,2.0
2018-09-23,2,100.0,1.0,2.0
2018-09-24,4,100.0,1.0,4.0
2018-09-25,3,100.0,1.0,3.0
2018-09-26,4,100.0,1.0,4.0
2018-09-27,3,100.0,1.0,3.0
2018-09-28,2,100.0,1.0,2.0
2018-09-29,0,100.0,1.0,0.0
2018-09-30,1,100.0,1.0,1.0
2018-10-01,82,9.0,0.09,7.38
2018-10-02,69,9.0,0.09,6.21
2018-10-03,100,9.0,0.09,9.0
2018-10-04,87,9.0,0.09,7.83
2018-10-05,73,9.0,0.09,6.569999999999999
2018-10-06,0,9.0,0.09,0.0
2018-10-07,30,9.0,0.09,2.6999999999999997
2018-10-08,56,9.0,0.09,5.04
2018-10-09,47,9.0,0.09,4.2299999999999995
2018-10-10,99,9.0,0.09,8.91
2018-10-11,74,9.0,0.09,6.66
2018-10-12,56,9.0,0.09,5.04
2018-10-13,11,9.0,0.09,0.99
2018-10-14,21,9.0,0.09,1.89
2018-10-15,55,9.0,0.09,4.95
2018-10-16,51,9.0,0.09,4.59
2018-10-17,69,9.0,0.09,6.21
2018-10-18,58,9.0,0.09,5.22
2018-10-19,55,9.0,0.09,4.95
2018-10-20,0,9.0,0.09,0.0
2018-10-21,16,9.0,0.09,1.44
2018-10-22,64,9.0,0.09,5.76
2018-10-23,32,9.0,0.09,2.88
2018-10-24,39,9.0,0.09,3.51
2018-10-25,91,9.0,0.09,8.19
2018-10-26,42,9.0,0.09,3.78
2018-10-27,16,9.0,0.09,1.44
2018-10-28,0,9.0,0.09,0.0
2018-10-29,28,9.0,0.09,2.52
2018-10-30,71,9.0,0.09,6.39
2018-10-31,47,9.0,0.09,4.2299999999999995
2018-11-01,100,5.0,0.05,5.0
2018-11-02,83,5.0,0.05,4.15
2018-11-03,0,5.0,0.05,0.0
2018-11-04,0,5.0,0.05,0.0
2018-11-05,49,5.0,0.05,2.45
2018-11-06,23,5.0,0.05,1.1500000000000001
2018-11-07,32,5.0,0.05,1.6
2018-11-08,26,5.0,0.05,1.3
2018-11-09,33,5.0,0.05,1.6500000000000001
2018-11-10,0,5.0,0.05,0.0
2018-11-11,20,5.0,0.05,1.0
2018-11-12,43,5.0,0.05,2.15
2018-11-13,44,5.0,0.05,2.2
2018-11-14,71,5.0,0.05,3.5500000000000003
2018-11-15,46,5.0,0.05,2.3000000000000003
2018-11-16,49,5.0,0.05,2.45
2018-11-17,11,5.0,0.05,0.55
2018-11-18,12,5.0,0.05,0.6000000000000001
2018-11-19,30,5.0,0.05,1.5
2018-11-20,59,5.0,0.05,2.95
2018-11-21,32,5.0,0.05,1.6
2018-11-22,0,5.0,0.05,0.0
2018-11-23,21,5.0,0.05,1.05
2018-11-24,30,5.0,0.05,1.5
2018-11-25,0,5.0,0.05,0.0
2018-11-26,43,5.0,0.05,2.15
2018-11-27,93,5.0,0.05,4.65
2018-11-28,47,5.0,0.05,2.35
2018-11-29,56,5.0,0.05,2.8000000000000003
2018-11-30,49,5.0,0.05,2.45
2018-12-01,0,5.0,0.05,0.0
2018-12-02,14,5.0,0.05,0.7000000000000001
2018-12-03,44,5.0,0.05,2.2
2018-12-04,85,5.0,0.05,4.25
2018-12-05,32,5.0,0.05,1.6
2018-12-06,48,5.0,0.05,2.4000000000000004
2018-12-07,74,5.0,0.05,3.7
2018-12-08,0,5.0,0.05,0.0
2018-12-09,25,5.0,0.05,1.25
2018-12-10,67,5.0,0.05,3.35
2018-12-11,41,5.0,0.05,2.0500000000000003
2018-12-12,50,5.0,0.05,2.5
2018-12-13,46,5.0,0.05,2.3000000000000003
2018-12-14,46,5.0,0.05,2.3000000000000003
2018-12-15,24,5.0,0.05,1.2000000000000002
2018-12-16,0,5.0,0.05,0.0
2018-12-17,81,5.0,0.05,4.05
2018-12-18,70,5.0,0.05,3.5
2018-12-19,59,5.0,0.05,2.95
2018-12-20,81,5.0,0.05,4.05
2018-12-21,100,5.0,0.05,5.0
2018-12-22,0,5.0,0.05,0.0
2018-12-23,33,5.0,0.05,1.6500000000000001
2018-12-24,29,5.0,0.05,1.4500000000000002
2018-12-25,24,5.0,0.05,1.2000000000000002
2018-12-26,0,5.0,0.05,0.0
2018-12-27,72,5.0,0.05,3.6
2018-12-28,41,5.0,0.05,2.0500000000000003
2018-12-29,0,5.0,0.05,0.0
2018-12-30,0,5.0,0.05,0.0
2018-12-31,0,5.0,0.05,0.0
2019-01-01,31,4.0,0.04,1.24
2019-01-02,73,4.0,0.04,2.92
2019-01-03,100,4.0,0.04,4.0
2019-01-04,35,4.0,0.04,1.4000000000000001
2019-01-05,0,4.0,0.04,0.0
2019-01-06,0,4.0,0.04,0.0
2019-01-07,41,4.0,0.04,1.6400000000000001
2019-01-08,21,4.0,0.04,0.84
2019-01-09,44,4.0,0.04,1.76
2019-01-10,54,4.0,0.04,2.16
2019-01-11,44,4.0,0.04,1.76
2019-01-12,0,4.0,0.04,0.0
2019-01-13,0,4.0,0.04,0.0
2019-01-14,48,4.0,0.04,1.92
2019-01-15,70,4.0,0.04,2.8000000000000003
2019-01-16,70,4.0,0.04,2.8000000000000003
2019-01-17,78,4.0,0.04,3.12
2019-01-18,67,4.0,0.04,2.68
2019-01-19,36,4.0,0.04,1.44
2019-01-20,31,4.0,0.04,1.24
2019-01-21,26,4.0,0.04,1.04
2019-01-22,72,4.0,0.04,2.88
2019-01-23,82,4.0,0.04,3.2800000000000002
2019-01-24,0,4.0,0.04,0.0
2019-01-25,64,4.0,0.04,2.56
2019-01-26,22,4.0,0.04,0.88
2019-01-27,0,4.0,0.04,0.0
2019-01-28,53,4.0,0.04,2.12
2019-01-29,77,4.0,0.04,3.08
2019-01-30,64,4.0,0.04,2.56
2019-01-31,88,4.0,0.04,3.52
2019-02-01,10,8.0,0.08,0.8
2019-02-02,11,8.0,0.08,0.88
2019-02-03,0,8.0,0.08,0.0
2019-02-04,7,8.0,0.08,0.56
2019-02-05,23,8.0,0.08,1.84
2019-02-06,11,8.0,0.08,0.88
2019-02-07,14,8.0,0.08,1.12
2019-02-08,21,8.0,0.08,1.68
2019-02-09,0,8.0,0.08,0.0
2019-02-10,5,8.0,0.08,0.4
2019-02-11,16,8.0,0.08,1.28
2019-02-12,17,8.0,0.08,1.36
2019-02-13,18,8.0,0.08,1.44
2019-02-14,21,8.0,0.08,1.68
2019-02-15,12,8.0,0.08,0.96
2019-02-16,6,8.0,0.08,0.48
2019-02-17,5,8.0,0.08,0.4
2019-02-18,0,8.0,0.08,0.0
2019-02-19,12,8.0,0.08,0.96
2019-02-20,8,8.0,0.08,0.64
2019-02-21,100,8.0,0.08,8.0
2019-02-22,89,8.0,0.08,7.12
2019-02-23,33,8.0,0.08,2.64
2019-02-24,15,8.0,0.08,1.2
2019-02-25,18,8.0,0.08,1.44
2019-02-26,20,8.0,0.08,1.6
2019-02-27,27,8.0,0.08,2.16
2019-02-28,9,8.0,0.08,0.72
2019-03-01,42,7.0,0.07,2.9400000000000004
2019-03-02,8,7.0,0.07,0.56
2019-03-03,10,7.0,0.07,0.7000000000000001
2019-03-04,30,7.0,0.07,2.1
2019-03-05,45,7.0,0.07,3.1500000000000004
2019-03-06,0,7.0,0.07,0.0
2019-03-07,24,7.0,0.07,1.6800000000000002
2019-03-08,26,7.0,0.07,1.8200000000000003
2019-03-09,29,7.0,0.07,2.0300000000000002
2019-03-10,12,7.0,0.07,0.8400000000000001
2019-03-11,32,7.0,0.07,2.24
2019-03-12,52,7.0,0.07,3.6400000000000006
2019-03-13,28,7.0,0.07,1.9600000000000002
2019-03-14,48,7.0,0.07,3.3600000000000003
2019-03-15,34,7.0,0.07,2.3800000000000003
2019-03-16,0,7.0,0.07,0.0
2019-03-17,0,7.0,0.07,0.0
2019-03-18,27,7.0,0.07,1.8900000000000001
2019-03-19,59,7.0,0.07,4.130000000000001
2019-03-20,34,7.0,0.07,2.3800000000000003
2019-03-21,59,7.0,0.07,4.130000000000001
2019-03-22,72,7.0,0.07,5.040000000000001
2019-03-23,16,7.0,0.07,1.12
2019-03-24,12,7.0,0.07,0.8400000000000001
2019-03-25,34,7.0,0.07,2.3800000000000003
2019-03-26,100,7.0,0.07,7.000000000000001
