date,INTC
2015-01-16,8.8
2015-01-17,8.8
2015-01-18,0.0
2015-01-19,0.0
2015-01-20,7.2
2015-01-21,7.800000000000001
2015-01-22,18.6
2015-01-23,0.0
2015-01-24,0.0
2015-01-25,7.0
2015-01-26,11.6
2015-01-27,0.0
2015-01-28,14.0
2015-01-29,0.0
2015-01-30,11.2
2015-01-31,7.4
2015-02-01,0.0
2015-02-02,3.6
2015-02-03,0.0
2015-02-04,4.5
2015-02-05,8.1
2015-02-06,6.48
2015-02-07,15.12
2015-02-08,0.0
2015-02-09,0.0
2015-02-10,8.82
2015-02-11,5.4
2015-02-12,8.28
2015-02-13,5.04
2015-02-14,4.68
2015-02-15,0.0
2015-02-16,4.14
2015-02-17,0.0
2015-02-18,14.4
2015-02-19,4.5
2015-02-20,10.62
2015-02-21,6.48
2015-02-22,5.58
2015-02-23,5.22
2015-02-24,9.9
2015-02-25,0.0
2015-02-26,18.0
2015-02-27,6.3
2015-02-28,0.0
2015-03-01,13.26
2015-03-02,10.14
2015-03-03,6.5
2015-03-04,8.58
2015-03-05,7.0200000000000005
2015-03-06,0.0
2015-03-07,0.0
2015-03-08,0.0
2015-03-09,0.0
2015-03-10,14.3
2015-03-11,0.0
2015-03-12,14.56
2015-03-13,0.0
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,26.0
2015-03-17,5.720000000000001
2015-03-18,4.94
2015-03-19,9.1
2015-03-20,7.800000000000001
2015-03-21,5.46
2015-03-22,0.0
2015-03-23,5.46
2015-03-24,0.0
2015-03-25,16.38
2015-03-26,19.76
2015-03-27,10.92
2015-03-28,8.58
2015-03-29,0.0
2015-03-30,16.900000000000002
2015-03-31,17.68
2015-04-01,11.18
2015-04-02,19.5
2015-04-03,21.32
2015-04-04,12.22
2015-04-05,0.0
2015-04-06,5.46
2015-04-07,26.0
2015-04-08,14.82
2015-04-09,6.24
2015-04-10,15.86
2015-04-11,0.0
2015-04-12,0.0
2015-04-13,10.4
2015-04-14,17.42
2015-04-15,8.84
2015-04-16,9.88
2015-04-17,22.880000000000003
2015-04-18,0.0
2015-04-19,6.5
2015-04-20,0.0
2015-04-21,21.58
2015-04-22,0.0
2015-04-23,15.6
2015-04-24,19.76
2015-04-25,0.0
2015-04-26,0.0
2015-04-27,5.2
2015-04-28,10.14
2015-04-29,18.46
2015-04-30,4.94
2015-05-01,16.0
2015-05-02,0.0
2015-05-03,0.0
2015-05-04,4.0
2015-05-05,7.84
2015-05-06,0.0
2015-05-07,4.96
2015-05-08,0.0
2015-05-09,6.24
2015-05-10,0.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,8.8
2015-05-14,8.8
2015-05-15,4.96
2015-05-16,10.08
2015-05-17,0.0
2015-05-18,11.52
2015-05-19,12.0
2015-05-20,11.2
2015-05-21,9.92
2015-05-22,6.5600000000000005
2015-05-23,12.64
2015-05-24,0.0
2015-05-25,0.0
2015-05-26,0.0
2015-05-27,6.72
2015-05-28,8.96
2015-05-29,6.4
2015-05-30,0.0
2015-05-31,0.0
2015-06-01,4.6000000000000005
2015-06-02,15.0
2015-06-03,18.8
2015-06-04,9.4
2015-06-05,10.4
2015-06-06,0.0
2015-06-07,0.0
2015-06-08,20.0
2015-06-09,6.800000000000001
2015-06-10,15.2
2015-06-11,0.0
2015-06-12,0.0
2015-06-13,0.0
2015-06-14,0.0
2015-06-15,12.2
2015-06-16,0.0
2015-06-17,5.6000000000000005
2015-06-18,9.4
2015-06-19,5.0
2015-06-20,0.0
2015-06-21,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-27,10.4
2015-06-28,0.0
2015-06-29,4.800000000000001
2015-06-30,4.6000000000000005
2015-07-01,8.280000000000001
2015-07-02,5.0600000000000005
2015-07-03,10.81
2015-07-04,12.19
2015-07-05,11.27
