Date,Price,Volume,Market_cap
22-03-2023,16.78221845,250969372.335354,5464775915.682819
21-03-2023,17.50019934,178124411.477994,5698417853.291477
20-03-2023,16.65454891,187605886.833924,5422988842.680663
19-03-2023,17.60396456,157507480.168306,5732040942.016255
18-03-2023,17.08775694,215543734.812734,5563781706.751763
17-03-2023,17.70228533,242253738.622503,5763657006.1711
16-03-2023,15.87170001,173337843.500857,5167077868.9463625
15-03-2023,15.59753444,268421702.400115,5077683933.642409
14-03-2023,17.16907488,407084565.066395,5589202249.296224
13-03-2023,16.48420903,281202995.361721,5366080562.475992
12-03-2023,16.20674398,236438970.393628,5275714501.634832
11-03-2023,14.63763691,237627733.939549,4763158606.138676
10-03-2023,14.87282554,276311771.343397,4837909045.162507
09-03-2023,14.41113362,224761047.776229,4687650208.062624
08-03-2023,15.1067597,161735063.072895,4913734889.99114
07-03-2023,16.17640301,157065923.958194,5258562326.1374855
06-03-2023,16.51803848,142020085.629324,5369473146.349001
05-03-2023,16.15225189,94570775.016176,5250473244.29464
04-03-2023,16.14437072,107545166.396371,5243778718.62853
03-03-2023,16.6623009,179630320.200761,5411836690.014424
02-03-2023,17.45361856,114576416.382038,5668639321.853613
01-03-2023,17.77624142,136819153.617584,5773006910.349385
28-02-2023,17.07390753,162952868.188386,5544642385.120637
27-02-2023,17.93319809,169056983.177559,5655853291.171865
26-02-2023,18.45310095,131191661.961226,5819668598.03496
25-02-2023,17.97519228,221577970.579159,5668859690.754804
24-02-2023,18.37244715,266887615.030389,5789629666.12679
23-02-2023,19.70462749,266382463.641104,6209433886.102756
22-02-2023,20.32127074,495225179.936333,6403753999.585548
21-02-2023,20.94715945,402667998.286398,6600987598.083481
20-02-2023,20.83315603,423931990.076575,6565062194.395787
19-02-2023,19.84437488,241081668.332945,6253471875.662589
18-02-2023,19.55835467,228362562.806362,6163339566.498194
17-02-2023,19.46038968,224561630.857683,6132468283.713246
16-02-2023,18.63824695,322323343.470451,5873390004.623465
15-02-2023,19.95857441,240258832.080804,6289459078.023189
14-02-2023,18.13794348,220506711.84691,5715731540.54619
13-02-2023,17.6239867,201195614.017831,5553770567.585535
12-02-2023,17.78635018,245478886.983904,5604935466.720751
11-02-2023,18.01689929,121917066.355029,5677499786.33324
10-02-2023,17.79083341,207013389.534938,5606171969.688464
09-02-2023,17.86886384,332947760.803516,5630630848.258685
08-02-2023,20.08161222,228196697.226262,6327717851.745503
07-02-2023,20.84008656,284061887.697217,6566367252.392136
06-02-2023,19.54170527,192700977.514702,6156440745.783191
05-02-2023,20.08641064,327331346.847794,6328045337.278554
04-02-2023,21.03965009,231426715.322296,6627559608.790418
03-02-2023,21.36385606,417772736.042154,6729259232.69806
02-02-2023,21.14178243,781272085.338581,6658987515.542268
01-02-2023,20.94879082,552189129.702867,6595548140.344589
31-01-2023,19.82437978,354302848.94258,6240685832.618104
30-01-2023,19.74830345,625203305.268331,6216737114.979116
29-01-2023,21.02987115,392825351.150758,6620045396.453935
28-01-2023,20.60389815,595160925.418752,6485547260.842149
27-01-2023,21.21306248,612309532.173093,6673476113.7637415
26-01-2023,18.10185783,426367011.239241,5694650603.828917
25-01-2023,17.80526616,351075779.295163,5600645709.617116
24-01-2023,17.01271002,409251815.265693,5350894936.941593
23-01-2023,17.97393071,379848213.382906,5652377902.496676
22-01-2023,17.35948064,459914913.120824,5458557747.096447
21-01-2023,16.88525318,392669629.996634,5309440499.480984
20-01-2023,17.52799669,348176652.955881,5511480097.216729
19-01-2023,16.1793502,255049137.773035,5041196602.456168
18-01-2023,15.82120004,411389040.964828,4929603407.853262
17-01-2023,17.14374882,511229368.343285,5341685992.722404
16-01-2023,16.75575152,410824104.065329,5220792960.448223
15-01-2023,16.80767319,504975783.828831,5236970826.434691
14-01-2023,16.93233218,1016145118.589063,5275812341.384033
13-01-2023,15.98320997,569472734.271839,4980082811.018145
12-01-2023,15.46503761,702725322.513062,4818629555.349463
11-01-2023,15.88830528,732577255.210713,4950512202.838632
10-01-2023,12.72719404,202117937.161829,3965566391.398228
09-01-2023,12.20164785,309537714.716199,3801815582.083516
08-01-2023,12.09033077,126374489.865895,3767131167.0858655
07-01-2023,11.7471011,88738937.09081,3660186932.946116
06-01-2023,11.78596251,123276438.834649,3659678356.951164
05-01-2023,11.73547984,140955179.020791,3765128419.319546
04-01-2023,12.07721647,208259479.250225,3545486017.8749785
03-01-2023,11.3814638,166074206.723891,3476073022.8173547
02-01-2023,11.15184547,132618165.131222,3382540324.733008
01-01-2023,10.86228963,94621872.203025,3391585733.120893
31-12-2022,10.8949262,80966729.898528,3389683622.2303305
30-12-2022,10.86872874,163366999.64074,3424420442.398918
29-12-2022,10.98467847,120458077.818349,3489305478.995729
28-12-2022,11.19242722,144139225.099067,3627297800.710344
27-12-2022,11.64461451,129913754.382724,3648145324.6569967
26-12-2022,11.7166255,99032114.507499,3636230952.5544
25-12-2022,11.68449769,94295542.2422,3638240221.2652254
24-12-2022,11.67769248,42231201.056264,3664402004.5776544
23-12-2022,11.79427492,88586802.508569,3683192416.3838544
22-12-2022,11.83946318,99675027.55982,3634758186.9919033
21-12-2022,11.69727549,100315095.098171,3726307944.5984473
20-12-2022,11.95817805,137227258.253835,3546824607.8769617
19-12-2022,11.3793673,148785208.594245,3721420775.122207
18-12-2022,11.91807087,82343551.356928,3721813436.055252
17-12-2022,11.95817707,124927215.923018,3670903537.959535
16-12-2022,11.84954142,187402699.945546,4090349798.789669
15-12-2022,13.16988168,152183575.505134,4266387768.348901
14-12-2022,13.72582088,217060010.516546,4268452915.2260046
13-12-2022,13.75354912,296281209.782941,4037880871.360164
12-12-2022,13.00033555,133992537.016615,4029904722.9868727
11-12-2022,13.03180957,101816778.409026,4183892219.7097697
10-12-2022,13.54139623,92393529.284169,4187011560.464385
09-12-2022,13.50894366,121086107.660584,4163588078.258775
08-12-2022,13.45952431,124848808.374036,4126658073.5497246
07-12-2022,13.32351746,140925299.285804,4235257679.3988247
06-12-2022,13.72377151,126157543.25558,4225243184.006728
05-12-2022,13.68795397,186236577.534031,4323744493.473273
04-12-2022,14.00597588,158603806.297896,4182200124.363754
03-12-2022,13.51913789,186954033.834653,4213884191.3706336
02-12-2022,13.64998155,188049006.647157,3995896417.6079264
01-12-2022,12.97335736,161560260.497796,4085966651.761735
30-11-2022,13.22983573,204885224.217117,3874445887.4530544
29-11-2022,12.52790823,170070056.974419,3745540306.616457
28-11-2022,12.45996455,187357970.289297,3886002019.3739862
27-11-2022,12.85365876,123900722.216443,3835523452.739615
26-11-2022,12.74309415,127636034.315477,3867065558.052864
25-11-2022,12.80865706,116961930.165306,3892404410.002853
24-11-2022,12.96277974,146439043.621197,3911685160.8479366
23-11-2022,13.02654124,176058351.517649,3710219742.682822
22-11-2022,12.32067099,192843570.217262,3564562687.408116
21-11-2022,11.84260642,183269856.335714,3676970229.5592937
20-11-2022,12.1836677,127865289.263103,3877111510.472306
19-11-2022,12.87511495,99158211.51445,3901035233.5405903
18-11-2022,12.98980014,138224263.939111,3882866793.103469
17-11-2022,12.86914845,149885756.17274,3930951050.7309217
16-11-2022,13.05409028,138247781.12731,4061843929.237354
15-11-2022,13.48991867,171133725.383861,3946553149.8732066
14-11-2022,13.08781483,264432691.713535,3901225967.1767926
13-11-2022,13.04233768,169386352.535835,3915534521.714201
12-11-2022,13.05720546,147029964.943332,4213157749.171768
11-11-2022,14.07619869,319810204.114015,4611235657.355337
10-11-2022,15.39457291,552935381.669057,3846470073.119189
09-11-2022,12.96084213,776824501.122688,4821158416.373545
08-11-2022,15.99306577,907711372.704863,5396277877.8395405
07-11-2022,18.11927637,312648134.232006,5480004094.638582
06-11-2022,18.29182281,225652364.219304,5868715762.104095
05-11-2022,19.60919401,380956679.212228,5785089764.719382
04-11-2022,19.46182207,377916853.383221,5383566475.845248
03-11-2022,18.05054231,248028950.469288,5389406082.974267
02-11-2022,17.88218022,355044616.288096,5576527567.809237
01-11-2022,18.64579163,293706315.990751,5775047507.582578
31-10-2022,19.40064222,536370413.839662,5433061278.21818
30-10-2022,18.27557329,276810008.303294,5451680456.4507885
29-10-2022,18.31340835,325231034.927216,5464104467.174119
28-10-2022,18.32175584,450615591.817607,5052552433.499687
27-10-2022,16.89149105,377222356.263318,5063097782.122888
26-10-2022,17.01307021,331575700.22382,4961385737.273297
