Date,Price,Volume,Market_cap
14-11-2018,0.07412559,33339738.538325,2307587679.804429
13-11-2018,0.07638128,37244675.53754,2376411345.716606
12-11-2018,0.07682329,37089205.090421,2390163457.63137
11-11-2018,0.07537447,18530875.478823,2338246519.25416
10-11-2018,0.07466519,37538606.358412,2323758501.992876
09-11-2018,0.07699584,57360574.310546,2400407638.5243406
08-11-2018,0.07897067,72024624.756929,2457743038.468545
07-11-2018,0.0808973,100455935.222889,2513450132.0489936
06-11-2018,0.0762555,81082046.233735,2372497978.989162
05-11-2018,0.07573271,98787496.27418,2357557057.604241
04-11-2018,0.07173343,34685386.423138,2231956706.1922393
03-11-2018,0.07317153,38683460.260389,2276564683.51858
02-11-2018,0.07103701,29976386.264735,2210833506.6561737
01-11-2018,0.07044519,30032063.726741,2191647000.8604674
31-10-2018,0.06999556,32346620.185467,2177662436.487608
30-10-2018,0.06968418,47327062.211274,2168080441.722498
29-10-2018,0.07348245,29318523.85363,2285317104.74122
28-10-2018,0.07295604,27144868.050533,2269911926.30423
27-10-2018,0.07418254,30519539.380356,2307973630.4846087
26-10-2018,0.07432406,25776852.923965,2312350096.010432
25-10-2018,0.07468097,26243527.814744,2323510377.88441
24-10-2018,0.07500109,31022218.396757,2333470258.2239914
23-10-2018,0.07652767,22081790.775327,2380966046.799423
22-10-2018,0.07653815,19516454.855346,2381443090.771206
21-10-2018,0.07726718,26589022.412439,2404000556.0323033
20-10-2018,0.07641185,21043642.612399,2378591176.688246
19-10-2018,0.07579857,32405176.841816,2358742832.427716
18-10-2018,0.07876846,42942238.571235,2450912179.8896694
17-10-2018,0.07700144,31081051.51369,2395478887.717165
16-10-2018,0.07571386,85926739.484692,2353322757.9909315
15-10-2018,0.07167886,31486256.065385,2232538534.5663447
14-10-2018,0.07375966,28192825.387278,2294790703.0837007
13-10-2018,0.07353502,49520957.42368,2290190996.472146
12-10-2018,0.07100321,88703081.848368,2207564898.371598
11-10-2018,0.08486044,42325366.817071,2640954970.5587473
10-10-2018,0.08642792,44136284.922521,2688659833.6223407
09-10-2018,0.0868707,74139669.315852,2703175710.1622486
08-10-2018,0.08461141,39755155.145253,2632395151.45307
07-10-2018,0.08149497,30796838.80159,2535335484.8434434
06-10-2018,0.08319801,36985087.842913,2588000719.266933
05-10-2018,0.08145796,37175338.878885,2534359448.3055553
04-10-2018,0.08088614,44367995.963467,2521205770.794847
03-10-2018,0.08233175,38692069.5661,2561902549.1837306
02-10-2018,0.0845858,46007641.055427,2634535632.570161
01-10-2018,0.08516891,55038544.976307,2649312387.0925603
30-09-2018,0.0845826,65434385.08818,2633828107.817681
29-09-2018,0.08402466,103511766.419132,2614760090.4608088
28-09-2018,0.0863093,117104619.722418,2680098108.3753223
