Date,Price,Volume,Market_cap
25-06-2016,14.27628772,13474760.653205,1161808477.683748
24-06-2016,13.9418969,42975326.334151,1134160918.5765295
23-06-2016,13.676479,35210083.608111,1112128273.0865183
22-06-2016,12.73775621,157698817.035314,1035382450.4098116
21-06-2016,12.98459788,73815982.103685,1055028896.3957832
20-06-2016,11.81483452,79924563.195366,959600009.086865
19-06-2016,12.23058703,68987538.972115,992977657.9993955
18-06-2016,11.19713667,121410542.500297,908703581.3956257
17-06-2016,15.39739782,176008430.131423,1249053416.9715872
16-06-2016,20.50940041,33609803.057513,1663058590.2352068
15-06-2016,18.42185369,16794245.386186,1493198806.5705338
14-06-2016,18.77037437,57195562.166152,1520848128.9016523
13-06-2016,17.55275029,33190471.728637,1421627594.3482137
12-06-2016,15.69700727,34155133.259713,1270814827.7909074
11-06-2016,13.96046097,9986576.468801,1129771063.2214296
10-06-2016,13.94373393,9751904.433757,1127971788.6557844
09-06-2016,14.44062374,6538415.617239,1167724056.8805668
08-06-2016,14.43177555,14566862.117568,1166543234.5850923
07-06-2016,14.54921695,19688483.52449,1175566661.3926558
06-06-2016,13.94200555,7633717.194766,1126059079.2933495
05-06-2016,13.97052907,9908484.139421,1127904559.166551
04-06-2016,13.69739426,14233023.489213,1105420836.374678
03-06-2016,13.84273588,21310804.975456,1116709699.223147
02-06-2016,13.77433887,9543717.94697,1110747962.0861454
01-06-2016,13.85793783,20161807.321217,1117038106.127638
31-05-2016,14.00927376,39491270.920237,1128785731.519008
30-05-2016,12.67843107,13289827.482192,1021153612.0329038
29-05-2016,12.38905214,26254518.553639,997114649.2059603
28-05-2016,11.76324561,44051409.767962,946689008.4566064
27-05-2016,11.19174476,53491048.641375,900334792.3619336
26-05-2016,12.49835341,19032556.074402,1005043803.4223616
