date,Avalanche price
2016-04-30,9.28
2016-05-01,6.3
2016-05-02,7.9799999999999995
2016-05-03,0.0
2016-05-04,9.45
2016-05-05,7.77
2016-05-06,0.0
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,6.72
2016-05-10,0.0
2016-05-11,4.62
2016-05-12,0.0
2016-05-13,14.07
2016-05-14,7.56
2016-05-15,0.0
2016-05-16,4.62
2016-05-17,5.67
2016-05-18,7.35
2016-05-19,7.56
2016-05-20,4.83
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,0.0
2016-05-24,5.46
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-28,0.0
2016-05-29,21.0
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-04,9.24
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,14.07
2016-06-13,7.35
2016-06-14,6.93
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,13.86
2016-06-18,0.0
2016-06-19,21.0
2016-06-20,8.4
2016-06-21,6.3
2016-06-22,0.0
2016-06-23,10.709999999999999
2016-06-24,0.0
2016-06-25,14.49
2016-06-26,0.0
2016-06-27,9.66
2016-06-28,13.44
2016-06-29,6.09
2016-06-30,7.14
2016-07-01,0.0
2016-07-02,9.45
2016-07-03,13.799999999999999
2016-07-04,0.0
2016-07-05,9.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,6.45
2016-07-09,0.0
2016-07-10,12.15
2016-07-11,7.05
2016-07-12,6.75
2016-07-13,8.25
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,6.3
2016-07-19,10.5
2016-07-20,5.85
2016-07-21,0.0
2016-07-22,10.5
2016-07-23,0.0
2016-07-24,10.35
2016-07-25,0.0
2016-07-26,12.45
2016-07-27,7.35
2016-07-28,15.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,8.8
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,4.95
2016-08-09,4.84
2016-08-10,7.59
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,9.35
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,11.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-03,5.180000000000001
2016-09-04,0.0
2016-09-05,6.580000000000001
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,3.3600000000000003
2016-09-10,0.0
2016-09-11,14.000000000000002
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,12.180000000000001
2016-09-17,0.0
2016-09-18,5.32
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,5.460000000000001
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,12.46
2016-09-25,8.4
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,4.0600000000000005
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,12.07
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,7.65
2016-10-09,10.030000000000001
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,10.88
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,0.0
2016-10-18,7.82
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,7.65
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,11.56
2016-10-30,17.0
2016-10-31,11.22
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,6.45
2016-11-04,8.549999999999999
2016-11-05,10.049999999999999
2016-11-06,0.0
2016-11-07,6.75
2016-11-08,7.5
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,8.85
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,7.6499999999999995
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,9.45
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,9.6
2016-11-28,7.05
2016-11-29,6.0
2016-11-30,15.0
2016-12-01,0.0
2016-12-02,4.03
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,5.46
2016-12-06,0.0
2016-12-07,5.07
2016-12-08,8.71
2016-12-09,0.0
2016-12-10,11.18
2016-12-11,4.29
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,8.58
2016-12-23,0.0
2016-12-24,7.41
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,13.0
2016-12-28,0.0
2016-12-29,5.2
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,5.76
2017-01-02,3.0
2017-01-03,0.0
2017-01-04,12.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,4.68
2017-01-10,3.84
2017-01-11,0.0
2017-01-12,4.2
2017-01-13,3.0
2017-01-14,6.12
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,3.12
2017-01-18,5.279999999999999
2017-01-19,5.279999999999999
2017-01-20,2.16
2017-01-21,0.0
2017-01-22,2.6399999999999997
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,4.4399999999999995
2017-01-27,0.0
2017-01-28,3.2399999999999998
2017-01-29,0.0
2017-01-30,6.72
2017-01-31,0.0
2017-02-01,7.56
2017-02-02,5.04
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,21.0
2017-02-06,2.73
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,3.9899999999999998
2017-02-11,8.82
2017-02-12,10.29
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,3.78
2017-02-16,3.78
2017-02-17,0.0
2017-02-18,10.709999999999999
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,3.78
2017-02-27,4.41
2017-02-28,15.75
2017-03-01,0.0
2017-03-02,15.84
2017-03-03,7.739999999999999
2017-03-04,8.459999999999999
2017-03-05,0.0
2017-03-06,6.4799999999999995
2017-03-07,6.12
2017-03-08,0.0
2017-03-09,7.739999999999999
2017-03-10,0.0
2017-03-11,18.0
2017-03-12,13.139999999999999
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,4.859999999999999
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,13.139999999999999
2017-03-21,0.0
2017-03-22,16.74
2017-03-23,10.26
2017-03-24,0.0
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.0
2017-03-28,9.0
2017-03-29,12.059999999999999
2017-03-30,0.0
2017-03-31,0.0
2017-04-01,7.14
2017-04-02,11.34
2017-04-03,6.72
2017-04-04,14.91
2017-04-05,7.9799999999999995
2017-04-06,7.35
2017-04-07,5.88
2017-04-08,0.0
2017-04-09,13.44
2017-04-10,13.86
2017-04-11,0.0
2017-04-12,7.35
2017-04-13,0.0
2017-04-14,9.03
2017-04-15,6.51
2017-04-16,0.0
2017-04-17,21.0
2017-04-18,15.54
2017-04-19,7.35
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,14.7
2017-04-23,0.0
2017-04-24,5.67
2017-04-25,0.0
2017-04-26,6.93
2017-04-27,0.0
2017-04-28,5.25
2017-04-29,0.0
2017-04-30,9.87
2017-05-01,0.0
2017-05-02,5.6000000000000005
2017-05-03,3.7800000000000002
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,6.86
2017-05-09,0.0
2017-05-10,3.7800000000000002
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,12.600000000000001
2017-05-14,11.620000000000001
2017-05-15,3.6400000000000006
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,8.260000000000002
2017-05-21,9.520000000000001
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,14.000000000000002
2017-05-25,4.0600000000000005
2017-05-26,5.74
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,6.4799999999999995
2017-06-02,0.0
2017-06-03,18.0
2017-06-04,0.0
2017-06-05,13.86
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,5.04
2017-06-09,6.12
2017-06-10,9.719999999999999
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,8.82
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,6.66
2017-06-18,0.0
2017-06-19,0.0
2017-06-20,4.68
2017-06-21,0.0
2017-06-22,11.34
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,6.12
2017-06-26,0.0
2017-06-27,5.9399999999999995
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,12.78
2017-07-01,5.61
2017-07-02,5.78
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,12.58
2017-07-09,7.48
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,14.110000000000001
2017-07-13,17.0
2017-07-14,10.370000000000001
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,8.5
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,10.88
2017-07-21,10.030000000000001
2017-07-22,4.930000000000001
2017-07-23,0.0
2017-07-24,8.16
2017-07-25,0.0
2017-07-26,7.48
2017-07-27,8.5
2017-07-28,5.2700000000000005
2017-07-29,0.0
2017-07-30,12.58
2017-07-31,8.16
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,4.0
2017-08-04,0.0
2017-08-05,4.16
2017-08-06,10.08
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,6.88
2017-08-10,4.48
2017-08-11,7.5200000000000005
2017-08-12,16.0
2017-08-13,5.12
2017-08-14,6.08
2017-08-15,13.280000000000001
2017-08-16,0.0
2017-08-17,15.36
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,4.96
2017-08-21,7.84
2017-08-22,13.92
2017-08-23,0.0
2017-08-24,9.76
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,4.48
2017-08-29,0.0
2017-08-30,3.84
2017-08-31,7.2
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,4.94
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,7.41
2017-09-10,0.0
2017-09-11,4.03
2017-09-12,0.0
2017-09-13,4.29
2017-09-14,0.0
2017-09-15,13.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,4.94
2017-09-20,3.38
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,4.16
2017-09-24,5.720000000000001
2017-09-25,0.0
2017-09-26,5.59
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-09-30,6.63
2017-10-01,5.58
2017-10-02,11.34
2017-10-03,0.0
2017-10-04,5.58
2017-10-05,0.0
2017-10-06,4.5
2017-10-07,0.0
2017-10-08,5.76
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,3.5999999999999996
2017-10-12,0.0
2017-10-13,3.96
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,5.3999999999999995
2017-10-22,10.799999999999999
2017-10-23,0.0
2017-10-24,5.76
2017-10-25,5.3999999999999995
2017-10-26,9.18
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,18.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,4.62
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,5.460000000000001
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,7.98
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,11.06
2017-11-17,4.2
2017-11-18,0.0
2017-11-19,14.000000000000002
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-23,4.62
2017-11-24,0.0
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,5.880000000000001
2017-11-28,8.260000000000002
2017-11-29,9.8
2017-11-30,3.5000000000000004
2017-12-01,10.56
2017-12-02,6.24
2017-12-03,0.0
2017-12-04,6.08
2017-12-05,0.0
2017-12-06,5.76
2017-12-07,16.0
2017-12-08,0.0
2017-12-09,10.72
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,3.36
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-16,6.72
2017-12-17,0.0
2017-12-18,0.0
2017-12-19,5.12
2017-12-20,0.0
2017-12-21,5.92
2017-12-22,0.0
2017-12-23,5.6000000000000005
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,5.28
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,8.8
2018-01-06,0.0
2018-01-07,21.56
2018-01-08,0.0
2018-01-09,16.28
2018-01-10,13.86
2018-01-11,15.84
2018-01-12,11.88
2018-01-13,6.38
2018-01-14,11.22
2018-01-15,6.16
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,17.6
2018-01-20,22.0
2018-01-21,0.0
2018-01-22,10.12
2018-01-23,14.52
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,16.28
2018-01-27,15.4
2018-01-28,0.0
2018-01-29,13.64
2018-01-30,0.0
2018-01-31,18.7
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,7.3100000000000005
2018-02-06,17.0
2018-02-07,13.430000000000001
2018-02-08,7.140000000000001
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,10.030000000000001
2018-02-12,11.56
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,11.56
2018-02-17,10.200000000000001
2018-02-18,0.0
2018-02-19,6.630000000000001
2018-02-20,9.180000000000001
2018-02-21,6.460000000000001
2018-02-22,6.29
2018-02-23,0.0
2018-02-24,12.07
2018-02-25,0.0
2018-02-26,0.0
2018-02-27,12.920000000000002
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,3.75
2018-03-08,15.0
2018-03-09,9.6
2018-03-10,9.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,8.4
2018-03-16,0.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,5.55
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-24,6.0
2018-03-25,0.0
2018-03-26,0.0
2018-03-27,7.5
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,9.6
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,13.68
2018-04-07,7.56
2018-04-08,9.0
2018-04-09,0.0
2018-04-10,5.76
2018-04-11,4.32
2018-04-12,15.12
2018-04-13,0.0
2018-04-14,17.099999999999998
2018-04-15,4.5
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,8.64
2018-04-20,9.18
2018-04-21,0.0
2018-04-22,7.92
2018-04-23,7.199999999999999
2018-04-24,0.0
2018-04-25,18.0
2018-04-26,4.14
2018-04-27,5.9399999999999995
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,8.459999999999999
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,5.98
2018-05-08,4.68
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,8.06
2018-05-15,11.96
2018-05-16,0.0
2018-05-17,9.49
2018-05-18,0.0
2018-05-19,9.1
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,13.0
2018-05-23,0.0
2018-05-24,8.19
2018-05-25,4.94
2018-05-26,0.0
2018-05-27,7.67
2018-05-28,0.0
2018-05-29,7.67
2018-05-30,8.71
2018-05-31,3.9000000000000004
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,12.040000000000001
2018-06-04,4.48
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,4.62
2018-06-09,0.0
2018-06-10,10.22
2018-06-11,6.300000000000001
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,4.62
2018-06-19,4.760000000000001
2018-06-20,14.000000000000002
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,6.720000000000001
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,4.9
2018-06-27,0.0
2018-06-28,6.720000000000001
2018-06-29,0.0
2018-06-30,13.440000000000001
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,3.7800000000000002
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,14.000000000000002
2018-07-09,6.16
2018-07-10,0.0
2018-07-11,2.1
2018-07-12,0.0
2018-07-13,2.8000000000000003
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,2.24
2018-07-17,5.040000000000001
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,7.98
2018-07-22,12.32
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,2.24
2018-07-27,0.0
2018-07-28,2.8000000000000003
2018-07-29,0.0
2018-07-30,5.6000000000000005
2018-07-31,2.5200000000000005
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,6.6
2018-08-04,0.0
2018-08-05,7.8
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,9.6
2018-08-10,0.0
2018-08-11,7.8
2018-08-12,9.9
2018-08-13,4.6499999999999995
2018-08-14,5.3999999999999995
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,15.0
2018-08-22,5.25
2018-08-23,10.5
2018-08-24,11.1
2018-08-25,13.049999999999999
2018-08-26,13.2
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,5.25
2018-08-30,0.0
2018-08-31,6.8999999999999995
2018-09-01,2.28
2018-09-02,0.0
2018-09-03,3.2399999999999998
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,4.4399999999999995
2018-09-08,3.48
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,4.92
2018-09-14,0.0
2018-09-15,12.0
2018-09-16,3.48
2018-09-17,2.28
2018-09-18,3.36
2018-09-19,3.0
2018-09-20,6.4799999999999995
2018-09-21,0.0
2018-09-22,2.28
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,1.56
2018-09-28,0.0
2018-09-29,0.0
2018-09-30,5.04
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,9.0
2018-10-07,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,5.04
2018-10-12,0.0
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,3.51
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,3.8699999999999997
2018-10-27,5.58
2018-10-28,0.0
2018-10-29,2.9699999999999998
2018-10-30,0.0
2018-10-31,6.569999999999999
2018-11-01,4.6499999999999995
2018-11-02,0.0
2018-11-03,8.1
2018-11-04,7.8
2018-11-05,0.0
2018-11-06,6.45
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,7.5
2018-11-10,0.0
2018-11-11,8.25
2018-11-12,4.35
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,5.85
2018-11-16,0.0
2018-11-17,5.1
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,4.6499999999999995
2018-11-22,0.0
2018-11-23,4.5
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,7.35
2018-11-30,15.0
2018-12-01,0.0
2018-12-02,3.5999999999999996
2018-12-03,2.16
2018-12-04,2.52
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,12.0
2018-12-09,0.0
2018-12-10,2.6399999999999997
2018-12-11,7.4399999999999995
2018-12-12,2.76
2018-12-13,0.0
2018-12-14,4.92
2018-12-15,3.36
2018-12-16,0.0
2018-12-17,6.24
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,2.52
2018-12-21,2.76
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,8.16
2018-12-25,0.0
2018-12-26,2.88
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,2.76
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,5.2
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,3.12
2019-01-07,5.59
2019-01-08,12.870000000000001
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,6.24
2019-01-12,0.0
2019-01-13,13.0
2019-01-14,0.0
2019-01-15,7.41
2019-01-16,0.0
2019-01-17,3.77
2019-01-18,8.06
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,6.890000000000001
2019-01-22,0.0
2019-01-23,3.64
2019-01-24,6.5
2019-01-25,0.0
2019-01-26,6.37
2019-01-27,4.55
2019-01-28,0.0
2019-01-29,8.71
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,3.78
2019-02-02,5.3999999999999995
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,5.58
2019-02-06,9.0
2019-02-07,10.799999999999999
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,5.3999999999999995
2019-02-11,18.0
2019-02-12,8.64
2019-02-13,6.3
2019-02-14,3.5999999999999996
2019-02-15,0.0
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,9.18
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,5.3999999999999995
2019-02-22,9.0
2019-02-23,4.32
2019-02-24,5.76
2019-02-25,0.0
2019-02-26,5.04
2019-02-27,0.0
2019-02-28,8.82
2019-03-01,5.61
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,4.42
2019-03-07,0.0
2019-03-08,9.690000000000001
2019-03-09,8.67
2019-03-10,6.970000000000001
2019-03-11,11.73
2019-03-12,0.0
2019-03-13,6.29
2019-03-14,0.0
2019-03-15,14.110000000000001
2019-03-16,11.22
2019-03-17,17.0
2019-03-18,5.44
2019-03-19,4.930000000000001
2019-03-20,0.0
2019-03-21,5.2700000000000005
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,7.65
2019-03-25,0.0
2019-03-26,9.860000000000001
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,8.33
2019-03-30,7.48
2019-03-31,0.0
2019-04-01,11.200000000000001
2019-04-02,4.96
2019-04-03,0.0
2019-04-04,3.68
2019-04-05,12.96
2019-04-06,0.0
2019-04-07,16.0
2019-04-08,0.0
2019-04-09,8.0
2019-04-10,0.0
2019-04-11,7.36
2019-04-12,0.0
2019-04-13,6.24
2019-04-14,0.0
2019-04-15,9.120000000000001
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,8.64
2019-04-19,7.68
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.0
2019-04-23,3.68
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-27,0.0
2019-04-28,9.76
2019-04-29,4.64
2019-04-30,6.24
2019-05-01,4.16
2019-05-02,5.33
2019-05-03,0.0
2019-05-04,12.22
2019-05-05,3.12
2019-05-06,4.8100000000000005
2019-05-07,7.41
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,2.8600000000000003
2019-05-11,0.0
2019-05-12,8.450000000000001
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,13.0
2019-05-16,0.0
2019-05-17,6.5
2019-05-18,0.0
2019-05-19,6.37
2019-05-20,2.8600000000000003
2019-05-21,4.03
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-25,0.0
2019-05-26,10.14
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,2.8600000000000003
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,10.559999999999999
2019-06-14,4.08
2019-06-15,0.0
2019-06-16,5.88
2019-06-17,8.4
2019-06-18,0.0
2019-06-19,5.04
2019-06-20,0.0
2019-06-21,6.6
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,12.0
2019-06-27,0.0
2019-06-28,7.08
2019-06-29,9.719999999999999
2019-06-30,0.0
2019-07-01,10.64
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,9.8
2019-07-05,0.0
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,10.080000000000002
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-20,0.0
2019-07-21,9.24
2019-07-22,14.000000000000002
2019-07-23,0.0
2019-07-24,6.720000000000001
2019-07-25,8.260000000000002
2019-07-26,0.0
2019-07-27,7.5600000000000005
2019-07-28,0.0
2019-07-29,8.82
2019-07-30,14.000000000000002
2019-07-31,6.580000000000001
2019-08-01,15.0
2019-08-02,0.0
2019-08-03,4.2
2019-08-04,0.0
2019-08-05,0.0
2019-08-06,7.6499999999999995
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-10,9.15
2019-08-11,0.0
2019-08-12,3.5999999999999996
2019-08-13,0.0
2019-08-14,6.3
2019-08-15,6.6
2019-08-16,3.75
2019-08-17,4.95
2019-08-18,0.0
2019-08-19,0.0
2019-08-20,4.2
2019-08-21,3.9
2019-08-22,9.15
2019-08-23,14.25
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,3.3
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
