date,name_price_attention,Litecoin price_monthly,isPartial,scale,Litecoin price,crypto_name
2013-01-01,0,0.0,False,0.0,0.0,ImmutableX
2013-01-02,0,0.0,,0.0,0.0,ImmutableX
2013-01-03,0,0.0,,0.0,0.0,ImmutableX
2013-01-04,0,0.0,,0.0,0.0,ImmutableX
2013-01-05,0,0.0,,0.0,0.0,ImmutableX
2013-01-06,63,0.0,,0.0,0.0,ImmutableX
2013-01-07,0,0.0,,0.0,0.0,ImmutableX
2013-01-08,0,0.0,,0.0,0.0,ImmutableX
2013-01-09,0,0.0,,0.0,0.0,ImmutableX
2013-01-10,0,0.0,,0.0,0.0,ImmutableX
2013-01-11,0,0.0,,0.0,0.0,ImmutableX
2013-01-12,0,0.0,,0.0,0.0,ImmutableX
2013-01-13,0,0.0,,0.0,0.0,ImmutableX
2013-01-14,0,0.0,,0.0,0.0,ImmutableX
2013-01-15,0,0.0,,0.0,0.0,ImmutableX
2013-01-16,0,0.0,,0.0,0.0,ImmutableX
2013-01-17,0,0.0,,0.0,0.0,ImmutableX
2013-01-18,50,0.0,,0.0,0.0,ImmutableX
2013-01-19,0,0.0,,0.0,0.0,ImmutableX
2013-01-20,0,0.0,,0.0,0.0,ImmutableX
2013-01-21,0,0.0,,0.0,0.0,ImmutableX
2013-01-22,100,0.0,,0.0,0.0,ImmutableX
2013-01-23,0,0.0,,0.0,0.0,ImmutableX
2013-01-24,0,0.0,,0.0,0.0,ImmutableX
2013-01-25,0,0.0,,0.0,0.0,ImmutableX
2013-01-26,0,0.0,,0.0,0.0,ImmutableX
2013-01-27,0,0.0,,0.0,0.0,ImmutableX
2013-01-28,0,0.0,,0.0,0.0,ImmutableX
2013-01-29,0,0.0,,0.0,0.0,ImmutableX
2013-01-30,30,0.0,,0.0,0.0,ImmutableX
2013-01-31,0,0.0,,0.0,0.0,ImmutableX
2013-02-01,0,0.0,False,0.0,0.0,ImmutableX
2013-02-02,0,0.0,,0.0,0.0,ImmutableX
2013-02-03,0,0.0,,0.0,0.0,ImmutableX
2013-02-04,0,0.0,,0.0,0.0,ImmutableX
2013-02-05,0,0.0,,0.0,0.0,ImmutableX
2013-02-06,0,0.0,,0.0,0.0,ImmutableX
2013-02-07,0,0.0,,0.0,0.0,ImmutableX
2013-02-08,0,0.0,,0.0,0.0,ImmutableX
2013-02-09,0,0.0,,0.0,0.0,ImmutableX
2013-02-10,0,0.0,,0.0,0.0,ImmutableX
2013-02-11,0,0.0,,0.0,0.0,ImmutableX
2013-02-12,19,0.0,,0.0,0.0,ImmutableX
2013-02-13,0,0.0,,0.0,0.0,ImmutableX
2013-02-14,0,0.0,,0.0,0.0,ImmutableX
2013-02-15,0,0.0,,0.0,0.0,ImmutableX
2013-02-16,100,0.0,,0.0,0.0,ImmutableX
2013-02-17,0,0.0,,0.0,0.0,ImmutableX
2013-02-18,0,0.0,,0.0,0.0,ImmutableX
2013-02-19,52,0.0,,0.0,0.0,ImmutableX
2013-02-20,0,0.0,,0.0,0.0,ImmutableX
2013-02-21,0,0.0,,0.0,0.0,ImmutableX
2013-02-22,0,0.0,,0.0,0.0,ImmutableX
2013-02-23,27,0.0,,0.0,0.0,ImmutableX
2013-02-24,0,0.0,,0.0,0.0,ImmutableX
2013-02-25,0,0.0,,0.0,0.0,ImmutableX
2013-02-26,0,0.0,,0.0,0.0,ImmutableX
2013-02-27,0,0.0,,0.0,0.0,ImmutableX
2013-02-28,0,0.0,,0.0,0.0,ImmutableX
2013-03-01,0,0.0,False,0.0,0.0,ImmutableX
2013-03-02,0,0.0,,0.0,0.0,ImmutableX
2013-03-03,0,0.0,,0.0,0.0,ImmutableX
2013-03-04,0,0.0,,0.0,0.0,ImmutableX
2013-03-05,29,0.0,,0.0,0.0,ImmutableX
2013-03-06,0,0.0,,0.0,0.0,ImmutableX
2013-03-07,27,0.0,,0.0,0.0,ImmutableX
2013-03-08,0,0.0,,0.0,0.0,ImmutableX
2013-03-09,0,0.0,,0.0,0.0,ImmutableX
2013-03-10,0,0.0,,0.0,0.0,ImmutableX
2013-03-11,0,0.0,,0.0,0.0,ImmutableX
2013-03-12,0,0.0,,0.0,0.0,ImmutableX
2013-03-13,18,0.0,,0.0,0.0,ImmutableX
2013-03-14,0,0.0,,0.0,0.0,ImmutableX
2013-03-15,18,0.0,,0.0,0.0,ImmutableX
2013-03-16,0,0.0,,0.0,0.0,ImmutableX
2013-03-17,0,0.0,,0.0,0.0,ImmutableX
2013-03-18,0,0.0,,0.0,0.0,ImmutableX
2013-03-19,0,0.0,,0.0,0.0,ImmutableX
2013-03-20,0,0.0,,0.0,0.0,ImmutableX
2013-03-21,0,0.0,,0.0,0.0,ImmutableX
2013-03-22,0,0.0,,0.0,0.0,ImmutableX
2013-03-23,0,0.0,,0.0,0.0,ImmutableX
2013-03-24,0,0.0,,0.0,0.0,ImmutableX
2013-03-25,32,0.0,,0.0,0.0,ImmutableX
2013-03-26,49,0.0,,0.0,0.0,ImmutableX
2013-03-27,0,0.0,,0.0,0.0,ImmutableX
2013-03-28,25,0.0,,0.0,0.0,ImmutableX
2013-03-29,100,0.0,,0.0,0.0,ImmutableX
2013-03-30,0,0.0,,0.0,0.0,ImmutableX
2013-03-31,0,0.0,,0.0,0.0,ImmutableX
2013-04-01,0,1.0,False,0.01,0.0,ImmutableX
2013-04-02,0,1.0,,0.01,0.0,ImmutableX
2013-04-03,46,1.0,,0.01,0.46,ImmutableX
2013-04-04,54,1.0,,0.01,0.54,ImmutableX
2013-04-05,55,1.0,,0.01,0.55,ImmutableX
2013-04-06,0,1.0,,0.01,0.0,ImmutableX
2013-04-07,50,1.0,,0.01,0.5,ImmutableX
2013-04-08,45,1.0,,0.01,0.45,ImmutableX
2013-04-09,0,1.0,,0.01,0.0,ImmutableX
2013-04-10,58,1.0,,0.01,0.58,ImmutableX
2013-04-11,100,1.0,,0.01,1.0,ImmutableX
2013-04-12,66,1.0,,0.01,0.66,ImmutableX
2013-04-13,56,1.0,,0.01,0.56,ImmutableX
2013-04-14,31,1.0,,0.01,0.31,ImmutableX
2013-04-15,53,1.0,,0.01,0.53,ImmutableX
2013-04-16,26,1.0,,0.01,0.26,ImmutableX
2013-04-17,0,1.0,,0.01,0.0,ImmutableX
2013-04-18,52,1.0,,0.01,0.52,ImmutableX
2013-04-19,58,1.0,,0.01,0.58,ImmutableX
2013-04-20,60,1.0,,0.01,0.6,ImmutableX
2013-04-21,0,1.0,,0.01,0.0,ImmutableX
2013-04-22,0,1.0,,0.01,0.0,ImmutableX
2013-04-23,41,1.0,,0.01,0.41,ImmutableX
2013-04-24,0,1.0,,0.01,0.0,ImmutableX
2013-04-25,0,1.0,,0.01,0.0,ImmutableX
2013-04-26,39,1.0,,0.01,0.39,ImmutableX
2013-04-27,0,1.0,,0.01,0.0,ImmutableX
2013-04-28,0,1.0,,0.01,0.0,ImmutableX
2013-04-29,0,1.0,,0.01,0.0,ImmutableX
2013-04-30,0,1.0,,0.01,0.0,ImmutableX
2013-05-01,23,0.0,False,0.0,0.0,ImmutableX
2013-05-02,0,0.0,,0.0,0.0,ImmutableX
2013-05-03,100,0.0,,0.0,0.0,ImmutableX
2013-05-04,0,0.0,,0.0,0.0,ImmutableX
2013-05-05,23,0.0,,0.0,0.0,ImmutableX
2013-05-06,0,0.0,,0.0,0.0,ImmutableX
2013-05-07,0,0.0,,0.0,0.0,ImmutableX
2013-05-08,0,0.0,,0.0,0.0,ImmutableX
2013-05-09,0,0.0,,0.0,0.0,ImmutableX
2013-05-10,0,0.0,,0.0,0.0,ImmutableX
2013-05-11,0,0.0,,0.0,0.0,ImmutableX
2013-05-12,0,0.0,,0.0,0.0,ImmutableX
2013-05-13,19,0.0,,0.0,0.0,ImmutableX
2013-05-14,0,0.0,,0.0,0.0,ImmutableX
2013-05-15,0,0.0,,0.0,0.0,ImmutableX
2013-05-16,0,0.0,,0.0,0.0,ImmutableX
2013-05-17,47,0.0,,0.0,0.0,ImmutableX
2013-05-18,39,0.0,,0.0,0.0,ImmutableX
2013-05-19,0,0.0,,0.0,0.0,ImmutableX
2013-05-20,0,0.0,,0.0,0.0,ImmutableX
2013-05-21,17,0.0,,0.0,0.0,ImmutableX
2013-05-22,0,0.0,,0.0,0.0,ImmutableX
2013-05-23,26,0.0,,0.0,0.0,ImmutableX
2013-05-24,0,0.0,,0.0,0.0,ImmutableX
2013-05-25,24,0.0,,0.0,0.0,ImmutableX
2013-05-26,0,0.0,,0.0,0.0,ImmutableX
2013-05-27,0,0.0,,0.0,0.0,ImmutableX
2013-05-28,0,0.0,,0.0,0.0,ImmutableX
2013-05-29,0,0.0,,0.0,0.0,ImmutableX
2013-05-30,0,0.0,,0.0,0.0,ImmutableX
2013-05-31,29,0.0,,0.0,0.0,ImmutableX
2013-06-01,0,0.0,False,0.0,0.0,ImmutableX
2013-06-02,0,0.0,,0.0,0.0,ImmutableX
2013-06-03,0,0.0,,0.0,0.0,ImmutableX
2013-06-04,86,0.0,,0.0,0.0,ImmutableX
2013-06-05,92,0.0,,0.0,0.0,ImmutableX
2013-06-06,0,0.0,,0.0,0.0,ImmutableX
2013-06-07,0,0.0,,0.0,0.0,ImmutableX
2013-06-08,39,0.0,,0.0,0.0,ImmutableX
2013-06-09,100,0.0,,0.0,0.0,ImmutableX
2013-06-10,39,0.0,,0.0,0.0,ImmutableX
2013-06-11,71,0.0,,0.0,0.0,ImmutableX
2013-06-12,0,0.0,,0.0,0.0,ImmutableX
2013-06-13,37,0.0,,0.0,0.0,ImmutableX
2013-06-14,0,0.0,,0.0,0.0,ImmutableX
2013-06-15,41,0.0,,0.0,0.0,ImmutableX
2013-06-16,0,0.0,,0.0,0.0,ImmutableX
2013-06-17,0,0.0,,0.0,0.0,ImmutableX
2013-06-18,0,0.0,,0.0,0.0,ImmutableX
2013-06-19,0,0.0,,0.0,0.0,ImmutableX
2013-06-20,0,0.0,,0.0,0.0,ImmutableX
2013-06-21,0,0.0,,0.0,0.0,ImmutableX
2013-06-22,0,0.0,,0.0,0.0,ImmutableX
2013-06-23,72,0.0,,0.0,0.0,ImmutableX
2013-06-24,0,0.0,,0.0,0.0,ImmutableX
2013-06-25,0,0.0,,0.0,0.0,ImmutableX
2013-06-26,36,0.0,,0.0,0.0,ImmutableX
2013-06-27,0,0.0,,0.0,0.0,ImmutableX
2013-06-28,0,0.0,,0.0,0.0,ImmutableX
2013-06-29,0,0.0,,0.0,0.0,ImmutableX
2013-06-30,61,0.0,,0.0,0.0,ImmutableX
2013-07-01,0,0.0,False,0.0,0.0,ImmutableX
2013-07-02,0,0.0,,0.0,0.0,ImmutableX
2013-07-03,0,0.0,,0.0,0.0,ImmutableX
2013-07-04,0,0.0,,0.0,0.0,ImmutableX
2013-07-05,0,0.0,,0.0,0.0,ImmutableX
2013-07-06,100,0.0,,0.0,0.0,ImmutableX
2013-07-07,0,0.0,,0.0,0.0,ImmutableX
2013-07-08,0,0.0,,0.0,0.0,ImmutableX
2013-07-09,0,0.0,,0.0,0.0,ImmutableX
2013-07-10,0,0.0,,0.0,0.0,ImmutableX
2013-07-11,36,0.0,,0.0,0.0,ImmutableX
2013-07-12,53,0.0,,0.0,0.0,ImmutableX
2013-07-13,0,0.0,,0.0,0.0,ImmutableX
2013-07-14,0,0.0,,0.0,0.0,ImmutableX
2013-07-15,0,0.0,,0.0,0.0,ImmutableX
2013-07-16,0,0.0,,0.0,0.0,ImmutableX
2013-07-17,0,0.0,,0.0,0.0,ImmutableX
2013-07-18,40,0.0,,0.0,0.0,ImmutableX
2013-07-19,49,0.0,,0.0,0.0,ImmutableX
2013-07-20,0,0.0,,0.0,0.0,ImmutableX
2013-07-21,55,0.0,,0.0,0.0,ImmutableX
2013-07-22,0,0.0,,0.0,0.0,ImmutableX
2013-07-23,0,0.0,,0.0,0.0,ImmutableX
2013-07-24,0,0.0,,0.0,0.0,ImmutableX
2013-07-25,0,0.0,,0.0,0.0,ImmutableX
2013-07-26,73,0.0,,0.0,0.0,ImmutableX
2013-07-27,0,0.0,,0.0,0.0,ImmutableX
2013-07-28,0,0.0,,0.0,0.0,ImmutableX
2013-07-29,0,0.0,,0.0,0.0,ImmutableX
2013-07-30,81,0.0,,0.0,0.0,ImmutableX
2013-07-31,0,0.0,,0.0,0.0,ImmutableX
2013-08-01,0,0.0,False,0.0,0.0,ImmutableX
2013-08-02,0,0.0,,0.0,0.0,ImmutableX
2013-08-03,52,0.0,,0.0,0.0,ImmutableX
2013-08-04,0,0.0,,0.0,0.0,ImmutableX
2013-08-05,44,0.0,,0.0,0.0,ImmutableX
2013-08-06,100,0.0,,0.0,0.0,ImmutableX
2013-08-07,92,0.0,,0.0,0.0,ImmutableX
2013-08-08,33,0.0,,0.0,0.0,ImmutableX
2013-08-09,0,0.0,,0.0,0.0,ImmutableX
2013-08-10,0,0.0,,0.0,0.0,ImmutableX
2013-08-11,0,0.0,,0.0,0.0,ImmutableX
2013-08-12,32,0.0,,0.0,0.0,ImmutableX
2013-08-13,0,0.0,,0.0,0.0,ImmutableX
2013-08-14,34,0.0,,0.0,0.0,ImmutableX
2013-08-15,0,0.0,,0.0,0.0,ImmutableX
2013-08-16,0,0.0,,0.0,0.0,ImmutableX
2013-08-17,0,0.0,,0.0,0.0,ImmutableX
2013-08-18,0,0.0,,0.0,0.0,ImmutableX
2013-08-19,0,0.0,,0.0,0.0,ImmutableX
2013-08-20,0,0.0,,0.0,0.0,ImmutableX
2013-08-21,0,0.0,,0.0,0.0,ImmutableX
2013-08-22,87,0.0,,0.0,0.0,ImmutableX
2013-08-23,0,0.0,,0.0,0.0,ImmutableX
2013-08-24,0,0.0,,0.0,0.0,ImmutableX
2013-08-25,0,0.0,,0.0,0.0,ImmutableX
2013-08-26,0,0.0,,0.0,0.0,ImmutableX
2013-08-27,0,0.0,,0.0,0.0,ImmutableX
2013-08-28,0,0.0,,0.0,0.0,ImmutableX
2013-08-29,0,0.0,,0.0,0.0,ImmutableX
2013-08-30,0,0.0,,0.0,0.0,ImmutableX
2013-08-31,0,0.0,,0.0,0.0,ImmutableX
2013-09-01,23,0.0,False,0.0,0.0,ImmutableX
2013-09-02,32,0.0,,0.0,0.0,ImmutableX
2013-09-03,19,0.0,,0.0,0.0,ImmutableX
2013-09-04,0,0.0,,0.0,0.0,ImmutableX
2013-09-05,0,0.0,,0.0,0.0,ImmutableX
2013-09-06,0,0.0,,0.0,0.0,ImmutableX
2013-09-07,28,0.0,,0.0,0.0,ImmutableX
2013-09-08,28,0.0,,0.0,0.0,ImmutableX
2013-09-09,0,0.0,,0.0,0.0,ImmutableX
2013-09-10,0,0.0,,0.0,0.0,ImmutableX
2013-09-11,0,0.0,,0.0,0.0,ImmutableX
2013-09-12,0,0.0,,0.0,0.0,ImmutableX
2013-09-13,21,0.0,,0.0,0.0,ImmutableX
2013-09-14,0,0.0,,0.0,0.0,ImmutableX
2013-09-15,0,0.0,,0.0,0.0,ImmutableX
2013-09-16,0,0.0,,0.0,0.0,ImmutableX
2013-09-17,17,0.0,,0.0,0.0,ImmutableX
2013-09-18,0,0.0,,0.0,0.0,ImmutableX
2013-09-19,0,0.0,,0.0,0.0,ImmutableX
2013-09-20,0,0.0,,0.0,0.0,ImmutableX
2013-09-21,0,0.0,,0.0,0.0,ImmutableX
2013-09-22,0,0.0,,0.0,0.0,ImmutableX
2013-09-23,0,0.0,,0.0,0.0,ImmutableX
2013-09-24,0,0.0,,0.0,0.0,ImmutableX
2013-09-25,0,0.0,,0.0,0.0,ImmutableX
2013-09-26,0,0.0,,0.0,0.0,ImmutableX
2013-09-27,0,0.0,,0.0,0.0,ImmutableX
2013-09-28,0,0.0,,0.0,0.0,ImmutableX
2013-09-29,66,0.0,,0.0,0.0,ImmutableX
2013-09-30,100,0.0,,0.0,0.0,ImmutableX
2013-10-01,0,0.0,False,0.0,0.0,ImmutableX
2013-10-02,0,0.0,,0.0,0.0,ImmutableX
2013-10-03,0,0.0,,0.0,0.0,ImmutableX
2013-10-04,0,0.0,,0.0,0.0,ImmutableX
2013-10-05,0,0.0,,0.0,0.0,ImmutableX
2013-10-06,0,0.0,,0.0,0.0,ImmutableX
2013-10-07,0,0.0,,0.0,0.0,ImmutableX
2013-10-08,0,0.0,,0.0,0.0,ImmutableX
2013-10-09,100,0.0,,0.0,0.0,ImmutableX
2013-10-10,0,0.0,,0.0,0.0,ImmutableX
2013-10-11,0,0.0,,0.0,0.0,ImmutableX
2013-10-12,0,0.0,,0.0,0.0,ImmutableX
2013-10-13,0,0.0,,0.0,0.0,ImmutableX
2013-10-14,0,0.0,,0.0,0.0,ImmutableX
2013-10-15,0,0.0,,0.0,0.0,ImmutableX
2013-10-16,0,0.0,,0.0,0.0,ImmutableX
2013-10-17,0,0.0,,0.0,0.0,ImmutableX
2013-10-18,0,0.0,,0.0,0.0,ImmutableX
2013-10-19,0,0.0,,0.0,0.0,ImmutableX
2013-10-20,0,0.0,,0.0,0.0,ImmutableX
2013-10-21,0,0.0,,0.0,0.0,ImmutableX
2013-10-22,37,0.0,,0.0,0.0,ImmutableX
2013-10-23,0,0.0,,0.0,0.0,ImmutableX
2013-10-24,0,0.0,,0.0,0.0,ImmutableX
2013-10-25,87,0.0,,0.0,0.0,ImmutableX
2013-10-26,0,0.0,,0.0,0.0,ImmutableX
2013-10-27,0,0.0,,0.0,0.0,ImmutableX
2013-10-28,0,0.0,,0.0,0.0,ImmutableX
2013-10-29,39,0.0,,0.0,0.0,ImmutableX
2013-10-30,50,0.0,,0.0,0.0,ImmutableX
2013-10-31,0,0.0,,0.0,0.0,ImmutableX
2013-11-01,0,2.0,False,0.02,0.0,ImmutableX
2013-11-02,0,2.0,,0.02,0.0,ImmutableX
2013-11-03,0,2.0,,0.02,0.0,ImmutableX
2013-11-04,7,2.0,,0.02,0.14,ImmutableX
2013-11-05,27,2.0,,0.02,0.54,ImmutableX
2013-11-06,13,2.0,,0.02,0.26,ImmutableX
2013-11-07,0,2.0,,0.02,0.0,ImmutableX
2013-11-08,18,2.0,,0.02,0.36,ImmutableX
2013-11-09,0,2.0,,0.02,0.0,ImmutableX
2013-11-10,11,2.0,,0.02,0.22,ImmutableX
2013-11-11,13,2.0,,0.02,0.26,ImmutableX
2013-11-12,16,2.0,,0.02,0.32,ImmutableX
2013-11-13,32,2.0,,0.02,0.64,ImmutableX
2013-11-14,0,2.0,,0.02,0.0,ImmutableX
2013-11-15,19,2.0,,0.02,0.38,ImmutableX
2013-11-16,23,2.0,,0.02,0.46,ImmutableX
2013-11-17,0,2.0,,0.02,0.0,ImmutableX
2013-11-18,41,2.0,,0.02,0.8200000000000001,ImmutableX
2013-11-19,48,2.0,,0.02,0.96,ImmutableX
2013-11-20,52,2.0,,0.02,1.04,ImmutableX
2013-11-21,39,2.0,,0.02,0.78,ImmutableX
2013-11-22,56,2.0,,0.02,1.12,ImmutableX
2013-11-23,60,2.0,,0.02,1.2,ImmutableX
2013-11-24,24,2.0,,0.02,0.48,ImmutableX
2013-11-25,16,2.0,,0.02,0.32,ImmutableX
2013-11-26,37,2.0,,0.02,0.74,ImmutableX
2013-11-27,73,2.0,,0.02,1.46,ImmutableX
2013-11-28,77,2.0,,0.02,1.54,ImmutableX
2013-11-29,100,2.0,,0.02,2.0,ImmutableX
2013-11-30,69,2.0,,0.02,1.38,ImmutableX
2013-12-01,94,2.0,False,0.02,1.88,ImmutableX
2013-12-02,58,2.0,,0.02,1.16,ImmutableX
2013-12-03,68,2.0,,0.02,1.36,ImmutableX
2013-12-04,100,2.0,,0.02,2.0,ImmutableX
2013-12-05,61,2.0,,0.02,1.22,ImmutableX
2013-12-06,56,2.0,,0.02,1.12,ImmutableX
2013-12-07,85,2.0,,0.02,1.7,ImmutableX
2013-12-08,40,2.0,,0.02,0.8,ImmutableX
2013-12-09,39,2.0,,0.02,0.78,ImmutableX
2013-12-10,31,2.0,,0.02,0.62,ImmutableX
2013-12-11,61,2.0,,0.02,1.22,ImmutableX
2013-12-12,42,2.0,,0.02,0.84,ImmutableX
2013-12-13,26,2.0,,0.02,0.52,ImmutableX
2013-12-14,46,2.0,,0.02,0.92,ImmutableX
2013-12-15,63,2.0,,0.02,1.26,ImmutableX
2013-12-16,71,2.0,,0.02,1.42,ImmutableX
2013-12-17,39,2.0,,0.02,0.78,ImmutableX
2013-12-18,87,2.0,,0.02,1.74,ImmutableX
2013-12-19,51,2.0,,0.02,1.02,ImmutableX
2013-12-20,46,2.0,,0.02,0.92,ImmutableX
2013-12-21,0,2.0,,0.02,0.0,ImmutableX
2013-12-22,43,2.0,,0.02,0.86,ImmutableX
2013-12-23,28,2.0,,0.02,0.56,ImmutableX
2013-12-24,46,2.0,,0.02,0.92,ImmutableX
2013-12-25,37,2.0,,0.02,0.74,ImmutableX
2013-12-26,78,2.0,,0.02,1.56,ImmutableX
2013-12-27,35,2.0,,0.02,0.7000000000000001,ImmutableX
2013-12-28,20,2.0,,0.02,0.4,ImmutableX
2013-12-29,57,2.0,,0.02,1.14,ImmutableX
2013-12-30,24,2.0,,0.02,0.48,ImmutableX
2013-12-31,53,2.0,,0.02,1.06,ImmutableX
2014-01-01,0,1.0,False,0.01,0.0,ImmutableX
2014-01-02,55,1.0,,0.01,0.55,ImmutableX
2014-01-03,57,1.0,,0.01,0.5700000000000001,ImmutableX
2014-01-04,44,1.0,,0.01,0.44,ImmutableX
2014-01-05,88,1.0,,0.01,0.88,ImmutableX
2014-01-06,100,1.0,,0.01,1.0,ImmutableX
2014-01-07,78,1.0,,0.01,0.78,ImmutableX
2014-01-08,36,1.0,,0.01,0.36,ImmutableX
2014-01-09,59,1.0,,0.01,0.59,ImmutableX
2014-01-10,87,1.0,,0.01,0.87,ImmutableX
2014-01-11,85,1.0,,0.01,0.85,ImmutableX
2014-01-12,99,1.0,,0.01,0.99,ImmutableX
2014-01-13,23,1.0,,0.01,0.23,ImmutableX
2014-01-14,0,1.0,,0.01,0.0,ImmutableX
2014-01-15,80,1.0,,0.01,0.8,ImmutableX
2014-01-16,0,1.0,,0.01,0.0,ImmutableX
2014-01-17,69,1.0,,0.01,0.6900000000000001,ImmutableX
2014-01-18,52,1.0,,0.01,0.52,ImmutableX
2014-01-19,61,1.0,,0.01,0.61,ImmutableX
2014-01-20,90,1.0,,0.01,0.9,ImmutableX
2014-01-21,52,1.0,,0.01,0.52,ImmutableX
2014-01-22,28,1.0,,0.01,0.28,ImmutableX
2014-01-23,57,1.0,,0.01,0.5700000000000001,ImmutableX
2014-01-24,100,1.0,,0.01,1.0,ImmutableX
2014-01-25,49,1.0,,0.01,0.49,ImmutableX
2014-01-26,57,1.0,,0.01,0.5700000000000001,ImmutableX
2014-01-27,26,1.0,,0.01,0.26,ImmutableX
2014-01-28,87,1.0,,0.01,0.87,ImmutableX
2014-01-29,68,1.0,,0.01,0.68,ImmutableX
2014-01-30,44,1.0,,0.01,0.44,ImmutableX
2014-01-31,76,1.0,,0.01,0.76,ImmutableX
2014-02-01,45,1.0,False,0.01,0.45,ImmutableX
2014-02-02,0,1.0,,0.01,0.0,ImmutableX
2014-02-03,0,1.0,,0.01,0.0,ImmutableX
2014-02-04,31,1.0,,0.01,0.31,ImmutableX
2014-02-05,20,1.0,,0.01,0.2,ImmutableX
2014-02-06,0,1.0,,0.01,0.0,ImmutableX
2014-02-07,24,1.0,,0.01,0.24,ImmutableX
2014-02-08,44,1.0,,0.01,0.44,ImmutableX
2014-02-09,40,1.0,,0.01,0.4,ImmutableX
2014-02-10,87,1.0,,0.01,0.87,ImmutableX
2014-02-11,38,1.0,,0.01,0.38,ImmutableX
2014-02-12,68,1.0,,0.01,0.68,ImmutableX
2014-02-13,46,1.0,,0.01,0.46,ImmutableX
2014-02-14,49,1.0,,0.01,0.49,ImmutableX
2014-02-15,93,1.0,,0.01,0.93,ImmutableX
2014-02-16,0,1.0,,0.01,0.0,ImmutableX
2014-02-17,71,1.0,,0.01,0.71,ImmutableX
2014-02-18,46,1.0,,0.01,0.46,ImmutableX
2014-02-19,36,1.0,,0.01,0.36,ImmutableX
2014-02-20,100,1.0,,0.01,1.0,ImmutableX
2014-02-21,86,1.0,,0.01,0.86,ImmutableX
2014-02-22,0,1.0,,0.01,0.0,ImmutableX
2014-02-23,59,1.0,,0.01,0.59,ImmutableX
2014-02-24,0,1.0,,0.01,0.0,ImmutableX
2014-02-25,36,1.0,,0.01,0.36,ImmutableX
2014-02-26,41,1.0,,0.01,0.41,ImmutableX
2014-02-27,38,1.0,,0.01,0.38,ImmutableX
2014-02-28,56,1.0,,0.01,0.56,ImmutableX
2014-03-01,0,1.0,False,0.01,0.0,ImmutableX
2014-03-02,0,1.0,,0.01,0.0,ImmutableX
2014-03-03,0,1.0,,0.01,0.0,ImmutableX
2014-03-04,78,1.0,,0.01,0.78,ImmutableX
2014-03-05,52,1.0,,0.01,0.52,ImmutableX
2014-03-06,0,1.0,,0.01,0.0,ImmutableX
2014-03-07,96,1.0,,0.01,0.96,ImmutableX
2014-03-08,52,1.0,,0.01,0.52,ImmutableX
2014-03-09,0,1.0,,0.01,0.0,ImmutableX
2014-03-10,0,1.0,,0.01,0.0,ImmutableX
2014-03-11,26,1.0,,0.01,0.26,ImmutableX
2014-03-12,27,1.0,,0.01,0.27,ImmutableX
2014-03-13,0,1.0,,0.01,0.0,ImmutableX
2014-03-14,29,1.0,,0.01,0.29,ImmutableX
2014-03-15,0,1.0,,0.01,0.0,ImmutableX
2014-03-16,60,1.0,,0.01,0.6,ImmutableX
2014-03-17,42,1.0,,0.01,0.42,ImmutableX
2014-03-18,22,1.0,,0.01,0.22,ImmutableX
2014-03-19,71,1.0,,0.01,0.71,ImmutableX
2014-03-20,100,1.0,,0.01,1.0,ImmutableX
2014-03-21,0,1.0,,0.01,0.0,ImmutableX
2014-03-22,0,1.0,,0.01,0.0,ImmutableX
2014-03-23,0,1.0,,0.01,0.0,ImmutableX
2014-03-24,23,1.0,,0.01,0.23,ImmutableX
2014-03-25,0,1.0,,0.01,0.0,ImmutableX
2014-03-26,66,1.0,,0.01,0.66,ImmutableX
2014-03-27,28,1.0,,0.01,0.28,ImmutableX
2014-03-28,43,1.0,,0.01,0.43,ImmutableX
2014-03-29,39,1.0,,0.01,0.39,ImmutableX
2014-03-30,40,1.0,,0.01,0.4,ImmutableX
2014-03-31,0,1.0,,0.01,0.0,ImmutableX
2014-04-01,0,0.0,False,0.0,0.0,ImmutableX
2014-04-02,42,0.0,,0.0,0.0,ImmutableX
2014-04-03,37,0.0,,0.0,0.0,ImmutableX
2014-04-04,32,0.0,,0.0,0.0,ImmutableX
2014-04-05,0,0.0,,0.0,0.0,ImmutableX
2014-04-06,0,0.0,,0.0,0.0,ImmutableX
2014-04-07,0,0.0,,0.0,0.0,ImmutableX
2014-04-08,41,0.0,,0.0,0.0,ImmutableX
2014-04-09,0,0.0,,0.0,0.0,ImmutableX
2014-04-10,0,0.0,,0.0,0.0,ImmutableX
2014-04-11,49,0.0,,0.0,0.0,ImmutableX
2014-04-12,27,0.0,,0.0,0.0,ImmutableX
2014-04-13,0,0.0,,0.0,0.0,ImmutableX
2014-04-14,53,0.0,,0.0,0.0,ImmutableX
2014-04-15,0,0.0,,0.0,0.0,ImmutableX
2014-04-16,46,0.0,,0.0,0.0,ImmutableX
2014-04-17,43,0.0,,0.0,0.0,ImmutableX
2014-04-18,0,0.0,,0.0,0.0,ImmutableX
2014-04-19,0,0.0,,0.0,0.0,ImmutableX
2014-04-20,0,0.0,,0.0,0.0,ImmutableX
2014-04-21,0,0.0,,0.0,0.0,ImmutableX
2014-04-22,0,0.0,,0.0,0.0,ImmutableX
2014-04-23,0,0.0,,0.0,0.0,ImmutableX
2014-04-24,43,0.0,,0.0,0.0,ImmutableX
