date,MCD_unscaled,MCD_monthly,scale,MCD
2014-09-27,44,27.0,0.27,11.88
2014-09-28,43,27.0,0.27,11.610000000000001
2014-09-29,85,27.0,0.27,22.950000000000003
2014-09-30,100,27.0,0.27,27.0
2014-10-01,48,40.0,0.4,19.200000000000003
2014-10-02,67,40.0,0.4,26.8
2014-10-03,49,40.0,0.4,19.6
2014-10-04,47,40.0,0.4,18.8
2014-10-05,39,40.0,0.4,15.600000000000001
2014-10-06,66,40.0,0.4,26.400000000000002
2014-10-07,52,40.0,0.4,20.8
2014-10-08,50,40.0,0.4,20.0
2014-10-09,49,40.0,0.4,19.6
2014-10-10,57,40.0,0.4,22.8
2014-10-11,50,40.0,0.4,20.0
2014-10-12,41,40.0,0.4,16.400000000000002
2014-10-13,61,40.0,0.4,24.400000000000002
2014-10-14,67,40.0,0.4,26.8
2014-10-15,57,40.0,0.4,22.8
2014-10-16,63,40.0,0.4,25.200000000000003
2014-10-17,56,40.0,0.4,22.400000000000002
2014-10-18,65,40.0,0.4,26.0
2014-10-19,57,40.0,0.4,22.8
2014-10-20,53,40.0,0.4,21.200000000000003
2014-10-21,100,40.0,0.4,40.0
2014-10-22,74,40.0,0.4,29.6
2014-10-23,59,40.0,0.4,23.6
2014-10-24,33,40.0,0.4,13.200000000000001
2014-10-25,33,40.0,0.4,13.200000000000001
2014-10-26,40,40.0,0.4,16.0
2014-10-27,60,40.0,0.4,24.0
2014-10-28,56,40.0,0.4,22.400000000000002
2014-10-29,41,40.0,0.4,16.400000000000002
2014-10-30,47,40.0,0.4,18.8
2014-10-31,38,40.0,0.4,15.200000000000001
2014-11-01,82,25.0,0.25,20.5
2014-11-02,53,25.0,0.25,13.25
2014-11-03,61,25.0,0.25,15.25
2014-11-04,66,25.0,0.25,16.5
2014-11-05,66,25.0,0.25,16.5
2014-11-06,80,25.0,0.25,20.0
2014-11-07,82,25.0,0.25,20.5
2014-11-08,41,25.0,0.25,10.25
2014-11-09,53,25.0,0.25,13.25
2014-11-10,100,25.0,0.25,25.0
2014-11-11,71,25.0,0.25,17.75
2014-11-12,63,25.0,0.25,15.75
2014-11-13,67,25.0,0.25,16.75
2014-11-14,84,25.0,0.25,21.0
2014-11-15,68,25.0,0.25,17.0
2014-11-16,62,25.0,0.25,15.5
2014-11-17,80,25.0,0.25,20.0
2014-11-18,58,25.0,0.25,14.5
2014-11-19,63,25.0,0.25,15.75
2014-11-20,70,25.0,0.25,17.5
2014-11-21,82,25.0,0.25,20.5
2014-11-22,48,25.0,0.25,12.0
2014-11-23,32,25.0,0.25,8.0
2014-11-24,57,25.0,0.25,14.25
2014-11-25,55,25.0,0.25,13.75
2014-11-26,54,25.0,0.25,13.5
2014-11-27,46,25.0,0.25,11.5
2014-11-28,54,25.0,0.25,13.5
2014-11-29,68,25.0,0.25,17.0
2014-11-30,49,25.0,0.25,12.25
2014-12-01,48,35.0,0.35,16.799999999999997
2014-12-02,80,35.0,0.35,28.0
2014-12-03,98,35.0,0.35,34.3
2014-12-04,87,35.0,0.35,30.45
2014-12-05,92,35.0,0.35,32.199999999999996
2014-12-06,58,35.0,0.35,20.299999999999997
2014-12-07,75,35.0,0.35,26.25
2014-12-08,82,35.0,0.35,28.7
2014-12-09,72,35.0,0.35,25.2
2014-12-10,99,35.0,0.35,34.65
2014-12-11,100,35.0,0.35,35.0
2014-12-12,83,35.0,0.35,29.049999999999997
2014-12-13,82,35.0,0.35,28.7
2014-12-14,64,35.0,0.35,22.4
2014-12-15,86,35.0,0.35,30.099999999999998
2014-12-16,74,35.0,0.35,25.9
2014-12-17,98,35.0,0.35,34.3
2014-12-18,94,35.0,0.35,32.9
2014-12-19,82,35.0,0.35,28.7
2014-12-20,45,35.0,0.35,15.749999999999998
2014-12-21,71,35.0,0.35,24.849999999999998
2014-12-22,61,35.0,0.35,21.349999999999998
2014-12-23,80,35.0,0.35,28.0
2014-12-24,61,35.0,0.35,21.349999999999998
2014-12-25,58,35.0,0.35,20.299999999999997
2014-12-26,67,35.0,0.35,23.45
2014-12-27,57,35.0,0.35,19.95
2014-12-28,25,35.0,0.35,8.75
2014-12-29,80,35.0,0.35,28.0
2014-12-30,48,35.0,0.35,16.799999999999997
2014-12-31,76,35.0,0.35,26.599999999999998
2015-01-01,44,28.0,0.28,12.32
2015-01-02,50,28.0,0.28,14.000000000000002
2015-01-03,25,28.0,0.28,7.000000000000001
2015-01-04,40,28.0,0.28,11.200000000000001
2015-01-05,37,28.0,0.28,10.360000000000001
2015-01-06,52,28.0,0.28,14.560000000000002
2015-01-07,52,28.0,0.28,14.560000000000002
2015-01-08,56,28.0,0.28,15.680000000000001
2015-01-09,56,28.0,0.28,15.680000000000001
2015-01-10,38,28.0,0.28,10.64
2015-01-11,7,28.0,0.28,1.9600000000000002
2015-01-12,53,28.0,0.28,14.840000000000002
2015-01-13,60,28.0,0.28,16.8
2015-01-14,79,28.0,0.28,22.12
2015-01-15,52,28.0,0.28,14.560000000000002
2015-01-16,42,28.0,0.28,11.760000000000002
2015-01-17,44,28.0,0.28,12.32
2015-01-18,40,28.0,0.28,11.200000000000001
2015-01-19,78,28.0,0.28,21.840000000000003
2015-01-20,34,28.0,0.28,9.520000000000001
2015-01-21,40,28.0,0.28,11.200000000000001
2015-01-22,68,28.0,0.28,19.040000000000003
2015-01-23,77,28.0,0.28,21.560000000000002
2015-01-24,50,28.0,0.28,14.000000000000002
2015-01-25,57,28.0,0.28,15.96
2015-01-26,61,28.0,0.28,17.080000000000002
2015-01-27,60,28.0,0.28,16.8
2015-01-28,57,28.0,0.28,15.96
2015-01-29,100,28.0,0.28,28.000000000000004
2015-01-30,71,28.0,0.28,19.880000000000003
2015-01-31,63,28.0,0.28,17.64
2015-02-01,42,27.0,0.27,11.34
2015-02-02,65,27.0,0.27,17.55
2015-02-03,68,27.0,0.27,18.36
2015-02-04,76,27.0,0.27,20.520000000000003
2015-02-05,78,27.0,0.27,21.060000000000002
2015-02-06,58,27.0,0.27,15.66
2015-02-07,47,27.0,0.27,12.690000000000001
2015-02-08,52,27.0,0.27,14.040000000000001
2015-02-09,86,27.0,0.27,23.220000000000002
2015-02-10,83,27.0,0.27,22.41
2015-02-11,45,27.0,0.27,12.15
2015-02-12,63,27.0,0.27,17.01
2015-02-13,100,27.0,0.27,27.0
2015-02-14,57,27.0,0.27,15.39
2015-02-15,39,27.0,0.27,10.530000000000001
2015-02-16,58,27.0,0.27,15.66
2015-02-17,51,27.0,0.27,13.770000000000001
2015-02-18,58,27.0,0.27,15.66
2015-02-19,71,27.0,0.27,19.17
2015-02-20,55,27.0,0.27,14.850000000000001
2015-02-21,48,27.0,0.27,12.96
2015-02-22,38,27.0,0.27,10.260000000000002
2015-02-23,85,27.0,0.27,22.950000000000003
2015-02-24,77,27.0,0.27,20.790000000000003
2015-02-25,64,27.0,0.27,17.28
2015-02-26,74,27.0,0.27,19.98
2015-02-27,79,27.0,0.27,21.330000000000002
2015-02-28,55,27.0,0.27,14.850000000000001
2015-03-01,72,28.0,0.28,20.160000000000004
2015-03-02,74,28.0,0.28,20.720000000000002
2015-03-03,80,28.0,0.28,22.400000000000002
2015-03-04,82,28.0,0.28,22.96
2015-03-05,61,28.0,0.28,17.080000000000002
2015-03-06,71,28.0,0.28,19.880000000000003
2015-03-07,54,28.0,0.28,15.120000000000001
2015-03-08,66,28.0,0.28,18.48
2015-03-09,96,28.0,0.28,26.880000000000003
2015-03-10,83,28.0,0.28,23.240000000000002
2015-03-11,89,28.0,0.28,24.92
2015-03-12,96,28.0,0.28,26.880000000000003
2015-03-13,71,28.0,0.28,19.880000000000003
2015-03-14,56,28.0,0.28,15.680000000000001
2015-03-15,62,28.0,0.28,17.360000000000003
2015-03-16,100,28.0,0.28,28.000000000000004
2015-03-17,71,28.0,0.28,19.880000000000003
2015-03-18,78,28.0,0.28,21.840000000000003
2015-03-19,69,28.0,0.28,19.32
2015-03-20,64,28.0,0.28,17.92
2015-03-21,53,28.0,0.28,14.840000000000002
2015-03-22,19,28.0,0.28,5.32
2015-03-23,61,28.0,0.28,17.080000000000002
2015-03-24,76,28.0,0.28,21.28
2015-03-25,72,28.0,0.28,20.160000000000004
2015-03-26,60,28.0,0.28,16.8
2015-03-27,59,28.0,0.28,16.520000000000003
2015-03-28,27,28.0,0.28,7.5600000000000005
2015-03-29,46,28.0,0.28,12.88
2015-03-30,66,28.0,0.28,18.48
2015-03-31,78,28.0,0.28,21.840000000000003
2015-04-01,94,29.0,0.29,27.259999999999998
2015-04-02,96,29.0,0.29,27.839999999999996
2015-04-03,63,29.0,0.29,18.27
2015-04-04,52,29.0,0.29,15.079999999999998
2015-04-05,81,29.0,0.29,23.49
2015-04-06,93,29.0,0.29,26.97
2015-04-07,58,29.0,0.29,16.82
2015-04-08,59,29.0,0.29,17.11
2015-04-09,99,29.0,0.29,28.709999999999997
2015-04-10,69,29.0,0.29,20.009999999999998
2015-04-11,64,29.0,0.29,18.56
2015-04-12,49,29.0,0.29,14.209999999999999
2015-04-13,63,29.0,0.29,18.27
2015-04-14,75,29.0,0.29,21.75
2015-04-15,89,29.0,0.29,25.81
2015-04-16,83,29.0,0.29,24.069999999999997
2015-04-17,67,29.0,0.29,19.43
2015-04-18,62,29.0,0.29,17.98
2015-04-19,29,29.0,0.29,8.41
2015-04-20,82,29.0,0.29,23.779999999999998
2015-04-21,92,29.0,0.29,26.68
2015-04-22,90,29.0,0.29,26.099999999999998
2015-04-23,90,29.0,0.29,26.099999999999998
2015-04-24,73,29.0,0.29,21.169999999999998
2015-04-25,50,29.0,0.29,14.499999999999998
2015-04-26,64,29.0,0.29,18.56
2015-04-27,74,29.0,0.29,21.459999999999997
2015-04-28,73,29.0,0.29,21.169999999999998
2015-04-29,73,29.0,0.29,21.169999999999998
2015-04-30,100,29.0,0.29,28.999999999999996
2015-05-01,39,28.0,0.28,10.920000000000002
2015-05-02,26,28.0,0.28,7.280000000000001
2015-05-03,39,28.0,0.28,10.920000000000002
2015-05-04,75,28.0,0.28,21.000000000000004
2015-05-05,70,28.0,0.28,19.6
2015-05-06,100,28.0,0.28,28.000000000000004
2015-05-07,55,28.0,0.28,15.400000000000002
2015-05-08,63,28.0,0.28,17.64
2015-05-09,54,28.0,0.28,15.120000000000001
2015-05-10,17,28.0,0.28,4.760000000000001
2015-05-11,67,28.0,0.28,18.76
2015-05-12,58,28.0,0.28,16.240000000000002
2015-05-13,56,28.0,0.28,15.680000000000001
2015-05-14,60,28.0,0.28,16.8
2015-05-15,49,28.0,0.28,13.72
2015-05-16,47,28.0,0.28,13.160000000000002
2015-05-17,30,28.0,0.28,8.4
2015-05-18,59,28.0,0.28,16.520000000000003
2015-05-19,68,28.0,0.28,19.040000000000003
2015-05-20,77,28.0,0.28,21.560000000000002
2015-05-21,62,28.0,0.28,17.360000000000003
2015-05-22,42,28.0,0.28,11.760000000000002
2015-05-23,50,28.0,0.28,14.000000000000002
2015-05-24,35,28.0,0.28,9.8
2015-05-25,14,28.0,0.28,3.9200000000000004
2015-05-26,54,28.0,0.28,15.120000000000001
2015-05-27,57,28.0,0.28,15.96
2015-05-28,82,28.0,0.28,22.96
2015-05-29,60,28.0,0.28,16.8
2015-05-30,29,28.0,0.28,8.120000000000001
2015-05-31,43,28.0,0.28,12.040000000000001
2015-06-01,60,28.0,0.28,16.8
2015-06-02,88,28.0,0.28,24.64
2015-06-03,93,28.0,0.28,26.040000000000003
2015-06-04,79,28.0,0.28,22.12
2015-06-05,99,28.0,0.28,27.720000000000002
2015-06-06,45,28.0,0.28,12.600000000000001
2015-06-07,87,28.0,0.28,24.360000000000003
2015-06-08,93,28.0,0.28,26.040000000000003
2015-06-09,88,28.0,0.28,24.64
2015-06-10,93,28.0,0.28,26.040000000000003
2015-06-11,80,28.0,0.28,22.400000000000002
2015-06-12,75,28.0,0.28,21.000000000000004
2015-06-13,81,28.0,0.28,22.680000000000003
2015-06-14,68,28.0,0.28,19.040000000000003
2015-06-15,84,28.0,0.28,23.520000000000003
2015-06-16,88,28.0,0.28,24.64
2015-06-17,74,28.0,0.28,20.720000000000002
2015-06-18,92,28.0,0.28,25.76
2015-06-19,95,28.0,0.28,26.6
2015-06-20,64,28.0,0.28,17.92
2015-06-21,49,28.0,0.28,13.72
2015-06-22,71,28.0,0.28,19.880000000000003
2015-06-23,67,28.0,0.28,18.76
2015-06-24,61,28.0,0.28,17.080000000000002
2015-06-25,78,28.0,0.28,21.840000000000003
2015-06-26,71,28.0,0.28,19.880000000000003
2015-06-27,76,28.0,0.28,21.28
2015-06-28,36,28.0,0.28,10.080000000000002
2015-06-29,100,28.0,0.28,28.000000000000004
2015-06-30,90,28.0,0.28,25.200000000000003
2015-07-01,12,100.0,1.0,12.0
2015-07-02,11,100.0,1.0,11.0
2015-07-03,6,100.0,1.0,6.0
2015-07-04,10,100.0,1.0,10.0
2015-07-05,6,100.0,1.0,6.0
2015-07-06,12,100.0,1.0,12.0
2015-07-07,13,100.0,1.0,13.0
2015-07-08,18,100.0,1.0,18.0
2015-07-09,15,100.0,1.0,15.0
2015-07-10,17,100.0,1.0,17.0
2015-07-11,19,100.0,1.0,19.0
2015-07-12,14,100.0,1.0,14.0
2015-07-13,13,100.0,1.0,13.0
2015-07-14,15,100.0,1.0,15.0
2015-07-15,21,100.0,1.0,21.0
2015-07-16,31,100.0,1.0,31.0
2015-07-17,42,100.0,1.0,42.0
2015-07-18,25,100.0,1.0,25.0
2015-07-19,26,100.0,1.0,26.0
2015-07-20,68,100.0,1.0,68.0
2015-07-21,82,100.0,1.0,82.0
2015-07-22,83,100.0,1.0,83.0
2015-07-23,100,100.0,1.0,100.0
2015-07-24,97,100.0,1.0,97.0
2015-07-25,91,100.0,1.0,91.0
2015-07-26,84,100.0,1.0,84.0
2015-07-27,78,100.0,1.0,78.0
2015-07-28,62,100.0,1.0,62.0
2015-07-29,83,100.0,1.0,83.0
2015-07-30,78,100.0,1.0,78.0
2015-07-31,90,100.0,1.0,90.0
2015-08-01,89,72.0,0.72,64.08
2015-08-02,82,72.0,0.72,59.04
2015-08-03,100,72.0,0.72,72.0
2015-08-04,91,72.0,0.72,65.52
2015-08-05,80,72.0,0.72,57.599999999999994
2015-08-06,75,72.0,0.72,54.0
2015-08-07,58,72.0,0.72,41.76
2015-08-08,54,72.0,0.72,38.879999999999995
2015-08-09,56,72.0,0.72,40.32
2015-08-10,39,72.0,0.72,28.08
2015-08-11,41,72.0,0.72,29.52
2015-08-12,36,72.0,0.72,25.919999999999998
2015-08-13,35,72.0,0.72,25.2
2015-08-14,29,72.0,0.72,20.88
2015-08-15,23,72.0,0.72,16.56
2015-08-16,24,72.0,0.72,17.28
2015-08-17,28,72.0,0.72,20.16
2015-08-18,20,72.0,0.72,14.399999999999999
2015-08-19,16,72.0,0.72,11.52
2015-08-20,18,72.0,0.72,12.959999999999999
2015-08-21,22,72.0,0.72,15.84
2015-08-22,13,72.0,0.72,9.36
2015-08-23,9,72.0,0.72,6.4799999999999995
2015-08-24,22,72.0,0.72,15.84
2015-08-25,22,72.0,0.72,15.84
2015-08-26,17,72.0,0.72,12.24
2015-08-27,20,72.0,0.72,14.399999999999999
2015-08-28,19,72.0,0.72,13.68
2015-08-29,15,72.0,0.72,10.799999999999999
2015-08-30,14,72.0,0.72,10.08
2015-08-31,14,72.0,0.72,10.08
2015-09-01,83,25.0,0.25,20.75
2015-09-02,100,25.0,0.25,25.0
2015-09-03,85,25.0,0.25,21.25
2015-09-04,70,25.0,0.25,17.5
2015-09-05,65,25.0,0.25,16.25
2015-09-06,70,25.0,0.25,17.5
2015-09-07,55,25.0,0.25,13.75
2015-09-08,61,25.0,0.25,15.25
2015-09-09,70,25.0,0.25,17.5
2015-09-10,79,25.0,0.25,19.75
2015-09-11,87,25.0,0.25,21.75
2015-09-12,51,25.0,0.25,12.75
2015-09-13,40,25.0,0.25,10.0
2015-09-14,67,25.0,0.25,16.75
2015-09-15,86,25.0,0.25,21.5
2015-09-16,64,25.0,0.25,16.0
2015-09-17,58,25.0,0.25,14.5
2015-09-18,65,25.0,0.25,16.25
2015-09-19,52,25.0,0.25,13.0
2015-09-20,37,25.0,0.25,9.25
2015-09-21,50,25.0,0.25,12.5
2015-09-22,62,25.0,0.25,15.5
2015-09-23,76,25.0,0.25,19.0
2015-09-24,94,25.0,0.25,23.5
2015-09-25,43,25.0,0.25,10.75
2015-09-26,55,25.0,0.25,13.75
2015-09-27,49,25.0,0.25,12.25
2015-09-28,81,25.0,0.25,20.25
2015-09-29,74,25.0,0.25,18.5
2015-09-30,83,25.0,0.25,20.75
2015-10-01,39,32.0,0.32,12.48
2015-10-02,21,32.0,0.32,6.72
2015-10-03,11,32.0,0.32,3.52
2015-10-04,33,32.0,0.32,10.56
2015-10-05,35,32.0,0.32,11.200000000000001
2015-10-06,45,32.0,0.32,14.4
2015-10-07,40,32.0,0.32,12.8
2015-10-08,34,32.0,0.32,10.88
2015-10-09,32,32.0,0.32,10.24
2015-10-10,25,32.0,0.32,8.0
2015-10-11,38,32.0,0.32,12.16
2015-10-12,32,32.0,0.32,10.24
2015-10-13,32,32.0,0.32,10.24
2015-10-14,36,32.0,0.32,11.52
2015-10-15,48,32.0,0.32,15.36
2015-10-16,51,32.0,0.32,16.32
2015-10-17,41,32.0,0.32,13.120000000000001
2015-10-18,26,32.0,0.32,8.32
2015-10-19,43,32.0,0.32,13.76
2015-10-20,45,32.0,0.32,14.4
2015-10-21,43,32.0,0.32,13.76
2015-10-22,100,32.0,0.32,32.0
2015-10-23,61,32.0,0.32,19.52
2015-10-24,44,32.0,0.32,14.08
2015-10-25,38,32.0,0.32,12.16
2015-10-26,46,32.0,0.32,14.72
2015-10-27,45,32.0,0.32,14.4
2015-10-28,36,32.0,0.32,11.52
2015-10-29,42,32.0,0.32,13.44
2015-10-30,38,32.0,0.32,12.16
2015-10-31,30,32.0,0.32,9.6
2015-11-01,36,34.0,0.34,12.24
2015-11-02,40,34.0,0.34,13.600000000000001
2015-11-03,70,34.0,0.34,23.8
2015-11-04,56,34.0,0.34,19.040000000000003
2015-11-05,74,34.0,0.34,25.16
2015-11-06,42,34.0,0.34,14.280000000000001
2015-11-07,70,34.0,0.34,23.8
2015-11-08,49,34.0,0.34,16.66
2015-11-09,100,34.0,0.34,34.0
2015-11-10,90,34.0,0.34,30.6
2015-11-11,65,34.0,0.34,22.1
2015-11-12,66,34.0,0.34,22.44
2015-11-13,77,34.0,0.34,26.180000000000003
2015-11-14,57,34.0,0.34,19.380000000000003
2015-11-15,47,34.0,0.34,15.98
2015-11-16,56,34.0,0.34,19.040000000000003
2015-11-17,53,34.0,0.34,18.02
2015-11-18,53,34.0,0.34,18.02
2015-11-19,74,34.0,0.34,25.16
2015-11-20,73,34.0,0.34,24.82
2015-11-21,32,34.0,0.34,10.88
2015-11-22,56,34.0,0.34,19.040000000000003
2015-11-23,37,34.0,0.34,12.58
2015-11-24,59,34.0,0.34,20.060000000000002
2015-11-25,56,34.0,0.34,19.040000000000003
2015-11-26,49,34.0,0.34,16.66
2015-11-27,33,34.0,0.34,11.22
2015-11-28,45,34.0,0.34,15.3
2015-11-29,32,34.0,0.34,10.88
2015-11-30,51,34.0,0.34,17.34
2015-12-01,68,29.0,0.29,19.72
2015-12-02,58,29.0,0.29,16.82
2015-12-03,93,29.0,0.29,26.97
2015-12-04,68,29.0,0.29,19.72
2015-12-05,67,29.0,0.29,19.43
2015-12-06,30,29.0,0.29,8.7
2015-12-07,54,29.0,0.29,15.659999999999998
2015-12-08,82,29.0,0.29,23.779999999999998
2015-12-09,51,29.0,0.29,14.79
2015-12-10,77,29.0,0.29,22.33
2015-12-11,82,29.0,0.29,23.779999999999998
2015-12-12,63,29.0,0.29,18.27
2015-12-13,33,29.0,0.29,9.569999999999999
2015-12-14,58,29.0,0.29,16.82
2015-12-15,71,29.0,0.29,20.59
2015-12-16,74,29.0,0.29,21.459999999999997
2015-12-17,93,29.0,0.29,26.97
2015-12-18,96,29.0,0.29,27.839999999999996
2015-12-19,61,29.0,0.29,17.689999999999998
2015-12-20,36,29.0,0.29,10.44
2015-12-21,49,29.0,0.29,14.209999999999999
2015-12-22,100,29.0,0.29,28.999999999999996
2015-12-23,80,29.0,0.29,23.2
2015-12-24,61,29.0,0.29,17.689999999999998
2015-12-25,46,29.0,0.29,13.34
2015-12-26,54,29.0,0.29,15.659999999999998
2015-12-27,52,29.0,0.29,15.079999999999998
2015-12-28,58,29.0,0.29,16.82
2015-12-29,77,29.0,0.29,22.33
2015-12-30,66,29.0,0.29,19.139999999999997
2015-12-31,83,29.0,0.29,24.069999999999997
2016-01-01,26,32.0,0.32,8.32
2016-01-02,29,32.0,0.32,9.28
2016-01-03,22,32.0,0.32,7.04
2016-01-04,44,32.0,0.32,14.08
2016-01-05,52,32.0,0.32,16.64
2016-01-06,57,32.0,0.32,18.240000000000002
2016-01-07,46,32.0,0.32,14.72
2016-01-08,55,32.0,0.32,17.6
2016-01-09,35,32.0,0.32,11.200000000000001
2016-01-10,41,32.0,0.32,13.120000000000001
2016-01-11,43,32.0,0.32,13.76
2016-01-12,43,32.0,0.32,13.76
2016-01-13,49,32.0,0.32,15.68
2016-01-14,34,32.0,0.32,10.88
2016-01-15,41,32.0,0.32,13.120000000000001
2016-01-16,38,32.0,0.32,12.16
2016-01-17,31,32.0,0.32,9.92
2016-01-18,35,32.0,0.32,11.200000000000001
2016-01-19,54,32.0,0.32,17.28
2016-01-20,64,32.0,0.32,20.48
2016-01-21,51,32.0,0.32,16.32
2016-01-22,84,32.0,0.32,26.88
2016-01-23,34,32.0,0.32,10.88
2016-01-24,34,32.0,0.32,10.88
2016-01-25,100,32.0,0.32,32.0
2016-01-26,90,32.0,0.32,28.8
2016-01-27,69,32.0,0.32,22.080000000000002
2016-01-28,54,32.0,0.32,17.28
2016-01-29,66,32.0,0.32,21.12
2016-01-30,43,32.0,0.32,13.76
2016-01-31,53,32.0,0.32,16.96
2016-02-01,66,29.0,0.29,19.139999999999997
2016-02-02,100,29.0,0.29,28.999999999999996
2016-02-03,74,29.0,0.29,21.459999999999997
2016-02-04,72,29.0,0.29,20.88
2016-02-05,71,29.0,0.29,20.59
2016-02-06,74,29.0,0.29,21.459999999999997
2016-02-07,46,29.0,0.29,13.34
2016-02-08,79,29.0,0.29,22.91
2016-02-09,94,29.0,0.29,27.259999999999998
2016-02-10,87,29.0,0.29,25.229999999999997
2016-02-11,70,29.0,0.29,20.299999999999997
2016-02-12,85,29.0,0.29,24.65
2016-02-13,40,29.0,0.29,11.6
2016-02-14,39,29.0,0.29,11.309999999999999
2016-02-15,58,29.0,0.29,16.82
2016-02-16,76,29.0,0.29,22.04
2016-02-17,86,29.0,0.29,24.939999999999998
2016-02-18,94,29.0,0.29,27.259999999999998
2016-02-19,78,29.0,0.29,22.619999999999997
2016-02-20,84,29.0,0.29,24.36
2016-02-21,48,29.0,0.29,13.919999999999998
2016-02-22,66,29.0,0.29,19.139999999999997
2016-02-23,84,29.0,0.29,24.36
2016-02-24,55,29.0,0.29,15.95
2016-02-25,93,29.0,0.29,26.97
2016-02-26,98,29.0,0.29,28.419999999999998
2016-02-27,51,29.0,0.29,14.79
2016-02-28,68,29.0,0.29,19.72
2016-02-29,81,29.0,0.29,23.49
2016-03-01,51,31.0,0.31,15.81
2016-03-02,42,31.0,0.31,13.02
2016-03-03,42,31.0,0.31,13.02
2016-03-04,51,31.0,0.31,15.81
2016-03-05,29,31.0,0.31,8.99
2016-03-06,30,31.0,0.31,9.3
2016-03-07,43,31.0,0.31,13.33
2016-03-08,53,31.0,0.31,16.43
2016-03-09,55,31.0,0.31,17.05
2016-03-10,61,31.0,0.31,18.91
2016-03-11,39,31.0,0.31,12.09
2016-03-12,51,31.0,0.31,15.81
2016-03-13,30,31.0,0.31,9.3
2016-03-14,48,31.0,0.31,14.879999999999999
2016-03-15,46,31.0,0.31,14.26
2016-03-16,43,31.0,0.31,13.33
2016-03-17,49,31.0,0.31,15.19
2016-03-18,50,31.0,0.31,15.5
2016-03-19,30,31.0,0.31,9.3
2016-03-20,39,31.0,0.31,12.09
2016-03-21,42,31.0,0.31,13.02
2016-03-22,48,31.0,0.31,14.879999999999999
2016-03-23,45,31.0,0.31,13.95
2016-03-24,45,31.0,0.31,13.95
2016-03-25,39,31.0,0.31,12.09
2016-03-26,48,31.0,0.31,14.879999999999999
2016-03-27,36,31.0,0.31,11.16
2016-03-28,47,31.0,0.31,14.57
2016-03-29,51,31.0,0.31,15.81
2016-03-30,61,31.0,0.31,18.91
2016-03-31,100,31.0,0.31,31.0
2016-04-01,66,43.0,0.43,28.38
2016-04-02,68,43.0,0.43,29.24
2016-04-03,80,43.0,0.43,34.4
2016-04-04,87,43.0,0.43,37.41
2016-04-05,71,43.0,0.43,30.53
2016-04-06,68,43.0,0.43,29.24
2016-04-07,72,43.0,0.43,30.96
2016-04-08,81,43.0,0.43,34.83
2016-04-09,75,43.0,0.43,32.25
2016-04-10,64,43.0,0.43,27.52
2016-04-11,75,43.0,0.43,32.25
2016-04-12,74,43.0,0.43,31.82
2016-04-13,52,43.0,0.43,22.36
2016-04-14,81,43.0,0.43,34.83
2016-04-15,77,43.0,0.43,33.11
2016-04-16,64,43.0,0.43,27.52
2016-04-17,59,43.0,0.43,25.37
2016-04-18,62,43.0,0.43,26.66
2016-04-19,60,43.0,0.43,25.8
2016-04-20,69,43.0,0.43,29.669999999999998
2016-04-21,75,43.0,0.43,32.25
2016-04-22,100,43.0,0.43,43.0
2016-04-23,68,43.0,0.43,29.24
2016-04-24,66,43.0,0.43,28.38
2016-04-25,76,43.0,0.43,32.68
2016-04-26,56,43.0,0.43,24.08
2016-04-27,58,43.0,0.43,24.94
2016-04-28,41,43.0,0.43,17.63
2016-04-29,55,43.0,0.43,23.65
2016-04-30,42,43.0,0.43,18.06
2016-05-01,60,36.0,0.36,21.599999999999998
2016-05-02,54,36.0,0.36,19.439999999999998
2016-05-03,59,36.0,0.36,21.24
2016-05-04,66,36.0,0.36,23.759999999999998
2016-05-05,56,36.0,0.36,20.16
2016-05-06,62,36.0,0.36,22.32
2016-05-07,44,36.0,0.36,15.84
2016-05-08,39,36.0,0.36,14.04
2016-05-09,70,36.0,0.36,25.2
2016-05-10,74,36.0,0.36,26.64
2016-05-11,62,36.0,0.36,22.32
2016-05-12,61,36.0,0.36,21.96
2016-05-13,68,36.0,0.36,24.48
2016-05-14,44,36.0,0.36,15.84
2016-05-15,59,36.0,0.36,21.24
2016-05-16,54,36.0,0.36,19.439999999999998
2016-05-17,100,36.0,0.36,36.0
2016-05-18,54,36.0,0.36,19.439999999999998
2016-05-19,65,36.0,0.36,23.4
2016-05-20,61,36.0,0.36,21.96
2016-05-21,54,36.0,0.36,19.439999999999998
2016-05-22,52,36.0,0.36,18.72
2016-05-23,62,36.0,0.36,22.32
2016-05-24,56,36.0,0.36,20.16
2016-05-25,56,36.0,0.36,20.16
2016-05-26,62,36.0,0.36,22.32
2016-05-27,67,36.0,0.36,24.119999999999997
2016-05-28,59,36.0,0.36,21.24
2016-05-29,43,36.0,0.36,15.479999999999999
2016-05-30,40,36.0,0.36,14.399999999999999
2016-05-31,52,36.0,0.36,18.72
2016-06-01,88,33.0,0.33,29.040000000000003
2016-06-02,79,33.0,0.33,26.07
2016-06-03,61,33.0,0.33,20.130000000000003
2016-06-04,73,33.0,0.33,24.09
2016-06-05,66,33.0,0.33,21.78
2016-06-06,81,33.0,0.33,26.73
2016-06-07,80,33.0,0.33,26.400000000000002
2016-06-08,80,33.0,0.33,26.400000000000002
2016-06-09,70,33.0,0.33,23.1
2016-06-10,73,33.0,0.33,24.09
2016-06-11,67,33.0,0.33,22.11
2016-06-12,64,33.0,0.33,21.12
