date,PG
2022-12-30,48.51
2022-12-31,51.66
2023-01-01,58.8
2023-01-02,57.4
2023-01-03,57.4
2023-01-04,56.0
2023-01-05,65.8
2023-01-06,59.49999999999999
2023-01-07,61.6
2023-01-08,63.7
2023-01-09,56.0
2023-01-10,67.19999999999999
2023-01-11,60.9
2023-01-12,58.8
2023-01-13,60.2
2023-01-14,70.0
2023-01-15,58.1
2023-01-16,58.8
2023-01-17,55.3
2023-01-18,58.8
2023-01-19,65.1
2023-01-20,58.8
2023-01-21,58.8
2023-01-22,53.9
2023-01-23,61.6
2023-01-24,58.8
2023-01-25,54.6
2023-01-26,58.1
2023-01-27,65.1
2023-01-28,58.8
2023-01-29,56.0
2023-01-30,54.6
2023-01-31,57.4
2023-02-01,62.78999999999999
2023-02-02,59.34
2023-02-03,61.41
2023-02-04,60.72
2023-02-05,62.1
2023-02-06,58.65
2023-02-07,63.48
2023-02-08,59.34
2023-02-09,61.41
2023-02-10,60.72
2023-02-11,58.65
2023-02-12,53.81999999999999
2023-02-13,57.96
2023-02-14,57.27
2023-02-15,65.55
2023-02-16,59.34
2023-02-17,61.41
2023-02-18,57.96
2023-02-19,55.88999999999999
2023-02-20,55.2
2023-02-21,63.48
2023-02-22,69.0
2023-02-23,63.48
2023-02-24,67.61999999999999
2023-02-25,60.72
2023-02-26,62.1
2023-02-27,64.17
2023-02-28,59.34
2023-03-01,46.2
2023-03-02,50.16
2023-03-03,46.86
2023-03-04,43.56
2023-03-05,46.86
2023-03-06,51.48
2023-03-07,46.2
2023-03-08,42.9
2023-03-09,46.2
2023-03-10,48.84
2023-03-11,48.18
2023-03-12,40.260000000000005
2023-03-13,48.84
2023-03-14,56.760000000000005
2023-03-15,66.0
2023-03-16,49.5
2023-03-17,46.86
2023-03-18,46.2
2023-03-19,41.580000000000005
2023-03-20,46.86
2023-03-21,50.82
2023-03-22,55.440000000000005
2023-03-23,50.82
2023-03-24,47.52
2023-03-25,46.2
2023-03-26,43.56
2023-03-27,42.24
2023-03-28,43.56
2023-03-29,43.56
2023-03-30,46.2
2023-03-31,44.88
2023-04-01,46.92
2023-04-02,48.96
2023-04-03,51.00000000000001
2023-04-04,53.720000000000006
2023-04-05,55.080000000000005
2023-04-06,57.8
2023-04-07,60.52
2023-04-08,48.96
2023-04-09,48.96
2023-04-10,53.040000000000006
2023-04-11,57.8
2023-04-12,55.760000000000005
2023-04-13,53.040000000000006
2023-04-14,57.120000000000005
2023-04-15,51.68000000000001
2023-04-16,55.080000000000005
2023-04-17,57.120000000000005
2023-04-18,53.720000000000006
2023-04-19,50.32
2023-04-20,53.040000000000006
2023-04-21,68.0
2023-04-22,50.32
2023-04-23,51.00000000000001
2023-04-24,59.84
2023-04-25,55.080000000000005
2023-04-26,57.8
2023-04-27,54.400000000000006
2023-04-28,52.36000000000001
2023-04-29,48.96
2023-04-30,48.96
2023-05-01,52.93
2023-05-02,58.290000000000006
2023-05-03,52.93
2023-05-04,56.28
2023-05-05,58.290000000000006
2023-05-06,53.6
2023-05-07,53.6
2023-05-08,56.28
2023-05-09,57.620000000000005
2023-05-10,58.290000000000006
2023-05-11,57.620000000000005
2023-05-12,56.28
2023-05-13,46.23
2023-05-14,50.25
2023-05-15,58.290000000000006
2023-05-16,61.64
2023-05-17,62.98
2023-05-18,66.33
2023-05-19,66.33
2023-05-20,60.970000000000006
2023-05-21,53.6
2023-05-22,67.0
2023-05-23,66.33
2023-05-24,62.98
2023-05-25,62.98
2023-05-26,61.64
2023-05-27,56.28
2023-05-28,54.940000000000005
2023-05-29,54.940000000000005
2023-05-30,67.0
2023-05-31,61.64
2023-06-01,62.78999999999999
2023-06-02,61.41
2023-06-03,65.55
2023-06-04,64.17
2023-06-05,66.92999999999999
2023-06-06,67.61999999999999
2023-06-07,66.24
2023-06-08,64.17
2023-06-09,63.48
2023-06-10,60.03
2023-06-11,60.72
2023-06-12,69.0
2023-06-13,62.78999999999999
2023-06-14,61.41
2023-06-15,57.27
2023-06-16,59.34
2023-06-17,55.2
2023-06-18,55.88999999999999
2023-06-19,62.78999999999999
2023-06-20,62.78999999999999
2023-06-21,62.78999999999999
2023-06-22,59.34
2023-06-23,61.41
2023-06-24,54.51
2023-06-25,60.72
2023-06-26,64.86
2023-06-27,63.48
2023-06-28,54.51
2023-06-29,58.65
2023-06-30,60.03
2023-07-01,53.13
2023-07-02,52.36
2023-07-03,56.21
2023-07-04,52.36
2023-07-05,59.29
2023-07-06,60.83
2023-07-07,60.83
2023-07-08,53.9
2023-07-09,52.36
2023-07-10,59.29
2023-07-11,53.9
2023-07-12,59.29
2023-07-13,58.52
2023-07-14,60.06
2023-07-15,60.06
2023-07-16,53.13
2023-07-17,57.75
2023-07-18,55.44
2023-07-19,63.14
2023-07-20,56.98
2023-07-21,77.0
2023-07-22,64.68
2023-07-23,66.99
2023-07-24,71.61
2023-07-25,61.6
2023-07-26,58.52
2023-07-27,50.82
2023-07-28,59.29
2023-07-29,60.83
2023-07-30,55.44
2023-07-31,58.52
2023-08-01,54.27
2023-08-02,52.260000000000005
2023-08-03,55.61000000000001
2023-08-04,54.27
2023-08-05,56.95
2023-08-06,51.59
2023-08-07,52.93
2023-08-08,53.6
2023-08-09,54.27
2023-08-10,53.6
2023-08-11,50.25
2023-08-12,51.59
2023-08-13,50.25
2023-08-14,52.260000000000005
2023-08-15,48.91
2023-08-16,54.940000000000005
2023-08-17,47.57
2023-08-18,49.580000000000005
2023-08-19,51.59
2023-08-20,47.57
2023-08-21,52.260000000000005
2023-08-22,50.92
2023-08-23,54.940000000000005
2023-08-24,49.580000000000005
2023-08-25,47.57
2023-08-26,49.580000000000005
2023-08-27,50.25
2023-08-28,50.92
2023-08-29,67.0
2023-08-30,61.64
2023-08-31,56.95
2023-09-01,40.2
2023-09-02,60.3
2023-09-03,60.970000000000006
2023-09-04,44.89
2023-09-05,50.25
2023-09-06,67.0
2023-09-07,45.56
2023-09-08,42.88
2023-09-09,45.56
2023-09-10,36.85
2023-09-11,38.190000000000005
2023-09-12,36.18
2023-09-13,36.85
2023-09-14,38.86
2023-09-15,36.18
2023-09-16,36.18
2023-09-17,33.5
2023-09-18,38.190000000000005
2023-09-19,37.52
2023-09-20,39.53
2023-09-21,39.53
2023-09-22,38.86
2023-09-23,34.17
2023-09-24,37.52
2023-09-25,38.86
2023-09-26,38.190000000000005
2023-09-27,36.85
2023-09-28,38.190000000000005
2023-09-29,38.190000000000005
2023-09-30,38.190000000000005
2023-10-01,59.94
2023-10-02,69.56
2023-10-03,63.64
2023-10-04,62.16
2023-10-05,60.68
2023-10-06,64.38
2023-10-07,58.46
2023-10-08,59.2
2023-10-09,68.08
2023-10-10,67.34
2023-10-11,65.86
2023-10-12,61.42
2023-10-13,63.64
2023-10-14,62.16
2023-10-15,54.02
2023-10-16,59.2
2023-10-17,64.38
2023-10-18,65.86
2023-10-19,62.9
2023-10-20,65.12
2023-10-21,66.6
2023-10-22,60.68
2023-10-23,68.08
2023-10-24,65.12
2023-10-25,66.6
2023-10-26,62.16
2023-10-27,66.6
2023-10-28,61.42
2023-10-29,60.68
2023-10-30,74.0
2023-10-31,72.52
2023-11-01,62.0
2023-11-02,61.38
2023-11-03,58.9
2023-11-04,53.32
2023-11-05,55.8
2023-11-06,56.42
2023-11-07,55.8
2023-11-08,57.66
2023-11-09,57.66
2023-11-10,55.18
2023-11-11,53.94
2023-11-12,52.7
2023-11-13,57.66
2023-11-14,58.9
2023-11-15,58.9
2023-11-16,58.9
2023-11-17,58.28
2023-11-18,47.74
2023-11-19,48.98
2023-11-20,52.08
2023-11-21,54.56
2023-11-22,51.46
2023-11-23,52.7
2023-11-24,55.8
2023-11-25,47.74
2023-11-26,45.88
2023-11-27,52.08
2023-11-28,55.8
2023-11-29,59.52
2023-11-30,57.66
2023-12-01,52.08
2023-12-02,43.4
2023-12-03,41.54
2023-12-04,50.22
2023-12-05,54.56
2023-12-06,51.46
2023-12-07,53.32
2023-12-08,52.7
2023-12-09,50.22
2023-12-10,47.74
2023-12-11,57.66
2023-12-12,55.18
2023-12-13,52.08
2023-12-14,62.0
2023-12-15,57.04
2023-12-16,49.6
2023-12-17,52.08
2023-12-18,55.18
2023-12-19,56.42
2023-12-20,57.04
2023-12-21,55.18
2023-12-22,53.94
2023-12-23,42.78
2023-12-24,45.88
2023-12-25,45.88
2023-12-26,55.8
2023-12-27,58.28
2023-12-28,58.9
2023-12-29,50.84
2023-12-30,50.84
2023-12-31,50.22
