date,HON
2015-11-18,53.68
2015-11-19,56.12
2015-11-20,57.949999999999996
2015-11-21,42.089999999999996
2015-11-22,41.48
2015-11-23,51.24
2015-11-24,61.0
2015-11-25,46.97
2015-11-26,42.089999999999996
2015-11-27,44.53
2015-11-28,53.68
2015-11-29,42.699999999999996
2015-11-30,48.8
2015-12-01,55.3
2015-12-02,50.4
2015-12-03,58.8
2015-12-04,49.699999999999996
2015-12-05,47.599999999999994
2015-12-06,48.3
2015-12-07,49.699999999999996
2015-12-08,58.8
2015-12-09,62.99999999999999
2015-12-10,58.099999999999994
2015-12-11,53.9
2015-12-12,49.0
2015-12-13,46.9
2015-12-14,55.3
2015-12-15,61.599999999999994
2015-12-16,46.9
2015-12-17,58.099999999999994
2015-12-18,64.39999999999999
2015-12-19,64.39999999999999
2015-12-20,55.3
2015-12-21,62.99999999999999
2015-12-22,69.3
2015-12-23,65.8
2015-12-24,60.199999999999996
2015-12-25,50.4
2015-12-26,51.099999999999994
2015-12-27,49.699999999999996
2015-12-28,59.49999999999999
2015-12-29,64.39999999999999
2015-12-30,70.0
2015-12-31,65.8
2016-01-01,50.839999999999996
2016-01-02,48.36
2016-01-03,47.12
2016-01-04,55.18
2016-01-05,57.04
2016-01-06,44.64
2016-01-07,52.08
2016-01-08,55.18
2016-01-09,48.36
2016-01-10,40.3
2016-01-11,50.839999999999996
2016-01-12,52.08
2016-01-13,46.5
2016-01-14,50.839999999999996
2016-01-15,45.88
2016-01-16,45.26
2016-01-17,47.74
2016-01-18,48.36
2016-01-19,50.22
2016-01-20,53.94
2016-01-21,53.32
2016-01-22,52.7
2016-01-23,43.4
2016-01-24,53.32
2016-01-25,48.36
2016-01-26,50.22
2016-01-27,62.0
2016-01-28,48.98
2016-01-29,50.22
2016-01-30,45.88
2016-01-31,46.5
2016-02-01,49.589999999999996
2016-02-02,38.76
2016-02-03,52.44
2016-02-04,43.31999999999999
2016-02-05,46.739999999999995
2016-02-06,43.31999999999999
2016-02-07,35.91
2016-02-08,42.74999999999999
2016-02-09,39.9
2016-02-10,56.99999999999999
2016-02-11,39.9
2016-02-12,45.029999999999994
2016-02-13,33.629999999999995
2016-02-14,36.48
2016-02-15,38.19
2016-02-16,45.599999999999994
2016-02-17,41.04
2016-02-18,42.74999999999999
2016-02-19,36.48
2016-02-20,37.62
2016-02-21,33.629999999999995
2016-02-22,43.31999999999999
2016-02-23,49.019999999999996
2016-02-24,52.44
2016-02-25,49.589999999999996
2016-02-26,47.309999999999995
2016-02-27,37.05
2016-02-28,34.769999999999996
2016-02-29,43.88999999999999
2016-03-01,50.459999999999994
2016-03-02,51.62
2016-03-03,44.08
2016-03-04,45.82
2016-03-05,34.8
2016-03-06,39.44
2016-03-07,45.82
2016-03-08,55.099999999999994
2016-03-09,44.08
2016-03-10,57.99999999999999
2016-03-11,47.559999999999995
2016-03-12,33.64
2016-03-13,41.18
2016-03-14,46.98
2016-03-15,45.82
2016-03-16,42.339999999999996
2016-03-17,37.12
2016-03-18,42.339999999999996
2016-03-19,30.159999999999997
2016-03-20,41.76
2016-03-21,46.98
2016-03-22,47.559999999999995
2016-03-23,39.44
2016-03-24,39.44
2016-03-25,35.379999999999995
2016-03-26,32.48
2016-03-27,32.48
2016-03-28,46.98
2016-03-29,46.4
