date,JNJ_unscaled,JNJ_monthly,scale,JNJ
2020-12-29,74,49.0,0.49,36.26
2020-12-30,88,49.0,0.49,43.12
2020-12-31,75,49.0,0.49,36.75
2021-01-01,10,81.0,0.81,8.100000000000001
2021-01-02,10,81.0,0.81,8.100000000000001
2021-01-03,10,81.0,0.81,8.100000000000001
2021-01-04,22,81.0,0.81,17.82
2021-01-05,27,81.0,0.81,21.87
2021-01-06,24,81.0,0.81,19.44
2021-01-07,25,81.0,0.81,20.25
2021-01-08,26,81.0,0.81,21.060000000000002
2021-01-09,13,81.0,0.81,10.530000000000001
2021-01-10,10,81.0,0.81,8.100000000000001
2021-01-11,25,81.0,0.81,20.25
2021-01-12,25,81.0,0.81,20.25
2021-01-13,35,81.0,0.81,28.35
2021-01-14,53,81.0,0.81,42.93
2021-01-15,37,81.0,0.81,29.970000000000002
2021-01-16,14,81.0,0.81,11.34
2021-01-17,12,81.0,0.81,9.72
2021-01-18,17,81.0,0.81,13.770000000000001
2021-01-19,33,81.0,0.81,26.73
2021-01-20,35,81.0,0.81,28.35
2021-01-21,33,81.0,0.81,26.73
2021-01-22,36,81.0,0.81,29.160000000000004
2021-01-23,20,81.0,0.81,16.200000000000003
2021-01-24,20,81.0,0.81,16.200000000000003
2021-01-25,53,81.0,0.81,42.93
2021-01-26,72,81.0,0.81,58.32000000000001
2021-01-27,58,81.0,0.81,46.980000000000004
2021-01-28,48,81.0,0.81,38.88
2021-01-29,100,81.0,0.81,81.0
2021-01-30,36,81.0,0.81,29.160000000000004
2021-01-31,19,81.0,0.81,15.39
2021-02-01,69,80.0,0.8,55.2
2021-02-02,64,80.0,0.8,51.2
2021-02-03,59,80.0,0.8,47.2
2021-02-04,68,80.0,0.8,54.400000000000006
2021-02-05,90,80.0,0.8,72.0
2021-02-06,31,80.0,0.8,24.8
2021-02-07,22,80.0,0.8,17.6
2021-02-08,55,80.0,0.8,44.0
2021-02-09,54,80.0,0.8,43.2
2021-02-10,49,80.0,0.8,39.2
2021-02-11,49,80.0,0.8,39.2
2021-02-12,45,80.0,0.8,36.0
2021-02-13,17,80.0,0.8,13.600000000000001
2021-02-14,14,80.0,0.8,11.200000000000001
2021-02-15,23,80.0,0.8,18.400000000000002
2021-02-16,47,80.0,0.8,37.6
2021-02-17,41,80.0,0.8,32.800000000000004
2021-02-18,46,80.0,0.8,36.800000000000004
2021-02-19,37,80.0,0.8,29.6
2021-02-20,16,80.0,0.8,12.8
2021-02-21,15,80.0,0.8,12.0
2021-02-22,41,80.0,0.8,32.800000000000004
2021-02-23,48,80.0,0.8,38.400000000000006
2021-02-24,99,80.0,0.8,79.2
2021-02-25,72,80.0,0.8,57.6
2021-02-26,100,80.0,0.8,80.0
2021-02-27,66,80.0,0.8,52.800000000000004
2021-02-28,72,80.0,0.8,57.6
2021-03-01,100,100.0,1.0,100.0
2021-03-02,77,100.0,1.0,77.0
2021-03-03,65,100.0,1.0,65.0
2021-03-04,69,100.0,1.0,69.0
2021-03-05,57,100.0,1.0,57.0
2021-03-06,25,100.0,1.0,25.0
2021-03-07,21,100.0,1.0,21.0
2021-03-08,45,100.0,1.0,45.0
2021-03-09,52,100.0,1.0,52.0
2021-03-10,48,100.0,1.0,48.0
2021-03-11,51,100.0,1.0,51.0
2021-03-12,49,100.0,1.0,49.0
2021-03-13,23,100.0,1.0,23.0
2021-03-14,16,100.0,1.0,16.0
2021-03-15,41,100.0,1.0,41.0
2021-03-16,43,100.0,1.0,43.0
2021-03-17,35,100.0,1.0,35.0
2021-03-18,34,100.0,1.0,34.0
2021-03-19,40,100.0,1.0,40.0
2021-03-20,18,100.0,1.0,18.0
2021-03-21,16,100.0,1.0,16.0
2021-03-22,33,100.0,1.0,33.0
2021-03-23,37,100.0,1.0,37.0
2021-03-24,33,100.0,1.0,33.0
2021-03-25,37,100.0,1.0,37.0
2021-03-26,35,100.0,1.0,35.0
2021-03-27,17,100.0,1.0,17.0
2021-03-28,17,100.0,1.0,17.0
2021-03-29,41,100.0,1.0,41.0
2021-03-30,40,100.0,1.0,40.0
2021-03-31,42,100.0,1.0,42.0
2021-04-01,24,92.0,0.92,22.080000000000002
2021-04-02,16,92.0,0.92,14.72
2021-04-03,10,92.0,0.92,9.200000000000001
2021-04-04,9,92.0,0.92,8.280000000000001
2021-04-05,22,92.0,0.92,20.240000000000002
2021-04-06,21,92.0,0.92,19.32
2021-04-07,22,92.0,0.92,20.240000000000002
2021-04-08,23,92.0,0.92,21.16
2021-04-09,28,92.0,0.92,25.76
2021-04-10,17,92.0,0.92,15.64
2021-04-11,15,92.0,0.92,13.8
2021-04-12,19,92.0,0.92,17.48
2021-04-13,100,92.0,0.92,92.0
2021-04-14,43,92.0,0.92,39.56
2021-04-15,30,92.0,0.92,27.6
2021-04-16,21,92.0,0.92,19.32
2021-04-17,12,92.0,0.92,11.040000000000001
2021-04-18,10,92.0,0.92,9.200000000000001
2021-04-19,20,92.0,0.92,18.400000000000002
2021-04-20,27,92.0,0.92,24.84
2021-04-21,24,92.0,0.92,22.080000000000002
2021-04-22,19,92.0,0.92,17.48
2021-04-23,24,92.0,0.92,22.080000000000002
2021-04-24,11,92.0,0.92,10.120000000000001
2021-04-25,8,92.0,0.92,7.36
2021-04-26,18,92.0,0.92,16.560000000000002
2021-04-27,18,92.0,0.92,16.560000000000002
2021-04-28,14,92.0,0.92,12.88
2021-04-29,14,92.0,0.92,12.88
2021-04-30,14,92.0,0.92,12.88
2021-05-01,34,47.0,0.47,15.979999999999999
2021-05-02,30,47.0,0.47,14.1
2021-05-03,84,47.0,0.47,39.48
2021-05-04,86,47.0,0.47,40.419999999999995
2021-05-05,86,47.0,0.47,40.419999999999995
2021-05-06,96,47.0,0.47,45.12
2021-05-07,96,47.0,0.47,45.12
2021-05-08,40,47.0,0.47,18.799999999999997
2021-05-09,31,47.0,0.47,14.569999999999999
2021-05-10,82,47.0,0.47,38.54
2021-05-11,79,47.0,0.47,37.129999999999995
2021-05-12,80,47.0,0.47,37.599999999999994
2021-05-13,79,47.0,0.47,37.129999999999995
2021-05-14,87,47.0,0.47,40.89
2021-05-15,51,47.0,0.47,23.97
2021-05-16,25,47.0,0.47,11.75
2021-05-17,77,47.0,0.47,36.19
2021-05-18,65,47.0,0.47,30.549999999999997
2021-05-19,100,47.0,0.47,47.0
2021-05-20,72,47.0,0.47,33.839999999999996
2021-05-21,61,47.0,0.47,28.669999999999998
2021-05-22,41,47.0,0.47,19.27
2021-05-23,26,47.0,0.47,12.219999999999999
2021-05-24,74,47.0,0.47,34.78
2021-05-25,68,47.0,0.47,31.959999999999997
2021-05-26,65,47.0,0.47,30.549999999999997
2021-05-27,71,47.0,0.47,33.37
2021-05-28,66,47.0,0.47,31.02
2021-05-29,28,47.0,0.47,13.16
2021-05-30,23,47.0,0.47,10.809999999999999
2021-05-31,19,47.0,0.47,8.93
2021-06-01,89,38.0,0.38,33.82
2021-06-02,100,38.0,0.38,38.0
2021-06-03,76,38.0,0.38,28.88
2021-06-04,67,38.0,0.38,25.46
2021-06-05,39,38.0,0.38,14.82
2021-06-06,30,38.0,0.38,11.4
2021-06-07,84,38.0,0.38,31.92
2021-06-08,76,38.0,0.38,28.88
2021-06-09,90,38.0,0.38,34.2
2021-06-10,80,38.0,0.38,30.4
2021-06-11,83,38.0,0.38,31.54
2021-06-12,33,38.0,0.38,12.540000000000001
2021-06-13,29,38.0,0.38,11.02
2021-06-14,86,38.0,0.38,32.68
2021-06-15,84,38.0,0.38,31.92
2021-06-16,70,38.0,0.38,26.6
2021-06-17,71,38.0,0.38,26.98
2021-06-18,63,38.0,0.38,23.94
2021-06-19,24,38.0,0.38,9.120000000000001
2021-06-20,33,38.0,0.38,12.540000000000001
2021-06-21,68,38.0,0.38,25.84
2021-06-22,71,38.0,0.38,26.98
2021-06-23,75,38.0,0.38,28.5
2021-06-24,68,38.0,0.38,25.84
2021-06-25,64,38.0,0.38,24.32
2021-06-26,44,38.0,0.38,16.72
2021-06-27,29,38.0,0.38,11.02
2021-06-28,83,38.0,0.38,31.54
2021-06-29,75,38.0,0.38,28.5
2021-06-30,77,38.0,0.38,29.26
2021-07-01,55,44.0,0.44,24.2
2021-07-02,61,44.0,0.44,26.84
2021-07-03,22,44.0,0.44,9.68
2021-07-04,12,44.0,0.44,5.28
2021-07-05,19,44.0,0.44,8.36
2021-07-06,55,44.0,0.44,24.2
2021-07-07,53,44.0,0.44,23.32
2021-07-08,47,44.0,0.44,20.68
2021-07-09,58,44.0,0.44,25.52
2021-07-10,25,44.0,0.44,11.0
2021-07-11,19,44.0,0.44,8.36
2021-07-12,79,44.0,0.44,34.76
2021-07-13,74,44.0,0.44,32.56
2021-07-14,65,44.0,0.44,28.6
2021-07-15,81,44.0,0.44,35.64
2021-07-16,71,44.0,0.44,31.24
2021-07-17,27,44.0,0.44,11.88
2021-07-18,23,44.0,0.44,10.12
2021-07-19,65,44.0,0.44,28.6
2021-07-20,68,44.0,0.44,29.92
2021-07-21,100,44.0,0.44,44.0
2021-07-22,74,44.0,0.44,32.56
2021-07-23,66,44.0,0.44,29.04
2021-07-24,28,44.0,0.44,12.32
2021-07-25,23,44.0,0.44,10.12
2021-07-26,59,44.0,0.44,25.96
2021-07-27,61,44.0,0.44,26.84
2021-07-28,65,44.0,0.44,28.6
2021-07-29,60,44.0,0.44,26.4
2021-07-30,56,44.0,0.44,24.64
2021-07-31,21,44.0,0.44,9.24
2021-08-01,19,48.0,0.48,9.12
2021-08-02,55,48.0,0.48,26.4
2021-08-03,73,48.0,0.48,35.04
2021-08-04,73,48.0,0.48,35.04
2021-08-05,66,48.0,0.48,31.68
2021-08-06,63,48.0,0.48,30.24
2021-08-07,38,48.0,0.48,18.24
2021-08-08,28,48.0,0.48,13.44
2021-08-09,61,48.0,0.48,29.279999999999998
2021-08-10,58,48.0,0.48,27.84
2021-08-11,56,48.0,0.48,26.88
2021-08-12,67,48.0,0.48,32.16
2021-08-13,61,48.0,0.48,29.279999999999998
2021-08-14,31,48.0,0.48,14.879999999999999
2021-08-15,20,48.0,0.48,9.6
2021-08-16,62,48.0,0.48,29.759999999999998
2021-08-17,75,48.0,0.48,36.0
2021-08-18,79,48.0,0.48,37.92
2021-08-19,98,48.0,0.48,47.04
2021-08-20,89,48.0,0.48,42.72
2021-08-21,28,48.0,0.48,13.44
2021-08-22,33,48.0,0.48,15.84
2021-08-23,72,48.0,0.48,34.56
2021-08-24,67,48.0,0.48,32.16
2021-08-25,100,48.0,0.48,48.0
2021-08-26,72,48.0,0.48,34.56
2021-08-27,58,48.0,0.48,27.84
2021-08-28,34,48.0,0.48,16.32
2021-08-29,14,48.0,0.48,6.72
2021-08-30,64,48.0,0.48,30.72
2021-08-31,52,48.0,0.48,24.96
2021-09-01,76,35.0,0.35,26.599999999999998
2021-09-02,69,35.0,0.35,24.15
2021-09-03,73,35.0,0.35,25.549999999999997
2021-09-04,33,35.0,0.35,11.549999999999999
2021-09-05,24,35.0,0.35,8.399999999999999
2021-09-06,25,35.0,0.35,8.75
2021-09-07,86,35.0,0.35,30.099999999999998
2021-09-08,75,35.0,0.35,26.25
2021-09-09,97,35.0,0.35,33.949999999999996
2021-09-10,81,35.0,0.35,28.349999999999998
2021-09-11,34,35.0,0.35,11.899999999999999
2021-09-12,30,35.0,0.35,10.5
2021-09-13,78,35.0,0.35,27.299999999999997
2021-09-14,74,35.0,0.35,25.9
2021-09-15,60,35.0,0.35,21.0
2021-09-16,70,35.0,0.35,24.5
2021-09-17,68,35.0,0.35,23.799999999999997
2021-09-18,41,35.0,0.35,14.35
2021-09-19,20,35.0,0.35,7.0
2021-09-20,86,35.0,0.35,30.099999999999998
2021-09-21,100,35.0,0.35,35.0
2021-09-22,67,35.0,0.35,23.45
2021-09-23,78,35.0,0.35,27.299999999999997
2021-09-24,75,35.0,0.35,26.25
2021-09-25,24,35.0,0.35,8.399999999999999
2021-09-26,23,35.0,0.35,8.049999999999999
2021-09-27,66,35.0,0.35,23.099999999999998
2021-09-28,76,35.0,0.35,26.599999999999998
2021-09-29,67,35.0,0.35,23.45
2021-09-30,73,35.0,0.35,25.549999999999997
2021-10-01,60,37.0,0.37,22.2
2021-10-02,33,37.0,0.37,12.209999999999999
2021-10-03,18,37.0,0.37,6.66
2021-10-04,48,37.0,0.37,17.759999999999998
2021-10-05,53,37.0,0.37,19.61
2021-10-06,50,37.0,0.37,18.5
2021-10-07,46,37.0,0.37,17.02
2021-10-08,46,37.0,0.37,17.02
2021-10-09,21,37.0,0.37,7.77
2021-10-10,17,37.0,0.37,6.29
2021-10-11,47,37.0,0.37,17.39
2021-10-12,41,37.0,0.37,15.17
2021-10-13,49,37.0,0.37,18.13
2021-10-14,64,37.0,0.37,23.68
2021-10-15,64,37.0,0.37,23.68
2021-10-16,32,37.0,0.37,11.84
2021-10-17,22,37.0,0.37,8.14
2021-10-18,64,37.0,0.37,23.68
2021-10-19,100,37.0,0.37,37.0
2021-10-20,77,37.0,0.37,28.49
2021-10-21,72,37.0,0.37,26.64
2021-10-22,62,37.0,0.37,22.94
2021-10-23,28,37.0,0.37,10.36
2021-10-24,13,37.0,0.37,4.81
2021-10-25,66,37.0,0.37,24.419999999999998
2021-10-26,58,37.0,0.37,21.46
2021-10-27,54,37.0,0.37,19.98
2021-10-28,63,37.0,0.37,23.31
2021-10-29,45,37.0,0.37,16.65
2021-10-30,22,37.0,0.37,8.14
2021-10-31,22,37.0,0.37,8.14
2021-11-01,27,39.0,0.39,10.530000000000001
2021-11-02,36,39.0,0.39,14.040000000000001
2021-11-03,30,39.0,0.39,11.700000000000001
2021-11-04,30,39.0,0.39,11.700000000000001
2021-11-05,31,39.0,0.39,12.09
2021-11-06,11,39.0,0.39,4.29
2021-11-07,7,39.0,0.39,2.73
2021-11-08,27,39.0,0.39,10.530000000000001
2021-11-09,27,39.0,0.39,10.530000000000001
2021-11-10,31,39.0,0.39,12.09
2021-11-11,27,39.0,0.39,10.530000000000001
2021-11-12,100,39.0,0.39,39.0
2021-11-13,27,39.0,0.39,10.530000000000001
2021-11-14,14,39.0,0.39,5.46
2021-11-15,38,39.0,0.39,14.82
2021-11-16,33,39.0,0.39,12.870000000000001
2021-11-17,28,39.0,0.39,10.92
2021-11-18,39,39.0,0.39,15.21
2021-11-19,34,39.0,0.39,13.26
2021-11-20,15,39.0,0.39,5.8500000000000005
2021-11-21,7,39.0,0.39,2.73
2021-11-22,25,39.0,0.39,9.75
2021-11-23,31,39.0,0.39,12.09
2021-11-24,24,39.0,0.39,9.36
2021-11-25,11,39.0,0.39,4.29
2021-11-26,23,39.0,0.39,8.97
2021-11-27,12,39.0,0.39,4.68
2021-11-28,11,39.0,0.39,4.29
2021-11-29,23,39.0,0.39,8.97
2021-11-30,31,39.0,0.39,12.09
2021-12-01,54,36.0,0.36,19.439999999999998
2021-12-02,63,36.0,0.36,22.68
2021-12-03,49,36.0,0.36,17.64
2021-12-04,23,36.0,0.36,8.28
2021-12-05,22,36.0,0.36,7.92
2021-12-06,51,36.0,0.36,18.36
2021-12-07,71,36.0,0.36,25.56
2021-12-08,64,36.0,0.36,23.04
2021-12-09,61,36.0,0.36,21.96
2021-12-10,68,36.0,0.36,24.48
2021-12-11,22,36.0,0.36,7.92
2021-12-12,16,36.0,0.36,5.76
2021-12-13,53,36.0,0.36,19.08
2021-12-14,79,36.0,0.36,28.439999999999998
2021-12-15,65,36.0,0.36,23.4
2021-12-16,78,36.0,0.36,28.08
2021-12-17,100,36.0,0.36,36.0
2021-12-18,32,36.0,0.36,11.52
2021-12-19,29,36.0,0.36,10.44
2021-12-20,81,36.0,0.36,29.16
2021-12-21,63,36.0,0.36,22.68
2021-12-22,64,36.0,0.36,23.04
2021-12-23,53,36.0,0.36,19.08
2021-12-24,32,36.0,0.36,11.52
2021-12-25,15,36.0,0.36,5.3999999999999995
2021-12-26,22,36.0,0.36,7.92
2021-12-27,53,36.0,0.36,19.08
2021-12-28,57,36.0,0.36,20.52
2021-12-29,56,36.0,0.36,20.16
2021-12-30,61,36.0,0.36,21.96
2021-12-31,45,36.0,0.36,16.2
2022-01-01,19,33.0,0.33,6.2700000000000005
2022-01-02,24,33.0,0.33,7.92
2022-01-03,47,33.0,0.33,15.510000000000002
2022-01-04,74,33.0,0.33,24.42
2022-01-05,91,33.0,0.33,30.03
2022-01-06,49,33.0,0.33,16.17
2022-01-07,56,33.0,0.33,18.48
2022-01-08,29,33.0,0.33,9.57
2022-01-09,18,33.0,0.33,5.94
2022-01-10,48,33.0,0.33,15.84
2022-01-11,49,33.0,0.33,16.17
2022-01-12,47,33.0,0.33,15.510000000000002
2022-01-13,55,33.0,0.33,18.150000000000002
2022-01-14,55,33.0,0.33,18.150000000000002
2022-01-15,16,33.0,0.33,5.28
2022-01-16,24,33.0,0.33,7.92
2022-01-17,29,33.0,0.33,9.57
2022-01-18,39,33.0,0.33,12.870000000000001
2022-01-19,52,33.0,0.33,17.16
2022-01-20,61,33.0,0.33,20.130000000000003
2022-01-21,60,33.0,0.33,19.8
2022-01-22,29,33.0,0.33,9.57
2022-01-23,19,33.0,0.33,6.2700000000000005
2022-01-24,76,33.0,0.33,25.080000000000002
2022-01-25,100,33.0,0.33,33.0
2022-01-26,64,33.0,0.33,21.12
2022-01-27,48,33.0,0.33,15.84
2022-01-28,55,33.0,0.33,18.150000000000002
2022-01-29,17,33.0,0.33,5.61
2022-01-30,16,33.0,0.33,5.28
2022-01-31,55,33.0,0.33,18.150000000000002
2022-02-01,81,30.0,0.3,24.3
2022-02-02,78,30.0,0.3,23.4
2022-02-03,83,30.0,0.3,24.9
2022-02-04,74,30.0,0.3,22.2
2022-02-05,28,30.0,0.3,8.4
2022-02-06,20,30.0,0.3,6.0
2022-02-07,83,30.0,0.3,24.9
2022-02-08,80,30.0,0.3,24.0
2022-02-09,89,30.0,0.3,26.7
2022-02-10,100,30.0,0.3,30.0
2022-02-11,73,30.0,0.3,21.9
2022-02-12,28,30.0,0.3,8.4
2022-02-13,17,30.0,0.3,5.1
2022-02-14,80,30.0,0.3,24.0
2022-02-15,91,30.0,0.3,27.3
2022-02-16,60,30.0,0.3,18.0
2022-02-17,68,30.0,0.3,20.4
2022-02-18,78,30.0,0.3,23.4
2022-02-19,37,30.0,0.3,11.1
2022-02-20,28,30.0,0.3,8.4
2022-02-21,30,30.0,0.3,9.0
2022-02-22,77,30.0,0.3,23.099999999999998
2022-02-23,68,30.0,0.3,20.4
2022-02-24,93,30.0,0.3,27.9
2022-02-25,98,30.0,0.3,29.4
2022-02-26,44,30.0,0.3,13.2
2022-02-27,25,30.0,0.3,7.5
2022-02-28,86,30.0,0.3,25.8
2022-03-01,92,35.0,0.35,32.199999999999996
2022-03-02,72,35.0,0.35,25.2
2022-03-03,79,35.0,0.35,27.65
2022-03-04,72,35.0,0.35,25.2
2022-03-05,27,35.0,0.35,9.45
2022-03-06,11,35.0,0.35,3.8499999999999996
2022-03-07,97,35.0,0.35,33.949999999999996
2022-03-08,100,35.0,0.35,35.0
2022-03-09,85,35.0,0.35,29.749999999999996
2022-03-10,76,35.0,0.35,26.599999999999998
2022-03-11,76,35.0,0.35,26.599999999999998
2022-03-12,42,35.0,0.35,14.7
2022-03-13,30,35.0,0.35,10.5
2022-03-14,96,35.0,0.35,33.599999999999994
2022-03-15,85,35.0,0.35,29.749999999999996
2022-03-16,86,35.0,0.35,30.099999999999998
2022-03-17,83,35.0,0.35,29.049999999999997
2022-03-18,76,35.0,0.35,26.599999999999998
2022-03-19,37,35.0,0.35,12.95
2022-03-20,34,35.0,0.35,11.899999999999999
2022-03-21,81,35.0,0.35,28.349999999999998
2022-03-22,74,35.0,0.35,25.9
2022-03-23,80,35.0,0.35,28.0
2022-03-24,82,35.0,0.35,28.7
2022-03-25,80,35.0,0.35,28.0
2022-03-26,29,35.0,0.35,10.149999999999999
2022-03-27,29,35.0,0.35,10.149999999999999
2022-03-28,68,35.0,0.35,23.799999999999997
2022-03-29,91,35.0,0.35,31.849999999999998
2022-03-30,90,35.0,0.35,31.499999999999996
2022-03-31,78,35.0,0.35,27.299999999999997
2022-04-01,48,35.0,0.35,16.799999999999997
2022-04-02,19,35.0,0.35,6.6499999999999995
2022-04-03,16,35.0,0.35,5.6
2022-04-04,39,35.0,0.35,13.649999999999999
2022-04-05,43,35.0,0.35,15.049999999999999
2022-04-06,48,35.0,0.35,16.799999999999997
2022-04-07,44,35.0,0.35,15.399999999999999
2022-04-08,47,35.0,0.35,16.45
2022-04-09,23,35.0,0.35,8.049999999999999
2022-04-10,18,35.0,0.35,6.3
2022-04-11,37,35.0,0.35,12.95
2022-04-12,44,35.0,0.35,15.399999999999999
2022-04-13,47,35.0,0.35,16.45
2022-04-14,44,35.0,0.35,15.399999999999999
2022-04-15,22,35.0,0.35,7.699999999999999
2022-04-16,14,35.0,0.35,4.8999999999999995
2022-04-17,19,35.0,0.35,6.6499999999999995
2022-04-18,46,35.0,0.35,16.099999999999998
2022-04-19,100,35.0,0.35,35.0
2022-04-20,63,35.0,0.35,22.049999999999997
2022-04-21,53,35.0,0.35,18.549999999999997
2022-04-22,40,35.0,0.35,14.0
2022-04-23,20,35.0,0.35,7.0
2022-04-24,18,35.0,0.35,6.3
2022-04-25,46,35.0,0.35,16.099999999999998
2022-04-26,52,35.0,0.35,18.2
2022-04-27,45,35.0,0.35,15.749999999999998
2022-04-28,46,35.0,0.35,16.099999999999998
2022-04-29,45,35.0,0.35,15.749999999999998
2022-04-30,17,35.0,0.35,5.949999999999999
2022-05-01,25,31.0,0.31,7.75
2022-05-02,62,31.0,0.31,19.22
2022-05-03,72,31.0,0.31,22.32
2022-05-04,68,31.0,0.31,21.08
2022-05-05,87,31.0,0.31,26.97
2022-05-06,100,31.0,0.31,31.0
2022-05-07,43,31.0,0.31,13.33
2022-05-08,21,31.0,0.31,6.51
2022-05-09,62,31.0,0.31,19.22
2022-05-10,74,31.0,0.31,22.94
2022-05-11,72,31.0,0.31,22.32
2022-05-12,62,31.0,0.31,19.22
2022-05-13,63,31.0,0.31,19.53
2022-05-14,23,31.0,0.31,7.13
2022-05-15,25,31.0,0.31,7.75
2022-05-16,60,31.0,0.31,18.6
2022-05-17,59,31.0,0.31,18.29
2022-05-18,68,31.0,0.31,21.08
2022-05-19,69,31.0,0.31,21.39
2022-05-20,60,31.0,0.31,18.6
2022-05-21,31,31.0,0.31,9.61
2022-05-22,37,31.0,0.31,11.47
2022-05-23,59,31.0,0.31,18.29
2022-05-24,67,31.0,0.31,20.77
2022-05-25,73,31.0,0.31,22.63
2022-05-26,67,31.0,0.31,20.77
2022-05-27,48,31.0,0.31,14.879999999999999
2022-05-28,21,31.0,0.31,6.51
2022-05-29,19,31.0,0.31,5.89
2022-05-30,16,31.0,0.31,4.96
2022-05-31,54,31.0,0.31,16.74
2022-06-01,100,27.0,0.27,27.0
2022-06-02,81,27.0,0.27,21.87
2022-06-03,75,27.0,0.27,20.25
2022-06-04,32,27.0,0.27,8.64
2022-06-05,28,27.0,0.27,7.5600000000000005
2022-06-06,60,27.0,0.27,16.200000000000003
2022-06-07,80,27.0,0.27,21.6
2022-06-08,75,27.0,0.27,20.25
2022-06-09,64,27.0,0.27,17.28
2022-06-10,85,27.0,0.27,22.950000000000003
2022-06-11,51,27.0,0.27,13.770000000000001
2022-06-12,31,27.0,0.27,8.370000000000001
2022-06-13,91,27.0,0.27,24.57
2022-06-14,93,27.0,0.27,25.110000000000003
2022-06-15,69,27.0,0.27,18.630000000000003
2022-06-16,92,27.0,0.27,24.840000000000003
2022-06-17,58,27.0,0.27,15.66
2022-06-18,32,27.0,0.27,8.64
2022-06-19,29,27.0,0.27,7.83
2022-06-20,51,27.0,0.27,13.770000000000001
2022-06-21,83,27.0,0.27,22.41
2022-06-22,83,27.0,0.27,22.41
2022-06-23,90,27.0,0.27,24.3
2022-06-24,78,27.0,0.27,21.060000000000002
2022-06-25,23,27.0,0.27,6.210000000000001
2022-06-26,32,27.0,0.27,8.64
2022-06-27,73,27.0,0.27,19.71
2022-06-28,76,27.0,0.27,20.520000000000003
2022-06-29,83,27.0,0.27,22.41
2022-06-30,82,27.0,0.27,22.14
2022-07-01,45,27.0,0.27,12.15
2022-07-02,17,27.0,0.27,4.59
2022-07-03,18,27.0,0.27,4.86
2022-07-04,13,27.0,0.27,3.5100000000000002
2022-07-05,45,27.0,0.27,12.15
2022-07-06,48,27.0,0.27,12.96
2022-07-07,51,27.0,0.27,13.770000000000001
2022-07-08,36,27.0,0.27,9.72
2022-07-09,16,27.0,0.27,4.32
2022-07-10,17,27.0,0.27,4.59
2022-07-11,39,27.0,0.27,10.530000000000001
2022-07-12,44,27.0,0.27,11.88
2022-07-13,32,27.0,0.27,8.64
2022-07-14,53,27.0,0.27,14.31
2022-07-15,46,27.0,0.27,12.420000000000002
2022-07-16,19,27.0,0.27,5.130000000000001
2022-07-17,21,27.0,0.27,5.67
2022-07-18,50,27.0,0.27,13.5
2022-07-19,100,27.0,0.27,27.0
2022-07-20,63,27.0,0.27,17.01
2022-07-21,52,27.0,0.27,14.040000000000001
2022-07-22,44,27.0,0.27,11.88
2022-07-23,20,27.0,0.27,5.4
2022-07-24,23,27.0,0.27,6.210000000000001
2022-07-25,47,27.0,0.27,12.690000000000001
2022-07-26,50,27.0,0.27,13.5
2022-07-27,46,27.0,0.27,12.420000000000002
2022-07-28,45,27.0,0.27,12.15
2022-07-29,41,27.0,0.27,11.07
2022-07-30,24,27.0,0.27,6.48
2022-07-31,17,27.0,0.27,4.59
2022-08-01,84,30.0,0.3,25.2
2022-08-02,83,30.0,0.3,24.9
2022-08-03,75,30.0,0.3,22.5
2022-08-04,84,30.0,0.3,25.2
2022-08-05,82,30.0,0.3,24.599999999999998
2022-08-06,31,30.0,0.3,9.299999999999999
2022-08-07,35,30.0,0.3,10.5
2022-08-08,96,30.0,0.3,28.799999999999997
2022-08-09,82,30.0,0.3,24.599999999999998
2022-08-10,78,30.0,0.3,23.4
2022-08-11,92,30.0,0.3,27.599999999999998
2022-08-12,97,30.0,0.3,29.099999999999998
2022-08-13,32,30.0,0.3,9.6
2022-08-14,46,30.0,0.3,13.799999999999999
2022-08-15,100,30.0,0.3,30.0
2022-08-16,85,30.0,0.3,25.5
2022-08-17,92,30.0,0.3,27.599999999999998
2022-08-18,86,30.0,0.3,25.8
2022-08-19,95,30.0,0.3,28.5
2022-08-20,55,30.0,0.3,16.5
2022-08-21,29,30.0,0.3,8.7
2022-08-22,77,30.0,0.3,23.099999999999998
2022-08-23,80,30.0,0.3,24.0
2022-08-24,80,30.0,0.3,24.0
2022-08-25,82,30.0,0.3,24.599999999999998
2022-08-26,79,30.0,0.3,23.7
2022-08-27,28,30.0,0.3,8.4
2022-08-28,44,30.0,0.3,13.2
2022-08-29,88,30.0,0.3,26.4
2022-08-30,89,30.0,0.3,26.7
2022-08-31,65,30.0,0.3,19.5
2022-09-01,79,26.0,0.26,20.54
2022-09-02,66,26.0,0.26,17.16
2022-09-03,25,26.0,0.26,6.5
2022-09-04,11,26.0,0.26,2.8600000000000003
2022-09-05,24,26.0,0.26,6.24
2022-09-06,73,26.0,0.26,18.98
2022-09-07,74,26.0,0.26,19.240000000000002
2022-09-08,63,26.0,0.26,16.38
2022-09-09,86,26.0,0.26,22.36
2022-09-10,34,26.0,0.26,8.84
2022-09-11,20,26.0,0.26,5.2
2022-09-12,63,26.0,0.26,16.38
2022-09-13,87,26.0,0.26,22.62
2022-09-14,83,26.0,0.26,21.580000000000002
2022-09-15,86,26.0,0.26,22.36
2022-09-16,76,26.0,0.26,19.76
2022-09-17,40,26.0,0.26,10.4
2022-09-18,28,26.0,0.26,7.28
2022-09-19,91,26.0,0.26,23.66
2022-09-20,73,26.0,0.26,18.98
