date,Visa
2023-01-27,55.61000000000001
2023-01-28,51.59
2023-01-29,48.91
2023-01-30,54.940000000000005
2023-01-31,58.290000000000006
2023-02-01,67.0
2023-02-02,64.99000000000001
2023-02-03,58.96
2023-02-04,58.290000000000006
2023-02-05,54.27
2023-02-06,55.61000000000001
2023-02-07,62.98
2023-02-08,58.290000000000006
2023-02-09,56.28
2023-02-10,62.31
2023-02-11,58.290000000000006
2023-02-12,48.91
2023-02-13,55.61000000000001
2023-02-14,60.970000000000006
2023-02-15,59.63
2023-02-16,63.650000000000006
2023-02-17,58.96
2023-02-18,50.25
2023-02-19,46.900000000000006
2023-02-20,55.61000000000001
2023-02-21,60.970000000000006
2023-02-22,62.98
2023-02-23,63.650000000000006
2023-02-24,57.620000000000005
2023-02-25,54.940000000000005
2023-02-26,49.580000000000005
2023-02-27,62.31
2023-02-28,62.98
2023-03-01,61.06
2023-03-02,61.77
2023-03-03,55.38
2023-03-04,55.38
2023-03-05,53.25
2023-03-06,64.61
2023-03-07,61.77
2023-03-08,63.19
2023-03-09,63.19
2023-03-10,63.19
2023-03-11,54.67
2023-03-12,51.83
2023-03-13,63.19
2023-03-14,71.0
2023-03-15,66.74
2023-03-16,67.45
2023-03-17,64.61
2023-03-18,56.8
2023-03-19,49.7
2023-03-20,68.86999999999999
2023-03-21,66.74
2023-03-22,68.16
2023-03-23,61.77
2023-03-24,59.64
2023-03-25,46.86
2023-03-26,48.99
2023-03-27,70.28999999999999
2023-03-28,64.61
2023-03-29,67.45
2023-03-30,68.16
2023-03-31,60.35
2023-04-01,54.940000000000005
2023-04-02,48.24
2023-04-03,60.970000000000006
2023-04-04,63.650000000000006
2023-04-05,54.940000000000005
2023-04-06,60.970000000000006
2023-04-07,50.25
2023-04-08,44.89
2023-04-09,44.220000000000006
2023-04-10,63.650000000000006
2023-04-11,67.0
2023-04-12,64.99000000000001
2023-04-13,65.66000000000001
2023-04-14,59.63
2023-04-15,46.23
2023-04-16,47.57
2023-04-17,56.28
2023-04-18,57.620000000000005
2023-04-19,56.28
2023-04-20,52.93
2023-04-21,53.6
2023-04-22,45.56
2023-04-23,45.56
2023-04-24,58.96
2023-04-25,56.95
2023-04-26,65.66000000000001
2023-04-27,60.3
2023-04-28,52.93
2023-04-29,46.900000000000006
2023-04-30,49.580000000000005
2023-05-01,61.06
2023-05-02,62.48
2023-05-03,63.9
2023-05-04,58.93
2023-05-05,60.35
2023-05-06,60.35
2023-05-07,53.25
2023-05-08,71.0
2023-05-09,70.28999999999999
2023-05-10,65.32
2023-05-11,63.19
2023-05-12,62.48
2023-05-13,58.22
2023-05-14,44.73
2023-05-15,62.48
2023-05-16,61.06
2023-05-17,61.77
2023-05-18,63.19
2023-05-19,66.03
2023-05-20,48.99
2023-05-21,47.57
2023-05-22,61.77
2023-05-23,68.16
2023-05-24,59.64
2023-05-25,61.06
2023-05-26,58.22
2023-05-27,48.99
2023-05-28,44.02
2023-05-29,48.99
2023-05-30,64.61
2023-05-31,67.45
2023-06-01,67.16
2023-06-02,61.32
2023-06-03,54.75
2023-06-04,56.21
2023-06-05,65.7
2023-06-06,70.08
2023-06-07,63.51
2023-06-08,70.08
2023-06-09,61.32
2023-06-10,48.91
2023-06-11,48.91
2023-06-12,64.24
2023-06-13,64.97
2023-06-14,69.35
2023-06-15,63.51
2023-06-16,61.32
2023-06-17,61.32
2023-06-18,48.18
2023-06-19,64.24
2023-06-20,62.05
2023-06-21,64.24
2023-06-22,73.0
2023-06-23,59.13
2023-06-24,58.4
2023-06-25,50.37
2023-06-26,68.62
2023-06-27,69.35
2023-06-28,64.97
2023-06-29,65.7
2023-06-30,59.13
2023-07-01,44.4
2023-07-02,42.92
2023-07-03,54.76
2023-07-04,53.28
2023-07-05,65.86
2023-07-06,62.16
2023-07-07,59.94
2023-07-08,47.36
2023-07-09,45.88
2023-07-10,65.86
2023-07-11,65.86
2023-07-12,65.12
2023-07-13,69.56
2023-07-14,59.2
2023-07-15,49.58
2023-07-16,49.58
2023-07-17,62.9
2023-07-18,64.38
2023-07-19,62.9
2023-07-20,64.38
2023-07-21,56.24
2023-07-22,50.32
2023-07-23,51.8
2023-07-24,69.56
2023-07-25,69.56
2023-07-26,74.0
2023-07-27,68.08
2023-07-28,61.42
2023-07-29,59.94
2023-07-30,51.06
2023-07-31,65.86
2023-08-01,68.6
2023-08-02,67.19999999999999
2023-08-03,70.0
2023-08-04,63.7
2023-08-05,51.8
2023-08-06,48.3
2023-08-07,66.5
2023-08-08,68.6
2023-08-09,61.6
2023-08-10,60.2
2023-08-11,60.2
2023-08-12,50.4
2023-08-13,46.2
2023-08-14,60.2
2023-08-15,63.7
2023-08-16,67.19999999999999
2023-08-17,56.7
2023-08-18,58.1
2023-08-19,49.7
2023-08-20,44.1
2023-08-21,67.19999999999999
2023-08-22,58.1
2023-08-23,58.8
2023-08-24,63.7
2023-08-25,56.0
2023-08-26,47.6
2023-08-27,46.9
2023-08-28,56.0
2023-08-29,56.7
2023-08-30,60.9
2023-08-31,58.1
2023-09-01,53.2
2023-09-02,42.7
2023-09-03,43.4
2023-09-04,52.5
2023-09-05,55.3
2023-09-06,62.99999999999999
2023-09-07,70.0
2023-09-08,56.0
2023-09-09,47.6
2023-09-10,48.3
2023-09-11,64.39999999999999
2023-09-12,62.99999999999999
2023-09-13,64.39999999999999
2023-09-14,60.9
2023-09-15,69.3
2023-09-16,44.8
2023-09-17,42.7
2023-09-18,56.0
2023-09-19,57.4
2023-09-20,60.2
2023-09-21,59.49999999999999
2023-09-22,54.6
2023-09-23,44.8
2023-09-24,44.1
2023-09-25,62.99999999999999
2023-09-26,56.0
2023-09-27,56.7
2023-09-28,58.1
2023-09-29,52.5
2023-09-30,42.7
2023-10-01,52.54
2023-10-02,69.58
2023-10-03,71.0
2023-10-04,70.28999999999999
2023-10-05,65.32
2023-10-06,69.58
2023-10-07,53.96
2023-10-08,51.12
2023-10-09,66.74
2023-10-10,68.86999999999999
2023-10-11,67.45
2023-10-12,66.03
2023-10-13,62.48
2023-10-14,51.83
2023-10-15,51.83
2023-10-16,64.61
2023-10-17,64.61
2023-10-18,71.0
2023-10-19,60.35
2023-10-20,57.51
2023-10-21,51.12
2023-10-22,49.7
2023-10-23,70.28999999999999
2023-10-24,64.61
2023-10-25,63.19
2023-10-26,66.74
2023-10-27,68.16
2023-10-28,49.7
2023-10-29,46.15
2023-10-30,64.61
2023-10-31,66.03
2023-11-01,55.04
2023-11-02,56.96
2023-11-03,55.68
2023-11-04,46.72
2023-11-05,46.72
2023-11-06,56.96
2023-11-07,58.88
2023-11-08,56.96
2023-11-09,58.88
2023-11-10,58.24
2023-11-11,46.08
2023-11-12,40.96
2023-11-13,54.4
2023-11-14,55.04
2023-11-15,58.24
2023-11-16,55.68
2023-11-17,54.4
2023-11-18,46.08
2023-11-19,39.68
2023-11-20,58.24
2023-11-21,51.84
2023-11-22,50.56
2023-11-23,37.76
2023-11-24,49.28
2023-11-25,52.48
2023-11-26,46.08
2023-11-27,60.8
2023-11-28,60.8
2023-11-29,64.0
2023-11-30,57.6
2023-12-01,48.0
2023-12-02,42.75
2023-12-03,40.5
2023-12-04,50.25
2023-12-05,51.75
2023-12-06,56.25
2023-12-07,51.75
2023-12-08,53.25
2023-12-09,48.75
2023-12-10,45.75
2023-12-11,59.25
2023-12-12,54.0
2023-12-13,54.75
2023-12-14,55.5
2023-12-15,45.0
2023-12-16,42.75
2023-12-17,37.5
2023-12-18,51.75
2023-12-19,50.25
2023-12-20,57.0
2023-12-21,57.0
2023-12-22,51.0
2023-12-23,46.5
2023-12-24,43.5
2023-12-25,57.75
2023-12-26,75.0
2023-12-27,67.5
2023-12-28,63.0
2023-12-29,51.0
2023-12-30,51.0
2023-12-31,45.0
