date,PG_unscaled,PG_monthly,scale,PG
2014-09-15,78,58.0,0.58,45.239999999999995
2014-09-16,84,58.0,0.58,48.72
2014-09-17,78,58.0,0.58,45.239999999999995
2014-09-18,82,58.0,0.58,47.559999999999995
2014-09-19,81,58.0,0.58,46.98
2014-09-20,69,58.0,0.58,40.019999999999996
2014-09-21,60,58.0,0.58,34.8
2014-09-22,78,58.0,0.58,45.239999999999995
2014-09-23,85,58.0,0.58,49.3
2014-09-24,89,58.0,0.58,51.62
2014-09-25,82,58.0,0.58,47.559999999999995
2014-09-26,82,58.0,0.58,47.559999999999995
2014-09-27,63,58.0,0.58,36.54
2014-09-28,66,58.0,0.58,38.279999999999994
2014-09-29,85,58.0,0.58,49.3
2014-09-30,84,58.0,0.58,48.72
2014-10-01,88,57.0,0.57,50.16
2014-10-02,86,57.0,0.57,49.019999999999996
2014-10-03,73,57.0,0.57,41.61
2014-10-04,79,57.0,0.57,45.029999999999994
2014-10-05,62,57.0,0.57,35.339999999999996
2014-10-06,83,57.0,0.57,47.309999999999995
2014-10-07,86,57.0,0.57,49.019999999999996
2014-10-08,83,57.0,0.57,47.309999999999995
2014-10-09,79,57.0,0.57,45.029999999999994
2014-10-10,81,57.0,0.57,46.169999999999995
2014-10-11,71,57.0,0.57,40.47
2014-10-12,82,57.0,0.57,46.739999999999995
2014-10-13,88,57.0,0.57,50.16
2014-10-14,84,57.0,0.57,47.879999999999995
2014-10-15,80,57.0,0.57,45.599999999999994
2014-10-16,81,57.0,0.57,46.169999999999995
2014-10-17,80,57.0,0.57,45.599999999999994
2014-10-18,68,57.0,0.57,38.76
2014-10-19,71,57.0,0.57,40.47
2014-10-20,82,57.0,0.57,46.739999999999995
2014-10-21,85,57.0,0.57,48.449999999999996
2014-10-22,78,57.0,0.57,44.459999999999994
2014-10-23,78,57.0,0.57,44.459999999999994
2014-10-24,92,57.0,0.57,52.44
2014-10-25,67,57.0,0.57,38.19
2014-10-26,86,57.0,0.57,49.019999999999996
2014-10-27,80,57.0,0.57,45.599999999999994
2014-10-28,95,57.0,0.57,54.15
2014-10-29,88,57.0,0.57,50.16
2014-10-30,96,57.0,0.57,54.72
2014-10-31,100,57.0,0.57,56.99999999999999
2014-11-01,91,59.0,0.59,53.69
2014-11-02,75,59.0,0.59,44.25
2014-11-03,92,59.0,0.59,54.279999999999994
2014-11-04,100,59.0,0.59,59.0
2014-11-05,86,59.0,0.59,50.739999999999995
2014-11-06,82,59.0,0.59,48.379999999999995
2014-11-07,85,59.0,0.59,50.15
2014-11-08,82,59.0,0.59,48.379999999999995
2014-11-09,73,59.0,0.59,43.07
2014-11-10,87,59.0,0.59,51.33
2014-11-11,86,59.0,0.59,50.739999999999995
2014-11-12,86,59.0,0.59,50.739999999999995
2014-11-13,99,59.0,0.59,58.41
2014-11-14,89,59.0,0.59,52.51
2014-11-15,79,59.0,0.59,46.61
2014-11-16,76,59.0,0.59,44.839999999999996
2014-11-17,87,59.0,0.59,51.33
2014-11-18,93,59.0,0.59,54.87
2014-11-19,96,59.0,0.59,56.64
2014-11-20,87,59.0,0.59,51.33
2014-11-21,92,59.0,0.59,54.279999999999994
2014-11-22,79,59.0,0.59,46.61
2014-11-23,81,59.0,0.59,47.79
2014-11-24,85,59.0,0.59,50.15
2014-11-25,81,59.0,0.59,47.79
2014-11-26,66,59.0,0.59,38.94
2014-11-27,65,59.0,0.59,38.35
2014-11-28,60,59.0,0.59,35.4
2014-11-29,71,59.0,0.59,41.89
2014-11-30,74,59.0,0.59,43.66
2014-12-01,82,59.0,0.59,48.379999999999995
2014-12-02,74,59.0,0.59,43.66
2014-12-03,95,59.0,0.59,56.05
2014-12-04,87,59.0,0.59,51.33
2014-12-05,89,59.0,0.59,52.51
2014-12-06,66,59.0,0.59,38.94
2014-12-07,68,59.0,0.59,40.12
2014-12-08,100,59.0,0.59,59.0
2014-12-09,93,59.0,0.59,54.87
2014-12-10,86,59.0,0.59,50.739999999999995
2014-12-11,99,59.0,0.59,58.41
2014-12-12,84,59.0,0.59,49.559999999999995
2014-12-13,71,59.0,0.59,41.89
2014-12-14,65,59.0,0.59,38.35
2014-12-15,84,59.0,0.59,49.559999999999995
2014-12-16,84,59.0,0.59,49.559999999999995
2014-12-17,90,59.0,0.59,53.099999999999994
2014-12-18,85,59.0,0.59,50.15
2014-12-19,87,59.0,0.59,51.33
2014-12-20,69,59.0,0.59,40.71
2014-12-21,74,59.0,0.59,43.66
2014-12-22,72,59.0,0.59,42.48
2014-12-23,77,59.0,0.59,45.43
2014-12-24,75,59.0,0.59,44.25
2014-12-25,58,59.0,0.59,34.22
2014-12-26,93,59.0,0.59,54.87
2014-12-27,68,59.0,0.59,40.12
2014-12-28,62,59.0,0.59,36.58
2014-12-29,76,59.0,0.59,44.839999999999996
2014-12-30,76,59.0,0.59,44.839999999999996
2014-12-31,83,59.0,0.59,48.97
2015-01-01,70,61.0,0.61,42.699999999999996
2015-01-02,63,61.0,0.61,38.43
2015-01-03,69,61.0,0.61,42.089999999999996
2015-01-04,64,61.0,0.61,39.04
2015-01-05,70,61.0,0.61,42.699999999999996
2015-01-06,91,61.0,0.61,55.51
2015-01-07,82,61.0,0.61,50.019999999999996
2015-01-08,78,61.0,0.61,47.58
2015-01-09,81,61.0,0.61,49.41
2015-01-10,65,61.0,0.61,39.65
2015-01-11,59,61.0,0.61,35.99
2015-01-12,80,61.0,0.61,48.8
2015-01-13,84,61.0,0.61,51.24
2015-01-14,96,61.0,0.61,58.56
2015-01-15,72,61.0,0.61,43.92
2015-01-16,77,61.0,0.61,46.97
2015-01-17,62,61.0,0.61,37.82
2015-01-18,67,61.0,0.61,40.87
2015-01-19,63,61.0,0.61,38.43
2015-01-20,83,61.0,0.61,50.629999999999995
2015-01-21,85,61.0,0.61,51.85
2015-01-22,87,61.0,0.61,53.07
2015-01-23,82,61.0,0.61,50.019999999999996
2015-01-24,67,61.0,0.61,40.87
2015-01-25,59,61.0,0.61,35.99
2015-01-26,87,61.0,0.61,53.07
2015-01-27,100,61.0,0.61,61.0
2015-01-28,88,61.0,0.61,53.68
2015-01-29,78,61.0,0.61,47.58
2015-01-30,82,61.0,0.61,50.019999999999996
2015-01-31,70,61.0,0.61,42.699999999999996
2015-02-01,64,62.0,0.62,39.68
2015-02-02,79,62.0,0.62,48.98
2015-02-03,88,62.0,0.62,54.56
2015-02-04,86,62.0,0.62,53.32
2015-02-05,90,62.0,0.62,55.8
2015-02-06,89,62.0,0.62,55.18
2015-02-07,73,62.0,0.62,45.26
2015-02-08,82,62.0,0.62,50.839999999999996
2015-02-09,80,62.0,0.62,49.6
2015-02-10,87,62.0,0.62,53.94
2015-02-11,81,62.0,0.62,50.22
2015-02-12,79,62.0,0.62,48.98
2015-02-13,87,62.0,0.62,53.94
2015-02-14,73,62.0,0.62,45.26
2015-02-15,62,62.0,0.62,38.44
2015-02-16,77,62.0,0.62,47.74
2015-02-17,91,62.0,0.62,56.42
2015-02-18,97,62.0,0.62,60.14
2015-02-19,91,62.0,0.62,56.42
2015-02-20,92,62.0,0.62,57.04
2015-02-21,77,62.0,0.62,47.74
2015-02-22,78,62.0,0.62,48.36
2015-02-23,87,62.0,0.62,53.94
2015-02-24,96,62.0,0.62,59.519999999999996
2015-02-25,93,62.0,0.62,57.66
2015-02-26,100,62.0,0.62,62.0
2015-02-27,88,62.0,0.62,54.56
2015-02-28,69,62.0,0.62,42.78
2015-03-01,84,63.0,0.63,52.92
2015-03-02,98,63.0,0.63,61.74
2015-03-03,94,63.0,0.63,59.22
2015-03-04,100,63.0,0.63,63.0
2015-03-05,96,63.0,0.63,60.480000000000004
2015-03-06,90,63.0,0.63,56.7
2015-03-07,90,63.0,0.63,56.7
2015-03-08,74,63.0,0.63,46.62
2015-03-09,86,63.0,0.63,54.18
2015-03-10,83,63.0,0.63,52.29
2015-03-11,89,63.0,0.63,56.07
2015-03-12,91,63.0,0.63,57.33
2015-03-13,82,63.0,0.63,51.660000000000004
2015-03-14,80,63.0,0.63,50.4
2015-03-15,66,63.0,0.63,41.58
2015-03-16,88,63.0,0.63,55.44
2015-03-17,86,63.0,0.63,54.18
2015-03-18,83,63.0,0.63,52.29
2015-03-19,80,63.0,0.63,50.4
2015-03-20,93,63.0,0.63,58.59
2015-03-21,78,63.0,0.63,49.14
2015-03-22,66,63.0,0.63,41.58
2015-03-23,86,63.0,0.63,54.18
2015-03-24,89,63.0,0.63,56.07
2015-03-25,70,63.0,0.63,44.1
2015-03-26,85,63.0,0.63,53.55
2015-03-27,93,63.0,0.63,58.59
2015-03-28,69,63.0,0.63,43.47
2015-03-29,71,63.0,0.63,44.73
2015-03-30,81,63.0,0.63,51.03
2015-03-31,97,63.0,0.63,61.11
2015-04-01,89,66.0,0.66,58.74
2015-04-02,87,66.0,0.66,57.42
2015-04-03,86,66.0,0.66,56.760000000000005
2015-04-04,77,66.0,0.66,50.82
2015-04-05,83,66.0,0.66,54.78
2015-04-06,84,66.0,0.66,55.440000000000005
2015-04-07,88,66.0,0.66,58.080000000000005
2015-04-08,88,66.0,0.66,58.080000000000005
2015-04-09,85,66.0,0.66,56.1
2015-04-10,93,66.0,0.66,61.38
2015-04-11,70,66.0,0.66,46.2
2015-04-12,75,66.0,0.66,49.5
2015-04-13,83,66.0,0.66,54.78
2015-04-14,96,66.0,0.66,63.36
2015-04-15,88,66.0,0.66,58.080000000000005
2015-04-16,84,66.0,0.66,55.440000000000005
2015-04-17,85,66.0,0.66,56.1
2015-04-18,79,66.0,0.66,52.14
2015-04-19,73,66.0,0.66,48.18
2015-04-20,90,66.0,0.66,59.400000000000006
2015-04-21,85,66.0,0.66,56.1
2015-04-22,91,66.0,0.66,60.06
2015-04-23,97,66.0,0.66,64.02
2015-04-24,90,66.0,0.66,59.400000000000006
2015-04-25,84,66.0,0.66,55.440000000000005
2015-04-26,80,66.0,0.66,52.800000000000004
2015-04-27,91,66.0,0.66,60.06
2015-04-28,100,66.0,0.66,66.0
2015-04-29,94,66.0,0.66,62.040000000000006
2015-04-30,97,66.0,0.66,64.02
2015-05-01,93,63.0,0.63,58.59
2015-05-02,67,63.0,0.63,42.21
2015-05-03,66,63.0,0.63,41.58
2015-05-04,90,63.0,0.63,56.7
2015-05-05,89,63.0,0.63,56.07
2015-05-06,87,63.0,0.63,54.81
2015-05-07,85,63.0,0.63,53.55
2015-05-08,84,63.0,0.63,52.92
2015-05-09,72,63.0,0.63,45.36
2015-05-10,67,63.0,0.63,42.21
2015-05-11,88,63.0,0.63,55.44
2015-05-12,100,63.0,0.63,63.0
2015-05-13,85,63.0,0.63,53.55
2015-05-14,87,63.0,0.63,54.81
2015-05-15,92,63.0,0.63,57.96
2015-05-16,69,63.0,0.63,43.47
2015-05-17,73,63.0,0.63,45.99
2015-05-18,88,63.0,0.63,55.44
2015-05-19,92,63.0,0.63,57.96
2015-05-20,92,63.0,0.63,57.96
2015-05-21,95,63.0,0.63,59.85
2015-05-22,100,63.0,0.63,63.0
2015-05-23,83,63.0,0.63,52.29
2015-05-24,80,63.0,0.63,50.4
2015-05-25,92,63.0,0.63,57.96
2015-05-26,93,63.0,0.63,58.59
2015-05-27,83,63.0,0.63,52.29
2015-05-28,88,63.0,0.63,55.44
2015-05-29,87,63.0,0.63,54.81
2015-05-30,84,63.0,0.63,52.92
2015-05-31,74,63.0,0.63,46.62
2015-06-01,96,69.0,0.69,66.24
2015-06-02,80,69.0,0.69,55.199999999999996
2015-06-03,84,69.0,0.69,57.959999999999994
2015-06-04,84,69.0,0.69,57.959999999999994
2015-06-05,86,69.0,0.69,59.339999999999996
2015-06-06,82,69.0,0.69,56.58
2015-06-07,80,69.0,0.69,55.199999999999996
2015-06-08,84,69.0,0.69,57.959999999999994
2015-06-09,96,69.0,0.69,66.24
2015-06-10,82,69.0,0.69,56.58
2015-06-11,85,69.0,0.69,58.65
2015-06-12,98,69.0,0.69,67.61999999999999
2015-06-13,86,69.0,0.69,59.339999999999996
2015-06-14,78,69.0,0.69,53.81999999999999
2015-06-15,92,69.0,0.69,63.48
2015-06-16,80,69.0,0.69,55.199999999999996
2015-06-17,88,69.0,0.69,60.72
2015-06-18,95,69.0,0.69,65.55
2015-06-19,100,69.0,0.69,69.0
2015-06-20,83,69.0,0.69,57.269999999999996
2015-06-21,80,69.0,0.69,55.199999999999996
2015-06-22,95,69.0,0.69,65.55
2015-06-23,93,69.0,0.69,64.17
2015-06-24,86,69.0,0.69,59.339999999999996
2015-06-25,77,69.0,0.69,53.129999999999995
2015-06-26,86,69.0,0.69,59.339999999999996
2015-06-27,70,69.0,0.69,48.3
2015-06-28,65,69.0,0.69,44.849999999999994
2015-06-29,80,69.0,0.69,55.199999999999996
2015-06-30,75,69.0,0.69,51.74999999999999
2015-07-01,85,56.0,0.56,47.6
2015-07-02,86,56.0,0.56,48.160000000000004
2015-07-03,89,56.0,0.56,49.84
2015-07-04,83,56.0,0.56,46.480000000000004
2015-07-05,82,56.0,0.56,45.92
2015-07-06,82,56.0,0.56,45.92
2015-07-07,83,56.0,0.56,46.480000000000004
2015-07-08,87,56.0,0.56,48.720000000000006
2015-07-09,100,56.0,0.56,56.00000000000001
2015-07-10,83,56.0,0.56,46.480000000000004
2015-07-11,76,56.0,0.56,42.56
2015-07-12,71,56.0,0.56,39.760000000000005
2015-07-13,91,56.0,0.56,50.96000000000001
2015-07-14,88,56.0,0.56,49.28
2015-07-15,83,56.0,0.56,46.480000000000004
2015-07-16,78,56.0,0.56,43.68000000000001
2015-07-17,81,56.0,0.56,45.36000000000001
2015-07-18,65,56.0,0.56,36.400000000000006
2015-07-19,74,56.0,0.56,41.440000000000005
2015-07-20,84,56.0,0.56,47.040000000000006
2015-07-21,88,56.0,0.56,49.28
2015-07-22,83,56.0,0.56,46.480000000000004
2015-07-23,78,56.0,0.56,43.68000000000001
2015-07-24,72,56.0,0.56,40.32000000000001
2015-07-25,78,56.0,0.56,43.68000000000001
2015-07-26,71,56.0,0.56,39.760000000000005
2015-07-27,90,56.0,0.56,50.400000000000006
2015-07-28,71,56.0,0.56,39.760000000000005
2015-07-29,73,56.0,0.56,40.88
2015-07-30,91,56.0,0.56,50.96000000000001
2015-07-31,83,56.0,0.56,46.480000000000004
2015-08-01,67,56.0,0.56,37.52
2015-08-02,81,56.0,0.56,45.36000000000001
2015-08-03,73,56.0,0.56,40.88
2015-08-04,84,56.0,0.56,47.040000000000006
2015-08-05,78,56.0,0.56,43.68000000000001
2015-08-06,81,56.0,0.56,45.36000000000001
2015-08-07,75,56.0,0.56,42.00000000000001
2015-08-08,69,56.0,0.56,38.64
2015-08-09,69,56.0,0.56,38.64
2015-08-10,83,56.0,0.56,46.480000000000004
2015-08-11,83,56.0,0.56,46.480000000000004
2015-08-12,75,56.0,0.56,42.00000000000001
2015-08-13,88,56.0,0.56,49.28
2015-08-14,83,56.0,0.56,46.480000000000004
2015-08-15,82,56.0,0.56,45.92
2015-08-16,75,56.0,0.56,42.00000000000001
2015-08-17,88,56.0,0.56,49.28
2015-08-18,89,56.0,0.56,49.84
2015-08-19,82,56.0,0.56,45.92
2015-08-20,77,56.0,0.56,43.120000000000005
2015-08-21,76,56.0,0.56,42.56
2015-08-22,75,56.0,0.56,42.00000000000001
2015-08-23,72,56.0,0.56,40.32000000000001
2015-08-24,99,56.0,0.56,55.440000000000005
2015-08-25,100,56.0,0.56,56.00000000000001
2015-08-26,92,56.0,0.56,51.52
2015-08-27,90,56.0,0.56,50.400000000000006
2015-08-28,91,56.0,0.56,50.96000000000001
2015-08-29,74,56.0,0.56,41.440000000000005
2015-08-30,81,56.0,0.56,45.36000000000001
2015-08-31,85,56.0,0.56,47.6
2015-09-01,87,62.0,0.62,53.94
2015-09-02,82,62.0,0.62,50.839999999999996
2015-09-03,77,62.0,0.62,47.74
2015-09-04,82,62.0,0.62,50.839999999999996
2015-09-05,67,62.0,0.62,41.54
2015-09-06,78,62.0,0.62,48.36
2015-09-07,77,62.0,0.62,47.74
2015-09-08,86,62.0,0.62,53.32
2015-09-09,89,62.0,0.62,55.18
2015-09-10,90,62.0,0.62,55.8
2015-09-11,95,62.0,0.62,58.9
2015-09-12,90,62.0,0.62,55.8
2015-09-13,66,62.0,0.62,40.92
2015-09-14,85,62.0,0.62,52.7
2015-09-15,92,62.0,0.62,57.04
2015-09-16,89,62.0,0.62,55.18
2015-09-17,91,62.0,0.62,56.42
2015-09-18,100,62.0,0.62,62.0
2015-09-19,75,62.0,0.62,46.5
2015-09-20,69,62.0,0.62,42.78
2015-09-21,87,62.0,0.62,53.94
2015-09-22,93,62.0,0.62,57.66
2015-09-23,89,62.0,0.62,55.18
2015-09-24,83,62.0,0.62,51.46
2015-09-25,94,62.0,0.62,58.28
2015-09-26,78,62.0,0.62,48.36
2015-09-27,71,62.0,0.62,44.02
2015-09-28,83,62.0,0.62,51.46
2015-09-29,85,62.0,0.62,52.7
2015-09-30,98,62.0,0.62,60.76
2015-10-01,78,64.0,0.64,49.92
2015-10-02,81,64.0,0.64,51.84
2015-10-03,67,64.0,0.64,42.88
2015-10-04,71,64.0,0.64,45.44
2015-10-05,100,64.0,0.64,64.0
2015-10-06,94,64.0,0.64,60.160000000000004
2015-10-07,84,64.0,0.64,53.76
2015-10-08,88,64.0,0.64,56.32
2015-10-09,84,64.0,0.64,53.76
2015-10-10,66,64.0,0.64,42.24
2015-10-11,69,64.0,0.64,44.160000000000004
2015-10-12,93,64.0,0.64,59.52
2015-10-13,85,64.0,0.64,54.4
2015-10-14,92,64.0,0.64,58.88
2015-10-15,91,64.0,0.64,58.24
2015-10-16,86,64.0,0.64,55.04
2015-10-17,73,64.0,0.64,46.72
2015-10-18,76,64.0,0.64,48.64
2015-10-19,86,64.0,0.64,55.04
2015-10-20,96,64.0,0.64,61.44
2015-10-21,90,64.0,0.64,57.6
2015-10-22,81,64.0,0.64,51.84
2015-10-23,93,64.0,0.64,59.52
2015-10-24,81,64.0,0.64,51.84
2015-10-25,69,64.0,0.64,44.160000000000004
2015-10-26,89,64.0,0.64,56.96
2015-10-27,96,64.0,0.64,61.44
2015-10-28,95,64.0,0.64,60.800000000000004
2015-10-29,94,64.0,0.64,60.160000000000004
2015-10-30,86,64.0,0.64,55.04
2015-10-31,80,64.0,0.64,51.2
2015-11-01,75,59.0,0.59,44.25
2015-11-02,90,59.0,0.59,53.099999999999994
2015-11-03,98,59.0,0.59,57.82
2015-11-04,83,59.0,0.59,48.97
2015-11-05,88,59.0,0.59,51.919999999999995
2015-11-06,87,59.0,0.59,51.33
2015-11-07,67,59.0,0.59,39.53
2015-11-08,69,59.0,0.59,40.71
2015-11-09,92,59.0,0.59,54.279999999999994
2015-11-10,92,59.0,0.59,54.279999999999994
2015-11-11,75,59.0,0.59,44.25
2015-11-12,100,59.0,0.59,59.0
2015-11-13,87,59.0,0.59,51.33
2015-11-14,74,59.0,0.59,43.66
2015-11-15,74,59.0,0.59,43.66
2015-11-16,86,59.0,0.59,50.739999999999995
2015-11-17,89,59.0,0.59,52.51
2015-11-18,91,59.0,0.59,53.69
2015-11-19,94,59.0,0.59,55.459999999999994
2015-11-20,81,59.0,0.59,47.79
2015-11-21,65,59.0,0.59,38.35
2015-11-22,75,59.0,0.59,44.25
2015-11-23,75,59.0,0.59,44.25
2015-11-24,83,59.0,0.59,48.97
2015-11-25,85,59.0,0.59,50.15
2015-11-26,78,59.0,0.59,46.019999999999996
2015-11-27,77,59.0,0.59,45.43
2015-11-28,73,59.0,0.59,43.07
2015-11-29,79,59.0,0.59,46.61
2015-11-30,78,59.0,0.59,46.019999999999996
2015-12-01,93,62.0,0.62,57.66
2015-12-02,95,62.0,0.62,58.9
2015-12-03,100,62.0,0.62,62.0
2015-12-04,87,62.0,0.62,53.94
2015-12-05,77,62.0,0.62,47.74
2015-12-06,74,62.0,0.62,45.88
2015-12-07,86,62.0,0.62,53.32
2015-12-08,90,62.0,0.62,55.8
2015-12-09,92,62.0,0.62,57.04
2015-12-10,98,62.0,0.62,60.76
2015-12-11,90,62.0,0.62,55.8
2015-12-12,66,62.0,0.62,40.92
2015-12-13,71,62.0,0.62,44.02
2015-12-14,90,62.0,0.62,55.8
2015-12-15,87,62.0,0.62,53.94
2015-12-16,92,62.0,0.62,57.04
2015-12-17,85,62.0,0.62,52.7
2015-12-18,88,62.0,0.62,54.56
2015-12-19,91,62.0,0.62,56.42
2015-12-20,71,62.0,0.62,44.02
2015-12-21,83,62.0,0.62,51.46
2015-12-22,87,62.0,0.62,53.94
2015-12-23,76,62.0,0.62,47.12
2015-12-24,75,62.0,0.62,46.5
2015-12-25,73,62.0,0.62,45.26
2015-12-26,82,62.0,0.62,50.839999999999996
2015-12-27,68,62.0,0.62,42.16
2015-12-28,80,62.0,0.62,49.6
2015-12-29,78,62.0,0.62,48.36
2015-12-30,83,62.0,0.62,51.46
2015-12-31,77,62.0,0.62,47.74
2016-01-01,57,73.0,0.73,41.61
2016-01-02,59,73.0,0.73,43.07
2016-01-03,60,73.0,0.73,43.8
2016-01-04,64,73.0,0.73,46.72
2016-01-05,65,73.0,0.73,47.449999999999996
2016-01-06,73,73.0,0.73,53.29
2016-01-07,69,73.0,0.73,50.37
2016-01-08,65,73.0,0.73,47.449999999999996
2016-01-09,59,73.0,0.73,43.07
2016-01-10,53,73.0,0.73,38.69
2016-01-11,65,73.0,0.73,47.449999999999996
2016-01-12,68,73.0,0.73,49.64
2016-01-13,67,73.0,0.73,48.91
2016-01-14,66,73.0,0.73,48.18
2016-01-15,73,73.0,0.73,53.29
2016-01-16,61,73.0,0.73,44.53
2016-01-17,58,73.0,0.73,42.339999999999996
2016-01-18,67,73.0,0.73,48.91
2016-01-19,81,73.0,0.73,59.129999999999995
2016-01-20,75,73.0,0.73,54.75
2016-01-21,100,73.0,0.73,73.0
2016-01-22,70,73.0,0.73,51.1
2016-01-23,59,73.0,0.73,43.07
2016-01-24,75,73.0,0.73,54.75
2016-01-25,82,73.0,0.73,59.86
2016-01-26,92,73.0,0.73,67.16
2016-01-27,93,73.0,0.73,67.89
2016-01-28,86,73.0,0.73,62.78
2016-01-29,80,73.0,0.73,58.4
2016-01-30,63,73.0,0.73,45.99
2016-01-31,60,73.0,0.73,43.8
2016-02-01,89,71.0,0.71,63.19
2016-02-02,78,71.0,0.71,55.379999999999995
2016-02-03,81,71.0,0.71,57.51
2016-02-04,88,71.0,0.71,62.48
2016-02-05,83,71.0,0.71,58.93
2016-02-06,66,71.0,0.71,46.86
2016-02-07,61,71.0,0.71,43.309999999999995
2016-02-08,76,71.0,0.71,53.959999999999994
2016-02-09,94,71.0,0.71,66.74
2016-02-10,82,71.0,0.71,58.22
2016-02-11,79,71.0,0.71,56.089999999999996
2016-02-12,81,71.0,0.71,57.51
2016-02-13,72,71.0,0.71,51.12
2016-02-14,59,71.0,0.71,41.89
2016-02-15,81,71.0,0.71,57.51
2016-02-16,100,71.0,0.71,71.0
2016-02-17,81,71.0,0.71,57.51
2016-02-18,80,71.0,0.71,56.8
2016-02-19,87,71.0,0.71,61.769999999999996
2016-02-20,73,71.0,0.71,51.83
2016-02-21,68,71.0,0.71,48.28
2016-02-22,79,71.0,0.71,56.089999999999996
2016-02-23,80,71.0,0.71,56.8
2016-02-24,79,71.0,0.71,56.089999999999996
2016-02-25,78,71.0,0.71,55.379999999999995
2016-02-26,74,71.0,0.71,52.54
2016-02-27,69,71.0,0.71,48.989999999999995
2016-02-28,67,71.0,0.71,47.57
2016-02-29,80,71.0,0.71,56.8
2016-03-01,66,71.0,0.71,46.86
2016-03-02,62,71.0,0.71,44.019999999999996
2016-03-03,61,71.0,0.71,43.309999999999995
2016-03-04,67,71.0,0.71,47.57
2016-03-05,56,71.0,0.71,39.76
2016-03-06,44,71.0,0.71,31.24
2016-03-07,64,71.0,0.71,45.44
2016-03-08,63,71.0,0.71,44.73
2016-03-09,63,71.0,0.71,44.73
2016-03-10,60,71.0,0.71,42.599999999999994
2016-03-11,63,71.0,0.71,44.73
2016-03-12,48,71.0,0.71,34.08
2016-03-13,65,71.0,0.71,46.15
2016-03-14,100,71.0,0.71,71.0
2016-03-15,69,71.0,0.71,48.989999999999995
2016-03-16,61,71.0,0.71,43.309999999999995
2016-03-17,63,71.0,0.71,44.73
2016-03-18,58,71.0,0.71,41.18
2016-03-19,46,71.0,0.71,32.66
2016-03-20,48,71.0,0.71,34.08
2016-03-21,57,71.0,0.71,40.47
2016-03-22,59,71.0,0.71,41.89
2016-03-23,60,71.0,0.71,42.599999999999994
2016-03-24,54,71.0,0.71,38.339999999999996
2016-03-25,51,71.0,0.71,36.21
2016-03-26,42,71.0,0.71,29.82
2016-03-27,50,71.0,0.71,35.5
2016-03-28,62,71.0,0.71,44.019999999999996
2016-03-29,58,71.0,0.71,41.18
2016-03-30,59,71.0,0.71,41.89
2016-03-31,57,71.0,0.71,40.47
2016-04-01,84,66.0,0.66,55.440000000000005
2016-04-02,80,66.0,0.66,52.800000000000004
2016-04-03,77,66.0,0.66,50.82
2016-04-04,91,66.0,0.66,60.06
2016-04-05,99,66.0,0.66,65.34
2016-04-06,89,66.0,0.66,58.74
2016-04-07,95,66.0,0.66,62.7
2016-04-08,96,66.0,0.66,63.36
2016-04-09,74,66.0,0.66,48.84
2016-04-10,72,66.0,0.66,47.52
2016-04-11,92,66.0,0.66,60.720000000000006
2016-04-12,93,66.0,0.66,61.38
2016-04-13,89,66.0,0.66,58.74
2016-04-14,89,66.0,0.66,58.74
2016-04-15,100,66.0,0.66,66.0
2016-04-16,98,66.0,0.66,64.68
2016-04-17,82,66.0,0.66,54.120000000000005
2016-04-18,90,66.0,0.66,59.400000000000006
2016-04-19,99,66.0,0.66,65.34
2016-04-20,89,66.0,0.66,58.74
2016-04-21,84,66.0,0.66,55.440000000000005
2016-04-22,87,66.0,0.66,57.42
2016-04-23,75,66.0,0.66,49.5
2016-04-24,64,66.0,0.66,42.24
2016-04-25,94,66.0,0.66,62.040000000000006
2016-04-26,96,66.0,0.66,63.36
2016-04-27,91,66.0,0.66,60.06
2016-04-28,97,66.0,0.66,64.02
2016-04-29,91,66.0,0.66,60.06
2016-04-30,69,66.0,0.66,45.54
2016-05-01,73,67.0,0.67,48.910000000000004
2016-05-02,94,67.0,0.67,62.980000000000004
2016-05-03,93,67.0,0.67,62.31
2016-05-04,83,67.0,0.67,55.61000000000001
2016-05-05,92,67.0,0.67,61.64
2016-05-06,99,67.0,0.67,66.33
2016-05-07,65,67.0,0.67,43.550000000000004
2016-05-08,72,67.0,0.67,48.24
2016-05-09,89,67.0,0.67,59.63
2016-05-10,100,67.0,0.67,67.0
2016-05-11,96,67.0,0.67,64.32000000000001
2016-05-12,88,67.0,0.67,58.96
2016-05-13,87,67.0,0.67,58.290000000000006
2016-05-14,73,67.0,0.67,48.910000000000004
2016-05-15,65,67.0,0.67,43.550000000000004
2016-05-16,89,67.0,0.67,59.63
2016-05-17,88,67.0,0.67,58.96
2016-05-18,91,67.0,0.67,60.970000000000006
2016-05-19,84,67.0,0.67,56.28
2016-05-20,88,67.0,0.67,58.96
2016-05-21,71,67.0,0.67,47.57
2016-05-22,73,67.0,0.67,48.910000000000004
2016-05-23,83,67.0,0.67,55.61000000000001
2016-05-24,84,67.0,0.67,56.28
2016-05-25,75,67.0,0.67,50.25
2016-05-26,75,67.0,0.67,50.25
2016-05-27,88,67.0,0.67,58.96
2016-05-28,66,67.0,0.67,44.220000000000006
2016-05-29,70,67.0,0.67,46.900000000000006
2016-05-30,69,67.0,0.67,46.230000000000004
2016-05-31,91,67.0,0.67,60.970000000000006
2016-06-01,80,62.0,0.62,49.6
2016-06-02,92,62.0,0.62,57.04
2016-06-03,84,62.0,0.62,52.08
2016-06-04,79,62.0,0.62,48.98
