date,JPM_unscaled,JPM_monthly,scale,JPM
2016-06-25,28,28.0,0.28,7.840000000000001
2016-06-26,17,28.0,0.28,4.760000000000001
2016-06-27,73,28.0,0.28,20.44
2016-06-28,66,28.0,0.28,18.48
2016-06-29,82,28.0,0.28,22.96
2016-06-30,72,28.0,0.28,20.160000000000004
2016-07-01,39,28.0,0.28,10.920000000000002
2016-07-02,13,28.0,0.28,3.6400000000000006
2016-07-03,2,28.0,0.28,0.56
2016-07-04,10,28.0,0.28,2.8000000000000003
2016-07-05,37,28.0,0.28,10.360000000000001
2016-07-06,30,28.0,0.28,8.4
2016-07-07,28,28.0,0.28,7.840000000000001
2016-07-08,27,28.0,0.28,7.5600000000000005
2016-07-09,10,28.0,0.28,2.8000000000000003
2016-07-10,9,28.0,0.28,2.5200000000000005
2016-07-11,27,28.0,0.28,7.5600000000000005
2016-07-12,33,28.0,0.28,9.24
2016-07-13,35,28.0,0.28,9.8
2016-07-14,100,28.0,0.28,28.000000000000004
2016-07-15,41,28.0,0.28,11.48
2016-07-16,2,28.0,0.28,0.56
2016-07-17,8,28.0,0.28,2.24
2016-07-18,25,28.0,0.28,7.000000000000001
2016-07-19,24,28.0,0.28,6.720000000000001
2016-07-20,41,28.0,0.28,11.48
2016-07-21,28,28.0,0.28,7.840000000000001
2016-07-22,26,28.0,0.28,7.280000000000001
2016-07-23,11,28.0,0.28,3.08
2016-07-24,10,28.0,0.28,2.8000000000000003
2016-07-25,27,28.0,0.28,7.5600000000000005
2016-07-26,27,28.0,0.28,7.5600000000000005
2016-07-27,22,28.0,0.28,6.16
2016-07-28,23,28.0,0.28,6.44
2016-07-29,28,28.0,0.28,7.840000000000001
2016-07-30,7,28.0,0.28,1.9600000000000002
2016-07-31,5,28.0,0.28,1.4000000000000001
2016-08-01,73,23.0,0.23,16.79
2016-08-02,75,23.0,0.23,17.25
2016-08-03,100,23.0,0.23,23.0
2016-08-04,65,23.0,0.23,14.950000000000001
2016-08-05,74,23.0,0.23,17.02
2016-08-06,26,23.0,0.23,5.98
2016-08-07,21,23.0,0.23,4.83
2016-08-08,56,23.0,0.23,12.88
2016-08-09,77,23.0,0.23,17.71
2016-08-10,48,23.0,0.23,11.040000000000001
2016-08-11,67,23.0,0.23,15.41
2016-08-12,56,23.0,0.23,12.88
2016-08-13,17,23.0,0.23,3.91
2016-08-14,12,23.0,0.23,2.7600000000000002
2016-08-15,74,23.0,0.23,17.02
2016-08-16,76,23.0,0.23,17.48
2016-08-17,53,23.0,0.23,12.190000000000001
2016-08-18,70,23.0,0.23,16.1
2016-08-19,50,23.0,0.23,11.5
2016-08-20,14,23.0,0.23,3.22
2016-08-21,21,23.0,0.23,4.83
2016-08-22,76,23.0,0.23,17.48
2016-08-23,69,23.0,0.23,15.870000000000001
2016-08-24,50,23.0,0.23,11.5
2016-08-25,56,23.0,0.23,12.88
2016-08-26,58,23.0,0.23,13.34
2016-08-27,33,23.0,0.23,7.590000000000001
2016-08-28,23,23.0,0.23,5.29
2016-08-29,78,23.0,0.23,17.94
2016-08-30,83,23.0,0.23,19.09
2016-08-31,65,23.0,0.23,14.950000000000001
2016-09-01,89,22.0,0.22,19.580000000000002
2016-09-02,65,22.0,0.22,14.3
2016-09-03,19,22.0,0.22,4.18
2016-09-04,42,22.0,0.22,9.24
2016-09-05,15,22.0,0.22,3.3
2016-09-06,80,22.0,0.22,17.6
2016-09-07,57,22.0,0.22,12.540000000000001
2016-09-08,70,22.0,0.22,15.4
2016-09-09,92,22.0,0.22,20.24
2016-09-10,38,22.0,0.22,8.36
2016-09-11,22,22.0,0.22,4.84
2016-09-12,89,22.0,0.22,19.580000000000002
2016-09-13,91,22.0,0.22,20.02
2016-09-14,92,22.0,0.22,20.24
2016-09-15,80,22.0,0.22,17.6
2016-09-16,68,22.0,0.22,14.96
2016-09-17,14,22.0,0.22,3.08
2016-09-18,0,22.0,0.22,0.0
2016-09-19,79,22.0,0.22,17.38
2016-09-20,61,22.0,0.22,13.42
2016-09-21,61,22.0,0.22,13.42
2016-09-22,95,22.0,0.22,20.9
2016-09-23,75,22.0,0.22,16.5
2016-09-24,27,22.0,0.22,5.94
2016-09-25,28,22.0,0.22,6.16
2016-09-26,70,22.0,0.22,15.4
2016-09-27,78,22.0,0.22,17.16
2016-09-28,100,22.0,0.22,22.0
2016-09-29,69,22.0,0.22,15.18
2016-09-30,89,22.0,0.22,19.580000000000002
2016-10-01,3,24.0,0.24,0.72
2016-10-02,7,24.0,0.24,1.68
2016-10-03,25,24.0,0.24,6.0
2016-10-04,35,24.0,0.24,8.4
2016-10-05,34,24.0,0.24,8.16
2016-10-06,40,24.0,0.24,9.6
2016-10-07,26,24.0,0.24,6.24
2016-10-08,9,24.0,0.24,2.16
2016-10-09,6,24.0,0.24,1.44
2016-10-10,28,24.0,0.24,6.72
2016-10-11,22,24.0,0.24,5.279999999999999
2016-10-12,28,24.0,0.24,6.72
2016-10-13,40,24.0,0.24,9.6
2016-10-14,100,24.0,0.24,24.0
2016-10-15,7,24.0,0.24,1.68
2016-10-16,12,24.0,0.24,2.88
2016-10-17,40,24.0,0.24,9.6
2016-10-18,43,24.0,0.24,10.32
2016-10-19,40,24.0,0.24,9.6
2016-10-20,32,24.0,0.24,7.68
2016-10-21,24,24.0,0.24,5.76
2016-10-22,15,24.0,0.24,3.5999999999999996
2016-10-23,8,24.0,0.24,1.92
2016-10-24,39,24.0,0.24,9.36
2016-10-25,36,24.0,0.24,8.64
2016-10-26,31,24.0,0.24,7.4399999999999995
2016-10-27,40,24.0,0.24,9.6
2016-10-28,32,24.0,0.24,7.68
2016-10-29,9,24.0,0.24,2.16
2016-10-30,13,24.0,0.24,3.12
2016-10-31,25,24.0,0.24,6.0
2016-11-01,36,31.0,0.31,11.16
2016-11-02,25,31.0,0.31,7.75
2016-11-03,29,31.0,0.31,8.99
2016-11-04,20,31.0,0.31,6.2
2016-11-05,13,31.0,0.31,4.03
2016-11-06,7,31.0,0.31,2.17
2016-11-07,37,31.0,0.31,11.47
2016-11-08,37,31.0,0.31,11.47
2016-11-09,70,31.0,0.31,21.7
2016-11-10,100,31.0,0.31,31.0
2016-11-11,53,31.0,0.31,16.43
2016-11-12,27,31.0,0.31,8.37
2016-11-13,7,31.0,0.31,2.17
2016-11-14,67,31.0,0.31,20.77
2016-11-15,70,31.0,0.31,21.7
2016-11-16,63,31.0,0.31,19.53
2016-11-17,68,31.0,0.31,21.08
2016-11-18,58,31.0,0.31,17.98
2016-11-19,9,31.0,0.31,2.79
2016-11-20,12,31.0,0.31,3.7199999999999998
2016-11-21,42,31.0,0.31,13.02
2016-11-22,45,31.0,0.31,13.95
2016-11-23,39,31.0,0.31,12.09
2016-11-24,9,31.0,0.31,2.79
2016-11-25,28,31.0,0.31,8.68
2016-11-26,8,31.0,0.31,2.48
2016-11-27,2,31.0,0.31,0.62
2016-11-28,35,31.0,0.31,10.85
2016-11-29,32,31.0,0.31,9.92
2016-11-30,45,31.0,0.31,13.95
2016-12-01,74,31.0,0.31,22.94
2016-12-02,74,31.0,0.31,22.94
2016-12-03,27,31.0,0.31,8.37
2016-12-04,12,31.0,0.31,3.7199999999999998
2016-12-05,81,31.0,0.31,25.11
2016-12-06,85,31.0,0.31,26.35
2016-12-07,100,31.0,0.31,31.0
2016-12-08,89,31.0,0.31,27.59
2016-12-09,94,31.0,0.31,29.14
2016-12-10,23,31.0,0.31,7.13
2016-12-11,17,31.0,0.31,5.27
2016-12-12,80,31.0,0.31,24.8
2016-12-13,94,31.0,0.31,29.14
2016-12-14,97,31.0,0.31,30.07
2016-12-15,96,31.0,0.31,29.759999999999998
2016-12-16,87,31.0,0.31,26.97
2016-12-17,32,31.0,0.31,9.92
2016-12-18,15,31.0,0.31,4.65
2016-12-19,69,31.0,0.31,21.39
2016-12-20,95,31.0,0.31,29.45
2016-12-21,72,31.0,0.31,22.32
2016-12-22,66,31.0,0.31,20.46
2016-12-23,67,31.0,0.31,20.77
2016-12-24,33,31.0,0.31,10.23
2016-12-25,12,31.0,0.31,3.7199999999999998
2016-12-26,15,31.0,0.31,4.65
2016-12-27,57,31.0,0.31,17.669999999999998
2016-12-28,63,31.0,0.31,19.53
2016-12-29,71,31.0,0.31,22.01
2016-12-30,52,31.0,0.31,16.12
2016-12-31,14,31.0,0.31,4.34
2017-01-01,7,35.0,0.35,2.4499999999999997
2017-01-02,11,35.0,0.35,3.8499999999999996
2017-01-03,39,35.0,0.35,13.649999999999999
2017-01-04,46,35.0,0.35,16.099999999999998
2017-01-05,50,35.0,0.35,17.5
2017-01-06,37,35.0,0.35,12.95
2017-01-07,17,35.0,0.35,5.949999999999999
2017-01-08,12,35.0,0.35,4.199999999999999
2017-01-09,42,35.0,0.35,14.7
2017-01-10,41,35.0,0.35,14.35
2017-01-11,40,35.0,0.35,14.0
2017-01-12,49,35.0,0.35,17.15
2017-01-13,100,35.0,0.35,35.0
2017-01-14,21,35.0,0.35,7.35
2017-01-15,12,35.0,0.35,4.199999999999999
2017-01-16,11,35.0,0.35,3.8499999999999996
2017-01-17,49,35.0,0.35,17.15
2017-01-18,55,35.0,0.35,19.25
2017-01-19,45,35.0,0.35,15.749999999999998
2017-01-20,39,35.0,0.35,13.649999999999999
2017-01-21,11,35.0,0.35,3.8499999999999996
2017-01-22,7,35.0,0.35,2.4499999999999997
2017-01-23,27,35.0,0.35,9.45
2017-01-24,39,35.0,0.35,13.649999999999999
2017-01-25,50,35.0,0.35,17.5
2017-01-26,50,35.0,0.35,17.5
2017-01-27,36,35.0,0.35,12.6
2017-01-28,15,35.0,0.35,5.25
2017-01-29,11,35.0,0.35,3.8499999999999996
2017-01-30,37,35.0,0.35,12.95
2017-01-31,37,35.0,0.35,12.95
2017-02-01,66,32.0,0.32,21.12
2017-02-02,63,32.0,0.32,20.16
2017-02-03,96,32.0,0.32,30.72
2017-02-04,41,32.0,0.32,13.120000000000001
2017-02-05,9,32.0,0.32,2.88
2017-02-06,66,32.0,0.32,21.12
2017-02-07,61,32.0,0.32,19.52
2017-02-08,56,32.0,0.32,17.92
2017-02-09,71,32.0,0.32,22.72
2017-02-10,64,32.0,0.32,20.48
2017-02-11,21,32.0,0.32,6.72
2017-02-12,7,32.0,0.32,2.24
2017-02-13,71,32.0,0.32,22.72
2017-02-14,87,32.0,0.32,27.84
2017-02-15,100,32.0,0.32,32.0
2017-02-16,92,32.0,0.32,29.44
2017-02-17,72,32.0,0.32,23.04
2017-02-18,20,32.0,0.32,6.4
2017-02-19,19,32.0,0.32,6.08
2017-02-20,21,32.0,0.32,6.72
2017-02-21,64,32.0,0.32,20.48
2017-02-22,55,32.0,0.32,17.6
2017-02-23,71,32.0,0.32,22.72
2017-02-24,66,32.0,0.32,21.12
2017-02-25,19,32.0,0.32,6.08
2017-02-26,14,32.0,0.32,4.48
2017-02-27,51,32.0,0.32,16.32
2017-02-28,68,32.0,0.32,21.76
2017-03-01,100,34.0,0.34,34.0
2017-03-02,59,34.0,0.34,20.060000000000002
2017-03-03,62,34.0,0.34,21.080000000000002
2017-03-04,17,34.0,0.34,5.78
2017-03-05,18,34.0,0.34,6.12
2017-03-06,52,34.0,0.34,17.68
2017-03-07,49,34.0,0.34,16.66
2017-03-08,61,34.0,0.34,20.740000000000002
2017-03-09,71,34.0,0.34,24.14
2017-03-10,61,34.0,0.34,20.740000000000002
2017-03-11,25,34.0,0.34,8.5
2017-03-12,14,34.0,0.34,4.760000000000001
2017-03-13,50,34.0,0.34,17.0
2017-03-14,60,34.0,0.34,20.400000000000002
2017-03-15,73,34.0,0.34,24.82
2017-03-16,60,34.0,0.34,20.400000000000002
2017-03-17,63,34.0,0.34,21.42
2017-03-18,15,34.0,0.34,5.1000000000000005
2017-03-19,10,34.0,0.34,3.4000000000000004
2017-03-20,58,34.0,0.34,19.720000000000002
2017-03-21,62,34.0,0.34,21.080000000000002
2017-03-22,55,34.0,0.34,18.700000000000003
2017-03-23,58,34.0,0.34,19.720000000000002
2017-03-24,56,34.0,0.34,19.040000000000003
2017-03-25,21,34.0,0.34,7.140000000000001
2017-03-26,12,34.0,0.34,4.08
2017-03-27,52,34.0,0.34,17.68
2017-03-28,50,34.0,0.34,17.0
2017-03-29,58,34.0,0.34,19.720000000000002
2017-03-30,53,34.0,0.34,18.02
2017-03-31,46,34.0,0.34,15.64
2017-04-01,14,33.0,0.33,4.62
2017-04-02,10,33.0,0.33,3.3000000000000003
2017-04-03,31,33.0,0.33,10.23
2017-04-04,42,33.0,0.33,13.860000000000001
2017-04-05,42,33.0,0.33,13.860000000000001
2017-04-06,39,33.0,0.33,12.870000000000001
2017-04-07,35,33.0,0.33,11.55
2017-04-08,13,33.0,0.33,4.29
2017-04-09,10,33.0,0.33,3.3000000000000003
2017-04-10,32,33.0,0.33,10.56
2017-04-11,38,33.0,0.33,12.540000000000001
2017-04-12,55,33.0,0.33,18.150000000000002
2017-04-13,100,33.0,0.33,33.0
2017-04-14,26,33.0,0.33,8.58
2017-04-15,11,33.0,0.33,3.6300000000000003
2017-04-16,9,33.0,0.33,2.97
2017-04-17,35,33.0,0.33,11.55
2017-04-18,32,33.0,0.33,10.56
2017-04-19,33,33.0,0.33,10.89
2017-04-20,37,33.0,0.33,12.21
2017-04-21,28,33.0,0.33,9.24
2017-04-22,9,33.0,0.33,2.97
2017-04-23,10,33.0,0.33,3.3000000000000003
2017-04-24,35,33.0,0.33,11.55
2017-04-25,42,33.0,0.33,13.860000000000001
2017-04-26,35,33.0,0.33,11.55
2017-04-27,34,33.0,0.33,11.22
2017-04-28,27,33.0,0.33,8.91
2017-04-29,13,33.0,0.33,4.29
2017-04-30,8,33.0,0.33,2.64
2017-05-01,90,28.0,0.28,25.200000000000003
2017-05-02,92,28.0,0.28,25.76
2017-05-03,87,28.0,0.28,24.360000000000003
2017-05-04,59,28.0,0.28,16.520000000000003
2017-05-05,91,28.0,0.28,25.480000000000004
2017-05-06,18,28.0,0.28,5.040000000000001
2017-05-07,20,28.0,0.28,5.6000000000000005
2017-05-08,68,28.0,0.28,19.040000000000003
2017-05-09,68,28.0,0.28,19.040000000000003
2017-05-10,83,28.0,0.28,23.240000000000002
2017-05-11,64,28.0,0.28,17.92
2017-05-12,66,28.0,0.28,18.48
2017-05-13,31,28.0,0.28,8.680000000000001
2017-05-14,18,28.0,0.28,5.040000000000001
2017-05-15,58,28.0,0.28,16.240000000000002
2017-05-16,65,28.0,0.28,18.200000000000003
2017-05-17,91,28.0,0.28,25.480000000000004
2017-05-18,100,28.0,0.28,28.000000000000004
2017-05-19,80,28.0,0.28,22.400000000000002
2017-05-20,26,28.0,0.28,7.280000000000001
2017-05-21,8,28.0,0.28,2.24
2017-05-22,78,28.0,0.28,21.840000000000003
2017-05-23,64,28.0,0.28,17.92
2017-05-24,74,28.0,0.28,20.720000000000002
2017-05-25,68,28.0,0.28,19.040000000000003
2017-05-26,57,28.0,0.28,15.96
2017-05-27,33,28.0,0.28,9.24
2017-05-28,15,28.0,0.28,4.2
2017-05-29,13,28.0,0.28,3.6400000000000006
2017-05-30,73,28.0,0.28,20.44
2017-05-31,88,28.0,0.28,24.64
2017-06-01,60,30.0,0.3,18.0
2017-06-02,55,30.0,0.3,16.5
2017-06-03,11,30.0,0.3,3.3
2017-06-04,7,30.0,0.3,2.1
2017-06-05,42,30.0,0.3,12.6
2017-06-06,44,30.0,0.3,13.2
2017-06-07,41,30.0,0.3,12.299999999999999
2017-06-08,61,30.0,0.3,18.3
2017-06-09,59,30.0,0.3,17.7
2017-06-10,9,30.0,0.3,2.6999999999999997
2017-06-11,13,30.0,0.3,3.9
2017-06-12,50,30.0,0.3,15.0
2017-06-13,58,30.0,0.3,17.4
2017-06-14,50,30.0,0.3,15.0
2017-06-15,50,30.0,0.3,15.0
2017-06-16,33,30.0,0.3,9.9
2017-06-17,26,30.0,0.3,7.8
2017-06-18,12,30.0,0.3,3.5999999999999996
2017-06-19,46,30.0,0.3,13.799999999999999
2017-06-20,47,30.0,0.3,14.1
2017-06-21,43,30.0,0.3,12.9
2017-06-22,55,30.0,0.3,16.5
2017-06-23,49,30.0,0.3,14.7
2017-06-24,18,30.0,0.3,5.3999999999999995
2017-06-25,16,30.0,0.3,4.8
2017-06-26,48,30.0,0.3,14.399999999999999
2017-06-27,60,30.0,0.3,18.0
2017-06-28,58,30.0,0.3,17.4
2017-06-29,100,30.0,0.3,30.0
2017-06-30,65,30.0,0.3,19.5
2017-07-01,5,31.0,0.31,1.55
2017-07-02,7,31.0,0.31,2.17
2017-07-03,38,31.0,0.31,11.78
2017-07-04,12,31.0,0.31,3.7199999999999998
2017-07-05,51,31.0,0.31,15.81
2017-07-06,37,31.0,0.31,11.47
2017-07-07,33,31.0,0.31,10.23
2017-07-08,10,31.0,0.31,3.1
2017-07-09,14,31.0,0.31,4.34
2017-07-10,40,31.0,0.31,12.4
2017-07-11,29,31.0,0.31,8.99
2017-07-12,41,31.0,0.31,12.709999999999999
2017-07-13,45,31.0,0.31,13.95
2017-07-14,100,31.0,0.31,31.0
2017-07-15,16,31.0,0.31,4.96
2017-07-16,5,31.0,0.31,1.55
2017-07-17,31,31.0,0.31,9.61
2017-07-18,30,31.0,0.31,9.3
2017-07-19,29,31.0,0.31,8.99
2017-07-20,27,31.0,0.31,8.37
2017-07-21,22,31.0,0.31,6.82
2017-07-22,14,31.0,0.31,4.34
2017-07-23,8,31.0,0.31,2.48
2017-07-24,26,31.0,0.31,8.06
2017-07-25,39,31.0,0.31,12.09
2017-07-26,35,31.0,0.31,10.85
2017-07-27,34,31.0,0.31,10.54
2017-07-28,23,31.0,0.31,7.13
2017-07-29,10,31.0,0.31,3.1
2017-07-30,3,31.0,0.31,0.9299999999999999
2017-07-31,29,31.0,0.31,8.99
2017-08-01,100,24.0,0.24,24.0
2017-08-02,63,24.0,0.24,15.12
2017-08-03,75,24.0,0.24,18.0
2017-08-04,74,24.0,0.24,17.759999999999998
2017-08-05,19,24.0,0.24,4.56
2017-08-06,26,24.0,0.24,6.24
2017-08-07,81,24.0,0.24,19.439999999999998
2017-08-08,93,24.0,0.24,22.32
2017-08-09,72,24.0,0.24,17.28
2017-08-10,69,24.0,0.24,16.56
2017-08-11,78,24.0,0.24,18.72
2017-08-12,30,24.0,0.24,7.199999999999999
2017-08-13,20,24.0,0.24,4.8
2017-08-14,72,24.0,0.24,17.28
2017-08-15,61,24.0,0.24,14.639999999999999
2017-08-16,80,24.0,0.24,19.2
2017-08-17,67,24.0,0.24,16.08
2017-08-18,54,24.0,0.24,12.959999999999999
2017-08-19,10,24.0,0.24,2.4
2017-08-20,16,24.0,0.24,3.84
2017-08-21,59,24.0,0.24,14.16
2017-08-22,69,24.0,0.24,16.56
2017-08-23,67,24.0,0.24,16.08
2017-08-24,56,24.0,0.24,13.44
2017-08-25,61,24.0,0.24,14.639999999999999
2017-08-26,22,24.0,0.24,5.279999999999999
2017-08-27,9,24.0,0.24,2.16
2017-08-28,51,24.0,0.24,12.24
2017-08-29,76,24.0,0.24,18.24
2017-08-30,54,24.0,0.24,12.959999999999999
2017-08-31,60,24.0,0.24,14.399999999999999
2017-09-01,61,24.0,0.24,14.639999999999999
2017-09-02,7,24.0,0.24,1.68
2017-09-03,15,24.0,0.24,3.5999999999999996
2017-09-04,15,24.0,0.24,3.5999999999999996
2017-09-05,68,24.0,0.24,16.32
2017-09-06,69,24.0,0.24,16.56
2017-09-07,59,24.0,0.24,14.16
2017-09-08,70,24.0,0.24,16.8
2017-09-09,25,24.0,0.24,6.0
2017-09-10,12,24.0,0.24,2.88
2017-09-11,52,24.0,0.24,12.48
2017-09-12,94,24.0,0.24,22.56
2017-09-13,63,24.0,0.24,15.12
2017-09-14,66,24.0,0.24,15.84
2017-09-15,62,24.0,0.24,14.879999999999999
2017-09-16,21,24.0,0.24,5.04
2017-09-17,22,24.0,0.24,5.279999999999999
2017-09-18,71,24.0,0.24,17.04
2017-09-19,88,24.0,0.24,21.119999999999997
2017-09-20,80,24.0,0.24,19.2
2017-09-21,100,24.0,0.24,24.0
2017-09-22,52,24.0,0.24,12.48
2017-09-23,39,24.0,0.24,9.36
2017-09-24,13,24.0,0.24,3.12
2017-09-25,78,24.0,0.24,18.72
2017-09-26,68,24.0,0.24,16.32
2017-09-27,96,24.0,0.24,23.04
2017-09-28,81,24.0,0.24,19.439999999999998
2017-09-29,63,24.0,0.24,15.12
2017-09-30,25,24.0,0.24,6.0
2017-10-01,10,33.0,0.33,3.3000000000000003
2017-10-02,39,33.0,0.33,12.870000000000001
2017-10-03,44,33.0,0.33,14.520000000000001
2017-10-04,41,33.0,0.33,13.530000000000001
2017-10-05,43,33.0,0.33,14.190000000000001
2017-10-06,31,33.0,0.33,10.23
2017-10-07,16,33.0,0.33,5.28
2017-10-08,8,33.0,0.33,2.64
2017-10-09,38,33.0,0.33,12.540000000000001
2017-10-10,43,33.0,0.33,14.190000000000001
2017-10-11,48,33.0,0.33,15.84
2017-10-12,100,33.0,0.33,33.0
2017-10-13,47,33.0,0.33,15.510000000000002
2017-10-14,11,33.0,0.33,3.6300000000000003
2017-10-15,14,33.0,0.33,4.62
2017-10-16,48,33.0,0.33,15.84
2017-10-17,48,33.0,0.33,15.84
2017-10-18,43,33.0,0.33,14.190000000000001
2017-10-19,33,33.0,0.33,10.89
2017-10-20,47,33.0,0.33,15.510000000000002
2017-10-21,8,33.0,0.33,2.64
2017-10-22,11,33.0,0.33,3.6300000000000003
2017-10-23,33,33.0,0.33,10.89
2017-10-24,50,33.0,0.33,16.5
2017-10-25,47,33.0,0.33,15.510000000000002
2017-10-26,43,33.0,0.33,14.190000000000001
2017-10-27,48,33.0,0.33,15.84
2017-10-28,10,33.0,0.33,3.3000000000000003
2017-10-29,13,33.0,0.33,4.29
2017-10-30,36,33.0,0.33,11.88
2017-10-31,28,33.0,0.33,9.24
2017-11-01,77,26.0,0.26,20.02
2017-11-02,55,26.0,0.26,14.3
2017-11-03,70,26.0,0.26,18.2
2017-11-04,21,26.0,0.26,5.46
2017-11-05,0,26.0,0.26,0.0
2017-11-06,48,26.0,0.26,12.48
2017-11-07,67,26.0,0.26,17.42
2017-11-08,67,26.0,0.26,17.42
2017-11-09,54,26.0,0.26,14.040000000000001
2017-11-10,60,26.0,0.26,15.600000000000001
2017-11-11,15,26.0,0.26,3.9000000000000004
2017-11-12,13,26.0,0.26,3.38
2017-11-13,40,26.0,0.26,10.4
2017-11-14,53,26.0,0.26,13.780000000000001
2017-11-15,41,26.0,0.26,10.66
2017-11-16,49,26.0,0.26,12.74
2017-11-17,54,26.0,0.26,14.040000000000001
2017-11-18,14,26.0,0.26,3.64
2017-11-19,14,26.0,0.26,3.64
2017-11-20,43,26.0,0.26,11.18
2017-11-21,50,26.0,0.26,13.0
2017-11-22,40,26.0,0.26,10.4
2017-11-23,0,26.0,0.26,0.0
2017-11-24,37,26.0,0.26,9.620000000000001
2017-11-25,11,26.0,0.26,2.8600000000000003
2017-11-26,10,26.0,0.26,2.6
2017-11-27,42,26.0,0.26,10.92
2017-11-28,65,26.0,0.26,16.900000000000002
2017-11-29,80,26.0,0.26,20.8
2017-11-30,100,26.0,0.26,26.0
2017-12-01,84,28.0,0.28,23.520000000000003
2017-12-02,37,28.0,0.28,10.360000000000001
2017-12-03,18,28.0,0.28,5.040000000000001
2017-12-04,100,28.0,0.28,28.000000000000004
2017-12-05,86,28.0,0.28,24.080000000000002
2017-12-06,75,28.0,0.28,21.000000000000004
2017-12-07,63,28.0,0.28,17.64
2017-12-08,60,28.0,0.28,16.8
2017-12-09,22,28.0,0.28,6.16
2017-12-10,14,28.0,0.28,3.9200000000000004
2017-12-11,59,28.0,0.28,16.520000000000003
2017-12-12,62,28.0,0.28,17.360000000000003
2017-12-13,58,28.0,0.28,16.240000000000002
2017-12-14,74,28.0,0.28,20.720000000000002
2017-12-15,63,28.0,0.28,17.64
2017-12-16,27,28.0,0.28,7.5600000000000005
2017-12-17,17,28.0,0.28,4.760000000000001
2017-12-18,70,28.0,0.28,19.6
2017-12-19,68,28.0,0.28,19.040000000000003
2017-12-20,85,28.0,0.28,23.8
2017-12-21,87,28.0,0.28,24.360000000000003
2017-12-22,65,28.0,0.28,18.200000000000003
2017-12-23,19,28.0,0.28,5.32
2017-12-24,7,28.0,0.28,1.9600000000000002
2017-12-25,14,28.0,0.28,3.9200000000000004
2017-12-26,52,28.0,0.28,14.560000000000002
2017-12-27,49,28.0,0.28,13.72
2017-12-28,57,28.0,0.28,15.96
2017-12-29,62,28.0,0.28,17.360000000000003
2017-12-30,22,28.0,0.28,6.16
2017-12-31,22,28.0,0.28,6.16
2018-01-01,5,46.0,0.46,2.3000000000000003
2018-01-02,30,46.0,0.46,13.8
2018-01-03,31,46.0,0.46,14.26
2018-01-04,43,46.0,0.46,19.78
2018-01-05,43,46.0,0.46,19.78
2018-01-06,14,46.0,0.46,6.44
2018-01-07,10,46.0,0.46,4.6000000000000005
2018-01-08,42,46.0,0.46,19.32
2018-01-09,42,46.0,0.46,19.32
2018-01-10,49,46.0,0.46,22.540000000000003
2018-01-11,58,46.0,0.46,26.68
2018-01-12,100,46.0,0.46,46.0
2018-01-13,16,46.0,0.46,7.36
2018-01-14,10,46.0,0.46,4.6000000000000005
2018-01-15,14,46.0,0.46,6.44
2018-01-16,40,46.0,0.46,18.400000000000002
2018-01-17,39,46.0,0.46,17.94
2018-01-18,36,46.0,0.46,16.560000000000002
2018-01-19,36,46.0,0.46,16.560000000000002
2018-01-20,13,46.0,0.46,5.98
2018-01-21,10,46.0,0.46,4.6000000000000005
2018-01-22,33,46.0,0.46,15.180000000000001
2018-01-23,39,46.0,0.46,17.94
2018-01-24,36,46.0,0.46,16.560000000000002
2018-01-25,40,46.0,0.46,18.400000000000002
2018-01-26,38,46.0,0.46,17.48
2018-01-27,10,46.0,0.46,4.6000000000000005
2018-01-28,10,46.0,0.46,4.6000000000000005
2018-01-29,35,46.0,0.46,16.1
2018-01-30,57,46.0,0.46,26.220000000000002
2018-01-31,42,46.0,0.46,19.32
2018-02-01,35,39.0,0.39,13.65
2018-02-02,59,39.0,0.39,23.01
2018-02-03,21,39.0,0.39,8.19
2018-02-04,13,39.0,0.39,5.07
2018-02-05,63,39.0,0.39,24.57
2018-02-06,100,39.0,0.39,39.0
2018-02-07,64,39.0,0.39,24.96
2018-02-08,57,39.0,0.39,22.23
2018-02-09,62,39.0,0.39,24.18
2018-02-10,16,39.0,0.39,6.24
2018-02-11,9,39.0,0.39,3.5100000000000002
2018-02-12,51,39.0,0.39,19.89
2018-02-13,47,39.0,0.39,18.330000000000002
2018-02-14,58,39.0,0.39,22.62
2018-02-15,59,39.0,0.39,23.01
2018-02-16,41,39.0,0.39,15.99
2018-02-17,19,39.0,0.39,7.41
2018-02-18,4,39.0,0.39,1.56
2018-02-19,15,39.0,0.39,5.8500000000000005
2018-02-20,44,39.0,0.39,17.16
2018-02-21,49,39.0,0.39,19.11
2018-02-22,47,39.0,0.39,18.330000000000002
2018-02-23,43,39.0,0.39,16.77
2018-02-24,15,39.0,0.39,5.8500000000000005
2018-02-25,6,39.0,0.39,2.34
2018-02-26,53,39.0,0.39,20.67
2018-02-27,59,39.0,0.39,23.01
2018-02-28,45,39.0,0.39,17.55
2018-03-01,75,33.0,0.33,24.75
2018-03-02,81,33.0,0.33,26.73
2018-03-03,19,33.0,0.33,6.2700000000000005
2018-03-04,15,33.0,0.33,4.95
2018-03-05,71,33.0,0.33,23.43
2018-03-06,84,33.0,0.33,27.720000000000002
2018-03-07,82,33.0,0.33,27.060000000000002
2018-03-08,70,33.0,0.33,23.1
2018-03-09,75,33.0,0.33,24.75
2018-03-10,27,33.0,0.33,8.91
2018-03-11,22,33.0,0.33,7.260000000000001
