date,INTC
2014-10-21,15.3
2014-10-22,16.650000000000002
2014-10-23,13.5
2014-10-24,12.6
2014-10-25,6.75
2014-10-26,4.95
2014-10-27,13.5
2014-10-28,11.700000000000001
2014-10-29,10.8
2014-10-30,19.8
2014-10-31,15.75
2014-11-01,0.0
2014-11-02,1.44
2014-11-03,18.36
2014-11-04,20.52
2014-11-05,14.04
2014-11-06,20.52
2014-11-07,20.52
2014-11-08,0.0
2014-11-09,2.88
2014-11-10,16.919999999999998
2014-11-11,14.04
2014-11-12,16.56
2014-11-13,9.0
2014-11-14,18.36
2014-11-15,2.16
2014-11-16,6.84
2014-11-17,13.68
2014-11-18,19.439999999999998
2014-11-19,14.04
2014-11-20,36.0
2014-11-21,33.12
2014-11-22,17.28
2014-11-23,0.0
2014-11-24,24.119999999999997
2014-11-25,28.08
2014-11-26,22.32
2014-11-27,9.719999999999999
2014-11-28,21.24
2014-11-29,9.719999999999999
2014-11-30,6.84
2014-12-01,24.119999999999997
2014-12-02,34.56
2014-12-03,31.32
2014-12-04,24.84
2014-12-05,16.2
2014-12-06,11.879999999999999
2014-12-07,14.04
2014-12-08,18.0
2014-12-09,22.32
2014-12-10,16.919999999999998
2014-12-11,26.279999999999998
2014-12-12,22.32
2014-12-13,18.0
2014-12-14,6.4799999999999995
2014-12-15,20.16
2014-12-16,22.32
2014-12-17,15.479999999999999
2014-12-18,23.759999999999998
2014-12-19,21.24
2014-12-20,13.32
2014-12-21,0.0
2014-12-22,21.96
2014-12-23,36.0
2014-12-24,19.439999999999998
2014-12-25,10.08
2014-12-26,19.08
2014-12-27,8.64
2014-12-28,7.199999999999999
2014-12-29,20.88
2014-12-30,24.48
2014-12-31,29.16
2015-01-01,9.719999999999999
2015-01-02,11.52
2015-01-03,5.3999999999999995
2015-01-04,2.52
2015-01-05,18.0
2015-01-06,12.6
2015-01-07,16.56
2015-01-08,15.84
2015-01-09,19.08
2015-01-10,0.0
2015-01-11,0.0
2015-01-12,16.2
2015-01-13,20.52
2015-01-14,16.2
2015-01-15,33.12
2015-01-16,36.0
2015-01-17,10.44
2015-01-18,2.16
2015-01-19,7.56
2015-01-20,21.24
2015-01-21,15.479999999999999
2015-01-22,15.84
2015-01-23,12.6
2015-01-24,5.04
2015-01-25,4.68
2015-01-26,13.32
2015-01-27,24.119999999999997
2015-01-28,22.68
2015-01-29,19.439999999999998
2015-01-30,15.84
2015-01-31,5.76
2015-02-01,12.6
2015-02-02,21.0
2015-02-03,26.95
2015-02-04,30.45
2015-02-05,28.7
2015-02-06,24.849999999999998
2015-02-07,7.35
2015-02-08,16.099999999999998
2015-02-09,24.5
2015-02-10,28.349999999999998
2015-02-11,24.15
2015-02-12,30.799999999999997
2015-02-13,21.349999999999998
2015-02-14,9.45
2015-02-15,6.3
2015-02-16,15.749999999999998
2015-02-17,26.25
2015-02-18,23.799999999999997
2015-02-19,22.049999999999997
2015-02-20,20.299999999999997
2015-02-21,12.95
2015-02-22,0.0
2015-02-23,22.049999999999997
2015-02-24,35.0
2015-02-25,29.049999999999997
2015-02-26,23.45
2015-02-27,21.349999999999998
2015-02-28,5.949999999999999
2015-03-01,8.4
2015-03-02,23.939999999999998
2015-03-03,21.84
2015-03-04,16.38
2015-03-05,19.74
2015-03-06,15.12
2015-03-07,9.24
2015-03-08,0.0
2015-03-09,21.419999999999998
2015-03-10,20.16
2015-03-11,28.14
2015-03-12,42.0
2015-03-13,25.619999999999997
2015-03-14,8.4
2015-03-15,3.36
2015-03-16,22.68
2015-03-17,16.8
2015-03-18,26.04
2015-03-19,16.8
2015-03-20,23.939999999999998
2015-03-21,5.46
2015-03-22,3.78
2015-03-23,25.619999999999997
2015-03-24,24.36
2015-03-25,15.959999999999999
2015-03-26,35.28
2015-03-27,32.76
2015-03-28,17.64
2015-03-29,0.0
2015-03-30,30.24
2015-03-31,19.74
2015-04-01,18.48
2015-04-02,15.12
2015-04-03,6.72
2015-04-04,0.0
2015-04-05,3.36
2015-04-06,9.66
2015-04-07,13.86
2015-04-08,16.38
2015-04-09,11.34
2015-04-10,21.419999999999998
2015-04-11,3.36
2015-04-12,5.04
2015-04-13,15.959999999999999
2015-04-14,38.22
2015-04-15,42.0
2015-04-16,21.419999999999998
2015-04-17,16.8
2015-04-18,4.62
2015-04-19,3.78
2015-04-20,18.06
2015-04-21,21.419999999999998
2015-04-22,12.6
2015-04-23,14.7
2015-04-24,22.259999999999998
2015-04-25,8.4
2015-04-26,0.0
2015-04-27,20.16
2015-04-28,24.779999999999998
2015-04-29,19.74
2015-04-30,13.02
2015-05-01,25.73
2015-05-02,3.7199999999999998
2015-05-03,4.96
2015-05-04,25.11
2015-05-05,30.07
2015-05-06,27.59
2015-05-07,30.69
2015-05-08,24.18
2015-05-09,7.13
2015-05-10,6.51
2015-05-11,22.63
2015-05-12,15.81
2015-05-13,25.11
2015-05-14,24.8
2015-05-15,22.63
2015-05-16,6.2
2015-05-17,4.65
2015-05-18,26.66
2015-05-19,24.49
2015-05-20,14.879999999999999
2015-05-21,31.0
2015-05-22,16.12
2015-05-23,12.09
2015-05-24,0.0
2015-05-25,0.0
2015-05-26,15.5
2015-05-27,22.01
2015-05-28,28.52
2015-05-29,30.07
2015-05-30,11.78
2015-05-31,4.03
2015-06-01,37.0
2015-06-02,19.61
2015-06-03,19.98
