date,HD
2023-01-24,19.8
2023-01-25,18.92
2023-01-26,18.04
2023-01-27,19.36
2023-01-28,20.68
2023-01-29,19.58
2023-01-30,18.26
2023-01-31,18.48
2023-02-01,18.92
2023-02-02,20.68
2023-02-03,19.14
2023-02-04,20.24
2023-02-05,21.56
2023-02-06,17.82
2023-02-07,21.56
2023-02-08,20.24
2023-02-09,20.02
2023-02-10,19.36
2023-02-11,20.9
2023-02-12,22.0
2023-02-13,17.6
2023-02-14,18.7
2023-02-15,20.24
2023-02-16,20.46
2023-02-17,19.36
2023-02-18,20.68
2023-02-19,19.36
2023-02-20,18.48
2023-02-21,21.78
2023-02-22,20.68
2023-02-23,19.36
2023-02-24,19.58
2023-02-25,19.58
2023-02-26,20.68
2023-02-27,19.36
2023-02-28,19.14
2023-03-01,18.27
2023-03-02,19.74
2023-03-03,17.64
2023-03-04,19.32
2023-03-05,19.53
2023-03-06,19.11
2023-03-07,18.27
2023-03-08,18.48
2023-03-09,19.95
2023-03-10,19.32
2023-03-11,20.79
2023-03-12,20.16
2023-03-13,20.79
2023-03-14,19.53
2023-03-15,19.11
2023-03-16,19.11
2023-03-17,19.74
2023-03-18,21.0
2023-03-19,19.95
2023-03-20,20.37
2023-03-21,19.95
2023-03-22,17.43
2023-03-23,17.64
2023-03-24,18.06
2023-03-25,18.69
2023-03-26,20.58
2023-03-27,19.95
2023-03-28,19.53
2023-03-29,19.11
2023-03-30,18.69
2023-03-31,17.64
2023-04-01,18.92
2023-04-02,18.92
2023-04-03,18.48
2023-04-04,19.8
2023-04-05,19.36
2023-04-06,19.14
2023-04-07,19.8
2023-04-08,18.04
2023-04-09,18.7
2023-04-10,19.8
2023-04-11,19.36
2023-04-12,19.8
2023-04-13,19.58
2023-04-14,19.14
2023-04-15,20.02
2023-04-16,19.36
2023-04-17,19.58
2023-04-18,18.26
2023-04-19,19.14
2023-04-20,19.58
2023-04-21,18.26
2023-04-22,20.68
2023-04-23,21.12
2023-04-24,20.46
2023-04-25,20.46
2023-04-26,20.02
2023-04-27,20.24
2023-04-28,18.7
2023-04-29,22.0
2023-04-30,21.34
2023-05-01,18.630000000000003
2023-05-02,19.55
2023-05-03,18.86
2023-05-04,18.630000000000003
2023-05-05,19.32
2023-05-06,20.7
2023-05-07,19.78
2023-05-08,19.55
2023-05-09,18.630000000000003
2023-05-10,19.55
2023-05-11,18.4
2023-05-12,19.09
2023-05-13,19.55
2023-05-14,18.4
2023-05-15,18.4
2023-05-16,23.0
2023-05-17,18.630000000000003
2023-05-18,19.32
2023-05-19,19.09
2023-05-20,20.7
2023-05-21,19.78
2023-05-22,20.24
2023-05-23,19.32
2023-05-24,18.4
2023-05-25,20.7
2023-05-26,19.78
2023-05-27,19.32
2023-05-28,20.24
2023-05-29,18.86
2023-05-30,18.17
2023-05-31,19.32
2023-06-01,20.93
2023-06-02,19.09
2023-06-03,23.0
2023-06-04,21.62
2023-06-05,21.39
2023-06-06,20.7
2023-06-07,20.7
2023-06-08,20.93
2023-06-09,20.24
2023-06-10,20.47
2023-06-11,20.7
2023-06-12,20.93
2023-06-13,19.78
2023-06-14,20.01
2023-06-15,20.93
2023-06-16,20.01
2023-06-17,20.01
2023-06-18,19.32
2023-06-19,20.47
2023-06-20,20.01
2023-06-21,20.24
2023-06-22,19.32
2023-06-23,19.32
2023-06-24,20.47
2023-06-25,19.78
2023-06-26,19.55
2023-06-27,21.62
2023-06-28,20.24
2023-06-29,20.47
2023-06-30,20.7
2023-07-01,21.75
2023-07-02,23.0
2023-07-03,21.5
2023-07-04,21.0
2023-07-05,21.75
2023-07-06,21.25
2023-07-07,21.25
2023-07-08,22.0
2023-07-09,21.5
2023-07-10,22.25
2023-07-11,25.0
2023-07-12,24.25
2023-07-13,23.25
2023-07-14,22.75
2023-07-15,23.25
2023-07-16,22.5
2023-07-17,21.5
2023-07-18,21.75
2023-07-19,21.5
2023-07-20,20.5
2023-07-21,21.0
2023-07-22,22.5
2023-07-23,23.0
2023-07-24,22.75
2023-07-25,21.75
2023-07-26,22.75
2023-07-27,21.25
2023-07-28,21.25
2023-07-29,22.0
2023-07-30,23.0
2023-07-31,22.5
2023-08-01,19.36
2023-08-02,20.02
2023-08-03,19.36
2023-08-04,19.14
2023-08-05,19.58
2023-08-06,19.36
2023-08-07,19.8
2023-08-08,19.58
2023-08-09,17.82
2023-08-10,19.8
2023-08-11,19.36
2023-08-12,19.14
2023-08-13,19.8
2023-08-14,19.14
2023-08-15,19.58
2023-08-16,19.14
2023-08-17,18.04
2023-08-18,19.36
2023-08-19,18.92
2023-08-20,19.58
2023-08-21,19.14
2023-08-22,18.48
2023-08-23,18.92
2023-08-24,17.82
2023-08-25,18.7
2023-08-26,22.0
2023-08-27,19.8
2023-08-28,18.04
2023-08-29,18.7
2023-08-30,17.38
2023-08-31,18.48
2023-09-01,17.6
2023-09-02,20.0
2023-09-03,19.200000000000003
2023-09-04,17.6
2023-09-05,17.400000000000002
2023-09-06,18.6
2023-09-07,19.6
2023-09-08,18.4
2023-09-09,18.6
2023-09-10,19.200000000000003
2023-09-11,17.0
2023-09-12,17.2
2023-09-13,18.0
2023-09-14,18.0
2023-09-15,18.4
2023-09-16,19.0
2023-09-17,18.2
2023-09-18,18.6
2023-09-19,18.2
2023-09-20,18.4
2023-09-21,19.0
2023-09-22,19.0
2023-09-23,20.0
2023-09-24,19.200000000000003
2023-09-25,17.2
2023-09-26,17.400000000000002
2023-09-27,18.4
2023-09-28,18.0
2023-09-29,16.8
2023-09-30,19.200000000000003
2023-10-01,20.9
2023-10-02,19.8
2023-10-03,19.36
2023-10-04,19.58
2023-10-05,19.8
2023-10-06,19.58
2023-10-07,19.8
2023-10-08,20.9
2023-10-09,20.24
2023-10-10,21.12
2023-10-11,20.46
2023-10-12,20.46
2023-10-13,20.02
2023-10-14,20.68
2023-10-15,20.68
2023-10-16,19.58
2023-10-17,20.24
2023-10-18,19.58
2023-10-19,19.8
2023-10-20,18.48
2023-10-21,20.9
2023-10-22,22.0
2023-10-23,19.36
2023-10-24,19.36
2023-10-25,20.68
2023-10-26,20.24
2023-10-27,18.04
2023-10-28,20.02
2023-10-29,20.24
2023-10-30,20.02
2023-10-31,20.9
2023-11-01,14.72
2023-11-02,15.41
2023-11-03,16.330000000000002
2023-11-04,17.25
2023-11-05,16.1
2023-11-06,14.95
2023-11-07,15.64
2023-11-08,14.95
2023-11-09,14.72
2023-11-10,15.18
2023-11-11,16.79
2023-11-12,16.79
2023-11-13,15.87
2023-11-14,15.18
2023-11-15,15.41
2023-11-16,15.64
2023-11-17,16.1
2023-11-18,16.1
2023-11-19,15.64
2023-11-20,16.560000000000002
2023-11-21,17.71
2023-11-22,17.02
2023-11-23,16.330000000000002
2023-11-24,23.0
2023-11-25,18.630000000000003
2023-11-26,17.48
2023-11-27,16.560000000000002
2023-11-28,16.560000000000002
2023-11-29,16.1
2023-11-30,15.41
2023-12-01,16.94
2023-12-02,20.46
2023-12-03,18.48
2023-12-04,18.92
2023-12-05,18.04
2023-12-06,19.14
2023-12-07,17.38
2023-12-08,22.0
2023-12-09,18.7
2023-12-10,20.02
2023-12-11,20.68
2023-12-12,18.7
2023-12-13,20.02
2023-12-14,19.58
2023-12-15,18.48
2023-12-16,19.8
2023-12-17,20.46
2023-12-18,18.26
2023-12-19,17.82
2023-12-20,19.36
2023-12-21,19.36
2023-12-22,18.48
2023-12-23,20.02
2023-12-24,19.36
2023-12-25,19.58
2023-12-26,21.78
2023-12-27,21.12
2023-12-28,21.34
2023-12-29,19.8
2023-12-30,19.36
2023-12-31,18.7
