date,MMM
2014-12-24,37.260000000000005
2014-12-25,27.14
2014-12-26,36.34
2014-12-27,32.2
2014-12-28,31.740000000000002
2014-12-29,46.0
2014-12-30,37.260000000000005
2014-12-31,41.86
2015-01-01,43.12
2015-01-02,34.79
2015-01-03,40.18
2015-01-04,29.89
2015-01-05,38.71
2015-01-06,34.3
2015-01-07,38.71
2015-01-08,48.51
2015-01-09,38.71
2015-01-10,28.419999999999998
2015-01-11,25.48
2015-01-12,27.439999999999998
2015-01-13,39.2
2015-01-14,35.769999999999996
2015-01-15,30.87
2015-01-16,32.339999999999996
2015-01-17,36.26
2015-01-18,35.769999999999996
2015-01-19,35.28
2015-01-20,31.849999999999998
2015-01-21,36.26
2015-01-22,34.3
2015-01-23,36.26
2015-01-24,25.48
2015-01-25,33.32
2015-01-26,35.28
2015-01-27,44.1
2015-01-28,34.3
2015-01-29,38.71
2015-01-30,39.69
2015-01-31,49.0
2015-02-01,40.87
2015-02-02,47.58
2015-02-03,56.73
2015-02-04,55.51
2015-02-05,50.019999999999996
2015-02-06,49.41
2015-02-07,50.629999999999995
2015-02-08,59.17
2015-02-09,40.87
2015-02-10,39.04
2015-02-11,44.53
2015-02-12,43.92
2015-02-13,49.41
2015-02-14,55.51
2015-02-15,57.339999999999996
2015-02-16,54.9
2015-02-17,56.12
2015-02-18,46.97
2015-02-19,44.53
2015-02-20,53.68
2015-02-21,51.85
2015-02-22,48.8
2015-02-23,46.36
2015-02-24,46.36
2015-02-25,61.0
2015-02-26,49.41
2015-02-27,60.39
2015-02-28,46.36
2015-03-01,55.3
2015-03-02,53.199999999999996
2015-03-03,46.199999999999996
2015-03-04,57.4
2015-03-05,60.199999999999996
2015-03-06,67.89999999999999
2015-03-07,50.4
2015-03-08,51.8
2015-03-09,50.4
2015-03-10,53.199999999999996
2015-03-11,53.199999999999996
2015-03-12,65.1
2015-03-13,53.199999999999996
2015-03-14,54.599999999999994
2015-03-15,57.4
2015-03-16,55.3
2015-03-17,55.3
2015-03-18,57.4
2015-03-19,50.4
2015-03-20,53.199999999999996
2015-03-21,60.9
2015-03-22,60.9
2015-03-23,57.4
2015-03-24,56.699999999999996
2015-03-25,51.8
2015-03-26,70.0
2015-03-27,63.699999999999996
2015-03-28,60.9
2015-03-29,46.199999999999996
2015-03-30,62.99999999999999
2015-03-31,62.3
2015-04-01,62.48
2015-04-02,62.48
2015-04-03,51.92
2015-04-04,48.4
2015-04-05,70.4
2015-04-06,88.0
2015-04-07,71.28
2015-04-08,66.0
2015-04-09,66.0
2015-04-10,74.8
2015-04-11,81.84
2015-04-12,73.04
2015-04-13,64.24
2015-04-14,66.0
2015-04-15,67.76
2015-04-16,73.92
2015-04-17,66.0
2015-04-18,68.64
2015-04-19,66.0
2015-04-20,66.0
2015-04-21,44.0
2015-04-22,59.84
2015-04-23,72.16
2015-04-24,68.64
2015-04-25,71.28
2015-04-26,55.44
2015-04-27,57.2
2015-04-28,58.96
2015-04-29,51.04
2015-04-30,66.0
2015-05-01,64.97
2015-05-02,68.62
2015-05-03,73.0
2015-05-04,62.78
2015-05-05,55.48
2015-05-06,55.48
2015-05-07,64.24
2015-05-08,63.51
