date,CRM_unscaled,CRM_monthly,scale,CRM
2021-07-25,42,58.0,0.58,24.36
2021-07-26,75,58.0,0.58,43.5
2021-07-27,85,58.0,0.58,49.3
2021-07-28,98,58.0,0.58,56.839999999999996
2021-07-29,87,58.0,0.58,50.459999999999994
2021-07-30,74,58.0,0.58,42.919999999999995
2021-07-31,51,58.0,0.58,29.58
2021-08-01,35,63.0,0.63,22.05
2021-08-02,57,63.0,0.63,35.910000000000004
2021-08-03,52,63.0,0.63,32.76
2021-08-04,79,63.0,0.63,49.77
2021-08-05,60,63.0,0.63,37.8
2021-08-06,57,63.0,0.63,35.910000000000004
2021-08-07,30,63.0,0.63,18.9
2021-08-08,30,63.0,0.63,18.9
2021-08-09,54,63.0,0.63,34.02
2021-08-10,58,63.0,0.63,36.54
2021-08-11,74,63.0,0.63,46.62
2021-08-12,58,63.0,0.63,36.54
2021-08-13,59,63.0,0.63,37.17
2021-08-14,31,63.0,0.63,19.53
2021-08-15,33,63.0,0.63,20.79
2021-08-16,56,63.0,0.63,35.28
2021-08-17,60,63.0,0.63,37.8
2021-08-18,87,63.0,0.63,54.81
2021-08-19,67,63.0,0.63,42.21
2021-08-20,56,63.0,0.63,35.28
2021-08-21,31,63.0,0.63,19.53
2021-08-22,29,63.0,0.63,18.27
2021-08-23,59,63.0,0.63,37.17
2021-08-24,66,63.0,0.63,41.58
2021-08-25,100,63.0,0.63,63.0
2021-08-26,87,63.0,0.63,54.81
2021-08-27,70,63.0,0.63,44.1
2021-08-28,39,63.0,0.63,24.57
2021-08-29,27,63.0,0.63,17.01
2021-08-30,65,63.0,0.63,40.95
2021-08-31,68,63.0,0.63,42.84
2021-09-01,92,65.0,0.65,59.800000000000004
2021-09-02,82,65.0,0.65,53.300000000000004
2021-09-03,69,65.0,0.65,44.85
2021-09-04,33,65.0,0.65,21.45
2021-09-05,33,65.0,0.65,21.45
2021-09-06,34,65.0,0.65,22.1
2021-09-07,59,65.0,0.65,38.35
2021-09-08,80,65.0,0.65,52.0
2021-09-09,88,65.0,0.65,57.2
2021-09-10,79,65.0,0.65,51.35
2021-09-11,61,65.0,0.65,39.65
2021-09-12,54,65.0,0.65,35.1
2021-09-13,81,65.0,0.65,52.65
2021-09-14,87,65.0,0.65,56.550000000000004
2021-09-15,93,65.0,0.65,60.45
2021-09-16,86,65.0,0.65,55.9
2021-09-17,72,65.0,0.65,46.800000000000004
2021-09-18,35,65.0,0.65,22.75
2021-09-19,38,65.0,0.65,24.7
2021-09-20,68,65.0,0.65,44.2
2021-09-21,77,65.0,0.65,50.050000000000004
2021-09-22,97,65.0,0.65,63.050000000000004
2021-09-23,94,65.0,0.65,61.1
2021-09-24,84,65.0,0.65,54.6
2021-09-25,46,65.0,0.65,29.900000000000002
2021-09-26,39,65.0,0.65,25.35
2021-09-27,75,65.0,0.65,48.75
2021-09-28,75,65.0,0.65,48.75
2021-09-29,100,65.0,0.65,65.0
2021-09-30,86,65.0,0.65,55.9
2021-10-01,72,69.0,0.69,49.67999999999999
2021-10-02,43,69.0,0.69,29.669999999999998
2021-10-03,32,69.0,0.69,22.08
2021-10-04,59,69.0,0.69,40.709999999999994
2021-10-05,57,69.0,0.69,39.33
2021-10-06,81,69.0,0.69,55.88999999999999
2021-10-07,66,69.0,0.69,45.54
2021-10-08,55,69.0,0.69,37.949999999999996
2021-10-09,48,69.0,0.69,33.12
2021-10-10,30,69.0,0.69,20.7
2021-10-11,65,69.0,0.69,44.849999999999994
2021-10-12,63,69.0,0.69,43.47
2021-10-13,56,69.0,0.69,38.64
2021-10-14,80,69.0,0.69,55.199999999999996
2021-10-15,76,69.0,0.69,52.44
2021-10-16,44,69.0,0.69,30.36
2021-10-17,47,69.0,0.69,32.43
2021-10-18,70,69.0,0.69,48.3
2021-10-19,67,69.0,0.69,46.23
2021-10-20,69,69.0,0.69,47.61
2021-10-21,83,69.0,0.69,57.269999999999996
2021-10-22,60,69.0,0.69,41.4
2021-10-23,42,69.0,0.69,28.979999999999997
2021-10-24,61,69.0,0.69,42.089999999999996
2021-10-25,71,69.0,0.69,48.989999999999995
2021-10-26,86,69.0,0.69,59.339999999999996
2021-10-27,100,69.0,0.69,69.0
2021-10-28,77,69.0,0.69,53.129999999999995
2021-10-29,72,69.0,0.69,49.67999999999999
2021-10-30,69,69.0,0.69,47.61
2021-10-31,56,69.0,0.69,38.64
2021-11-01,74,85.0,0.85,62.9
2021-11-02,72,85.0,0.85,61.199999999999996
2021-11-03,86,85.0,0.85,73.1
2021-11-04,67,85.0,0.85,56.949999999999996
2021-11-05,69,85.0,0.85,58.65
2021-11-06,46,85.0,0.85,39.1
2021-11-07,40,85.0,0.85,34.0
2021-11-08,67,85.0,0.85,56.949999999999996
2021-11-09,64,85.0,0.85,54.4
2021-11-10,81,85.0,0.85,68.85
2021-11-11,81,85.0,0.85,68.85
2021-11-12,70,85.0,0.85,59.5
2021-11-13,41,85.0,0.85,34.85
2021-11-14,52,85.0,0.85,44.199999999999996
2021-11-15,70,85.0,0.85,59.5
2021-11-16,65,85.0,0.85,55.25
2021-11-17,84,85.0,0.85,71.39999999999999
2021-11-18,86,85.0,0.85,73.1
2021-11-19,72,85.0,0.85,61.199999999999996
2021-11-20,79,85.0,0.85,67.14999999999999
2021-11-21,65,85.0,0.85,55.25
2021-11-22,81,85.0,0.85,68.85
2021-11-23,87,85.0,0.85,73.95
2021-11-24,82,85.0,0.85,69.7
2021-11-25,65,85.0,0.85,55.25
2021-11-26,71,85.0,0.85,60.35
2021-11-27,62,85.0,0.85,52.699999999999996
2021-11-28,60,85.0,0.85,51.0
2021-11-29,79,85.0,0.85,67.14999999999999
2021-11-30,100,85.0,0.85,85.0
2021-12-01,100,94.0,0.94,94.0
2021-12-02,81,94.0,0.94,76.14
2021-12-03,62,94.0,0.94,58.279999999999994
2021-12-04,48,94.0,0.94,45.12
2021-12-05,46,94.0,0.94,43.239999999999995
2021-12-06,60,94.0,0.94,56.4
2021-12-07,67,94.0,0.94,62.98
2021-12-08,74,94.0,0.94,69.56
2021-12-09,61,94.0,0.94,57.339999999999996
2021-12-10,61,94.0,0.94,57.339999999999996
2021-12-11,48,94.0,0.94,45.12
2021-12-12,33,94.0,0.94,31.02
2021-12-13,52,94.0,0.94,48.879999999999995
2021-12-14,60,94.0,0.94,56.4
2021-12-15,66,94.0,0.94,62.04
2021-12-16,62,94.0,0.94,58.279999999999994
2021-12-17,64,94.0,0.94,60.16
2021-12-18,46,94.0,0.94,43.239999999999995
2021-12-19,50,94.0,0.94,47.0
2021-12-20,60,94.0,0.94,56.4
2021-12-21,66,94.0,0.94,62.04
2021-12-22,70,94.0,0.94,65.8
2021-12-23,67,94.0,0.94,62.98
2021-12-24,54,94.0,0.94,50.76
2021-12-25,50,94.0,0.94,47.0
2021-12-26,48,94.0,0.94,45.12
2021-12-27,56,94.0,0.94,52.64
2021-12-28,52,94.0,0.94,48.879999999999995
2021-12-29,70,94.0,0.94,65.8
2021-12-30,63,94.0,0.94,59.22
2021-12-31,51,94.0,0.94,47.94
2022-01-01,46,100.0,1.0,46.0
2022-01-02,48,100.0,1.0,48.0
2022-01-03,60,100.0,1.0,60.0
2022-01-04,95,100.0,1.0,95.0
2022-01-05,100,100.0,1.0,100.0
2022-01-06,74,100.0,1.0,74.0
2022-01-07,65,100.0,1.0,65.0
2022-01-08,51,100.0,1.0,51.0
2022-01-09,43,100.0,1.0,43.0
2022-01-10,64,100.0,1.0,64.0
2022-01-11,63,100.0,1.0,63.0
2022-01-12,69,100.0,1.0,69.0
2022-01-13,87,100.0,1.0,87.0
2022-01-14,62,100.0,1.0,62.0
2022-01-15,46,100.0,1.0,46.0
2022-01-16,58,100.0,1.0,58.0
2022-01-17,55,100.0,1.0,55.0
2022-01-18,55,100.0,1.0,55.0
2022-01-19,65,100.0,1.0,65.0
2022-01-20,63,100.0,1.0,63.0
2022-01-21,60,100.0,1.0,60.0
2022-01-22,51,100.0,1.0,51.0
2022-01-23,43,100.0,1.0,43.0
2022-01-24,77,100.0,1.0,77.0
2022-01-25,63,100.0,1.0,63.0
2022-01-26,60,100.0,1.0,60.0
2022-01-27,58,100.0,1.0,58.0
2022-01-28,52,100.0,1.0,52.0
2022-01-29,34,100.0,1.0,34.0
2022-01-30,31,100.0,1.0,31.0
2022-01-31,50,100.0,1.0,50.0
2022-02-01,74,85.0,0.85,62.9
2022-02-02,71,85.0,0.85,60.35
2022-02-03,77,85.0,0.85,65.45
2022-02-04,76,85.0,0.85,64.6
2022-02-05,48,85.0,0.85,40.8
2022-02-06,45,85.0,0.85,38.25
2022-02-07,75,85.0,0.85,63.75
2022-02-08,78,85.0,0.85,66.3
2022-02-09,75,85.0,0.85,63.75
2022-02-10,100,85.0,0.85,85.0
2022-02-11,67,85.0,0.85,56.949999999999996
2022-02-12,51,85.0,0.85,43.35
2022-02-13,36,85.0,0.85,30.599999999999998
2022-02-14,69,85.0,0.85,58.65
2022-02-15,76,85.0,0.85,64.6
2022-02-16,71,85.0,0.85,60.35
2022-02-17,69,85.0,0.85,58.65
2022-02-18,65,85.0,0.85,55.25
2022-02-19,44,85.0,0.85,37.4
2022-02-20,46,85.0,0.85,39.1
2022-02-21,61,85.0,0.85,51.85
2022-02-22,69,85.0,0.85,58.65
2022-02-23,81,85.0,0.85,68.85
2022-02-24,72,85.0,0.85,61.199999999999996
2022-02-25,65,85.0,0.85,55.25
2022-02-26,45,85.0,0.85,38.25
2022-02-27,41,85.0,0.85,34.85
2022-02-28,73,85.0,0.85,62.05
2022-03-01,100,84.0,0.84,84.0
2022-03-02,99,84.0,0.84,83.16
2022-03-03,85,84.0,0.84,71.39999999999999
2022-03-04,73,84.0,0.84,61.32
2022-03-05,56,84.0,0.84,47.04
2022-03-06,50,84.0,0.84,42.0
2022-03-07,76,84.0,0.84,63.839999999999996
2022-03-08,81,84.0,0.84,68.03999999999999
2022-03-09,85,84.0,0.84,71.39999999999999
2022-03-10,83,84.0,0.84,69.72
2022-03-11,71,84.0,0.84,59.64
2022-03-12,51,84.0,0.84,42.839999999999996
2022-03-13,47,84.0,0.84,39.48
2022-03-14,70,84.0,0.84,58.8
2022-03-15,80,84.0,0.84,67.2
2022-03-16,80,84.0,0.84,67.2
2022-03-17,78,84.0,0.84,65.52
2022-03-18,69,84.0,0.84,57.96
2022-03-19,54,84.0,0.84,45.36
2022-03-20,52,84.0,0.84,43.68
2022-03-21,76,84.0,0.84,63.839999999999996
2022-03-22,72,84.0,0.84,60.48
2022-03-23,86,84.0,0.84,72.24
2022-03-24,85,84.0,0.84,71.39999999999999
2022-03-25,73,84.0,0.84,61.32
2022-03-26,54,84.0,0.84,45.36
2022-03-27,50,84.0,0.84,42.0
2022-03-28,78,84.0,0.84,65.52
2022-03-29,85,84.0,0.84,71.39999999999999
2022-03-30,74,84.0,0.84,62.16
2022-03-31,78,84.0,0.84,65.52
2022-04-01,90,78.0,0.78,70.2
2022-04-02,51,78.0,0.78,39.78
2022-04-03,46,78.0,0.78,35.88
2022-04-04,87,78.0,0.78,67.86
2022-04-05,76,78.0,0.78,59.28
2022-04-06,100,78.0,0.78,78.0
2022-04-07,90,78.0,0.78,70.2
2022-04-08,82,78.0,0.78,63.96
2022-04-09,48,78.0,0.78,37.44
2022-04-10,53,78.0,0.78,41.34
2022-04-11,75,78.0,0.78,58.5
2022-04-12,71,78.0,0.78,55.38
2022-04-13,86,78.0,0.78,67.08
2022-04-14,79,78.0,0.78,61.620000000000005
2022-04-15,66,78.0,0.78,51.480000000000004
2022-04-16,49,78.0,0.78,38.22
2022-04-17,45,78.0,0.78,35.1
2022-04-18,71,78.0,0.78,55.38
2022-04-19,87,78.0,0.78,67.86
2022-04-20,90,78.0,0.78,70.2
2022-04-21,81,78.0,0.78,63.18
2022-04-22,77,78.0,0.78,60.06
2022-04-23,49,78.0,0.78,38.22
2022-04-24,49,78.0,0.78,38.22
2022-04-25,87,78.0,0.78,67.86
2022-04-26,86,78.0,0.78,67.08
2022-04-27,91,78.0,0.78,70.98
2022-04-28,85,78.0,0.78,66.3
2022-04-29,72,78.0,0.78,56.160000000000004
2022-04-30,46,78.0,0.78,35.88
2022-05-01,44,75.0,0.75,33.0
2022-05-02,77,75.0,0.75,57.75
2022-05-03,82,75.0,0.75,61.5
2022-05-04,92,75.0,0.75,69.0
2022-05-05,83,75.0,0.75,62.25
2022-05-06,80,75.0,0.75,60.0
2022-05-07,60,75.0,0.75,45.0
2022-05-08,49,75.0,0.75,36.75
2022-05-09,87,75.0,0.75,65.25
2022-05-10,72,75.0,0.75,54.0
2022-05-11,73,75.0,0.75,54.75
2022-05-12,69,75.0,0.75,51.75
2022-05-13,67,75.0,0.75,50.25
2022-05-14,34,75.0,0.75,25.5
2022-05-15,33,75.0,0.75,24.75
2022-05-16,69,75.0,0.75,51.75
2022-05-17,70,75.0,0.75,52.5
2022-05-18,73,75.0,0.75,54.75
2022-05-19,69,75.0,0.75,51.75
2022-05-20,57,75.0,0.75,42.75
2022-05-21,36,75.0,0.75,27.0
2022-05-22,29,75.0,0.75,21.75
2022-05-23,72,75.0,0.75,54.0
2022-05-24,72,75.0,0.75,54.0
2022-05-25,78,75.0,0.75,58.5
2022-05-26,66,75.0,0.75,49.5
2022-05-27,55,75.0,0.75,41.25
2022-05-28,39,75.0,0.75,29.25
2022-05-29,27,75.0,0.75,20.25
2022-05-30,34,75.0,0.75,25.5
2022-05-31,100,75.0,0.75,75.0
2022-06-01,100,74.0,0.74,74.0
2022-06-02,73,74.0,0.74,54.019999999999996
2022-06-03,70,74.0,0.74,51.8
2022-06-04,33,74.0,0.74,24.419999999999998
2022-06-05,30,74.0,0.74,22.2
2022-06-06,65,74.0,0.74,48.1
2022-06-07,64,74.0,0.74,47.36
2022-06-08,65,74.0,0.74,48.1
2022-06-09,68,74.0,0.74,50.32
2022-06-10,59,74.0,0.74,43.66
2022-06-11,36,74.0,0.74,26.64
2022-06-12,33,74.0,0.74,24.419999999999998
2022-06-13,64,74.0,0.74,47.36
2022-06-14,67,74.0,0.74,49.58
2022-06-15,64,74.0,0.74,47.36
2022-06-16,67,74.0,0.74,49.58
2022-06-17,53,74.0,0.74,39.22
2022-06-18,32,74.0,0.74,23.68
2022-06-19,31,74.0,0.74,22.94
2022-06-20,55,74.0,0.74,40.7
2022-06-21,67,74.0,0.74,49.58
2022-06-22,65,74.0,0.74,48.1
2022-06-23,65,74.0,0.74,48.1
2022-06-24,62,74.0,0.74,45.88
2022-06-25,33,74.0,0.74,24.419999999999998
2022-06-26,29,74.0,0.74,21.46
2022-06-27,65,74.0,0.74,48.1
2022-06-28,61,74.0,0.74,45.14
2022-06-29,67,74.0,0.74,49.58
2022-06-30,63,74.0,0.74,46.62
2022-07-01,66,64.0,0.64,42.24
2022-07-02,45,64.0,0.64,28.8
2022-07-03,49,64.0,0.64,31.36
2022-07-04,35,64.0,0.64,22.400000000000002
2022-07-05,83,64.0,0.64,53.120000000000005
2022-07-06,100,64.0,0.64,64.0
2022-07-07,87,64.0,0.64,55.68
2022-07-08,85,64.0,0.64,54.4
2022-07-09,56,64.0,0.64,35.84
2022-07-10,37,64.0,0.64,23.68
2022-07-11,83,64.0,0.64,53.120000000000005
2022-07-12,98,64.0,0.64,62.72
2022-07-13,88,64.0,0.64,56.32
2022-07-14,97,64.0,0.64,62.08
2022-07-15,87,64.0,0.64,55.68
2022-07-16,53,64.0,0.64,33.92
2022-07-17,35,64.0,0.64,22.400000000000002
2022-07-18,95,64.0,0.64,60.800000000000004
2022-07-19,92,64.0,0.64,58.88
2022-07-20,94,64.0,0.64,60.160000000000004
2022-07-21,100,64.0,0.64,64.0
2022-07-22,71,64.0,0.64,45.44
2022-07-23,53,64.0,0.64,33.92
2022-07-24,48,64.0,0.64,30.72
2022-07-25,93,64.0,0.64,59.52
2022-07-26,94,64.0,0.64,60.160000000000004
2022-07-27,94,64.0,0.64,60.160000000000004
2022-07-28,85,64.0,0.64,54.4
2022-07-29,78,64.0,0.64,49.92
2022-07-30,57,64.0,0.64,36.480000000000004
2022-07-31,36,64.0,0.64,23.04
2022-08-01,65,77.0,0.77,50.050000000000004
2022-08-02,66,77.0,0.77,50.82
2022-08-03,70,77.0,0.77,53.9
2022-08-04,68,77.0,0.77,52.36
2022-08-05,60,77.0,0.77,46.2
2022-08-06,39,77.0,0.77,30.03
2022-08-07,26,77.0,0.77,20.02
2022-08-08,66,77.0,0.77,50.82
2022-08-09,64,77.0,0.77,49.28
2022-08-10,71,77.0,0.77,54.67
2022-08-11,64,77.0,0.77,49.28
2022-08-12,63,77.0,0.77,48.51
2022-08-13,43,77.0,0.77,33.11
2022-08-14,36,77.0,0.77,27.72
2022-08-15,64,77.0,0.77,49.28
2022-08-16,68,77.0,0.77,52.36
2022-08-17,63,77.0,0.77,48.51
2022-08-18,63,77.0,0.77,48.51
2022-08-19,57,77.0,0.77,43.89
2022-08-20,49,77.0,0.77,37.730000000000004
2022-08-21,24,77.0,0.77,18.48
2022-08-22,71,77.0,0.77,54.67
2022-08-23,75,77.0,0.77,57.75
2022-08-24,100,77.0,0.77,77.0
2022-08-25,83,77.0,0.77,63.910000000000004
2022-08-26,67,77.0,0.77,51.59
2022-08-27,48,77.0,0.77,36.96
2022-08-28,28,77.0,0.77,21.560000000000002
2022-08-29,67,77.0,0.77,51.59
2022-08-30,67,77.0,0.77,51.59
2022-08-31,64,77.0,0.77,49.28
2022-09-01,89,67.0,0.67,59.63
2022-09-02,75,67.0,0.67,50.25
2022-09-03,52,67.0,0.67,34.84
2022-09-04,39,67.0,0.67,26.130000000000003
2022-09-05,48,67.0,0.67,32.160000000000004
2022-09-06,87,67.0,0.67,58.290000000000006
2022-09-07,100,67.0,0.67,67.0
2022-09-08,82,67.0,0.67,54.940000000000005
2022-09-09,77,67.0,0.67,51.59
2022-09-10,59,67.0,0.67,39.53
2022-09-11,44,67.0,0.67,29.48
2022-09-12,90,67.0,0.67,60.300000000000004
2022-09-13,98,67.0,0.67,65.66000000000001
2022-09-14,97,67.0,0.67,64.99000000000001
2022-09-15,85,67.0,0.67,56.95
2022-09-16,91,67.0,0.67,60.970000000000006
2022-09-17,61,67.0,0.67,40.870000000000005
2022-09-18,42,67.0,0.67,28.14
2022-09-19,90,67.0,0.67,60.300000000000004
2022-09-20,87,67.0,0.67,58.290000000000006
2022-09-21,95,67.0,0.67,63.650000000000006
2022-09-22,98,67.0,0.67,65.66000000000001
2022-09-23,83,67.0,0.67,55.61000000000001
2022-09-24,60,67.0,0.67,40.2
2022-09-25,43,67.0,0.67,28.810000000000002
2022-09-26,91,67.0,0.67,60.970000000000006
2022-09-27,87,67.0,0.67,58.290000000000006
2022-09-28,94,67.0,0.67,62.980000000000004
2022-09-29,84,67.0,0.67,56.28
2022-09-30,71,67.0,0.67,47.57
2022-10-01,58,64.0,0.64,37.12
2022-10-02,41,64.0,0.64,26.240000000000002
2022-10-03,84,64.0,0.64,53.76
2022-10-04,84,64.0,0.64,53.76
2022-10-05,80,64.0,0.64,51.2
2022-10-06,78,64.0,0.64,49.92
2022-10-07,76,64.0,0.64,48.64
2022-10-08,53,64.0,0.64,33.92
2022-10-09,30,64.0,0.64,19.2
2022-10-10,83,64.0,0.64,53.120000000000005
2022-10-11,87,64.0,0.64,55.68
2022-10-12,80,64.0,0.64,51.2
2022-10-13,82,64.0,0.64,52.480000000000004
2022-10-14,74,64.0,0.64,47.36
2022-10-15,55,64.0,0.64,35.2
2022-10-16,37,64.0,0.64,23.68
2022-10-17,79,64.0,0.64,50.56
2022-10-18,98,64.0,0.64,62.72
2022-10-19,100,64.0,0.64,64.0
2022-10-20,85,64.0,0.64,54.4
2022-10-21,70,64.0,0.64,44.800000000000004
2022-10-22,57,64.0,0.64,36.480000000000004
2022-10-23,34,64.0,0.64,21.76
2022-10-24,84,64.0,0.64,53.76
2022-10-25,86,64.0,0.64,55.04
2022-10-26,84,64.0,0.64,53.76
2022-10-27,82,64.0,0.64,52.480000000000004
2022-10-28,68,64.0,0.64,43.52
2022-10-29,51,64.0,0.64,32.64
2022-10-30,34,64.0,0.64,21.76
2022-10-31,85,64.0,0.64,54.4
2022-11-01,61,78.0,0.78,47.58
2022-11-02,60,78.0,0.78,46.800000000000004
2022-11-03,64,78.0,0.78,49.92
2022-11-04,57,78.0,0.78,44.46
2022-11-05,43,78.0,0.78,33.54
2022-11-06,30,78.0,0.78,23.400000000000002
2022-11-07,61,78.0,0.78,47.58
2022-11-08,56,78.0,0.78,43.68
2022-11-09,60,78.0,0.78,46.800000000000004
2022-11-10,62,78.0,0.78,48.36
2022-11-11,57,78.0,0.78,44.46
2022-11-12,40,78.0,0.78,31.200000000000003
2022-11-13,27,78.0,0.78,21.060000000000002
2022-11-14,57,78.0,0.78,44.46
2022-11-15,64,78.0,0.78,49.92
2022-11-16,66,78.0,0.78,51.480000000000004
2022-11-17,60,78.0,0.78,46.800000000000004
2022-11-18,66,78.0,0.78,51.480000000000004
2022-11-19,62,78.0,0.78,48.36
2022-11-20,56,78.0,0.78,43.68
2022-11-21,100,78.0,0.78,78.0
2022-11-22,77,78.0,0.78,60.06
2022-11-23,76,78.0,0.78,59.28
2022-11-24,65,78.0,0.78,50.7
2022-11-25,61,78.0,0.78,47.58
2022-11-26,67,78.0,0.78,52.260000000000005
2022-11-27,64,78.0,0.78,49.92
2022-11-28,74,78.0,0.78,57.72
2022-11-29,79,78.0,0.78,61.620000000000005
2022-11-30,98,78.0,0.78,76.44
2022-12-01,100,81.0,0.81,81.0
2022-12-02,76,81.0,0.81,61.56
2022-12-03,68,81.0,0.81,55.080000000000005
2022-12-04,51,81.0,0.81,41.31
2022-12-05,83,81.0,0.81,67.23
2022-12-06,91,81.0,0.81,73.71000000000001
2022-12-07,76,81.0,0.81,61.56
2022-12-08,77,81.0,0.81,62.370000000000005
2022-12-09,76,81.0,0.81,61.56
2022-12-10,70,81.0,0.81,56.7
2022-12-11,54,81.0,0.81,43.74
2022-12-12,76,81.0,0.81,61.56
2022-12-13,67,81.0,0.81,54.27
2022-12-14,64,81.0,0.81,51.84
2022-12-15,66,81.0,0.81,53.46
2022-12-16,57,81.0,0.81,46.17
2022-12-17,45,81.0,0.81,36.45
2022-12-18,37,81.0,0.81,29.970000000000002
2022-12-19,64,81.0,0.81,51.84
2022-12-20,60,81.0,0.81,48.6
2022-12-21,67,81.0,0.81,54.27
2022-12-22,56,81.0,0.81,45.36
2022-12-23,48,81.0,0.81,38.88
2022-12-24,48,81.0,0.81,38.88
2022-12-25,33,81.0,0.81,26.73
2022-12-26,42,81.0,0.81,34.02
2022-12-27,63,81.0,0.81,51.03
2022-12-28,63,81.0,0.81,51.03
2022-12-29,57,81.0,0.81,46.17
2022-12-30,53,81.0,0.81,42.93
2022-12-31,50,81.0,0.81,40.5
2023-01-01,40,81.0,0.81,32.400000000000006
2023-01-02,59,81.0,0.81,47.790000000000006
2023-01-03,77,81.0,0.81,62.370000000000005
2023-01-04,100,81.0,0.81,81.0
2023-01-05,89,81.0,0.81,72.09
2023-01-06,75,81.0,0.81,60.75000000000001
2023-01-07,46,81.0,0.81,37.260000000000005
2023-01-08,32,81.0,0.81,25.92
2023-01-09,70,81.0,0.81,56.7
2023-01-10,71,81.0,0.81,57.510000000000005
2023-01-11,83,81.0,0.81,67.23
2023-01-12,62,81.0,0.81,50.220000000000006
2023-01-13,61,81.0,0.81,49.410000000000004
2023-01-14,50,81.0,0.81,40.5
2023-01-15,32,81.0,0.81,25.92
2023-01-16,52,81.0,0.81,42.120000000000005
2023-01-17,71,81.0,0.81,57.510000000000005
2023-01-18,81,81.0,0.81,65.61
2023-01-19,75,81.0,0.81,60.75000000000001
2023-01-20,64,81.0,0.81,51.84
2023-01-21,48,81.0,0.81,38.88
2023-01-22,33,81.0,0.81,26.73
2023-01-23,83,81.0,0.81,67.23
2023-01-24,86,81.0,0.81,69.66000000000001
2023-01-25,77,81.0,0.81,62.370000000000005
2023-01-26,84,81.0,0.81,68.04
2023-01-27,74,81.0,0.81,59.940000000000005
2023-01-28,47,81.0,0.81,38.07
2023-01-29,38,81.0,0.81,30.78
2023-01-30,70,81.0,0.81,56.7
2023-01-31,73,81.0,0.81,59.13
2023-02-01,95,69.0,0.69,65.55
2023-02-02,100,69.0,0.69,69.0
2023-02-03,88,69.0,0.69,60.72
2023-02-04,61,69.0,0.69,42.089999999999996
2023-02-05,39,69.0,0.69,26.909999999999997
2023-02-06,82,69.0,0.69,56.58
2023-02-07,87,69.0,0.69,60.029999999999994
2023-02-08,92,69.0,0.69,63.48
2023-02-09,86,69.0,0.69,59.339999999999996
2023-02-10,91,69.0,0.69,62.78999999999999
2023-02-11,59,69.0,0.69,40.709999999999994
2023-02-12,35,69.0,0.69,24.15
2023-02-13,81,69.0,0.69,55.88999999999999
2023-02-14,84,69.0,0.69,57.959999999999994
2023-02-15,91,69.0,0.69,62.78999999999999
2023-02-16,89,69.0,0.69,61.41
2023-02-17,80,69.0,0.69,55.199999999999996
2023-02-18,54,69.0,0.69,37.26
2023-02-19,36,69.0,0.69,24.839999999999996
2023-02-20,67,69.0,0.69,46.23
2023-02-21,88,69.0,0.69,60.72
2023-02-22,92,69.0,0.69,63.48
2023-02-23,82,69.0,0.69,56.58
2023-02-24,73,69.0,0.69,50.37
2023-02-25,56,69.0,0.69,38.64
2023-02-26,39,69.0,0.69,26.909999999999997
2023-02-27,84,69.0,0.69,57.959999999999994
2023-02-28,97,69.0,0.69,66.92999999999999
2023-03-01,83,74.0,0.74,61.42
2023-03-02,100,74.0,0.74,74.0
2023-03-03,55,74.0,0.74,40.7
2023-03-04,34,74.0,0.74,25.16
2023-03-05,31,74.0,0.74,22.94
2023-03-06,54,74.0,0.74,39.96
2023-03-07,58,74.0,0.74,42.92
2023-03-08,49,74.0,0.74,36.26
2023-03-09,57,74.0,0.74,42.18
2023-03-10,50,74.0,0.74,37.0
2023-03-11,32,74.0,0.74,23.68
2023-03-12,21,74.0,0.74,15.54
2023-03-13,49,74.0,0.74,36.26
2023-03-14,51,74.0,0.74,37.74
2023-03-15,52,74.0,0.74,38.48
2023-03-16,50,74.0,0.74,37.0
2023-03-17,40,74.0,0.74,29.6
2023-03-18,35,74.0,0.74,25.9
2023-03-19,22,74.0,0.74,16.28
2023-03-20,51,74.0,0.74,37.74
2023-03-21,46,74.0,0.74,34.04
2023-03-22,49,74.0,0.74,36.26
2023-03-23,47,74.0,0.74,34.78
2023-03-24,49,74.0,0.74,36.26
2023-03-25,32,74.0,0.74,23.68
2023-03-26,25,74.0,0.74,18.5
2023-03-27,48,74.0,0.74,35.519999999999996
2023-03-28,52,74.0,0.74,38.48
2023-03-29,53,74.0,0.74,39.22
2023-03-30,55,74.0,0.74,40.7
2023-03-31,49,74.0,0.74,36.26
2023-04-01,47,61.0,0.61,28.669999999999998
2023-04-02,41,61.0,0.61,25.009999999999998
2023-04-03,89,61.0,0.61,54.29
2023-04-04,87,61.0,0.61,53.07
2023-04-05,83,61.0,0.61,50.629999999999995
2023-04-06,89,61.0,0.61,54.29
2023-04-07,70,61.0,0.61,42.699999999999996
2023-04-08,53,61.0,0.61,32.33
2023-04-09,34,61.0,0.61,20.74
2023-04-10,78,61.0,0.61,47.58
2023-04-11,91,61.0,0.61,55.51
2023-04-12,99,61.0,0.61,60.39
2023-04-13,85,61.0,0.61,51.85
2023-04-14,80,61.0,0.61,48.8
2023-04-15,49,61.0,0.61,29.89
2023-04-16,41,61.0,0.61,25.009999999999998
2023-04-17,80,61.0,0.61,48.8
2023-04-18,84,61.0,0.61,51.24
2023-04-19,100,61.0,0.61,61.0
2023-04-20,89,61.0,0.61,54.29
2023-04-21,76,61.0,0.61,46.36
2023-04-22,51,61.0,0.61,31.11
