date,MRK_unscaled,MRK_monthly,scale,MRK
2019-12-11,67,41.0,0.41,27.47
2019-12-12,66,41.0,0.41,27.06
2019-12-13,47,41.0,0.41,19.27
2019-12-14,36,41.0,0.41,14.76
2019-12-15,9,41.0,0.41,3.69
2019-12-16,87,41.0,0.41,35.669999999999995
2019-12-17,67,41.0,0.41,27.47
2019-12-18,55,41.0,0.41,22.549999999999997
2019-12-19,79,41.0,0.41,32.39
2019-12-20,82,41.0,0.41,33.62
2019-12-21,42,41.0,0.41,17.22
2019-12-22,20,41.0,0.41,8.2
2019-12-23,100,41.0,0.41,41.0
2019-12-24,69,41.0,0.41,28.29
2019-12-25,35,41.0,0.41,14.35
2019-12-26,62,41.0,0.41,25.419999999999998
2019-12-27,60,41.0,0.41,24.599999999999998
2019-12-28,33,41.0,0.41,13.53
2019-12-29,16,41.0,0.41,6.56
2019-12-30,66,41.0,0.41,27.06
2019-12-31,67,41.0,0.41,27.47
2020-01-01,28,43.0,0.43,12.04
2020-01-02,83,43.0,0.43,35.69
2020-01-03,91,43.0,0.43,39.13
2020-01-04,15,43.0,0.43,6.45
2020-01-05,11,43.0,0.43,4.7299999999999995
2020-01-06,55,43.0,0.43,23.65
2020-01-07,89,43.0,0.43,38.269999999999996
2020-01-08,100,43.0,0.43,43.0
2020-01-09,93,43.0,0.43,39.99
2020-01-10,48,43.0,0.43,20.64
2020-01-11,44,43.0,0.43,18.919999999999998
2020-01-12,17,43.0,0.43,7.31
2020-01-13,60,43.0,0.43,25.8
2020-01-14,65,43.0,0.43,27.95
2020-01-15,88,43.0,0.43,37.839999999999996
2020-01-16,72,43.0,0.43,30.96
2020-01-17,76,43.0,0.43,32.68
2020-01-18,42,43.0,0.43,18.06
2020-01-19,11,43.0,0.43,4.7299999999999995
2020-01-20,24,43.0,0.43,10.32
2020-01-21,63,43.0,0.43,27.09
2020-01-22,54,43.0,0.43,23.22
2020-01-23,40,43.0,0.43,17.2
2020-01-24,63,43.0,0.43,27.09
2020-01-25,51,43.0,0.43,21.93
2020-01-26,12,43.0,0.43,5.16
2020-01-27,65,43.0,0.43,27.95
2020-01-28,61,43.0,0.43,26.23
2020-01-29,56,43.0,0.43,24.08
2020-01-30,66,43.0,0.43,28.38
2020-01-31,63,43.0,0.43,27.09
2020-02-01,25,50.0,0.5,12.5
2020-02-02,9,50.0,0.5,4.5
2020-02-03,35,50.0,0.5,17.5
2020-02-04,54,50.0,0.5,27.0
2020-02-05,100,50.0,0.5,50.0
2020-02-06,65,50.0,0.5,32.5
2020-02-07,52,50.0,0.5,26.0
2020-02-08,18,50.0,0.5,9.0
2020-02-09,23,50.0,0.5,11.5
2020-02-10,27,50.0,0.5,13.5
2020-02-11,44,50.0,0.5,22.0
2020-02-12,57,50.0,0.5,28.5
2020-02-13,56,50.0,0.5,28.0
2020-02-14,47,50.0,0.5,23.5
2020-02-15,27,50.0,0.5,13.5
2020-02-16,13,50.0,0.5,6.5
2020-02-17,27,50.0,0.5,13.5
2020-02-18,50,50.0,0.5,25.0
2020-02-19,51,50.0,0.5,25.5
2020-02-20,51,50.0,0.5,25.5
2020-02-21,34,50.0,0.5,17.0
2020-02-22,20,50.0,0.5,10.0
2020-02-23,9,50.0,0.5,4.5
2020-02-24,63,50.0,0.5,31.5
2020-02-25,56,50.0,0.5,28.0
2020-02-26,61,50.0,0.5,30.5
2020-02-27,62,50.0,0.5,31.0
2020-02-28,72,50.0,0.5,36.0
2020-02-29,27,50.0,0.5,13.5
2020-03-01,21,54.0,0.54,11.34
2020-03-02,88,54.0,0.54,47.52
2020-03-03,78,54.0,0.54,42.120000000000005
2020-03-04,81,54.0,0.54,43.74
2020-03-05,90,54.0,0.54,48.6
2020-03-06,87,54.0,0.54,46.980000000000004
2020-03-07,53,54.0,0.54,28.62
2020-03-08,16,54.0,0.54,8.64
2020-03-09,79,54.0,0.54,42.660000000000004
2020-03-10,92,54.0,0.54,49.68000000000001
2020-03-11,95,54.0,0.54,51.300000000000004
2020-03-12,77,54.0,0.54,41.580000000000005
2020-03-13,92,54.0,0.54,49.68000000000001
2020-03-14,32,54.0,0.54,17.28
2020-03-15,33,54.0,0.54,17.82
2020-03-16,95,54.0,0.54,51.300000000000004
2020-03-17,100,54.0,0.54,54.0
2020-03-18,75,54.0,0.54,40.5
2020-03-19,87,54.0,0.54,46.980000000000004
2020-03-20,86,54.0,0.54,46.440000000000005
2020-03-21,17,54.0,0.54,9.18
2020-03-22,25,54.0,0.54,13.5
2020-03-23,97,54.0,0.54,52.38
2020-03-24,82,54.0,0.54,44.28
2020-03-25,96,54.0,0.54,51.84
2020-03-26,87,54.0,0.54,46.980000000000004
2020-03-27,73,54.0,0.54,39.42
2020-03-28,46,54.0,0.54,24.840000000000003
2020-03-29,45,54.0,0.54,24.3
2020-03-30,74,54.0,0.54,39.96
2020-03-31,93,54.0,0.54,50.220000000000006
2020-04-01,52,51.0,0.51,26.52
2020-04-02,81,51.0,0.51,41.31
2020-04-03,53,51.0,0.51,27.03
2020-04-04,16,51.0,0.51,8.16
2020-04-05,23,51.0,0.51,11.73
2020-04-06,73,51.0,0.51,37.230000000000004
2020-04-07,77,51.0,0.51,39.27
2020-04-08,62,51.0,0.51,31.62
2020-04-09,56,51.0,0.51,28.560000000000002
2020-04-10,48,51.0,0.51,24.48
2020-04-11,18,51.0,0.51,9.18
2020-04-12,21,51.0,0.51,10.71
2020-04-13,47,51.0,0.51,23.97
2020-04-14,66,51.0,0.51,33.660000000000004
2020-04-15,55,51.0,0.51,28.05
2020-04-16,62,51.0,0.51,31.62
2020-04-17,50,51.0,0.51,25.5
2020-04-18,33,51.0,0.51,16.830000000000002
2020-04-19,17,51.0,0.51,8.67
2020-04-20,56,51.0,0.51,28.560000000000002
2020-04-21,55,51.0,0.51,28.05
2020-04-22,72,51.0,0.51,36.72
2020-04-23,65,51.0,0.51,33.15
2020-04-24,46,51.0,0.51,23.46
2020-04-25,47,51.0,0.51,23.97
2020-04-26,21,51.0,0.51,10.71
2020-04-27,89,51.0,0.51,45.39
2020-04-28,100,51.0,0.51,51.0
2020-04-29,83,51.0,0.51,42.33
2020-04-30,60,51.0,0.51,30.6
2020-05-01,43,51.0,0.51,21.93
2020-05-02,15,51.0,0.51,7.65
2020-05-03,24,51.0,0.51,12.24
2020-05-04,43,51.0,0.51,21.93
2020-05-05,48,51.0,0.51,24.48
2020-05-06,48,51.0,0.51,24.48
2020-05-07,46,51.0,0.51,23.46
2020-05-08,45,51.0,0.51,22.95
2020-05-09,20,51.0,0.51,10.2
2020-05-10,4,51.0,0.51,2.04
2020-05-11,45,51.0,0.51,22.95
2020-05-12,36,51.0,0.51,18.36
2020-05-13,42,51.0,0.51,21.42
2020-05-14,48,51.0,0.51,24.48
2020-05-15,42,51.0,0.51,21.42
2020-05-16,12,51.0,0.51,6.12
2020-05-17,15,51.0,0.51,7.65
2020-05-18,47,51.0,0.51,23.97
2020-05-19,39,51.0,0.51,19.89
2020-05-20,42,51.0,0.51,21.42
2020-05-21,40,51.0,0.51,20.4
2020-05-22,46,51.0,0.51,23.46
2020-05-23,15,51.0,0.51,7.65
2020-05-24,11,51.0,0.51,5.61
2020-05-25,13,51.0,0.51,6.63
2020-05-26,100,51.0,0.51,51.0
2020-05-27,58,51.0,0.51,29.580000000000002
2020-05-28,57,51.0,0.51,29.07
2020-05-29,50,51.0,0.51,25.5
2020-05-30,16,51.0,0.51,8.16
2020-05-31,12,51.0,0.51,6.12
2020-06-01,63,55.0,0.55,34.650000000000006
2020-06-02,71,55.0,0.55,39.050000000000004
2020-06-03,79,55.0,0.55,43.45
2020-06-04,64,55.0,0.55,35.2
2020-06-05,75,55.0,0.55,41.25
2020-06-06,21,55.0,0.55,11.55
2020-06-07,22,55.0,0.55,12.100000000000001
2020-06-08,69,55.0,0.55,37.95
2020-06-09,85,55.0,0.55,46.75000000000001
2020-06-10,74,55.0,0.55,40.7
2020-06-11,74,55.0,0.55,40.7
2020-06-12,70,55.0,0.55,38.5
2020-06-13,5,55.0,0.55,2.75
2020-06-14,15,55.0,0.55,8.25
2020-06-15,77,55.0,0.55,42.35
2020-06-16,100,55.0,0.55,55.00000000000001
2020-06-17,99,55.0,0.55,54.45
2020-06-18,68,55.0,0.55,37.400000000000006
2020-06-19,51,55.0,0.55,28.05
2020-06-20,36,55.0,0.55,19.8
2020-06-21,19,55.0,0.55,10.450000000000001
2020-06-22,70,55.0,0.55,38.5
2020-06-23,46,55.0,0.55,25.3
2020-06-24,58,55.0,0.55,31.900000000000002
2020-06-25,54,55.0,0.55,29.700000000000003
2020-06-26,76,55.0,0.55,41.800000000000004
2020-06-27,27,55.0,0.55,14.850000000000001
2020-06-28,22,55.0,0.55,12.100000000000001
2020-06-29,57,55.0,0.55,31.35
2020-06-30,53,55.0,0.55,29.150000000000002
2020-07-01,69,51.0,0.51,35.19
2020-07-02,44,51.0,0.51,22.44
2020-07-03,34,51.0,0.51,17.34
2020-07-04,17,51.0,0.51,8.67
2020-07-05,36,51.0,0.51,18.36
2020-07-06,52,51.0,0.51,26.52
2020-07-07,54,51.0,0.51,27.54
2020-07-08,43,51.0,0.51,21.93
2020-07-09,60,51.0,0.51,30.6
2020-07-10,53,51.0,0.51,27.03
2020-07-11,12,51.0,0.51,6.12
2020-07-12,18,51.0,0.51,9.18
2020-07-13,68,51.0,0.51,34.68
2020-07-14,65,51.0,0.51,33.15
2020-07-15,51,51.0,0.51,26.01
2020-07-16,70,51.0,0.51,35.7
2020-07-17,61,51.0,0.51,31.11
2020-07-18,34,51.0,0.51,17.34
2020-07-19,44,51.0,0.51,22.44
2020-07-20,39,51.0,0.51,19.89
2020-07-21,62,51.0,0.51,31.62
2020-07-22,71,51.0,0.51,36.21
2020-07-23,67,51.0,0.51,34.17
2020-07-24,46,51.0,0.51,23.46
2020-07-25,53,51.0,0.51,27.03
2020-07-26,26,51.0,0.51,13.26
2020-07-27,49,51.0,0.51,24.990000000000002
2020-07-28,66,51.0,0.51,33.660000000000004
2020-07-29,75,51.0,0.51,38.25
2020-07-30,76,51.0,0.51,38.76
2020-07-31,100,51.0,0.51,51.0
2020-08-01,31,47.0,0.47,14.569999999999999
2020-08-02,20,47.0,0.47,9.399999999999999
2020-08-03,100,47.0,0.47,47.0
2020-08-04,69,47.0,0.47,32.43
2020-08-05,71,47.0,0.47,33.37
2020-08-06,88,47.0,0.47,41.36
2020-08-07,63,47.0,0.47,29.61
2020-08-08,19,47.0,0.47,8.93
2020-08-09,49,47.0,0.47,23.029999999999998
2020-08-10,58,47.0,0.47,27.259999999999998
2020-08-11,74,47.0,0.47,34.78
2020-08-12,63,47.0,0.47,29.61
2020-08-13,77,47.0,0.47,36.19
2020-08-14,62,47.0,0.47,29.139999999999997
2020-08-15,28,47.0,0.47,13.16
2020-08-16,18,47.0,0.47,8.459999999999999
2020-08-17,63,47.0,0.47,29.61
2020-08-18,59,47.0,0.47,27.729999999999997
2020-08-19,83,47.0,0.47,39.01
2020-08-20,51,47.0,0.47,23.97
2020-08-21,49,47.0,0.47,23.029999999999998
2020-08-22,35,47.0,0.47,16.45
2020-08-23,28,47.0,0.47,13.16
2020-08-24,57,47.0,0.47,26.79
2020-08-25,69,47.0,0.47,32.43
2020-08-26,57,47.0,0.47,26.79
2020-08-27,94,47.0,0.47,44.18
2020-08-28,29,47.0,0.47,13.629999999999999
2020-08-29,17,47.0,0.47,7.989999999999999
2020-08-30,39,47.0,0.47,18.33
2020-08-31,67,47.0,0.47,31.49
2020-09-01,96,40.0,0.4,38.400000000000006
2020-09-02,53,40.0,0.4,21.200000000000003
2020-09-03,100,40.0,0.4,40.0
2020-09-04,65,40.0,0.4,26.0
2020-09-05,25,40.0,0.4,10.0
2020-09-06,37,40.0,0.4,14.8
2020-09-07,48,40.0,0.4,19.200000000000003
2020-09-08,66,40.0,0.4,26.400000000000002
2020-09-09,77,40.0,0.4,30.8
2020-09-10,56,40.0,0.4,22.400000000000002
2020-09-11,35,40.0,0.4,14.0
2020-09-12,28,40.0,0.4,11.200000000000001
2020-09-13,33,40.0,0.4,13.200000000000001
2020-09-14,66,40.0,0.4,26.400000000000002
2020-09-15,82,40.0,0.4,32.800000000000004
2020-09-16,81,40.0,0.4,32.4
2020-09-17,75,40.0,0.4,30.0
2020-09-18,53,40.0,0.4,21.200000000000003
2020-09-19,13,40.0,0.4,5.2
2020-09-20,34,40.0,0.4,13.600000000000001
2020-09-21,74,40.0,0.4,29.6
2020-09-22,50,40.0,0.4,20.0
2020-09-23,66,40.0,0.4,26.400000000000002
2020-09-24,59,40.0,0.4,23.6
2020-09-25,53,40.0,0.4,21.200000000000003
2020-09-26,39,40.0,0.4,15.600000000000001
2020-09-27,17,40.0,0.4,6.800000000000001
2020-09-28,73,40.0,0.4,29.200000000000003
2020-09-29,61,40.0,0.4,24.400000000000002
2020-09-30,73,40.0,0.4,29.200000000000003
2020-10-01,60,40.0,0.4,24.0
2020-10-02,28,40.0,0.4,11.200000000000001
2020-10-03,24,40.0,0.4,9.600000000000001
2020-10-04,26,40.0,0.4,10.4
2020-10-05,43,40.0,0.4,17.2
2020-10-06,45,40.0,0.4,18.0
2020-10-07,59,40.0,0.4,23.6
2020-10-08,68,40.0,0.4,27.200000000000003
2020-10-09,36,40.0,0.4,14.4
2020-10-10,20,40.0,0.4,8.0
2020-10-11,46,40.0,0.4,18.400000000000002
2020-10-12,60,40.0,0.4,24.0
2020-10-13,52,40.0,0.4,20.8
2020-10-14,45,40.0,0.4,18.0
2020-10-15,54,40.0,0.4,21.6
2020-10-16,51,40.0,0.4,20.400000000000002
2020-10-17,23,40.0,0.4,9.200000000000001
2020-10-18,11,40.0,0.4,4.4
2020-10-19,54,40.0,0.4,21.6
2020-10-20,74,40.0,0.4,29.6
2020-10-21,44,40.0,0.4,17.6
2020-10-22,44,40.0,0.4,17.6
2020-10-23,55,40.0,0.4,22.0
2020-10-24,33,40.0,0.4,13.200000000000001
2020-10-25,17,40.0,0.4,6.800000000000001
2020-10-26,47,40.0,0.4,18.8
2020-10-27,100,40.0,0.4,40.0
2020-10-28,55,40.0,0.4,22.0
2020-10-29,62,40.0,0.4,24.8
2020-10-30,40,40.0,0.4,16.0
2020-10-31,32,40.0,0.4,12.8
2020-11-01,28,45.0,0.45,12.6
2020-11-02,43,45.0,0.45,19.35
2020-11-03,43,45.0,0.45,19.35
2020-11-04,21,45.0,0.45,9.450000000000001
2020-11-05,68,45.0,0.45,30.6
2020-11-06,42,45.0,0.45,18.900000000000002
2020-11-07,15,45.0,0.45,6.75
2020-11-08,21,45.0,0.45,9.450000000000001
2020-11-09,100,45.0,0.45,45.0
2020-11-10,69,45.0,0.45,31.05
2020-11-11,60,45.0,0.45,27.0
2020-11-12,53,45.0,0.45,23.85
2020-11-13,64,45.0,0.45,28.8
2020-11-14,26,45.0,0.45,11.700000000000001
2020-11-15,27,45.0,0.45,12.15
2020-11-16,63,45.0,0.45,28.35
2020-11-17,91,45.0,0.45,40.95
2020-11-18,75,45.0,0.45,33.75
2020-11-19,59,45.0,0.45,26.55
2020-11-20,65,45.0,0.45,29.25
2020-11-21,25,45.0,0.45,11.25
2020-11-22,24,45.0,0.45,10.8
2020-11-23,83,45.0,0.45,37.35
2020-11-24,66,45.0,0.45,29.7
2020-11-25,57,45.0,0.45,25.650000000000002
2020-11-26,22,45.0,0.45,9.9
2020-11-27,39,45.0,0.45,17.55
2020-11-28,42,45.0,0.45,18.900000000000002
2020-11-29,21,45.0,0.45,9.450000000000001
2020-11-30,48,45.0,0.45,21.6
2020-12-01,67,49.0,0.49,32.83
2020-12-02,64,49.0,0.49,31.36
2020-12-03,88,49.0,0.49,43.12
2020-12-04,67,49.0,0.49,32.83
2020-12-05,37,49.0,0.49,18.13
2020-12-06,22,49.0,0.49,10.78
2020-12-07,64,49.0,0.49,31.36
2020-12-08,64,49.0,0.49,31.36
2020-12-09,58,49.0,0.49,28.419999999999998
2020-12-10,70,49.0,0.49,34.3
2020-12-11,68,49.0,0.49,33.32
2020-12-12,39,49.0,0.49,19.11
2020-12-13,41,49.0,0.49,20.09
2020-12-14,75,49.0,0.49,36.75
2020-12-15,67,49.0,0.49,32.83
2020-12-16,68,49.0,0.49,33.32
2020-12-17,65,49.0,0.49,31.849999999999998
2020-12-18,61,49.0,0.49,29.89
2020-12-19,53,49.0,0.49,25.97
2020-12-20,39,49.0,0.49,19.11
2020-12-21,82,49.0,0.49,40.18
2020-12-22,100,49.0,0.49,49.0
2020-12-23,65,49.0,0.49,31.849999999999998
2020-12-24,42,49.0,0.49,20.58
2020-12-25,37,49.0,0.49,18.13
2020-12-26,39,49.0,0.49,19.11
2020-12-27,23,49.0,0.49,11.27
2020-12-28,93,49.0,0.49,45.57
2020-12-29,86,49.0,0.49,42.14
2020-12-30,70,49.0,0.49,34.3
2020-12-31,79,49.0,0.49,38.71
2021-01-01,27,51.0,0.51,13.77
2021-01-02,26,51.0,0.51,13.26
2021-01-03,13,51.0,0.51,6.63
2021-01-04,46,51.0,0.51,23.46
2021-01-05,42,51.0,0.51,21.42
2021-01-06,72,51.0,0.51,36.72
2021-01-07,57,51.0,0.51,29.07
2021-01-08,61,51.0,0.51,31.11
2021-01-09,21,51.0,0.51,10.71
2021-01-10,29,51.0,0.51,14.790000000000001
2021-01-11,66,51.0,0.51,33.660000000000004
2021-01-12,62,51.0,0.51,31.62
2021-01-13,60,51.0,0.51,30.6
2021-01-14,44,51.0,0.51,22.44
2021-01-15,42,51.0,0.51,21.42
2021-01-16,16,51.0,0.51,8.16
2021-01-17,19,51.0,0.51,9.69
2021-01-18,22,51.0,0.51,11.22
2021-01-19,49,51.0,0.51,24.990000000000002
2021-01-20,72,51.0,0.51,36.72
2021-01-21,56,51.0,0.51,28.560000000000002
2021-01-22,48,51.0,0.51,24.48
2021-01-23,32,51.0,0.51,16.32
2021-01-24,18,51.0,0.51,9.18
2021-01-25,100,51.0,0.51,51.0
2021-01-26,58,51.0,0.51,29.580000000000002
2021-01-27,58,51.0,0.51,29.580000000000002
2021-01-28,99,51.0,0.51,50.49
2021-01-29,61,51.0,0.51,31.11
2021-01-30,24,51.0,0.51,12.24
2021-01-31,23,51.0,0.51,11.73
2021-02-01,37,61.0,0.61,22.57
2021-02-02,70,61.0,0.61,42.699999999999996
2021-02-03,62,61.0,0.61,37.82
2021-02-04,100,61.0,0.61,61.0
2021-02-05,62,61.0,0.61,37.82
2021-02-06,26,61.0,0.61,15.86
2021-02-07,22,61.0,0.61,13.42
2021-02-08,59,61.0,0.61,35.99
2021-02-09,69,61.0,0.61,42.089999999999996
2021-02-10,64,61.0,0.61,39.04
2021-02-11,76,61.0,0.61,46.36
2021-02-12,50,61.0,0.61,30.5
2021-02-13,25,61.0,0.61,15.25
2021-02-14,12,61.0,0.61,7.32
2021-02-15,29,61.0,0.61,17.69
2021-02-16,57,61.0,0.61,34.769999999999996
2021-02-17,57,61.0,0.61,34.769999999999996
2021-02-18,46,61.0,0.61,28.06
2021-02-19,59,61.0,0.61,35.99
2021-02-20,20,61.0,0.61,12.2
2021-02-21,16,61.0,0.61,9.76
2021-02-22,41,61.0,0.61,25.009999999999998
2021-02-23,43,61.0,0.61,26.23
2021-02-24,53,61.0,0.61,32.33
2021-02-25,63,61.0,0.61,38.43
2021-02-26,48,61.0,0.61,29.28
2021-02-27,34,61.0,0.61,20.74
2021-02-28,17,61.0,0.61,10.37
2021-03-01,42,67.0,0.67,28.14
2021-03-02,100,67.0,0.67,67.0
2021-03-03,59,67.0,0.67,39.53
2021-03-04,62,67.0,0.67,41.54
2021-03-05,45,67.0,0.67,30.150000000000002
2021-03-06,27,67.0,0.67,18.09
2021-03-07,33,67.0,0.67,22.110000000000003
2021-03-08,77,67.0,0.67,51.59
2021-03-09,60,67.0,0.67,40.2
2021-03-10,66,67.0,0.67,44.220000000000006
2021-03-11,50,67.0,0.67,33.5
2021-03-12,60,67.0,0.67,40.2
2021-03-13,21,67.0,0.67,14.07
2021-03-14,7,67.0,0.67,4.69
2021-03-15,49,67.0,0.67,32.830000000000005
2021-03-16,55,67.0,0.67,36.85
2021-03-17,40,67.0,0.67,26.8
2021-03-18,45,67.0,0.67,30.150000000000002
2021-03-19,46,67.0,0.67,30.82
2021-03-20,16,67.0,0.67,10.72
2021-03-21,21,67.0,0.67,14.07
2021-03-22,43,67.0,0.67,28.810000000000002
2021-03-23,37,67.0,0.67,24.790000000000003
2021-03-24,33,67.0,0.67,22.110000000000003
2021-03-25,32,67.0,0.67,21.44
2021-03-26,40,67.0,0.67,26.8
2021-03-27,13,67.0,0.67,8.71
2021-03-28,4,67.0,0.67,2.68
2021-03-29,54,67.0,0.67,36.18
2021-03-30,38,67.0,0.67,25.46
2021-03-31,38,67.0,0.67,25.46
2021-04-01,51,54.0,0.54,27.540000000000003
2021-04-02,21,54.0,0.54,11.34
2021-04-03,14,54.0,0.54,7.5600000000000005
2021-04-04,10,54.0,0.54,5.4
2021-04-05,62,54.0,0.54,33.480000000000004
2021-04-06,46,54.0,0.54,24.840000000000003
2021-04-07,45,54.0,0.54,24.3
2021-04-08,45,54.0,0.54,24.3
2021-04-09,50,54.0,0.54,27.0
2021-04-10,28,54.0,0.54,15.120000000000001
2021-04-11,16,54.0,0.54,8.64
2021-04-12,44,54.0,0.54,23.76
2021-04-13,54,54.0,0.54,29.160000000000004
2021-04-14,65,54.0,0.54,35.1
2021-04-15,65,54.0,0.54,35.1
2021-04-16,48,54.0,0.54,25.92
2021-04-17,28,54.0,0.54,15.120000000000001
2021-04-18,24,54.0,0.54,12.96
2021-04-19,39,54.0,0.54,21.060000000000002
2021-04-20,42,54.0,0.54,22.68
2021-04-21,57,54.0,0.54,30.78
2021-04-22,40,54.0,0.54,21.6
2021-04-23,56,54.0,0.54,30.240000000000002
2021-04-24,19,54.0,0.54,10.260000000000002
2021-04-25,32,54.0,0.54,17.28
2021-04-26,55,54.0,0.54,29.700000000000003
2021-04-27,42,54.0,0.54,22.68
2021-04-28,35,54.0,0.54,18.900000000000002
2021-04-29,100,54.0,0.54,54.0
2021-04-30,80,54.0,0.54,43.2
2021-05-01,30,50.0,0.5,15.0
2021-05-02,27,50.0,0.5,13.5
2021-05-03,100,50.0,0.5,50.0
2021-05-04,82,50.0,0.5,41.0
2021-05-05,73,50.0,0.5,36.5
2021-05-06,64,50.0,0.5,32.0
2021-05-07,72,50.0,0.5,36.0
2021-05-08,28,50.0,0.5,14.0
2021-05-09,42,50.0,0.5,21.0
2021-05-10,52,50.0,0.5,26.0
2021-05-11,67,50.0,0.5,33.5
2021-05-12,89,50.0,0.5,44.5
2021-05-13,79,50.0,0.5,39.5
2021-05-14,69,50.0,0.5,34.5
2021-05-15,50,50.0,0.5,25.0
2021-05-16,15,50.0,0.5,7.5
2021-05-17,64,50.0,0.5,32.0
2021-05-18,82,50.0,0.5,41.0
2021-05-19,96,50.0,0.5,48.0
2021-05-20,81,50.0,0.5,40.5
2021-05-21,61,50.0,0.5,30.5
2021-05-22,41,50.0,0.5,20.5
2021-05-23,23,50.0,0.5,11.5
2021-05-24,80,50.0,0.5,40.0
2021-05-25,69,50.0,0.5,34.5
2021-05-26,45,50.0,0.5,22.5
2021-05-27,83,50.0,0.5,41.5
2021-05-28,70,50.0,0.5,35.0
2021-05-29,42,50.0,0.5,21.0
2021-05-30,28,50.0,0.5,14.0
2021-05-31,13,50.0,0.5,6.5
2021-06-01,44,57.0,0.57,25.08
2021-06-02,67,57.0,0.57,38.19
2021-06-03,100,57.0,0.57,56.99999999999999
2021-06-04,64,57.0,0.57,36.48
2021-06-05,20,57.0,0.57,11.399999999999999
2021-06-06,5,57.0,0.57,2.8499999999999996
2021-06-07,60,57.0,0.57,34.199999999999996
2021-06-08,65,57.0,0.57,37.05
2021-06-09,87,57.0,0.57,49.589999999999996
2021-06-10,91,57.0,0.57,51.87
2021-06-11,48,57.0,0.57,27.36
2021-06-12,23,57.0,0.57,13.11
2021-06-13,30,57.0,0.57,17.099999999999998
2021-06-14,58,57.0,0.57,33.059999999999995
2021-06-15,62,57.0,0.57,35.339999999999996
2021-06-16,47,57.0,0.57,26.79
2021-06-17,75,57.0,0.57,42.74999999999999
2021-06-18,48,57.0,0.57,27.36
2021-06-19,14,57.0,0.57,7.9799999999999995
2021-06-20,17,57.0,0.57,9.69
2021-06-21,38,57.0,0.57,21.659999999999997
2021-06-22,46,57.0,0.57,26.22
2021-06-23,59,57.0,0.57,33.629999999999995
2021-06-24,63,57.0,0.57,35.91
2021-06-25,24,57.0,0.57,13.68
2021-06-26,19,57.0,0.57,10.829999999999998
2021-06-27,34,57.0,0.57,19.38
2021-06-28,50,57.0,0.57,28.499999999999996
2021-06-29,28,57.0,0.57,15.959999999999999
2021-06-30,47,57.0,0.57,26.79
2021-07-01,66,43.0,0.43,28.38
2021-07-02,43,43.0,0.43,18.49
2021-07-03,28,43.0,0.43,12.04
2021-07-04,33,43.0,0.43,14.19
2021-07-05,34,43.0,0.43,14.62
2021-07-06,89,43.0,0.43,38.269999999999996
2021-07-07,58,43.0,0.43,24.94
2021-07-08,68,43.0,0.43,29.24
2021-07-09,65,43.0,0.43,27.95
2021-07-10,13,43.0,0.43,5.59
2021-07-11,30,43.0,0.43,12.9
2021-07-12,59,43.0,0.43,25.37
2021-07-13,41,43.0,0.43,17.63
2021-07-14,53,43.0,0.43,22.79
2021-07-15,32,43.0,0.43,13.76
2021-07-16,50,43.0,0.43,21.5
2021-07-17,20,43.0,0.43,8.6
2021-07-18,12,43.0,0.43,5.16
2021-07-19,61,43.0,0.43,26.23
2021-07-20,60,43.0,0.43,25.8
2021-07-21,46,43.0,0.43,19.78
2021-07-22,49,43.0,0.43,21.07
2021-07-23,60,43.0,0.43,25.8
2021-07-24,20,43.0,0.43,8.6
2021-07-25,20,43.0,0.43,8.6
2021-07-26,57,43.0,0.43,24.509999999999998
2021-07-27,46,43.0,0.43,19.78
2021-07-28,71,43.0,0.43,30.53
2021-07-29,100,43.0,0.43,43.0
2021-07-30,61,43.0,0.43,26.23
2021-07-31,37,43.0,0.43,15.91
2021-08-01,42,48.0,0.48,20.16
2021-08-02,77,48.0,0.48,36.96
2021-08-03,100,48.0,0.48,48.0
2021-08-04,77,48.0,0.48,36.96
2021-08-05,61,48.0,0.48,29.279999999999998
2021-08-06,66,48.0,0.48,31.68
2021-08-07,33,48.0,0.48,15.84
2021-08-08,10,48.0,0.48,4.8
2021-08-09,67,48.0,0.48,32.16
2021-08-10,85,48.0,0.48,40.8
2021-08-11,73,48.0,0.48,35.04
2021-08-12,75,48.0,0.48,36.0
2021-08-13,56,48.0,0.48,26.88
2021-08-14,55,48.0,0.48,26.4
2021-08-15,22,48.0,0.48,10.559999999999999
2021-08-16,73,48.0,0.48,35.04
2021-08-17,63,48.0,0.48,30.24
2021-08-18,85,48.0,0.48,40.8
2021-08-19,78,48.0,0.48,37.44
2021-08-20,92,48.0,0.48,44.16
2021-08-21,43,48.0,0.48,20.64
2021-08-22,42,48.0,0.48,20.16
2021-08-23,61,48.0,0.48,29.279999999999998
2021-08-24,64,48.0,0.48,30.72
2021-08-25,83,48.0,0.48,39.839999999999996
2021-08-26,75,48.0,0.48,36.0
2021-08-27,58,48.0,0.48,27.84
2021-08-28,23,48.0,0.48,11.04
2021-08-29,45,48.0,0.48,21.599999999999998
2021-08-30,57,48.0,0.48,27.36
2021-08-31,92,48.0,0.48,44.16
2021-09-01,57,52.0,0.52,29.64
2021-09-02,54,52.0,0.52,28.080000000000002
2021-09-03,60,52.0,0.52,31.200000000000003
2021-09-04,21,52.0,0.52,10.92
2021-09-05,8,52.0,0.52,4.16
2021-09-06,8,52.0,0.52,4.16
2021-09-07,64,52.0,0.52,33.28
