date,UNH_unscaled,UNH_monthly,scale,UNH
2013-01-01,44,76.0,0.76,33.44
2013-01-02,48,76.0,0.76,36.480000000000004
2013-01-03,51,76.0,0.76,38.76
2013-01-04,50,76.0,0.76,38.0
2013-01-05,49,76.0,0.76,37.24
2013-01-06,40,76.0,0.76,30.4
2013-01-07,57,76.0,0.76,43.32
2013-01-08,56,76.0,0.76,42.56
2013-01-09,59,76.0,0.76,44.84
2013-01-10,51,76.0,0.76,38.76
2013-01-11,53,76.0,0.76,40.28
2013-01-12,74,76.0,0.76,56.24
2013-01-13,84,76.0,0.76,63.84
2013-01-14,52,76.0,0.76,39.52
2013-01-15,57,76.0,0.76,43.32
2013-01-16,59,76.0,0.76,44.84
2013-01-17,72,76.0,0.76,54.72
2013-01-18,60,76.0,0.76,45.6
2013-01-19,49,76.0,0.76,37.24
2013-01-20,55,76.0,0.76,41.8
2013-01-21,67,76.0,0.76,50.92
2013-01-22,97,76.0,0.76,73.72
2013-01-23,100,76.0,0.76,76.0
2013-01-24,94,76.0,0.76,71.44
2013-01-25,76,76.0,0.76,57.76
2013-01-26,63,76.0,0.76,47.88
2013-01-27,76,76.0,0.76,57.76
2013-01-28,78,76.0,0.76,59.28
2013-01-29,81,76.0,0.76,61.56
2013-01-30,85,76.0,0.76,64.6
2013-01-31,66,76.0,0.76,50.160000000000004
2013-02-01,78,84.0,0.84,65.52
2013-02-02,70,84.0,0.84,58.8
2013-02-03,67,84.0,0.84,56.28
2013-02-04,92,84.0,0.84,77.28
2013-02-05,88,84.0,0.84,73.92
2013-02-06,90,84.0,0.84,75.6
2013-02-07,90,84.0,0.84,75.6
2013-02-08,74,84.0,0.84,62.16
2013-02-09,50,84.0,0.84,42.0
2013-02-10,72,84.0,0.84,60.48
2013-02-11,92,84.0,0.84,77.28
2013-02-12,80,84.0,0.84,67.2
2013-02-13,88,84.0,0.84,73.92
2013-02-14,68,84.0,0.84,57.12
2013-02-15,68,84.0,0.84,57.12
2013-02-16,68,84.0,0.84,57.12
2013-02-17,75,84.0,0.84,63.0
2013-02-18,100,84.0,0.84,84.0
2013-02-19,80,84.0,0.84,67.2
2013-02-20,91,84.0,0.84,76.44
2013-02-21,93,84.0,0.84,78.11999999999999
2013-02-22,74,84.0,0.84,62.16
2013-02-23,76,84.0,0.84,63.839999999999996
2013-02-24,62,84.0,0.84,52.08
2013-02-25,86,84.0,0.84,72.24
2013-02-26,85,84.0,0.84,71.39999999999999
2013-02-27,80,84.0,0.84,67.2
2013-02-28,86,84.0,0.84,72.24
2013-03-01,52,81.0,0.81,42.120000000000005
2013-03-02,47,81.0,0.81,38.07
2013-03-03,47,81.0,0.81,38.07
2013-03-04,67,81.0,0.81,54.27
2013-03-05,56,81.0,0.81,45.36
2013-03-06,60,81.0,0.81,48.6
2013-03-07,47,81.0,0.81,38.07
2013-03-08,60,81.0,0.81,48.6
2013-03-09,65,81.0,0.81,52.650000000000006
2013-03-10,40,81.0,0.81,32.400000000000006
2013-03-11,38,81.0,0.81,30.78
2013-03-12,37,81.0,0.81,29.970000000000002
2013-03-13,37,81.0,0.81,29.970000000000002
2013-03-14,34,81.0,0.81,27.540000000000003
2013-03-15,38,81.0,0.81,30.78
2013-03-16,47,81.0,0.81,38.07
2013-03-17,68,81.0,0.81,55.080000000000005
2013-03-18,63,81.0,0.81,51.03
2013-03-19,54,81.0,0.81,43.74
2013-03-20,51,81.0,0.81,41.31
2013-03-21,60,81.0,0.81,48.6
2013-03-22,47,81.0,0.81,38.07
2013-03-23,56,81.0,0.81,45.36
2013-03-24,42,81.0,0.81,34.02
2013-03-25,64,81.0,0.81,51.84
2013-03-26,81,81.0,0.81,65.61
2013-03-27,81,81.0,0.81,65.61
2013-03-28,59,81.0,0.81,47.790000000000006
2013-03-29,56,81.0,0.81,45.36
2013-03-30,100,81.0,0.81,81.0
2013-03-31,86,81.0,0.81,69.66000000000001
2013-04-01,66,83.0,0.83,54.779999999999994
2013-04-02,69,83.0,0.83,57.269999999999996
2013-04-03,69,83.0,0.83,57.269999999999996
2013-04-04,65,83.0,0.83,53.949999999999996
2013-04-05,61,83.0,0.83,50.629999999999995
2013-04-06,50,83.0,0.83,41.5
2013-04-07,64,83.0,0.83,53.12
2013-04-08,62,83.0,0.83,51.46
2013-04-09,70,83.0,0.83,58.099999999999994
2013-04-10,70,83.0,0.83,58.099999999999994
2013-04-11,65,83.0,0.83,53.949999999999996
2013-04-12,60,83.0,0.83,49.8
2013-04-13,49,83.0,0.83,40.669999999999995
2013-04-14,58,83.0,0.83,48.14
2013-04-15,79,83.0,0.83,65.57
2013-04-16,65,83.0,0.83,53.949999999999996
2013-04-17,66,83.0,0.83,54.779999999999994
2013-04-18,69,83.0,0.83,57.269999999999996
2013-04-19,61,83.0,0.83,50.629999999999995
2013-04-20,50,83.0,0.83,41.5
2013-04-21,47,83.0,0.83,39.01
2013-04-22,80,83.0,0.83,66.39999999999999
2013-04-23,81,83.0,0.83,67.22999999999999
2013-04-24,82,83.0,0.83,68.06
2013-04-25,67,83.0,0.83,55.61
2013-04-26,54,83.0,0.83,44.82
2013-04-27,56,83.0,0.83,46.48
2013-04-28,59,83.0,0.83,48.97
2013-04-29,100,83.0,0.83,83.0
2013-04-30,75,83.0,0.83,62.25
2013-05-01,88,72.0,0.72,63.36
2013-05-02,100,72.0,0.72,72.0
2013-05-03,68,72.0,0.72,48.96
2013-05-04,55,72.0,0.72,39.6
2013-05-05,47,72.0,0.72,33.839999999999996
2013-05-06,84,72.0,0.72,60.48
2013-05-07,75,72.0,0.72,54.0
2013-05-08,75,72.0,0.72,54.0
2013-05-09,70,72.0,0.72,50.4
2013-05-10,61,72.0,0.72,43.92
2013-05-11,54,72.0,0.72,38.879999999999995
2013-05-12,56,72.0,0.72,40.32
2013-05-13,75,72.0,0.72,54.0
2013-05-14,72,72.0,0.72,51.839999999999996
2013-05-15,68,72.0,0.72,48.96
2013-05-16,59,72.0,0.72,42.48
2013-05-17,59,72.0,0.72,42.48
2013-05-18,61,72.0,0.72,43.92
2013-05-19,56,72.0,0.72,40.32
2013-05-20,69,72.0,0.72,49.68
2013-05-21,67,72.0,0.72,48.239999999999995
2013-05-22,50,72.0,0.72,36.0
2013-05-23,70,72.0,0.72,50.4
2013-05-24,62,72.0,0.72,44.64
2013-05-25,57,72.0,0.72,41.04
2013-05-26,37,72.0,0.72,26.64
2013-05-27,41,72.0,0.72,29.52
2013-05-28,46,72.0,0.72,33.12
2013-05-29,61,72.0,0.72,43.92
2013-05-30,44,72.0,0.72,31.68
2013-05-31,56,72.0,0.72,40.32
2013-06-01,56,39.0,0.39,21.84
2013-06-02,61,39.0,0.39,23.79
2013-06-03,77,39.0,0.39,30.03
2013-06-04,80,39.0,0.39,31.200000000000003
2013-06-05,83,39.0,0.39,32.370000000000005
2013-06-06,90,39.0,0.39,35.1
2013-06-07,67,39.0,0.39,26.130000000000003
2013-06-08,73,39.0,0.39,28.470000000000002
2013-06-09,61,39.0,0.39,23.79
2013-06-10,86,39.0,0.39,33.54
2013-06-11,99,39.0,0.39,38.61
2013-06-12,94,39.0,0.39,36.660000000000004
2013-06-13,78,39.0,0.39,30.42
2013-06-14,67,39.0,0.39,26.130000000000003
2013-06-15,48,39.0,0.39,18.72
2013-06-16,54,39.0,0.39,21.060000000000002
2013-06-17,100,39.0,0.39,39.0
2013-06-18,72,39.0,0.39,28.080000000000002
2013-06-19,92,39.0,0.39,35.88
2013-06-20,73,39.0,0.39,28.470000000000002
2013-06-21,78,39.0,0.39,30.42
2013-06-22,53,39.0,0.39,20.67
2013-06-23,59,39.0,0.39,23.01
2013-06-24,81,39.0,0.39,31.59
2013-06-25,82,39.0,0.39,31.98
2013-06-26,65,39.0,0.39,25.35
2013-06-27,88,39.0,0.39,34.32
2013-06-28,74,39.0,0.39,28.86
2013-06-29,59,39.0,0.39,23.01
2013-06-30,60,39.0,0.39,23.400000000000002
2013-07-01,60,42.0,0.42,25.2
2013-07-02,58,42.0,0.42,24.36
2013-07-03,65,42.0,0.42,27.3
2013-07-04,39,42.0,0.42,16.38
2013-07-05,38,42.0,0.42,15.959999999999999
2013-07-06,35,42.0,0.42,14.7
2013-07-07,58,42.0,0.42,24.36
2013-07-08,100,42.0,0.42,42.0
2013-07-09,79,42.0,0.42,33.18
2013-07-10,79,42.0,0.42,33.18
2013-07-11,72,42.0,0.42,30.24
2013-07-12,75,42.0,0.42,31.5
2013-07-13,47,42.0,0.42,19.74
2013-07-14,38,42.0,0.42,15.959999999999999
2013-07-15,83,42.0,0.42,34.86
2013-07-16,69,42.0,0.42,28.98
2013-07-17,72,42.0,0.42,30.24
2013-07-18,79,42.0,0.42,33.18
2013-07-19,87,42.0,0.42,36.54
2013-07-20,49,42.0,0.42,20.58
2013-07-21,47,42.0,0.42,19.74
2013-07-22,68,42.0,0.42,28.56
2013-07-23,85,42.0,0.42,35.699999999999996
2013-07-24,79,42.0,0.42,33.18
2013-07-25,89,42.0,0.42,37.379999999999995
2013-07-26,67,42.0,0.42,28.14
2013-07-27,54,42.0,0.42,22.68
2013-07-28,52,42.0,0.42,21.84
2013-07-29,56,42.0,0.42,23.52
2013-07-30,92,42.0,0.42,38.64
2013-07-31,81,42.0,0.42,34.019999999999996
2013-08-01,26,68.0,0.68,17.68
2013-08-02,36,68.0,0.68,24.48
2013-08-03,21,68.0,0.68,14.280000000000001
2013-08-04,27,68.0,0.68,18.360000000000003
2013-08-05,33,68.0,0.68,22.44
2013-08-06,36,68.0,0.68,24.48
2013-08-07,43,68.0,0.68,29.240000000000002
2013-08-08,31,68.0,0.68,21.080000000000002
2013-08-09,32,68.0,0.68,21.76
2013-08-10,21,68.0,0.68,14.280000000000001
2013-08-11,23,68.0,0.68,15.64
2013-08-12,34,68.0,0.68,23.12
2013-08-13,31,68.0,0.68,21.080000000000002
2013-08-14,34,68.0,0.68,23.12
2013-08-15,41,68.0,0.68,27.880000000000003
2013-08-16,47,68.0,0.68,31.96
2013-08-17,31,68.0,0.68,21.080000000000002
2013-08-18,28,68.0,0.68,19.040000000000003
2013-08-19,50,68.0,0.68,34.0
2013-08-20,40,68.0,0.68,27.200000000000003
2013-08-21,41,68.0,0.68,27.880000000000003
2013-08-22,55,68.0,0.68,37.400000000000006
2013-08-23,59,68.0,0.68,40.120000000000005
2013-08-24,52,68.0,0.68,35.36
2013-08-25,58,68.0,0.68,39.440000000000005
2013-08-26,100,68.0,0.68,68.0
2013-08-27,84,68.0,0.68,57.120000000000005
2013-08-28,71,68.0,0.68,48.28
2013-08-29,63,68.0,0.68,42.84
2013-08-30,50,68.0,0.68,34.0
2013-08-31,39,68.0,0.68,26.520000000000003
2013-09-01,90,95.0,0.95,85.5
2013-09-02,85,95.0,0.95,80.75
2013-09-03,100,95.0,0.95,95.0
2013-09-04,89,95.0,0.95,84.55
2013-09-05,93,95.0,0.95,88.35
2013-09-06,90,95.0,0.95,85.5
2013-09-07,79,95.0,0.95,75.05
2013-09-08,71,95.0,0.95,67.45
2013-09-09,77,95.0,0.95,73.14999999999999
2013-09-10,87,95.0,0.95,82.64999999999999
2013-09-11,83,95.0,0.95,78.85
2013-09-12,75,95.0,0.95,71.25
2013-09-13,71,95.0,0.95,67.45
2013-09-14,76,95.0,0.95,72.2
2013-09-15,65,95.0,0.95,61.75
2013-09-16,81,95.0,0.95,76.95
2013-09-17,79,95.0,0.95,75.05
2013-09-18,74,95.0,0.95,70.3
2013-09-19,75,95.0,0.95,71.25
2013-09-20,72,95.0,0.95,68.39999999999999
2013-09-21,61,95.0,0.95,57.949999999999996
2013-09-22,69,95.0,0.95,65.55
2013-09-23,77,95.0,0.95,73.14999999999999
2013-09-24,74,95.0,0.95,70.3
2013-09-25,65,95.0,0.95,61.75
2013-09-26,82,95.0,0.95,77.89999999999999
2013-09-27,69,95.0,0.95,65.55
2013-09-28,73,95.0,0.95,69.35
2013-09-29,89,95.0,0.95,84.55
2013-09-30,97,95.0,0.95,92.14999999999999
2013-10-01,83,91.0,0.91,75.53
2013-10-02,77,91.0,0.91,70.07000000000001
2013-10-03,81,91.0,0.91,73.71000000000001
2013-10-04,76,91.0,0.91,69.16
2013-10-05,62,91.0,0.91,56.42
2013-10-06,73,91.0,0.91,66.43
2013-10-07,71,91.0,0.91,64.61
2013-10-08,80,91.0,0.91,72.8
2013-10-09,77,91.0,0.91,70.07000000000001
2013-10-10,77,91.0,0.91,70.07000000000001
2013-10-11,77,91.0,0.91,70.07000000000001
2013-10-12,72,91.0,0.91,65.52
2013-10-13,66,91.0,0.91,60.06
2013-10-14,91,91.0,0.91,82.81
2013-10-15,83,91.0,0.91,75.53
2013-10-16,84,91.0,0.91,76.44
2013-10-17,83,91.0,0.91,75.53
2013-10-18,70,91.0,0.91,63.7
2013-10-19,82,91.0,0.91,74.62
2013-10-20,81,91.0,0.91,73.71000000000001
2013-10-21,77,91.0,0.91,70.07000000000001
2013-10-22,82,91.0,0.91,74.62
2013-10-23,77,91.0,0.91,70.07000000000001
2013-10-24,89,91.0,0.91,80.99000000000001
2013-10-25,64,91.0,0.91,58.24
2013-10-26,75,91.0,0.91,68.25
2013-10-27,68,91.0,0.91,61.88
2013-10-28,76,91.0,0.91,69.16
2013-10-29,78,91.0,0.91,70.98
2013-10-30,68,91.0,0.91,61.88
2013-10-31,100,91.0,0.91,91.0
2013-11-01,76,84.0,0.84,63.839999999999996
2013-11-02,85,84.0,0.84,71.39999999999999
2013-11-03,73,84.0,0.84,61.32
2013-11-04,94,84.0,0.84,78.96
2013-11-05,95,84.0,0.84,79.8
2013-11-06,78,84.0,0.84,65.52
2013-11-07,91,84.0,0.84,76.44
2013-11-08,77,84.0,0.84,64.67999999999999
2013-11-09,63,84.0,0.84,52.919999999999995
2013-11-10,74,84.0,0.84,62.16
2013-11-11,74,84.0,0.84,62.16
2013-11-12,96,84.0,0.84,80.64
2013-11-13,100,84.0,0.84,84.0
2013-11-14,93,84.0,0.84,78.11999999999999
2013-11-15,75,84.0,0.84,63.0
2013-11-16,89,84.0,0.84,74.75999999999999
2013-11-17,75,84.0,0.84,63.0
2013-11-18,100,84.0,0.84,84.0
2013-11-19,93,84.0,0.84,78.11999999999999
2013-11-20,94,84.0,0.84,78.96
2013-11-21,84,84.0,0.84,70.56
2013-11-22,68,84.0,0.84,57.12
2013-11-23,94,84.0,0.84,78.96
2013-11-24,98,84.0,0.84,82.32
2013-11-25,88,84.0,0.84,73.92
2013-11-26,74,84.0,0.84,62.16
2013-11-27,53,84.0,0.84,44.519999999999996
2013-11-28,21,84.0,0.84,17.64
2013-11-29,41,84.0,0.84,34.44
2013-11-30,82,84.0,0.84,68.88
2013-12-01,52,88.0,0.88,45.76
2013-12-02,61,88.0,0.88,53.68
2013-12-03,97,88.0,0.88,85.36
2013-12-04,72,88.0,0.88,63.36
2013-12-05,62,88.0,0.88,54.56
2013-12-06,60,88.0,0.88,52.8
2013-12-07,100,88.0,0.88,88.0
2013-12-08,92,88.0,0.88,80.96
2013-12-09,71,88.0,0.88,62.48
2013-12-10,54,88.0,0.88,47.52
2013-12-11,53,88.0,0.88,46.64
2013-12-12,52,88.0,0.88,45.76
2013-12-13,42,88.0,0.88,36.96
2013-12-14,59,88.0,0.88,51.92
2013-12-15,81,88.0,0.88,71.28
2013-12-16,51,88.0,0.88,44.88
2013-12-17,35,88.0,0.88,30.8
2013-12-18,43,88.0,0.88,37.84
2013-12-19,39,88.0,0.88,34.32
2013-12-20,59,88.0,0.88,51.92
2013-12-21,94,88.0,0.88,82.72
2013-12-22,31,88.0,0.88,27.28
2013-12-23,33,88.0,0.88,29.04
2013-12-24,20,88.0,0.88,17.6
2013-12-25,24,88.0,0.88,21.12
2013-12-26,29,88.0,0.88,25.52
2013-12-27,27,88.0,0.88,23.76
2013-12-28,24,88.0,0.88,21.12
2013-12-29,32,88.0,0.88,28.16
2013-12-30,34,88.0,0.88,29.92
2013-12-31,27,88.0,0.88,23.76
2014-01-01,28,78.0,0.78,21.84
2014-01-02,46,78.0,0.78,35.88
2014-01-03,49,78.0,0.78,38.22
2014-01-04,35,78.0,0.78,27.3
2014-01-05,33,78.0,0.78,25.740000000000002
2014-01-06,47,78.0,0.78,36.660000000000004
2014-01-07,55,78.0,0.78,42.9
2014-01-08,52,78.0,0.78,40.56
2014-01-09,55,78.0,0.78,42.9
2014-01-10,45,78.0,0.78,35.1
2014-01-11,48,78.0,0.78,37.44
2014-01-12,46,78.0,0.78,35.88
2014-01-13,55,78.0,0.78,42.9
2014-01-14,53,78.0,0.78,41.34
2014-01-15,56,78.0,0.78,43.68
2014-01-16,54,78.0,0.78,42.120000000000005
2014-01-17,60,78.0,0.78,46.800000000000004
2014-01-18,47,78.0,0.78,36.660000000000004
2014-01-19,52,78.0,0.78,40.56
2014-01-20,57,78.0,0.78,44.46
2014-01-21,100,78.0,0.78,78.0
2014-01-22,83,78.0,0.78,64.74000000000001
2014-01-23,87,78.0,0.78,67.86
2014-01-24,67,78.0,0.78,52.260000000000005
2014-01-25,60,78.0,0.78,46.800000000000004
2014-01-26,58,78.0,0.78,45.24
2014-01-27,73,78.0,0.78,56.940000000000005
2014-01-28,69,78.0,0.78,53.82
2014-01-29,66,78.0,0.78,51.480000000000004
2014-01-30,63,78.0,0.78,49.14
2014-01-31,49,78.0,0.78,38.22
2014-02-01,78,83.0,0.83,64.74
2014-02-02,78,83.0,0.83,64.74
2014-02-03,84,83.0,0.83,69.72
2014-02-04,93,83.0,0.83,77.19
2014-02-05,80,83.0,0.83,66.39999999999999
2014-02-06,85,83.0,0.83,70.55
2014-02-07,73,83.0,0.83,60.589999999999996
2014-02-08,61,83.0,0.83,50.629999999999995
2014-02-09,73,83.0,0.83,60.589999999999996
2014-02-10,91,83.0,0.83,75.53
2014-02-11,80,83.0,0.83,66.39999999999999
2014-02-12,81,83.0,0.83,67.22999999999999
2014-02-13,78,83.0,0.83,64.74
2014-02-14,81,83.0,0.83,67.22999999999999
2014-02-15,100,83.0,0.83,83.0
2014-02-16,75,83.0,0.83,62.25
2014-02-17,90,83.0,0.83,74.7
2014-02-18,85,83.0,0.83,70.55
2014-02-19,85,83.0,0.83,70.55
2014-02-20,71,83.0,0.83,58.93
2014-02-21,70,83.0,0.83,58.099999999999994
2014-02-22,66,83.0,0.83,54.779999999999994
2014-02-23,61,83.0,0.83,50.629999999999995
2014-02-24,97,83.0,0.83,80.50999999999999
2014-02-25,84,83.0,0.83,69.72
2014-02-26,94,83.0,0.83,78.02
2014-02-27,69,83.0,0.83,57.269999999999996
2014-02-28,74,83.0,0.83,61.419999999999995
2014-03-01,49,84.0,0.84,41.16
2014-03-02,51,84.0,0.84,42.839999999999996
2014-03-03,76,84.0,0.84,63.839999999999996
2014-03-04,82,84.0,0.84,68.88
2014-03-05,83,84.0,0.84,69.72
2014-03-06,66,84.0,0.84,55.44
2014-03-07,61,84.0,0.84,51.239999999999995
2014-03-08,45,84.0,0.84,37.8
2014-03-09,38,84.0,0.84,31.919999999999998
2014-03-10,52,84.0,0.84,43.68
2014-03-11,44,84.0,0.84,36.96
2014-03-12,41,84.0,0.84,34.44
2014-03-13,43,84.0,0.84,36.12
2014-03-14,37,84.0,0.84,31.08
2014-03-15,48,84.0,0.84,40.32
2014-03-16,69,84.0,0.84,57.96
2014-03-17,72,84.0,0.84,60.48
2014-03-18,69,84.0,0.84,57.96
2014-03-19,77,84.0,0.84,64.67999999999999
2014-03-20,62,84.0,0.84,52.08
2014-03-21,78,84.0,0.84,65.52
2014-03-22,100,84.0,0.84,84.0
2014-03-23,84,84.0,0.84,70.56
2014-03-24,75,84.0,0.84,63.0
2014-03-25,68,84.0,0.84,57.12
2014-03-26,67,84.0,0.84,56.28
2014-03-27,72,84.0,0.84,60.48
2014-03-28,61,84.0,0.84,51.239999999999995
2014-03-29,54,84.0,0.84,45.36
2014-03-30,63,84.0,0.84,52.919999999999995
2014-03-31,75,84.0,0.84,63.0
2014-04-01,90,83.0,0.83,74.7
2014-04-02,76,83.0,0.83,63.08
2014-04-03,81,83.0,0.83,67.22999999999999
2014-04-04,62,83.0,0.83,51.46
2014-04-05,60,83.0,0.83,49.8
2014-04-06,66,83.0,0.83,54.779999999999994
2014-04-07,88,83.0,0.83,73.03999999999999
2014-04-08,89,83.0,0.83,73.86999999999999
2014-04-09,77,83.0,0.83,63.91
2014-04-10,70,83.0,0.83,58.099999999999994
2014-04-11,61,83.0,0.83,50.629999999999995
2014-04-12,59,83.0,0.83,48.97
2014-04-13,53,83.0,0.83,43.989999999999995
2014-04-14,78,83.0,0.83,64.74
2014-04-15,88,83.0,0.83,73.03999999999999
2014-04-16,81,83.0,0.83,67.22999999999999
2014-04-17,95,83.0,0.83,78.85
2014-04-18,58,83.0,0.83,48.14
2014-04-19,38,83.0,0.83,31.54
2014-04-20,48,83.0,0.83,39.839999999999996
2014-04-21,94,83.0,0.83,78.02
2014-04-22,77,83.0,0.83,63.91
2014-04-23,92,83.0,0.83,76.36
2014-04-24,83,83.0,0.83,68.89
2014-04-25,63,83.0,0.83,52.29
2014-04-26,59,83.0,0.83,48.97
2014-04-27,69,83.0,0.83,57.269999999999996
2014-04-28,100,83.0,0.83,83.0
2014-04-29,95,83.0,0.83,78.85
2014-04-30,78,83.0,0.83,64.74
2014-05-01,100,59.0,0.59,59.0
2014-05-02,65,59.0,0.59,38.35
2014-05-03,42,59.0,0.59,24.779999999999998
2014-05-04,60,59.0,0.59,35.4
2014-05-05,63,59.0,0.59,37.169999999999995
2014-05-06,74,59.0,0.59,43.66
2014-05-07,59,59.0,0.59,34.809999999999995
2014-05-08,75,59.0,0.59,44.25
2014-05-09,77,59.0,0.59,45.43
2014-05-10,54,59.0,0.59,31.86
2014-05-11,49,59.0,0.59,28.91
2014-05-12,84,59.0,0.59,49.559999999999995
2014-05-13,68,59.0,0.59,40.12
2014-05-14,69,59.0,0.59,40.71
2014-05-15,72,59.0,0.59,42.48
2014-05-16,66,59.0,0.59,38.94
2014-05-17,66,59.0,0.59,38.94
2014-05-18,50,59.0,0.59,29.5
2014-05-19,70,59.0,0.59,41.3
2014-05-20,54,59.0,0.59,31.86
2014-05-21,52,59.0,0.59,30.68
2014-05-22,46,59.0,0.59,27.139999999999997
2014-05-23,47,59.0,0.59,27.729999999999997
2014-05-24,33,59.0,0.59,19.47
2014-05-25,32,59.0,0.59,18.88
2014-05-26,28,59.0,0.59,16.52
2014-05-27,45,59.0,0.59,26.549999999999997
2014-05-28,45,59.0,0.59,26.549999999999997
2014-05-29,43,59.0,0.59,25.369999999999997
2014-05-30,41,59.0,0.59,24.189999999999998
2014-05-31,29,59.0,0.59,17.11
2014-06-01,48,40.0,0.4,19.200000000000003
2014-06-02,90,40.0,0.4,36.0
2014-06-03,74,40.0,0.4,29.6
2014-06-04,79,40.0,0.4,31.6
2014-06-05,77,40.0,0.4,30.8
2014-06-06,74,40.0,0.4,29.6
2014-06-07,53,40.0,0.4,21.200000000000003
2014-06-08,38,40.0,0.4,15.200000000000001
2014-06-09,94,40.0,0.4,37.6
2014-06-10,90,40.0,0.4,36.0
2014-06-11,77,40.0,0.4,30.8
2014-06-12,83,40.0,0.4,33.2
2014-06-13,62,40.0,0.4,24.8
2014-06-14,27,40.0,0.4,10.8
2014-06-15,55,40.0,0.4,22.0
2014-06-16,92,40.0,0.4,36.800000000000004
2014-06-17,81,40.0,0.4,32.4
2014-06-18,77,40.0,0.4,30.8
2014-06-19,88,40.0,0.4,35.2
2014-06-20,54,40.0,0.4,21.6
2014-06-21,45,40.0,0.4,18.0
2014-06-22,45,40.0,0.4,18.0
2014-06-23,82,40.0,0.4,32.800000000000004
2014-06-24,81,40.0,0.4,32.4
2014-06-25,100,40.0,0.4,40.0
2014-06-26,66,40.0,0.4,26.400000000000002
2014-06-27,61,40.0,0.4,24.400000000000002
2014-06-28,38,40.0,0.4,15.200000000000001
2014-06-29,46,40.0,0.4,18.400000000000002
2014-06-30,81,40.0,0.4,32.4
2014-07-01,72,44.0,0.44,31.68
2014-07-02,66,44.0,0.44,29.04
2014-07-03,80,44.0,0.44,35.2
2014-07-04,41,44.0,0.44,18.04
2014-07-05,44,44.0,0.44,19.36
2014-07-06,37,44.0,0.44,16.28
2014-07-07,68,44.0,0.44,29.92
2014-07-08,86,44.0,0.44,37.84
2014-07-09,73,44.0,0.44,32.12
2014-07-10,63,44.0,0.44,27.72
2014-07-11,54,44.0,0.44,23.76
2014-07-12,54,44.0,0.44,23.76
2014-07-13,44,44.0,0.44,19.36
2014-07-14,92,44.0,0.44,40.48
2014-07-15,83,44.0,0.44,36.52
2014-07-16,81,44.0,0.44,35.64
2014-07-17,81,44.0,0.44,35.64
2014-07-18,57,44.0,0.44,25.080000000000002
2014-07-19,53,44.0,0.44,23.32
2014-07-20,67,44.0,0.44,29.48
2014-07-21,100,44.0,0.44,44.0
2014-07-22,93,44.0,0.44,40.92
2014-07-23,63,44.0,0.44,27.72
2014-07-24,63,44.0,0.44,27.72
2014-07-25,67,44.0,0.44,29.48
2014-07-26,52,44.0,0.44,22.88
2014-07-27,56,44.0,0.44,24.64
2014-07-28,74,44.0,0.44,32.56
2014-07-29,80,44.0,0.44,35.2
2014-07-30,69,44.0,0.44,30.36
2014-07-31,68,44.0,0.44,29.92
2014-08-01,41,57.0,0.57,23.369999999999997
2014-08-02,29,57.0,0.57,16.529999999999998
2014-08-03,37,57.0,0.57,21.09
2014-08-04,61,57.0,0.57,34.769999999999996
2014-08-05,51,57.0,0.57,29.069999999999997
2014-08-06,37,57.0,0.57,21.09
2014-08-07,45,57.0,0.57,25.65
2014-08-08,38,57.0,0.57,21.659999999999997
2014-08-09,27,57.0,0.57,15.389999999999999
2014-08-10,30,57.0,0.57,17.099999999999998
2014-08-11,39,57.0,0.57,22.229999999999997
2014-08-12,37,57.0,0.57,21.09
2014-08-13,36,57.0,0.57,20.52
2014-08-14,46,57.0,0.57,26.22
2014-08-15,32,57.0,0.57,18.24
2014-08-16,25,57.0,0.57,14.249999999999998
2014-08-17,33,57.0,0.57,18.81
2014-08-18,57,57.0,0.57,32.489999999999995
2014-08-19,49,57.0,0.57,27.929999999999996
2014-08-20,50,57.0,0.57,28.499999999999996
2014-08-21,37,57.0,0.57,21.09
2014-08-22,55,57.0,0.57,31.349999999999998
2014-08-23,32,57.0,0.57,18.24
2014-08-24,41,57.0,0.57,23.369999999999997
2014-08-25,56,57.0,0.57,31.919999999999998
2014-08-26,58,57.0,0.57,33.059999999999995
2014-08-27,63,57.0,0.57,35.91
2014-08-28,62,57.0,0.57,35.339999999999996
2014-08-29,56,57.0,0.57,31.919999999999998
2014-08-30,82,57.0,0.57,46.739999999999995
2014-08-31,100,57.0,0.57,56.99999999999999
2014-09-01,61,92.0,0.92,56.120000000000005
2014-09-02,100,92.0,0.92,92.0
2014-09-03,92,92.0,0.92,84.64
2014-09-04,78,92.0,0.92,71.76
2014-09-05,59,92.0,0.92,54.28
2014-09-06,65,92.0,0.92,59.800000000000004
2014-09-07,64,92.0,0.92,58.88
2014-09-08,65,92.0,0.92,59.800000000000004
2014-09-09,75,92.0,0.92,69.0
2014-09-10,70,92.0,0.92,64.4
2014-09-11,53,92.0,0.92,48.760000000000005
2014-09-12,50,92.0,0.92,46.0
2014-09-13,60,92.0,0.92,55.2
2014-09-14,61,92.0,0.92,56.120000000000005
2014-09-15,68,92.0,0.92,62.56
2014-09-16,64,92.0,0.92,58.88
2014-09-17,67,92.0,0.92,61.64
2014-09-18,65,92.0,0.92,59.800000000000004
2014-09-19,50,92.0,0.92,46.0
2014-09-20,52,92.0,0.92,47.84
2014-09-21,54,92.0,0.92,49.68
2014-09-22,63,92.0,0.92,57.96
2014-09-23,77,92.0,0.92,70.84
2014-09-24,62,92.0,0.92,57.04
