date,MSFT_unscaled,MSFT_monthly,scale,MSFT
2014-09-18,99,11.0,0.11,10.89
2014-09-19,100,11.0,0.11,11.0
2014-09-20,30,11.0,0.11,3.3
2014-09-21,11,11.0,0.11,1.21
2014-09-22,66,11.0,0.11,7.26
2014-09-23,71,11.0,0.11,7.81
2014-09-24,77,11.0,0.11,8.47
2014-09-25,78,11.0,0.11,8.58
2014-09-26,87,11.0,0.11,9.57
2014-09-27,38,11.0,0.11,4.18
2014-09-28,22,11.0,0.11,2.42
2014-09-29,64,11.0,0.11,7.04
2014-09-30,86,11.0,0.11,9.46
2014-10-01,35,12.0,0.12,4.2
2014-10-02,22,12.0,0.12,2.6399999999999997
2014-10-03,26,12.0,0.12,3.12
2014-10-04,14,12.0,0.12,1.68
2014-10-05,13,12.0,0.12,1.56
2014-10-06,23,12.0,0.12,2.76
2014-10-07,27,12.0,0.12,3.2399999999999998
2014-10-08,17,12.0,0.12,2.04
2014-10-09,39,12.0,0.12,4.68
2014-10-10,42,12.0,0.12,5.04
2014-10-11,19,12.0,0.12,2.28
2014-10-12,14,12.0,0.12,1.68
2014-10-13,35,12.0,0.12,4.2
2014-10-14,31,12.0,0.12,3.7199999999999998
2014-10-15,42,12.0,0.12,5.04
2014-10-16,31,12.0,0.12,3.7199999999999998
2014-10-17,34,12.0,0.12,4.08
2014-10-18,13,12.0,0.12,1.56
2014-10-19,8,12.0,0.12,0.96
2014-10-20,30,12.0,0.12,3.5999999999999996
2014-10-21,34,12.0,0.12,4.08
2014-10-22,37,12.0,0.12,4.4399999999999995
2014-10-23,79,12.0,0.12,9.48
2014-10-24,100,12.0,0.12,12.0
2014-10-25,19,12.0,0.12,2.28
2014-10-26,9,12.0,0.12,1.08
2014-10-27,36,12.0,0.12,4.32
2014-10-28,37,12.0,0.12,4.4399999999999995
2014-10-29,35,12.0,0.12,4.2
2014-10-30,41,12.0,0.12,4.92
2014-10-31,44,12.0,0.12,5.279999999999999
2014-11-01,40,11.0,0.11,4.4
2014-11-02,19,11.0,0.11,2.09
2014-11-03,71,11.0,0.11,7.81
2014-11-04,81,11.0,0.11,8.91
2014-11-05,78,11.0,0.11,8.58
2014-11-06,98,11.0,0.11,10.78
2014-11-07,97,11.0,0.11,10.67
2014-11-08,52,11.0,0.11,5.72
2014-11-09,0,11.0,0.11,0.0
2014-11-10,81,11.0,0.11,8.91
2014-11-11,60,11.0,0.11,6.6
2014-11-12,84,11.0,0.11,9.24
2014-11-13,90,11.0,0.11,9.9
2014-11-14,100,11.0,0.11,11.0
2014-11-15,48,11.0,0.11,5.28
2014-11-16,22,11.0,0.11,2.42
2014-11-17,66,11.0,0.11,7.26
2014-11-18,83,11.0,0.11,9.13
2014-11-19,69,11.0,0.11,7.59
2014-11-20,64,11.0,0.11,7.04
2014-11-21,95,11.0,0.11,10.45
2014-11-22,46,11.0,0.11,5.06
2014-11-23,23,11.0,0.11,2.53
2014-11-24,66,11.0,0.11,7.26
2014-11-25,70,11.0,0.11,7.7
2014-11-26,64,11.0,0.11,7.04
2014-11-27,27,11.0,0.11,2.97
2014-11-28,50,11.0,0.11,5.5
2014-11-29,25,11.0,0.11,2.75
2014-11-30,24,11.0,0.11,2.64
2014-12-01,71,10.0,0.1,7.1000000000000005
2014-12-02,83,10.0,0.1,8.3
2014-12-03,65,10.0,0.1,6.5
2014-12-04,82,10.0,0.1,8.200000000000001
2014-12-05,76,10.0,0.1,7.6000000000000005
2014-12-06,36,10.0,0.1,3.6
2014-12-07,24,10.0,0.1,2.4000000000000004
2014-12-08,76,10.0,0.1,7.6000000000000005
2014-12-09,67,10.0,0.1,6.7
2014-12-10,58,10.0,0.1,5.800000000000001
2014-12-11,59,10.0,0.1,5.9
2014-12-12,53,10.0,0.1,5.300000000000001
2014-12-13,24,10.0,0.1,2.4000000000000004
2014-12-14,25,10.0,0.1,2.5
2014-12-15,44,10.0,0.1,4.4
2014-12-16,54,10.0,0.1,5.4
2014-12-17,74,10.0,0.1,7.4
2014-12-18,65,10.0,0.1,6.5
2014-12-19,63,10.0,0.1,6.300000000000001
2014-12-20,31,10.0,0.1,3.1
2014-12-21,21,10.0,0.1,2.1
2014-12-22,54,10.0,0.1,5.4
2014-12-23,60,10.0,0.1,6.0
2014-12-24,52,10.0,0.1,5.2
2014-12-25,22,10.0,0.1,2.2
2014-12-26,100,10.0,0.1,10.0
2014-12-27,39,10.0,0.1,3.9000000000000004
2014-12-28,21,10.0,0.1,2.1
2014-12-29,43,10.0,0.1,4.3
2014-12-30,52,10.0,0.1,5.2
2014-12-31,51,10.0,0.1,5.1000000000000005
2015-01-01,4,12.0,0.12,0.48
2015-01-02,14,12.0,0.12,1.68
2015-01-03,7,12.0,0.12,0.84
2015-01-04,3,12.0,0.12,0.36
2015-01-05,15,12.0,0.12,1.7999999999999998
2015-01-06,20,12.0,0.12,2.4
2015-01-07,15,12.0,0.12,1.7999999999999998
2015-01-08,18,12.0,0.12,2.16
2015-01-09,14,12.0,0.12,1.68
2015-01-10,7,12.0,0.12,0.84
2015-01-11,6,12.0,0.12,0.72
2015-01-12,11,12.0,0.12,1.3199999999999998
2015-01-13,17,12.0,0.12,2.04
2015-01-14,14,12.0,0.12,1.68
2015-01-15,11,12.0,0.12,1.3199999999999998
2015-01-16,20,12.0,0.12,2.4
2015-01-17,5,12.0,0.12,0.6
2015-01-18,0,12.0,0.12,0.0
2015-01-19,8,12.0,0.12,0.96
2015-01-20,18,12.0,0.12,2.16
2015-01-21,28,12.0,0.12,3.36
2015-01-22,29,12.0,0.12,3.48
2015-01-23,31,12.0,0.12,3.7199999999999998
2015-01-24,8,12.0,0.12,0.96
2015-01-25,7,12.0,0.12,0.84
2015-01-26,49,12.0,0.12,5.88
2015-01-27,100,12.0,0.12,12.0
2015-01-28,62,12.0,0.12,7.4399999999999995
2015-01-29,35,12.0,0.12,4.2
2015-01-30,36,12.0,0.12,4.32
2015-01-31,15,12.0,0.12,1.7999999999999998
2015-02-01,32,12.0,0.12,3.84
2015-02-02,81,12.0,0.12,9.719999999999999
2015-02-03,100,12.0,0.12,12.0
2015-02-04,93,12.0,0.12,11.16
2015-02-05,95,12.0,0.12,11.4
2015-02-06,69,12.0,0.12,8.28
2015-02-07,37,12.0,0.12,4.4399999999999995
2015-02-08,20,12.0,0.12,2.4
2015-02-09,57,12.0,0.12,6.84
2015-02-10,82,12.0,0.12,9.84
2015-02-11,81,12.0,0.12,9.719999999999999
2015-02-12,88,12.0,0.12,10.559999999999999
2015-02-13,91,12.0,0.12,10.92
2015-02-14,34,12.0,0.12,4.08
2015-02-15,22,12.0,0.12,2.6399999999999997
2015-02-16,49,12.0,0.12,5.88
2015-02-17,85,12.0,0.12,10.2
2015-02-18,86,12.0,0.12,10.32
2015-02-19,82,12.0,0.12,9.84
2015-02-20,75,12.0,0.12,9.0
2015-02-21,39,12.0,0.12,4.68
2015-02-22,8,12.0,0.12,0.96
2015-02-23,75,12.0,0.12,9.0
2015-02-24,86,12.0,0.12,10.32
2015-02-25,89,12.0,0.12,10.68
2015-02-26,75,12.0,0.12,9.0
2015-02-27,60,12.0,0.12,7.199999999999999
2015-02-28,26,12.0,0.12,3.12
2015-03-01,47,11.0,0.11,5.17
2015-03-02,63,11.0,0.11,6.93
2015-03-03,96,11.0,0.11,10.56
2015-03-04,86,11.0,0.11,9.46
2015-03-05,71,11.0,0.11,7.81
2015-03-06,65,11.0,0.11,7.15
2015-03-07,31,11.0,0.11,3.41
2015-03-08,11,11.0,0.11,1.21
2015-03-09,72,11.0,0.11,7.92
2015-03-10,68,11.0,0.11,7.48
2015-03-11,85,11.0,0.11,9.35
2015-03-12,86,11.0,0.11,9.46
2015-03-13,85,11.0,0.11,9.35
2015-03-14,37,11.0,0.11,4.07
2015-03-15,26,11.0,0.11,2.86
2015-03-16,93,11.0,0.11,10.23
2015-03-17,85,11.0,0.11,9.35
2015-03-18,99,11.0,0.11,10.89
2015-03-19,100,11.0,0.11,11.0
2015-03-20,70,11.0,0.11,7.7
2015-03-21,21,11.0,0.11,2.31
2015-03-22,31,11.0,0.11,3.41
2015-03-23,93,11.0,0.11,10.23
2015-03-24,94,11.0,0.11,10.34
2015-03-25,82,11.0,0.11,9.02
2015-03-26,95,11.0,0.11,10.45
2015-03-27,81,11.0,0.11,8.91
2015-03-28,13,11.0,0.11,1.43
2015-03-29,23,11.0,0.11,2.53
2015-03-30,83,11.0,0.11,9.13
2015-03-31,97,11.0,0.11,10.67
2015-04-01,23,15.0,0.15,3.4499999999999997
2015-04-02,28,15.0,0.15,4.2
2015-04-03,19,15.0,0.15,2.85
2015-04-04,9,15.0,0.15,1.3499999999999999
2015-04-05,7,15.0,0.15,1.05
2015-04-06,20,15.0,0.15,3.0
2015-04-07,26,15.0,0.15,3.9
2015-04-08,21,15.0,0.15,3.15
2015-04-09,22,15.0,0.15,3.3
2015-04-10,23,15.0,0.15,3.4499999999999997
2015-04-11,10,15.0,0.15,1.5
2015-04-12,9,15.0,0.15,1.3499999999999999
2015-04-13,22,15.0,0.15,3.3
2015-04-14,22,15.0,0.15,3.3
2015-04-15,19,15.0,0.15,2.85
2015-04-16,22,15.0,0.15,3.3
2015-04-17,22,15.0,0.15,3.3
2015-04-18,8,15.0,0.15,1.2
2015-04-19,5,15.0,0.15,0.75
2015-04-20,26,15.0,0.15,3.9
2015-04-21,20,15.0,0.15,3.0
2015-04-22,18,15.0,0.15,2.6999999999999997
2015-04-23,61,15.0,0.15,9.15
2015-04-24,100,15.0,0.15,15.0
2015-04-25,26,15.0,0.15,3.9
2015-04-26,14,15.0,0.15,2.1
2015-04-27,36,15.0,0.15,5.3999999999999995
2015-04-28,43,15.0,0.15,6.45
2015-04-29,43,15.0,0.15,6.45
2015-04-30,44,15.0,0.15,6.6
2015-05-01,100,10.0,0.1,10.0
2015-05-02,29,10.0,0.1,2.9000000000000004
2015-05-03,18,10.0,0.1,1.8
2015-05-04,84,10.0,0.1,8.4
2015-05-05,62,10.0,0.1,6.2
2015-05-06,89,10.0,0.1,8.9
2015-05-07,58,10.0,0.1,5.800000000000001
2015-05-08,74,10.0,0.1,7.4
2015-05-09,14,10.0,0.1,1.4000000000000001
2015-05-10,19,10.0,0.1,1.9000000000000001
2015-05-11,57,10.0,0.1,5.7
2015-05-12,59,10.0,0.1,5.9
2015-05-13,48,10.0,0.1,4.800000000000001
2015-05-14,66,10.0,0.1,6.6000000000000005
2015-05-15,49,10.0,0.1,4.9
2015-05-16,30,10.0,0.1,3.0
2015-05-17,10,10.0,0.1,1.0
2015-05-18,58,10.0,0.1,5.800000000000001
2015-05-19,59,10.0,0.1,5.9
2015-05-20,40,10.0,0.1,4.0
2015-05-21,46,10.0,0.1,4.6000000000000005
2015-05-22,57,10.0,0.1,5.7
2015-05-23,13,10.0,0.1,1.3
2015-05-24,17,10.0,0.1,1.7000000000000002
2015-05-25,7,10.0,0.1,0.7000000000000001
2015-05-26,41,10.0,0.1,4.1000000000000005
2015-05-27,42,10.0,0.1,4.2
2015-05-28,53,10.0,0.1,5.300000000000001
2015-05-29,40,10.0,0.1,4.0
2015-05-30,19,10.0,0.1,1.9000000000000001
2015-05-31,17,10.0,0.1,1.7000000000000002
2015-06-01,57,10.0,0.1,5.7
2015-06-02,56,10.0,0.1,5.6000000000000005
2015-06-03,70,10.0,0.1,7.0
2015-06-04,65,10.0,0.1,6.5
2015-06-05,75,10.0,0.1,7.5
2015-06-06,0,10.0,0.1,0.0
2015-06-07,14,10.0,0.1,1.4000000000000001
2015-06-08,56,10.0,0.1,5.6000000000000005
2015-06-09,58,10.0,0.1,5.800000000000001
2015-06-10,64,10.0,0.1,6.4
2015-06-11,79,10.0,0.1,7.9
2015-06-12,46,10.0,0.1,4.6000000000000005
2015-06-13,36,10.0,0.1,3.6
2015-06-14,22,10.0,0.1,2.2
2015-06-15,48,10.0,0.1,4.800000000000001
2015-06-16,68,10.0,0.1,6.800000000000001
2015-06-17,64,10.0,0.1,6.4
2015-06-18,81,10.0,0.1,8.1
2015-06-19,71,10.0,0.1,7.1000000000000005
2015-06-20,25,10.0,0.1,2.5
2015-06-21,10,10.0,0.1,1.0
2015-06-22,68,10.0,0.1,6.800000000000001
2015-06-23,59,10.0,0.1,5.9
2015-06-24,62,10.0,0.1,6.2
2015-06-25,54,10.0,0.1,5.4
2015-06-26,63,10.0,0.1,6.300000000000001
2015-06-27,25,10.0,0.1,2.5
2015-06-28,36,10.0,0.1,3.6
2015-06-29,88,10.0,0.1,8.8
2015-06-30,100,10.0,0.1,10.0
2015-07-01,27,13.0,0.13,3.5100000000000002
2015-07-02,23,13.0,0.13,2.99
2015-07-03,9,13.0,0.13,1.17
2015-07-04,9,13.0,0.13,1.17
2015-07-05,6,13.0,0.13,0.78
2015-07-06,32,13.0,0.13,4.16
2015-07-07,33,13.0,0.13,4.29
2015-07-08,64,13.0,0.13,8.32
2015-07-09,47,13.0,0.13,6.11
2015-07-10,39,13.0,0.13,5.07
2015-07-11,10,13.0,0.13,1.3
2015-07-12,9,13.0,0.13,1.17
2015-07-13,35,13.0,0.13,4.55
2015-07-14,32,13.0,0.13,4.16
2015-07-15,34,13.0,0.13,4.42
2015-07-16,32,13.0,0.13,4.16
2015-07-17,39,13.0,0.13,5.07
2015-07-18,15,13.0,0.13,1.9500000000000002
2015-07-19,4,13.0,0.13,0.52
2015-07-20,35,13.0,0.13,4.55
2015-07-21,100,13.0,0.13,13.0
2015-07-22,93,13.0,0.13,12.09
2015-07-23,50,13.0,0.13,6.5
2015-07-24,32,13.0,0.13,4.16
2015-07-25,10,13.0,0.13,1.3
2015-07-26,10,13.0,0.13,1.3
2015-07-27,36,13.0,0.13,4.68
2015-07-28,29,13.0,0.13,3.77
2015-07-29,54,13.0,0.13,7.0200000000000005
2015-07-30,39,13.0,0.13,5.07
2015-07-31,37,13.0,0.13,4.8100000000000005
2015-08-01,20,12.0,0.12,2.4
2015-08-02,17,12.0,0.12,2.04
2015-08-03,56,12.0,0.12,6.72
2015-08-04,61,12.0,0.12,7.319999999999999
2015-08-05,45,12.0,0.12,5.3999999999999995
2015-08-06,43,12.0,0.12,5.16
2015-08-07,43,12.0,0.12,5.16
2015-08-08,21,12.0,0.12,2.52
2015-08-09,8,12.0,0.12,0.96
2015-08-10,51,12.0,0.12,6.12
2015-08-11,49,12.0,0.12,5.88
2015-08-12,39,12.0,0.12,4.68
2015-08-13,38,12.0,0.12,4.56
2015-08-14,41,12.0,0.12,4.92
2015-08-15,14,12.0,0.12,1.68
2015-08-16,17,12.0,0.12,2.04
2015-08-17,39,12.0,0.12,4.68
2015-08-18,38,12.0,0.12,4.56
2015-08-19,37,12.0,0.12,4.4399999999999995
2015-08-20,41,12.0,0.12,4.92
2015-08-21,69,12.0,0.12,8.28
2015-08-22,28,12.0,0.12,3.36
2015-08-23,21,12.0,0.12,2.52
2015-08-24,100,12.0,0.12,12.0
2015-08-25,88,12.0,0.12,10.559999999999999
2015-08-26,68,12.0,0.12,8.16
2015-08-27,68,12.0,0.12,8.16
2015-08-28,51,12.0,0.12,6.12
2015-08-29,19,12.0,0.12,2.28
2015-08-30,17,12.0,0.12,2.04
2015-08-31,43,12.0,0.12,5.16
2015-09-01,99,11.0,0.11,10.89
2015-09-02,100,11.0,0.11,11.0
2015-09-03,84,11.0,0.11,9.24
2015-09-04,72,11.0,0.11,7.92
2015-09-05,41,11.0,0.11,4.51
2015-09-06,24,11.0,0.11,2.64
2015-09-07,24,11.0,0.11,2.64
2015-09-08,90,11.0,0.11,9.9
2015-09-09,88,11.0,0.11,9.68
2015-09-10,98,11.0,0.11,10.78
2015-09-11,65,11.0,0.11,7.15
2015-09-12,9,11.0,0.11,0.99
2015-09-13,26,11.0,0.11,2.86
2015-09-14,76,11.0,0.11,8.36
2015-09-15,96,11.0,0.11,10.56
2015-09-16,94,11.0,0.11,10.34
2015-09-17,83,11.0,0.11,9.13
2015-09-18,84,11.0,0.11,9.24
2015-09-19,19,11.0,0.11,2.09
2015-09-20,24,11.0,0.11,2.64
2015-09-21,54,11.0,0.11,5.94
2015-09-22,81,11.0,0.11,8.91
2015-09-23,64,11.0,0.11,7.04
2015-09-24,69,11.0,0.11,7.59
2015-09-25,54,11.0,0.11,5.94
2015-09-26,28,11.0,0.11,3.08
2015-09-27,21,11.0,0.11,2.31
2015-09-28,80,11.0,0.11,8.8
2015-09-29,70,11.0,0.11,7.7
2015-09-30,85,11.0,0.11,9.35
2015-10-01,18,15.0,0.15,2.6999999999999997
2015-10-02,20,15.0,0.15,3.0
2015-10-03,8,15.0,0.15,1.2
2015-10-04,3,15.0,0.15,0.44999999999999996
2015-10-05,20,15.0,0.15,3.0
2015-10-06,36,15.0,0.15,5.3999999999999995
2015-10-07,26,15.0,0.15,3.9
2015-10-08,26,15.0,0.15,3.9
2015-10-09,17,15.0,0.15,2.55
2015-10-10,5,15.0,0.15,0.75
2015-10-11,6,15.0,0.15,0.8999999999999999
2015-10-12,20,15.0,0.15,3.0
2015-10-13,21,15.0,0.15,3.15
2015-10-14,12,15.0,0.15,1.7999999999999998
2015-10-15,18,15.0,0.15,2.6999999999999997
2015-10-16,13,15.0,0.15,1.95
2015-10-17,9,15.0,0.15,1.3499999999999999
2015-10-18,8,15.0,0.15,1.2
2015-10-19,19,15.0,0.15,2.85
2015-10-20,22,15.0,0.15,3.3
2015-10-21,19,15.0,0.15,2.85
2015-10-22,56,15.0,0.15,8.4
2015-10-23,100,15.0,0.15,15.0
2015-10-24,25,15.0,0.15,3.75
2015-10-25,11,15.0,0.15,1.65
2015-10-26,42,15.0,0.15,6.3
2015-10-27,32,15.0,0.15,4.8
2015-10-28,32,15.0,0.15,4.8
2015-10-29,30,15.0,0.15,4.5
2015-10-30,27,15.0,0.15,4.05
2015-10-31,10,15.0,0.15,1.5
2015-11-01,28,10.0,0.1,2.8000000000000003
2015-11-02,86,10.0,0.1,8.6
2015-11-03,90,10.0,0.1,9.0
2015-11-04,100,10.0,0.1,10.0
2015-11-05,83,10.0,0.1,8.3
2015-11-06,79,10.0,0.1,7.9
2015-11-07,37,10.0,0.1,3.7
2015-11-08,18,10.0,0.1,1.8
2015-11-09,56,10.0,0.1,5.6000000000000005
2015-11-10,69,10.0,0.1,6.9
2015-11-11,67,10.0,0.1,6.7
2015-11-12,61,10.0,0.1,6.1000000000000005
2015-11-13,65,10.0,0.1,6.5
2015-11-14,41,10.0,0.1,4.1000000000000005
2015-11-15,10,10.0,0.1,1.0
2015-11-16,63,10.0,0.1,6.300000000000001
2015-11-17,46,10.0,0.1,4.6000000000000005
2015-11-18,57,10.0,0.1,5.7
2015-11-19,78,10.0,0.1,7.800000000000001
2015-11-20,51,10.0,0.1,5.1000000000000005
2015-11-21,15,10.0,0.1,1.5
2015-11-22,10,10.0,0.1,1.0
2015-11-23,42,10.0,0.1,4.2
2015-11-24,47,10.0,0.1,4.7
2015-11-25,52,10.0,0.1,5.2
2015-11-26,22,10.0,0.1,2.2
2015-11-27,30,10.0,0.1,3.0
2015-11-28,4,10.0,0.1,0.4
2015-11-29,8,10.0,0.1,0.8
2015-11-30,78,10.0,0.1,7.800000000000001
2015-12-01,90,9.0,0.09,8.1
2015-12-02,80,9.0,0.09,7.199999999999999
2015-12-03,85,9.0,0.09,7.6499999999999995
2015-12-04,75,9.0,0.09,6.75
2015-12-05,50,9.0,0.09,4.5
2015-12-06,28,9.0,0.09,2.52
2015-12-07,64,9.0,0.09,5.76
2015-12-08,69,9.0,0.09,6.21
2015-12-09,70,9.0,0.09,6.3
2015-12-10,63,9.0,0.09,5.67
2015-12-11,75,9.0,0.09,6.75
2015-12-12,13,9.0,0.09,1.17
2015-12-13,21,9.0,0.09,1.89
2015-12-14,72,9.0,0.09,6.4799999999999995
2015-12-15,90,9.0,0.09,8.1
2015-12-16,93,9.0,0.09,8.37
2015-12-17,91,9.0,0.09,8.19
2015-12-18,94,9.0,0.09,8.459999999999999
2015-12-19,42,9.0,0.09,3.78
2015-12-20,12,9.0,0.09,1.08
2015-12-21,62,9.0,0.09,5.58
2015-12-22,77,9.0,0.09,6.93
2015-12-23,88,9.0,0.09,7.92
2015-12-24,73,9.0,0.09,6.569999999999999
2015-12-25,29,9.0,0.09,2.61
2015-12-26,39,9.0,0.09,3.51
2015-12-27,13,9.0,0.09,1.17
2015-12-28,74,9.0,0.09,6.66
2015-12-29,87,9.0,0.09,7.83
2015-12-30,100,9.0,0.09,9.0
2015-12-31,70,9.0,0.09,6.3
2016-01-01,7,14.0,0.14,0.9800000000000001
2016-01-02,4,14.0,0.14,0.56
2016-01-03,7,14.0,0.14,0.9800000000000001
2016-01-04,37,14.0,0.14,5.180000000000001
2016-01-05,32,14.0,0.14,4.48
2016-01-06,28,14.0,0.14,3.9200000000000004
2016-01-07,33,14.0,0.14,4.62
2016-01-08,38,14.0,0.14,5.32
2016-01-09,13,14.0,0.14,1.8200000000000003
2016-01-10,5,14.0,0.14,0.7000000000000001
2016-01-11,26,14.0,0.14,3.6400000000000006
2016-01-12,27,14.0,0.14,3.7800000000000002
2016-01-13,30,14.0,0.14,4.2
2016-01-14,29,14.0,0.14,4.0600000000000005
2016-01-15,39,14.0,0.14,5.460000000000001
2016-01-16,16,14.0,0.14,2.24
2016-01-17,8,14.0,0.14,1.12
2016-01-18,14,14.0,0.14,1.9600000000000002
2016-01-19,29,14.0,0.14,4.0600000000000005
2016-01-20,38,14.0,0.14,5.32
2016-01-21,33,14.0,0.14,4.62
2016-01-22,32,14.0,0.14,4.48
2016-01-23,4,14.0,0.14,0.56
2016-01-24,5,14.0,0.14,0.7000000000000001
2016-01-25,25,14.0,0.14,3.5000000000000004
2016-01-26,29,14.0,0.14,4.0600000000000005
2016-01-27,32,14.0,0.14,4.48
2016-01-28,91,14.0,0.14,12.740000000000002
2016-01-29,100,14.0,0.14,14.000000000000002
2016-01-30,24,14.0,0.14,3.3600000000000003
2016-01-31,12,14.0,0.14,1.6800000000000002
2016-02-01,79,10.0,0.1,7.9
2016-02-02,99,10.0,0.1,9.9
2016-02-03,85,10.0,0.1,8.5
2016-02-04,76,10.0,0.1,7.6000000000000005
2016-02-05,91,10.0,0.1,9.1
2016-02-06,44,10.0,0.1,4.4
2016-02-07,18,10.0,0.1,1.8
2016-02-08,78,10.0,0.1,7.800000000000001
2016-02-09,78,10.0,0.1,7.800000000000001
2016-02-10,100,10.0,0.1,10.0
2016-02-11,98,10.0,0.1,9.8
2016-02-12,74,10.0,0.1,7.4
2016-02-13,31,10.0,0.1,3.1
2016-02-14,12,10.0,0.1,1.2000000000000002
2016-02-15,41,10.0,0.1,4.1000000000000005
2016-02-16,67,10.0,0.1,6.7
2016-02-17,77,10.0,0.1,7.7
2016-02-18,68,10.0,0.1,6.800000000000001
2016-02-19,61,10.0,0.1,6.1000000000000005
2016-02-20,23,10.0,0.1,2.3000000000000003
2016-02-21,21,10.0,0.1,2.1
2016-02-22,65,10.0,0.1,6.5
2016-02-23,69,10.0,0.1,6.9
2016-02-24,73,10.0,0.1,7.300000000000001
2016-02-25,69,10.0,0.1,6.9
2016-02-26,73,10.0,0.1,7.300000000000001
2016-02-27,11,10.0,0.1,1.1
2016-02-28,0,10.0,0.1,0.0
2016-02-29,67,10.0,0.1,6.7
2016-03-01,100,10.0,0.1,10.0
2016-03-02,68,10.0,0.1,6.800000000000001
2016-03-03,65,10.0,0.1,6.5
2016-03-04,66,10.0,0.1,6.6000000000000005
2016-03-05,27,10.0,0.1,2.7
2016-03-06,9,10.0,0.1,0.9
2016-03-07,64,10.0,0.1,6.4
2016-03-08,68,10.0,0.1,6.800000000000001
2016-03-09,72,10.0,0.1,7.2
2016-03-10,56,10.0,0.1,5.6000000000000005
2016-03-11,73,10.0,0.1,7.300000000000001
2016-03-12,19,10.0,0.1,1.9000000000000001
2016-03-13,13,10.0,0.1,1.3
2016-03-14,60,10.0,0.1,6.0
2016-03-15,57,10.0,0.1,5.7
2016-03-16,69,10.0,0.1,6.9
2016-03-17,75,10.0,0.1,7.5
2016-03-18,67,10.0,0.1,6.7
2016-03-19,34,10.0,0.1,3.4000000000000004
2016-03-20,9,10.0,0.1,0.9
2016-03-21,58,10.0,0.1,5.800000000000001
2016-03-22,81,10.0,0.1,8.1
2016-03-23,62,10.0,0.1,6.2
2016-03-24,64,10.0,0.1,6.4
2016-03-25,41,10.0,0.1,4.1000000000000005
2016-03-26,8,10.0,0.1,0.8
2016-03-27,16,10.0,0.1,1.6
2016-03-28,71,10.0,0.1,7.1000000000000005
2016-03-29,85,10.0,0.1,8.5
2016-03-30,87,10.0,0.1,8.700000000000001
2016-03-31,91,10.0,0.1,9.1
2016-04-01,22,13.0,0.13,2.8600000000000003
2016-04-02,6,13.0,0.13,0.78
2016-04-03,7,13.0,0.13,0.91
2016-04-04,18,13.0,0.13,2.34
2016-04-05,21,13.0,0.13,2.73
2016-04-06,18,13.0,0.13,2.34
2016-04-07,20,13.0,0.13,2.6
2016-04-08,20,13.0,0.13,2.6
2016-04-09,2,13.0,0.13,0.26
2016-04-10,5,13.0,0.13,0.65
2016-04-11,24,13.0,0.13,3.12
2016-04-12,20,13.0,0.13,2.6
2016-04-13,24,13.0,0.13,3.12
2016-04-14,21,13.0,0.13,2.73
2016-04-15,28,13.0,0.13,3.64
2016-04-16,14,13.0,0.13,1.82
2016-04-17,4,13.0,0.13,0.52
2016-04-18,26,13.0,0.13,3.38
2016-04-19,25,13.0,0.13,3.25
2016-04-20,28,13.0,0.13,3.64
2016-04-21,71,13.0,0.13,9.23
2016-04-22,100,13.0,0.13,13.0
2016-04-23,22,13.0,0.13,2.8600000000000003
2016-04-24,11,13.0,0.13,1.4300000000000002
2016-04-25,35,13.0,0.13,4.55
2016-04-26,43,13.0,0.13,5.59
2016-04-27,36,13.0,0.13,4.68
2016-04-28,35,13.0,0.13,4.55
2016-04-29,31,13.0,0.13,4.03
2016-04-30,10,13.0,0.13,1.3
2016-05-01,39,10.0,0.1,3.9000000000000004
2016-05-02,94,10.0,0.1,9.4
2016-05-03,94,10.0,0.1,9.4
2016-05-04,82,10.0,0.1,8.200000000000001
2016-05-05,82,10.0,0.1,8.200000000000001
2016-05-06,84,10.0,0.1,8.4
2016-05-07,24,10.0,0.1,2.4000000000000004
2016-05-08,19,10.0,0.1,1.9000000000000001
2016-05-09,78,10.0,0.1,7.800000000000001
2016-05-10,87,10.0,0.1,8.700000000000001
2016-05-11,72,10.0,0.1,7.2
2016-05-12,85,10.0,0.1,8.5
2016-05-13,81,10.0,0.1,8.1
2016-05-14,31,10.0,0.1,3.1
2016-05-15,10,10.0,0.1,1.0
2016-05-16,75,10.0,0.1,7.5
2016-05-17,96,10.0,0.1,9.600000000000001
2016-05-18,90,10.0,0.1,9.0
2016-05-19,71,10.0,0.1,7.1000000000000005
2016-05-20,73,10.0,0.1,7.300000000000001
2016-05-21,27,10.0,0.1,2.7
2016-05-22,8,10.0,0.1,0.8
2016-05-23,60,10.0,0.1,6.0
2016-05-24,81,10.0,0.1,8.1
2016-05-25,100,10.0,0.1,10.0
2016-05-26,81,10.0,0.1,8.1
2016-05-27,98,10.0,0.1,9.8
2016-05-28,31,10.0,0.1,3.1
2016-05-29,21,10.0,0.1,2.1
2016-05-30,8,10.0,0.1,0.8
2016-05-31,73,10.0,0.1,7.300000000000001
2016-06-01,25,14.0,0.14,3.5000000000000004
2016-06-02,20,14.0,0.14,2.8000000000000003
2016-06-03,16,14.0,0.14,2.24
2016-06-04,4,14.0,0.14,0.56
2016-06-05,3,14.0,0.14,0.42000000000000004
2016-06-06,17,14.0,0.14,2.3800000000000003
2016-06-07,21,14.0,0.14,2.9400000000000004
2016-06-08,19,14.0,0.14,2.66
2016-06-09,17,14.0,0.14,2.3800000000000003
